작성자,내용,별점,작성일
먹죽귀,"서울식물윌은 열린숲과 호수원 습지원 야외 구역과 온실과 주제정원인 실내구역으로 나뉘어져 있습니다  겨울에는 야외구역보다 실내구역에 다양한 식물 관람을 추천드려요  입장료는 5,000원이고 온실구역에 입장할때 표를 확인합니다  지중해관 열대관등 다양한 구각의 식물들을 관람할 수 있고 포토존도 굉장히 많이 있었어요  추운겨울에 가족들과 따듯하게 예쁜꽃과 나무 관람하기 좋은곳이었습니다  독특한 식물들의 생태계에 대한 이해도도 높이고 자연의 다양성을 느낄 수 있었어요 방문일 공휴일 대기 시간 대기 시간 없음 예약 권장 예",별표 5개,7달 전
seeyagain soo cha,더운여름에도 실내식물원이나 건물안에서 체험할거리가 많아서 좋네요,별표 5개,1달 전
Seungbae Sim (Crayon),실내와 실외에 볼 것들이 다양하네요. 가족 나들이에도 좋고요. 방문일 주말 대기 시간 대기 시간 없음,별표 4개,3달 전
규규,도심속에서 여러 식물들과 여유롭게 힐링 할 수 있는곳 ! 온실도 잘 꾸며놓았고 외부 산책로도 거대하며 걷기에 최적화된 공원이라 생각이 든다. 최고에요 ! 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요,별표 5개,7달 전
Yunsang Bae,겨울 행사가 열린 식물원.! 예쁘게 꾸며진 온실... 정말 인상적이었다. 나도 모르게 포인세티아 사진을 많이 찍었다. 다시 봐도 힐링되는 컬러다. 간만에 가족들 다같이 따뜻하게 즐거운 시간 보낸 것 같다. 방문일 주말 대기 시간 대기 시간 없음 예약 권장 모르겠음,별표 5개,7달 전
Kevin Ko,"마곡동 양천향교역 서쪽에 위치한 식물원. 실내 온실과 야외 공원인 주제원, 호수공원, 습지생태공원 등으로 이루어져 았습니다. 추운 날에도 실내 온실을 구경하면 됩니다. 온실은 열대관, 지중해관 등 해외 식물들이 구역별로 배치되어 있었습니다. 식물원 건물 내에는 오아시스 카페, 도서관, 기프트샵, 프드코트, 전시관 등도 있습니다. 주차장은 식물원 건물 지하 주차장이 있고, 식물원 입구 부근에 제1주차장이 있습니다. 븍쪽의 양천로 위쪽 습지공원이 있는 곳에는 제2주차장이 있습니다. 방문일 공휴일 대기 시간 대기 시간 없음 예약 권장 아니요",별표 4개,6달 전
Y오키도키 (여행준비),재방문 다시 방문하여 놓친장소 없이 꼼꼼하게 둘러 보았다. 포인세티아로 꾸며놓은 장소는 아름다웠다.  사실 09.30분 개장하자 마자 스타트로 들어가서인지 이틀내내 일년치 풍경을 다 본것 같이 뿌듯했다. 월요일은 휴관이니 유념하시고 방문하셨으면 좋겠다.  *9호선 마곡나루역 2번출구에서 내려 조금만 걸어 가면 (100미터) 공원이 나온다. 이곳 입구에서 서울식물원까지는  이십여분 걸어 가야 하는데 그 가는길이 힘들지 않게 편한 길로 이어져있어  구경하면서 가면 금방 갈 수 있었다.  서울식물원만 간다고 한다면 버스를 이용하거나 자차이용이 더 수월하긴 하겠다. 나도 서울식물원까지  돌아보고나서는 도저히 지하철역까지  다시 되돌아서 걸어 가기가 힘들어서 식물원 정면 길가로 나와 택시를 이용했으니 참고하고 방문하시기 바란다.  가장 큰 식물원이라고 했는데 종류도 많고 동선도 잘 꾸며놓아 많은 사람이 입장함에도 불편하지 않았다. 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요,별표 5개,수정일: 9달 전
JIN,"가족과 왔는데 가격대비 좋습니다 :) - 성일 : 5천 - 6세미만 : 무료  안은 (당연히?) 습하고 조금 덥습니다만 후덥지근한 느낌 끼지는 아니고요.  만4세, 2세와 왔는데 첫째 딸내미는 좋아하네요 :) 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요",별표 5개,7달 전
SIYOUNG CHOI,비와서 온실만 구경했지만 입장료가 5천원이라 비싸지 않고 좋았습니다!:) (싱가폴 아직 안가봤지만...ㅎ) 창이공항 느낌나고 실내 온도가 적당해서 걷기 좋았습니다! 담에 날씨 좋은 날 가족들이랑 다시 와봐야겠어요🙂🙂 방문일 주말 대기 시간 1시간 이상 예약 권장 예,별표 5개,1년 전
Kyunghee Kim,온실내에 식물들이관리가 잘되어서 가볍게 구경하기 좋았어요 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요,별표 4개,5달 전
James,자연체험을 식물을 통해서 할 수 있는 기회고 각 나라에서 나오는 초록생명들을 볼 수 있어서 마음 정화하기 좋더라고요. 문화행사는 많이 했으면 좋겠어요. 구입할 수 있는 식물책도 다양했으면 좋겠고요. 방문일 주말 대기 시간 대기 시간 없음 예약 권장 예,별표 4개,9달 전
지영은,첨 가봤는데 좋더라구요 김포시 장애인 복지관 에서 왔다 갑니다 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요,별표 5개,4달 전
김승현 (SeuKim),2025.03 초봄이라 아직은 온실만 가볼만 한데 얼른 여름이 오면 볼것도 더 많아지고 좋겠네요,별표 5개,5달 전
Soohyun Oh,날이 따뜻하면 주제원을 포함해서 공원 전체를 즐깅 수 있지만 추운 날씨에는 온실을 제외하면 볼거리가 떨어짐 접근성은 좋지만 주차가 항상 북적거리고 관람시간대비 관람료가 비싸다고 생각됨 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요,별표 4개,6달 전
김예진,서울 마곡에 위치한 식물원입니다. 지하주차장은 1층과 2층으로 마련되어 있으며 지하 1층을 통해 식물원 온실에도 들어가실 수 있습니다. 매표는 키오스크 기계나 매표소를 이용하실 수 있으며 표는 온실과 실외 정원 입장에 사용하시게 됩니다. 온실 건물은 지하 2층 지상 4층으로 구성되어 있으며 온실 출구에서 기념품이나 카페 이용 야외 정원 방문이 가능합니다. 4층엔 편의점과 카페 식당 등이 있습니다. 주차공간은 여유로운 편이며 시설은 조용합니다. 온실에선 여러 다양한 기후에서 볼 수 있는 식물들이 있고 여러 이국적인 느낌을 느끼실 수 있습니다. 아름다운 식물들이 정성들인 정원을 만나 진정한 모습을 보여주는 기분이 듭니다. 외부 정원은 맑는 가을 날씨와 어우러져 상쾌한 느낌을 줍니다 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요,별표 4개,10달 전
정일영,"겨울엔 따뜻해서 완전 강추! 여름엔 살짝 덥다 ㅠ 그래서인지 겨울보다 사람이 적네요. 대신, 주말에도 주차대기 안해도 되어서 좋음. 여름엔 야외공원은 패스~! 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요",별표 4개,11달 전
Peter Lee,"여기 서울식물원은 꼭 한번씩 방문하면 좋을 식물원이자 정원이자 공원이다.  주차장부터 넓고 쾌적한 것이 맘에 들고, 식물원이 4층으로 되어있는데 층마다 화장실도 있어서 부모님, 친구연인, 가족 자녀 친지들과 나들이 오기에도 너무 좋을 것 같다.  또한, 온실에는 셀수 없이 다양한 국가별 식물들을 구경할 수 있으며 기획 정원에는 매번 다양한 이벤트 식물들을 볼 수 있는 것 같다.  4층에는 스무디킹, 이마트24 등 카페, 편의점, 식당도 있어서 잠깐 쉬거나 요기를 달래기 안성맞춤인 것 같다. 마곡문화관도 꼭 가서 상설전시를 보기 바란다.  예술과 문화, 자연과 식물이 조화된 여기 서울식물원! 돌아오는 주말 고고씽? 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요",별표 4개,11달 전
이경호,모든 식물이 있는 곳 가볍게 산책하기 좋아요 방문일 공휴일 대기 시간 최대 10분 예약 권장 아니요,별표 5개,3달 전
서현,"서울식물원 가든파티inSEOUL(10. 18~20.)가을행사에 방문했습니다.  서울식물원 주제정원 일대에서 시민 크리에이터분들이 운영하는 컬러링 가든, 가을 담은 손수건, 테라리움 만들기, 식물그림엽서, 도깨비 버프투어 등 다양한 프로그램과 진행 중이었고 참여할 수 있는 프로그램이 많아서 정말 즐거웠어요~  식물원 속에서 음악회, 버스킹도 듣고 체험도 할 수 있어서 색다르게 느껴졌네요😄😄  식물들 사이에서 지친 몸과 마음을 다스리고 힐링할 수 있는 시간이 되었습니다. 여유를 즐기러 모두 방문해보시는 것을 추천드립니다! 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요",별표 5개,7달 전
환환,서울식물원.  초록이 가득한 힐링할 수 있는 곳이다. 직원들이 친절하고 전체적으로 시설이 좋고 쾌적하다. 크게 야외정원과 온실이 있다. 그외에도 구경할 만한 곳과 사진 찍을만한 각종 장소가 있다. 아이들과 와도 좋고 어르신과 와도 좋다.  2024.06.25 - 방문,별표 5개,1년 전
최영걸,주말 오후에 다녀왔습니다. 날씨가 좋아서 그랬을 수 있지만 정말 좋은 시간이었던거 같습니다. 서울에서는 조금 외곽에 있지만 대중교통으로도 충분히 방문 가능해서 많은 사람들이 찾는 곳입니다. 외부 정원을 산책하는 사람이나 앉아서 쉬는 사람등 여유로운 시간을 즐기는 공간이 많습니다. 내부 온실는 규모에 비해 많은 식물들이 구역으로 나뉘어 편하게 감상 하실 수 있습니다. 선물샵에는 식물원 답게 작은 화분이나 기구를 판매하고 있어 좋았습니다. 한번쯤 방문 해 보시길 추천 드립니다. 방문일 주말 대기 시간 대기 시간 없음 예약 권장 모르겠음,별표 5개,1년 전
정룡,날씨 좋을 때 걸으니 너무 좋음. 마곡의 서울숲. 마곡의 센트럴파크. 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요,별표 5개,3달 전
kim다윗,"서울 강서구 마곡동 소재  강서구 마곡동은 강서구에 소재하나, 기존 구도심과는 차별화되어 개발된 신도심이다  1.서울의 실리콘밸리라 불러도 되는 ""마곡실리콘밸리단지에는 대기업군들의 사옥과 중소기업 벤처기업들의 사옥이 형성되어 있음 2.이러한 환경에서 서울식물원은 강서구의 허파와 같은 역활을 하고 있다 하겠음 3.식물원은 다양한 나라의 희귀 식물을 보유하고 있고, 식물원내에 광활한 수초. 수생식물. 양서류. 어류등 볼거리가 가득하고 4.지친 도시인들을 산책과 레포츠로 휴식을 제공하기도 한다. 5.식물원을 산책하고 있으면 여기가 도심 한복판인지 대공원을 산책하고 있는지 착각이 들기도 한다. □.서울식물원은 강서구민은 물론 서울시민의 휴식처로서 외국인들이 방문하는 관광명소로서도 손색이 없어 가치있게 가꾸어 나가야 할 자산이라고 생각합니다. 꼭 방문해 보세요. 멋진 추억을 만들거라 확신합니다. 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요",별표 5개,10달 전
Deckard Woo,저렴한 티켓값으로 온싱에서 잘 관리된 식물들을 볼 수 있다. 평소엔 보기힘든 식물들이 대부분이라 재미있다. 식물이 많다보니 공기도 맑은 느낌이 들어 심신이 치유된다.,별표 5개,9달 전
Hyunjin Oh,입장료 5000원 내고 가볼만합니다. 4월인데도 날씨는 덥구요. 단체로 사람들 많이 옵니다. 넓고 관리도 잘되어있어서 가족끼리오시면 즐거운시간 보낼수 있습니다.  튤립이 이쁘네요 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요,별표 5개,1년 전
Andy Kim,"열대관과 지중해관이 있는 온실은 아열대 식물들로 가득합니다. 건물내에는 넓은 카페, 식당, 벤치, 주차장 등 편의시설도 잘 구비되어 있습니다. 입장료 5,000원이며 외부 주제 정원까지 관람이 가능합니다. 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요",별표 4개,8달 전
jinfe,"25년 1월 다시 방문! 많이 변했다 기후동행카드 할인으로 바뀜  평일 오전에 방문 주차장도 식물원도 한산하다 깨끗하고 코로나 방역도 잘하고 있다 온실은 덥다 가벼운 옷차림으로 방문하자 실내와 실외 모두 이용가능하다 제로페이 이용하면 성인 3,500원(30%할인) 실내에 입점한 커피숍에서 사과슬러쉬(6,000원) 맛에 비해 비싸다고 생각되었다 기념품은 다육이, 자석 등 다양한 물건들이 있다 수유실도 잘 되어있어 아기랑 방문하기 좋다 주변에 식당이 별로 없고 식물원 안에 푸드코트 있다(4층) 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요",별표 4개,수정일: 7달 전
S.H PARK (oxaries),봄 가을에 가면 더 좋을 것 같아요. 날씨가 좀 더워서 다니기 힘들었지만 볼거리가 많아서 너무 좋았어요. 굉장히 넓어서 차근차근 다 보려면 몇시간도 걸리겠더라구요. 가을에 다시 한번 방문 할 예정입니다. 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요,별표 5개,1년 전
최두렬 Choi Du Ryeol,여러 식물이 많다. 입장권 싸고 야외정원도 잘 구성돼있다. 온실 때문에 겨울에 오는걸 추천한다. 방문일 공휴일 대기 시간 대기 시간 없음 예약 권장 아니요,별표 4개,10달 전
B.S Choi,"서울식물원(Botanik gargen) 입니다. 전세계의 다양한 식물들을 관람할 수있도록 매우 짜임새있게 조성되어 있습니다. 열대관, 지중해관 등 영역별로 나뉘어져 조화가 잘 되어 있으며 쾌적한 여건에서 둘러보실 수 있습니다. 해가 거듭될 수록 연륜이 더해가는 느낌이 있네요. 조금 여유있게 보시려면 일찍 서두르셔야 합니다. 봄부터 가을까지는 야외 주제정원, 호수도 같이 들러보며 산책을 즐기실 수 있으며, 생각보다 매우 넓습니다. 야외에서는 가족들과 함께 도시락을 즐기실 수도 있겠습니다.",별표 5개,수정일: 1달 전
이득준,지금까지 다녀본 식물원중규모가 가장 크고 잘 조성해놓은 것같네요 그런데 생각외로 금방 돌아 보았어요 1층에는카페와 도서관 기념품점이 4층인가는 카페테리아도있다고 써있더라구요 카페 안에는 종자를 판매하더라구요 야외정원과 공원도 넓게 조성되어 있어요 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요,별표 5개,수정일: 4달 전
beach wing,실내 식물원와 야외 식물원(주제원)이 있습니다. 오천원 티켓으로 둘 다 이용 가능하며 다둥이 카드 소유자는 가족 모두 무료로 입장 가능 합니다. 실내는 동남아에서나 볼 수 있는 열대우림과 정말 많은 식물들이 있습니다. 독화살개구리 모형이 너무 정교하여 진짜인 줄 아는 사람들도 많고 고대인을 먹여 살린 성경속에 등장하는 종려나무=닥틸리페라야자가 인상적 입니다. 방문일 주말 대기 시간 대기 시간 없음 예약 권장 예,별표 4개,수정일: 1년 전
Jenny Seo,아이들과 함께 가기 좋아요. 비오는 날은 실내 온실에서 시간보내기 좋아요. 온실 밖 주제정원도 너무 아름답고 잘 꾸며져 있으니 꼭 방문해 보시기 바랍니다. 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요,별표 5개,수정일: 1년 전
망초,"마곡역에 5년 전에 세워진 식물원. 겨울이라 온실만 구경. 엄청 더웠음. 이쁜 꽃도 많고 사진을 찍을 수 있는 포토존도 많았음. 2층엔 텃밭정원, 상점도 있다. 주차장에서 바로 올라갈 수 있음 방문일 공휴일 대기 시간 대기 시간 없음 예약 권장 아니요",별표 5개,1년 전
HJ Jang,강서구 최고의 러닝코스 중 하나 옆에 코티야드 호텔 메르큐어 호텔이 있으며 인근에 홀세일이 자리하고 있는 식물원 내부에 티켓을 내고 들어가는 주재원이 있는데 이곳은 한국에서 자랄 수 없는 식물을 키우고 있음. 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요,별표 5개,2달 전
YU,대단하다고 느낄 정도는 아니었지만 관리가 잘 된 상태라고 느껴졌음. 특히 규모가 큰 식물들을 스카이워크에서 보게 되었을때는 잠깐 식물원이 아니라 현지에 온 느낌이 들 정도였음. 약간 습하고 더웠지만 좋은 생육환경을 위한 장치라고 생각하니 이해할 만 했음. 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요,별표 4개,1년 전
Vivi,잘가꾸어진 꽃들과 깨끗하게 정돈된 실내에 볼거리가 꽤있네요 주차도편해서 아이동반가족들에게 좋을듯해요,별표 5개,1년 전
하나의한국 (하나의한국),강서구 마곡동에 위치한 식물원 으로서 완벽한 난방시설이 구비되어 있어서 열대식물도 볼 수 있는곳으로 항상 많은 방문객이 찾아주어서 붐비고 특히 단체관람객이 많이 찾는 장소이다 방문일 평일 대기 시간 대기 시간 없음 예약 권장 예,별표 5개,수정일: 9달 전
Robin Nam,"서울 도심에 이런 좋은 식물원이 있다는 것이 놀랍습니다. 추운 겨울에도 온실을 잘 가꿔놔서 가족단위, 연인끼리 데이트하기 좋은 코스 입니다. 겨울에 방문했기 때문에 외부 산책로는 이용하지 못했지만, 날이 풀리고 봄이 된다면 정말 좋은 힐링코스가 될 것 같아요. 아이들 교육에도 정말 좋은 곳이라 생각됩니다. 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요",별표 5개,1년 전
임보미,신기한 꽃들도 많고 좋았는데 식물원이니 습하고 더움 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요,별표 5개,5달 전
shineui mo,"벚꽃이 지고 이제 본격적으로 꽃 구경하는 계절.. 식물원에서 한강으로 연결되는 곳 까지 두루 두루 다녀보세요.. 눈 건강에 굿, 몸 건강에도 굿, 마음 건강에 정말 굿 압니다. 여러분 --- 꽃 구경 하러 오세요..",별표 5개,1년 전
김영일,서울 마곡나루에 있는 서울식물원. 주변엔 회사건물이 매우 많이있고 도시 조경을 생각 해서 인가 외관상 그 자태를 뽑낸다..중간에 꽃읗 꾸민공간에 입장권 오천원을 내고 입장해야 한다..지금은 꽃 피기  전이라 그리 화려 하진  않지만 한번은 들어가 볼일이다. 그라고 온실식물원이 있는데  무료로 운영 되며 규모는 크지 않으나 내용은 알차다. 스카이 워크도 있고 기념품도 살수 있고 높이가 있어 주변 경관도 볼수 있다..호수공원도 있어 공원 주변 산책도 가능 하다..한 마디로 쓸만한 공원이다. 대기 시간 대기 시간 없음 예약 권장 아니요,별표 4개,1년 전
박희찬,겨울에 가면 안과 밖이 완전 딴세상  나라에서 운영하는거라 그런지 입장료가 너무 싸네요👍 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요,별표 5개,6달 전
말랑꿀팡,2023년 04월 22일 오후1:07  온실 식물원은 처음이라 기대하고 갔는데 이날.. 너무 더웠던 기억이 구경거리가 많아서 좋았었고 엄청 커서 하나씩 하나씩 사진 찍기에 핸드폰 배터리가 부족했다 ㅎㅎ 날씨도 좋았고 꽃도 이쁘고 주말이라 사람들이 엄청 많았었고 특히 가족이랑 같이 오신 분이 더 많았다 재방문 하고 싶다^_^ 방문일 주말 대기 시간 대기 시간 없음 예약 권장 모르겠음,별표 5개,1년 전
오로라,"너무 큰 기대를 했나요? 실내 식물원은 식물들이 정리가 되지 않은, 막 심어져 있는듯한 느낌이 들었어요. 순천 국가정원과 비슷한 느낌이지만 그보다는 못합니다. 봄이 오면 실외 구경도 해봐야 할것 같습니다. 입장료도가 퀄리티에 비해 비쌉니다. 아이들과 어르신들이 다니기에 좋을듯 합니다 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요",별표 2개,1년 전
현수정,아이와 둘이서 다녀왔어요.  조경도 멋지고 내부도 유익하게 구성되어 있었습니다. 여름이라서 온실 내부가 많이 덥기는 했어요. 7월3일부터는 야외 물놀이장이 운영된다고 해요. 방문일 주말,별표 4개,2년 전
ilwan Koo,서울식물원은..사진의 실내정원뿐아니라 외부공간도 꽤 넓은 편이라 산책 및 운동하기 좋은 곳입니다. 일부러 찾아갈 정도까진 아니지만 이런 휴식과 문화공간이 있다는 것에 많은 위로를 받습니다. 서울의 명소로 만들기 위해서는 좀 더 많은 이벤트와 프로그램들이 필요할 듯합니다. 방문일 평일 대기 시간 대기 시간 없음,별표 4개,1년 전
YURA,재방문의사x 추천o 주말 방문 시 사람이 정말 많음 아이동반한 가족들이 많고 내부 온실보는데 1시간 외부 정원? 보는데 1시간 정도 걸림 온실은 굉장히 습한편! 옷은 가볍게 입고 나오는 것을 추천,별표 4개,2년 전
JiHee Kim,주말이다 보니 확실히 사람들이 많았다. 그래도 시설이 깨끗하고 볼 거리도 많아서 갈 때마다 만족하긴 한다. 또한 카페와 편의점 등이 있어서 여름에 시원한 것 사들고 걸어다니기 좋다. 쓰레기를 무단투기 해놓은 것이 가끔 보이는게 살짝 아쉽다. 방문일 주말 대기 시간 대기 시간 없음,별표 4개,수정일: 1년 전
사또jp,도심속에서 도심을 떠난 기분을 느끼게 해주는 공간입니다. 정말 잘되어있습니다! 식물들도 굉장히 크고 이쁘게 관리되고있는거같습니다! 건축물도 굉장히 멋있습니다!,별표 5개,2년 전
一拳超人 일권초인 one punch man,겨울에 온실은 못 참죠. 온실은 약간 더워요. 오디오 가이드 꼭 사용하세요. 관람이 훨씬 재밌고 유익해집니다. 봄에 오면 최고일 것 같아요. 주차장 이용이 다소 불편합니다.  2주차장 이용하시고 조금 걷는 것도 나쁘지 않아요 ㅎ,별표 5개,2년 전
해비,오천원으로 야외 실내 두곳다 감상가능하니 꼭 두곳다 보시길 바랍니다~ 실내는 온실이라 생각보다 덥고 습해요(아마존이 이런곳인가 싶은 체험) 너무 따뜻하게 입기보단.. 적당히 입는게 좋을거같아요 맨투맨만 입고 갔는데 더웠어요 ㅎㅎ ㅜㅜ 식물 참 예쁘게 해놨는데 사진은 조금만 올려봤어요 직접 가셔서 보는게 더 좋을거같아서요~ 주말에 가실 예정이라면.. 입장시간에서 1~2시간 안으로 오시는게 좋을거같아요 12시쯤 다보고 나왔는데 사람이 많더라구요 여름엔 많이 더울거같고(그늘없음) 겨울은 실외 식물들이 힘이없을거같아서 10~11월중순때가 오기 괜찮지 않을까? 싶어요 가을시즌..? 여튼 즐겁게 보다가요!!,별표 5개,3년 전
휘자,"볼거리도 많고 잘꾸며 놔서 괜찮은곳 완전 더울줄알았는데 그렇게 막 안덥고 딱 관람하고 돌아다니기 좋은 온도였다.  애기들이랑 와서 구경하기 나쁘지 않음 애기들이 볼만한게 많음 그리고 사람들도 완전 많지 않았음 토요일에 갔다왔는데  야외에서도 볼만한것도 많고  근데 완전 내부가 클줄알았지만 그게 아니라 조금 당황했지만 그래도 서울에서 이렇게 자연을 가득 담고있는 곳이라 한번쯤은 가서 보고 즐길만함  관람료 성인5,000원임 참고하세요",별표 5개,3년 전
조상미,제로페이 할인이 끝났다고 하네요. 예전부터 가 보고 싶었던 곳입니다. 입장시간 맞쳐 10시쯤 들어갔더니 사람이 없어 한가하게 잘 구경했어요. 실내랑 야외공원도 잘 조성되어 있어 나들이 하기 좋은것 같아요.,별표 4개,3년 전
201,도심에 있으면서도 한가로움을 느낄 수 있게 하는 곳이다. 진기한 식물들을 보면서 한적한 시간을 보낼 수 있다. 여름에 가면 볼 게 많아서 좋기는 한데 더운 게 문제다. 굳이 온실 속에 재현된 열대 기후를 체험하러 왔어야 했나 라는 후회를 하게 된다. 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요,별표 5개,1년 전
