작성자,내용,별점,작성일
Curio 0414,"일자산공원과 길동생태공원 사이 작은 동산(사실은 상수도 보관탱크)에 위치한 공원. 근처에 강동그린웨이 캠핑장이 있어 함께 둘러보기 좋음. 가볍게 산책을 즐길 수 있는 코스로, 길동생태공원쪽 전망이 훌륭합니다. 규모가 작고 주차공간이 부족한 아쉬움은 있음. (캠핑장쪽에 주차공간이 조금 있음 & 주위도로주차는 단속이 심함)",별표 4개,수정일: 2년 전
유선희,예전엔 사전예약해야지 입장가능했지만 지금은 방명록 작성하고 바로 들어갈수 있어요 하지만 주차장이 반대편 일자산쪽에 주차하고 걸어와야하는 불편함이 있습니다. 20분정도 산책로로 잘 짜여 있고 아이와 같이 가면 스탬프 체험으로 즐겁게 관람 가능합니다.,별표 5개,2년 전
즐기는베짱이,언제나 쾌적하고 시민의 휴식 공간으로 좋은 것 같아요. 다양한 꽃과 조형물이 조화롭고 장미 덩굴 휴식 공간도 참 좋아요.,별표 5개,3년 전
장종희강사,"허브천문공원은 2만5500m² 면적이며 허브원과 자생초 화원, 약초원 코너로 꾸며져 있습니다. 가장 넓게 자리잡은 허브원에는 다양한 허브 꽃의 향기를 맡을 수 있으며, 암석원에는 거북바위 같은 독특한 돌들로 꾸민 허브를 구경할 수 있습니다.  돌을 담아 쌓은 조형물에 핀 장미꽃, 예쁜 정원에 있는 예술작품의 구조물들, 여기저기 쉴 수 있는 의자들, 실내온실정원 등은 여유있게 휴식을 보낼 수 있는 시간을 만들어 줍니다.",별표 4개,6년 전
하kd,"집 가까운 곳으로 봄,여름,가을 한결같이 허브향 맡으며 쉼을 얻는 곳. 벤치도 넉넉히 비치되어 좋아요.",별표 5개,1년 전
y.k Choi (hidden tiger),"평일 아침에 방문했는데 상쾌하고 좋아요. 허브공원이라는 이름답게 허브로 가득 차 있네요. 작은 천문대가 있어 별을 볼 수도 있는 것 같네요. 언덕을 올라오면 공원입구부터 로즈마리, 라벤더, 레몬밤 같이 알기 쉬운 허브부터 다소 생소한 허브들도 많이 식재되어 있습니다. 공원 위치자체가 살짝 외진 곳에 있어서 그런지 사람이 많지 않아 조용히 산책하기에 너무 좋습니다. 앉아서 쉴 벤치도 많아요. 근처에 강동 캠핑장도 있어서 캠핑장 방문하는 분들이 아침에 오셔서 산책하셔도 참 좋을 것 같습니다.",별표 5개,6년 전
송호철,주차공간 없어요 반려동물과 산책하기 좋아요~ 꽃들이 많아요~,별표 5개,3년 전
김미자,허브향으로 마음을 평안하게도 해주고 쉴수 있는 공간도 많아 담소나눌수도 있어 시간가는줄 모르는 최애공간~~~~,별표 5개,4년 전
Bruce,"강동그린웨이가족캠핑장 입구에서 나무계단을 밟고 올라가면 상쾌하고 예쁜 허브들이 가득~ (길동생태공원 쪽에서 올라오는 유모차, 휠체어 사용가능한 넓은 길도 있다고 함) 일자산 바로 옆이라 그런지 지상이 아닌 약간 높은 곳에 위치했고 여유롭게 산책하기 좋았음 ^^",별표 5개,7년 전
Chungab Kim,강동구 소재 허브천문공원은 보물이네요. 한 겨울에 가도 많은 가르침을 주었습니다. 국내에서 강동구 허브천문공원처럼 허브 월동 관리를 잘하고 있는 곳을 보지 못했습니다. 아래 사진들을 보시면 한 겨울에 허브를 어떻게 관리하는 지를 잘 보여주고있습니다. 지상부 전초를 보호해야할 경우는 비닐 터널을 만들어 극한 추위로 부터 허브 전초와 뿌리를 보호하고 있습니다.,별표 5개,7년 전
김병건,라떼는 말이야 25년전 어릴때 우리 도장에서 매주 금요일 일자산으로 산행구보를 했었지 그 어린나이에는 엄청 크고 무섭기만 했던 일자산이 지금은 자그맣고 아름다운 공간이 되었다 강동구에서 참 잘 만든 곳 중 하나🐝🍯👍…,별표 5개,5년 전
류주현,야경도 좋고 허브향이 편안하게 힐링되네여,별표 5개,10달 전
Khan3145,길동 일자산 자락에 위치하고있는 모든 허브식물의 집합처이자 서울시민의 쉼터를 겸하고 있고 4계절 언제 방문하더라도 다양한 허브식물들의 향시를 맡으며 마음마저 차분해지는 기분을 누릴수있는 곳,별표 5개,4년 전
M.H Gong,산책하기 좋고 다양한 허브꽃을 볼 수있어서 아이들 학습하기에도 좋은 곳이에요.,별표 5개,5년 전
이광열_변경전,집에서 멀지 않는곳에 위치하고 있어 가끔 가 봤던 곳인데 갈때마다 새롭고 탁 트인 공간에서 허브식물을 둘러보는 재미가 있어요.,별표 4개,2년 전
나은진,천문은 잘 모르겠지만 허브 식물들이  관리가 잘 되어있고 좋았어요~종류도 많고 한데 군데군데 알림판이 없는것들이 있어서 이름도 궁금하더라구요 그래도 아이들과 가기 좋아요~,별표 4개,수정일: 4년 전
이수경,자주 가는 곳이고 봄에 꼭 가보시라고  추천드려요.꽃이랑허브가 넘넘 이쁘네요.,별표 4개,5년 전
홍초록,"부모님과 산책도 하고 추억을 남길 겸 자주 찾아옵니다. 특히 날씨가 따뜻하고 다양한 꽃들이 만발한 5-6월은 방문하면 최고 좋은거 같습니다. 낮은 밝고 아름답고 저녁은 야경과 조명으로 은은하게 멋스럽습니다. 가족이나 연인, 누구와 오더라도 좋은곳 같아요",별표 5개,5년 전
이미경,허브가 잘 가꾸어진 예쁜 정원 에서 산책도 즐기고 전망대에서 사색도 할수 있는 유럽의 정원이 부럽지 않은 좋은곳 이였습니다,별표 4개,6년 전
행복 주는_손진락 입니다.,집 근처에 있는 곳. 올해 공사가 마무리되어 쉴 공간이 더욱 더 많아 졌다. 일자산 돌 때 잠깐 들려봐도 좋을 곳,별표 5개,수정일: 4년 전
임지영,마음의 휴식을 얻고오는 곳이에요 아름답고 조용합니다,별표 5개,1년 전
Jeong Ahn,"길동의 자부심, 일년 사계절 최고의 힐링을 제공합니다. 허브꽃피는 계절은 홋카이도의 팜도미타가 부럽지않아요. 새봄맞이 채비중~",별표 5개,5년 전
맹영임,비온뒤의 ~햇빛쨍  각종식물허브향이  제각각 향을 듬뿍 내마음속에담어보는 시간이었슴니다  낮에햇빛이 따갑기는해도  이따금 불어오는바람  피로을풀고  활력을주는 선선한바람 기분을좋게만 느껴지는시간었슴니다^^,별표 5개,5년 전
ByoungYck Park,잘 정비되어있고 곳곳에 그늘에 앉아서 쉴수있는 공간이 있어요. 그러나 계단으로만 이용이 가능하고 다소 주차공간이 좁게 느껴졌습니다.,별표 4개,5년 전
yukyoung park,강동에서 허브향기를 맡으면서 별을 볼 수 있는 공간입니다. 봄 허브 꽃이 필 때 방문을 적극 추천합니다.,별표 5개,수정일: 3년 전
쌔미세상say_me_world,밤에도 와보고 싶네요 쉬며 대화나눌 수 있는 공간이 너무 잘되어있어요 가을에 딱이에요,별표 5개,수정일: 4년 전
YULE,작지만  좋은 허브향기와 반짝이는 별을 볼 수 있는 공원♡,별표 5개,3년 전
한종원,"낮은듯한 언덕 위에 자리한 허브천문공원은 작지만 다양한 식물들로 아기자기하게 꾸며져 있어요. 원형 트랙 주변에 데크와 전망대는 강동, 하남일대를 조망하는 멋진 랜드마크입니다. 밤에 오면 더 멋지구요!",별표 5개,4년 전
jthfek hgf,"사람이 거의 없었어요 둘러보기 좋고  나무, 흙 냄새가 좋았어요 예약이 간단했어요",별표 5개,3년 전
이수현,"아이들 킥보드타고, 어른들은 산책하기 좋음. 뷰도 좋고 공기도좋고 깔끔하고 너무 좋아요. 허브천문공원 따라 일자산도 쭉 산책 가능합니다.",별표 5개,수정일: 1년 전
임광혁,"허브항이 코끝을 자극하고 서울에서 공기가 가장좋은 곳이죠.저망또한 일품입니다.가족이나 친구,연인들에게 추천합니다~^^",별표 5개,5년 전
KDR,오랫만에 방문했더니 동물 동상 같은 포토스팟이 많이 생겼네요~ 조경도 너무 예쁘게 관리 되어 있구 힐링하구 왔습니다~^^*,별표 5개,3년 전
Linda Lee,"가볍게 산책하기 좋네요 주차장은 따로 없어요 알아서 길에,,",별표 4개,2년 전
BAB K,허브가 많고 아기자기하게 꾸며놓아 밤산책하기 딱 좋아요,별표 5개,2년 전
Inkeun Lee,주차어러운 것 제외하면 매우 만족스러운 산책코스. 밤이 더 좋음.,별표 4개,6년 전
Jeonghwan Kim (Joy Kim),공원크기는작아도 앉아쉴곳이많고 의자에앉아서 노을보기좋은곳,별표 3개,5년 전
정혁,허브 종류별로 이쁘게 관리 잘되어 있고 가까운곳에 이런곳이 다 있었네요,별표 5개,3년 전
김세영,아이들과 산책하기도 좋고 바람도 좋습니다 예쁜 곤충과 허브들도 좋습니다,별표 5개,5년 전
김동환 (오동나무),"낮에는 벤치에 앉아 화사하게 피어난 꽃들과 바람에 흔들리는 싱그러운 나무들을 볼 수 있고, 밤에는 은은한 조명이 비춰주는 산책로를 따라 걸으며, 바닥에 LED로 수놓여진 별자리 구경 하는 재미가 있습니다. 휴식공간도 잘 마련되어 있구요. 연인, 가족끼리 나들이 하기 정말 좋은 공원입니다.",별표 5개,6년 전
william jaehak “물처럼 바람처럼” kim,"조그마한 공원이지만 늘 허브가 있어서 생기 넘치는 곳, 평일 붐비지않는 시간에 즐거운 추억 만드세요",별표 5개,6년 전
행복연구소장최서영,우리는 미래를 이야기했어요.  깔깔깔~~ 웃음소리는 우리들이 곧 맞을 행복의 전주곡이에요. 함께 발맞추어 걸어갑니다. 함께~^^,별표 5개,4년 전
조규홍,강동구의 보물섬 허브공원과 함께 주민들의 휴식을 제공하는공간~~,별표 5개,수정일: 3년 전
가즈아대박,매우 훌륭해유~~~,별표 5개,2달 전
김준석,규모는 좀 작지만 다양한 허브와 경치를 구경할 수 있다,별표 4개,수정일: 4년 전
진이,좋아요. 계절상 비록 황량하나  근교 운동삼아 와보기 좋아요~,별표 5개,수정일: 1년 전
장지훈,"생각보다 시설이 잘되어 있네요. 밤에 운동하는 사람도 꽤 있고, 별도 보이고 합니다",별표 5개,2년 전
정구인,"봄철이 오면 가종 허브가  자라고 공원으로 즐기며 주변  가족 캠핑장 일자선 둘래길 카페등이 방문객들의 눈과 귀, 입을 즐기게되는 곳임",별표 5개,수정일: 5달 전
구문회,완만한경사와잘꾸며진꽃길과아름다운숲길과편리한교통주차공간이용이함,별표 4개,수정일: 4년 전
유미,흠...  별똥별  구경갔는데...   못봤다ㅠㅠ 그러나🙋‍♀️  예쁘게  조성된 산책로와  은은한 조명  그리고 멀리 내다보이는 야경이 좋았다 사람도 없고 야밤에 잠깐 즐거웠던  산책👍…,별표 4개,4년 전
Kyunwoo Park,"이곳은 진짜 강아지와,가족,등 산책및 봄,여름,가을 진짜 최고의 데이트,산책로 입니다ㅋ",별표 5개,5년 전
조홍재,해를 피할 곳이 많지는 않아 저녁 산책하기 좋음,별표 4개,1년 전
정경윤교감금릉7-4,저녁에  갔었는데 바람도 시원하고 경치도  좋네요~~,별표 5개,4년 전
여홍현희,아이들과 애완견과 친들들과 가족들과 산책하기 굿~~^^,별표 5개,3년 전
Seunghak Hong (amiro),서울에서 가까운 공원. 노을도 아름다운곳,별표 4개,2년 전
김선선,허브향이 진동하는 멋진 힐링산책지입니다.,별표 5개,4년 전
이춘자,공기좋아요허브향기끈내줘요,별표 3개,5년 전
HANA YEOM,아담한 경치좋은 공원 처음 생겼을때부터 너무 좋아했던곳이예요,별표 5개,6년 전
김기원,비온뒤 갔는데 사진 대박 잘나옵니다. 제 얼굴 말고 경치와 꽃들요.,별표 5개,3년 전
여성삼,강동구 구청에서 관리하여 너무나도 깔끔하고 특히 허브의 향기가 힐링해 줍니다.,별표 5개,4년 전
Steve Seo,비가오는 운치가 너무 좋았어요,별표 4개,4년 전
SeungHoon Lee,한적하고 산책하기 좋군요. 주차는 쉽지 않고요.,별표 4개,5년 전
KwangHun Hyeun,저녁 산책코스로 좋음.  주변에 주차시설이 없고  강동구청에서 수시로 기습단속을 하여 업무실적을 올리는 장소임,별표 3개,1년 전
Rouis Park,가볍게 산책하기 너무 좋은곳,별표 4개,2년 전
Kim Kiman,"허브 향기가 아름다운곳. 저녁, 밤에도 산책하기 좋은곳",별표 5개,4년 전
커피농장(커피농장),입구 찾기가 힘들고 주차장이 캠핑장 주차장밖에 없음. 생각보다 밝아서 별 보기는 힘듦,별표 3개,7년 전
퍼머거,잘꾸며놨어요. 주차장이 따로 없어서 길가에 대야합니다..,별표 4개,2년 전
허윤순,가끔 찾는곳~넘 좋아요~,별표 5개,4년 전
독일,주차 할 곳이 없습니다. 공원 자체는 산에잇어 바람쐬러가기 괜찮으나 크기 자체는 크지않습니다.,별표 2개,5년 전
정은경,향기도 좋구 다 좋아요,별표 4개,4년 전
보리심임,어린 손자손녀와 즐겁게 놀았지요!,별표 2개,7년 전
주재연,깨끗 맑은날 짱 추천~,별표 5개,3년 전
WonYoung Lim,다양한 허브식물들을 만날수 있음. 기분좋은 산책,별표 5개,수정일: 6년 전
김아름,산책겸 걷기 좋아요 ㅎㅎ 허브꽃 완전 예쁨!!🤗🤗🤗…,별표 5개,6년 전
Joshua Choi,허브공원 참 아름답게 만들었습니다♡,별표 5개,7년 전
이유정,산책길로 최고~ 캠핑장도 있어 가족들과 함께 할 장소로 좋습니다!,별표 5개,7년 전
knp868,향기좋고 걷거나 운동하기 좋음,별표 5개,4년 전
Nathanael McCoy,"Astronomical Observation only open with reservations. (Program for reservations only) 8:00 - 9:00 PM Constellation/Space Lecture (Experience Center Classroom: Astronomical observation (planets, moon, stars, clusters, nebulae) from 9:00 to 10:00 p.m.  천체관측프로그램 (예약자 전용 프로그램) 저녁 8시~ 9시 별자리/우주 강의 (체험장 강의실: 저녁 9시~10시 천체관측 (행성, 달, 별, 성단, 성운",별표 4개,1년 전
정지영,아기자기하게 구성된 허브꽃이 만발해  지금이 젤 예뻐요. 주변에 벤치도 잘 놓여있어 쉬기좋습니다.,별표 5개,1년 전
백정훈,봄에서 가을까지 예쁜꽃과 허브로 가득합니다,별표 5개,2년 전
성월례,가깝고요소요소줄길거리가많아하루의많은사람과가족의숩터라줄거위다,별표 4개,5년 전
구윤경,덥긴해도 확 트여서 좋았어요,별표 5개,6년 전
GAMBOY PARK,진짜 좋다..우리아이에게 최고의 놀이터,별표 5개,5년 전
Sung Chul Kim,아기자기한 공원입니다. 다양한 허브를 볼 수 있고 허브 때문인지 잡벌레가 없었어요.,별표 4개,5년 전
뚜바비앙,이번주 주말 팝콘이 터질꺼 같습니다 꼭 가보셔요~^^,별표 5개,3년 전
Yoo “포차코코” ho bong,아주좋은 공원 입니다..,별표 5개,수정일: 2달 전
Jason Yoon,좋아요 허브가 가득합니다,별표 4개,5년 전
니어범주,"아주 넓진 않지만 걸으면서 허브향을 느낄수 있는 이색적인 공원입니다. 작은 산 정상에 꾸며져있다보니 한여름 한낮에 가면 햇살이 조금은 뜨겁다고 느껴질수 있겠네요.(그늘이 많진 않습니다) 맑은날, 시원한 저녁에 가서 밤하늘을 보는것도 저는 좋았습니다. ^^",별표 4개,4년 전
구들장,다양한 허브를 가꾸어 놓은 강동구 명소가 될것 같습니다.,별표 5개,5년 전
정호성,산책코스로 좋습니다~,별표 4개,3달 전
남권우,인생샷의 새로운 강자가 될듯~~,별표 5개,6년 전
하트의여왕,쉼을 갖기에 좋아요,별표 5개,8년 전
정정원,산책이랑    운동하기좋아요,별표 5개,1년 전
Hyeonah Kim,산책코스로 좋아요~ 허브공원가는길에있는 터널인데 별자리이름도같이 써져있었으면 더좋았을...ㅎㅎ 겨울이라 허브는 없지만 그래도관리가잘되어있어서 깔끔해요,별표 5개,2년 전
Asung Jo (아성아),집에서 가까운 걷기 좋은 공원이다!!!!,별표 4개,2년 전
꽃꽂이,넘넘  좋고  멋진  허브 천문 공원 이에요.^^,별표 5개,4년 전
이경희,공원은 좋아요.~없던길도 새로 생겼고.캠핑할수 있는수도 늘어났지만 주차시설은 너무~ 않좋아요.캠핑하는 사람들이 차로 이동하면서.공원옆에다 .모두 주차하므로 보도폭이 좁아집니다. 주차은 못하게 하는것이 좋겠습니다.~ 낮에은 주차하는 사람과 지나가는 차가서로 부딪치면서 언쟁이 많아요.~ 주차만 해결되면 참 좋은데.우리강동 살기좋은강동이 되겠지요.~^^,별표 4개,6년 전
오영희,오늘도 커피 방울토마토 녹차카스테라와 행복한 하루입니다.,별표 5개,5년 전
김정수,도시안에   공원  넘 좋아요,별표 5개,10달 전
이유순자,정신작으로 불안하여 산책 겸 다녀왔어요,별표 4개,5년 전
h o,일자산 이렇게 가까운 곳에 이런곳이 있다니 ㅋㅋ 지대가 낮아서 아쉽네요,별표 3개,5년 전
jinhwan Choi,좋아요. 강동에 사는 사람들에게는 꼭 추천 드려요. 높진않지만 주변 환경들을 볼 수 있고 가볍고 산책 그리고 식물과 꽃들을 볼 수 있어요. 가깝게 일자산 공원도 즐기기 좋아요.,별표 5개,3년 전
haemin an,허브공원 저녁산책 늘 좋은곳,별표 5개,2년 전
김유진,집 근처라서 종종 가는데 항상 좋습니다. 겨울이라 식물이 없어서 아쉬웠지만 그래도 한바퀴 돌고 나니 스트레스 풀리네요. 요샌 코로나 때문에 실내에 놀러가기가 힘드니깐요. 식물들이 자라면 또 가볼꺼예요!,별표 5개,4년 전
별마루,작은 공원이지만 알찹니다. 꽃이 넘 예뻐요 경치도 좋구 쉴곳도 곳곳에 있어 편합니다 매년 점점 더  관리되어 사진찍고 힐링하기 좋습니다. 단점은 주차가 불편합니다. 저~~멀리 주차장이 있고 작아요,별표 4개,3년 전
Nathan Yang,관리가 잘 되어 있는 강동의 숨어있는 멋진공원,별표 5개,수정일: 5년 전
서정호,우리 동네 최고의 명소~~,별표 5개,5년 전
송일헌,새벽2시30부 산책 참 좋아요 집 주변에 이런 공원이 있다니 ㆍㆍㆍ 행복합니다 ㆍ 허브천문대 새단장한 곳에 주인없는 개가 2마리 그것도 큰 개가 비가 오니 웅크리고 있었어요 딱하기도 하지만 온 몸에 소름이 돋았어요 무서웠습니다 ㆍ 그리고 내려오는 길에 화장실이 넘 좋아요 그런데 화장실문이 열려있고 문에만 남자  여자 표시가 되어서 구분이 어려워서 기웃기웃 했습니다 문 옆에도 크게 표시가 되어있다면 ㆍ 옥에 티 ㆍ 즐겁게 산책 잘하고 갑니다 감사합니다,별표 5개,7년 전
이정림,나뭇가지 사이로 쏟아지는 아침햇살이 아름다워요~~,별표 5개,1년 전
권영호,강동그린웨이가 끝나는 가족캠프장옆에 있다. 높은 곳에 위치하고있어서 내려다보이는 전망이 좋다. 다양한 허브꽃이 핀 길을따라 산책을 하는 많은 사람들을 볼수있다. 또한 의자에 앉아서 피크닉을 즐기는 사람들도 있다.,별표 4개,5년 전
전미나,허브천문공원은 처응생길때부터 가봤던곳이라 변천사를훤히 알고있고 점점 좋아지고 있습니다 앉아서 쉴 공간을 조금씩 확보되고 있어서 좋아요 지대가 높아서 약간의 바람만 불어주면더할 나위없이 좋은곳입니다 더불어 그 아래로 산책 코스가 있어서 시간내서 한바퀴 돌면 힐링됩니다,별표 5개,4년 전
im im,반려동물 및 킥보드 등 반입 관리 필요,별표 5개,수정일: 6년 전
윤서짱TV,"강동구에 위치한 이곳은 가족,연인과 산책하며 사진도 찍기에 정말좋은 곳입니다. 수많은 허브꽃과 벌,나비가 날아다니며,근처에 캠핑장도 있어서 지역주민들에게 사랑받는 장소입니다. 큰길가에 화훼단지에서 이쁜 다육이도 사고, 공원도산책하고 정말 좋습니다.",별표 5개,5년 전
hoh H,꽃과 벌들의잔치..바람과함께  시원한 휴식을 취했습니다^^,별표 5개,5년 전
신송희,"늦봄~ 여름이 정말 예쁜 곳이에요. 아담하고 아이들과 가기 좋아요~ 공원은 넘넘 좋은데, 주차장이 없어요.. 불법주차했다 딱지 뗀 적이 있네요...",별표 4개,4년 전
totoro big,여러가지 꽃들 심어졌고 군대군대 쉴수있는 자리도 있어요 가끔가기 좋은데 점점 사람이 많아지는거 같네요 꽃들 심어져있을때나 날이좋을때 가면 좋아요~ 주차는 도로변에 다들 대는데 사람많을땐 주차하기 힘들수도있어요~,별표 4개,3년 전
gs kim,데크에 돗자리 깔고 피크닉 온 듯,별표 5개,3년 전
Chunwoo Charlie Park (Charlie Park),언제가도 좋은곳,별표 5개,수정일: 3년 전
김용득,겨울엔 한가하게 운동하기 좋고 봄엔 넘 좋아요.,별표 4개,수정일: 8달 전
dscpro1,다양한 허브를 볼 수 있고 잘 관리되어 있어요. 그리고 갈동생태공원이 안접해 있어서 자연숲을 즐길수 있어요.,별표 5개,수정일: 5년 전
Doyoung Park,산책하러오기 좋네요 ㅎ,별표 5개,6년 전
필리34,"강동구에서 가장 쾌적한 곳. 주위에 높은 건물이 없어서 하늘 보기도 좋습니다. 주차장 무료에 인접성 좋고, 캠핑장도 같이 있어서 가족 단위 모임 이용에 좋습니다.",별표 5개,5년 전
정덕수,"각종 허브나무들이 심어져 있어 허브향을 맡을수 있고, 테이블이 여러곳에 설치되어 쉴 수 있는 공간이 많음.또한 높은 위치에 있어 전망 또한 좋음",별표 5개,4년 전
박규정,"허브 향기가 진하고 관리가 잘되어있습니다. 허브 공원 자체는 넓지는 않지만, 일자산 둘레길 등.. 근처 구경할곳 많습니다.",별표 5개,3년 전
이형수,간단한 산책 하기는 좋네요. 주차비(대로변)도 무료이고 주차장에서 공원 올라가는 길도 아기자기하게 되어있습니다. 입장료와 주차료도 없으니 참고하세요,별표 5개,7년 전
현옥,사계절 다 좋아요,별표 5개,수정일: 3년 전
김대진,"장점은 시내에 있고 반려견 동반 가능하며 산책하기 좋은 장소, 단점은 주차장이 없음",별표 4개,1년 전
김성규,조용하고 향기 그윽한 허브공원 서울시내 강동구 참 가까이에 위치해서 오고 가며 영혼까지 힐링하고 가게에 참 좋은 곳입니다. 길 건너에는 생태공원도 있어 어른 아이 다함께 쉬어갈 수 있어 좋습니다.,별표 5개,4년 전
ChangYong Um,조그맣지만 개인적으로는 정말 좋아하는 장소입니다,별표 5개,5년 전
aurora,꽃 정원이 잘 조싱되어 있는 곳~  일자산 산책한 후 사진 찍기 좋은 곳~  입구 찻길이 조금 위험함. 주차는 캠핑장 주차장을 이용해도 됨.,별표 5개,6년 전
Stepan Jeon,가까운 거리에 오토 켐핑장과 생태공원이 위치 작고아담한 공원. 내방객이 많지 않아 북적이지않고 편안 한 휴식을 즐길 수 있다. 조용하고 공기좋고 편안한 휴식처,별표 4개,8년 전
이주현,향기롭다... 여러 허브들을 손으로 부드럽게 쓸어가며 향기로운 산책을 하면 몸도 마음도 치유된다.,별표 4개,1년 전
DO My best,"서울에 이런 곳이 있다니, 놀라웠습니다. 가을밤에 별보러 다시 가고싶네요",별표 5개,3년 전
금영숙,말대로 허브종류가 다양하게 모두 볼수 있는곳인데 봄이 조금 지나고 꽃이 필때면 너무 너무 아름다운 곳입니다!,별표 5개,3년 전
정아,뜻밖의 선물 같은 곳이네요,별표 5개,2년 전
