작성자,내용,별점,작성일
ggootg,봄꽃이 만개해서 너무 이쁘네요 ~날은 더워도 운동삼아 꽃구경가기 좋아요~,별표 5개,수정일: 3년 전
으잉,사람이 많다. 자전거나 인라인 스케이트 등을 자유롭게 탈 수있다. 화장실있음. 놀이터있음.의자있음. 그늘있음. 농구대있음.,별표 4개,5년 전
MinJ White,오랜만에 왔는데 천문우주과학관 공사하네요 산책로가 임시로 수정된 부분이 있지만 크게 뭐 불편함 느끼는 수준은 아닙니다 운동하고 산책하고 그냥 걷고싶을 때 오기 좋아요,별표 4개,3년 전
한은혜,벚꽃이 예쁘게 피어서 방문했어요. 개화산과 연결되어 있고 산책로도 잘 되어 있어요. 광장도 있어서 아이들이 뛰어 놀기 좋아요. 운동 기구들도 많이 있어서 운동하기도 좋아요,별표 5개,2년 전
유혜린,아이들 놀기 좋아요 인라인 탈수 있는 트렉이 있고  숲체험놀이 벚꽃길도 있고 놀이터에 놀기도 좋아요,별표 5개,3년 전
마마,주택가에 있어서 조용하고 산책하기 좋아요. 굉장히 넓어요. 주변의 편의점 없어요. 주차장 없어요. 화장실 있어요,별표 3개,6년 전
돌돌이집사,"서울 강서 끝자락에 위치한 공원 개화산으로 올라갈 수도 있고 약사사 방문도 가능함. 비교적 한적한 편이나 주말엔 도로에 주차차량이 많음. 가족, 연인 단위로 많이 오는 편임 한쪽에는 어르신들 장기, 바둑두는 곳도 있음",별표 5개,3년 전
이세연,"자전거, 보드등을 탈 수 있는 우레탄바닥 광장과 농구대 배드민턴이 가능한 운동장이 있고 산책로가 잘 정비되어 있습니다. 산책로 중간중간 운동기구가 있습니다",별표 5개,수정일: 2년 전
kate lee,운동하기 좋아요 강서둘레길도 같이 걸을 수 있어요,별표 5개,3년 전
감수선,초가도 있고 운동시설. 개화산에 푹 빠지고. 마음에  여유가 생겨요 ㅎㅎㅎ,별표 5개,수정일: 3년 전
이종훈,너무너무 좋은공원 집에서 가까워 아침 저녁으로 매일 운동과  산책중,별표 5개,수정일: 1년 전
지금에충실하자! (jitco),가볍게 산책하며 운동하기 좋은 시설입니다.,별표 4개,3달 전
벼룩,혼자 운동 하기도 좋고 지인과 담소 나누기도 좋은 곳입니다^^,별표 5개,4년 전
Ashley H,산책하기 너무 좋아요. 요즘 어르신들 아무곳에서나 맨발걷기해서 다칠까봐 걱정인데 이곳의 맨발걷기트랙(?)은 신발장도 있고 발도 씻을수 있는 친절한 장소네요^^,별표 5개,1년 전
윤희수,벚꽃이 흐드러지게 핀 너무 예쁜 곳이네요^^,별표 5개,3년 전
김용기,내가 사는 주변에 이리좋은 시설이 있는 공원이 있다는 것은 축복이지요,별표 4개,수정일: 4년 전
라떼아트,"산책하기 좋은곳~공원가는길에 벗꽃 구경하며 힐링 할 수 있고, 요즘같이 벗꽃 만개한 계절에는 낮에 책1권 들고가 벤치에서 독서하며 일광욕을 즐겨보셔요~^^",별표 5개,1년 전
김정우,방화동 근처에서 벚꽃을 즐길수 있는 공원이에요,별표 5개,3년 전
유재석,천마디말보다 한번의행동이 가치있다고 생각해요.,별표 5개,2년 전
ByungYoung You,주말에 가족 나들이 하기에 좋습니다...,별표 5개,7년 전
김상봉,"도시와 산의 경계에 위치한 근린공원으로 많은 시민이 이용하는 쾌적한 공간 입니다. 농구대와 배드민턴,족구장,야외공연무대와 아이들 자전거나 킥보드를 탈 수있는 원형운동장과 연못 주변 정자 등 수로시설과 체력단련기구도 곳곳에 있어 남녀노소 구분없이 이용할 수 있습니다 공원 안에 천문과학관이 5월중 개관예정입니다",별표 4개,2년 전
gong you,가볍게 다닐 수 있는 개화산 초입에 있습니다. 부담없이 다닐 수 있는 둘레길 조성도 잘되어 있습니다.,별표 5개,4년 전
Chul Lim,우드데크 잘되어있고 완만하고 풍경좋고 산책하기좋은곳,별표 5개,5년 전
여행복부인유현순,올 여름엔 별을보는 천문과학관도 오픈하고 지금은 봄꽃과 별빛축제를 하고있습니다.너무 깨끗하고 작은연못도 있고 산책하고 가족이나 친구 연인들이 도시락준비해서 나들이삼아 오세요.놀거리볼거리즐길거리가 주변에 많습니다.,별표 5개,수정일: 2년 전
furfur dog,"이곳은 방화동서 명소입니다.사계절 멋진 공원이며 남녀노소 모두들 즐거운 시간을 보낼수 있는곳.공원 규모는 작지만 20년이상 오래되어 나무도 크고 계곡물은 아닌지만 물을 흐르게 만들어 다양한 연령층의 사람들이 있으며 농구장,족구장,야외무대등 잘 준비되어 있으며 봄이면 거대한 벗꽃나무가 볼만합니다.이곳에 살지는 않지만 지날때마다 기분이 좋아지는 공원이며 개화산이 함께 있어 트래킹도 즐길수 있어 더더욱 좋은며 물론 사찰이 있어 조용히 불공도 드릴수 있는 장소입니다",별표 5개,3년 전
JEONGHO KIM,"산책하기에 좋아요. 달리기도 좋아요. 공원내 한바퀴가 840m 가량됩니다. 공원내에는 산책로와는 별도로 농구장 족구장 그리고 노천 공연장이 있어요. 노천 공연장은 인라인 스케이트 타기에 좋아요. 주변에 개화산과 연결되서 가벼운 등산하기에도 좋고, 방화 둘레길과도 연결되서 트래킹하기에도 좋습니다.",별표 4개,수정일: 7년 전
Seongrae Jo,아이와 산책하기 좋아요,별표 4개,5달 전
부엉이,개화산과 치현산 사이에 위치해 이산저산 타다가 내려와 산책하기 좋은~^^,별표 5개,2년 전
PJ Y,"여러 운동장과 다양한 운동기구가 있어 산책하기에 좋음. 인근 개화산은 적당한 높이의 야산이나 높은 곳에서는 김포,부천, 고양 등의 전망이 좋음",별표 4개,5년 전
김운용,도심속에 휴식공간으로서 아담하고 조용해서 좋았습니다~만은 한가지 내부에 산책로가 모두 시멘트 도로라서 반쯤은 흙길로 만들었으면 물론 주변사람들의 먼지에대한 불편함도있겼지만 반쯤은 흙길로 만들었으면 훨씬 운치도있고 걷는겄도 훨씬 편할것같은 아쉬운 생각이~,별표 3개,6년 전
S D (h1c),인라인 자전거 타기도 좋고 탁 트여서 아이들을 한 눈에 볼 수 있으니 더 좋다. 산책도 좋고 산에 가기도 좋아. 맘에 드는 공원,별표 5개,3년 전
탁수봉,"활동지원사 선생님과 산책을 하는곳 입니다.몰래 흡연도 하고(죄송합니다).조용하고,시원합니다.나무도 많고. 피크닉 구역 돗자리 깔고 식사할수 있는 장소들이 많습니다.",별표 5개,2년 전
Jaegun,"작은 트랙과 농구대, 놀이 시설이 있어서 아이들이 뛰어 놀기 좋은 곳 입니다. 개화산이 인접해 있어서 주변 경치를 보기 좋고, 산책하기도 좋습니다.",별표 5개,3년 전
김선영,"내사랑 근린공원. 쾌적하고 여름엔 분수가 나오지만 올해는 코로나19로 운영 안할 듯 하네요.  중앙에 트랙이 있어 퀵보드, 자전거 타기 좋습니다.  놀이터는 규모가 크지 않지만 있을건 다 있답니다.",별표 5개,5년 전
김양선,잘  정돈된 나무와  풀들과  꽃들이 자연속의 정원느낌의 친숙함.  산책. 워킹 이 원형의  부드러움과  잘배치된 운동기구들 - 반대편 상황을 서로 보완시키는 공원으로써  최고..바로앞에 파출소가 치안을 맡아주어 든든,별표 5개,4년 전
오공만두,강서구에서 초등학교 대상으로 행사가 있었어요~ 공원도 크고 행사에 적합한곳이라 생각해요 놀이터 아이들 놀기좋지만 햇빛이 강해서 더움 화장실 깔끔하고 좋네요 피크닉 구역 돚자리가져가면 그늘 밑에서 있기 좋음,별표 5개,1년 전
비유비유,서울 주거공간사이에 숲과산과공원이 있다는건 축복,별표 5개,5년 전
황인호,서울 개화산과 연계되어 좋은데 요즘 공사 중이라 단풍도 작녀만 못하네요.작년에는 깔끔하고 공원도 예쁘고 오미자도 잘 열렸는데 공사로 아쉽네요,별표 2개,4년 전
dayoung Yun,넓은 공터는 운동하기 좋고 둘레길은 산책에 좋음. 운동기구들과 코트가 있어서 다양한 운동을 즐기기에 좋은 공원임,별표 4개,4년 전
KS민,개화산 자락아래 울창한 숲을 이루어 공기가 매우맑고 편의시설과 체력단련시설도 잘 되어 있습니다,별표 5개,1년 전
윤선식 (Edward yoon),적당한 산옆에 자리잡고 야산둘레길과 여러가지 운동기구 있어 자연과 벗삼아 공기좋은 근교 공원인거 같아요~약간의 노후 시설이 개선 됬으면....,별표 4개,4년 전
아메,힘들지 않게 한바퀴 돌수 있고 조용하니 좋아요,별표 5개,3년 전
민미숙,아이들과 유아 숲체험하러 2주마다 방문합니다 숲자라미의 자세한 숲해설과 체험 존! 자연은 아이들의 마음도 예쁘게 만들어 주네요.,별표 5개,7년 전
황종원,동네 공원으로는 최고지요 산밑이어서 공기도 좋고 볼거리도 있고 코로나가 아니면 대중공연도 자주 하는 곳이지요.,별표 5개,4년 전
K Spirit,깨끗하게 잘 관리되고 아름다운 공간,별표 5개,7년 전
영lee,"접근성도 좋고 운동시설도 잘 갖추어져 있으며, 바로 옆에 개화산과 연계되어서 매우 괜찮은 공원이네요..",별표 4개,4년 전
ᄋ맨투맨실용음악학원SHY,강서구의 힐링 핫 플레이스라고 할까요? 개화산이라는 나즈막한 산이지만 많은 시민들이 즐겨 찾고 이용하는 삶의 휴식처입니다. 코로나 19만 아니면 다양한 공연도 있고 행사가 있었을텐데 ㅡ아쉽습니다. 둘레길도 구청에서 시민들 편의를 위해 많이 애써 주셔서 이용하기 좋아요.,별표 5개,3년 전
Bs Kim,"집근처 가까운곳에 가볍게 운동할수있구 가볍게 트레킹?코스에 개화산이 있어 더불어 좋은곳  공원은 사계절 특색의 봄에는  ,벗꽃이 흐드러지구 가을에는 단풍이 좋은곳입니다",별표 4개,4년 전
문양집,활동감이 있고 사람들의 심장소리가 들리는것 같아요^^,별표 5개,3년 전
Y LEE,핳머니 할아버지들이 많은 공원이에요. 그래도 공원으로서 휴식과 치유의 기능은 아주 좋아요. 놀이터 과학관도 있어요. 화장실 깨끗하고 항상 편리하게 이용할 수 있도록 준비되어 있어요. 반려견 동반 환경 산책할 때 반려견 데리고 하면 좋아요. 피크닉 구역 남무그늘이 좋아요.,별표 5개,2년 전
이동근,산책하기 조아요,별표 5개,1년 전
리코꼬꼬,동네 공원의 정석. 점점 시설이 좋아지고 있다. 언젠가부터 광장 한 편에 동네 개주인들이 정모같은걸 하고있음. 목줄없이 풀어놓는 경우가 많아서 위험합니다.,별표 5개,수정일: 3년 전
한선미,선선한  가을에  접어들어  시원했고 풍성한  한가위 연휴에  만끽한 휴식과  운동겸 산책으로  한결  몸이  건강해지는  느낌이  들었어요~~,별표 5개,3년 전
오소풍,민속마당 풍경이 정겹다,별표 4개,3년 전
황종각,공원이  너무좋아요  평지가 아니라 양쪽이 경사  지네요  개화 산과 연결  되고  요즈음은  나무가 너무  많아서  더욱 좋아요,별표 4개,5년 전
김영섭,시민들의 휴식터 방화근린공원,별표 4개,3년 전
yuan C,"서울에서 자연즐기기 좋은곳. 방화역이 종점이다보니 버스ㆍ지하철 다 연결되고, 근처 김포공항덕에 대중교통 환승도 쉽다. 놀이터, 광장, 농구/배구코트, 자전거길, 산책로, 작은책방(?), 운동기구 등등 있어용. 주차장 없고, 화장실이 조금 더럽지만 근처 농협마트 쪽에 주차장 있고 바로 옆 산책로/등산로 부근에 있는 화장실은 깨끗. 여름엔 분수쇼도 하고 매월 둘째주 토욜에 민속놀이 체험 있고, 벚꽃이쁘고 개화산 등산도 좋고(1시간 내에 올라갈 정도로 작고 편한산. 다만 경사가 센편은 아니지만 계속 있어서 노인분들은 관절건강에 유의하시기를) 둘레길 좋고 서울치고 공기 매우 굿.... 편의점은 바로옆 개화아파트 씨유가 마지막이니 참고하시길 바래용ㅋㅋㅋㅎㅎㅎ 이렇게 상새히 적는 이유는 내가 이동네 10년 가량 살아서 이제 근린공원이 질릴 정도거등여..네.. 근데 부탁인데요오실 때 주말에는 근처 도로 주차 허용되니까 제발 개화아파트에 차 세우지 좀 마세요..ㅠㅠㅠㅠㅠㅠㅠ 입주자들 차 대기에도 모자른데 막 몇동 몇호 방문이다 거짓말 하구 들어오면 입주자들 매우 화남 흥흥흥 에잇",별표 5개,6년 전
악당꽃돼지,산책로 내 체력은 완전 깡통🤯😩😏…,별표 5개,2년 전
Sam Kwon,공원의 규모가  작기는 하지만 아늑한공간과  야외 공연장과 개화산이 연결되어있어 워킹트랙이 잘어우러져있는 휴식 공간입니다,별표 5개,6년 전
도토리,"넓고, 산이랑 연결되서 좋아요. 근데 사람들이 너~~무 많아서 늘 시끌시끌. 주변은 늘 주차장. 조용한 공원은 아닌거 같아요.",별표 4개,5년 전
김승엽 (아재 아재 발암 아재),주말이면 수시로 오는 곳으로 특별함 없이 그냥 넓고 편한 공원이다.특히 화장실 관리가 잘되어 있어 깨끗하다.,별표 5개,6년 전
크라켄,아이들과 놀 수 있는 공간도 많고 아기자기한 느낌을 주는 공원입니다. 좋아하는 장소 중 하나에요,별표 5개,4년 전
이이미숙,방화근린공원은 내가좋왕사는장소지요 운동도하고 계절도 느낄수있고 맑은공기도마시고 꼬마들 천진한 웃음소리도들을수있고 바로여기가 진정한 공원이아닐까? 이런장소를 만들어주신 강서구에 감사 감사 또 감사,별표 4개,6년 전
Ih Lee,산책과 운동코스가 좋아요! 특히 봄에 벚꽃필때랑 단풍철에는 환상이예요!,별표 4개,4년 전
Richard Han,"자전거, 인라인, 농구할 공간도 있고,  어르신들 운동기구,  아이들 놀이터, 산책로 통해서 개화산 등산도 가볍게 가능합니다",별표 4개,3년 전
여제제,아이들과 함께하기 좋은 공원이예요 계절마다 다 아름답고요 화장실도 청결한편이고 교통도 좋아요,별표 4개,6년 전
최명옥,아기자기 장식이 잘되어 있어 볼거리 좋음,별표 5개,3년 전
박정숙,가볍게 운동하기 좋음,별표 5개,4년 전
RAHA BA,어디서 버리는지 백구 누렁이.. 진돗개정도 되는 큰개들이 가끔  배회하는것 빼고 산책하기도 좋고 시민들이 잘이용합니다,별표 3개,3년 전
Vine루디아,누구나 부담없이 다닐수있고 요즘은 가을 풍경은 보기 어렵지만 공기좋고 어느곳을가든 좋은곳이라 늘 생각 합니다,별표 4개,수정일: 6년 전
이형준,생각보다 넚음  공원 중앙에  호수  빼고는  다있음  간의  공연장 까지    개화산 과  연결되어 있어  간단한 산책  운동 하기 좋음,별표 4개,5년 전
seung im shin,"소박하게 걷는 운동하시는 분, 산에 오르시는 분, 장기두시는 어르신들. 편안한 분위기가 매력적인 곳입니다.",별표 5개,5년 전
탐험가JAMES,우리동네. 최적하고 적당히 넓고. 등산도 할수있는 공원입니다. 축구장.농구장있구요. 트랙도 있어요.,별표 4개,5년 전
Skye “World Wide Guider” Jeong,"생각보다 넓고 다양한 시설물들이 있어요 민속촌, 어린이 숲체험 공간 등이요",별표 5개,3년 전
이또또,적당한 크기와 적당한 사람수. 산세도 안온한 곳. 맛집이 주변에 많지 않은 점만 빼곤 만족스런 공원.,별표 5개,5년 전
정승욱,"운동기구 공연장 놀이기구들이 있어서 가족 연인이 와서 즐기기 너무 좋아요 ~~*,^",별표 4개,4년 전
오진호,주차장이 없어서 대로변 주변에 주차해야 해요. 시설들이 관리가 잘 안되서 많이 노후 되었어요,별표 3개,6년 전
차세대,너무좋아요 놀이터 좋고 화장실 깨끗하고 반려견 동반 환경 있음 피크닉 구역 있음,별표 5개,1년 전
노광열,개화산과 개화아파트 사이에있는 조그마치만 아기자기한 멋진 공원입니다~~,별표 4개,수정일: 1년 전
김영옥,날씨도 참좋고 즐거워요. 가족이  있었으면 함께 산책도하고 등산도하고 싶은 생각이 들더군요.,별표 5개,7년 전
이명호,동네 마실 나가기 좋은 곳. 먹거리는 들깨칼국숫집이 좋아요,별표 4개,1년 전
일구니,개화산자락 아래에 있어서 공기도 좋고 넓고 잘 꾸며진 공원입니다.,별표 5개,4년 전
윤연흔,개화산 한강변에 위치한 방화근린공원 수목이 우거지고 조용하고 넓고 조금 있으면 온산천에 벛꽂이 휘들어지게 만발한다,별표 5개,수정일: 2년 전
Jihyung Ha,산책하고 운동하고 아이들 놀기 좋은 작은 공원입니다.,별표 4개,수정일: 1주 전
Sungkwang Park,짱 좋음 갈데마다 힐링됨 조깅코스도 좋고 개화산 둘레길이랑도 이어져 전체적으로 한바퀴돌기에도 좋음 입구에 뻥튀기 맛나니 현미튀긴걸로 드시길,별표 5개,7년 전
Bill B W Choi,시설이 넓고 걸어서 운동하기 적당한 곳. 화장실도 깨끗. 둘레길이 편리하게 돌수 있는 곳,별표 5개,5년 전
이현숙,개화산과 치현산이 에워싸고있어 경관도 좋고 산책하기 좋아요,별표 5개,2년 전
서동현,둘레길이 조성 되어있어 산책 하기에 좋고 공기도좋아요~,별표 4개,7년 전
넘버원,아이들데리고가기좋고산책코스잘되어있어요.중간중간쉴수있는의자있고요,별표 5개,3년 전
정승무,서울 강서구  개화산  경치와  야외활동시설 을갖춘  시민들의 좋은 휴식 공원,별표 3개,5년 전
kyohyeok yu (저탄돼지),밪꽃구경 나이스 공원도 꽤 넓어서 걷기 나이스 황토로된 맨발로 걷는 코스도 있어서 나이스,별표 5개,2년 전
BILL KILL,지금은 무지개 다리를 건넌 슈나우저가 좋아하던 산책 코스였습니다. 반려견 동반 환경 개 줄만 확실히 단속하면서 산책하면 뭐라고 하는 사람이 없음.,별표 5개,1년 전
류병규,공기가맑고운동기구가많아운동하기좋다지하철5호선방화역이있어교통도좋다,별표 4개,5년 전
송석원,이곳은 넓고 쾌적한 공원 어린이들도 많이오는 곳. 으르신 운동하기 좋은 곳.,별표 5개,5년 전
홍옥기,운동장둘레길  강서둘레길 산길  선택해서 산책할수  있어  좋은  공원입니다,별표 5개,수정일: 4년 전
Hanra Ma,둘레길과 연결되어 산책이나 가볍게 운동하기 좋은 곳입니다. 애견인들이 많아 저는 조금ㅠ,별표 4개,6년 전
수인,조경이 잘되어있고 산책로가 좋음. 벚꽃이 진짜 예쁨,별표 5개,2년 전
안석인,운동하기좋은곳,별표 5개,2년 전
안중석,많은사람들이 많이 오셔서 휴식을 즐기고 있네요 깨끗하게 잘 관리가 되어 있네요,별표 4개,6년 전
신승현,여유있게 산책하기 좋은 공원입니다~,별표 4개,2년 전
유영재,방화동안 깊숙히 자리한 곳에 있어 조용하고 높지는 않지만 개화산이 있어 걷기에 좋은 곳이네요.,별표 4개,4년 전
민장기,ㅎㅎ 근린공원에 오면 마음이 상.유.통쾌합니다 경험.편한하게 💪 운동이죠 👍 최고입니다.…,별표 5개,3년 전
하나사랑,시설좋고 자연경관과 편의시설 산행 연계등 만족도 최고,별표 5개,수정일: 3년 전
김영훈,넓은 공원과 분수와 놀이터가 있으며 등산로가 있어서 좋습니다.,별표 4개,7년 전
서선교,"도심의 공원이라 맑고.청순한 곳이라생각합니다 좋았습니다 땡큐,",별표 5개,수정일: 2년 전
김경희,걷기 운동  했어요   ^^ 무난한  코스로   남녀노소 즐겁게  운동할수   있어요,별표 5개,3년 전
이정열 (jungy_lee),개새끼덜좀 개목줄 안늘어나게 지앞으로 끌고다니던가 쉬폴새끼들이 젊은새끼들이고늙은이새끼들이고 다른사람한테 피해주지말고 집구석에서 끌어안고살지 뭐덜라고 겨나와,별표 1개,5년 전
Bruce LEE (이명우),주변에 숲속 산책로가 있고 광장이 있고 주민들이 인라인 자전거 퀴보드 등을 즐길 수 있는  광장과 무대가 있슴.,별표 3개,7년 전
방구석박지성,공원이 깔끔하고 좋네요 근처에 산도 있어서 좋아요,별표 5개,6년 전
Youngsik EOM,"산책하기 좋고, 아이들과 같이 놀기 좋은 곳입니다!",별표 5개,5년 전
김효규,간단히 산책하기 좋습니다. 주변 개화산 둘레길도 좋아요.,별표 4개,5년 전
ymym kk,공기좋고 운동하기좋고 공원으로서 갖출건 다 갖춘 좋은공원입니다,별표 5개,수정일: 2년 전
노마쿠,"새가 많고 나무가 많은 산책이나 운동, 아이들과 놀기에 아늑하고 좋은 장소 놀이터 기존의 놀이터 시설이 멀쩡하고 좋았는데 예산 소진을 위해 멀쩡한 놀이터와 바닥을 다 파헤치고 이상한 아이들로 다운그레이드 됨. 화장실 있던 입구화장실이 없어지고 간이화장실 카라반으로 변경 됨, 지금은 정식 화장실은 1개만 남았음",별표 5개,수정일: 2년 전
오징핏,산공기도 함께 마시고요..  운동하러 많이들 다녀가시네요.,별표 5개,4년 전
박박미숙,동네에 이런곳이있어 너무 좋아요^^ 산책하기 아주좋아요,별표 5개,3년 전
신병철,좋은데 관리를 좀 더 신경써야 합니다,별표 5개,10달 전
임명화,공기좋고  여기를오면 마음이편해요,별표 1개,1년 전
유클리드,강서구의 옥외행사장중 가장 큰 공간 이번 강서구 도서관연합 동화축제가 정말 최고였다!,별표 5개,6년 전
minjoo_karma kim,매일 가는곳 입니다 산책및 운동 모두좋아요,별표 5개,7년 전
김용일,모든시설이쾌적하며장애인이용하는편의시설이아주잘돼어있답니다,별표 5개,6년 전
정수진,집 가까운곳에 이런곳이 있어서 산책하기 너무 좋아요,별표 5개,4년 전
HT J,쉬고 산책하고 조깅하고 낮은 산도있고 매우 좋은 휴식처입니다,별표 5개,6년 전
박윤규,항상 가는 공원입니다. 집도 가깝고 근처라서 좋아요.,별표 4개,6년 전
조권수,교통 편리하고 조용하고 공원 분위기가  온화합니다,별표 5개,4년 전
Young-Sun Ryu,공원에 사람도 많고 잘되어있다,별표 5개,4년 전
김희,여러시설들이 너무 많다. 확트임같은 예전공간이 없어진듯하고  이것저것들이너무좁아보였다,별표 5개,4년 전
안용식,산책과 운동을 할 수 있어 넘 좋아요~^^👍🤞…,별표 4개,5년 전
행복한 남자,가을이 넘어가네요,별표 5개,4년 전
Chyho Choi,자주 가는곳은 아니지만 이곳 주민들의 유일한 운동코스,별표 3개,6년 전
김진원,운동기구 많고 환경 조성이 잘 되어있음.,별표 5개,5년 전
이형기,여가 및 취미 그리고 체력단련 하기 좋은 곳,별표 5개,2년 전
이재정,"산책하기좋아요, 아이들과놀았어요",별표 4개,수정일: 1년 전
이은희,개화산과 치현산을 끼고있어 공기도 좋고 관리가 잘되고있음,별표 5개,6년 전
김윤아,깨끗하고 둘레길 같은 곳도 잘 되어있어서 괜찮다,별표 4개,3년 전
안명순,어르신과 어른 아이없이 편하게 놀수있는공간 좋아요,별표 3개,3년 전
Kwangho Moon,아이와 벚꽃 구경다녀왔는데 좋았습니다~,별표 5개,1년 전
세사미엘모,산책하기 좋아요 개화산과 연결되어 편리 합니다,별표 4개,5년 전
심상협,분위기 좋은 아늑한  환경 운동 하기좋아요,별표 4개,5년 전
como co,아이와 산책겸 운동삼아 자주 가는데 좋습니다,별표 4개,7년 전
마린이,가벼운산책 운동하기 좋아요,별표 4개,1년 전
이태헌 (갈피아),나무들이 커서 그늘이 많고 산책로가 잘되있습니다,별표 5개,4년 전
길홍,조용하고  한적한 곳에서  운동하기 좋은 곳으로 평가 합니다,별표 3개,4년 전
오석환,다좋은대 다만 유아 숲채험장이 안전 성이 좀부족한편입니다,별표 4개,5년 전
Rachel Lee,멀리 가지 않아도 아름다운 벚꽃을 볼 수 있는 공원!,별표 4개,5년 전
B.K Han,개화산 트레킹을 시작하는 장소로 적합함,별표 4개,1년 전
호주,방화차량기지서 가까워서 찾아가 보았네요. 아담하고 산책하기가 좋습니다.,별표 3개,6년 전
오뎅신당동,개화산 마스크 착용하고 천천히 산책하기 좋네요.,별표 5개,5년 전
Karolos,주변에 살아 종종 운동하러가는데 조깅하기 좋습니다,별표 4개,6년 전
이명희,항상깨끗하고 쾌적해서 만족입니다^^,별표 5개,1년 전
김명희,손주 손녀와 등산하고 산책도하고,별표 5개,1년 전
김종천,산책하기에 딱 좋은곳입니다,별표 4개,3년 전
Lee이지윤,조용한 카페~날 좋은날 노천테이블 좋아요~,별표 5개,3년 전
Jung-kyo Kim,공원이 넓고 한적하고 좋아요,별표 4개,6년 전
전종섭,한강을 조망하며 산책하기 좋은 근린공원~굿,별표 4개,7년 전
우희재,나무에 공기가 나와서 산보하기에 아주 좋을 것만 같습니다.,별표 5개,5년 전
