작성자,내용,별점,작성일
고불가이,"88올림픽을 기념하기위해 만들어진 공원입니다. 자연 산책로 조성과 소마 미술관,각종 경기센터등에서 문화공연들이 열리기도합니다. 서울 한복판에 아주 큰 부지에 녹지가 조성되어있다는 점. 주민들의 건강을 위한 산책로가 잘 조성되어 있다는 점이 5점을 주기에 아깝지 않습니다. 인근 학교의 학생들에게는 지겨울 정도로 소풍이나 사생대회가 열리기도 하지만^^; 이곳의 의미와 가치를 생각해 본다면 훌륭한 장소임에 틀림없습니다.",별표 5개,7년 전
Munhee Lee,제가 잠실에서 가장 쾌적하다고 느끼는 장소입니다. 걷기도 좋고 호수와 나무도 많아 도심속 숲속 느낌이 나는 곳입니다! 곳곳에 벤치도 많아 편히 쉴수 도 있구요~^^,별표 5개,4년 전
hyun jo park,알고있는 공원중에 최고의 공원  넓은 공원에 멋진 조경과 조각들이 있으며 평화의 문이나 나홀로나무 몽촌토성 들꽃광장등 볼거리도 많고 뒷편으로는 실제 사용되고 있는 스포츠 경기장이 있는 공원  너무 커서 제대로 다 보려면 하루정도는 잡아야 걷다가 쉬다가 하면서 널널하게 볼수 있음  지하철이나 버스등 교통편도 잘되어 있고 인근에 롯데타워나 롯데월드 석촌호수가 있어 다양한 볼거리가 연계되어 있으며 주변에 식당이나 한강공원도 멀지않아 가족이나 친구끼리 가도 좋고 혼자 가더라도 편하고 쉬고 구경하고 운동하기 좋은 최고의 공원  사계절 언제 가더라도 다양하고 아름다운 모습의 멋진 공원,별표 5개,4년 전
Sangeon Byun,올림픽공원은 산책하기에 정말 좋은곳인데요. 장미광장쪽에서 평화의 문 앞까지 산책하면서 주변의 멋진모습도 담았습니다.,별표 5개,수정일: 6년 전
혁진,"서울 단풍명소로 추천합니다. 올림픽 공원내 주차 시설도 잘되어있고, 연인 혹은 가족과 피크닉 오기에 적합한 곳이라고 생각합니다. 10월 말인 지금 단풍🍁이 최적기인 듯하며, 단풍 뿐만 아니라 핑크뮬리 , 은행등 다양하게 가을을 느낄 수가 있습니다. 사진 핫스팟도 굉장히 많아서 웨딩촬영하는 커플들도 많이 봤습니다.  올림픽공원 내 GS편의점도 있으니 도시락 싸기 귀찮으신 분들은 편의점에서 해결하셔도 괜찮을 듯합니다.  #서울단풍 #서울나들이 #서울단풍명소 #올림픽공원",별표 5개,4년 전
ing End,"올림픽공원은 한 번 다녀왔다고 해서 끝! 이라고 말할 수 있는 곳이 아닙니다. 사진 촬영에 관심이 많은 분들이라면 공원의 곳곳을 다 돌아다녀보시길 추천드립니다. 어느 곳에서나 보이는 롯데타워는 꽤 괜찮은 배경이 되어주기도 하고, 날이 좋을때면 비추는 음악분수와 산책로의 전경도 꽤 괜찮습니다. 부득이하게 매번 저녁에나 다녀가는 것 같지만, 이곳은 밤에도 운치있습니다. 운동다니기도 좋고 촬영하기도 좋은 올림픽공원 꼭 방문해보시길 추천드려요.",별표 5개,2년 전
Junu Moon,올림픽공원에 대한 산뜻한 즐거움이 가득했으면 좋을것 같습니다. 사람들과 더불어 사이좋게 지냈으면 하는 바람이 되었으면 좋겠습니다 . 반려견 동반 환경 제가 아끼고 사랑하는 강아지외 고양이들이 뛰어놀 수 있었으면 좋겠습니다 .,별표 5개,1달 전
Hyj Kim,"아는 만큼 보인다는 말이 딱 들어 맞는 곳이다. 백제의 왕도였던 몽촌토성. 이곳은 성이었다. 남한산 자락이 내려온 구릉에 토성을 쌓아 만들었다. 호수로 둘러싸인 것은 성내천을 따라 만든 해자다. 4세기 무렵 한성 백제의 전성기때 쌓았다. 어딜 봐서 여기가 성인가. 자세히 보아야 성이 보인다. 아니 난 지금 성벽 위를 걷고 있는 것일 수도, 성 안  완만한 토성 자락에  있는 것일 수도... 백제를 공부한 자에게만 보이는 이곳. 몽촌토성. 지금은 시민들에게는 아름다운 산책로가 되었다. 하지만 백제가 고구려에 함락된 후 이곳은 고구려인들의 초소, 그 뒤  통일 신라와 고려, 조선의 유물들이 발굴 되기도 한, 역사의 켜의 동산이다.",별표 5개,3년 전
J,넓고 쾌적한 공원. 경관이 아름다고 산책로가 잘 정비되어 있으며 공원내 조각상이나 미술관도 있다.,별표 5개,2년 전
_ Haechi,휴식하기 좋은 곳. 사계절 언제가도 좋음. 산책하거나 운동하기에도 좋고 데이트하기에도 좋은 곳. 스포츠 이벤트나 각종 행사가 열리기도 하는 곳. 서울 동부권에서 가장 크고 좋은 공원.,별표 5개,수정일: 4년 전
나라사랑,국민 체력 100과 다시 걸어봄 캐쉬워크 챌린지로 2023년 4월 23일 천안에서 새벽 첫기차로 출발 8시쯤 공원 방문해서 코스완료함으로 즐거운 시간을 보냈네요,별표 5개,수정일: 2년 전
Donna Kim,"전체면적 43만 8000평으로 사계절 내내 아름다운 모습을 즐길 수 있는 곳이다. 올림픽공원에서 가장 아름다운 ‘9개 장소’와 ‘구경하다’라는 의미를 가지고 있는 ‘9경’이 있는데 한국사진작가협회에서 추천한 사진촬영 명소라고한다. <1경 세계평화의 문 - 3경 몽촌해자 음악분수 - 4경 대화 (조각) - 5경 몽촌토성 산책로 - 6경 나홀로 나무 - 7경 88호수 - 8경 들꽃마루 - 9경 장미광장 - 2경 엄지손가락 (조각)>의 코스로 9경 스탬프 투어를 할 수 있는데 개인적으로는 5경 몽촌토성 산책로, 6경 나홀로나무, 7경 88호수, 8경 들꽃마루를 즐겨 찾는다. 들꽃마루는 양귀비꽃이 피는 5월과 황코스모스가 피는 10월에 인생사진을 찍을 수 있는 명소이며 나홀로나무에는 항상 사람이 많으니 오전 일찍 방문하는 것을 추천한다.",별표 5개,6년 전
shinjohnss,세상  이케  멋진  공원이 또 있을까요?? 그 크기와  그  조경은~~~~~~~ 국내  1위라  해야  될거 같습니다!!  이 동네  토백이로서  자랑 스럽기까지 합니다~~~~~~~~ㅎㅎ  올림픽이  끝나고  얼마간은  입장료를 받았지요~~~~~~~ 그럼에도   그때도   사람이 엄청  많았답니다~~~~~  무료가  되고 나서도   역시  많았고요~~  토성을  그대로  살리어 공원을  조성 했기에~~~~  그   조형의   멋이 타 공원과   아주  다르답니다 ㅎㅎ  공원이  되기전   그옛날~~ 한  40 여년전~~~~~~~  그 때도   이  토성에서   돗자리  펴고 놀았는데~~~~  그 모습은  지금도  여전  하네요~~~~  현재~~ 나홀로 나무 가  굉장히  유명하죠~  헌데  올공  구석 구석   않 좋은  곳이 없답니다~~~~~~~  오늘  볓이  좋아서   사진을  찍으러 갔었는데~~  옛 추억에    스르르  잠겨 버리네요~~  옛날이나  지금이나   청춘 남녀들의 데이트  장소~~~ㅎㅎ  단풍구경 하시러  멀리  가실거  없어요!!  올림픽 공원   가세요 ㅎㅎ^^,별표 5개,4년 전
GH H,여름에 가면 덥긴 하지만 넓고 푸른 들판덕에 힐링됩니다,별표 5개,수정일: 1년 전
염주희,서울 올림픽을 기념하는 공원 이것저것 많은것을 넣을려고 담을려고 노력한듯. 또 다른특징은 새가 엄청 많았던게 놀라움 종류도 다양함 도심지에 새의 천국이라니. 새로 만드는것도 좋지만 만들어놓은거 관리를 잘하길 바래봄.,별표 4개,5년 전
ks shin,"비오는 가을, 올림픽공원에 들러 울창한 숲과 공원안 모든 나무들을 보니 세월의 흐름이 느껴지고 88올림픽 그시절을 회상해보면서 한참을 걷고 또 걸어봅니다. 숲을 거닐며 상쾌함이 너무 좋았어요.",별표 5개,수정일: 2년 전
schubert dip,8호선 몽촌토성역에서 내리면 바로 입구로 연결이된다  상당히 깨끗하게 관리가 되고 있으며 산책로가 정말 이쁘다  4인용 자전거를 타고 공원을 한바퀴 돌아 보는 것도 괜찮다   패스트푸드점이나  카피숍  미술관까지 있으며  신책로에서 토끼도 볼 수 있다,별표 5개,7년 전
김영준,주변에 살면서 올림픽공원을 처음 찾아보게 되었다. 인덕원역에서 4호선을 타고 동작역에서 9호선으로 환승하여 올림픽공원역에서 하차하여 1번 출구로 나가 공원을 다니며 여러가지 의미있는 것을 구경하며 왜 이곳을 이제야 와봤는지 후회를 하며 즐거운 산책을 했다,별표 5개,4년 전
JunHyuk Kwak,도심속에 있는 아주 큰 공원. 콘서트 장으로 쓰이는 큰 경기장도 있고 호수도 있고 산책로도 잘 되어 있어서 사람도 많다. 굳이 먼곳에서 올 필요까지는 없겠지만 공원과 산책을 좋아 하는 사람들에게는 가치가 있음.,별표 5개,4년 전
Hana Hyun,정말 아끼고 좋아하는 공원입니다. 어느 계절에 와도 좋아요. 각 계절의 매력을 느낄 수 있어요.,별표 5개,수정일: 4년 전
Seve7 Lucky,정말 제가 사계절 시시때때로 찾아가는 장소입니다. 서울숲과는 비교가 안될 정도로 저 자연적이고 예쁘다고 생각합니다. 공원 바깥으로 한바퀴를 도는 것에만 45분 정도 소요되니 규모도 꽤 큰 곳이죠. 강추입니다,별표 5개,6년 전
Sungsik Shin,역사박물관이 있어 외국인이 방문 하기 좋아요 산책과 조깅에 좋아요,별표 5개,1년 전
hope p,"규모가 상당히 크므로 편안한 신발과 복장으로  찾는 것이 좋습니다. 가족나들이, 연인과의 데이트, 출사 장소로 적합합니다. 올림픽 전당부터 나홀로 나무 동산, 장미파크 등 다양한 볼거리가 많으며 수시로 행사도 진행됩니다. 더운 날에는 가로등에서 안개 물방울이 뿜어져나와 더위를 식혀줍니다. 나홀로 나무 동산에 갈 계획이라면 작은 돗자리를 챙겨 가는 것이 좋습니다. 따로 휴대폰을 충전할 곳은 없으며 적당한 수의 공공화장실이 존재합니다. 주말에는 사람들이 많아 붐비는 편입니다.",별표 4개,7년 전
Photowriter (Photowriter),산책하기 좋음  강동 송파에 가고 싶은것들과 함께 방문하는 것을 추천 공원 근처에 맛있는 식당과 카페가 많음,별표 5개,2년 전
김명진,가을이나 봄에 가세요 가면 커플들이랑 신랑신부 사진찍고 있을텐데  전 저 혼자 갔거든요 진짜 눈 딱 한 번만 감고 얼굴에 철판 깔고 찍으세요 삼각대 가져가든 셀카봉 가져가든!!  진짜 풍경도 예쁘고 좋습니다 밥에도 좋아요~,별표 5개,6년 전
서관범,오랫만에 가족과 함께 갔는데 좋았습니다. 단.주차하는데 너무 오래걸려서 짜증이 나긴 했지만 맑은공기와 잘 어우러진 공원들이 가족.연인.칭구들과 자연을 만끽하는 모습들이 좋았어요,별표 4개,5년 전
Se Kweon Roh,"'올림픽의 상징부터 올림픽 후 실용까지 다 잡은 공원' 88올림픽은 한국엔 더 없이 특별합니다. 이는 한국의 군사독재의 막이 내려질 수 있는 대내외적 환경이 조성된 계기를 마련해주었기 때문입니다.  당대 한국은 대내적으로 군사독재가 이루어지고 있어서 민주화운동이 쉽지 않았습니다. 그러나 대외적으로 냉전 후 평화국면이 접어들면서 오랜만에 완전한 올림픽이 성사되었고, 그 개최지로 한국이 선정됨에 따라 88올림픽준비로 대외적 관심이 한국에 쏠렸습니다.  이는 대내적으로 군부독재정부라고 할지라도 과격한 행동을 하기 어려운 환경을 만들었고, 이에 따라 한국의 민주화운동은 상대적으로 수월해질 수 있었습니다.  88올림픽에 대한 세계적 관심은 여전히 공원에 고스란히 남아있습니다. 입구에서부터 장엄히 걸린 여러 나라의 국기와 여기저기 전시된 각국의 조형물은 이를 잘 보여줍니다.  뿐만 아니라 민주화의 일면도 공원에서 볼 수 있습니다. 이 공원은 시민의 공원으로서 일상생활장소로부터 행사장으로까지 여전히 시민들이 애용하고 있습니다.",별표 5개,수정일: 3년 전
shineui mo,오랜만에 라이딩.. 올림픽공원도 오랜만이다.. 주말이라 사람도 많고 좋았다.. 옛 생각이 많이 났다.. 사진 콜라보 도 만들어 봤다..,별표 5개,3년 전
Kevin Shin,월드컵공원 서울숲과 함께 서울을 대표하는 공원. 많은 체육시설들이 있으며 잔디광장이 넓게 펼쳐져 있어서 주말이면 많은 시민들이 찾는 공원이다.,별표 5개,3년 전
박동환,운동 산책 데이트 풍경 등등 최고의 공원입니다,별표 5개,1년 전
난나,"평일임에도 불구하고 사람들이 많고, 삼성카드행사 준비 중이라 나홀로 나무를 가는길에 한참을 돌아갔지만 풍경이 너무 좋았다. 풀밭에 사람들이 다 돗자리를 피고 앉아있거나 누워있는 분위기도 너무 좋았고, 가을이라 날씨가 선선해서 근처 벤치에 앉아있는데 절로 기분이 좋아지는 느낌이였다. 생각이 많아질 때 한 번쯤 가보는 것도 괜찮을 것 같다.",별표 5개,5년 전
신차정보 연못구름,"서울의 대표적인 문화시설! 평소에는 공원으로 산책하기에도 좋고, 주말에는 문화공연 등이 개최되어서 좋아요!",별표 4개,8년 전
김지혜,홍화코스모스랑 핑크뮬리까지 볼거리도 다양하고 댕댕이랑 산책하기좋아요~주차비가 비싼게아쉽네요~,별표 4개,3년 전
Seong-Man Ha,"도심 속 이 만한 규모의 잘 가꿔진, 역사(한성 백제)를 간직한 공원이 있다는 건, 정말 축복임.",별표 5개,7년 전
Jake Lee,산책하기도 운동하기도 좋은 곳이에요. 미술품도 많고 수목도 잘 가꿔져있어서 너무 좋았어요.,별표 5개,수정일: 4년 전
dong-gun kim,"가족, 연인 등 가을 산책하기 너무 좋은 장소입니다. 주차장도 넓은편이어서 차가지고 가족과같이 피크닉 가기 좋습니다.",별표 5개,1년 전
jeongtae lee,"올림픽, 몽촌토성 등 역사성이나 여러 조각작품 등 예술성 등 서울 최고의 공원으로 손색없다.",별표 4개,2년 전
김진희,"굉장히 넓으며 자전거타기, 산책, 사진찍기 등 다양한 여가활동을 즐길 수 있음. - 꼭 가보길 추천함 편의점 : 올림픽공원역 근처 CU, 한얼광장 GS25, 평화의 광장 미니스톱 화장실 : 곳곳에 표지판이 있음 음식점 : [만남의 광장--파리크라상, 차이나팩토리, 빕스, 제일제면소]  [평화의 광장--계절밥상, 롯데리아] 카페: EAT, 커피빈 자전거 대여소 : 우리금융아트홀 앞, 평화의 광장",별표 5개,8년 전
