작성자,내용,별점,작성일
Shadrack Tab,산책하기 좋은 공원,별표 5개,1년 전
도깨비,사가정역 에서 용마산 갔다 내려와서 운동하고 내려오면 굿~ 진달래. 개나리 피여서 러무좋아요.,별표 4개,4년 전
임영준,"아차산행에서 사가정역으로 하산하는 코스인데, 겨울이라 분위기 싸늘.",별표 3개,1년 전
경치현,아주 좋아요,별표 5개,6년 전
최세영,사가정공원은 용마산과 아차산을오르는 진입로 로서 산행객들의사랑을 받는 아름다운  공원입니다.,별표 5개,6년 전
MS Kim,요즘 산모기가 진짜 기승이네요😭 주로 동네 어르신들이 많이 다니시는 작은 공원이에요…,별표 3개,4년 전
조장길,용마산을 품고 잇어 경관이 좋으며 산길이 험하지 않아 어린이를 동반하여 함께 시건 보내며 놀기 좋습니다,별표 4개,3년 전
롯뽕취하다,간단한 운동하기 쵝오 명소👍👍…,별표 4개,4년 전
뚝배기,계곡물도 시원하고 계곡 끝쪽가면 웅덩이가있는데 정강이까지 오는 깊이고 놀기 아주 좋습니다.,별표 5개,4년 전
최낙식,제가 가끔 운동겸 산책하기에 아주 좋은곳 같아요 제가 공원옆에 살거든요,별표 4개,4년 전
이선웅,그냥그래요 ㅎㅎ,별표 3개,3년 전
제갈봉두,"아주 좋아요. 근처에 이런곳이 있다는것은 ,어른에겐 하군보다,중요하다 생각합니다.",별표 5개,4년 전
禑燐bonze,중랑구 용마산으로 가는초입 입니다,별표 4개,4년 전
Joonho C,도심 속 아주 훌륭한 힐링 장소임,별표 5개,2년 전
김진희,산책하기  좋고 벤치에 앉아 책 읽고  싶은  맑은공기 좋아요,별표 5개,7년 전
찬물,산책로길이 잘 되어 있어 가볍게 산책하기 좋았어요,별표 5개,4년 전
공정훈,좋은장소 농구하기좋음,별표 5개,3년 전
엄강진,좋은시설 그런데 시설을 이용하시는 주민은 별로없어요 그래서인지 음침한 느낌?,별표 4개,6년 전
애아빠,최근 조성 되어서 깔끔. 단 주말에 술먹은 등산객들이 많은건 마이너스.,별표 4개,3년 전
Ga Hyun Kim,산책이나 공원에서 맑은 공기 마시며 걷기 좋아요,별표 4개,6년 전
강대선,넓고 깔끔한 인테리어가 돋보이는 편안한 공원 입니다. 많이 놀러오세요!,별표 5개,수정일: 4년 전
이대근,"운동,편의시설 있으며 용마산 둘레길 연결 좋아요.",별표 1개,4년 전
이창훈,산행후라 피곤했었지만 을 잘하는집에서 냉콩국수를 먹으니 몸과 맘이 시원했어요,별표 4개,5년 전
박장호,주민편의 시설이 참 잘되어 있네요   ^^,별표 4개,5년 전
새날이올때까지,시설이 많이 좋아졌네요,별표 4개,1년 전
YB K,깨끗하고 접근성 좋아요. 간단한 산책 정도 좋습니다.,별표 5개,4년 전
김유선,비가 많이 올때 작은 개울이 만들어져서 너무 좋아요,별표 5개,6년 전
yohan,좋음. 왔다가 근처 시장에서 맛있는것도 먹고 가기 좋음,별표 4개,3년 전
한원준,운동하기 아주좋아요~둘레길이 좋아요^^,별표 5개,6년 전
황지연,계절별로 기분좋은 산책길이예요,별표 5개,수정일: 2년 전
펀치,조깅하면서 산책 기계체조하기 딱 좋은 1시간 코스,별표 4개,4년 전
김진철,강아지 들 하고 즐거운 시간 .,별표 4개,4년 전
양승우,숲도좋고 산책하기 좋아요,별표 5개,3년 전
강현구,공기가 넘 좋고 운동하기도 좋아요,별표 4개,6년 전
Soyeon Kim,잘 관리되고있어서 편하게 다니기 좋아요~,별표 5개,4년 전
김형두,경동시장은깨긋이정돈되상태입니다친절합니다,별표 2개,4년 전
이춘희,좋아요 ~~ 일주일에 한번씩 꼭 가고있지요,별표 5개,6년 전
심언호,서울과 구리의 경계 공기 좋아요 👍…,별표 5개,3년 전
초이스쥐킬엔닼킬,야~구글아~너는 왜?  나의 동선을 내려다 보면서~ 감놔라~배놔라~giral이니~기분나쁘게~,별표 4개,7년 전
이규협,깨끗하고 산을 끼고 있어 맑은 공기좋았습니다,별표 5개,5년 전
박골든,잘만들어진 공원같았으나 관리부실로 이용 편리성측면에서 미흡했다.,별표 3개,4년 전
백사휘,망우공원과 용마산을 오르는 입구,별표 4개,4년 전
홍어풍대08,용마산과연결된자연의일부분으로서좋아요,별표 4개,5년 전
김성우,"잠시쉬기좋아요 단, 음로수등은 미리 준비하세요",별표 3개,6년 전
이영순,저는 근처에 살아서 매일 용마산을 다녀요,별표 4개,3년 전
이미숙,그냥 구경하고 왔어요 여러가지 물건을 구경하고 밥먹고 그냥 왔어요,별표 2개,3년 전
김드래곤,용마산 자락에 아기자기하게 공원이 조성됐어요,별표 5개,4년 전
신동훈,신도시 가운데 위치해 휴식공간으로 매우 좋다,별표 4개,6년 전
이상윤 (서울 유니 42),용마산 주변 주민들  산책다니기 좋아요.,별표 4개,6년 전
전성진,한적하고 사람도 없고해서좋아요,별표 5개,3년 전
정필용,산책로가 있아 엄청 좋아요,별표 5개,3년 전
ICS,한적하고 등산코스연계되어 운동하기 좋음,별표 4개,6년 전
Kairos,등산과 산책 그리고 휴식을 취하기 안성맞춤인 곳,별표 5개,2년 전
이철우,공기좋고 산책하기 딱좋습니다.,별표 5개,7년 전
염종호,새로 정비공사를 다 해서 공기도 좋쿠 산책하며 운동하기 초적의 장소,별표 5개,수정일: 6년 전
김경환,등산코스 용마봉으로가는 중랑둘래길스도있어요,별표 5개,5년 전
지니,좋아요 잘해놔서 종종 가요ㅎ,별표 5개,4년 전
Lee이근욱,쾌적하고 생태보전지역이 있어 수목이 아름답습니다,별표 4개,5년 전
박정자,사가정 새로운 건물 많이 올라옴,별표 3개,5년 전
전경자,손지들하구 재미있게아가들에너지넘처서실컷뛰고잘놀았답니다,별표 3개,6년 전
최인현,아파트와 공원이 잘 조성되어 있다,별표 4개,6년 전
재미있다,산책로 좋아요 가볍게 준비해도 좋아요,별표 5개,5년 전
이광원 (Kakal),집앞 운동 하기 좋은곳 포켓몬고 체육관위치,별표 4개,8년 전
이해근,55년 지기친구랑 행복한 시간 보냈습니다.,별표 5개,4년 전
8back “t800”,둘레길 연결 잘되어있어서 좋음,별표 4개,4년 전
김희숙,고기맛도 좋고 깨끗하고 서비스도 좋습니다,별표 5개,5년 전
이주헌,"아주~~공기좋고, 조용하며 굿입니다!",별표 5개,4년 전
Enderson CCC,도심속 이동네에는  그나마 쉬기 좋은곳,별표 4개,6년 전
김세정,쾌적하고 운동하기 좋은곳이예요.,별표 5개,4년 전
JuYong Youn,작공좋은공원근데사람많음,별표 3개,3년 전
동그란세모,공원은 많을수록 좋아요~~^^,별표 5개,2년 전
김종식,아기들과 다니기에 무난한 장소 입니다.,별표 4개,3년 전
김정순,경치가 좋아서 행ㅂㆍㄱ한 산행.,별표 4개,6년 전
김태욱,이른시간이라 글쌔요 한가해보이더군요,별표 4개,4년 전
Blue Village,날씨 좋은날 공기가 상쾌합니다.,별표 4개,8년 전
laf y,아차산 하산하기 좋은 7호선길,별표 4개,5년 전
chorlho lee,등산하기 좋은 공원입니다.,별표 4개,수정일: 3년 전
김woojee,사람살기좋은곳이내요,별표 5개,4년 전
김경동,좋은환경  산아래쪽이라  시원한느낌,별표 4개,6년 전
조무원,지저분하고흡연음주장소네요,별표 2개,3년 전
김미화,참 좋았습니다,별표 5개,5년 전
이용우,운동하러 가는곳,별표 5개,4년 전
배성민,팔각정에서 새우깡에 소주한잔의 추억ㅎㅎ,별표 5개,5년 전
양회운,도시주변에 이런곳이 참 좋은 곳,별표 3개,6년 전
서국남,가볍게 운동하고 산책하기 좋음.,별표 5개,6년 전
hee kim,깔끔하게 잘 해두었네요,별표 5개,4년 전
서임수,대기시간이길어 부모는지쳐도 애들은신남,별표 5개,6년 전
김도영,용마산둘레길걷기 좋아요,별표 5개,수정일: 4년 전
sin woong kim,캐끄하고아름다운 사가정공원입니다❤,별표 5개,4년 전
정성희,공기좋은 아름다운 공원입니다,별표 5개,5년 전
김이라,용마산 멋진 힐링 공간입니다.,별표 4개,5년 전
Beomjun Park,중랑구 좋아요,별표 4개,4년 전
김상엽,중랑둘레길 시작하기 좋은 곳입니다.,별표 5개,3년 전
황새봄,다양하게놀기좋아요,별표 4개,3년 전
이경순,560대 운동하기 좋와요,별표 5개,4년 전
이종명,중랑구에있는공원.망우산행후 내려오니.사가정공원,별표 3개,6년 전
윤성용,도심 공원에 넓고 아늑한 힐링 공간,별표 4개,4년 전
My O,산기슭에 만들어놓은 평범한 동네 공원,별표 3개,4년 전
심창훈,짧은 쉼터로는 최고입니다,별표 3개,4년 전
공재동,오늘하루.가족여행으로 좋은 하루 되세요,별표 5개,6년 전
사석문,가볍게 산책하기 좋아요,별표 4개,5년 전
김동오,둘레길과 등산로있어요,별표 4개,5년 전
김현근,아이들과 간단히 놀기 좋은곳,별표 4개,5년 전
카라비너,시설과 환경 좋습니다,별표 5개,4년 전
Dae geun Jin,공원이라기 보단 등산코스 입니다.,별표 4개,5년 전
김두영,황토길 넘 짧아요,별표 4개,1년 전
Jamin Ku,바닥 우레탄? 시공후 바닥 최악임,별표 3개,4년 전
구성국,용마터널이 시작되는 장소입니다,별표 4개,6년 전
백종성,흡연자 많아서 싫어요,별표 2개,4년 전
Daniel,조용하고 좋아요,별표 5개,수정일: 3년 전
jupiter,좋음 사람이 좀 많음,별표 5개,4년 전
안고독한미식가,산수유열매 따가도 되나요?,별표 5개,6년 전
남일,깨끗하고 공기좋습니다.,별표 5개,6년 전
파란돈만장,그냥 만남의장소입니다.,별표 3개,3년 전
Youngkwan “영혼없음” Park,혼자 운동하기 좋음,별표 3개,5년 전
Inguh Kim,좋고 깨끗해요,별표 4개,3년 전
최바비,산책로좋아요,별표 5개,3년 전
이용식,개나리가 참  인상적이였다,별표 4개,6년 전
이영숙,산책로 너무 좋아요,별표 1개,3년 전
최재연,모기많아서 별한개뺌,별표 4개,5년 전
지금 이순간(영혼불멸),굿 아주 좋아요.,별표 5개,5년 전
hyunsub jo,산책하기 좋아요,별표 5개,5년 전
박박병학,자전거좀 금지요,별표 3개,5년 전
신의정,사시사철 넘 예뻐요,별표 5개,3년 전
윤영호,잠시 쉬어가기에 좋음,별표 3개,5년 전
강강찬,아름다운 공원입니다.,별표 5개,4년 전
김혜영,좋아요 낮은 발목 담그기,별표 5개,4년 전
KAN JOSEPH,지하철 7호선 중곡역.,별표 5개,4년 전
Gil choi,올레길 추천합니다,별표 5개,5년 전
박경민,넘ㅈ 좋아요,별표 5개,5년 전
김성태,동네 좋은 공원~^^,별표 3개,4년 전
김성규,박원순 시장 만남.ㅎ,별표 1개,7년 전
범범,조용한 공원이예요,별표 4개,6년 전
H라우드스,오색딱따구리...따따따닥!!!,별표 5개,3년 전
이용호,용마산앞   도심의폭포공원,별표 5개,7년 전
强賊,잠시 쉬었다 갈만한 곳,별표 4개,수정일: 3년 전
박근덕,둘레길입니다~.^,별표 5개,6년 전
JongMyung LEE,산책 하기 좋은,별표 5개,2년 전
북한산산신령,산책하기 좋음,별표 5개,5년 전
Rtx4070,넓은 공원이네여,별표 5개,4년 전
jt ican,아주 좋아요,별표 5개,5년 전
Root P,화장실에 휴지가있다,별표 2개,수정일: 5년 전
정운래,운동삼아 공기쒀려...,별표 4개,수정일: 3년 전
편백나무,단풍 한창 입니다.,별표 4개,4년 전
김명성,산책로 및 휴식 공간,별표 5개,4년 전
차광진,상당한 쾌적함..,별표 4개,4년 전
박Heather,등산갈때가는길,별표 5개,5년 전
파란불,잠시 점심때 등산,별표 5개,3년 전
성주황,시원하고 밤산책👍👍…,별표 4개,5년 전
이현우,깨끗한 공원~*,별표 4개,8년 전
한선미,그냥그래요,별표 3개,6년 전
중랑구부동산지기,깨끗해요,별표 4개,4년 전
이동철,가끔산책하기좋음,별표 4개,7년 전
김성운,화장실너무더워요,별표 3개,5년 전
윤희숙,깔끔하고 좋습니다,별표 5개,4년 전
소시민A,좋아요!,별표 5개,4년 전
INSIGHT VISUAL,굿굿,별표 5개,4년 전
김종곤,트레킹 하기 좋음,별표 4개,6년 전
김동욱,그냥 산책하기 좋아여,별표 4개,6년 전
Jaewon Kim,그냥 보통 공원,별표 3개,3년 전
Sangmo Park,처음. 그런대로.,별표 1개,6년 전
함태경,등산코스진입로,별표 3개,7년 전
김영철,ㅋㅋ,별표 1개,4년 전
이장직,산책 좋음,별표 4개,4년 전
도라버지,클~~~린 그 자체,별표 5개,5년 전
김태욱,넓다! 좋다!,별표 5개,4년 전
free ton,건강 체육 공원,별표 4개,6년 전
김필열,가깝고 편한곳,별표 5개,4년 전
T.S,볼거없다,별표 1개,수정일: 4년 전
방승준,좋은 요,별표 4개,4년 전
Hong ki Kim,공원,별표 5개,5년 전
천호동,면목동 동명유래,별표 3개,8년 전
Sueun Kim,산보 추천,별표 5개,4년 전
김천기,도심속자연..,별표 5개,수정일: 3년 전
이란,좋습니다,별표 5개,3년 전
이주현 (zodiac),드루이드 ㄱㄱ,별표 4개,5년 전
나봄,♥️♥️♥️♥️,별표 3개,6년 전
김기연,동네 뒷산,별표 3개,3년 전
김진경,작은 공원,별표 3개,5년 전
박세준,좀 작음,별표 3개,6년 전
백철호,용마산공원,별표 4개,6년 전
이강석,사가정공원사가정,별표 4개,3년 전
dragon li,공기 줗음,별표 4개,7년 전
이병훈,"ㅇㅡ,",별표 1개,5년 전
Y A,사가정 공원,별표 3개,4년 전
이영현,조아조아,별표 4개,7년 전
배선민,깨끗함,별표 5개,4년 전
도현김,좋아용,별표 4개,6년 전
JOSPEH,좋아요,별표 5개,6년 전
이현우,좋아요,별표 4개,3년 전
박정애,좋아요,별표 5개,3년 전
Hanyong Choi,좋아요,별표 3개,4년 전
한겨울,좋아요,별표 4개,4년 전
이현진,좋아요,별표 5개,5년 전
홍선진,사가정 공원,별표 1개,7년 전
do-guyn Jung,시원하니 꽤 괜찮네요,별표 3개,3년 전
Б. Төгөлдөр,멋진,별표 5개,4년 전
