작성자,내용,별점,작성일
최장환,수질도 좋고  분위기도  좋고  사용도 편리합니다. 다만  주차장이  협소하여  걸어서나  대중교통으로  오시면  좋습니다.,별표 4개,5년 전
별아리,한강은 라면이죠. 깨끗하게 뒷정리늨 필수``,별표 5개,4년 전
김병수,저녁먹은 후 걷기운동하러 갔는데 걷는길 옆의 나무들이 모두 가을옷으로 갈아입었다 운동하니 기분좋고…,별표 5개,5년 전
totoro big,조은데 여기보다 암사쪽으루 가면 더조아요 사람도 덜많아요 잠실로갈수록 사람많고 암사쪽으로 갈수록 사람적고 자연적이고 좋아요,별표 5개,3년 전
쩡심이,수영장도 괜찮지만 매점의 음식이 비싸지않아서 좋다.아이들이 오뎅에 떡볶이를 맛있다고 잘먹더라구요 ~,별표 4개,수정일: 6년 전
Yoonki Lee (cobalt sky),"맑은 공기, 여유로운 잔디밭, 꿀맛같은 편의점 라면과 더불어 날이 좋으면 인생 노을도 곧잘 만날 수 있는 곳",별표 4개,6년 전
Gregory P.,라이딩 하기 좋네요.,별표 5개,4년 전
강상우,가족단위로 놀러가기 좋음. 매시간 15분 쉬는 시간이 있고 점심시간은 40분정도 풀장에 못들어감,별표 4개,6년 전
권석목,"햇살과 시원한 바람, 한강의 여유로움에 자연의 푸르름이어우러진 멋진 장소입니다.이런 장소가 가까운우리 주변에 있는 게 고마울 따름입니다.",별표 5개,4년 전
yhy고란초,여러종류의 운동시설이 다양하고 푸른 나무들이 많이있어 쉬기좋네요,별표 5개,3년 전
이지한,진정한 모두의 놀이터~,별표 5개,3년 전
JJ Kim,주차장이 있어 들어갔는데 여의도처럼 잔디있고 바로 앞에 한강있고 이런게 아니라 운동트랙이 있다. 거의 동네주민이 조깅을 하려고 있는 한강공원이다. 피크닉을 즐기는 곳은 아니다,별표 3개,4년 전
Edward Lee,"깨끗하게 잘 관리된 한강 공원으로 테니스장, 축구장, 놀이터, 드론 비행장, 자전거 대여점 등등이 존재합니다.",별표 5개,5년 전
아무무,한강에서의 휴식 최고의 장소 자녀와 함께 좋은 추억과 즐거운 시간,별표 5개,1년 전
강우인,역시 한국이 정말 좋은나라.발전하는 노력하는 국가임에 제가한국인임이 자랑스럽습니다…,별표 4개,5년 전
권오종,자전거이용하는데 에어주입할곳이 부족합니다. 특히 휴일이나저녁에,별표 4개,1년 전
곰발바닥,밥먹을곳은 한정된 편의점이 만물상이다,별표 5개,1년 전
Soon Ho,한적하고 좋았어요 드론구경도하고 편의점도 앞에 있어서 맥주도 한잔할 수 있고,별표 5개,5년 전
JIN KYU JU,암사나들목 한강공원 생태공원에서 만난 두꺼비,별표 5개,7년 전
이재성,자전거 라이딩의 출발지. 장거리가 부담스러우면 여기서 팔당까지 다녀오기 딱젛다. 차대놓고 굴다리 통과하면 자전거거리도 만날 수 있음,별표 5개,5년 전
홍영구,"자전거 타기의 성지, 대형자전거 유료 대여소부터 자전거 타기 공원까지 자전거 타고가도 되고, 없으면 대여소에서 빌려서 타도 됨.",별표 4개,5년 전
Young-ju Kwon,"드론교육장이 있고, 허가받은 드론비행장이 있어서  드론에 관심이 있는 분들에게 좋은 장소입니다.",별표 4개,4년 전
YeongSeo Yoon (윤영서),호주에서 지낼때 보던 그런 느낌의 공원같은 암튼 좋았어요~~!ㅋ,별표 5개,2년 전
hongjin kim,시시때때 모습을 달리하는 쉼터..특히 여름밤 에 시원하게 맥주한잔 할수 있는곳..,별표 3개,6년 전
살찐근육,우선 사물함이 2000원인데 한번잠그고 다시열려면 다시 2000원 결제해야되고 아주 불편함 물도 지금기온이 높아서 수영장물이 뜨거움 비추천,별표 2개,7년 전
정수철,야경도 좋고 산책나가기 좋음. 풀숲이 많아 밤에 여름에 모기가 많다,별표 4개,9년 전
s2 s,분위기 좋고 편의점 라면도 맛있어요,별표 5개,1년 전
김미라,혹시  다둥이 카드 있으신 분들은  다둥이 카드만 가지고 오심 안되십니다^^     신분증  의료보험 카드나  주민등록증  다둥이 카드 준비 하셔야 한답니다 혹카메라로  주마증을  찍어서 가심  담부터는 원본 서류 가져오라고 힌답니다,별표 5개,7년 전
김해영,강과 하늘과 다리와 주변 환경이 잘 어우려져 쉬기에 좋은 곳입니다.,별표 4개,4년 전
hyejin choi,한강은 언제나 좋네요,별표 5개,5년 전
정연옥,안전요원 관리 철저함 수심이 얕음 뙤약볕 수질 그럭저럭,별표 3개,2년 전
Jihun JANG,선선한 가을 바람과 높은 하늘을 만끽할 수 있는 공간. 코로나의 흉흉함으로부터 탈출,별표 4개,4년 전
김현수,아이들과 간단히 물놀이 하기 좋아요. 유아용 놀이기구가 있어요.,별표 4개,7년 전
김명회,코로나19로 시민들이 거리두기도잘지키고 예전보다는 스스로 대견할만큼 시민으식이 성숙합니다  대한민국파이팅!,별표 5개,5년 전
안태윤 본계,수심이 좀 낮구 놀이기구가 없어요..그래두 재미는 있어요!,별표 3개,7년 전
윤남중,요즘날씨가 라이딩하고 산책하기 참 좋네요.,별표 4개,4년 전
하연진,자주 바람쐬러 가는곳인데  대부분 새벽시간대에  가는데 오늘은 저녁시간  8시30분쯤 다녀왔는데 코로나가 없는 때처럼 사람들이 꾀 많았어요 ^^;; 걸어서 한바퀴 돌고 집으로 왔어요ㅎㅎ,별표 5개,5년 전
James KIM,"사람이 많음...자전거도 많음..고라니도있음 @,@ 곳곳에 놀이터와 쉴곳이많음",별표 5개,4년 전
양인배,예전에 비해 수질이 많이 좋아진게 보이네요. 스낵코너도 그럭저럭~,별표 4개,6년 전
Ken Brave,애들 데리고 바람쐬기 좋음 다만 주차장이 넓지않아 일찍일찍 가는걸로,별표 3개,수정일: 4년 전
파란,초등저학년에게 최고의 가성비 놀이터 먹거터,별표 5개,1년 전
빅브라더,여러 휴게시설과 운동시설이 잘 갖춰져 있음.,별표 3개,4년 전
75년생이창영 (Young life),지나가다가 밴치가 있어서  쉬었다가 오는곳인데 햇빛을 가리는곳이 조금더 있었으면 하는게 아쉽네요,별표 4개,4년 전
조성경,자연미를 잘 살린 즐길 수 있는 한강공원이예요.,별표 5개,2년 전
복희김,"너무좋아요...5,000원의행복입니다..넓고 께끗하고 그늘막제공..",별표 5개,5년 전
윤성호 (윤박),여름 애들하고 물놀이 하기 좋아요. 간단히 먹을거 준비하면 더 좋아요.,별표 5개,8년 전
Lee이근욱,생태보호구역을 강변으로 끼고 있어 자연환경이 좋습니다,별표 4개,5년 전
얕은지식,2면이상 뚫린 텐트설치가능 싸온음식 취식가능 인원에비해 주차장 다소협소,별표 5개,2년 전
조규홍,한강변의 광나루공원 봄의 전령이 살포시 내려오고 있어요,별표 5개,2년 전
Kyung Kwon,광나루  공원  아이들놀이터 걷기 드론날리기 장소까지  즐거운 곳,별표 4개,2년 전
활사모,좋으네요 강바람.각종 편의시설.가족들과 좋아요,별표 4개,4년 전
정철현,잘 조성된  한강둔치 석양과 강변 야경이 멋진 곳,별표 5개,4년 전
남화철,조금은 일찍 주차를 하고 라이딩 하기에는  정알 좋은 곳이지만 메너 없는 사람들 때문에 오후에 차빼기에 에로사항 있음,별표 4개,6년 전
김현실 (양파),라이딩하기 좋은길이라 좋았어요. 주변도 이쁘네요,별표 5개,5년 전
이동욱,시원한그늘이좀더있으면좋을것같은대 ^.^,별표 5개,2년 전
양석배,주민들의 휴식과 여가를 즐길수있으며 광진교 아래에서 가끔 음악공연을 합니다,별표 4개,5년 전
이동희,가족끼리   가볍게   산책하고   조깅하기에 좋아요,별표 4개,5년 전
정지영,물도 깨끗하고 시원합니다. 아이들이 놀기 좋습니다.,별표 4개,7년 전
JeongWoo Park,데이트 장소로도 제격임. 물론 그 외의 목적으로도 좋음,별표 5개,4년 전
SeungKyu Lee,이 근처에서 이만하게 놀 수 있는데가 없죠..무조건..일찍가야함..,별표 4개,6년 전
라정일,다른 곳과 비교하면 한적하고 좋아요.,별표 5개,4년 전
Haneol Hong (Olrando Hong),조용한 한강. 반포 여의도와는 달리 편의시설 개발이 부족함.,별표 4개,5년 전
Do Hee Kim,2019 드론 챌린지,별표 5개,5년 전
seo5944,싸고 깨끗해요,별표 3개,6년 전
LEO KIM (EASTEL),저렴한 가격에 부담없이 놀 수 있음. 저렴한 만큰 사람도 많음.,별표 4개,7년 전
jason Jeong,가까운 곳에 있어서 넘 조아요~^__^,별표 5개,2년 전
"Charles, HYUN CHUL KIM",비 많이 오는 날은 금지...데이트코스 좋아요,별표 5개,5년 전
정준호,너무나 맛있고 면발이 찰지고 메밀향도 좋다.,별표 5개,4년 전
이동식,대이트하기가좋고 운동기구도많아서좋아요.,별표 5개,5년 전
SJ Park,그냥 드론 날리기 좋은곳,별표 3개,1년 전
crisss Kim,조용하니 산책하기 좋은 곳,별표 3개,2년 전
SUN WOONG KIM,새로 바뀐 놀이터가 너무 쾌적합니다,별표 5개,2년 전
한상준,좋은 곳이나ᆢ손님 내리고 나가는 택시에게 주차비를 받으려는 것은 불쾌했어요,별표 1개,6년 전
이기태,가족과 아늑하고 편하게 시간 보낼 수 있는곳,별표 5개,5년 전
상큼발랄[체리벨벳 슈이],좋아요! 공원이 이쁘고 산책하기도 좋아요,별표 5개,5년 전
MK CHUNG (kenz),아이들이 아주 즐겁게 놀수있는곳,별표 5개,2년 전
표순열,푸른 나무와풀 멋있었고 걷기 운동하기에 좋았습니다,별표 5개,4년 전
송광진 (사악곰),드론공원 생각보다 잘되어있네요 좋아요,별표 5개,5년 전
나라나,햇볕이   굉장히  강합니다.,별표 3개,5년 전
Bryan Seok,아이들을 데리고가서 자전거를 가르치기 좋은곳,별표 5개,7년 전
김홍연,음~좋아요 ~,별표 5개,4년 전
junghun lee,"시원하고, 사회작 격리 두기도 할 수 있는 장소라고 생각함!",별표 5개,5년 전
박근주,햇빛이 너무 강해 그늘막 많다고 하지만 사용하는 시민 입장에서는 태부족 합니다.,별표 3개,7년 전
Erica Choi,밤 야경 좋아요,별표 5개,4년 전
오인석,걷기는  최고의  코스 경치도  끝내주는  길~,별표 5개,6년 전
김해수,잘 되었다고 생각합니다,별표 5개,2년 전
J PHOTO Park,코로나가 없어져서 빨리 드론공원이 오픈되었으면...,별표 5개,3년 전
서상태,코로나로 인해 운동 장소로서는 좋습니다,별표 4개,4년 전
Betty Eomung,울애기랑 주말마다 힐링하러가요 넘 행복한장소,별표 5개,4년 전
전민규,좋기는 하지만 정치인들이 갈대군락지를 엎어버려서 갈대는 보기 어렵네요.,별표 5개,8년 전
JJUN -Cam.,수영장도 있고 드론공원도 있음,별표 4개,2년 전
윤승혁,전통적인 다리를 계속해서 아름답게 해주세요.,별표 5개,5년 전
Juyoung Bang,밤에 운동삼아 산책삼아 갈만한 곳.,별표 5개,4년 전
in young kim,굿.,별표 5개,7년 전
원필름(방송국),넓고 산책하기 좋습니다.,별표 4개,2년 전
myoungsoo kang,좋아하는 사람과 함께 걷는다는건 항상 행복,별표 5개,5년 전
에단ETHAN,쳇. 사람 너무 많음. 더움.,별표 3개,1년 전
이도로시,통닭을 사가서 뜯어 먹옷어요,별표 5개,2년 전
1길라임,조용한 곳 지역주민이 이용하기 좋은곳,별표 4개,6년 전
Tevin Ha,서울의 자랑 한강 시민공원.,별표 5개,5년 전
김보경,자전거 도로도 깨끗~~ 모든게 좋앗다,별표 5개,4년 전
이혜리,일요일 낮에 방문 더웠지만 이처럼 가깝게 피크닉 갈곳도 없다,별표 3개,5년 전
대모산다람쥐,쉬는곳으로 최적 공간임 임파가 많음,별표 4개,7년 전
싸우나,자전거 모임 장소로 적합합니다,별표 5개,4년 전
이영석,보통입니다몇번가보왔는데 그리썩 내키지는 음식이더라고요,별표 3개,7년 전
최경호 (니꿍키즈),서울에서 신나게 날릴 수 있는 광나루비행연습장~^^,별표 5개,4년 전
이재영,시원하고 경치도 맘에들어요,별표 5개,7년 전
감아치기이태훈,아주 좋아요,별표 5개,7년 전
Kwangho Moon,아이와 시간이 남아 다녀왔어요~,별표 3개,2년 전
신현석,가족나들이로 최고네요,별표 5개,2년 전
brenda choi,광나루를 언제가봣는지 모르겟...지만 한강은 좋음 매번,별표 5개,4년 전
걱정없는세상,여름에 가족들과 좋아요~,별표 5개,5년 전
박용우,"드론공원, 자전거 도로, 산책로가 좋지만 주차공간이 부족합니다.",별표 4개,수정일: 5년 전
한규동,아이들 놀기에 정말 좋음 여름 추천,별표 4개,5년 전
김기영,강바람에 기분이 좋았던 것 같아요 ^^,별표 4개,5년 전
윤정한,여유롭게 시간을 보내기 좋습니다.,별표 3개,6년 전
이동훈,산책하기 무난함  단 편의점하고 거리는 먼편임,별표 3개,8년 전
Dongsub Yi,가성비 좋으나 물 높이가 너무 낮음,별표 3개,7년 전
오정현,모기 겁나 많음. 사람도 겁나 많음. 차도 많음,별표 3개,5년 전
GH B,라이딩을 위한 편의점이 인상적인 라이딩 기점,별표 4개,6년 전
꾸준히간다,다른 한강 수영장에 비해서는 인파가 적습니다.,별표 4개,6년 전
앞뒤위아래,조용함 바로앞 걸어다니기좋음,별표 5개,4년 전
조상현,구리 및 잠실까지 걷기 좋은 강변 공원,별표 4개,4년 전
CHANHONG Do,애들이 좋아해요,별표 5개,2년 전
황명선,소원성취,별표 5개,4년 전
최정우,늘 최고로 기분좋은 장소.,별표 4개,수정일: 6년 전
전희경,벌레가 많아 힘들었지만 재미있었다.,별표 4개,5년 전
안안선광,테니스장 클레이바닥이 학교 흙운동장수준..,별표 2개,6년 전
이재학,조용하고 바람 쏘이기 좋습니다,별표 4개,7년 전
테슬라주식분석TV -매일업데이트-,어른 어린이 같이 즐길수있음,별표 5개,5년 전
정호진,운동하기 좋은 곳,별표 5개,2년 전
Jeonghyeon Lee,팔당 넘어가기 전 마지막 편의점이 있는 곳,별표 5개,4년 전
abrooyal K,상태도 더욱 좋아지고 있는 한강시민공원,별표 4개,5년 전
김정도,집앞 공원 산책하기 좋음,별표 5개,4년 전
달토끼,아침산책하기 좋아요,별표 5개,4년 전
임시헌,가격은 비싸졌지만 코트상태 양호합니다,별표 4개,5년 전
Yoo “포차코코” ho bong,드럽고 드러워요 ..  가지마세요,별표 1개,2년 전
진명칠,이채로운 모습이 좋았어요,별표 5개,6년 전
배훈김,워커힐호텔이 주변의 야경이 너무 아름다워요,별표 4개,6년 전
Jon,주차할 장소가 협소하네요.,별표 3개,6년 전
이현,저녁에 산책하기촣아요,별표 5개,5년 전
유선오,수영장도 좋구~ 공원도 좋다~,별표 5개,6년 전
강영욱,좋아요~^^,별표 5개,6년 전
Young Min Matthias Kim,"가족나들이 적소, 주차료 저렴",별표 5개,7년 전
무운,조깅 산책 라이딩에 좋은 장소,별표 4개,4년 전
신나내,산책데이트하기 좋아요,별표 5개,4년 전
박영근,행사중입니다 서울국제 드론레이스 월드컵,별표 5개,6년 전
다정한별,낙엽 바스락바스락 걷기 참 좋아요,별표 4개,6년 전
윤정인,산책하기 너무 좋은곳,별표 5개,3년 전
HS DY,서울의 한강 야경이 참 아름다운 곳,별표 5개,4년 전
김세진,시민들에게 너무 좋은 휴식처.,별표 5개,4년 전
김호은,한적하니 가볍게 피크닉하기 좋아요,별표 4개,4년 전
유하낭자,광나루한강공원 수영장,별표 4개,7년 전
EJ Choi,가족단위로 지내기 좋습니다,별표 4개,4년 전
박정희,주차하기 힘들지만 좋음,별표 5개,5년 전
윤선식 (Edward yoon),항상 갈수 있는곳....,별표 5개,2년 전
PLAZA CEBU MARCOPOLO,매일 운동하러 가는곳,별표 5개,6년 전
JAEHA KIM,오랜만에 방문했는데 ..좋았습니다~~,별표 5개,6년 전
marcofolo saint,엔진기는 못 날립니다. ㅋ,별표 1개,4년 전
김민수,강변 산책...힐링의 기본,별표 5개,5년 전
김기호,자연에 가까워 지는곳,별표 4개,8년 전
박중경,지인들과 휠링하고왔네요,별표 4개,4년 전
송현경,항상 운동 하는곳^^,별표 5개,2년 전
DY ymm,가슴  기구가 새로 왔어요👍👍…,별표 5개,3년 전
임형은,늙어서도 가려구요 ㅋㅋㅋㅋ,별표 5개,4년 전
전용표,가족이나 연인들산책코스및운동코스로!,별표 5개,7년 전
최병창,좋아요!^^,별표 3개,7년 전
신은선,갈때마다 힐링되는 기분,별표 5개,5년 전
문연순,참좋아요고라니도노닐고,별표 3개,6년 전
Youn choi (저스틴tv),운동하기 좋아요,별표 4개,6년 전
김민갑,더 좋은 한강공원 많다...,별표 2개,5년 전
유지현,자전거 타기 좋은 공원,별표 5개,4년 전
최민수,수영장 좋아요~,별표 5개,6년 전
한량,자전거 타기 좋음,별표 5개,4년 전
HH Cho,괘적한공원입니다,별표 5개,6년 전
리트리버,아낀다 아껴,별표 5개,5년 전
우동민,드론 비행장소오 괜찮습니다.,별표 5개,6년 전
prod,너무이쁜곳,별표 5개,5년 전
