작성자,내용,별점,작성일
바닐라,서울달.  헬륨기구 타고 달이 되어  보았습니다.   현장예약 2.5만원 티켓. ' 두둥실 떠올라 시원타~' 파일럿분들이 안전하게 운행해 주셨습니다.,별표 5개,10달 전
렛츠 (Lets),"뉴욕 센트럴파크 처럼 도심 속 길쭉한 모양의 공원 입니다. 공원 양 옆으로 차선 폭이 커서, 도심 속 공원 느낌은 들지 않아요.  북쪽으로는, 숲길과 연못이 있고, 남쪽으로는, 큰 광장이 있습니다. 근처 <여의도 한강공원> 으로 많이들 놀러가서 그런지, 산책 말고는 크게 볼 일이 없어서인지, 한산한 분위기...  여의도공원 중간쯤에 <서울달> 이라고 체류식 벌룬이 생겼어요. 멀리서 놀러오신 분들은, 공원만 보기엔 허무하실 수 있으니, 한 번씩 타보시는 것도 좋을 듯 합니다.",별표 4개,11달 전
Haemin Moon,자주 방문하는 산책코스입니다!! 적당한 면적에 피크닉을 즐기거나 아이들 자전거 태우기 좋고요^^ 서울달 설치로 관광 명소가 될것 같아요~,별표 5개,1년 전
JAEKYUN KIM,규모가 아주 크지는 않지만 잘 꾸며 놓았고 가볍게 산책하기 좋아요. 화장실이 여러곳 잘되어 있어요.,별표 4개,1년 전
최현성,무한도전 꼬리잡기 하면 떠오르는 장소 여의도 공원..  주말에 이렇게 서울에서 넓은 땅을 방치 한거 같아서 아쉬운거 같다.,별표 4개,7달 전
Rei Kang,"10월 3째주의 단풍구경. 다들 남산으로 지방으로 나갈때 집 근처에 이런 다채로운 색을 가진 공원이 있다는것은 정말이지 감사할 일입니다.  남산을 둘러보려고 했으나 나뭇잎만큼 많았던 사람들에 치여 쫓겨나듯 집으로 향했고, 갑자기 찾아가게된 여의도공원.  아내님과 둘이서 오랜만에 오래 거닐었던 감사한 시간이었습니다 궂이 한 바퀴를 다 돌지 않아도 사람들의 웃음소리와 바람소리, 낙엽이 떨어지는 그 순간들을 눈에 잘 담고 돌아왔습니다. ^^",별표 5개,2년 전
Eden,"잔디에 들어갈 수 있어서 좋은데, 이용자들이 매너를 지키지 않아서 좀 안타까운 곳. 강아지 산책하러 많이 가는데, 개똥을 치우지 않는 사람들이 너무나도 많고, 닭뼈를 아무데나 버려서 거기서 어떤 강아지를 닭뼈를 먹고 장에 구멍이나서 수술까지 했다는 얘기도 들었습니다. 시민들이 조금 더 높은 시민의식을 보여줬으면 좋겠습니다.",별표 4개,3년 전
박一河IRA,63빌딩 구경하러 갔다가 63은 건물 외관만 대충보고😙 초록 빛깔이 풍성하고 진해진 근처 여의도 공원 방문ㆍ텐트 돗자리 등 서울 시민의 치유 여유 휴식의 공간으로 튼튼히 자리매김.^ 🎋🌳 피크닉 구역 텐트 설치 가능ㆍ돗자리 등 대여,별표 5개,수정일: 2년 전
HA곰,작은 센트럴파크의 느낌이였습니다. 도심속에서 편안하게 나들이 할 수 있음에 감사하게 되었습니다.,별표 5개,9달 전
김대호,요즘 젊은 친구들 Gen Z 많네요..편의점도 줄 서야 하고 화장실도 줄서야 하고..그런데 사람들이 모이는 이유가 있겠죠? 푸드트럭도 있고 주변 환경 시설 잘 되어 있고..봄 시즌이면 필수 코스 입니다.,별표 4개,3달 전
이정민,"여의도 공원  여의도 환승센터에서 지나가면서 들름. 자전거 타는 사람과 연인들, 산책하는 사람들이 있음  무슨 행사를 하는지.. 의자에 앉아서 50여명 사회자와 퀴즈를 진행하기도 함.  조각들도 중간중간 있고.. 사람들이 돗자리를 가져와서 많이 앉아 있음.  나무와 높은 빌딩이 어우러진 풍광이 독특한 느낌을 줌.  국민일보 건물 에서 보는 풍광도 좋음 12층~~",별표 4개,3년 전
변상언,"서울정원박람회가 10/3~10/9일까지 개최 되기에 어제 오후에 갔었는데 하루종일 비가와서 관람객도 적었고, 사진찍느라 고생했는데 야외이기에 화창한 날에 꼭 가볼만한 곳입니다. 여의도역 3번출구에서 계속 직진하면 됨.",별표 5개,6년 전
Trouble jeff,"여의도의 센트럴 파크. 넘나 좋은 곳. 박정희때 비행기 임시 활주로로 사용하고, 광장으로 사용하다가 시민 공원으로 조성된 곳. 더현대, 콘래드 등 주변 상권 발달과 함께 같이 발달 조성됨",별표 5개,2년 전
허밍사피엔스,서울 도심 속 휴식같은 공원입니다. 깨끗하고 안전하고 자연을 즈낄 수 있어요. 자전거 대여소에서 자전거를 빌려 한 바퀴 산책도 추천합니다^^,별표 5개,5년 전
투어이선생 (Tourlee),무한도전 런 행사 진행된 여의도 공원,별표 5개,2달 전
Sunah Noh,그늘이 많아 나무 아래 돗자리 피고 놀기 좋아요 치킨이나 바베큐 라면 등 사먹을 곳도 많고 화장실도 많음 다만 화장실에 치킨무나 음식물쓰레기를 포함한 각종 생활쓰레기를 놓거나 변기 안 내리는 무개념도 많아요 여의도 공원 자체는 넘 좋아요  그늘막 텐트랑 파라솔은 못 피게 되어있어요 ㅠㅠ,별표 4개,2년 전
김응조,"여의도공원은 여의도 대로변 서쪽에 있는 공원입니다. 여기는 4개의 지역(한국전통의 숲, 잔디마당, 문화의 마당, 자연생태의 숲)으로 나누어져 있으며, 각 지역마다 색다른 특징이 있지만, 개인적으로는 조용하고 사색을 즐길 수 있는 공간인 자연생태의 숲을 추천하고 싶네요.  이곳은 1972년 여의도 개발계획에 따라 서여의도에 여의도광장으로 개발되어 국군의날 등 국가 행사가 진행되었으나, 1997년 공원화 사업이 추진되어 1999년에 여의도공원으로  개장되었습니다.",별표 5개,수정일: 2년 전
한선우,"넓고 쾌적합니다. 도보 산책로와 자전거 길이 나누어져 있고 여러곳에 화장실과 벤치가 있습니다. 운동장에는 실제 공군 비행기가 전시되어 있고, 곳곳에 각종 조형물과 연못, 정자쉼터, 무장애 데크길, 화단 등이 조성되어 있습니다. 봄에는 벚꽃이, 가을에는 단풍이 아름답습니다.",별표 4개,5년 전
Sangeon Byun,"과거에 국군의날 행사도 하던 드넓은 여의도 광장이 멋진 공원으로 탈바꿈한 후에 처음으로 가보았는데, 산책하거나 자전거타기에도 아주 좋은 도시숲공원이 돼 있네요.",별표 5개,6년 전
Taeyeop Lee,"자전거 타기에도 좋고 가족단위로 나와서 커피한잔에 여유누리기에 참 좋아요  빌딩숲 사이에 넓은 공원. 도시에서 즐길 수 있는 여유에요! 자전거길도 따로있고, 인라인이나 스케이트보드 등도 탈 수 있답니다",별표 3개,5년 전
Yongku Kim,"서울정원박람회 중인 여의도공원...  평일 점심 시간이면 산책하러 나오는 직장인으로 가득하지만, 박람회까지 열리고 있으니 더 많네요.  박람회 기간엔 푸드 트럭도 있어서 간단하게 식사도 가능.. 스테이크 & 맥주까지 판매..  정원용 그네, 벤치 등을 파는 업체도 있고, 각 구청마다 부스를 차리고 홍보도 하는거 같네요~",별표 4개,수정일: 6년 전
휘자,증권가들 중앙에 위치해있음 러닝이나 걸을때 좋은 장소 행사하기에도 좋은장소 접근성이 매우 좋고 대중교통으로도 오기 좋은 공원 화장실 화장실이 중간중간에 있으,별표 5개,1년 전
e pasteIblu,KBS와 여의도역 바로 앞에 있어서 접근성이 좋습니다. 여의도 마천루들이 여의도 공원 바로 앞에 밀집되어 있어서 건물 구경하는 재미도 쏠쏠. 산책로가 잘 되어 있어서 저녁 먹고 잠시 산책이나 조깅하기에도 좋아요.,별표 4개,11달 전
Park David,봄 꽃이 예쁘게 피었습니다. 워킹맨들이 많으시네요. 산책하기에 아주 좋은 공원입니다. 센트럴파크와 같이 유명해지기를 기대합니다~~!,별표 5개,4년 전
Sunghoon Lee,언제나 여유있게 산책하기 좋습니다.,별표 5개,3달 전
이규임,도심에서 여유있게 산책을 즐길수 있는 여의도공원은 볼거리도 많아요.,별표 4개,3년 전
현기욱,"서울 도심에 있는 도보산책로와 자전거도로가 조성되어 있고 가운데 광장, 서쪽으로 한강으로 나갈수도 있는 곳으로 사색하면서 운동하기 좋아요",별표 4개,3년 전
Curio 0414,"서울국제금융센터(IFC Seoul), 콘래드 호텔, 파크원, LG트윈타워 같은 마천루들을 보며, 산책을 즐길 수 있는 공원입니다.",별표 4개,수정일: 1년 전
월급없는미녀,산책로가 깨끗하게 정돈되어 있으며 농구시설도 몇개씩 있음! 거닐기 좋음,별표 5개,2년 전
TY,넓고 깨끗하고 나무들 키가 작진 않다. 평일엔 직장인들이 주말엔 시민이 편하게 쉴 수 있는 공간.,별표 5개,수정일: 7년 전
김민정,"너무 멋져요! 봄날이라서 그런지 물오른 초록도 좋고, 향긋한 꽃향도 좋고, 운동하기에도 너무 좋아요. 올해 들어서 더 멋있어진 것 같아요.^^",별표 5개,2년 전
조병호,어릴적에 초등 동창들과 인천에서 자전거를 타고 여의도 광장에 가본적이 있다 과거에는 넓은 광장이었고 자전거와 롤러스케트를 타는곳이었고 교황이  방문했을때 백만명이상이 모여 미사를 드렸던 곳이기도 하다 지금은 그냥 일반적 공원으로 쓰여지고광장의 면적도 많이 줄었지만 옛날처럼  자전거와 룰러를 빌려서 탈수 있는곳이 성업중이다 근처의 직장인이나 여의도에 사는 아파트주민들의 쉼터로 이용되며 간단한 체육시설이 있어 가볍게 운동하기에 적당한 장소이다,별표 4개,수정일: 4년 전
황종각,아름다운 공원  많은 사람들이 즐기는 곳 남녀노소 불문하고 누구나 쉽게 갈수있는 곳  봄 여름 가을 겨울 사계절 뚜렷한 곳 이네요 많은 사람들의 영원한 휴식처가 되시길 바랍니다,별표 4개,4년 전
Phillip Jai,와우 오랜만에 온 여의도공원 나무도 많고 좋아요 가족단위 오셔서 한가로이 즐기시다 가면 좋겠어요,별표 3개,4년 전
이시현,걷기 운동하기 너무 좋아요 여러가지 코스로 다닐수 있고   건는코스마다 다양한  볼거리가 있는것도 장점이구요 운동 끝나고 출출해지면 먹을곳도 많아요,별표 5개,1년 전
ssoongo,가을날의 여의도 공원 가을을 느낄 수 있는 서을의 좋은 장소. 공원 내 스피커로 여의도 공원은 자전거길과 산책로가 나눠져있고 일방통행로로 되어있다고 얘기해도 지키지 않는 사람이 많다. 많이 위험한데도. 그런 질서만 좀 지켜져도 더 즐기기 좋을텐데,별표 4개,1년 전
Rockisdead H,"한적한 주말오후를 즐기기에 좋다. 도심한복판에 이런공원이 있는건 찾는이들어겐 행운아닐까? 맨몸으로 와도 간단하게 각종놀거리들이 있어서 비싸지않은금액으로이용가능하다. 꽤넓은 포장도로에서 자전거와 인라인등을 타는가족,연인들이 많고 아이를동반하고 놀러오기좋다. 간단히먹을거리를 파는 편의점도있고 봄철에오니 꽃도만개해서 사진찍기좋았다. 지나는길에 또는 마음먹고 가볍게 산책하길원한다면 추천한다",별표 4개,6년 전
디지털로그,도심 속 공원 직장인들의 성지,별표 4개,2달 전
J여의도라이프,"운동 기구도 있고 걷거나 자전거를 탈 수 있는 공간도 있습니다. 점심 시간에 산책하기 좋아요. 오전 5시에도 밤 늦은 시간에도 달리는 사람들이 있긴 하지만 점심 시간대 또는 출퇴근 시간대에 사람이 가장 많습니다. 지하통로를 통해 여의도 한강공원으로 이어지고, 지상으로 서여의도 동여의도 모두 가기 좋습니다. 여의도 직장인의 생존 공간입니다.  주말에는 종종 가족 단위로 놀러오고, 마라톤 등의 행사를 자주 합니다.  2023년 10월 6일 사진 첨부합니다. 햇살이 좋은 날 힐링됩니다 화장실 곳곳에 화장실이 잘 구비되어 있습니다. 반려견 동반 환경 반려견 산책을 많이 합니다.",별표 5개,1년 전
행복한 남자,벗꽃과 튜울립 . 미들레가 우리를 부릅니다. 삶을 잠시 내려 놓고 가족과  연인과 함께 걸어 봐요. 오늘은 날씨가 너무 좋아요. 마음을 자연위에  내려 놓아요.,별표 5개,6년 전
정정종혁,마포에서 여의도공원 한바퀴. 녹으이 우거진 여의도공원 산책하기좋은곳 휴일에 많은 사람들이 함께하고 코로나19로 거리두기는~?,별표 4개,4년 전
HC K,졸업사진 촬영했네요 인라인이니 보드 대여할수있고 근처에 편의점이 있어요 생각보다 사진촬영에 좋은 장소입니다.,별표 5개,3년 전
minyoung kim,요즘 단풍 절정!  점심먹고 산책할때 바닥에 떨어진 낙엽조차도 너무 예뻐서 눈을 못떼겠어요~ 공원  이쁘게 잘해놓고 화장실도 많고 벤치도 중간중간있어서 정말 좋은 장소라고 생각합니다. 여의도 직장인들의 힐링공원,별표 5개,3년 전
김원선,산책하기 좋아요 여러시설이 잘갖춰져 있어요,별표 4개,1년 전
권수동동,간단하게 산책  및 운동하기 좋고 근처 편의점과 화장실도 많아 편리 합니다 평일 및 토요일은 주차단속이 있어서 주차하실때 불편하실수도 있습니다 공용 주차구간은 있지만 많지는 않고 공용주차  요금도 싼편은 아닙니다,별표 5개,4년 전
YoungMeen Chung,"시내에서 가까운 곳에 위치한 쾌적한 여의도공원은 빡빡한 상황의 시민들에게는 오아시스 같은 곳이라 생각됩니다. 평일의 광장은 자전거 초보자에겐 연습하기에도 최고입니다.  다만, 광장 주변에 산책길과 자전거 길이 따로 마련되어 있는데 이용하는 시민들이 좀 더 확실히+쉽게 구분될 수 있는 안내가 도로에 되어 있기를 희망합니다.  현재 되어 있기는 하나 별로 눈에 확실히 구분되지 않아 안타까웠습니다.",별표 4개,수정일: 5년 전
Joohan Kim,동여의도는 너무 붐벼서 피곤한데 서여의도에는 공원이 있어서 상대적으로 편안한 기분입니다.,별표 5개,1년 전
tour hong (tourhong),서울의 멋있는 공원입니다. 매트나 돗자리는 사용해도 됩니다. 4월여의도 공원은 튤립과 이쁜 봄꽃과 야광나무가   아름답습니다.,별표 5개,5년 전
ms (b12k),빌딩 숲 사이로 산책 하기 좋은 공간입니다. 식사후 공원 한바퀴 돌기에도 좋고 편의점에 앉아서 햇빛을 즐기기에도 좋습니다. 도심 사이에 이런 공간이 많이 있었으면 좋겠습니다.,별표 4개,2년 전
Nick,여의도 공원 한여름에도 산책하기 좋아요.. 근데 모기는 정말 많아요..ㅋㅋ,별표 3개,3년 전
CHOI Dr,여의도 비행장을 516군사쿠데타 이후 각종 보여주기 선동적 행사를 했던 광장으로 사용했던 역사가 남아있는 장소. 하지만 지금의 대형공원이 되어 시민의 휴식처로 거듭나고 있어 좋다.,별표 5개,7년 전
최윤정,6월 운동 산책 하기 아주 좋은 날씨입니다 자전거 인라인 농구 걷기 등등 운동하기 좋습니다 가족 연인 데이트장소로도 아주 좋습니다 곳곳에 벤치도 많아서 힐링하기 좋은 장소입니다,별표 5개,6년 전
이용규 (자작나무),"여의도 공원은 서울을 대표할 도심중에 있는 아름다운 공원입니다. 여러 나무들이 군을 이루어 식재되어 있고 중간 중간엔 이름표가 붙어있어서 소풍 온 학생들과 관심있는 도시인들에게 산수유,  야광나무,  산사나무,  산딸나무,  자귀나무, 백송 등 멋진 자태를 뽐내는 나무들의 이름을 알려 줍니다  평일 점심 시간엔 식사후 삼삼오오 공원을 걷는 모습과 벤치에 앉아서 이야기 나누는 직장인들 모습도 참 아름답습니다",별표 5개,5년 전
Karl,따릉이 타고 여의도 공원 샛길 통과 하면 사람도 적고 길도 이쁘고 좋아요,별표 5개,6년 전
전지연,언제가도 좋은곳! 깨끗하고 안전하며 사랑하는 가족 반려동물들과 함께 할 수 있는곳!! 반려동물 동반시 매너는 필수!,별표 5개,3년 전
이승택,서울에 드물게 넓은 공원이랄까...  매일 이 공원을 산책하는 행복을 느끼고 있어요...  ...,별표 5개,수정일: 3년 전
김도훈,"한국정치의 중심지인 국회의사당, 주요 방송사의 본부, 그리고 금융의 중심인 한국거래소가 있는 여의도의 한가운데에 남북으로 길게 형성되어 있는 생태공원, 휴식공원, 산책로 역할을 훌륭하게 수행하고 있는 공원. 한국을 대표하는 좋은 나무들도 많이 심어져 있는 곳.",별표 4개,5년 전
제주회계컨설팅(머니바이블),걷기 좋네요~^^,별표 4개,5달 전
Favotix,여의도 한가운데의 위치한 공원으로 넓고 쾌적한 환경을 가지고 있습니다.,별표 5개,수정일: 3년 전
묘카,여의도 공원을 처음 방문해봤는 데 인라인 대여소가 있어서 몇년만에 처음 타봤습니다!!,별표 5개,2년 전
김진원,"평일 오후에 한적하게 걸으니 너무 좋네요. 아이들과 광장에서 많이 놀았는데 걷다보니 잔디와 나무, 연못 등 너무 예쁘게 잘 꾸며놔서 기분이 좋았어요.",별표 5개,4년 전
jerry sim,여의도 직장인들 점심식사후 걷기운동하기에도좋고 연못과 곳곳에 쉴수있는 곳도많아요,별표 4개,5년 전
Jeonghee Seo,우리나라 최초의 비행장이 있던 곳으로 5.16광장으로 되었다가 공원으로 재탄생한 곳입니다.,별표 5개,5년 전
Jiny Kim,자전거 인라인 각종 탈것들을 타기 좋은 장소임 대여해주는 곳도 있음(저렴함) 농구대도 있고 축구공을 찰 공간도 있음 주차가 편하지만 주말엔 다소 혼잡할 수 있음(공휴일 무료) 대중교통이용시 여의나루역에서 하차함 공중화장실 및 편의점이 가까이 있고 근처에 맛있는 식당이 많음 지하도로 한강과 연결되어 있음,별표 5개,4년 전
Billy Park,10월 가을 산책 운동하기 좋은곳,별표 5개,1년 전
Park JH,점심식사후 지인들과 함께 혹은 나홀로 가볍게 산책하기에 아주 좋은 곳이다,별표 5개,수정일: 4년 전
에도라울프,넘 즐거웠습니다 소방서 체험과 안전체험 제대로하고왔습니다,별표 5개,2년 전
Woong Jun,줄 하나에 목숨 걸고 타는 여의도 공원 열 기구… 풍전 등화와 같아 볼 때마다 불안하다,별표 3개,1년 전
하상영,잔디관리가 너무 잘되어 있고 한강공원대비 청소도 너무 잘 하셔서 항상 만족하는 공원입니다 다만 반려견 놀이터가 없는게 아쉽네요,별표 5개,6년 전
K H Cha,한가하고 좋았어요. 아이들이랑 야외 액티비티하는데 좋은 장소 장소네요.,별표 5개,1년 전
박천호,넑고 주말에 행사가 가끔있네요,별표 5개,1년 전
김경호,넓은 공원 산책하기.좋아요,별표 4개,1년 전
Don Shin,"여의도 공원은 과거 비행기 활주로로 활용되었다는 사실.  그래서 땅모양이 활주로처럼 길게 되어 있습니다. 공원현재는 공원으로 활용되고 있고, 여의도공원을 기준으로 동여의도와 서여의도로 나뉘어집니다.  농구 를 즐길 수 있는 농구장이 있고, 아스팔트가 깔린 넓은 광장이 있습니다. 여의도 시민에는 휴식처이지요. 나무가 많이 있고 작은 언덕들이 모여있어 자전거를 타기에도 매우 좋습니다. 주차는 공원을 주변으로 도로 위 공영주차장을 이용하시면 됩니다. 주말에는 인근 교회방문객들이 많으며, 주변으로는 파크원과 파크투가 신축중에 있다. 파크투에는 고급호텔과 백화점이 입주할 예정이므로 도심지역의 고층빌딩이 몰린다면 앞으로 여의도공원의 가치는 더욱 높아질 것으로 보인다. 단점으로는 공원규모와 모양이 여의도를 분할 하고 있어, 교통흐름을 방해하는 효과가 있다.  중앙으로는 지하터널을 이용할 수 있지만 결국 차량으로는 돌아가야 하는 모양새를 띠고 있다. 서여의도에는 국회의사당이 위치해 있다. 마라톤행사와 캠핑행사등 다양한 행사를 하는 곳이기도 하다.",별표 3개,수정일: 6년 전
토리질러,비올때 사람도없고 공기좋고 시원합니다,별표 5개,2년 전
인공지능,상당히 넓고 농구골대가 많습니다. 중간에 비행기도 있는데 예약을 통해 내부 관람도 가능합니다.,별표 5개,수정일: 4년 전
Seungmin Shin,아주 오랫만에 들렸는데 정말 좋은 구경 하고 왔어요.^^ 마치 아일랜드에 온 것 같은 느낌?,별표 5개,4년 전
jin kim,봄나들이 하기좋은 도심속 공원. 벚꽃이 필 무렵은 더 욱 보기좋다.,별표 5개,3년 전
황뽀,마라톤 대회 참석으로 방문했습니다. 너무 넓고 좋네요,별표 5개,1년 전
한경탁,산보하기 좋은 공원이고 광복군이 탄 역사적 비행기가 전시되어 있는곳,별표 4개,3년 전
young woo lee,9.10.11 일부터 서울안전한마당축제 준비로  다녀왔습니다  준비중인 모습 미리보기,별표 5개,6년 전
Hojun Choi,"근처 식당도 많고, 심하게 붐비지 않았던 어린이날. 예술품도 많아 아기의 호기심을 많이 자아냈던 곳. 맘껏 뛰어다니게 놔두기 좋았습니다. 자전거만 조심하면 어린 아기들도 즐길 수 있습니다.",별표 4개,7년 전
Hyeri Shin,늦은시간에가서 한적했고 깨끗해서 좋았음. 화장실은 못가서 어떨지 모르지만 공원은 정말 좋았음!! 친구가찍어준 공원사진!,별표 5개,3년 전
현애미,당산 집에서부터 걸어서 도착한 여의도공원! 한 바퀴 8자로 돌고나니 다리가 뻐근했지만 인간에 의해서 잘 가꿔진 공원의 진수를 맛보았습니다. 예전 1980년대 초 학생들 인솔하고 찾았던 여의도광장의 모습도 그려보면서...,별표 5개,5년 전
장균석,경치 좋고 사람 많고... 다리 밑에 있으면 구정물 맞을 수 있습니다. 냄새가 매우 고약함 날 벌레가 매우 많으니 주의,별표 3개,3년 전
David Han,오늘 11시부터 오후3시까지 제10회 비만예방의날 행사가여의도공원에서 있습니다,별표 5개,수정일: 5년 전
yun P,산책하기좋은곳.,별표 4개,7달 전
Pio꽃들판,회사바로앞인데도 나가지도못하고 있다가 점심먹고산책했는데 넘좋더라고요,별표 5개,3년 전
