작성자,내용,별점,작성일
Deus ex machina,"잘 관리되고 있고, 앞으로도 잘 관리되어야 할 자연  북한산은 지금까지 도시계획법상 도시 자연공원이었으므로 운동시설을 제외한 숙박·유통시설을 설치할 수 없었으나 국립공원으로 지정됨으로써 그러한 시설도 갖출 수 있게 되었어요.  희귀식물이 분포하고 살쾡이·오소리·흰족제비 등 20여 종의 포유동물과 홍방울새·찌르레기·쇠딱따구리 등 50여 종의 조류가 서식하고 있었으나, 많은 등산객으로 인한 인해와 공해로 여러 종류의 동물이 거의 멸종위기에 있습니다.",별표 4개,수정일: 1년 전
hwaseok lee,누가 여기 쉬운코스라고 했나요ㅠ 돌산의 위력이 대단합니다. 초보자는 조금 힘들수도 있어요! 하지만 정상에서의 풍경이 너무 이쁘답니다.,별표 5개,2년 전
장건강마스터,"암벽구간이 많아 여성분이나 고소공포증 가지신 분은 힘들수도 있지만, 대부분 안전 설치가 되어 있어서 괜찮습니다. 서울에서 최고의 풍경을 자랑하는 북한산 강추",별표 5개,1년 전
_ “‪인물‬”,"...여기 처음 오시는분들은 각별히 주의하세요 반코팅 장갑, 꼭! 필히 챙기세요!! (반코팅 장갑이 와이어로프를 잡고 가는게 위험할 수도 있다네요? 어깨에 부담이라서 그런가... 편의대로 챙기세요)  그리고 등산중에 앞 사람과 마주쳤다? 하산하는 사람이 우선입니다.  당연한거에요! 하산과 등산 중에는 하산하는 사람이 우선입니다  일부 이기적인 사람들이 등산이 우선이라고 하는데요 산속에 사는 자연인 미만 잡입니다,  산을 등산한다는것은 하산 한다는 얘기인데 등산만하고 안내려오실건가요?  등산보다 하산이 더위험합니다, 서로 배려하면 이런말도 필요없겠지만...(줄임)  백운대 정상에... 사람들이 이렇게 많은데, 올라가는길은 암벽에 와이어로프(엘리베이터 와이어로프 같은..)줄을 잡고 올라가야합니다  미끄럽지 않은 신발 신고 올라가세요 날씨변화가... 정상고지 800m이상이라 그런지 생각보다 바람도 많이 불기도, 안개가 담배연기처럼 스물스물 몰려오는것도...  신비로운 경험을 할수 있는 곳인데,  처음 등산하시는분들은 하산할때... 생명의 위협을 충분히 느끼실수 있습니다!!",별표 5개,수정일: 3년 전
GaBin “까비” Kim,초보자가 등산하기에는 힘들어요 근데 완산하면 보람있고 뿌듯합니다! 참고로 내려가는 길이 다르니 왔던길로 가세요 반대로 가면 지하철에 버스두번 갈아타야해요..🤣…,별표 5개,4년 전
무념무상,잘 정돈되어 좋습니다,별표 4개,3달 전
HEON,"관악산 다음으로 오른 북한산. 1시간 정도 소요 돌바위들이 많아 다소 힘들 수 있으나, 정산 올라가면 경치가 너무 좋아 금새 잊어 버립니다. 가을에 다시 방문 예정",별표 5개,수정일: 2년 전
Sangeon Byun,우이동 버스종점을 지나 도선사행 버스까지 올라가는 우이광장에서 부터 내려오면서 사진을 찍었었는데요. 길가 주변이나 산등성이에 핀 봄꽃들의 정말 아름다운 모습들이더군요.,별표 5개,7년 전
김용삼,"걷기좋고 산행하기좋고,,,",별표 5개,1달 전
신춘식,"우이동 북한산 입구에서 10시10분 쯤 출발하여 도선사를 경유 용암문→태고사→용학사→국녕사→가사당암문→의상봉→ 다시 가사당암문→ 용출봉→ 증취봉→ 부왕동암문→나월봉→나한봉→남장대→북한산성행궁지→용암문→도선사로 17시 하산, 날씨는 찌뿌듯하여 아쉬웠으나 눈발이 살짝 운치를 더했고 눈앞에 펼쳐지는 경치만큼은 이만한 데가 없을 듯 싶네요 넘~넘 좋았습니다",별표 5개,6년 전
하리케인,"북한산 국립공원 정릉탐방지원센터를 출발, 넓적바위를 통과하여 칼바위능선으로 산행했습니다. 칼바위삼거리를 거쳐 보국문, 대성문 그리고 형제봉으로 돌아 다시 원점 회귀했습니다. 참나무 낙엽이 거의 떨어져 늦가을을 만끽할 수 있었습니다. 정릉계곡은 단풍나무가 그다지 많지않아 단풍놀이를 원하는 분들은 참고하시기 바랍니다. 가벼운 산행, 가뿐하게 마쳤습니다.",별표 5개,4년 전
김경아,북한산 둘레길 완주 목적으로 5월에 시작하였는데 너무너무 잘 한 일이라고 생각한다. 둘레길을 만들어 주신 여러분들께 무한 감사를 드립니다.,별표 5개,2년 전
Younghoon Yang,서울에서 가깝게 갈수 있는 대표적인 국립공원 입니다. 주차시설이 부족하므로 버스로 가는게 제일 편리할듯..,별표 4개,수정일: 4년 전
Eunju Yi,정릉시장까지 왕복 걷기 좋은 곳입니다. 시냇물소리 계속들으며 나무그늘 아래로 기분좋게 신책할수 있어요,별표 5개,1년 전
kiup kim,북한산은 항상 좋습니다. 쉬운산은 아니지만 본인 체력에 맞는 코스를 찾는다면 기쁜 마음으로 즐길수 있습니다. 백운대 일출은 가슴 벅차실 겁니다. 힘들다면 비봉에서도 바라보는 일출도 좋습니다. 가을 단풍시즌엔 북한산 우이령 추천드립니다. 얕은 산자락이라 힘도 들지 않고 가을 단풍을 마음껏 즐기실수 있습니다.,별표 5개,4년 전
이상경,"정릉유원지주차장 에서 출발해서 보국문, 칼바위, 다시 보국문, 대성문, 영취사, 정릉유원지주차장 으로 산행 했습니다. 칼바위에서 바라본 백운대, 인수봉 멋있어요. 날이 좀 흐려서. 다음에 맑을때 한 번 더 가야겠어요. 남한강매운탕집 빠가사리, 잡어, 참게 넣은 민물매운탕 맛이 엄청 좋아요.",별표 5개,5년 전
Charlie Yun 다이아몬드 국제딜러 윤영진.,서울에서 가장 멋진산이며 도시인들의 커다란 휴식처이자 건강 증진에최고의산이다. 전세계에서 최다방문자수를자랑하는산이다,별표 5개,6년 전
Isaac Wang,서울 도심에서 대중교통으로 손쉽게 접근이 가능한 국립공원.지자체에 의해 시설이 깨끗하게 잘 관리되어 있다.,별표 4개,4년 전
stellia,북한산 칼바위 코스 다녀왔습니다. 바위가 많은 구간이야서 힘들었지만 경치는 너무 좋았습니다.,별표 5개,1년 전
멍석,"북한산은 서울의 북쪽에 있는 한국 최고의 명산입니다 전국의 유명산 70여군데를 탐색해 봤지만 다섯 손가락 이내로 꼽을 수 있는 명산이며 바위와 흙이 교차하고 산세가 강하면서도 부드러운, 그러면서도 오솔길로 정감을 느낄 수 있는 명산 서쪽으로는 구파발로 송추로 의정부로 노원구로 종로구 평창동으로 원을 그리며 이어지는 큰 산 입니다 수십차례 산길을 걸어도 아직 다 알 지 못하는 서울의 명산을 추천 합니다  조선 숙종왕때 축성했다는 북한산 산성은 방어의 목적도 있지만 아름답기 그지 없습니다 능선을 오르며 서울의 동.남.서쪽을 조망 할 수 있으며 북쪽으로는 아름다운 경기도 송추계곡이 보입니다 북한산의 정상 백운대에 오르면 일산시내는 물론 동두천 양주시내 날 밝은날은 인천까지 보인다합니다",별표 5개,수정일: 3년 전
Hosub Seo,"우이지역은 북한산을 가장 빨리 올라갈 수 있는 코스 유명한 절이 있음. 호국불교 삼정사가 있고, 우이동 초입에서 절들어가는 셔틀을 탈 수 있음. 절입구쪽에는 무료주차장이 있어서 산행을 하기 위해서는 이곳 주차장에 차를 주차하면 됨. 우이동쪽에서는 대중교통을 타고 접근하기 좋고, 우이동쪽에서 산행하는 분들이 꽤 많이 올라옵니다. 절은 아주 유명한 곳으로 신도들이 많고 신도들을 위한 버스를 운행중입니다.",별표 5개,수정일: 7년 전
tokuchan동욱,오늘은 대성문 살짝 지루 할만하면 나타나는 절들과 산자락 풍경 나름 폭포같은 시원한 객곡물줄기 땀흘리고 조으다!,별표 4개,1년 전
Min Hong,미세먼지가 많은 한국땅이지만 서울 도심 한복판에서 이런 풍경 볼 수 있는 곳은 드물죠 정상에서 맑은 하늘을보면 올라온 보람이 느껴집니다 보통 평소에 운동 안하시는 분도 1시간 30분정도면 등반가능,별표 5개,5년 전
taes lee,"지난 8월 24일 아들과 북한산 숨은벽능선 백운대까지 등산~♡ 오리바위,해골 바위 백운대 인수봉도 눈에 담고 📷: 2022.8.24…",별표 4개,수정일: 2년 전
강연주,예쁘고 좋아요 사진을 멋있게 찍을수 있고 좋았습니다.,별표 5개,1년 전
여행책방,형제봉을 목적지로 삼고 올라가다보면 절도 만나고 봉우리에서 잠시 방황도 하게 되지만 형제봉 봉우리에서 내려다보는 풍경은 정말 장관이에요. 남산이랑 산능선이 넘나 멋지고 평창동쪽 마을이 아기자기해 보이고 북한산 능선을 모두 걸어가보고 싶은 생각이 문득 듭니다. 맛난 도시락 싸서 들러보새요. 가을이 기다리고 있어요. 난이도 중이상은 되는 코스지만 쉬엄쉬엄 가다보면 둘레길로도 걷게 되네요. 가파른 길에 계단도 만들어 좀 편하게 오를 수 있구요! 내려오는 길을 잘못 들면 좀 험할 수 있으니 등산화랑 스틱은 필수!^^,별표 4개,6년 전
김상선,"우이동먹자골목을 출발하여 정상 세 봉우리를 돌아 도선사쪽으로 하여 원점 회귀를 하는 경로를 택하였는데 경치가 너무 좋았고 다 내려와선 막걸리 한 잔, 아주 굳입니다. 산행시간 약 세시간 반에서 네시간 반~^~",별표 5개,6년 전
김영삼,"크게는 도봉산과 북한산을 포함한 국립공원.  이라는 포털에서 퍼온 글임. 북한산국립공원은 세계적으로 드문 도심 속의 자연공원으로, 수려한 자연경관과 다양한 문화자원이 있어 우리나라의 15번째 국립공원으로 지정되었다. 면적은 약 79.916㎢이며, 우이령을 중심으로 남쪽의 북한산 지역과 북쪽의 도봉산 지역으로 구분된다. 북한산은 산지 전체가 도시지역으로 둘러싸여 생태적으로는 고립된 '섬' 이지만, 도시지역에 대한 '녹색허파'로서의 역할을 훌륭히 수행하며, 수도권 주민들의 자연 휴식처로 크게 이용되고 있다. 수도권 어디에서도 접근이 용이한 교통체계와 거대한 배후도시로 연평균 탐방객이 500만에 이르고 있어, '단위 면적당 가장 많은 탐방객이 찾는 국립공원'으로 기네스북에 기록되어 있다.",별표 5개,6년 전
이영애,서울 특별시 북한산 국립공원...정릉탐방길.... 태고사.도선사.북한산성길을 따라 아름다운 설산과 빼어난 자연 정취를 감상하면서 내원사의 소나무 한그루.고요한 풍경을 만끽할 수 있습니다. 아!!! 여보게 차한잔 하시고 가시게! 시간없는 바쁜 일상생활 속의 따뜻한 쉼표로 느껴지는 장소랍니다. 가파른 등산로와 돌길들이 생각보다 가파르니 등산화를 꼭 준비하시는게 좋습니다. 정상을 오를 수 없어 아쉬웠지만...다음 기회를 두고...또 찾아 갈 수 있는 그런 역사적 명소로 좋습니다.,별표 3개,4년 전
DoS Land,차로 꽤 높은곳까지 주차가 가능해서 정상까지 빠르면 1시간30분 정도 소요하면 도달 할수있다. 초입과 후반부 힘들지만 코스 정리가 잘되어 있는편. 오후 1시에 올라가도  정상을 찍고 올 수 있었다.,별표 5개,8년 전
890stone,북한산에서 제일 좋아하는 사모바위 조형미까지 느낄 수 있는 이 바위. 한참을 머무른다 태고적부터 있어왔으며 내가 사라지고도 계속 있겠지 여기서 서울을 보면 백악산 인왕산 안산으로 이어지는 라인이 흥미롭다,별표 5개,6년 전
Kyung Jin An,계단만 있는게 아니고 다양한 코스가 있어서 좋아요 가을에 정말 절경 입니다,별표 5개,4년 전
traces of life,오래전에 여성봉 다녀온후 2번째 가고싶은맘이 덜해서 백운대까지 올라가는내내 씩씩거리며~ 아침일찍 서둘러서 은평구에서 시작~ 백운대 절벽이 아찔~ 가면서 멧돼지때문에 놀라고~ㅋ 백운대에서 인증샷 찍으려다 대기사람이 너무 많아 포기~ 진짜 힘든산행이었지만 상쾌하고 탁트인 기분을 느낌,별표 4개,4년 전
上善如水,一覽衆山小 태산 아래  뫼이로다 산은 산이요 물은 물이로다  산행을 시작하며 느낀 상쾌함과 호기심 정상에 올라 느낀 浩然之氣와 경외심은 어디가고  고소공포증과 삶에 대한 집착에 자세를 최대한 낮추고 한 걸음 겨우 옮기기 바쁜 나를 비웃듯 바위를 오르내리는 날다람쥐님들과 꼬마 손님들한테 저절로 고개가 숙여지는 하루,별표 5개,5년 전
도로시,집근처라 자주가는 산입니다. 서울에 이런 멋진산이 있다는게 얼마나 좋은지 모르겠어요~,별표 5개,1년 전
Un Hyeon Baik,"서울의 북부와 경기도 고양시의 경계에 있으며 백운대(白雲臺, 836.5m), 인수봉(人壽峰, 810.5m), 만경대(萬鏡臺, 787.0m)로 구성되어 있으며 주봉인 백운대에 오르면 서울 시내와 근교가 한눈에 들어오고, 도봉산· 수락 불암산,북악산·남산·관악산까지... 특히 백운대 북쪽에 있는 인수봉은 최적의 암벽 등반 코스도 있으며 백운대의 남쪽에 있는 만경대는 주변 경관이 좋다. 그 외에도 근처 노적봉(716m)·영봉(604m)·비봉(碑峰:560m)·문수봉(716m)·보현봉(700m) 등이 있어 산행코스로는 능력별 가능한 능선과 계곡 코스로 주변 풍광을 즐길수 있어 최고의 명산이라고 생각한다.",별표 3개,수정일: 5년 전
Keanseop Yun,"한귝에서 좋은 건 서울에 다 있다고들 말하는데, 산도 마찬가지네요. 북한산, 도봉산, 수락산, 관악산 등 바위와 어울어진 멋진 산군들이 즐비하니 산 좋기로 서울만한 데가 있을까, 생각합니다. 물론 그중의 으뜸은 북한산. 북한산을 돋보이게 하는 인수봉 암벽등반은 다른 산둘이 따라올 수 없는 암벽등반의 성지이니 더더욱 북한산을 돋보이게 하네요. 사진은 인슈봉 아미동길을 암벽등반하는 친구의 모습^^",별표 5개,2년 전
bh park,칼바위로 세계적으로 손색이 없는 자연의 웅장함과 신비 그리고 경외로움이 있는 천혜의 명산 입니다 이산은 우리의 산이 아니라 후대에게서 빌려온 산으로 자연를 보호해야겠습니다,별표 5개,4년 전
김연순,좋아요.산세좋고 공기좋고 새소리음악삼아 건강 챙기는 북한산 산행입니다,별표 5개,수정일: 10달 전
Juno Seo,멋진 곳입니다. 조금은 난이도가 있는 산이네요. 릿지화 꼭 신고 오르세요.,별표 5개,5년 전
SEONG KEUN LEE,"짙은 단풍이 서서히 땅 위로 내려앉는 즈음에 오른 북한산은 매우 아름다왔습니다. 하지만 북한산을 오르는건 그리 만만치 않습니다. 동행한 이들이 있어 그나마 목표한 코스를 완주했지만, 저질 체력을 가지고 있는 나로서는 좀 벅찬 산행이었답니다. 그래도 오르고 또 올라볼 만한 가치가 있는 멋있는 산입니다.",별표 4개,3년 전
김지환,약 10분 정도는 구두를 신고도 걸을 수 있을 만큼 편하다. 주차장도 넉넉해 편히 다녀올 수 있다 복잡할때 산책오면 계곡물소리와 조용한 산속 공기에 정화가 도ㅣ서 너무 좋다.,별표 5개,4년 전
雲峰,"초보자부터 전문가까지, 사시사철 누구나 만족하는 최고의 국립공원",별표 5개,수정일: 2년 전
이상욱,대성문에서 정릉청수장으로 내려가는 중간에 있는절입니다.약수도 쉽게 먹을수있고 산 정상쪽에있어 경치구경하기도 좋아요.쉬고 좌측으로내려가면 영취사로 내려갈수도있고 우측으로가면 만생정이나 형제봉으로 내려갈수있어요.정릉청수장-보국문-대성문-일선사-영취사.만생정-정릉청수장 코스좋습니다.건강챙기세요.일주일에 이코스 3번정도타는 사람입니다.사진은 일선사에서 바라본 성북구~,별표 5개,수정일: 6년 전
Sang Hyun Lee,북한산성의 12문중에 하나인 보국문까지는 정릉계곡을 따라 올라가면  마지막 구간은 조금 가파르지만 성문에 서면 시원한 바람이 불어와 땀을 식혀준다.,별표 4개,6년 전
뉴스퍼스트 (뉴스퍼스트),멋있는 곳입니다.,별표 5개,1주 전
남효선,다른 등산로 비해서 사람 적은 편. 애매한 시간에 가면 사람 더 없음. 초급코스. 정릉-대성문-보국문-정릉.,별표 5개,4년 전
YOUNGMIN KIM,정릉지구쪽  청수장 > 보국문 > 대성문 >청수장  코스는  길이도 난이도도 무난해서  가볍게 오르기 좋아요.!!,별표 5개,5년 전
Jinhyun Moon,언제나 나를 반겨 주며 멋진 풍광을 내어 주는 곳~,별표 5개,1년 전
현태훈,"접근성이 가장 좋은 아름다운 산, 어느 곳으로 올라도 좋다. 체력과 시간에 맞춰 코스를 하나씩 올라가보자.",별표 5개,수정일: 4년 전
박진희,북한산은  돌산입니다 산행할때    제발 등산화 좀신고  산에다니셍요 북한산 백운대는  바위가  마니  미끌 미끌 합니다  정상에  올라가서  보면  풍광은  끝내줍니다    정말  멋집니다,별표 5개,6년 전
Donquixote jr,정릉에서 시작하여 문수봉을 올랐다! 초보자들이 오르기 무리없는 코스. 하지만 정상에서 바라보는 서울의 모습은 일품.,별표 5개,2년 전
윤석칠,수도권 최고의 산이라 생각하고요 다양한 코스에 계절마다 달라지는 정말 멋진 산입니다. 사람들의 기쁨과 시름을 다 품고도 남을.. 꼭 추천드릴 산입니다. 한번씩 꼭 찾아가 보세요. 강추!,별표 5개,3년 전
최재연,"국립공원  클라스역시! 화장실,휴식공간,깨끗한 환경까지 서울시내 산중 꼭 가볼만한 곳",별표 5개,3년 전
김상태 (왕십리),북힌산둘레5길 처음 갔는데 역시 좋군요! 다음에 1번길부터 순차적으로 20번까지 올리도록 하렵니다.,별표 4개,4년 전
YK J (자유대한민국),이런 경치보러 땀나게 오르는거지,별표 4개,2달 전
Sam Kim,우이동에서 용덕사-영봉-백운대-만경대-대성문-정릉탐방센터로 걸은 길.. 백운대-만경대 코스 강추합니다. 정말 멋진날이었습니다.,별표 5개,4년 전
고독한러너,백운대 탐방코스는 어렵지 않게 오를 수 있는 수준이고 쉬엄쉬엄 올라가면 2시간정도 걸리는 것 같네요,별표 5개,3년 전
한우영,비교적 짧은시간에 등산이 가능한 곳. 코스별로 난이도에 맞춰 등산이 가능하고 서울시내를 한눈에 내려다 볼 수 있음.,별표 5개,5년 전
치즈중당추가,북한산은 별 다섯개로는 부족합니다.하늘에 별만큼 멋찌고 감사한 산입니다.서울에 북한산은 숨이고 찐입니다.,별표 5개,4년 전
복복순이,백운봉 최단거리왕복 5km이고 약간 부족하다면 내려온길에 영봉들린다면 7km로 좋아요,별표 4개,3년 전
신현숙,울긋불긋 단풍산 백운대 볼게 넘 많아 한눈에 가득 담아왔슴돠 봐도봐도 넘 멋진산이네요^^,별표 5개,4년 전
김성식,너무 좋은곳 입니다 계속해서 내려오는 물이 시원합니다,별표 5개,수정일: 2달 전
지준민,물소리가 시원스럽게좋고 공기도 맑아서 비염이 다 낳았읍니다 건강을위해  매일같이 산책을하니 더할나위없이 좋읍니다,별표 5개,2년 전
이성현,재밌고 올라가는데에는 운동화만 신고 올라가도 아무 문제없어요 참고로 정상 입니다,별표 5개,2년 전
민돈기,달리기로 도선사를 다녀왔어요  극업힐 달리기 넘좋아요 운동에 짱,별표 5개,4년 전
이은주,설악산에 견주면 미니 설악산 먼곳으로 가서 고생 안하셔도 되요 겹벗꽃이 늦게까지 피고 가을단풍은 너무 근사한곳,별표 4개,5년 전
길상규,"북한산 형제봉 - 대성문 - 칼바위능선 - 정릉입구 코스  형제봉입구 도로변 주차가능 난이도 중, 칼바위능선은 바위가 많아 힘든코스 총 4시간 소요.",별표 5개,2년 전
유종협 (묵상),역시 북한산... 들머리도 많고 날머리도 많아 올라가는 길도 재밌고 내려오는 길도 재밌고...ㅎ  다음엔 또 어떤길로 가볼까...,별표 5개,4년 전
염종선,일출산행 운해와 빛내림으로 멋진풍경 황홀경 이었습니다.,별표 5개,3년 전
YMK WEBFEST,우리나라 5대 명산중의 하나. 바위와 계곡 물이 아름답다.,별표 5개,5년 전
김민주,북한산 정말 기가막히게 좋은명산 정릉쪽으로 등반시작 백운대까지  올라갔다 도선사로 내려오는코스~ 다시 또가고싶은 산~ 구름이 머리에  떠있고 밑에도시는 발아래 있는기분을 느낄수 있어요~~ 장갑  간단히 먹을수 있는 간식과 초코릿 챙기시고 짐은 가볍게 가세요~♡,별표 5개,6년 전
유영봉,서울에서 흔치 아니한 멋진 곳~~ 찌든 세월의 때^^ 몽땅 털고 가세요.~~~💕…,별표 4개,4년 전
구름,거의 매주 방문 각 코스별로 산행과 계곡 트래킹을 목적으로 방문함,별표 5개,3년 전
Daniel Nam,칼바위능선 한적하고 좋아요 인공적인 시설도 별로 없구요,별표 5개,6년 전
천연수,멋진곳 도심속에 진한 자연을 느끼게해주는곳,별표 5개,1년 전
Charlie Sihn,가까이 있어서 그 소중함을 덜 느끼는 대한민국 최고의 명산...,별표 5개,6년 전
유종관,"서을 근교에 있으며, 대중 교통 접근이 용이하고, 경치도 좋다 놀이터 등산 코스도 많고, 외국인들도 많이 찾는 곳이다.",별표 3개,1년 전
유맘,근처에 이런곳이 있어서 행복합니다. 그런데 이곳 계곡에 못들어가게 막아놨어요. 그러기에 깨끗하게 유지되는것 같아요. 보기만해도 시원해오ㅡ,별표 5개,6년 전
나리쌤,"비온 다음날 북한산 둘레길은 마냥 좋았던 날이었어요. 비온 다음날 산에 가는 이유를 알게된 날이었어요. 물소리, 새소리와 더불어 맑은 공기를 맡을수있고, 시야도 탁트여서 좋았습니다~",별표 5개,5년 전
노시경 TRAVEL,서울 근교에 이렇게 아름답고 멋진 산이 있다는 것은 정말 축복입니다.,별표 5개,5년 전
HDK,눈부신 암릉. 말로 다 할 수 없는 풍광. 명산 중의 명산.,별표 5개,4년 전
채순진,공기는 나쁘지만 서울에 있어서가 아니라 진짜 멋진 산,별표 5개,4년 전
이일환,비오는날 산행했는데 평일한 느낌을 받는 느낌이 들었어요.,별표 5개,2년 전
kuho Son,서울에 서울시내가 모두 보이는 국립공원이 있어 감사하게 생각합니다,별표 5개,5년 전
안중석,정릉북한산국립공원 입구부터 등산로까지 관리가 잘되어 쾌적하고 좋은 탐방로이다.,별표 4개,4년 전
서동주,대한민국 최고의 명산중 명산. 특히나 수도 서울의 자랑스런  명산임.,별표 5개,8년 전
슈우크림,암릉구간많으니 장갑필요 쇠줄잡고 올라가는곳많으니 체력은 좀필요,별표 5개,3년 전
Kevin Maro,집 근처에 이곳이 있다는건 정말 좋은일 입니다,별표 5개,2년 전
JY Park,왜 국립공원인지 알 수 있는 곳. 무조건 가봐야 하는 곳.,별표 5개,2년 전
유리음악tv,오늘처럼 추운 새벽산책길은  쨍하고 상쾌합니다~~~!!!,별표 5개,수정일: 1년 전
Andrew Ku,서울에 이런 국립공원이 있다는것에 감사~ 산세가 너무 좋네요... 기암 괴석에...,별표 4개,4년 전
YoungGwan Kim,비온 뒤 구름도있고 나무푸르름 맑고 시원하고 상쾌하고 등산객도 없어 좋았어요,별표 5개,5년 전
임규찬,어제 우중 산행으로 백운대에 올랐네요. 날이 더울 땐 오전에 오르면 참 좋습니다.,별표 5개,3년 전
이재용,가까운곳에 이런 멋진 산이 있어 고마워요..,별표 5개,3년 전
Sung Ho Chung,"일반적인 산신각대신 용왕각이 있습니다. 불교가 우리민족 토속신앙과 결합하여  탄생된 바, 산신각이 산신인 호랑이를 모신다면 이절은 龍을 神이 아닌 왕으로 모시고 있다는... 왜 용이 신이  아닌 王으로 모셔졌을까 ? 못내 궁금하네요 !",별표 3개,5년 전
장발장,오랜만에 찾은 북한산 역시 명불허전 입니다. ^^ 정릉 주차장에서 문수봉 코스 한적하고 좋네요.,별표 5개,1년 전
이용남,대중교통 이용해 편리하게 탐방 할수 있어요,별표 3개,4년 전
greg 94,서울에서 가깝고 산세도 멋진 북한산,별표 5개,수정일: 2년 전
이상훈,백운대나 비봉 이런 데 오르면 세상 근심이 사라지는 기분이 들어요,별표 5개,3년 전
김진숙,서울안에 진정 좋은 산이있어 행복해요,별표 5개,4년 전
KyungMin Sohn,연휴 끝날. 많은분들이 가을을 즐기십니다.  사진은 백운대 오르시는 분. 대기줄.,별표 5개,4년 전
