작성자,내용,별점,작성일
seek sam,여느 한강공원이 그러한것 처럼 그늘에 자리펴고 피크닉을 즐기기에 좋습니다. 해가 지는 한강 노을뷰도 좋구요.,별표 4개,수정일: 3년 전
전꼬협,반포한강공원 바로 옆인데도 반포만큼 붐비지 않아서 좋다 편의점도 텐트장도 다있고 스벅도 생겼고 반포대교쪽엔 그라스정원 한남대교쪽엔 어린이놀이터 빠지는게 없음!,별표 5개,수정일: 2년 전
Hyoun-Woo Shim,놀이기구는 별도로없지만 물놀이하며 신나게놀만해요 그닐막도 칠수있어서 좋아요,별표 5개,3년 전
제이,비가 온 담날이라 그런지 낮에도 선선하니 하늘의 구름이 정말 예뻤는데  석양도 최고였네요 뷰맛집🧡…,별표 5개,5년 전
김현남,피아노치는 프로코를 음악감상을 들을 때 스트레스를 풀거나 기분이 좋다,별표 5개,1달 전
Shim Jaechun,"수영장, 운동장, 농구장, 잔디밭, 자전거 대여 등 있을 건 다 있는데 주말 주차 후 출차는 정말 최악이다. 일요일 오후 출차하는데 1시간 40분이 걸렸다.",별표 3개,6년 전
김영섭,저녁에 산책하기 좋네요. 매점에서 컵라면스로 산책 마무리까지!,별표 4개,4년 전
박경만,여름 밤 더위를 식힐겸 산책을 하기 좋다. 코로나로 저녁 음주를 통제하는건 이해하지만 사고가 있었다고 강변을 막아놓은건 이해되지 않는다.,별표 4개,4년 전
노로로,"겨울 썰매장 재밌고 즐거워요. 외국인 관광객도 많고, 1-2시간 놀기엔 적당해요",별표 5개,1년 전
Zero Kim,신사가로수길에서 한강공원쪽으로 나와 산책하기 좋은 곳이에요. 가끔 멋진구름사이 멋진 노을과 야경을 감상할수 있는 곳이지요.,별표 4개,5년 전
심종섭,한강을 따라서 잘 정돈 되어 있는 공원과 산책로! 막 터지려는 매화꽃망울과 새들이 조화로운 곳! 서울같은 큰 도시에 이처럼 큰 강을 끼고 있는 혜택을 누릴 수 있는곳!!!,별표 5개,2년 전
김스넥 (SNKM),유난히 휘엉청 밝은 달이 떠서 기분이 좋아졌습니다. 귀여운 댕댕이들 많이 볼 수 있어서 좋아요.,별표 4개,4년 전
James Yoo,한강의 야경은 어디나 다 아름답고 활기차게 움직입니다. 꼭 한번 가보실것을 추천드립니다.,별표 4개,5년 전
조규석,외부음식 반입금지라며 집에서 가져온 치킨두마리를 통채로 뺐겼어요 포장해서 가져온 음식도 안된다고ㅠㅠ 음식값은 엄청비싸고 먹을것도 벌로없어요. 파라솔도 찢어진거고 많고 진짜 별롭니다.,별표 1개,3년 전
새벽흙,주말이면 바글바글한 장소 계절느끼기 좋은 한강,별표 3개,1년 전
낭자객,잠원 나들목으로 나와 시원한 한강뷰와  강북을 비ㅣ라보는 ᆢ다양한 시설들이 완비되어있네요 ㆍ산책하기  좋아요 피크닉 구역 잔듸가 많고 운동기구도있어서 가족들이 피크닉장소로 좋아요ㆍ강건너 보광동과 한남동전경을 볼수있습니다,별표 3개,수정일: 2년 전
hyuni21 park,탁트인  ~~우리나라  심장부  !!  한강  언제 가도  쵝오 날파리도  노니는 ㅋ..한강 아름다움에 감탄사연발은  맘속으로  !,별표 5개,6년 전
yj,외국이 아니냐는 평이 많네요.ㅋㅋ  한강 세빛섬근처 마리나 파크. 피자와 허니브레드 좋고 레드와인 맛이 바디감 깊고 좋습니다. 좀 쌀쌀 했지만 미세먼지 없고 노을 멋지고 최고 였네요.,별표 5개,6년 전
가우리세상,한적하네요.. 주차공간도 많고 주차이용차도 적고.. 겨울이라 아무래도 ㅎㅎ 잠깐 한강쪽 바라보이는곳 주차후 사색중입니다^^ 잠깐 쉬었다 갈겁니다. 주차요금은 30분 천원이고 이후 10분당 200원이네요~,별표 4개,6년 전
박은정,"다둥이카드로 가니, 매우저렴. 파라솔무료. 썬베드만원. 다좋은데, 매우더움. 매점 음식 종류적고 비쌈..  차라리 한강 편의점이랑 연결되면 좋겠다..",별표 5개,3년 전
신선주,썰매재밌는데 따뜻한날가면 오후가 될 수록 속도가점점줄어듬ㅋㅋ 걍가볍게즐기기좋아여,별표 5개,2년 전
미개인 보스,"☆ 주말 한강공원 넘~ 좋네요~ 자전거도 많이 타고 가족,야외모임 등~  한강변 편의점에서 먹는 라면도 최고~",별표 5개,4년 전
춘형,바람 공기 습도 모든것이 좋았다 치킨은 최고  모기 기피제 필수 돗자리 필수 블루투스 스피커 필수,별표 5개,5년 전
Gael in Korea,쌀쌀했지만 나름의 피크닉을 즐긴 곳. 도심속 여유로움이 좋다.,별표 5개,3년 전
진순언니,"신사역에서 5번 출구로 나와 걸어오던가, 압구정에서 환승하던가 둘 중 하나예요. 여긴 다른 한강에 비해 쓰레기가 많이 없고, 행사가 있을 때 재미있게 즐기기 좋고, 강아지 산책하기도 좋고, 플로깅하기도 좋은 곳이랍니다. 화장실 화장실 깨끗해요. 반려견 동반 환경 오기 좋아요. 꼭 봉투 들고 와서 꼭 치우기 피크닉 구역 잔디나 의자에 앉을 수 있어요.",별표 4개,1년 전
SangHo OH (독도 사랑),반포 한강공원보다 규모가 작은 공원이라 한적하니 커피한잔하면서 거닐기 좋아요,별표 4개,2년 전
Path Finder,산책 조깅 자전거타기 좋아요. 여름에는 수영장도 이용할 수 있어요.,별표 5개,6년 전
Serena -Seeun Jun,가성비좋은 야외수영장이죠. 물난리 후 첫주말에 갔는데도 언제그랬냐는듯 멀쩡. ^^,별표 5개,3년 전
Hi! do_ob,반포공원에 비해 사람들이 적은편. 그늘막 설치 가능 구간도 넓은편임. 단지 편의점이 좀 멀다는게 단점.,별표 5개,6년 전
Yukyung Seo,수영장을 썰매장으로 오픈해서 갔어요. 공간활용이 좋았어요. 도심속에서 즐거운 시간보내기 좋아요. 다른 기구들은 비싸요.,별표 5개,2년 전
언제나당신편,스타벅스에서 커피한잔 놀이터에서 아이들 뛰어놀기도 좋아요 놀이터 초등학생들까지 놀기 좋고 피크닉존가까우니 어른들이 쉬면서 아이들 노는 모습 잘 보이고 화장실도 가깝고 좋아요 화장실 잘 되어 있어요ㅎ 피크닉 구역 놀이터와 가까워 애들 뛰어놀게 하고 어른들 쉬기 좋아요👍👍,별표 5개,2년 전
TY,집과 가장 가까운 한강공원이라 수십년 전부터 자주 가는 곳. 한남동과 이태원이 강건너 보이고 낮에도 밤에도 좋다.,별표 4개,7년 전
ユンソニ,시민들의 쉼터 주차하고 광합성하며 걷기 좋음,별표 4개,2년 전
Hyojin Heo,놀이터 새로 리뉴얼해서 너무좋아요 모레놀이터도생겨서 아이들이 엄청좋아합니다^^,별표 5개,2년 전
그사람,자전거 타기 좋고 계절을 느끼기 충분하네요,별표 4개,수정일: 6년 전
zoo1 bae,"2023마지막 영업일이라니, 여름도 이제 끝을 향해가는구나",별표 4개,2년 전
Taikyun Kim,여름에는 역시! 한강 수영장이지 ㅎㅎ 성인 5천원 아이 3천원! 가성비 굿!,별표 5개,2년 전
Brian Jae-Soon Hwang,평소엔 사람도 그리 많지 않고 고즈녁하고 좋습니다,별표 5개,2년 전
jeanny lim,바람 시원하니 저녁에 즐길수 있는 좋은 장소예요^^,별표 5개,5년 전
sunny M,폭우로 다 잠겼었어요ㅠ 지금은 물 다 빠지고 복구중이에요,별표 3개,3년 전
Irene “MJ” Kim,"퇴근 후 간단하게 친구들과 맥주를 한 잔 마시기 좋은 곳입니다. 편의점에서 태양 가림막 텐트, 폭신한 깔게나 돗자리를 빌리고 음식을 구입 할 수있습니다. 즉석 라면과 맥주 그리고 한강의 공기는 서울의 묘미입니다.  공공 화장실과 자전거 대여점도 있습니다.",별표 5개,6년 전
이야기,아이들 놀이터도있고 다른곳에비해  화장실도 깨끗! 조용히 힐링하기 좋아요,별표 4개,2년 전
JM B,노을맛집 너무 북적이지도 않고 한강공원들 중 매우 쾌적한 편 Best place for enjoy Han river. Nice view especially at sunset,별표 4개,5년 전
Ryan,"성인 5천원 ~ 수영장은 7시까지임~~ 떡볶이 핫도그 소떡도있고, 편의점 옮겨놓은듯 라면도 팔아요~^^",별표 5개,6년 전
Joo Won Lim,"산책, 달리기, 자전거 타기 등을 할 수 있고, 수상 스포츠도 즐길 수 있다. 아침 일찍 또는 저녁에 산책하면 기분이 좋아진다.",별표 4개,수정일: 6년 전
Min Lee,주말을 피하면 그래도 한강의 멋을 느낄 수 있는 곳... 매일 저녁 8 9시 반포대교 분수쇼도 볼 만 하다,별표 5개,6년 전
강수지,아이 추워 그래도 좋아요 분위기 짱! 쓰레기를 잘 치웁시당,별표 5개,6년 전
박*영,탁트인 공간에 강바람이 시원 단) 반려인을 위한 반려견 놀이터가 있으면 금사첨화 일듯!,별표 3개,5년 전
가리온K,"주차 편하고, 편의점 잘되어있고 운동하기 좋습니다",별표 4개,5년 전
Christine Lee,싸고 시설깨끗함. 수질이 안좋은 편인데 그때그때 다름. 오늘은 좋았음. 화장실이 좀 더러움,별표 3개,수정일: 2년 전
Evelyn Yu,핑크뮬리가 한창이고 공원이 잘 꾸며져 있어서 사진찍기 좋음,별표 4개,6년 전
조규남,한강 공원 ㅂ니다. 19년 4월부터 그늘막이 허용된 곳에서만 칠 수 있네요.,별표 3개,6년 전
콩이언니,"이번년도에 첨갔는데,주말이라 그런지..물도 너무 뿌옇구 사람 너무 많터라구요ㅜㅜ무조건 평일에  가야될듯요",별표 3개,2년 전
Funna튜브,"연날리기 좋고, 아이들과 산책하기 좋은 곳, 그늘막 텐트 칠수있음",별표 5개,수정일: 6년 전
YOON D,"역시, 잠원지구가 제일 깨끗하고 운동하기 좋은 곳! 더불어 야경까지 구욷:^]",별표 5개,5년 전
Serena _,상대적으로 다른 한강지구 보다 사람이 적은것 같아요. 돗자리 하나로 잘 놀다 왔습니다^^,별표 5개,9년 전
Jun Won Song,눈썰매장 생각보다 좋음,별표 4개,1년 전
j. juny kim,한강시민공원에는 여름에 운영하는 수영장이 있고 강변에는 커피스미스 스타벅스등 2개의 커피숍과 레스토랑 펍이 있어서 평상시에도 사람들이 많이 찾는곳이다.,별표 5개,3년 전
박슬기,여러 한강공원 중에 제일 좋아해요 ㅠㅠ 남산타워 정면에 보고 라면먹으면 완전 꿀맛... 사람도 많지않아서 좋아요,별표 5개,5년 전
김종휴,가족과 함께 치맥과 자전거 술래잡기 등등 즐거운 추억이 많이 생길거에요 🤗YOLO…,별표 5개,8년 전
ᄋᄋ,위치도 상태도 다 너무 좋아요. 위치는 좋은데 접근성은 조금 떨어지는것 같아요,별표 5개,2년 전
miroostyle,"잠원한강수영장! 성인,청소년,유아풀 3개가 따로 나뉘어 있습니다 0900~1900 점심시간 제외 45분 수영, 15분 휴식",별표 5개,3년 전
남이재혁,수영장이 넓고 깨끗해요,별표 5개,1달 전
문혜인,해가 너무 강렬해서 다 타긴 했지만 수영장에서 잘 놀았습니다~*,별표 4개,3년 전
JJIN PINFLO,날씨좋은날 오면 너무 좋아요.,별표 5개,4년 전
박은주,한강 가봐요. 뻥 뚫리니 좋지. 매트 갖고 가서 밤에 누워서 별봐요. 좋지♡☆♡,별표 5개,5년 전
jonghee kim,놀이터도 있고. 가을날 아이들과 소풍오기좋아요,별표 5개,3년 전
JingStar kim,잠원 한강 쾌적하고 좋다! 그늘막 설치 가능 구역!  굳굳,별표 5개,6년 전
김근수,1시간정도 산책이나 데이트 하기에 좋아요.,별표 5개,3년 전
MR KM,주차공간이 협소하고 다른 한강공원에 비해 정돈이 덜 된 느낌이에요,별표 3개,5년 전
Tae Q,잠원한강공원에서 보는 한남동의 모습이 참으로 이색적이다.,별표 5개,2년 전
Jiwon Lee,#한강공원 답답했던 마음이 확트여요. 한강공원을 걷다보면 위로받는 느낌.,별표 4개,5년 전
Sam Nam,사람이 많지않아 좋은 잠원한강공원,별표 5개,6년 전
장주영,개인적으로 너무낭만적입니다 진짜로요,별표 5개,6년 전
유튜브재미난 과학,적당히 바람이 시원해 기분이 좋아요 유후,별표 5개,3년 전
김넷,혼자 전방주차 한다고 헤드라이트 비추는 인간들과 쓸데없이 클락션을 누르는 인간들만 아니면 한강은 아주 좋은 곳이다.,별표 5개,5년 전
김성은,날씨가좋아서...평일이라 북적이지않고 좋았어요.,별표 5개,6년 전
지성남,한강은 언제나 만족스럽습니다. 잠시 주차하고 휴식하세요.,별표 5개,4년 전
Tom Jung,산책하고 사람 구경하기 좋은 곳~,별표 5개,4년 전
겨울은윈터,석양지는 한강은 언제나 이쁨,별표 5개,1년 전
TIDLY BAN,한강 산책과 피크닉 하기 좋아요,별표 5개,1년 전
오락이,시설은 그다지 별로지만 가까워서 좋다. 수영모 필수. 썬베드 만원.,별표 5개,3년 전
소나쀼,주말에는 차가 너무너무많은곳 걷다보면 좋은 전망 많은곳,별표 5개,2년 전
김형헌,주차장 아주넗음  (유료) 경치 좋고 조용함 다른 한강공원보다  사람적고  한가함,별표 3개,4년 전
janet자넷,라이딩 한 후 마시는 맥주는 한강시민공원의 꿀맛을 줍니다 이번주도 고고,별표 5개,5년 전
Jiho Kim,다른 한강공원보단 사람이 적어서 좋아요,별표 5개,3년 전
Dukhun KIM,도심 한 복판에 피서를 즐길 수 있는 멋진 장소,별표 4개,3년 전
Vivian Noh,뭔가 공원 자체가 좁아서 사람도 북적북적~ 편의점도 한개뿐이에요ㅜㅠ,별표 3개,5년 전
강효경,운동하기도 좋고  산책하기도 좋았어요,별표 5개,4년 전
콩새_KongSae,잠원 수영장 다녀왔는데 날씨도 좋고 재밌게 잘 놀았다,별표 5개,2년 전
kim특인,야경이좋구 산책하기좋게  길도 잘만들어놨어요.조경이예쁩니다,별표 5개,6년 전
이요셉,서울 시민이 부담없이 찾을 수 있는 공원,별표 5개,수정일: 5년 전
오세광,산책및 간단한 운동이 가능한곳,별표 5개,3년 전
Hoon LEE,어린이집 가을 운동회도  즐겁게^^,별표 5개,수정일: 1년 전
서재훈,한강수영장개장.너무너무즐거운하루였습니다 물안경을처음쓰고 물안을보니 사람들이많이다녀가는만큼 완전깨끗하지는않지만 계속 순환해서 청소중이라 좋습니다 주차는.열악하니.최대한 오픈런빼고는 자제하시길,별표 5개,2년 전
황은지,시시각각 변하는 하늘보며 쉬다가면 좋을 만한 곳 운동하다가도 하늘이 이뻐 사진을 찍으려 멈추게되는 곳,별표 5개,6년 전
green jelly,코로나 이후로 새로 오픈해서 모든것이 새거다 너무좋음!!썰매도 그 튜브도!! 심지어 바닥에 까는 바닥도 쌔거!! 화장실에 히터??도있고 휴지는없어서 왔다갔다했지만 만족 겨울방학 동안 또가야겠다,별표 4개,2년 전
은재,서울 올라온 후로 한강을 3번가봤지만 갈때마다 참좋아요 ㅎㅎ,별표 5개,6년 전
깨보리,아직은 다소 춥지만 야경 좋습니다...,별표 5개,6년 전
이사랑,분위기는 좋은데 가격이 너무비싸요,별표 4개,5년 전
MS Han (cieLLily),잠원동 쪽에 한강뷰 편의점이 참 좋았습니다. 다른 곳과 달리 자전거길 바로 옆에 있다보니 한강과 아주 가깝네요. 코스모스와 억새가 많이 있습니다. 걷기에 참 좋아요,별표 5개,4년 전
Nanana,이런 곳에서 산책할 수 있다는 게 축복이다.,별표 5개,3년 전
Jieun CHUN,수영장개장. 매점이 있어 편리. 매트 필수.,별표 5개,3년 전
김영현,환상적인 노을이 지던 어느 여름날,별표 5개,5년 전
Jade Kim,대중교통으로 가기에 좋은 한강공원 중 하나 :),별표 5개,3년 전
김찬우,깔끔하고 좋아요. 매년 오는곳,별표 5개,6년 전
HAI LEE,오늘은 한강 잠원지구로~~ 야경이 멋져요~,별표 4개,4년 전
김효은,돗자리 펴놓고 가만히 누워있기 좋은 곳,별표 5개,5년 전
DOOHEON SONG,조용하고 좋았어요,별표 5개,6년 전
MJ R,요즘은 날씨가 좋아서 다른거 아무것도 필요없어요~테이블도 잘 셋팅 되어 있어서 집에서 도시락 싸가지고 가서 먹었어요^^ 다만 반려견 응가는 주인이 책임지고 치웠야 합니다,별표 5개,2년 전
정의석,한강변을 따라 산책하기 좋다. 대략 4월부터 10월까지(정확하지 않음. 방문전 확인 필요.) 매주 금요일 저녁에 도깨비장터가 열려 악세사리 및 푸드트럭등의 볼거리가 풍성하다.,별표 4개,7년 전
박세희 (Park Sehee),철새를 보는 신기한 경험,별표 5개,4년 전
Byeonggi Han,좋습니다 가끔 서울갈때 피크닉 즐기기에 좋아요,별표 5개,4년 전
보따리상,한강 조망이 정말 좋습니다. 자전거타기 좋습니다ㅡ,별표 5개,6년 전
Specter Harvey,다양한 야식도  즐기고 야경도즐기고!,별표 5개,6년 전
ye eun kang,물놀이 하니깐 더운줄도 모르고 하루가 지나가네요. 착한 입장료 부담없어요 반드시 수영모 착용.,별표 5개,2년 전
wooyong choi,평일저녁 차타고 자주 찿는 곳입니다. 운이좋으면 오엔 레스토량 근처 한강야경부로 주차할수있어 좋습니다. 하지만 디젤차량 엔진을 안끄면 앞쪽 잔디밭에 계시는분들이 엔진소리에 불편해 합니다.,별표 3개,4년 전
Renee Lee,강아지 산책하기 넘 좋음. 잔디도 넒어요~,별표 5개,6년 전
Lisianthus Kwon,한가하고 여유로운 공원인데 주말에는 나들이 나온 시민들이 많습니다. 치킨이나 즉석라면 끓여먹는것도 묘미인 한강공원입니다. 가을엔 예쁜 코스모스들과 백일홍을 즐길수있어서 사진 촬영하기에도 좋아요.,별표 4개,5년 전
박현재,"집에서 가까워 자주 찾는다 갑자기 텐트 금지구역이 많이생겼고, 금지된 텐트의 규격이나 규정을 안내하는 공지를 찾아보기힘들다 이유를 알아보니, 젊은친구들이 텐트문닫고 애정행각을 벌인단다.. 니들 맘은 알겠는데 니들땜에 주민들이 피해본다..",별표 4개,6년 전
홍의찬 (가트),항상 좋은데 비와서 사람없고 더좋네요,별표 5개,4년 전
빈둥빈둥,야경도 멋지고 잔디밭도넓어서 쉬기 좋아요,별표 5개,5년 전
박골든,"접근성은 다소 불편하지만, 아기자기 하게 잘 가꿔진 정원 느낌의 휴식공간(벤치, 정자)과 만개한 갖가지 꽃은 힐링하기에 넘 좋다. 가족, 연인과 함께 아님 홀로 산책하는 장소로 추천하고 싶다. 잔듸 밭에는 그늘막용 텐트도 설치 가능하다. 글구, 편의점도 있어서 먹거리도 구입 가능하다.",별표 4개,6년 전
Rina,날씨도좋고 바람도좋고 이쁜한리버♥,별표 5개,5년 전
진호최진호,지인이랑 차가지고 종종 이용하는데..보통 사람이 없는 11시이후로 자주 갑니다.  한적하고 넓은 장소로 초보운전자들의 주차연습이나 주행연습하기도 용이하고 너무 유명한 즉석 끓여먹는라면도 있고 호장실등 부대시설도 깔끔하여 누구나 이용하기 편해서 좋아요~한강뷰도 좋고 연인이랑 산책하기도 좋아요~,별표 5개,5년 전
hwang찐,사람이 많긴하만 강아지 구경하기 좋은곳.,별표 3개,8년 전
청과공장,한강잠원지구 다른 한강 공원보다 깨끗하고 경치도 좋습니다. 다른 공원에 비해 저녁시간에 데이트 하시는분들이 많고 조용한편입니다. 가까운곳에 사시면 방문 하셔도 좋을듯 가기전 펴의점에 들려서가는게 좋습니다. 요금 폭탄 입니다. 개인적 점수는 4.2점 재방문 항상하는곳 입니다.,별표 4개,5년 전
조형준,"다른 곳 보다 잘 되어 있는 공원이라는 생각은 안 든다. 그냥 넓고 축구, 농구 등의 단체 행사에 더 어울리는 한강공원이라고 봅니다.",별표 3개,4년 전
ym Choi,"자전거 라이딩하고 추출할때 편의점에서 즉석라면 3000 원 끓여먹으면 기분 짱! 가족,연인,모임등 시민들의 휴식처로 좋아요",별표 4개,6년 전
Tuty 한obbb,할머니 두분이서 운영하시고 우동.텐부라 우동이 맛있어요.싸고480엔,별표 5개,1년 전
민유정,안전 관리는 잘되어 있는데 햇빛을 피할수 있는 파라솔 사이즈가 너무 작아요. 요즘처럼 더울때는 일사병에 걸릴것 같아요. 파라솔을 이동도 못하게 하고 그늘 찾아 옹기종기 모여있어야 합니다. 해마다 더 더워질텐데 스탠드 같은 큰 천막을 설치하는게 맞을것 같아요.,별표 3개,7년 전
김범주,"다른 한강공원에 비해 규모는 작지만, 그래서인지 동네 공원에 온 듯한 포근함이 느껴지기도 합니다. 중앙에는 큰 잔디밭이 있고 럭비 골대가 설치되어 있습니다. 주변에 벤치도 많이 있습니다. 매점과 화장실도 있습니다.",별표 5개,4년 전
Jing Jing,날씨좋고 뷰도좋고,별표 5개,6년 전
seungmin lee,"젊음에거리 낭만적입니다. 아쉬운건 어린이 놀이시설 및 화장실, 빨리달리는 자전거. 자전거길은 따로 한쪽라인으로 하면 더 좋겠어요.",별표 4개,6년 전
노시경 TRAVEL,자전거 도로와 인도가 구분되어 있어서 편안한 산책을 할 수 있습니다. 가을에는 사람 키보다 더 큰 억새 밭이 장관을 이룹니다. 한강을 바라보는 전망이 시원한 곳입니다.,별표 4개,7년 전
Yzzun Kim,야경이 좋고 먹거리가 있어서 좋다 자원봉사인지 알바인지 정확히는 모르지만 쓰레기 수거팀도 매우적극적으로 청소해줘서 고맙더군요 하지만 담배를 피우는 사람들은 싫습니다 공원의 공기오염원!!,별표 4개,6년 전
신희준,연인이랑 친구랑 가족이랑 아끼는 사람이랑 좋은 추억만들기 좋습니다,별표 5개,4년 전
SC H,다른곳이 활기차고 떠들썩한 공원이라면 잠원은 고요하고 차분한 분위기를 띄우며 가족이나 애인과  오기 좋은 공원이다. 뷰도 훌륭해서 자주 오는 공원중 하나이다,별표 5개,5년 전
RARA LAND,사랑스러운 조카와 즐거운 시간을 보냈습니다.  다른 한강공원에 비해 항상 덜붐비는거같아서 좋습니다.  매점 테이블이 관리가 되지않아 너무 더러웠다는거 빼고 다 좋았습니다 ㅎㅎ,별표 4개,4년 전
bw choi,"평일, 사람없음 한가함 비 오락가락",별표 4개,3년 전
김한울,수영하러왔어요~ 차가 많아서 주차하는데 애먹은거 빼면 날씨도 좋고 너무너무 좋았음,별표 3개,3년 전
H.E Jun,비오는날 아침에 편의점 끓인라면 먹고왔어요. 사리곰탕은 면이 가늘어서 금방 불어요. 너구리는 조금 더 끓이세요. 삼양라면엔 달걀추가필수. 노른자 터뜨리지 말고 한입에 쏙 드세요~,별표 5개,4년 전
SIRI BTS LOVER,코로나인데도 사람이 많네요 그래도 오랜만에 바람쐬니좋아용,별표 5개,4년 전
안녕,한강따라 걸을 수 있는 산책로와 돗자리깔고 쉴 수 있는 공원이 딱 한강공원이라는 이름에 걸맞는 곳 다만 쓰레기가 너저분하게 많아서 안타까웠다 제발 본인들이 생성한 쓰레기는 스스로 가져갔으면..,별표 4개,5년 전
히끼,"주차해놓고 한강바라보며, 쉬기 너무 좋습니다",별표 5개,4년 전
리효,접근성이 좋아요 대중교통으로 가기도 좋고 주차장도 넓고 산책하거나 자전거 타거나 농구장도 많고 햇볕쬐기도 좋고 편의점에 먹을것도 많고 시켜먹을수도 있음,별표 5개,5년 전
Hye-Young Lee,이곳은 제 최애 장소입니다. 사람이 많지 않아서 너무 복닥거리지 않고 관리가 잘 되어있습니다.,별표 5개,1년 전
김규하,봄 가을 나들이 하기 정말 좋은 장소,별표 5개,6년 전
이희강,돼지감자가 회려하게 꽃 피었고 상당 기간 싱그럽게 피어 있어요.,별표 4개,수정일: 4년 전
