작성자,내용,별점,작성일
Jueon,편의점도 크게 있고 사람들도 많아서 밤 늦은 시간에 데이트하기 괜찮은 거 같아요! 반포한강공원이 개인적으로 더 나아요! 그냥 맥주 한 캔 마시면서 한강 구경하기 좋습니다. 그리고 반포한강공원보다 조용한 분위기여서 연인이랑 떠들기 좋아요~,별표 5개,10달 전
Kevin Dukho Lee,여름엔 수상스포츠도 할것이 많고 그늘막 텐트나 돗자리 들고 나와 쉬기에 딱 좋은 곳입니다.,별표 4개,9달 전
Stella,"어제 낮에 고기를 먹고나서 언니와 뚝섬 한강공원으로 산책을 갔어요.  가다가 만난 17살짜리 할아버지 강아지도 너무 귀엽고, 이쁜 토끼들도 만났어요. ^^  오른쪽으로 롯데 월드타워 보니 반갑네요.  날씨가 따뜻해서 물멍하기도 좋고, 반짝이는 윤슬이 너무 예뻤어요. ✨️^^ 반려견 동반 환경 반겨견을 데리고 나와 산책하기 편리하고, 강아지들이 좋아해요.",별표 5개,1년 전
양미숙,꽃들로 힐링하기 좋은 명소랍니다 곳곳에 쉼터가 마련되어 있어 시원한 한강바람에 힐링 할 수 있어요! 피크닉 구역 그늘 막을 칠수 있고 한강변 라면 존 한강뷰와 멋진 추억을 남길 소중한 장소에요.,별표 4개,1년 전
김창규,"한강 고수부지에 유명한 유원지라서 시설도 좋고 깨끗하고 잔디와 나무그늘도 잘 조성되어 있어서 어린 손녀를 데리고 가서 텐트치고 즐거운 시간을 가졌다. 화장실 화장실, 매점이 가까이에 위치하고 있었다 반려견 동반 환경 반려견 동반 가능함 피크닉 구역 가족, 연인, 친구들이 그늘막 텐트와 돗자리만 있어도 곳곳에 조성된 나무그늘로 시원한 강바람과 한강을 조망하면서 피크닉을 즐길 수는 좋은 장소다.",별표 5개,1년 전
daisung Kim,"수영장 방문,♡ 화장실 에어컨 설치 필요,! 유아 및 청소년 물놀이 기구 설치 필요,! 난 썬텐만 했다. 태양열 수증기는 인도(보행자 도로)에 설치해서 좋았다. 수영장 썬텐장에도 설치 했으면 좋겠다.  가성비 80%로 (썬텐 이용시)  자주 애용할듯,",별표 5개,1년 전
켁크KEK,서울국제정원박람회중에 다녀왔어요. 잘 꾸며놓았어요. 그중에서 삼성애버랜드팀이 만든 ever scape 가장 인상적이였어요. 나머지늘 양재 꽃시장에 온기분이 들어요. 여러가지 나무 꽃 모종등 많이 팔더라구요. 행사부스도 있어서 참여하면 이것저것 주더라구요~,별표 5개,1년 전
BRIANNA “소피” Sopi,"서울정원박람회가 열리고있어서,꽃구경 실컷하고 한강도보고 음악분수도 구경하고^^#마술쇼도 구경하고,좋았어요^^",별표 4개,1년 전
신의연,올림픽대로 뚝섬 유원지 예쁜 골목골목 음흠흠흠~ 아이유 노래에서도 나오고 꽁꽁 얼어붙은 한강 위로 고양이가 걸어다닙니다.의 그곳.나쁜점은 없지만 벌래가 너무 많다. 라면을 먹으려면 벌리 에디션을 먹여야함 ㄹㅇ,별표 5개,2달 전
Gemma Park,국제정원박람회 구경 다녀왔는데 시원한 한강과 푸르고 알록달록 예쁜 꽃들을 볼수 있어서 좋았고 힐링되었어요,별표 5개,1년 전
단하랑,"친구들과 함께 당일치기로 밤까지 시간을 함께 보냈습니다! 잠실과 여의도에서 행사가 있어서 밤에는 간접적으로 불꽃놀이도 구경할 수 있었어요  배달존이 있어 배달로 음식을 시켜먹을 수 있지만, 미리 맛집을 찾아서 족발과 막국수를 준비해갔고 서로 집에서 간식들도 바리바리 싸들고 왔습니다. 물론 쓰레기도 깨끗하게 치웠습니다!  추천하는 장소는 매점 근처입니다! 편의점이 근처에 있어서 필요할때 물건을 바로바로 수급할 수 있었고, 화장실과 흡연실도 그리 멀지 않고 가까워서 자주 가거나 필요하시다면 괜찮다고 생각합니다. 화장실 남자 화장실 문을 열었으면 제발 닫고 들어와주세요",별표 5개,2년 전
요르,밤마실 가기 좋아요 더워도 운동하는사람 많네요 역시 한강 분위기 최고,별표 5개,수정일: 1달 전
김순희,너무 아름다운 곳이예요 정원이 휴식하기 좋게 예쁘게 꾸며져 있어요,별표 5개,11달 전
김은정,대한치과의사협회 주관 스마일런페스티벌 행사 참여로 갔었는데 코로나 전에는 퇴근 후 피크닉으로 왔었던 기억이 있네요.  서울에 이런 곳이 있는 건 참 좋은 것 같습니다.  ^^,별표 4개,1년 전
Mia Song,"오랜만에 방문한 뚝섬 한강공원! 연휴라 사람이 엄청 많았어요. 가벼운 돗자리나 손수건, 썬글라스 챙기면 좋겠네요. 근처에서 텐트, 돗자리, 보드게임 등 렌트할 수 있는 업체가 있어서 빈손으로 오더라도 한강에서의 시간을 즐겁게 보내실 수 있을 것 같아요 :)",별표 4개,1년 전
닭사부일체,좋네요~~쉼의 여유^^아름다운 밤,별표 5개,2달 전
아토밍,공원산책하기 아주 좋은곳. 피크닉 산책 공원조경 너무 좋은곳. 야경도 보며 밤산책 추천! 화장실 화장실이 깨끗하고 중간중간 위치가 찾기도 편해요. 피크닉 구역 피크닉구역이 넓어서 돗자리 깔고 쉬기에 좋습니다.,별표 5개,1년 전
harry Kim (harry63),여름엔 수영장.피크닉존등 운영하고 이후엔 강아지 수영장도 운영했어요.다양한 먹거리 배달.  피크닉품목 대여하는곳도 있고 편의점도 잘갖춰져 있고 자전거타고 트레킹하고 수영하고.. 한강공원은 멋진곳입니다. 놀이터 인공암벽시설. 도서. 공연등 수시로 열립니다 화장실 주변곳곳에 시설이 잘갖춰져 있어요 반려견 동반 환경 산책하기 좋은 장소임 피크닉 구역 배달 피크닉세트 임대등 환경이 잘갖춰져 있어요,별표 5개,1년 전
이냥,어제 다녀왔는데 자벌레 휴관 23.8.1~23.12.31까지! 입구가 양쪽 끝에랑 중간에 두군데 엘리베이터가 있다. 안쪽에는 전시와 도서관과 카페가 있다 피크닉 구역 엘리베이터 앞에 그늘이어서 돗자리 피고 계신 분들이 꽤있다,별표 5개,2년 전
김태양,주말엔 사람이 미어 터집니다. 몇년전보다 상당히 환경이라던가 위생관리가 좋아진것 같아요. 시민들도 선민의식있게 사용한자리 또는 분리수거를 잘하면 앞으로 더 관리가 잘되지 않을까 합니다. 기본도 못하면 짱깨와 다를바 없는거죠..ㅎ,별표 5개,1년 전
낭자객,덥지않고 조용히 피크닉ㆍ물놀이 하기 좋은곳으로 가족단위ㆍ연인들 데이트 딱 좋다 ㆍ멀리 잠실운동장과 롯데 타워가 보인다,별표 3개,2년 전
은별,피자와 무알콜 와인과 함께하는 피크닉 최고!,별표 5개,2달 전
안정은,15분 거리에 이렇게 좋은 공원이 있다는 게 행복. 간단하게 돗자리만 들고가서 싸간 빵이랑 연어랑 먹고 옴. 비 올랑말랑 불안했는데 그래도 다행히 안와서 잘 놀고 옴,별표 5개,2년 전
김정희,세계공원박람회 를돌아보았고 새로운 공원 조형물 등 신기했습니다.주말에내손으로직접체험하는게 너무좋아서 한번씩 가게되었습니다~(시원한 분수를보며) 화장실 올해처럼 폭염으로 고통스런시간을보내는데 인천에서 뚝섬까지 한시간시원하게지하절타고 내리면 또마치 태국비행기내렸을때를 연상케했지만 급히화장실 갔는데 에어컨시설이 넘 잘되있어 행복할 정도였습니다.외국인들 보기도 자랑스런 대한민국입니다. 가는곳마다 화장실문화짱!!!서유럽열흘여행갔을때 다 좋았지만화장실은 꽝!,별표 1개,1년 전
구기모,"자전거 타기도 좋고 걷기도 좋고, 라면은 꿀맛. 뚝섬유원지역에서 가깝고 역 앞에 자전거 대여서도 있고 따릉이도 있어요.",별표 5개,2년 전
Alexander,사람이 항상 많네요 ㅋ 한강을 즐기는 여러 방법 중 하나입니다~ 서울 정원 박람회 할 때 다녀왔습니다.,별표 5개,1년 전
강민경,"주말이니 당연히 사람많고, 자리도 없었지만... 그래도 나무밑으로 잘잡아 먹고 놀다갑니다. 방학이니 아이들끼리오기도합니다.",별표 5개,1년 전
Slowlife Juju,"가족 친구들 같이 놀러가기 좋고 가까운 편의점 라면도 맛있요^^ 화장실 화장실 곳곳에 있어 편합니다. 반려견 동반 환경 공원 산책하는 애견들 많이 보이네요. 피크닉 구역 돗자리 , 그늘막 다양한 구역으로 나누어져있어요.",별표 5개,수정일: 1년 전
송봉원,자벌레길 다양한 볼거리와 휴식시설이 참잘되있네요,별표 5개,수정일: 11달 전
강데레사,국제정원박람회가 진행되어 볼거리도 많고 먹거리도 좋네요.,별표 4개,수정일: 1년 전
Kevin,강가 따라 자전거 타면서 지나가면 맘이 평온... 라면도 한강에서 먹는것만큼 맛있는건 없다. 헬스장? 같은것도 있어서 턱걸이도 몇개 하고... 근처 산다면 날씨 좋을때 계속 갈듯,별표 5개,1년 전
최바비,한강수영장 공원 모두좋아요,별표 5개,1달 전
조현규,"한강뷰, 캠핑체험, 한국문화체험 - 신한대학교 국제대학 유학생 추석맞이 격려활동",별표 5개,11달 전
케로로,드론쇼 보고 왔는데 예쁘고 좋았지만 많은 인파를 뚫고 가기엔 좀 아쉬웠구요. 주변 시설이나 놀거리는 여의도 한강공원이 좀 더 나은 것 같습니다. 건대가 가까워서 한강 갔다가 놀러 가기 좋아요,별표 4개,1년 전
한금희,7호선으로 쉽게 접근할 수 있기도 하고 시원한 강바람과 숲을 즐길 수 있기에 좋았다.,별표 4개,3주 전
미르,서울로 바람쐐고 싶을 때 즐겨 가는 곳입니다. 텐트나 돗자리 펴고 노는 사람들도 많고 활기차네요.,별표 5개,2년 전
안나수이,강아지와 산책하기 좋음 바람이 살짝살짝 불때 돗자리 펴놓구 누어있으면 시원하다,별표 5개,2년 전
한다솜,드론쇼보러~ 요즘 한강 가기 좋은날씨라 기분좋게 피크닉하고 드론쇼도 너무 환상이였음,별표 5개,1년 전
이상곤,정원박람회 다녀왔는데 꼭 가보시길 추천드려요,별표 4개,1년 전
Youngbok Kwon,드론쇼를 보기위해 뚝섬공원에 많은 임파가 모였어요 드론쇼가 나름 멋있어요,별표 5개,1년 전
최두진,"워킹,라이딩하기 좋아요. 야경이 멋진 한강",별표 4개,6달 전
김주란,뚝섬 한강공원에서 드론 라이트 쇼 보고 왔어요 세상에 이렇게 멋진 드론 라이트 쇼를 보게 되다니 정말 너무너무 좋았던거 같아요 뚝섬 한강공원에서 좋은 추억 남기고 왔어요,별표 5개,1년 전
Kbunni Y,🥰🤩🤗 좋은 타임. 즐거웠어요 🩷…,별표 5개,2달 전
이재규,불꽃놀이도 하고 드론쇼도 하고 정말 즐겁고 재밌는 추억과 시간을 보낼 수 있는 곳이예요.*^^* 앞으로도 쭉~ 한강과 제 몸이 함께였으면 좋겠네요.♡☆,별표 5개,2년 전
SangWook Lee,오늘 국제정원박람회에 처음으로 공원을 가봤는데 날씨도 쾌청하고 너무 좋았습니다 ~^^,별표 5개,1년 전
ailee Yamada,날씨도 좋았고😆아는동생에초대로가게된곳 텐트치고 아름다운하늘 가을을 즐기고온곳…,별표 5개,1년 전
SJ Yoo,드론라이트쇼 보러갔다. 상당히 예뻤지만 인파가 너무 많아서 나무에 가려져서 제대로 못본게 아쉽다.,별표 4개,1년 전
Chris Lee,낮과 밤 모두 시각적 정서적 만족을 줄 수있는 편리한 곳입니다. 접근성이 좋고 데이트를 하거나 조용히 자연을 바라보기에도 좋은 곳입니다.,별표 5개,2년 전
김상규,산책하기 좋은 공원이에요. 느긋하게 시간 보낼때 오면 좋을것 같습니다.  다만 주변에 식당이나 상점이 적어서 그거까지 고려하고 와야 편합니다.,별표 5개,2년 전
life soso,다양한 이벤트가 있어  공원이 활기가 넘칩니다 피크닉 구역 한강뷰 피크닉,별표 5개,1년 전
관악구 햄최몇,평일 저녁엔 굳이 돗자리없어도 될듯합니다 벤치나 데크가 잘되어있어 간단한 마실것만 사서와도 좋을듯합니다 시원한바람 맞으며 이곳에서 시간보내면 지상낙원이 따로 없습니다,별표 5개,2년 전
Wany Yoo,가족과 다니기 좋아요 놀이터와 매점이 있는 곳은 3주차장으로 넓은 주차장과 잔디가 필요한 곳은 2주장으로 가시면 좋아요,별표 5개,2년 전
전순욱,꽃정원 아쉽다 ~ 좀 더 꽃이 다양하고 예쁘면 좋겠다,별표 3개,수정일: 1년 전
KYOUNGSUN YOON,지하철 7호선 바로 앞이라 접근성이 좋습니다. 그리고 한강을 볼 수 있어 좋습니다. 화장실 화장실이 잘 갖춰져 있습니다.,별표 5개,2년 전
Leo,가볍게 나들이 가기 좋아요~ 음식가격은 좀 비싸요,별표 5개,2년 전
Tae Q,산책 또는 소풍하기 좋은 곳. 7호선 역세권이라 그런지 사람이 되게 많다. 청담대교 밑으로 지나가는 전철을 보고 있자면 여기가 서울이라는 사실이 실감난다. 뚝섬자벌레라는 카페도 있는데 가볼만하다.,별표 5개,2년 전
Nichol Jung,오늘아침 미세먼지 때문에 한강너머 롯데타워가 안보일 정도. 어떻게 하면 맑은 하늘이 가능할지...,별표 4개,2년 전
홍영구,"추석 연휴때 저녁8시에 뚝섬유원지에서 드론쇼가 열린다는 소식을 듣고 구경하러 갔음. 주차장이 따로 있어서 차량을 가지고 가는 것도 가능했으나 워낙 사람들이 많이 구경올 것 같아서 차량이동은 포기하고 지하철을 이용했음. 7호선 뚝섬유원지역에서 내리니 벌써 사람들이 몰려들어서 경찰까지 출동하여 질서 유지하느라 고생이 많고 난리가 아니었음. 그래도 이태원 참사기억이 남아있는 기간이라 그런지 대체로 질서를 지키며 이동을 하는 모습으로 무사히 한강변으로 이동하여 드론쇼를 관람하였음. 약 1천대의 드론이 하늘로 떠오르는 모습 자체가 장관이었고, 10분간 펼쳐지는 드론쇼의 하늘영상이 환상적이었음. 다만, 너무 사람들이 많아서 정신이 없었음. 다른 지인은 한강 반대편 잠실 측에서 구경을 했다는데, 한강변 하늘 공연이라 맞은편 한강변에서 여유있게 관람하는 방법도 추천함.",별표 4개,1년 전
정정창수,좋았읍니다..여러 정원도 보고 강도보고..,별표 5개,1년 전
seongeun A (canzo),요즘 5월 잠깐 피크닉하기 좋아요. 텐트는 오후 7시 이후 이용 할 수 없어요. 시간 미리 확인 필 피크닉 구역 7시 이후 텐트 사용불가. 돗자리만 가능,별표 5개,2년 전
J Persona (myaongjji),밤에도 낮에도 예쁜 곳. 미세먼지만 없다면 산책하기 넘 조앙,별표 5개,2년 전
YUN SUN CHOI,아침 워킹 러닝 산책하기에 이만한 장소없죠 한강이 집근처라서 너무 좋아요♡,별표 5개,2년 전
이건일,뚝섬한강수영장은 벌레배양지 벌레가 너무많아도 수질관리안하고 구경함,별표 1개,1달 전
이성철 (아미쿠스),최근 정원 박람회등  있고 주말이라 많은 사람들이 있음.,별표 5개,1년 전
구돼,산책과 자전거와 밥먹는게 딱좋음,별표 5개,1년 전
강민석,경치가 아름답고 관리가 잘되어있어 산책하기 좋은곳.  자전거를 빌리시려거든 브레이크잘되는지 확인하세요. 관리하시는분이 확인을 안하시는듯.,별표 5개,10달 전
최진영,12시 이후엔 사람 많아요 텐트도 빠글빠글해요,별표 4개,2년 전
윤대용,이용하는데 큰 불편함은 없습니다,별표 3개,1년 전
afoofa Jung (inthezone),아! 고구려 역사지키기 마라톤 대회 하프코스 참여 2024.02.25,별표 5개,1년 전
박기철,드론쇼가 있어 다녀 왔습니다. 대박 👍…,별표 5개,1년 전
심류연,다들 알자나 굿굿,별표 4개,2달 전
김영미,"정원부스관람, 이용인미술대회지원,부스체험지원 피크닉 구역 이용인 소풍겸 미술대회 지원",별표 5개,1년 전
김재윤,정원축제도 하고 볼거리 많네요 다만 세븐일레븐 할인안되서 아쉬움,별표 4개,1년 전
DynamiteKorean,공원이 잘 정비돼 있어서 좋아요. 여러가지 사회활동도 열려서 좋네요.  It's a nice park which is clean and set up well. There are lots of social works on here too.,별표 5개,1년 전
김영일,한강 뚝섬 공원에서 드론 쇼 관람 화장실 3개의 간의 화장실,별표 4개,9달 전
"Chang-Yong Park,",공원과 산책하기 좋은 강변길 수영장도 있고 길건너 잠실 경기장도 가깝게 보이네요. 지하철역도 바로 연결되어 편리합니다,별표 4개,1년 전
jong kon park,서울시 뚝섬 한강공원은 시민들의 휴식터입니다 지금이곳에는 국제 정원박람회가 열리고 있고 해설가가 멋진 정원해설을 하고 있습니다,별표 5개,10달 전
장성호,멋진 정원 공원이 생겼어요.,별표 5개,1년 전
박JH,"대한민국에서 서울이 아니면 느낄 수 없는 분위기.  개인 취향상 혼잡한걸 좋아하지않아서 별은 4개지만, 많은 사람들이 5개라 여겨도 충분히 공감할 수 있음. 화장실 곳곳마다 있음. 깨끗한 느낌을 기대하는건 무리지만, 심각한 정도도 아님. 피크닉 구역 돗자리챙겨서 잔디밭에서 한강라면, 치맥 등등 먹으멷 됨.",별표 4개,1년 전
SR스튜디오,자전거 타기 좋다,별표 5개,10달 전
김도연,이따금씩 생각나면 찾게되는 한강공원이죠. 접근성도 역앞이라 좋고 물멍 때리기도 적당하고 친구들이랑 매트깔고 배달음식 시켜먹거나 라면먹기 딱 좋은 곳이라고 생각합니다,별표 4개,1년 전
서정범 (슈레딩거의 도마뱀),어제 드론쇼 보고옴. 오히려 늦게 가는게 좋을정도로 사람이 나무 많음. 잠실에서 드론쇼 할때는 강변 테크노마트 가서 보시길.,별표 4개,1년 전
Yujin Lee,금요일에 드론쇼 사람 무지많고 편의점줄 엄청길고,별표 4개,1년 전
Yoseon Choi,"벚꽃이 절정인 휴일 오후에 다녀왔는데 사람들이 많이 찾아 그늘과 앉을 자리가 부족한 느낌입니다. 텐트 칠 수 있는 곳과 나무밑 자리만 깔 수 있는곳 모두 만원이고 벤치도 부족합니다. 시설 확충이 되면 좋겠습니다. 놀이터 보드 탈 수 있는 공간이 있습니다. 화장실 여자 화장실 수가 부족한듯 줄 서있는 모습이 보입니다. 반려견 동반 환경 중소형 반려견 동반한 사람이 자주 눈에 띕니다. 거의 빠짐없이대 목줄을 사용합니다. 피크닉 구역 나무밑 자리깔 수 있는곳, 텐트칠 수 있는 곳 구분되어 있는데 자리가 부족합니다.",별표 3개,2년 전
정태성,"바람 쐬면서 배달 시켜 먹고, 지역 축제도 즐기기 좋습니다",별표 4개,2년 전
진,조각 전시가 있어서 좋아요~재미있어요,별표 5개,1년 전
소재섭,산책하거나 돗자리 펴고 쉬기 좋다. 한강 바라보며 배달 음식이나 도시락을 먹는 것도 좋다. 봄이나 가을에 날씨 좋은 날은 사람이 너무 많아 자리 잡게 어렵다. 바람 많이 부는 날은 앉아 있기 어려울 때도 있다.  원래는 씨름장인 공간에는 이제는 모래놀이터가 되어 어린 아이들이 놀기 좋다. 모래놀이터에서는 한 낮에는 해를 가릴만한 양산등이 필요하다. (최근 파라솔 하나가 설치되었는데 부족하다.),별표 5개,1년 전
꼬물자전거,잘 조성된 공원입니다. 한강길로 자전거 타고 가다 공원 의자에서 편하게 쉬었다 갔습니다.,별표 5개,8달 전
beach wing,"뚝섬한강공원은 모든 배달 음식을 주문 할 수 있고 근처 편의점을 이용하여 소풍 기분을 낼 수 있습니다. 많은 젊은이들이 또는 연인들이 한강 뷰가 주는 탁트인 전망과 여유로움을 느끼기 위해 많이 찾는 곳 입니다. 돗자리, 텐트를 칠 수 있습니다. 다만 사람이 많이 몰리기 때문에 화장실 갈때 줄을 서야 하는 불편은 있습니다.  그리고 뚝섬한강공원부터 서울 타워를 바라보며 서울의 숲까지 걸어 볼만 하고 반대 방면으로 롯데타워를 바라보며 광나루까지 걷는 코스가 참 좋습니다. 화장실 사람들이 워낙 많아 줄을 서야 합니다. 남녀 화장실 모두.. 피크닉 구역 돗자리가 있다면 훨씬 편합니다.",별표 5개,2년 전
유종원,판교에서부터 라이딩을하며 라면을먹얶다,별표 5개,2주 전
지미영,뚝섬한강공원가봤지만모든가로등을환하게밝힐수 있도록하세요뚝섬한강공원은모든사람들이이용할수있지만모든치안을강화하고순찰대가오고갈수있도록하세요 치안을강화하고특히각구역마다쓰레기통설치하고 넣을수있도록하세요특히뚝섬한강공원보니까그때 어떤할머니가외부쓰레기갖고가라고해서킹받았어요 아무튼모든구역마다쓰레기통을구역별로하되 외부쓰레기갖고가라고하지않으셨음좋겠어요내가이용하는맘대로쓰레기를못버린다는게납득이가지않은거같아 남겨요뚝섬한강공원도과태료60만원물수있도록하고 쓰레기가져가지않는다고각구역마다공지하세요 내가두고볼거니까요,별표 5개,2년 전
09FARM 사왜사TV,최고의 장소입니다^,별표 5개,1년 전
Michael-9988 Lee,"여기는 서울의 강북과 강남을 이어주는  청남대교 북단에서 강남쪽을 바라보는 야경이 특히 멋진 곳이기도 하다. 청담대교의 야경과 경치도 좋고, 뚝섬 한강 공원 이 바오 뒤에있고 앞으로는 아리랑 웨딩하우스란 곳이 있다. 아마도 이곳에서 강위의 웨딩을 하는 곳인가 보다. 지난번에 롯데 타워가 몇년간의 공사를 완료 완공하여 그 기념으로 롯데 타워에서 아마도 언뜻 기억으로는 3만 5천발 이상의 불꽃을 터뜨렸다는 기사를 언뚯 보아서, 이모습을 담기 위해, 이곳이 가장 잘 보이는 곳이라 하여 방문하여, 촬영 하게 되었다. 엄청 많은 사진 동호인 들이 이곳을 방문하여 엄청 고생한 기억이 있다.",별표 5개,2년 전
방은전,피크닉 했어요. 무선 충전기도 있고 좋네요,별표 5개,1년 전
조조성자,예쁩니다많이들가세요,별표 4개,1년 전
박경미,좋아요 질서도 잘지키고 쓰레기도 잘 버리고요,별표 4개,1년 전
박명진,아기자기볼거리도 많고 좋네요^_^ 가족들과 다시 한번 꼭 와봐야 겟다는 생각을 주네요~~!!,별표 5개,11달 전
