작성자,내용,별점,작성일
먹죽귀,잠실 롯데월드몰에서 저녁을 먹고 소화시킬겸 걷기 좋은 석촌호수 입니다  동호와 서호로 이루어져 있고 동호는 롯데월드몰과 방이먹자골목 송리단길 등 다양한 상권과 연결되어 있고 서호는 롯데월드 매직아일랜드가 있습니다  저녁 시간에는 야경이 예쁘고 연초라 예쁜 장식들도 많았어요  날이 추워 운동하시는 분들이 많이 없었지만 춥지 않을때는 운동 하는 분들로 인산인해를 이룹니다  석촌호수 둘레는 2.5km 라 산책하기 딱 좋은 코스입니다,별표 5개,7달 전
Lumi,서울의 대표적인 호수공원인 석촌호수공원입니다. 날씨가 추워도 산책하시는 분들이 많이 있네요,별표 5개,6달 전
DK Kim (Laceback),벚꽃구경하기 좋고 안내원들이 일방통행 도와주어서 사람이 많았지만 잘 구경했습니다.,별표 5개,4달 전
J.n Lee,"서울에 살면서 그동안 석촌호수를 한번도 안가다가 오늘 처음으로 가봤습니다. 벚꽃이 완전히 개화하지는 않아서 아쉬웠지만 그래도 조금은 피어있었습니다. 탁 트인 호수가 보이고, 롯데타워도 우직하게 있어 산책로가 정말 이뻤습니다. 호수 색깔도 에메랄드 빛깔에 한강처럼 물비린내가 나는것도 아니라 정말 신기했습니다. 주간풍경도 이쁘지만 야경풍경은 더더욱 예뻤습니다..산책로를 걷다가 옆으로 좀 빠지면 송리단길도 있어서 밥이나 디저트도 즐길 수 있습니다. 데이트, 가족나들이, 여행 등을 하기에 좋은 장소라고 생각합니다. 외국인 친구들에게도 추천드립니다. 앞으로도 종종 올 것 같습니다. 강추~ 반려견 동반 환경 강아지들 산책하기도 너무 좋습니다.",별표 5개,1년 전
A J,11월 중순까지 단풍이 아름답고 5월 초까지는 벚꽃이 아름다운 도심의 호수.  예전 잠실이 섬이던 때 위 아래로 흐르는 한강 줄기 중 아래 줄기를 막으며 잠실 위 물줄기만 남아 강남이 되었고  그 당시 다 막지 못한 물은 석촌호수로 남게 되었다.,별표 5개,8달 전
무탐,사람이 많은 건 어쩔 수 없음 한 바퀴 두 바퀴 러닝 좋아욘,별표 5개,4달 전
최현성,정말 걷기 좋은 호수  다만 주말엔 사람이 많아서 약간 여유롭게 걷기가 어렵다.  봄철 벚꽃이 필 때 사람이 더 많으니 참고  * 한바퀴 다 걸으면 대략 20~30분 정도 * 한낮엔 햇빛 피할 장소가 없기 때문에 선크림 바르고 선글라스도 나쁘지 않을듯,별표 5개,1년 전
Stella KIM,40-50분 산책하기 좋은 코스! 봄 여름 가을 겨울 모두 계절감을 느낄 수 있는 곳이며 롯데월드에서 꺄악 거리며 즐거운 시간을 보내는 사람들을 보며 대리 만족도 느낄 수 있음! 근처에서 플리마켓 등 각종 행사를 즐기고 산책도 하기 좋음!  특히 봄엔 벚꽃축제로 많은 관광객+주민들이 몰림  ✔️반려동물은 출입하지 못함 ✔️반시계방향으로 걷게 되어있음 ✔️오리를 볼 수 있음,별표 4개,1년 전
김준연,롯데타워와 롯데월드 사이에 있는 석촌호수입니다 산책하기 좋아요,별표 5개,3달 전
숲숲,굉장히 넓고 조성이 잘 되어있는 공원입니다. 가끔씩 물 위에 풍선을 띄워놓기도 합니다. 잠실역과 가깝기 때문에 근처에서 오고가는 사람들이 많습니다. 가끔 새나 거위들을 볼 수도 있습니다. 항상 사람이 많은 곳입니다.,별표 4개,11달 전
네잎크로버,"걷기,산책,피크닉,애완동반(목줄착용시) 좋음 동호와 서호로 나뉘는데 야외무대,주변 카페,갤러리,쉼벤취.벚꽃길,어드벤츠  등 부대시설이 있어서 이용하기 편리함.",별표 5개,1년 전
한금희,벗꽃과함께 산책하기에 좋은곳으로 많은이들이 다가오고 있는 봄을 즐기고 있었다. 송리단길엔 맛있는 것들도 많고 대중교통이 편리하니 접근성도 좋은곳.,별표 5개,1년 전
유태식,서울 동남권 명소이자 송파구민의 쉼터 중 한 곳이다 매 계절마다 바뀌는 풍경은 굉장히 매력적이다 개인적으로는 봄의 밤 풍경을 좋아한다 흐드러지게 피는 벚꽃이 참 이쁘다 가까이에는 송리단길과 방이동 먹자골목이 있어서 식사하기도 참 편리하다 그리고 여러 문화 공연과 전시등도 많이 열려서 많은 것들을 즐길 수 있다 그래서 제점수는요~ 4.5/5.0,별표 5개,1년 전
Jung lee,석촌 호수공원 벚꽃길 명소다 지금은 사람들도 많아 북적이지만 즐거운 친구들과 함께 힐링하고 오기 좋은 곳이다 날씨가 좋으면 호수색이 바뀐다 너무 이쁘고 좋다 또 와야지  Papago  Seokchon Lake Park Cherry Blossom Road It's a famous spot There are a lot of people right now. It's crowded It's a great place to heal with fun friends The color of the lake changes when the weather is good It's so pretty and nice I'll come back again,별표 5개,1년 전
환환,석촌호수.  호수 둘레로 연분홍빛 벚꽃이 만개했다. 바람이 지나가면 바람 따라 흩날리는 꽃잎이 보기 좋다. 밤에는 벚나무에 조명을 쏴서 밤은 밤대로 야경과 어울려지는 모습이 아름답다.  2024.04.09 - 방문,별표 5개,1년 전
miwave,"2024년 4월 - 예보도다 1주일정도 늦게 만개한 벚꽃, 올해도 화려하네요. ----------------------------------------------------------- 2023년 12월 31일, - 2022년 작년에 이어 올해도 마지막날 밤 12시 무렵 새해 카운트 다운 및 불꽃놀이를 하였습니다. 사람 엄청 많이 모이네요. ------------------------------------------------------ 2023년 11월, - 작년에 이어 올해에도 루미나리에를 진행합니다. 올해에는 불가리 협찬이네요. 근데 솔직히 볼것은 없습니다. 석촌호수 산책길에 몇개의 관문 같은거 있고, 호수한가운데 불가리 조명 있는것 외에는 볼게 없네요. ---------------------------------------------------- - 계절에 관계없이, 아경이 아름답고, 산책하기 좋은곳. - 다양한 이벤트도 있음. ------------------------------------------------------------------------------------ 2022년 10월 큰~ 러버덕 등장. ---------------------------------------------------------------------------------- - 석촌 호수 벚꽃 풍경은 예전부터 유명했지만,  진짜 좋긴 좋음. - 남서쪽에서  롯데월드와  롯데월드타워를  같이 보는 야경이 상당히 좋음. --------------------------------------------------------------------------------------- - 번화한 곳에 위치한 - 접근성 좋은 공원 - 풍경도 아름다움. - 롯데월드타워와  KT 송파빌딩이 바로 앞에 있어, 여러모로 편리.",별표 4개,수정일: 1년 전
김득환,"친구3명과 같이 오후4시경에 만나서 석촌호수를 돌고 쉬다가 인근에서 저녁식사를 하고 온 곳이다. 내가 어렸을때(1960년대_에는 이곳에 가기가 참으로 불편했던 곳이었는데, 서울시 도시계획에 의해서 흐르던 물길을 막고서 잠실이 생겨났다.  흐르던 물길이 막히니 자연히 호수가 생겨났고, 계속 가꾸어서 오늘의 석촌호수가 생긴것으로 알고있다. 화장실 화장실을 사용하려면 석촌호수 아뜰리에 건물 왼쪽으로 가면 공용화장실을 사용할수 있다. 피크닉 구역 석촌호수 아뜰리에 아래쪽에 방부목으로 만들어 놓은 계단이 있다. 이곳에서 여유롭게 석촌호수 뷰를 감상 할수 있고, 둘레길을 중간쯤 걷다보면 호수를 가로지르는 다리를 건널수 있는데 이곳에서도 휴시을 취할수 있다.",별표 5개,1년 전
금영숙,깨끗한 분위기 유지하며 . 벗꽃 즐기세요 !,별표 5개,4달 전
걸어서동네한바퀴,벚꽃 구경하기 좋은 곳이에요. 매년 4월 갈 때마다 사람이 많아서 좀 혼잡스럽긴 하지만 한 방향으로만 걸으니 괜찮아요. 벚꽃시즌 아니여도 좋아요.,별표 5개,1년 전
s park,롯데월드 야간조명때문에 밤 산책하기도 좋고 근처 월드몰에서 시즌별로 브랜드나 캐릭터와 콜라보하여 볼거리도 꽤 많습니다. 날씨가 좋은 날 근처 잔디밭 계단에서 피크닉하기도 좋은 곳,별표 5개,1년 전
프리랜서 H,서울 롯데월드 갔다가 방문한 석촌호수공원입니다. 주차는 할 곳이 없으니 알아서 하고 오시길 바랍니다. 저는 롯데월드에 주차를 하고 잠깐 이곳에 방문했습니다. 아시겠지만 서울 주차료는 엄청 비싸니까 잘 감당하시길 바랍니다.  석촌호수공원에 이렇게 벚꽃이 아름다운 건 알았지만 때마춰서 온 거는 또 처음이네요. 그래서 이렇게 즐겁게 둘러보았습니다.  그때 문제는 사람이 하도 많아서 볼 때 사람 구경과 벚꽃 구경 두 가지를 동시에 하는 것은 기본입니다. 사람이 너무 많아서 그냥 카페가서 앉아서 구경할래도 카페에서 사람이 꽉 차서 테이블도 없더군요. 함태흥 가서 그냥 걷고 돌아오는 걸 추천하겠습니다. 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요,별표 5개,2년 전
M.K. Choe,롯데호텔월드에 숙박하게되어 체크인시간이 남아 바로 옆에 있는 석촌호수에서 잠시 멍때리기. 가만히 앉아있어보니 많은 사람들이 열심히 산책하고 있다. 도심에 이런 곳이 있다는 것이 근처에서 사는 사람들에겐 행운이 아닐 수 없다.,별표 4개,1년 전
J Cho Long,벚꽃축제 시즌이 시작됬네요 :),별표 5개,수정일: 4달 전
너랑깊은인기보라 (우주속의별),호수 따라 걷기운동하기좋고 쇼핑몰 과연결된 데이트 코스이자 야경뷰 좋아요~^^ 연보라색조명으로 무드있고 강북은 청계천 있다면 잠실은 석촌호수 호수단길 추천입니다!,별표 5개,수정일: 1년 전
Marcus Odin,"서울 시내에 이 보다 좋은 공원을 찾기는 어려울 것 같습니다. 청결, 안전, 조경이 언제나 최적의 상태이고 1년 내내 볼거리가 있죠. 공원 조경 자체만으로두요. 거기에 송리단길, 방이먹자골목,  롯데월드타워가 둘러 싸고 있어 한국의 작은 맨해튼 이라고 해도 과언이 아닐 것 같습니다. 물론 송파구에는 좋은 공원들이 많습니다. 가까운 곳에 올림픽 공원은 규모 면에서 비교가 되지 않죠.  그렇지만 넓은 대신 가 본 분들은 알겠지만 햇볕이 강해지면 해를 가리기가 만만치 않죠.  그런데 석촌호수공원은 울창한 벚나무가 사시사철 적당히 하늘을 가려 그늘을 만들어 줍니다. 그러니 연인들이 데이트를 하기에도 인근 주민들이 산책을 하기에도 더 없이 좋을 수 밖에 없습니다. 석촌호수를 둘러싼 공원의 크기도 적당해서 걷거나 뛰기에도 더없이 좋습니다. 그래서 여름에도 혼자서 또는 무리 지어 조깅을 하는 사람들을 흔히 볼 수 있는 곳입니다.  걷다가 뛰다가 사방을 둘러 싼 아름다운 카페며 식당으로 가기에도 그만입니다.  계절마다 벚나무, 철쭉, 장미, 단풍의 장관을 볼 수 있고 겨울에 눈이 내려도 장관이죠. 이 공원 인근에 산다면 그 건 축복이라고 하는 게 좋을 것 같습니다.",별표 5개,수정일: 2년 전
Kai Lee,"잠실역 석촌호수공원 그냥 동네 호수공원이지만 가끔 재미있는 곳. 2014년에 러버덕을 시작으로 슈퍼문, 스티키몬스터랩, 카우스 등 공공미술의 메카가 되었다. 매번 볼만했지만 포켓문 덕후에게 이번 라프라스(+피카츄)는 더욱 뜻깊음.",별표 5개,1년 전
황지연,벚꽃이 절정인 송파나루공원~~~ 매년이곳에서 벚꽃을 보는데..작년과 올해는 코로나19로인해...정말 절제되고 폐쇄까지 되는 관경을 보아야하는 요즘입니다...일년에딱한번4월초에 느낄수있는 꽃구경하기 좋은 스팟입니다~ 낮과 밤이 들다아름다운 이곳,별표 5개,4년 전
Sunny 선 (sunny),아침이나 점심때 산책하는 곳입니다 호수보며 오리보며 돌다보면 어느덧 한바퀴를 돌게되요 대략 2.7키로 정도되는것으로 알고 있어요  1월 31일까지 송파의빛 루미나리에축제를 합니다 이번 가을의 석촌호수는 가을의 색과 함께 빛이 어우러져 한바퀴도는 내내 지루하지않습니다 2023년 1월 31일까지 빛의축제가 진행될 예정이니 한번씩 오셔서 즐기다가세요,별표 4개,수정일: 2년 전
Shoeture NJ by Xante (XanteShoes),선촌호숫가를 걸어는 봤어도 이렇게 카페에서 플레티넘 수제맥주를 먹기는 처음,별표 4개,4주 전
Key Kim,석촌호수는 롯데콘서트홀에 공연보러갈때 밥먹고 소화시킬때 둘러보는 곳입니다. 특히 벚꽃기간에는 사람들이 구경가느라고 아주 사람이 붐빕니다. 때마침 4월4일 서울시향 공연을 갔다가 밥먹고 한바뀌 둘러보는데 정말 사람도 많고 역시 벚꽃이 아주 멋있더군요. 이런 벚꽃은 딱 10일정도만 볼 수 있다는게 아쉽습니다.,별표 5개,1년 전
abrooyal K,"벚꽃과 단풍 구경하기에 정말 좋은 공원. 호수는 서쪽 호수와 동쪽 호수로 나뉘는데, 서쪽은 롯데월드 테마파크인 매직 아일랜드, 동쪽은 산책로로 이루어진 호수이다. 동쪽 호수에서 산책하는 사람들은 대체로 반시계 방향으로 돈다.",별표 3개,수정일: 3년 전
Peter Park,벛꽃이 아직 다 피어나지 않아 아쉬웠지만 산책하기 좋은 장소,별표 4개,4달 전
최명균,지난 봄엔 곰탱이를 본 것 같은데 가을에는 러버 덕이다. 거대한 오리가 속촌호수에 둥둥 떠 있고 많은 사람들이 와서 기념 촬영을 한다. 공원 자체도 좋은데 저런 이벤트도 자주 해주니 넘  좋은 것 같다. 단점은 너무 많은 사람들... 사람이 조금 적은 시간에 와야 사진찍기가 괜찮고 주말 휴일에는 너무 붐벼서 사진 찍기도 힘듬 ㅋ  그리고 사람이 조금 적을땐 호수가 넓어 주변에서 뛰거나 호수옆에 운동기구를 이용하기에도 너무 좋다. 반려견 동반 환경 작은 댕댕이랑 산책하는 사람 많음,별표 4개,2년 전
Yongku Kim,"생각보다 잘 꾸며진 석촌호수 공원!!  동호 / 서호를 둘러싼 산책로를 따라 조경이 잘 되어 있어 뜨거운 햇볕을 피할 수 있음!!  지하철 2호선 잠실역 2번 출구에서 나와 에미뉴엘 백화점을 지나서 신호등 하나 건나면 바로 산책로로 연결됨…  총 2.5km 거리의 산책로를 따라 우레탄(?)이 깔려있어 러닝하기에도 부담이 없고, 주요 경관이 좋은 Spot 근처에는 벤치가 있어 잠시 쉬기에도 좋음..  빠르게 걸으면 25분 정도, 천천히 즐기면서 걸으면 1시간 예상하면 됨…  코로나 상황이라 지금도 가능한지 모르겠지만… 치킨, 맥주, 커피 등을 파는 곳도 있어서 나중에 산책하면서 치맥도 가능할 듯…  재방문 의사 100%!!",별표 5개,4년 전
박은정,아직 늦가을의 정취를 느낄수있어서 좋았다 길을 잘못찾아 의도치않게 석촌호수길 걸을수있어 좋았다 우리동네는 단풍이 거의 무채색으로 변해버려 완전히 겨울인데..여긴 아직 이쁜 단풍이 남아있어 아쉬운 가을을 좀더 느낄수있어 좋았다 이번주 까진 볼수있을듯 하다~~ 비가 내려 커다란나뭇잎들이 인테리어를 해주듯 아름다웠다~,별표 4개,3년 전
김예진,낮에도 밤에도 아름답습니다. 벚꽃이 피는 4월엔 더욱 환상적이겠지요. 추운 날씨에도 오리가 씩씩하게 지내고 있습니다.,별표 5개,1년 전
수민윤,걷기 좋고 봄엔 벚꽃이 아주 보기 좋습니다. 밤엔 라이트업해서 이쁘고. 서호쪽에서 보는 풍경이 더 이쁩니다. 종종 공연도 하고 조용히 시간을 보낼 수 있는 로맨틱한 장소입니다.,별표 4개,6년 전
이원준,잠실역 근처에 있는 호수공원. 날씨가 좋은 날은 산책하기 좋다. 계절마다 달라지는 풍경이 인상깊은 도심 속 공원. 반려견 동반 환경 개 데리고 산책하기 좋아요,별표 5개,2년 전
kiss kiss,"석촌호수는 도심속의 자연녹지공간. 접근성, 편의성 및 주변 롯데타워와 송리단길등 연계된 스팟도 많은 매우 좋은 곳입니다. 풍경 또한 계절마다 멋진모습으로 바뀝니다.",별표 5개,4년 전
Borobudur 63,"매년 봄 벚꽃 시즌에 강북 여의도 외에 강남에서는 석촌호수 벚꽃이 최고가 아닐까? 가족과 함께 일요일 저녁에 방문했더니 경치는 끝내주는데 인파가 어마어마한데,  안전을 위해 한쪽 방향으로만 걸으라는 경찰의 안내가 있었다. 괜찮은 아이디어였다. 한 바퀴 다 도니 2시간 가까이 걸려 운동에도 좋았다. 더 이상 무슨 설명이 필요하리요. 강추!...",별표 5개,1년 전
유연,야경을 보면서 운동이나 걷기에 좋은 호수. 낮엔 와보지 않았지만 좋을듯! 물론 길이 좁아 다른 공원처럼 앉아있을 공간은 많이 없으나 데이트하기 정말 좋은 곳! 롯데월드와 롯데타워와 역과의 접근성도 매우 좋음!,별표 5개,6년 전
도사아몬드,낮보다 밤이 아름다운 석촌호수공원이군요. 바람도 살랑살랑 식후에 거뉠기에 좋고 주위인프라도 좋습니다. 늦은시간 송리단길 먹자골목에서 나온 젊은이들로 가득차니 활기도 돋습니다. 저녁마실로 참 좋은 공간인것 같습니다.,별표 5개,3년 전
S.H PARK (oxaries),"운동삼아 한바퀴 돌기에 넘 좋아요! 주변에 송리단길, 방이동 먹자골목, 롯데월드몰 맛집 등 먹거리도 풍부합니다.",별표 5개,2년 전
아스라이,"ㆍ 석촌호수는 호수의 위치에 따라 동호와 서호로 나뉘지만 서로 연결되어 있다.  ㆍ 서호는 롯데월드와 롯데월드타워가 주요 뷰며, 동호는 근접한 롯데월드타워가 메인 뷰 ~.  ㆍ 석촌호수를 둘러싼 호수길은 사시사철 볼거리가 있는 곳이지만 특히 봄엔 벚꽃 구경으로, 가을엔 단풍 구경으로 유명한 곳이다. 특히, 롯데월드와 롯데월드타워를 곁들인 사진 촬영 장소로 제격~.  ㆍ 석촌호수는 낮에도 인기 장소지만 특히 저녁에는 조명으로 인해 더욱 인기만점인 곳이다  ㆍ 2023 년도 벚꽃 축제는 4/5~4/9 이지만 이미 한 주 전에 절정에 이른후 점차 꽃잎이 떨어지기 시작해 안타깝다. (올해 이상기온으로 개화시기가 예상보다 많이 빨랐다).  ㆍ 그래도 전체적으로나 부분적으로 벚꽃의 아름다운 광경을 보는데 문제 없다  ☆ 예년엔 호수길을 걷는 분들이 양방향 통행이 가능해서 혼잡했지만 올해는 일방 통행만 가능해 혼잡도는 양호한 편 (역시계 방향 통행) 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요",별표 5개,2년 전
Alex Ardon,잠실에 방문한다면 여유롭게 한바퀴를 돌면서 석촌호수의 정기를 받아가시는 걸 추천드립니다.,별표 5개,2주 전
이정규,"환상적인 야경, 반영 중국이 그토록 롯데를 견제하고 중국에서 몰아낸 이유를 이제사 알것 같다. 신동빈이 가지고 있는 로켓은 김정은의 로켓이 장난감에 불과하다는 것을 실감나게 하였다. 여기에 추진엔진만 달면 아마 우주도시를 건설하고도 남을 것 같다. 중국으로서는 롯데의 우주개발 경쟁 의지를 미리부터 억눌러버리려는 의도가 있었지 않았을까? 역사에는 어떻게 기록될지...  시골사람이 서울 가서 이렇듯 깨끗한 하늘을 보기도 어렵지만 매직아워에 하늘 색깔은 환상적 이였고, 석촌호수 가운데의 어드벤쳐에서 들리는 젊은이들의 함성과 비명소리와 어울려 롯데월드 주변의 야경은 자연에서 느끼는 야경과는 또다른 느낌은 준다.",별표 5개,6년 전
Chiho Lee,24.04.01 아침 석촌호수 아직 벚꽃이 활짝안폈지만 핑크빛이 도는게 예쁘네요 이번 주말이 제일 피크일듯 🌸…,별표 5개,1년 전
minji jo,편안하게 벚꽃구경하기 좋은 곳♥ 사람이 좀 많긴하지만 치일 정도는 아님!ㅎㅎ 대신 주위 카페나 밥집은 사람들 줄이 길어서 느긋하게 식사할 곳 미리 정하거나 예약해서 놀러가는거 추천드려용~!!,별표 4개,6년 전
홍성우,산책하기 좋은 호수공원 올 해는 예년에 비해 단풍들이 뭐지게 들지 않아 조금 아쉽다. 그리고 한가지 단점은 주변에 주차할 곳이 별로 없다는 점이다.,별표 4개,1년 전
Ilsung Lee,석촌 호수 둘레길을 한바퀴 도는 길이 짧은 거리는 아니지만 꽃이 팦콘 터지듯이 활짝 핀 나무 사이로 향긋한 봄바람을 맞으면서 걷는 이 길은 너무나도 짧다.,별표 5개,1년 전
조래영,눈오는 날 다녀온 석촌호수는 넘 아름답습니다  특히 잠실 롯데월드와 롯데월드타워가 눈이 쌓이면서 겨울왕국같은 멋진 풍경을 펼쳐보입니다 경치도 좋고 걷기좋은 산책길이라 산책도 하고 운동도 할 수 있어 좋았습니다,별표 5개,4년 전
FULL Kim,계절 상관없이 언제나  산책하기 좋은곳,별표 4개,9달 전
뽀로로탐험가,야경이 좋고 산책하기 좋습니다. 롯데타워도 멋지게 보여서 사진찍기도 좋습니다.,별표 5개,1년 전
완두콩,잠실역근처에 위치한 석촌호수공원. 롯데백화점 주변에 야경이 예쁘다,별표 4개,1년 전
Kyunwoo Park,벛꽃핀 석촌호수 야경이 생각보다 아름다웠어요 낮에는 사람이 많을까봐 안왔는데 밤에도 이렇게나 아름다울 줄이야...  석촌호수 둘레길 애견출입이 안되요^^ 사진찍으려구 잠시 내려갔어요ㅋ,별표 5개,3년 전
김엘라,4년전 석촌호수에 갔을때만해도 타워가 미완성이였는데 다시방문해보니 완성을 해서 또 하나의 볼거리로 자리매김했네요~ 저녁에 야경을 찍고 보니 우리나라도 외국못지않게 이렇게 멋이 있는곳이 있다는것이 마음이뿌듯했답니다~축제기간에는 사람이 너무 많아서 휩쓸려가서 부딫히는거 조심하시고 포토타임에서는 질서를 지키는 모습이 좋았어요~,별표 4개,6년 전
YEJI,계절마다 꽃이 피는 아름다운 호수. 벚꽃축제기간에는 사람이 너무 많아서 평일이나 낮에 방문하길 추천합니다. 대중교통 이용하시구요.,별표 4개,6년 전
