작성자,내용,별점,작성일
June,자주는 아니지만 가끔 들리는 곳. 주변 주택가가 많아 그런지 동네분들로 보이는 나이 드신 어르신들과 애견과 함께 산책하는 사람들이 많이 보입니다.  녹지가 많고 아기자기 해서 아이들과 산책 하기가 좋네요. 중간중간 벤치가 있다 보니 안자서 쉬기도 좋습니다. 숙대 방향 후문 쪽에는 농구장과 놀이 시설이 있다보니 갈때마다 아이들로 항상 북적북적 하네요.  이곳은 주로 숙대 쪽에 가족과 함께 식사를 하고나서 산책을 하는 정도 입니다. 나중에 시간을 가지고 천천히 백범김구 기념관도 들려봐야겠습니다.,별표 5개,6년 전
최경옥,"효창 공원 정말 좋아요. 비가 내려 우산 쓰고 걷기 운동 했는데  나무들이 많아서 공기가 정말 향기로워요 꼭 한번 가보세요. 눈이,  코가, 온  몸이 행복해 집니다",별표 5개,4년 전
여행책방,1주일 전만해도 효창공원은 가을이 한창이었어요. 지금쯤은 단풍나무가 다 졌을거 같은데 그래도 잠깐 산책하거나 조깅하기 좋은 공원이에요. 곳곳에 휴식공간이 많아서 차를 준비해서 가는게 좋구요 봄여름가을에 데이트하기도 좋은 공원이에요!^^,별표 5개,6년 전
HyungJun Lee,적당히 넓은 놀이터와 농구장이 있구요 군데군데 쉬기 좋은 밴치와 운동기구가 많구요. 무엇보다도 우거진 숲에 빨리 걸으면 20분 정도 걸리는 제법 다양한 코스의 산책로가 꽤 괜찮습니다.  먼 곳에서 굳이 찾아 올 곳은 아니라고 생각하지만 백범기념관이나 독립 유공자들을 기념하는 묘소를 방문할 계획이시라면 2시간 정도 효창공원에서 쉬고 산책할 일정을 함께 잡으시는것 추천드립니다.,별표 5개,수정일: 6년 전
LEO SHIN,"아이들과 역사공부하기에 귀중한 곳인 것 같습니다. 하지만, 주차장은  여유가 별로 없는 것 같고, 근처 주민들의 휴식처 같은 공원이어서, 공원이 좀 관리가 안되는 듯한 느낌이 들기도 합니다.",별표 4개,4년 전
정보영,"어릴적부터 놀던곳. 날씨 좋은날은 그 어느공원보다 볕이 좋고. 악 햇볕이 쨍쨍하게 들어오는곳도 그늘진 어두운곳도 없는 그런 공원.  할머니 할아버지가 많고, 동네분들이 운동하러 많이오는곳. 우리나라의 위대한 조상들의 심의사묘도 안장되어있고  교육적으로나, 산책을 위해서나 꼭 와볼만한곳",별표 5개,6년 전
SpaceLabs,"최근 유행한다는 숲세권. 용산구에 여러 공원들이 있으나 효창공원의 매력은 오래된 수목과 만리동 고개길과 숙대 사이에 위치한 고요함이다. 여러 산책로들이 만들어져 있으며, 위, 아래 입구에는 여러 의자와 테이블이 있어 가볍게 쉬며 숲을 느낄 수 있다. 공원의 한 가운데는 정말 시원한 바람과 함께 나무가 주는 힐링의 맛을 제대로 경험할 수 있다. 조만간 효창동 재개발로 인해 조금은 시끄러워질 예정이지만, 재개발 후에 부동산 가격의 상승은 효창공원의 숲세권 영향이라해도 과언이 아닐 듯.",별표 5개,7년 전
SungKyu Park,서울에서 손꼽히는 지역민들의 공원 도심 속에 이런 숲이 조성되어 있다는 건 용산 최고의 축복 그러면서도 이 공원에 조성된 순국선열들의 정신을 다시금 뒤돌아보자,별표 5개,5년 전
이도윤,지인이 공원 옆쪽으로 이사를해서...들렀다..가본 효창공원...오랜만에 가봤다...예전보다 조성도 잘됐고...좋았다...역사가 깊은 곳이고 많은 사람들이 들르는 곳이니...잘 가꿔야 할듯 잘지켜지고있는듯하다...,별표 4개,6년 전
건영전,초등축구리그 하고 있는데 관중석도 넓고 잔다상태좋아요 주차공간이 좁아요. 화장실 깨끗 1층보다는 2층이용이 좋아요,별표 5개,수정일: 1년 전
박영호,관리가 잘 되는 운동이나 산책하기 좋은 집앞 공원 화장실 여러군대에 있고 관리가 잘 되어있음 반려견 동반 환경 반려견 반려묘 동반 가능,별표 5개,1년 전
녹색걷기,"효창 공원(孝昌公園)은 원래 5살 어린 나이에 죽은 정조의 첫째 아들 문효세자와 몇달 후 죽은 그의 어머니 의빈 성씨의 무덤으로 효창원(孝昌園)이었으나, 두 무덤은 서삼릉으로 강제 이장 당하고, 이름도 효창공원이 되었다. 효창공원 산책로 산책.. 대중교통:6.경의중앙선 효창공원앞역 1번출구에서 도보로 10분내 거리",별표 4개,4년 전
따뜻한마음,공원 구성도 잘되었다 운동기구도 다양하게 많이 있다 코로나 때문에 사람이 없었지만 ㅡㅡ 빨리 마스크를 벗는날이오기를~~~~,별표 5개,4년 전
김설아,오르막 내리막이 적절히 있고 중간중간 화장실과 쉬는 곳도 있어서 산책하기 좋습니다. 다만 경사가 급한 곳도 있어서 코스 정할 때 유의하셔야 합니다. 그리고 모기.. 모기가 있어요. 모기 기피제 뿌리고 가시기 바랍니다,별표 5개,3년 전
채정년,친구와 산책! 처음 데리고갔다. 둘레길 산책후 벤치에 앉아 담소! 바람이 불어줘서 시원~ 산속에 와 있는 느낌이라고 만족해하면서 좋아했다~^^,별표 5개,2년 전
양병남,"대한민국 국민은 반드시 다녀오셔요. 공원 내부도 숲이 울창하고 인근 식민지 박물관, 김구선생님 기념관 등 좋은 기억을 남길 수 있습니다.",별표 5개,4년 전
smilan87 yangdng13,오래된 유서깊은 공원입니다. 그늘에 앉아 쉬고 있는데 참새와 비둘기가 가까이 다가와 먹을 것을 달라는 눈치인데 가지고 간것이 아무것도 없어서 못 줬네요.  작은 연못에 올챙이가 아주 많아서 아이들이 신기하게 들여다보고 있었습니다. 조금 지나면 그 연못에서 개구리들을 볼 수 있을 것 같습니다.,별표 3개,4년 전
KHONG SAO,언제가도 참좋네요~도심 한 가운데 이런 쉴수있는공간이 있어서 너무 감사합니다 화장실이며 쓰레기통까지 있어서 이용하기 너무좋습니다  나무가 많아서 공기가 참좋네요^^,별표 5개,수정일: 5년 전
별이실버강사,서울시내에 좋은 공원이있어서 가보았어요~ 효창운동장두있고~나무도만ㅇ고 작은연못에두꺼비도살고있더라구요~,별표 5개,2년 전
김동명,도심속의 숲속 !! 힐링과 쉼과 여유 그리고 역사의 숨결까지 느낄수 있어 좋아요,별표 5개,2년 전
timothy jeong,"퇴근하고 종종 산책하러 갔던 공간인데 낮에 다녀와도 좋은 공간입니다. 놀이터 숙명 여자대학교에서 올라오는 입구에는 농구, 베드민턴을 위한 공간과 어린 애들이 놀 수 있는 공간이 있어요 화장실 화장실에 3개 정도 있는것 같아요. 이용은 안해봤지만 접근성은 좋아요 반려견 동반 환경 반려견을 데리고 산책 나오는 주민들이 정말 많습니다 피크닉 구역 공원 중간중간에 사람들이 앉아서 쉴 수 있는 밴치가 있어요. 사람들이 자주 이용합니다",별표 5개,1년 전
oath park,대한민국인들은 누구나 반드시 와서 참배해야 할 성지입니다  오늘의 우리가 어떻게 여기에 서 있는지... 이념을 떠나서 누구나 ...,별표 5개,4년 전
E lla,산책하기 좋음 어르신들 사용하는 운동기구많음 어르신들도 많이 계심 흙길이라서 좋았음,별표 4개,1년 전
김진자,요새 외출하기가 불편한데 집근처에 멋진공원이 있어서 감사해요 역사의 흔적도 느낄수있고 적송과 고목들의 산림욕을 매일 할수있어서 나름 고쿼리티의 삶을 누리고 있어서 넘 좋아요,별표 5개,5년 전
차정후,효창공원 노인중앙회 앞에 디오티티 카페 짱이네요!!! 5층 루프탑에서 뷰도 좋고  방송인 안선영님 건물이라네요!!!지나가다가 봣는데 실물이 존예,별표 5개,1년 전
문한식,"사람들은 많았지만, 산책하기 좋았습니다. 서울 내에서 이런장소가 있다는것이 좋았습니다~ 갓길에 주차를 해 놓아서 주차장가는길이 조금 복잡합니다. 유료주차장은 자리가 있어요",별표 5개,4년 전
김영섭,"근대 역사적인 인물들이 잠들어 있는곳, 산책하기도 좋았네요.",별표 4개,5년 전
Dae Eui Hong,독립 운동가들의 혼과 4계절의 매력과 고즈넉한 미가 살아있는 효창공원입니다. 근처 살아서 자주 가는데 갈 때마다 좋아요 ㅎㅎ,별표 5개,4년 전
구은서,"20170915, 오후3시 방문 대한노인회, 백범김구기념관, 김구묘역, 의열사, 삼의사 묘역, 반공투사위령탑 등",별표 4개,7년 전
Machine high tech Tom Chang,이곳은 어려서부터 놀던 추억의공원입니다 고등학교때는 효창운동장이 스케이트장이어서 겨울방학 동안은 친구들과 스케이트장 에서 종일 살다시피했던곳 진짜 낭만이있던곳 추억이있던곳 진짜 이곳에오면 지금도 가슴이 짠해져요.. Thankyou   Tom,별표 3개,7년 전
김종근,복잡한 서울에서 숨 쉴 수 있는 공간입니다. 독립의 역사가 있습니다.,별표 5개,6년 전
구로급행 신저항 (신저항),이 곳은 다른 공원들과는 달리 삼의사(백정기 • 이봉창 • 윤봉길의사와 가묘인 안중근의사)와 임시정부요인(이동녕과 많은분) 백범김구가 주무시고 계십니다 또한 근처의 백범김구기념관이 위치해 있고 경의중앙선 6호선 환승가능한 효창공원앞역이 있습니다,별표 5개,6년 전
쯩유,분명 좋은 공원인데 아쉬운 점이 많다 더 나은 공원으로 만들 여지가 충분하나 여러가지 문제 때문에 이루어지지 않고 있다고 들었다 하지만 그럼에도 오래된 공원인만큼 숲에 둘러쌓인 느낌이 참 좋은 곳,별표 3개,5년 전
박기준,김구 주석의 묘지와 6의사님들을 보며 조국을 위해 헌신하신 순국선열들께 감사드리며 친일파 청산과 역사 바로 세우기의 필요성을 다시한번 느낍니다.,별표 5개,6년 전
정은혜,사무실 근처에 산책코스로 너무 좋네요 공원도 잘 꾸며져있구요 조릿대와 신우대 가 많아서 건강에 좋을거같아요 I,별표 5개,4년 전
sungchul park,많은 공원중에 하나로 볼 수도 있지만 독립운동가들의 묘소(무덤)가 있는 장소다. 공원 내에 김구 선생님 기념관도 있으니 같이 보면 더 좋을듯 하다. 어렸을때 미리 와봤으면 하는 생각이 든다. 공원으로서도 좋지만 의미를 생각하며 다니는것이 더 좋을듯 하다.,별표 5개,6년 전
꼬꼬댁 공부공중,여기 인근에 사시는 분들 부럽다는 생각이 들어요^^ 공원이 자연스럽게 관리가 되어서 좋아요~,별표 5개,4년 전
具倉,김구선생의 묘 그리고 3의사 묘와 건국이전의 일제로 부터 나라를 찾기위한 노력의 선열을 기리기위한  터에 시민이 함께 운동을 하는 함께하는 공원으로 있슴에 감사드린다. 안직 헛묘만 있는 안중근의사의 묘도 이곳에 안장되기를 빌며 민족과 나라를 분리하지말고 민족과 대한민국이 공존하는 효창으로 함께하는 역사와 자연이 함께하는 곳이다.,별표 5개,4년 전
김현옥 Jade,"도심속의 작은 공원이지만 오래된 나무로 이루어진 울창한 숲과 연못이 있어 산책하며 휴식을 취하기에 좋은 장소이다. 35종 이상의 운동기구들도 있어 지역두민들의 체력단련을 위한 공간으로도 유용하다. 특히 아령과 역기는 무게별로 아주 많은 종류를 가지고있다. 여름에는 어린이들을 위한 풀장을 1달정도 설치하여 무료로 개방한다. 공원안에 백범기념관과 여러 독립운동가(이봉창,김구,차리석,김동녕 등등) 분들의 묘소가 있어 역사적으로도 중요한 곳이다.특히 백점기념관은 백범의 생애와 일제시대 시대상을 잘 알수 있어 방문을 추천한다.",별표 5개,수정일: 6년 전
SAN_GOK,백범김구 묘역과 기념관이 있는 공원. 숙대에서 가깝다.,별표 5개,1년 전
injun kang,넓네요 산책하기 좋음 어르신들이  대부분이라 젊은분들이 가면 할일없어 보일 수는 있으나 요즘 할일이 진짜 없는터라 갈 수 밖에 없었네요 백범김구쌤 기념관 월욜은 안해요 어떤 블로그하는 녀석이 월욜 한다고 올려놔서 허탕쳤네요 내일가볼려구요 내일도 할게 없거든요^^,별표 5개,4년 전
이인,산책하기 좋고 근처 숙대앞에는 맛집들도 많습니다,별표 4개,1년 전
Soo Jeong Lee,"시간여행하는 느낌 좋아요. 고적하고 아름다운 곳이에요. 이 곳은 봄에 벚꽃 필때, 가을에 은행잎 떨어질 때 특히 아름다워요.",별표 5개,5년 전
MJ Park,경건한 마음으로 다녀왔어요. 얼마전 선녀들 프로보고 다녀오게된 곳이에요. 백범김구선생기념관은 휴관이라 못 본게 아쉽네요.,별표 5개,5년 전
최지원,벚꽃도 예쁘고 시설도 깨끗해서 정말 행복한 시간이었습니다.,별표 5개,4년 전
양연욱,도심속에 숲이 울창하여 해가 떴을때도 조깅하는데 아주 좋아요. 순국열사 묘지 생태숲 아이들과 자연학습장으로 짱입니다.,별표 4개,5년 전
박경철 (큰바위얼굴),순국선열 독립운동가 일곱분이 쉬시는 공원입니다. 화장실 늦은 시간에도 잘 관리되고 있읍니다.,별표 5개,2년 전
달군,서울 한가운데에서 개구리소리를 들을 수 있는 좋은 공원. 산책로 등의 관리는 잘 되어있고 사람 발길 닿지 않는 산책로 밖 부분은 자연그대로라서 인위적이지 않고 아주 좋다.,별표 5개,5년 전
김형준,김구 선생님과 다른 독립투사들의 묘역,별표 5개,1년 전
박경호,"독립투사들의 넋이 잠들어 있는 성지(聖地)입니다. 백범김구선생 묘, 삼의사(윤봉길.이봉창.백정기)묘, 안중근의사 가묘(假墓),임정요인묘(이동녕.조성환. 차리석).의열사.이봉창의사 동상.백범김구기념관. 등이 있는 곳입니다.",별표 4개,6년 전
Hwa Baek,산책하기 좋은 굴곡과 자연 그리고 역사문화.,별표 4개,6년 전
송현조,수많은 분들이 독립운동 나라를 지키기 위해 목숨걸고 나라,별표 2개,수정일: 2년 전
나보은,"효창공원에는 김구 선생님과 삼의사 이봉창, 윤봉길, 백정기 그리고 안중근의 가묘가 있습니다.",별표 5개,6년 전
Hyerin Park,푸르고울창한 수목들과 체육시설과휴식장소 유우키와 산책하기 넘좋은 장소 김구선생님윤봉길열사를 모신곳으로 호국의 얼과함께 기를 충전하게되는곳,별표 5개,4년 전
TI. Park,온 몸을 바쳐  이나라의 독립을 위해 싸우신 분들이 초라하게 대접받는 현실이 서글프다.,별표 5개,6년 전
오복근,효창공원내 추모공원 앞에서 찍은거에요 애들 뒤쪽은 열사분들 묘가 있어요 앞 연못은 올챙이가 때를 지어다녀요 너무나 사랑스런 공원입니다,별표 5개,4년 전
김승재,혼자 조용히 산책하기 좋아요!,별표 5개,2년 전
이경화,정조의 첫째아들 문효세자의 능이 있었던 만큼 좋은 터인 듯~ 산책하면 좋은 기를 듬뿍 받을 것 같은 기분,별표 5개,수정일: 3년 전
JUNYONG PARK (Avec Moi),가볍게 산책 및 운동하기에 너무 좋은 곳 도심속의 작은 숲,별표 5개,1년 전
Thakin Cho,집주변의 공원. 쾌적하지만 역사적인 인물들을 같이 느낄수 있는곳,별표 5개,1년 전
Mulre Jang,정조시대 왕릉이었던 효창원은 일제강점기를 거치며 효창공원이 되었고 근현대사의 격동에 휘말려 그 본래의미는 퇴색되고 형태는 마구잡이로 유린되었습니다. 아직도 회복되지 못한 효창원에는 많은 분들의 지속적인 관심이 필요합니다.,별표 5개,6년 전
meeracle,나라를 위해 애쓰신 독립운동가 분들의 노고에 감사드립니다 반려견 동반 환경 묘역 안에만 함께 할 수 없고 주변은 산책 가능해요,별표 4개,2년 전
온냉수,코로나때문에 들어가고싶은데 못들어가서 아쉽습니다.,별표 5개,5년 전
이정수,매헌 윤봉길의사 제91주기 추념식 참석했습니다.,별표 5개,1년 전
랭킹노트,적당한 경사길과 산소뿜 수목들. 김구 선생님과 임시정부요인들의 묘소.,별표 5개,4년 전
조만익,운동공간이 있고 사무실서 15분거리 너무 좋았어요ㆍ,별표 5개,3년 전
배선모,민족의 혼이 담기고 애국지사들이 잠든 본 공원은 민족정기가 살아있고 애국심 을 함양하며  고목들이 우리의 마음을 편한하게 하여 줍니다,별표 5개,수정일: 3년 전
Ki-Bong Kim,"도심속에 있는 공원으로 좋은 산책로와 함께 운동할 수있는 기구들과 편이시설이 곳곳에 있어 하루를 쉬기 좋은 곳이다. 한편 김구 선생니묘소와 기념관, 그리고 순국선열을 추모할 수 있는 여러시설이 있어 교육적으로도 좋은 공원이다.",별표 5개,1년 전
jaeheon Song,생각보다 볼 것과 자연 경관이 무척 좋았던 곳,별표 5개,6년 전
JINHO LEE,뒤쪽 산책길에 있는 화장실 냄새만 잡아주신다면....아쉬워서 별 네개. 주석님의 봉분을 보고 절로 감사가 나왔더라는,별표 4개,9달 전
윤장우,효창공원 어린이 여름 물놀이장 ♡ 내년에도 올게요!^^,별표 5개,6년 전
Angela Ki (Ifeoma),아주 조용하고 아늑한 곳입니다. 가벼운 산책하기 좋습니다.,별표 5개,4년 전
이상영,점심먹고 산책하기 너무 좋아요.,별표 5개,6년 전
권재일,"애들 놀이터도 있고, 공원도 커서 산책하기 좋아요",별표 5개,수정일: 3년 전
M-Y LEE,벚꽃과 정원이 사계절 좋아요,별표 5개,수정일: 2년 전
백종덕,네 효창공원 요즘 도토리 줍는 아주머니 분둘 보기 안좋은 일 같아요,별표 5개,수정일: 4년 전
김우태,나무가 푸르고 이쁜 계절 언제나 맘 푸근한 곳,별표 4개,5년 전
jung Sik park,백범김구기념관 가볼만합니다,별표 1개,2년 전
Jongwoun Lim,아주 좋았습니다  시원하게  바람도 쐐고 운동도 했습니다,별표 4개,5년 전
김상백,넓고 공기가 맑고 운동및 산책하기가 너무 좋고 대한민국 위인들 묘와 동상등이 있어서 나라의 소중함을 다시 되새기게 합니다,별표 5개,1년 전
권영철,백범기념관이 주말 휴관이라 아쉽습니다. 산책하듯 삼의사 묘역과 백범선생님 묘역을 참배하였습니다.,별표 5개,3년 전
새빛영,의미있고 산책하기 좋은 공원입니다,별표 5개,3년 전
seong lim,용산 한가운데 이런 넓고 역시적인 공원이 있는게 충분히 자랑스러운 장소. 나무가 우거져 있어 공기가 좋고 쾌적함. 밤에도 환한 조명으로 야간운동이 가능함,별표 4개,2년 전
투쓰리힘내세요,깨끗하게 잘 정돈되여있어요,별표 3개,4년 전
최진실,동네에 이런곳이 있다니 자랑스럽고 좋습니다,별표 5개,4년 전
Jihea Choi,산책하기 좋아요. 아기자기하게 잘 꾸며져 있습니다.,별표 4개,8년 전
5357948 min5417@gmail.com,힐링하기 좋은장소 둘레길이 잘되어있음,별표 4개,3년 전
Chan yil Park,공기좋고 맑고 깨끗함,별표 5개,6년 전
Seungtae chin,민족의 혈기가 느껴 지는곳,별표 3개,7년 전
서경찬,깨끝하게 잘 관리된 도심속 공원..,별표 4개,6년 전
강세현,어릴적엔 이곳에서 공 차는것이 유일한 축구인에 희망 이엿는데 ㅎㅎㅎ,별표 5개,4년 전
강다니,서울에 중심부 효창공원  역사적  현장으로 오세요 ~,별표 5개,5년 전
stephania Yoon,요즘 코로나로 갈수 있는곳이 별로 없는데 산책하기 좋은곳이고 집에서 가까워 자주 갑니다. 주변에 공유주차장이 많아 모두의주차장 앱을 이용하면  편하게 주차할수 있고 쾌적합니다. 다만 요즘엔 주변에 어르신분들이 많아져 담배를 피우시는 경우가 있어요~ ㅠ,별표 5개,4년 전
둔둔이,아름다워요. 아담하고 조용하지만 나름 운동장도 초등학교도 맛집도 있고 나름 활기찬 공원입니다. 대로변에서 접근성이 좋아 근방에 좋은 산책로로 활용되고 있습니다. 가을을 한껏 느끼고 왔습니다.,별표 4개,3년 전
카인,선국선열의 묘가 있는 곳으로만 알고있었으나 공원으로 봤을 때도 굉장히 좋은 곳이었습니다. 수풀이 울창하고 조경이 잘 되어 있어 공기가 아주 맑습니다.,별표 5개,3년 전
방울이,이곳은 우리나라를 지켜온 위인들이 계신곳이다.,별표 5개,3년 전
정정근,도심속에 조용한 공원 10시 이후엔 운동하는 사람들이 있네요.. 수목이 좋고 조용해서 도심을 잠깐 놓기도 했네요,별표 4개,2년 전
장성환,나무가 많고 산책하기 좋은 곳,별표 5개,2년 전
Angela Lee,깔끔하고 잘 되있는데......사람들이 쓰레기좀 버리지 않았으면....,별표 5개,6년 전
조남숙,관절  에   운동하기좋게 바닥에   깔아놓은것이  무릅에  무리안가고좋은것같고요. 나무도 너무 크고  좋고요. 운동시설도 많고.   쉬기좋은 공원입니다,별표 5개,5년 전
miran park,글쎄 이곳을 몇 번이나 갔을까ㅡ 셀 수 없이 많이 갔다 진짜 ㅋㅋㅋ 이 동네에 사는 사람이라면 한 번 쯤은 가봤을듯. 한바퀴 크게 빙 돌면 15분정도? 천천히 가도 20분이면 다 돈다. 중간중간 은근 샛길이 많음. 밤에 조명이 좀 부족한게 아쉽긴 하지만 데이트 장소로 좋음ㅋㅋㅋ 여름 되면 연못에서 나는 개구리 소리가 정말 듣기 좋음 ㅜㅜ 낭만 그 자체임!!! 언제부턴가 그네 의자가 생겨서 마냥 앉아있기도 좋고. 효창 운동장으로 이어지는 아래쪽으로 가면 매점도 있음. 예전엔 단체로 에어로빅도 했었는데 요즘엔 왜 안하지.. 구경 하고 따라하는 재미도 쏠쏠했는데 ㅋㅋ  위쪽으로 가면 농구 코트와 놀이터 그리고 배드민턴 코트가 있음. 놀이터엔 늘 아이들 가득하고 농구 코트에 남자애들은 사계절 있는 것 같음ㅋㅋㅋ 곳곳에 화장실도 많고 나름 관리도 잘 되는 편이라 좋음. 살짝 북쪽으로 올라가면 나무 테이블이 놓여져 있어서 장기 두시는 어르신분들도 있고 운동 시설도 있어서 동네 주민들이 많이 이용하는 곳! 길도 깨끗하게 잘 정비되어 있어서 먼지도 덜 나고 좋음! 아까도 말했지만 조명 부분만 좀 더 보완한다면 만점일듯!!!,별표 4개,7년 전
이승한,역사적인장소 자녀들 교육장소 소풍장호로 굿입니다,별표 5개,6년 전
박에스터,"이곳을 알게된지 20년이 좀 넘었네요. 아기자기 산책하기 좋아요. 농구대랑 운동기구 있고, 둘레길 걷기좋구요. 개랑 가족과 함께 나와서들 많이 운동하고 갑니다. 노인분들도 두런두런 말씀 나누는 모습도 보이구요. 별 4개 반 정도!",별표 4개,5년 전
이형남,안녕하세요...전 매일 하루도 빠지지 않고 운동을 합니다...효창 공원은 저에게는 맑은 산소를 제공해 주고 나의 허파를 건강하게 해주는 너무나 좋은 공원입니다...여러분들도 가까운 공원에서 즐거움과 행복을 찾길 바랍니다...^♡^,별표 5개,6년 전
장준호,"주민들이 잘 사용하고 있는 공원입니다. 산책길도 조성되어 있습니다. 원효대사 동상이나 근처의 묘지, 아래의 백범기념관도 둘러보시면 좋으실 듯 합니다.",별표 4개,6년 전
josep Choi,가족과함께 걷기 좋은공원,별표 5개,4년 전
Mihwa Lee,"개인적으로 메인 테마가 뭔지 헷갈리는 공원이에요. 일반적인 공원이라 하기에는 숲이 좀 많이 우거졌고 백범김구 기념관도 있어서 충혼 공원 같기도 하고, 테니스장도 있고 좋게 말하면 한번에 다양한 수요를 충족시키는 거고 나쁘게 말하면 이도 저도 아닌 듯한 느낌이요. 물론 집에서 가까운 곳에 공원이 있는건 매우 좋은데 접근성이 살짝 아쉽네요. 숙대쪽으로도 접근할수 있고 효창공원역에서 가는게 젤 가깝고 공덕오거리에서 한겨레 신문사 쪽으로도 접근이 가능한데 셋다 애매하게 멀어요",별표 4개,6년 전
이준하,백범김구기념관이 옆에 있어 문화적 가치가 있음. 언덕을 끼고있어서 공원으로서는 유용하진 않음. 가벼운 산책하기에는 괜찮음.,별표 3개,6년 전
