작성자,내용,별점,작성일
수요Suyo,진짜 분위기 좋은 공원 . 사람들이 대체로 선유도만 많이 가는데 여기도 진짜 좋음,별표 5개,5년 전
조매자,"산책도하면서,여유를즐길수 있어요",별표 4개,1년 전
YECHAN JO,"아직 날씨은 바람이 차서 쌀쌀했지만, 산책하며 기분전환으로 아주 좋았습니다!:)",별표 5개,2년 전
엄경택,편의시설 등 잘 갖추어진 ... 편히 쉬다 올 수 있는 주차장과 가까운.…,별표 5개,4년 전
crebtive,당산역 쉽게 이동하기 쉽게 연결되어 점심먹고 가볍게 산책할 수 있는 최고의 장소,별표 5개,4년 전
봉제산,"봉제산부터 가양대교 지나 한강공원 월드컵대교 당산철교 , 여의도 증권빌딩…",별표 5개,2년 전
커노(kerno),"주기적으로 찾는곳, 언제든 각종 레저활동 및 여가를 즐길수있는곳으로 도시인들의 힐링명소가 아닐까 합니다",별표 5개,2년 전
JEH LYY,엄청 좋음. 2주차장으로   주차후 3주차장쪽으로7분정도 이동하면 텐트 칠수있는곳 있음 아주 좋음. 다른 곳은 텐트 금지,별표 5개,4년 전
yhy고란초,가을이 되어 코스모스꽃이 활짝피어 아름답고 예뻐서 사진 찍끼에 바쁘다.,별표 4개,6년 전
이용한,코로나 영향으로 집콕탈출~ 탁 트인 장소와 한강 변을 거닐 수 있어 좋음~ 더불어 선유도 공원을 들를 수 있다는 장점~,별표 4개,수정일: 5년 전
권은오,봄날 잔차타기 딱좋습니다…,별표 4개,7년 전
정로크,자그마한 장미터널과 그늘막설치 가능한 곳이 있어요. 주변에 사신다면 들려보시길. 그리고 선유도 방문 추천합니다.,별표 5개,수정일: 3년 전
DOSHIN PARK,여의도 불꽃쇼 보러 갔다. 편의점 있어 편하고 당산역에서 이동 하기 편하다.,별표 5개,10달 전
Juhyeon Park,"다른 한강 공원보다 규모는 작아요. 하지만 사람도 덜 모이고 더 한강하고 가깝게 앉아서 시간 보낼 수 있어서 좋아요. 근처 미니스톱에서 다른 한강 공원처럼 라면도 먹을 수 있습니다. 다만 지하철 지나다닐 때, 시끄러운 점만 조금 문제 같아요. 양화대교 전망쉼터, 선유카페 여기가 개장하면 더 좋을 것 같아요.",별표 4개,3년 전
YOONSUNG LEE,서울 스카이라인을 드론으로 촬영하기 위해 방문했다. 주차장에 주차를하고 선착장옆 공터에서 드론을 이륙시켰다. 역광으로 인해 미세먼지가 잘보여 서울의 평소 모습을 잘 담은 것 같다. 미스트 필터가 껴있는듯한 서울의 질감,별표 5개,9달 전
jihwan Lee,"적당히 여유로운 한강공원. 여의도, 반포 한강공원보다는 덜 유명하지만 선유도도 있고 합정, 망원 방향 한강 뷰도 멋있는 여유로운 한강공원입니다.",별표 5개,4년 전
빵빵투데이,이곳은 밤도깨비야시장과는 다르게 그늘막텐트를 금지합니다 (돗자리만 가능) 그래서 그런지 사람이 거의없네요 편의점도 엄청 한산하고 밤도깨비야시장과 매우 대조되네요…,별표 4개,6년 전
안영민,처음으로 YRNB 6K Run 성공한 장소 다음에는 피크닉으로 올 예정😏…,별표 5개,3년 전
Learner,당산역에서 내려서 지하도보로 걸어가면 나옵니다 8월 저녁의 강 바람도 좋고 산책하기 괜찮은 장소 입니다,별표 5개,2년 전
SungWon Jang,잘꾸며져있어서 산책하기 좋아요,별표 5개,4달 전
김경아,청명한 하늘 적당한바람  깨끗한공원 모든것이 완벽했다,별표 4개,3년 전
김진영,다른곳은 차가 못들어기는곳이 많은데 이곳은 차를 댈수가 있었어요 바람이라도 쐬니 좋네요,별표 4개,4년 전
Seohee Jeong,집 근처라 자주 가는 곳입니다. 계절마다 다른 느낌의 풍경을 제공해주어 좋습니다.,별표 5개,4년 전
Yuri G,산책하기 좋아요. 주차장도 가깝게 있어요.,별표 4개,4년 전
Joseph Kim,운치있고 쉴 수 있고 운동할 수 있는 곳!,별표 5개,수정일: 5년 전
진영주 (대진항 민영호),소형 선박면허 시험보러갔는데 주차도 편하고 바로 앞이라 좋았어요 경치도 굿~~~,별표 4개,4년 전
한다솜,노을도 야경도 너무 예쁜곳,별표 5개,3년 전
July L,다른 한강공원에 비해 사람이 적고 한산한 듯. 평화로운 분위기가 좋았어.,별표 4개,4년 전
강경하,사람도 많이 없구 저녁에 산책하러갔는데 너무 좋았어용!,별표 5개,3년 전
박득용,봄이 오는 소리가 바람과 함께 나들이객의 옷차림과 색깔의 변화에서 읽혀집니다.,별표 5개,4년 전
이승택,음...  한강에 명상을 하러 갔는 사실상 낮잠자러 간 결과가 됨.. 2시간 놀다가 옴. ㅜㅜ.,별표 5개,수정일: 3년 전
뚜벅초,걷기 좋은 산책로. 자전거 도로가 잘 되어있고 조깅하기 좋아요.,별표 5개,3년 전
이명훈,근처 선유도도 있고 주차도 편하고 좋더라. 근처 닭볶음탕도 맛있더라.,별표 4개,6년 전
정소이,공원이 걷기 좋고 사람들도 많지만은 않아서 산책하기 좋아요.,별표 5개,5년 전
박석민,분위기가 가족 단위로 나들이온 분위기라 친구들이랑 앉아서 술먹고 놀기에 좋은 환경은 아니네용,별표 3개,5년 전
박종섭,계속된 폭염이후 오랜만에 찾은 한강변의 모습입니다.,별표 4개,7년 전
woo young choi,철봉 평행봉 턱걸이용철봉 있음 커플많음 가끔버스킹함 여름에 따릉이타고 밤에 오기좋음,별표 5개,4년 전
J LEE,날씨 좋은날 낮에 가면 기절 가능,별표 5개,5년 전
천상임채섭,한강 옆 나무그늘 때문에  잠시 휴식을  취하고  강바람 시원하게  불고  입구에  있는 편의점에서 구입한  간단한  간식을  먹기도 좋습니다~~,별표 5개,4년 전
soobin Han,한강 공원 중에 가장 운치 있는 곳! 중간 중간에 정자도 있고 그네도 있고 ..!,별표 5개,4년 전
Dongyeop Lee (Bruce),제주도의 하이라이트 유채꽂밭 출입비용 1000원 입니다,별표 5개,2년 전
Matthew Lee,한적하니 너무 좋네요 모처럼 따뜻한 가을 날씨!,별표 5개,5년 전
김정숙,운동하기 너무 좋아요..한강이 바로 있어서 너무 좋아요,별표 4개,3년 전
bjay moon,걷고 뛰기 좋아요. 그리고 석양과 야경이 아주 훌륭해요,별표 3개,수정일: 5년 전
cookie Mr.,해지는 풍경을 즐기기 너무 좋네요.. 주차장 대기 시간도 없었어요. 가족단위로 오기 너무 좋아요~,별표 4개,7년 전
hailey park,가을에 붉어지는 나무들 보기 좋은곳 길냥이들 많이 봐서 넘 좋았어요 약간 유럽의 공원느낌이라 한적하고 좋았습니다,별표 5개,9달 전
Hye Kyoung Lee,가을에는 한강시민공원으로 ! 길이 아닌곳으로는 들어가지 말아주시기를 ^^,별표 4개,6년 전
빛나는햇살 (햇살),다리밑은 시원하고 예쁜 나무들과 맘껏 하늘을 볼 수 있는 곳이에요~,별표 5개,6년 전
HiHi,춥고 덥지 않을때만 가면 아주 좋아요. 편의점이 군데군데 있는데 컵라면이나 막걸리 한잔하면 좋죠.,별표 4개,1년 전
민혜연,주차공간이 협소해요 한적하고 여유있어 좋네요 낚시할 수 있어요,별표 4개,6년 전
Youngpyo Hong,선유도공원과 같이 한강의 정취를 즐길 수 있는 휴식처,별표 5개,4년 전
김뚝딱공룡,자연친화적인 참새가 가득한 아름다운 공원 입니다.,별표 5개,5년 전
은하수인간,다른 한강공원과는 조금 다른 분위기.. 한강이 바로 앞에 바다처럼 있어요.,별표 5개,2년 전
Su kyong Kim,걷고 자전거타기 좋음 가는길이 힘듬,별표 4개,6년 전
TY,선유도와 연결된 공원. 한강공원은 어디라도 좋은편,별표 4개,7년 전
Hak-Soo Ahn,도시에서 자연에 가까이 다가갈 수 있는 곳,별표 5개,5년 전
채영서,참 좋았어요. 반포나 압구정과는 또 다르게 이쁘고 풍경도 좋아요,별표 5개,5년 전
게임왕사차원소년,많은 사람들 젊은 느낌 시원한 강바람,별표 4개,수정일: 2달 전
박경숙,봄이 시작되는 길목에서,별표 5개,1년 전
우나,멋진 곳 입니다. 벽에 그려진 유명인들의 페인팅과 명언~ 보면서 감동받고가요 ㅎ,별표 5개,5년 전
박윤수,가끔 가는 곳. 이번에는 지인들과 만나 식사 후 한강공원에서 걷기를 함. 봄이라 그런지 사람도 많고 특히 벗꽃이 활짝 피어 저녁임에도 불구하고 마음을 설레게 한다. 오랜만에 한강 바람을 맞으며 걸으니 정말 기분도 좋고 행복한 사람들과 함께 하신 더욱 기분이 좋다. 좋은 일들만 다 가득하길..  하는 일들이 다 잘 되고 번창하길..,별표 5개,2년 전
노시우,점심 식후 산책을 위한 좋은 곳,별표 5개,수정일: 4년 전
류해리,한강건너편 조망좋음.  여유있음.낚시가능,별표 3개,6년 전
권영희,시원한 강가길을 산책해요,별표 5개,8년 전
진인영,오늘 날시도 좋고 오랜만에 자전거도 타서 재밌었어요,별표 5개,7년 전
dongbang min,"한강 접근, 자전거 타기, 걷기가 모두 용이하고, 대중교통 인접성도 좋음.",별표 3개,6년 전
위세윤,가을에는 선선한 바람에 산책하기 좋아요,별표 3개,5년 전
함기범함기범,저녁노을이 아주 좋았어요~^^,별표 5개,7년 전
이창주,운동하는 사람들이 많고 공기도 맑으네요 가끔 난폭한 자전거 타는사람만 조심하면요,별표 5개,1년 전
김상재,한스장 양화대교점 벤치프레스 무게가 바 제외 30이 최대지만 한적하여 좋았습니다,별표 4개,수정일: 4년 전
김성배,부부가 가끔 산책하러 갑니다.,별표 5개,4년 전
Soonshin Kook (Shane_Kay),주말에 주차하기 편합니다. 당산역까지 보도로 10분정도 걸립니다. 상대적으로 저렴해요.,별표 5개,1년 전
Sharon You,미세먼지 없는 날 놀러오기 넘 좋네요^^,별표 4개,5년 전
Minjung Park,양화한강공원에서 여의도 방면으로 강아지와 산책겸 들렀는데 강아지 산책로로는 좋지않았음. 길이 끊기고 좁고 자전거도로와 너무 가까워서 위험했음. 사람만 산책한다면 생태공원길도 있고 나쁘지 않음,별표 4개,2년 전
Ill Song (Happy SONG),양화대교 위의 카페에서 한잔 마시며 바라보는 경치가 아주 좋아요.,별표 5개,6년 전
정훈희,날씨 좋은날 잘 쉬다 갑니다.,별표 5개,5년 전
Ih Shin (NeoFirst),아기자기한 공원구성 저녁사진찍기좋은 포토스팟,별표 5개,6년 전
Minseok Kang,"분위기 너무 좋습니다, 실종된 시민정신이 큰 문제입니다.",별표 5개,6년 전
김병완,자전거도로 타고 갈수 있는 아주 좋은 한강 입니다,별표 5개,5년 전
woonseok park,아이들산책하기좋음,별표 5개,4년 전
뒤뒤,한강변 주민을 위한 레저공원,별표 4개,5년 전
jbHOng818,날씨가 풀렸다. 구글은 어떻게 풀렸다를 번역할 까? 사람들이 제법 돌아다닌다. 사람은 자전거 조심. 자전거는 사람 조심. 생각 좀 하고 걸어 다니고 자전거 터라.,별표 5개,1년 전
Ae Ri Joung,다리위에서 보이는 야경이 너무 예쁘고 복잡하지 않아서 좋아요~,별표 5개,6년 전
Go Food,서울가면 꼭 가는곳.. 힐링이되는곳이에요,별표 5개,4년 전
Minng Awesome,피크닉에 진심인편 😎 양화한강공원 비교적 사람 많지않고 초록초록해서 좋아해요…,별표 5개,1년 전
HoSung Lee,지금이 자전거타기 제일 좋네요.  저녁 때 벚꽃이 빛나는 느낌도 좋구요. 자전거 타는 규칙만 잘 지키면 서로 좋은 시간이 될것 같네요.,별표 4개,7년 전
남황무안,마음을힐링 시원한 저녁바람을 맞으며 야경도구경하고.,별표 5개,6년 전
이상준 (작은천사),트레킹및 조깅코스로도좋고 혼자 산책하기도 좋네요 ^^,별표 4개,1년 전
coong0 kim,작지만 좋아요 조용하고 걷기 좋아요 주말 저녁에 갔는데 화장실도 너무 깨끗해요…,별표 5개,3년 전
KIM,낮에 가도 좋고 야경도 볼만하다.,별표 5개,4년 전
SangWon Lee,"당산한강매점(새로 크게 짓는중)에 운동삼아 갔는데 비가 주르륵쥬르륵~빗소리가 넘좋고 우비입고 자전거타는 사람들, 우산쓰고 산책하는 사람들...넘넘 좋았음~^^좋은힐링...",별표 5개,4년 전
Edgesoon,자전거도로나 에스컬레이터로 다리위로 올라가 나가고 들어오기기 좋고 운동기구도 있고 산책로가 수변과 가까이 있어서 좋다.근처에 선유도가 있어서 산책하기 좋다.,별표 5개,5년 전
김예은,한강중 최고!!,별표 5개,1년 전
오영옥,시기적으로 뭘 보려니 하지않았고 지나가는 길이었는데  코스모스가 것두 실하게 큰송이로 넓게 펴있어서 눈호강을 했네요,별표 3개,2년 전
hongjun an,"자전거, 피크닉 뭘로 가든 좋음",별표 5개,6년 전
김정엽,대중교통으로부터의 접근성도 매우 좋고 승용차를 이용해 접근하기도 용이한데다 편의점도 곳곳에 위치하고…,별표 5개,6년 전
박은정,밤산책겸 들렀어요 강변주변엔 낚시하는 분들도 꽤 있으시더라구요 친구랑 둘이 한잔하며 불금을보내는 외국인도 있구요 좀 어둡긴 했지만 밤다리는 아름다웠어요…,별표 4개,4년 전
Jessie Lee,넓은 개방감. 앉아 놀수 있는 잔디와 가까운 선유도 공원. 자전거도 대여 가능하고 지하철역에서도 가깝고 여의도까지 도보나 자전거로 쉽게 갈수 있음. 단 그늘막 설치불가 구역이 생김에 따라 나무그늘은 더 필요함.,별표 4개,6년 전
윤준현,야간에 방문했고 주차 편하고 깔끔하며 편의점 가깝고 직원도 친절하며 시원하고 사람 많고 좋았습니다. 지인과 같이 갔는데 대화하기 좋았던것 같습니다.,별표 4개,3년 전
강윤진,"지난 봄, 우연히 들른 곳인데 지금도 인상깊은 추억 의 장소로 생각하고 있는 곳입니다. 계절에 어울리게 피어있던 아름다운 꽃들과 눈부시게 비추던 햇살과 바람에 대한 기억은 정말…",별표 5개,7년 전
허기성,연녹색 프르름 샛강 사이사이 잘 가꾸어 놓은 생태공원과 어우러져 철새도 반겨주는 샛강 보호 가꾸어진…,별표 5개,6년 전
Philson P,👍 좋아요 ㅋㅋ 사람도 많지않아서 굳…,별표 5개,4년 전
김유림,산책하기 좋음,별표 5개,1년 전
초록가시,주차하기 편하고 좋아요. 화장실도 여유있고.,별표 5개,1년 전
Buseob Lee,"이름자체가 다잇어서 ""다이소"" 인듯 합니다.…",별표 5개,5년 전
mangle Shin (맹글맹글이),저녁 8시~10시 사이에 양화대교 남단 밑에 자전거타고 운동을 하러 자주 갑니다. 헬스장은 아니더라도 운동기구를 이용하고 싶은 분들이나 헬스장 가기 전 어느정도 몸을 만들고 싶으신 분들은 추천드립니다. 가능하면 10시 넘어서 가셔야 사람이 적습니다. 장갑은 꼭 챙기세요. 녹이라든지 먼지 같은게 좀 많아서 꼭 필요합니다. 저녁에 강쪽을 바라보고 윗몸일으키기 하는 기구를 이용하면 다리에 불이 들어온 게 보일겁니다. 운동하고 잠시 앉아서 숨을 고르면 아름다운 그 모습이 눈에 들어옵니다. 제가 본 걸 볼 수 있으시길 바랄게요.,별표 4개,5년 전
박상화,접근성이 좋고 잘 가꾸어졌습니다. 꼭 한강가로 나가보세요.,별표 5개,6년 전
송향숙,늘 새벽자전거 다네요^^,별표 4개,4년 전
TEN PARK (10),"비많이오면 가지마세욤. 편의점 하나있어서 나름 유용함.  낚시하는분들도 좀 잇고. 국회의사당방향으로 가면 강보다는 숲이있고, 반대로 위로올라가면 강변이 쭉 나있어요~",별표 4개,4년 전
연두아빠,주변에 벚꽃구경하기 매우 좋으며 주변에 당산역 2로선이 있고 편의점등도 있어서 산책하기 매우 좋은 코스입니다. 자존거 대여도 좋고 봄에 데이트하기 좋은코스입니다,별표 4개,3년 전
문주연,"주차장이 붐비지 않음. 코스모스가 만개해 있어서 사진찍으니 예쁨. 선유도공원이랑, 선유카페가 연결 되어 있어서 가을과 노을을 만끽하기에 좋음.",별표 4개,5년 전
김보미,"산책하기좋아요, 금요일 9시 넘어서는 한적합니다. 원두막에서 카메라 분실했는데 누군가 맡겨 주셨는지 근처 편의점에서 찾았어요, 이쪽공원엔 좋은분들 많은거같네요~~~짱",별표 4개,6년 전
심윤광,"접근성 좋고, 주변 볼거리 많고, 여유로운곳.. 자전거타기도 좋고, 산책하기도 좋고, 운동하기도 좋다.…",별표 4개,6년 전
김미애,자전거 타고 바람쐬기 좋아요,별표 5개,4년 전
JY Park,비는오니 한산하고 좋네요.,별표 4개,5년 전
조운제,양화대교 남단에 위치한 고수부지 공원으로 시민들이 산책겸 소풍장소로 많이 이용한다,별표 4개,2년 전
원필름(방송국),한강라면 먹기 좋았음.,별표 4개,8달 전
김성연,주차장넓고 가볍게 산책하기좋아요. 카패가 따로없어서 편으점에서 모든 먹거리를 해결해야해요!,별표 3개,3년 전
원봉,"자전거로 자주 라이딩하는 곳인데, 이곳은 그 바운다리가 제법 길고 크다. 선유도도 있고 진입하는 곳도 여러곳인데, 여의도쪽에서 가는 자전거도로는 넘 협소하다. 특히 양화대교 부근의 편의점 앞은 항상 위험이 도사리고 있는 곳이다. 이번에는 선유도 선착장 겸 아리수만찬 선상 음식점 부근의 동영상도 촬영해 내 블로그에 올려 보았다.",별표 5개,3년 전
녹색걷기,여의도 샛강 하구에서 강서구 가양대교까지로 한강남단에 위치하고 있습니다.둔치에 넓게 조성된 잔디밭에서 바라보는 탁 트인 전망이 다른 곳에서 쉽게 보기 힘든 풍광을 제공합니다. 인근에 선유교를 건너면 환경재생 생태공원인 선유도와 성산대교 부근의 세계최고의 높이를 자랑하는 202m 월드컵분수로 인해 더욱 아름다운 곳으로…,별표 4개,수정일: 3년 전
감자,거 참 걷기 딱 좋은 날씨네~,별표 5개,4년 전
Se-hyun Lee,양화공원선착장 아리수만찬. 자전거 타고 가다 쉬었다 가기도 좋은 곳이고 그냥 걸어와서 고기 구워먹고 술한잔 하기에도 좋은 곳. 편의점 라면 강추.,별표 5개,4년 전
Anthony Oak,자전거로 또 도보로 자주 방문하는 곳입니다. 선유도공원과 선유교로 연결되어 더욱 자주 방문하게 되는 곳입니다.,별표 4개,3년 전
신선욱,"걷기 좋은 장소였던 것 같아요~ 낚시를 즐기는 분들, 산책하는 분들도 많구요. 아주 아름답거나 하진 않습니다. 한강을 보면 답답했던 가슴이 뻥 뚫리는건 있는 것 같아요~",별표 4개,4년 전
석승호 (넬사랑),서울안에서 힐링 하기에는 최고예요,별표 5개,5년 전
Henry Kong,쾌적하고 버드나무가 많은 공원,별표 5개,2년 전
우윈드,화창한 날씨 정말 좋네,별표 5개,4년 전
추억비,"밤 10시 제한 덕분에 한강에 술마시고, 휘청거리는 사람들 넘쳐남. 제한을 대형 호프집이나, 노래방, 이런데만 하던가..작은 식당 주인들은 뭔죄여? 새벽에 일하시는 분들은 끼니 어떻게 때우냐?",별표 2개,4년 전
Kim JoungTae,"조금 떨어진곳에 주차장이 있음. 양화교 밑엔 그늘이 시원하며 운동기구가 많음. 사람들이 운동을많이 하고있음. 바로옆에 어린이놀이터, 양화교 위에 커피숖도있음.",별표 5개,5년 전
Malee Lee,낚시금지  .그늘막설치금지 .주차료 등 규제가많아요  .낚시터에 카메라달고 주변에 쓰레기버리는 사람만 규정하는식이면 좋을것을요,별표 1개,6년 전
joonwoo ahn,산책길 도중 자전거 길을 지나야하는 ㅠㅠㅠ 구간이 있지만 음 산책길이 넓지도 않고 음 그래도 한강이라 좋아요~~~,별표 4개,4년 전
윤성숙,서울에서 이만한 휴식공간을 접하기란 쉽지 않죠. 계절맞춰 꽃도 지천이고 벤치 등 쉴수있는 공간도 충분해 힐링  장소로 적극 추천합니다,별표 5개,5년 전
노경범,"서울로 가기전, 속초여행 마무리로 아주 좋아요.^~^",별표 5개,5년 전
황Jayden,"산책 다녀왔는데, 산책로 너무잘되어있고 주차장도 넓어서 주차하기 편해요 ^^",별표 4개,2년 전
노형운,다양한 볼거리가 있음,별표 4개,5년 전
배준상,산책및 운동하기 좋아요..,별표 5개,4년 전
太,길이너무 예뻐요 내사진도이쁘고,별표 5개,6년 전
시가 아름다운 우리 가곡-Shine,"2호선 당산역 4번출구방향에서 한강으로 나가는 구름다리 연결되어있음. 구름다리끝까지 가서에 엘리베이터를 타거나 계단으로 내려가면 한강시민공원길과 연결됨. 엘리베이터에서 나가 왼편 양화대교쪽으로 가면 양화시민공원.  양화대교 지나자마자 봄에는 청보리밭, 가을에는  코스모스들판이 나옴. 그 곳을 지나치면 양편에 드넓은 잔디밭, 더 지나치면 장미공원이 나오고, 선유도공원으로 연결되는 구름다리가 나옴. 최고의 휴식처.",별표 5개,5년 전
가리온K,좋아요 감사합니다,별표 4개,4년 전
Stephen Choi,쾌적하고 경관이 아름다운 공원,별표 5개,3년 전
이세준,한강은 풍경과 바람이 다 해주는 거죠,별표 5개,3년 전
JunHyung Park,정말 최고의 장소입니다,별표 5개,3년 전
YoungHoon Lee,온실과 내부 편의시설이 최고입니다 여인들과의   차한잔하시면  따봉입니다,별표 5개,2년 전
최명옥,가을에 코스모스가 느러지게 피어 있어요. 포토존도 잘해놓고 강바람 쐬며 석양 노을질때 가면 환타직합니다,별표 5개,5년 전
David Han,"강바람이 솔솔솔 흘러가는 한강물 ,훌쩍 웃자란 억세풀숲, 다양한 운동기구등 어린이부터 노인들까지 쉼터공간으로 훌륭한 공원이다,",별표 3개,수정일: 5년 전
Alexander Hann,좋은 산책코스이나 불법 낚시인들과 2마리이상 대리고나온 애묘인들의 행렬들이 아쉽네요. 특히 낚시인들은 구석구석 왜이리 많은지...,별표 4개,5년 전
mom Suda,좋아요. 한강공원을 따라 선유도 공원까지 산책하고 오면 더할나위없는 데이트 코스. 곳곳이 사진찍기도 좋아요,별표 5개,4년 전
김현석,도심속에 자리잡고 있는 선유도공원은 과거정수시설을 친환경적인 시설로 변모시켜 도시민들에게 안락한 여가공간을 제공하고 있다.,별표 4개,6년 전
한해피,날씨도 좋아서 산책하기도좋고 주말이라 가족들이 텐트도치고 즐거운시간보내고 뭐든 만족해요,별표 4개,6년 전
Kmsmrt J,그늘진 곳이 많아 좋다,별표 5개,2년 전
김용경,여의도엔 사람이 너무 많아서 개인적으로 여기오는걸 좋아함 생각보다 뷰도 훌륭하고 편의점이용이나 화장실 이용도 편하고 선유도공원도 가까워서 좋음,별표 4개,6년 전
nanjeong kim,날이 좋으면 사람이 많지만 산책하기 좋습니다 선유도 공원 안에는 편의점이 머니 한강공원에서 노세요 선유도는 한두바퀴 돌기좋아요,별표 4개,6년 전
조현익,밤에 맥주 하나들고 조용히 산책~ 꽤 큰 매점이 있어 좋아요~,별표 4개,2년 전
Geuntai Kim,그냥 한강변에 있는 다른 공원과 별 차이 없이 주변 사는 사람들이 쉬러 오기 좋은 공원,별표 3개,2년 전
