작성자,내용,별점,작성일
Jueon,"한여름에 여기 데이트코스로 가기에는 너무 덥고 눈에 붙는 파리, 모기 등으로 너무 힘듭니다.. 특히 밤에 더더욱 귀나 눈 주변에 벌레들이 많이 붙어서 벌레퇴치제 뿌리고 가는걸 추천해요! 그래도 사진은 엄청 잘 나오고 분위기도 너무 예쁘네요! 주말 밤에 갔는데도 엄청 사람들로 북적거리지도 않고 근처에 화장실도 무료로 있고 좋아요",별표 5개,1년 전
G,종일반 하는 날에 산책하기 좋은 곳,별표 5개,4달 전
꿈이큰사람,대학로 갔다가 산책하기 좋은 길인것같아요. 하지만 볼거리는 그닥...많지 않은듯. 강아지들 데리고 산책도 많이 하시는것같아요. 깨끗하고 조용하고 미세먼지 없는날 가면 좋을것같아요,별표 3개,2년 전
유승우,"한양도성순성길의 낙산구간을 오랜만에 트레킹했다. 그리 가파르지않아 쉬엄쉬엄 올라가다보면 혜화동,삼선교.인왕산,북악스카이웨이.북한산일대와 흥인지문(동대문)주변의 청계천의류도매시장이 한눈에 들어 온다.남산타워도 뚜렸하게 보인다!  부대시설및 주변환경이 잘 정돈되있어 거벼운 트레킹,산책으로 적당하다!",별표 5개,1년 전
SUMMER KIM,"일몰명소로 유명한 지역. 동대문,대학로,창신역,성신여대역에서 올 수 있으며 종로03번 마을버스타고 편하게 올 수 있음. 산책코스로 좋으며 일몰경치가 좋지만 야경도 훌륭함. 근처에 남산타워 전망을 갖춘 카페가 있음.",별표 4개,2년 전
퍼플레인,"크지 않지만  성곽 구경도 하고 북한산뷰, 시내뷰 좋은 공원입니다 대학로랑 묶어서 일정 넣으시면 좋을 듯요.  낮에 공연 본 후 밥먹고 올라가서 (도보 15분정도 ) 서울 야경 보는 코스도 좋고요 (갈땐 후문쪽 마을버스가 6호선창신역, 1,4호선 동대문 갑니다)  대학로에서 올라가는 길은 경사가 심하니 창신역 하차 마을버스 타고 올라가서  풍경 감상하고 대학로나 이화동, 동대문성곽쪽으로 내려오는 것도 추천이요 화장실 주차장쪽과 마을버스 정류장 쪽 두 곳에 있습니다",별표 4개,1년 전
황지연,낙산공원 20대때부터 야경이 보고 싶으면올라가는 낙산공원 성곽으로 보이는 야경은 남산 못지않는 아름다운 뷰를 자랑하는곳이다.. 걸어서 성곽길을 걷다보면 아름다운 카페들도 나오고 운치있는곳들이 넘 많은곳 연인들 친구들 산책하면 딱좋을 공간이다~,별표 5개,수정일: 1년 전
Sangyong Kim,서울의 경관을 잘 볼수있는 장소,별표 4개,2달 전
EJ K,"집 근처 이런 좋은 곳이 있다는건 정말 행운입니다. 기분 전환, 운동&산책, 계절의 변화를 느끼고 싶을때 자주 올라갑니다. 아이도 너무 좋아하는 곳이고 한양도성 성곽길도 멋있어요.  야간에는 야경이 예쁩니다~",별표 5개,4년 전
134 yellowp,"풍광이 좋은 언덕입니다. 산책로를 따라 걸으며 동대문과 DDP, 두타(DOOTA)및 남산타워 건물 등을 내려다 볼 수 있습니다. 전반적으로 오르기 쉬운 언덕같은 느낌이지만 드문드문 경사가 조금 가파른 구간이 있습니다. 화장실 최근 리모델링 하여 깔끔한 느낌을 준다. 4호선 동대문역 역사 내 화장실을 이용하거나 낙산공원 전망대까지 10분-15분 정도 걸어서 올라가야 한다.",별표 4개,2년 전
Min Jun,날씨 좋은날 가면 경치가 너무 좋고 산책하기도 좋아요. 오르막길 어려우신 분은 동대문역이나 동묘역에서 종로03번 마을버스로 종점까지 가서 혜화역이나 다시 동대문역으로 내려오시면 편해요. 중간에 이쁜 카페도 많아서 잠시 쉬어가는 것도 좋아요.,별표 5개,1년 전
"점심맛집과 카페탐방, 간혹 술집",낮에도 좋지만 밤에도 야경구경하기에도 좋다. 이쁜카폐와 맛집들도 있어서 눈과 입이 즐거운 곳이다. 주차가 쉽지 않기에 되도록 대중교통 이용을 권장함.,별표 5개,9달 전
Daehyun Kim,근처에 창창이라는 중화식당을 방문했다가 브레이크 타임에 와서 근처에 방문했음. 예전에 방문했던 곳인데 오래되서 많이 바뀌었음. 여기랑 이근방 은근히 외국인들이 많이 오는 곳 같음. 절반이상이 외국인 이었음. 경치도 좋고 주변에 카페 및 식당도 많으니 방문을 추천. 오르막길도 심하고 주차하기도 어려우니 대중교통이용을 추천,별표 5개,2년 전
sungsoon Han (YUNA),"서울에서도 노을보기 참 좋은 곳이다. 혼자서도 때론 여럿이서 가더라도 후회하지 않을 곳이다. 혜화동 마로니에 공원에서 걸어서 10분 정도 거리에 있다.  성곽이 한국의 역사를 이해하는데 많은 도움이 되기도 하고 서울시내를 내려다 볼수 있어 더욱 좋다. 날씨가 좋은 날에는 더욱 좋은 사진을 찍을수 있다. 낙산공원에서는 정상에서 간단한 물, 음료 등 살곳이 없으니 미리 준비하고 가는 것이 좋다. 외국인들도 강력 추천할 만한 곳이다.",별표 5개,수정일: 5년 전
둔둔이,완벽하게 아름다운 곳이에요. 역시 서울야경은 너무 멋지고 달도 너무 곱고 이뻐요. 시원하고 가는 길도 편안하고 참 좋습니다~,별표 5개,3년 전
원동원,걷기 좋은 서울명소로 꼽히는 낙산공원 서울성곽길 지하철 4호선 혜화역 1번출구로 나와서 마로니에 공원을 가로질러 이화벽화마을쪽으로 올라오면 낙산공원 이정표가 보입니다 그 언덕길로 쭉 올라오면 서울시내가 한눈에 내려다보이는 낙산공원서울성곽길이 나옵니다 그 성곽길을 따라 쭉 걷다보면 예전에 이대부속병원이.있었던 동대문이 내려다보이는 곳까지 걸을 수 있습니다 가볍게 산보하듯 서울시내를 내려다 볼 수 있는 서울성곽길 꼭 한번 걸어보시면 좋을거예요,별표 4개,4년 전
eggvillain,"드라마에서 여주인공이 밤에 달보러 오거나 산책하면 꼭 낙산공원이다. 그만큼 서울을 한번에 내려다 보면서 잠시 생각에 잠길 수 있는 장소. 차를 가지고 올만큼의 여유있는 주차공간은 없고, 대학로나 창신에서 천천히 천천히 올라오거나 마을버스를 이용해서 오면 그만큼의 만족을 느낄수 있는 공원(동네 분들이 공원으로 이용하고, 타지 분들은 밤에 야경보러 오실듯)낮보다는 밤에 서울 전경을 그대로 느낄 수 있다.  하도 성곽위로 올라가는 바람에 성곽에 콘크리트칠을 조금 했는데, 아쉽다.",별표 4개,2년 전
우필(필우),차로 가기 힘듭니다(주차장) 걸어 가기는 50대 까진 괜찮을 정도 입니다 식당과 카페는 많습니다 특히 카페 늦은 저녘에는 사람이 많이 없습니다 뷰는 상당히 좋습니다 화장실은 정상쪽?에 있습니다,별표 5개,2달 전
SJ Yoo,"혜화역에서 오는데, 언덕을 좀 많이 올라와야해서 조금 힘들다. 하지만 노을/야경은 상당히 예뻐서 산책하거나, 사진찍기도 아주좋다. 성곽길은 추천.",별표 5개,2년 전
Jinseob Shin,서울의 석양 스폿 중 하나. 해가 지는 시간에 맞춰 방문하면 붉은 노을로 물들어있는 서울울 바라볼 수 있다. 낮에는 푸른 하늘과 밤에는 형형색색의 야경으로 아름다운 풍경을 감상할 수 있다.,별표 5개,5년 전
이선영 (SUNYOUNG),"낙산공원. 한양도성길에 있는 공원입니다. 흥인지문 쪽으로 올라가는 길이 있고, 대학로 혜화역 쪽에서도 올라갈 수 있습니다. 성곽길을 따라 올라가면 숲이 우거진 낙산공원이 나오고 서울시내가 내려다 보입니다. 쉬어갈 수 있는 정자와 벤치가 곳곳에 있고, 운동하는 분들과 강아지 산책하는 시민들을 만날 수 있습니다. 입구에 공원화장실이 마련되어 있습니다.",별표 5개,2년 전
이득준,동대문에서 올라가서 대학로 쪽으로 내려왔는데 올라갈때는 숨이 좀 차고 힘들지만 풍경이 좋아서 안 힘든것 같아요 잘 정비되어서 밤에도 야경이 이쁘겠어요 중간에 벽화마을이 있어요,별표 4개,2년 전
Sangeon Byun,야경명소로 소문난곳. 오늘은 동대문성곽공원 주변을 둘러보고나서 성곽 바깥쪽 길을 따라 올라가 멋진 야경들을 둘러보며 혜화문 앞까지 가면서 찍은 사진을 올립니다.,별표 5개,수정일: 6년 전
박기철,한양도성순례길을 가기위해 잠시 드렀습니다. 생각보다 산책하기 좋은 곳이내요. 정비도 잘되있고 벤치와 화장실 정자등 아주 깨끗하게 정돈이 잘 된곳입니다. 저는 혜화역에서 올라 갔는데 힘들지 않게 오를수 있었습니다. 좀더 편하게 가는 방법은 6호선 창신역에서 03번 마을 버스를 타면 정상에서 내릴수 잇습니다. 내려가면서 이화동 벽화 마을을 통해 마로니에 공원으로 갈수 있어 하루를 충분히 눈요기하기 좋았습니다.,별표 5개,6년 전
ym Choi,"성곽이 둘러싸고 있어서 운동삼아 공원 근처를 산책하기에 좋다.전망좋은 카페도 있고, 이화마을 벽화도 있어서 외국인 관광객도 많이 찾아온다. 올라오는 길이 여럿이라 주말에는 꽤 사람이 많은편.대학로,동대문,창신동,한성대로등 길이 연결된다.",별표 4개,수정일: 2년 전
tommythebeast k,가벼운 산책하기 좋음.. 주차도 공용이라 편함. 예전엔 사람 많아서 안 갔는데.. 이제 인기가 사그라 들어서 더 좋아졌음.. 공원 산책하고 카페에서 차 한잔하면 딱임!,별표 5개,4년 전
qin해연,저는 두번 와다 갔어요 회화역에서 동대문까지 1시간 넘은 시간을 성벽을 따라 걸었어요. 낯에 한번 저녁에 한번 참 아름다운 곳이에요. 낯과밤 각각  다른 경치을 구경 할수있어서 정말 좋아요. 어린아이도 걸어갈수 있는 산책길 ^^,별표 5개,6년 전
이소영 (yona),"딱히 볼게 있는건 아니지만 계절을 느낄 수 있는 꽃, 나무 많아서 산책하기에 좋아요 주차장, 화장실 비상벨도 있어서 안전하고 편리합니다",별표 3개,수정일: 3년 전
SEON KIM (KAWAWA),도심속 산성을따라 산책하기 좋은곳입니다 멋진전망을 감상할수 있습니다,별표 5개,수정일: 1년 전
Jungjun Kim,"해질녘 쯤 쭉 인내심을 가지고, 올라가 보세요. 정말 야경이 너무 멋집니다. 올라가다보면 카페들 있는데, 거기서 경치 바라보며 커피 한잔 마시기 좋아요.",별표 5개,1년 전
허미화,사계절 낮과밤 언제나 아름다운 그곳! 동묘역  10번출구에서 종로03마을버스타면 숨안차고 오를수 있는 낙산공원^^,별표 5개,1년 전
FLEX,화살 쏘기 체험으로 갔어요 친절하고 좋은데 주차장이 너무 작고 만차인데도 차량들이 계속 들어오면 차가 빠져나가지도 못하고 아수라장이 됩니다. 그냥 그 주위에 길가에 있는 거주자우선구역에 모두의주차장 앱사용해서 이용하는게 나을수도있을까 같아요. 대신 저렴합니다. 무대에서 어린 아이들이 단체로 앉아 음식물을 먹더니 뒤처리 제대로 안하고 버리고 가서 좀 그랬습니다. 반성해라 화장실 깨끗,별표 5개,4달 전
DAEHOON PARK (ALBATROSS),서울 도심지에 위치한 성벽이 있는 공원. 근처 카페에서 서울 시내를 보며 여유로운 시간을 보낼 수 있다. 주차공간이 없는건 단점. 서울시 야경이 한눈에 보이는 밤 산책길이 멋진조명으로 아름답게 꾸며져 있다.,별표 4개,5년 전
Beomhun Mo,"혜화역 2번 출구로 나와서 쭉 올라오다 보면 있는 공원임. 올라가는길이 고바위라 처음 갔을때 청바지가 붙어서 너무 힘들었음. 그런데 반바지입고 가더 힘든건 함정..  강북의 성신여대, 대학로가 한눈에 보이고 서울성광길이랑 연결되 있는 공원으로 낙조(노을)이 아름다운 공원  이화공원마을로 연결이 되서 최근에는 내려오는길에 맛있는 저녁 커피, 술을 함께 할수 있다.. ..하지만 코시국이라면?  높이 올라가서 날씨가 맑을떄 노을 보너라면...정말 최고의 힐링임.  삶이 힘들거나, 혹은 너무 행복할때 가면 좋은곳.  사진찍기 좋아 출사족, 렌즈교환식 카메라를 들고 모여 있는 무리들도 꽤 많이 볼수 있다.  중턱에 주차장이 있는데 주차대수가 많지 않가 차를 갖고 가는건 약간 의 리스크가 있다.  (몇급지인지 확인하지는 않았음)",별표 4개,수정일: 4년 전
백기홍,"최고의 산책로! 남산타워와 월드타워가 동시에 볼수있는 공원입니다. 동대문, 혜화, 한성대 까지 다 연결되어있고 운동나온 동네주민들, 데이트로도 손색없어요. 경사가 조금 심해서 아래서부터 오르기 힘드신 분들은 차끌고가서 주차장에 주차하시고 산책하셔도 되고 아니면 종로3번 버스타시면 버스가 꼭대기까지 올라갑니다.",별표 5개,4년 전
Leo Kim,"서울 도성 순성길 낙산공원 인증사진 찍어야 하는 장소...가을과 달리 사람들이 많이 없어 한갖지고, 응달엔 눈이 녹지 않아 많이 쌓여 있네요",별표 4개,1년 전
jay Kim,처음으로 시간을 내어 가본 한양도성.우연찮게 종로 5가에서 마을버스 3번을 타고 가다 본 도성..예전의 모습이 그대로 느켜질껏만 같아 오늘은 시간을 내어 가본곳입니다.깃대봉에서 냉면 한그릇을 먹고 천천히 올라가면 1시간안에 갈수 있는곳이에요.올라가는 도중도중 서울이라고 믿기지않을 정도로 시골정취가 물씬 느껴져 사진도 여기저기 찍었어요.계단도 많고 드라마에서 본듯한 느낌.땀이 나서 힘들었지만 정상에서 바라본 서울시내는 너무나 멋있었어요. 참고로 마을버스가 정상까지 운행을 하더라구요.그치만 도보로 올라가보는 센스~~외국인들도 여기저기마주치고. 보기좋았어요.주차장도 근처에 주차할순 있지만 대중교통을 이용하는게 느림의 미학도 느껴보는것이 좋지 않을까요~~다음에도 또 가고싶네요,별표 5개,6년 전
suho ko,공영주차장이 좀 협소해요 . 도로이면에 주차가능하지만 단속될수 있음. 공영주차장 지나면 낙산공원 입구 광장이 나옴. 화장실 및 매점이 있음. 중앙에 계단으로 오르면 낙산공원 꼭대기로 올라가는 계단 나옴. 난 몸이 아파서 못올라감. 일행은 아주 좋았다고 칭찬이 자자함. 나중에 나도 올라가 보고 싶음. 난 낮에만 가봐서 야경 느낌을 모름. 내려오는 길에 유명한 이화벽화마을이 있음. 참!! 차타고 내려오다 보면 아주 겁나 무서울정도의 비탈길이 있음 우리는 일부로 다시 올라가서 차타고 그곳으로 내려옴. 스릴만점.,별표 3개,2년 전
조혜경,올 때마다 달라지는 벽화마을 면면도 좋고 높지 않지만 올라오면 서울의 곳곳을 볼 수 있는 것도 좋아요. 힘들이지 않고 오를 수 있어 더 좋아요. 자주 찾게되네요.. 돌담을 좋아하다보니 나날이 좋아하게 되네요.,별표 5개,4년 전
Khan3145,교통도 편리하고 울창한 숲과 한양도성 둘레길을 걷노라면 정겨운 이화 성곽마을 산동네와  서울의 강북의 여러전경들을 감상하며 쉬어갈수 있어 추천합니다.,별표 5개,4년 전
유이랑,전체적으로 경사가 많은 공원입니다 중간 중간 평지로 된 쉴 공간도 있습니다 한쪽에 성벽 옆으로 성곽길도 있어서 주변 산책할때 옛스러움도 느낄수 있어서 좋습니다 운동기구 벤치 배드민턴장 편의점 화장실 같은 부가 시설도 있어서 오랜 시간 공원에서 여유롭게 시간을 보낼수도 있습니다 공기가 깨끗한 날은 멀리 북한산과 남산까지 보일정도로 시야가 트여있어서 색다른 서울 뷰를 볼수도 있고 아침 낮 저녁 밤마다 색다른 정취를 느낄수 있으니 한번쯤은 와보셔도 좋을것 같네요,별표 4개,3년 전
j kim,"낮에 걷기도 좋지만 밤에 야경보기 좋은 명소. 4호선 한성대입구와 혜화 양쪽에서 올라갈 수 있고, 마을버스를 타면 바로 앞에 내려준다. 동대문쪽에서 올라가는 것도 가능하다. 근처에 사는 동네주민들이 산책도 자주하고, 데이트 코스로도 아주 좋은 장소. 가을엔 단풍도 잘 보이고 도보로  왕복해도 1시간 안걸리는 코스로 성북구쪽과 중구 동대문쪽 야경이 훤히 보인다. 이보다 좋은 야경 코스는 없을 듯 !! 정말 강력 추천하는 장소~~",별표 5개,5년 전
김경실,식사후 산책 하려갔네요 날씨 가 좋아서 산책 하기 좋았어요 5월 싱그럽고 푸르름 전망 최고입니다,별표 5개,2년 전
Chung Ms.,"이화장 뒷계단을 걸어, 골고다 언덕을 지나 추억의 교복을 입어보는 이화벽화마을에서 낙산공원에 올라가면 탁트인 서울시가지 전경이 다 보입니다. 남산타워도 보이고,  잠실롯데타워도 보입니다.  북한산,  인왕산 다 볼 수 있습니다. 하늘과 맞닿은 느낌입니다. 성곽 길을 걸으면 과거로 시간여행을 떠난 느낌입니다. 걷기 힘들지도 않으면서,  시내와 가까우면서 다른 세계에 와 있는 느낌이 코로나로 지친 생활에 잠시 활력소를 주는 것 같습니다. 불어오는 시원한 바람에 찌들은 감정들은 모두 훌훌 털어버릴 수 있는 멋진 곳입니다.",별표 5개,5년 전
ColdFront,"야경이 멋진 곳이라지만 낮에 가도 충분히 매력적인 곳이에요. 종로03 타고 꼭대기까지 올라와서 성곽길 따라 내려가는 코스를 추천드립니다. 저질체력이라 올라가는 코스는 너무 힘들어서..ㅠ 가는 내내 보이는 서울 주택가 풍경이 뭔가 감성에 젖게 하는 부분이 있어요..ㅎㅎ 내려가는 길에 이화동 마을도 들르시고, 주변에 서울 관광스팟도 아주 많으니까 겸사겸사 둘러보면 더 좋을것 같아요!",별표 5개,4년 전
조남주,음악만 좀 깔아 놓으면 최고일텐데요 ㅎㅎㅎ 한국판 라라랜드 정말 좋아요~ 혜화역에서 도보 15분거리. 올라가는 길도 너무 예쁘고 분위기 정말 좋아요.,별표 4개,4년 전
Yeon Woo Kim,한양 도성중 남아있는 곳을따라올라가면 나오는곳. 성곽이 전쟁통에도 남아있는게 신기하다. 4대문 안과 밖을 나누는 한양도성중 흥인지문과 이어져있다.,별표 5개,2년 전
yoonjin Song (unice),서울을 360도 파노라마로 볼 수있는 곳~ 올라가는 길에 이화벽화마을이나 장수마을 여러가지 서울을 역사를 느낄 수 있는 명소 노을지는 저녁이 더욱 멋지고 야경도 멋진곳,별표 5개,4년 전
조현아,"해질녘 방문했습니다. 아무래도 산이라 올라오는 경사가 심각하기는 하지만, 올라오니 바람도 잘 불고 아주 좋습니다. 해가 질때 중앙광장에서 남산도 보이고 주택가들도 내려다보여 좋습니다. 간간히 벤치도 있어 앉아있다 가기도 좋습니다. 해가 져가니 조명도 예쁘게 켜져 한양도성도 더 운치 있어지고 데이트장소로도 사랑받는듯 합니다. 조금은 경사지지만 산책로로 추천합니다.",별표 4개,7년 전
Hj S,"도심에서 바로 인접한 자연을 품은 역사문화공원 대학로 마로니에공원에서 바로 이어지는 코스 올라가는 길에 다양한 맛집과 개성적인 공간을 가진 카페 즐비 공원주차장입구에는 옥상테라스에서 도심전경을 감상할  수 있는 카페와 재즈카페도 있어 젊은이들 및 중장년층에게도 인기있는 명소 지역주민들의 건강유지를 위한 산책코스의 기능까지 갖추었으며 성곽을 따라 아래 동대문방향과 성북까지도 이어진다. 공원정상에선 서울N타워가 보이는 야경도 놓칠 수 없는 볼거리이다. 지하철, 버스로 혜화역2번출구 및 마로니에공원하차 후 아르코예술극장 뒷편으로 올라갈 수 있다.(안내표지있음) 사진은 여름밤야경으로 겨울의 낙산공원전망은 또 어떨지 궁금하다.",별표 4개,5년 전
Howard Jung,늘 가까이 있어 오히려 가보지 않았던 곳. 휴일끝자락에 둘러보는 성곽길은 한가롭고 쾌적했다. 공기도 맑고 조금은 가파른 구간도 있었지만 짧게 걸어본 길은 전혀 부담되지는 않았다.  다음에 준비해서 다시 와봐야겠다. 흐린날이라 사진은 오히려 차분했다.,별표 5개,5년 전
South Perfume,"산책겸 운동코스, 올라갈 때마다 고양이를 만난다. 해 질 녘이 가장 예쁜 곳인데 사람이 항상 많아서 아침에 간댜..언제가든 날씨만 좋다면 기분 좋을 수 밖에 없는 장소.",별표 5개,수정일: 4년 전
Kevin Ko,북쪽으로는 4호선 한성대입구역 근처에서 남쪽으로는 동대문역 근처의 흥인지문공원에 이르기까지 이어져 있는 한양도성을 따라 산책을 하다보면 중간에 있는 공원입니다. 동네분들의 산책터이기도 하지만 연인들의 데이트 코스이기도 합니다. 서쪽으로 대학로 방향으로 내려가다보면 이화동 벽화마을도 만날 수 있습니다. 하늘과 성벽과 나무가 이뤄내는 경치는 사진사들의 좋은 피사체가 되기도 합니다.,별표 4개,수정일: 8년 전
Soo Chang,TBS 드라마 Eye love you! 마지막 촬영지를 보고싶었어요. chaejonghyup 과 fumi nikaido 와의 아름다운 씬이 눈에 그려진집니다.  So lovely!!,별표 5개,10달 전
Rhrlqnvp RhrlRkdvo,"가는 교통좀 개선시킬필요가있어요 지난번에도 왔지만 교통때문에 후진으로 집에간적있고 이번엔 어떻게든 오긴왔지만 교통,주차 너무힘들어요  장소자체는 너무 좋아요 경치, 함께한 사람등등 너무 좋았어요",별표 3개,4년 전
