작성자,내용,별점,작성일
Steven Hwang (아쭈s),"넓은 잔디밭과 산책로~충분한 공영주차장~저렴한 주차비~나름 볼거리가 많은곳!! 최근에는 서서울교육센터에어 주최하는 행사가 많아져서 봄,여름,가을,겨울 모두 볼거리, 즐길거리가 많아졌습니다~^^",별표 5개,수정일: 2년 전
유연한전시리뷰 (Muse Art Salon),산책하기 좋아요~ 강아지들도 많고 가족단위로 놀러나온 사람들도 많아요! 잔디는 못들어가서 조금 아쉬웠어요 ㅠ 그리고 서서울예술교육센터가 있어서 다양한 교육프로그램에 참여도 가능할 것 같아 좋아요:),별표 5개,3년 전
박정미,비행기 소리가.큼 그거빼곤 다 좋은곳 야구장 호수 주변공원. 걷기좋은 둘레길까지ㅡ완벽합니다.,별표 5개,1년 전
이동근,쉬기좋고 산책하기도 좋고 등산도 좋고 애완견도 놀아주기 좋아요 안에는 없지만 정문쪽 분식집은 음식판매 합니다,별표 5개,1년 전
문서영,작은 호수와 정원이 아름다운 공원입니다. 공항과 가까워서 착륙하는 비행기를 자주 보게 되는데 비행기 덕후라면 좋아할듯합니다. 저녁에는  너구리도 만날수있으니 간식을 준비하는것도 좋을것 같아요.,별표 5개,2년 전
yoon0207,도심에 운동하며 여유를 갖을 수 있는 곳이며 요즈음 서서울공원은 단풍이 지고 있는 풍경이다. 내가 가는 곳은 주로 서서울호수공원의 GATE5를 통해서 다니는데 고리울초등학교를 지나가면 작은 정자가 있어 항상 사람들이 앉아 쉼을 얻고 있다 그곳을 지나 공원에 들어서면 위에서 내려다 보이는 시원한 잔디와 돌담이 있고 오른쪽에는 운동기구에 사람들이 요즘 많이 들어서 있다. 공원을 관리하는 건물은 11월 중순까지 공사기간이라 위쪽일부는 통제되고 있고 그곳을 지나 야구장에는 가을이라그런지 사람들이 많이 운동을 즐기고 있다. 호수를 끼고 지나면 아래에 100인의 식탁이 빨간색으로 있었는데 지금은 나무 지붕과 식탁 그리고 의자를 만들어 또다른 분위기를 만들어 놓았다.,별표 4개,수정일: 7년 전
변상언,서서울호수공원의 가을풍경도 멋지네요. 가을이 끝나가는 시점이라 비가오는 가운데 호수의 둘레길을 걸어보았고 열린마당 있는 곳에서 너구리를 처음 보았습니다.,별표 5개,4년 전
조길자,"서서울호수공원 산책할 수 있도록 공간이 마련 되어있기도 하고,가족이 모여 함께 쉴 수있는 쉼  장소들도 있어요..비행기가지날때 비행기소리에 치솟는 물길도 볼 수 있지요.",별표 5개,2년 전
수인,"산책로도 좋고 넓어서 좋습니다. 아이들 놀이터도 있어요. 강아지를 키우지는 않지만 강아지 산책장소로 좋아보여요, 사람 반 강아지 반입니다 ㅎㅎ 주차장 가격도 저렴함 시간당 600원으로 기억합니다 (주말에는 자리가 없는경우도 있습니다)",별표 5개,2년 전
lucy M,"정수장시설을 재활용한 독특한 분위기와 비행기소리에 반응하게 설계되었다는 분수,작지만 소소한 아름다움이 있는 휴식공간입니다.",별표 4개,5년 전
라일락,물과 나무사이로 보이는 푸른하늘.산책하기좋으며.연인과 친구들이  거닐기 딱좋은 장소.여유로움이 한껏 묻어나는.도시속의호수공원 강추,별표 5개,수정일: 3년 전
조매자,"양천구 의 자랑거리가 될만큼 깨끗하게정리되고 .산책로 좋고,비행기사진찍기 최고...아이들놀기도 좋을듯~",별표 4개,2년 전
Josh Hekate,"여름에는 무조건 저녁에 가세요. 안그럼 더워서 얼마 못 걸어 다녀요.  제에에에발 부탁인데 애들 동반하는 부모들아 개념이란게 있음, 아이들이 물가 주위의 생물을 함부로 채집 못 하게 하세요. 표지판 앞에서 잡는건 좀 씨게 선 넘었는데...관리하는 측에서도 좀 제지하든가 해야지, 원 시민의식이 사라진 못 볼꼴 보고 기분 상해서 바로 자리 떳네요😔  근처에 산도 있어서 사진 하는 사람들이라면 가보는 것 추천드립니다.",별표 5개,4년 전
Blueisle,옛날 정수장을 개조해서 만든 호수공원이에요. 김포공항 비행기 길이라서 계속 비행기 지나가는 모습을 가까이서 볼 수 있습니다. 물론 소음은 좀 있지만 비행기 좋아하시면 아주 볼만해요. 그리고 여러가지 꽃과 나무 잔디밭 등 가족나들이에 아주 좋은 장소에요. 주차장은 협소하니깐 대중교통이 편할꺼에요.,별표 5개,5년 전
CHOI Dr,양천강서지역 최대공원. 매우 큰 호수가 있어 분위기있고 낮은 구릉이라 산책하기 매우 좋다. 인근 공영주차장이 작은 것은 흠이다. 지역주민 중심이라는게 느껴진다.,별표 5개,7년 전
Young me Shin,산책하기 넘 좋고 비행기 지나가는거 구경하면 심심하지도 않고 너구리가 심심찮게 나오는지 도망도 안가고 다들 신기해하지도 않았다 밤에 가도 좋음!!,별표 5개,3년 전
Hyeon Jin Jo,너굴맨 가족들  귀엽다고는 하지만 공격성이 강하고 병균의 위험이 있으니 주의하시길 바랍니다.,별표 5개,1년 전
Jae-shin Byun (쭈삼진율),부천 식물원에 갔다가 18시 문닫고 출입금지라 서서울 갔는데 너무 좋네요  사람 많아도 좋네요 너구리도 있고 꽃도 있고 비행기도 있고...,별표 5개,수정일: 10달 전
이선희,날은 더웠지만 호수와 녹색의 아름다움을 막끽 할수 있어서 좋았습니다 마침 버스킹 공연 까지 보고 왔습니다,별표 5개,수정일: 1년 전
최명옥,넓고 정돈 잘 된 공원이며 비행기 지나갈 때마다 분수가 켜지는 색다른 공원이예요,별표 5개,2년 전
손세영,잔디밭일부가 화단으로 가꿔져 더 이쁘네요.모래놀이터 모래도 깨끗하고 아이들이 좋아해요. 근데 주차장좀 어떻게 안되나요? 주차장들어가기가 하늘의 별따기ㅜㅜ,별표 5개,6년 전
아저씨,"결론 : 소음도 음악이 되는 곳 - 서울 주거지에 있는 멋진 공원 - 사실 이 주변 동네는 김포공항에서 들이는 비행기 이 착륙 소음이 심각한 곳인데, 복지성 인프라가 생겨 좋음 - 비행기 소음을 인식해 비행기가 뜰 때마다 호수의 분수가 작동하는건 좋은 아이디어 - 공원 내 농구 코트, 야구장 등 인프라가 아주 좋음 - 그러나 주변에 식당이나 먹거리가 한참 부족 - 교통도 좋은 편은 아님 - 가까운 곳에 스타벅스가 있어서 커피 한 잔 사와서 산책하기 좋음 - 주차장은 있지만 자리가 적어서 경쟁이 심함",별표 5개,5년 전
pilyong moon,공원이 잘관리되어 있으며 멀리 산에 갈필요없이 여기서 단풍구경할수 있습니다.,별표 5개,4년 전
김태현,고교야구가 개최되어 다녀왔습니다.  거닐기 좋은곳입니다. 고교 야구 선수들의 땀과 노력을 느낄수있는 야구장도...,별표 5개,3년 전
Sangeon Byun,"이번에 신월동에 있는 서서울호수공원을 처음 가봤는데, 호수주변과 능골산산책길 산책하기 좋고, 호수중앙의 소리분수 위로 비행기들이 낮은 높이로 수시로 지나가고 있습니다.",별표 5개,6년 전
Choi hongjung,"서울숲 공원보다 백배는 좋은듯. 한강공윈보다 천배는 좋은듯. 호수있고, 놀이터있고, 여름에는 물놀이 공간도있고, 농구장, 휴계소같은 청결한 화장실, 그늘막치고 놀 수있는 잔디, 그리고 비행기도 엄청 가까이 볼 수있어서 겁나 좋아요^^",별표 5개,7년 전
DooHyun Hwang,나들이 오면 좋을 것 같은 공원. 동네 주민들도 많이 있는 것 같다. 호수와 몬드리안 정원 이쁨. 화곡동은 처음이라 비행기가 낮게 자주 다녀서 좀 놀랐다.,별표 4개,6년 전
이원혁,매일 아침마다 한시간정도 산책하며 운동하는 곳인데 가까이에 있어서 참 좋습니다,별표 4개,수정일: 5년 전
패닉어택 (박종수),주차 공간이 협소해서 좀 힘들었지만 조용하게 비행기 랜딩 방향만 맞으면 가까이서 볼 수 있어서 좋음 장소인거 같네요.,별표 4개,2년 전
Jin-Wook Lee,공원이 쾌적하고 넓은 공간을 자랑 한답니다 호수보면서 가족하고 도시락 먹기 너무 좋아요 그리고 5분~10간격으로 비행기가 등장하는데ㅋㅋ 비행기 많이 못본 저와 딸은 너무 신기했어요 다른사람은 시끄럽다고 그러는더...예민하신분들은 신경쓰일듯 주차장이 애매합니다... 공영주차장이 만차라 주변을 한참을 돌다 다시 가보니 한자리가 비어 있었어요. 이건 운빨!!!,별표 5개,5년 전
올리브마크라메,걷기도 좋고 멍때리기도 좋은 강서구 최고의 근린시설 :) 해질녘에 가도 좋겠어요,별표 5개,2년 전
리타이시,경치좋고 산책코스좋고 걷기운동하기 좋은곳 👍… 화장실 깨끗하고 넓고 좋습니다,별표 4개,1년 전
SEUNG JOON LEE,"양천구 신월동에 있는 호수 공원이다.비행기소음을 활용한 소리분수, 추상 미술기법을 도입한 몬드리안정원, 100인의 식탁 등을 설치되어 있다. 1906년 경인수도 공사와 함께 서울-부천간 상수도가 이곳 고개를 넘기 위해 처음으로 저수지가 개설되었다. 신월동-부천 사이는 꽤나 높은 구릉이라 당시 상수도 기술의 한계로 이 고개를 노량진 수원지의 수압만으로 넘는 것은 어렵기 때문에 중간 저수지 겸 정수장으로 활용하기 위해 조성되었다. 1959년 김포군 양동면 신당리 시절에는 김포정수장으로 운영되기 시작했다. 1963년 1월 행정구역 개편으로 김포군 양동면과 양서면이 서울특별시 영등포구로 편입되면서 1979년 김포정수장은 서울시에 인수되고 신월정수장으로 개칭되었다. 2003년 10월 서울시 정수장 개편계획에 따라 가동이 중단되었다. 이후 물과 재생을 주제로 한 친환경공원으로 조성하여 2009년 10월 개장하였다. 능골산을 숲으로 복원하고 등산로를 정비하였다.",별표 5개,4년 전
고미녕,단풍구경을 위해 갔는데 깔끔하게 잘되어 있습니다. 반려견 동반 환경 잔디로 잘되어있습니다.,별표 5개,9달 전
Joann Kim,눈내린후 산책을 갔어요 뽀드득 거리며 걷는 발자국 소리가 기분을 아주 좋게 하네요~,별표 4개,3년 전
김성희,꽃도예쁘고 호수위에 떠있는 수란도 예쁘고 소리 분수도 시원하고 너무 좋아요,별표 5개,3년 전
Young,정말 좋아요! 강아지 산책시키는 사람들 많고 밤에 너구리 나와요ㅋㅋㅋㅋ 데크 쪽에 돗자리 깔고 간식 먹기도 좋아요,별표 5개,2년 전
Chunsic Kim,애견 밤탱이와 퇴근후 300일정도는 찾을정도로 넓고 쾌적한 호수 에 자라~비단잉어~ 거북이~메기~오리가 사람보다 더 많은곳 서서울 공원만 오면 힐링이 저절로 됩니다^-^ 꼭 한번 오셔서 즐거운 추억 많이 만드시길~,별표 5개,8년 전
Jeoni,산책 과 휴식 그리고 아이들 놀이 공간이 어우러진 공원입니다. 아이들과 김밥 싸서 소풍  나와도 좋은 곳입니다,별표 5개,2년 전
Jessica Choi,오늘같이 날씨 좋은 날 즐기기 좋은것 같아요!  주차하기는 좀 힘든것 같구요~ 그리고!!! 사람들이 음식을 먹어서 비둘기가 계속 날라다녀요  예전에는 비둘기가 아예 없어서 좋았는데 요즘은 비둘기가 많아서 좀 힘드네요ㅠㅠ,별표 4개,3년 전
Jin Soichiro,산책하기 좋고 주변에 스벅이랑 맥도널드있어서 좋아요 비행기 지나가면 나오는 분수도 좋고요ㅎㅎ  개랑 산책하는분 많은데 대형견은 입마개하고 다녔으면 좋겠어요 견주분들은 괜찮다고 생각할지 몰라도 주변에 있으면 무서워요,별표 4개,3년 전
Chorong Jang,아이와 어른 조부모님까지 모두가 만족하는 공원이에요. 비행기도 볼수있고 (아이들이 매우좋아하네요^^) 멋진 놀이터 호수 산책길 쉼터 멋진곳이에요.,별표 5개,5년 전
오현월,삼월의 구도  신화 오현월 아직은 창백한 능골산 계곡 3월의 아침에 프리즘을 투과한 빛의 굴절된 영롱함이 머무는 곳  마른 이팝나무 가지를 희롱하다 내 미간을 간질이는 저 바람 끊임없는 현화를 반복하고  세월의 모퉁이를 돌아와 시간의 회로를 더듬어 당도하는 햇살의 의미 깊은 춤사위  숲의 정령들이 날선 한랭을 꺾고 머무는 곳 마다 환희로 치닫는 아드레 날린  부활하는 완벽한 메타포 비운으로 치닫던 기억들의 조각과 아침 햇살의 그 한아름의 은총과 그리움이 부유하는 봄날의 언어가 산재한  서서울 호수공원.,별표 5개,6년 전
이선영,호수주변 산책 코스 굿 !! 눈오는 날 이곳은 가을이 제일 좋음 개인적으론ㅋ,별표 5개,1년 전
TY,산책하기 좋다. 비행기가 지나가면 호수에 분수가 솟고 안쪽에 몬드리안 공원도 있다.,별표 4개,수정일: 7년 전
wonbae jang,"꽃 나무  호수가 이쁘게  어울려진 공원,가볍게 올라갈수 있는 작은 등산로,단 공항 활주로 옆이라,항공기 착륙  소음이 귀가 아품",별표 3개,6년 전
story bus 스토리버스,서울에 위치하지만 생각보다 많은 사람들이 모르는 장소인듯^^  시기에 따라서 비행기기 지나가면 소리분수에서 뿜어져나오는 물 분수가 아주 멋진곳입니다. 가족들끼리 혹은 애완동물과도 함께 방문하면 좋은추억 쌓기 참 좋겠네요^^,별표 5개,5년 전
Beyond Be,잘 가꾸어진 아름다운 공원. 곳곳에 아기자기한 숨은 비경이 있어요.,별표 5개,3년 전
HEALING HOUSE힐링하우스,날이 좋아서....텐트치고 하루종일 놀아도 좋은곳이네요,별표 5개,2년 전
J.H Choi,답답할때 가면 기분전환되고 좋아요. 꽃도 아름답게 잘 가꿔 놓아서 힐링 됩니다!,별표 5개,4년 전
Skye “World Wide Guider” Jeong,비행기 소리 듣는 댓가로 얻어진 정말 멋진 공원입니다 제가 가면 무료입장 공원 중에 2번째 손가락 안에 드네요 특히 몬드리안의 책방이라고 꾸며진 정원은 굉장히 세련되고 힙합니다 비행기가 굉음내며 지나갈 때 분수가 파도타기로 뿜는 게 장관이거든요 근데 잘 안 틀어주는 게 함정이네요,별표 5개,3년 전
Sungmin Yoo,멍멍멍 강아지들 귀여워라 휭휭휭 비행기들 날아라. 하늘 보다 푸른 호숫가엔 아이들이 뛰어논다. 하하하하 웃음소리 타닥타닥 산책소리 붐벼지는 주차장엔 부모들과 아이들이 폐정수장 바꾼 공원 양천구의 큰 공원 이것이제가 서서울호수공원에 간뒤 시로 리뷰를 쓴 것 입니다. 놀이터 다양한 기구가 있지만 안전에 유의해야 겠다. 피크닉 구역 여러 간식 사고 돗자리를 핀다.,별표 5개,7달 전
한순심,조경도 잘되어 있고 넓고 탁 트여 좋기는하나 노인분들을 모시고 가기에는 주차장이 멀어서 불편해요,별표 3개,3년 전
자몽몽 (자몽),입구 떡꼬치 맛있네요.옛날 학교앞에서 먹던 맛 오랜만에 가서 그런가 공원은 주말에가니 사람 많고 복잡하고 정신없었어요ㅠ,별표 3개,2년 전
이규임,겨울에 산책하기 좋은 공원이에요. 비행기를 가까이에서 볼 수 있어서 즐거워요^^,별표 4개,3년 전
온지시,아이들과 함께 놀거나 운동하기 좋아요~^^ 연인들도 좋고요~ 놀이터 아이들이 놀기 좋은 놀이터가 있어요~^^ 화장실 화장실은 살짝 지저분한데 사용할만해요 반려견 동반 환경 강아지와 산책하기 좋아요 피크닉 구역 호수 앞에 피크닉할만한 장소 있어요~ 넓고 좋아요~,별표 5개,수정일: 2년 전
Jeizin Lee,산책하기 좋아요. 소음에 반응하는 분수가 매력이죠.,별표 3개,수정일: 1년 전
최희준,산책하기 좋은 곳. 주차 공간이 제한적이라 차를 가지고 간다면 이용시간을 잘 생각해야 합니다. 볼거리나 즐길거리는 많지 않고 항공기 소음이 생각보다 큼,별표 3개,4년 전
조순,운동하기에 호수공원을 끼고 있어 뷰가 너무 좋아요 화장실 깨끗해요 반려견 동반 환경 동물들도 함께 할수 있어요 피크닉 구역 네 가능합니다,별표 5개,수정일: 1년 전
콜드K,"평평한 동산이라 트레킹에 부담이 없고, 탁트인 전망에 가슴이 뻥 뚫리는 느낌입니다.",별표 5개,5년 전
박찬영,밤이되면 본격적으로 소쩍새 맹꽁이 개구리 소리가 나요 그리고 밤에는 경치가 예쁜 공원이예요!!! 특히 호수를 2층위에서 편하게 의자에 앉아서 호수를 구경할 수 있는 곳이 있는데 너무 좋아요!! 근처에 편의점도 있어서 라면먹으면 꿀맛!! 나들이에 좋아요!!,별표 5개,6년 전
meeracle,"물놀이장도 있고, 근처에 분식집, 편의점도 있어서 공원에서 간단히 먹고 치우기도 편했어요. 입구 화장실앞에 재활용쓰레기 치우는 곳도 있구요... 강아지 데리고 산책하시는 분들 진짜 많고, 물놀이장도 있어 아이들도 많아요...",별표 4개,3년 전
곰곰이,비행기 지나가는 시간에 맞춰  물분수가 나오는게 너무 신기하고 이쁘네요~ 그늘도 많고 돗자리깔고 쉴곳도 많아 좋아요 아이들 물놀이터같은게 있으면 좋을것같아요~,별표 5개,7년 전
유선자,집 근처에 운동과 산책을 하면서 즐길수 있어 너무 행복합니다,별표 5개,수정일: 3년 전
윤정예,남녀노소 누구가도 만족할수있는 넖은 공간~가을을 제대로 느끼며 만족하며 운동할수있는곳,별표 5개,2년 전
한형곤,비행기를 정말 가깝게 볼수 있는 아름다운 공원. 강아지 데리고 산책하기 좋아요,별표 5개,6년 전
이동운,옛날 정수장 자리에 호수공원을 만들어 주변에 거주하시는 주민들이 이용하는 서서울 명소가 되었습니다. 알단 한번 와보세요.,별표 5개,4년 전
박상우,동네구경하고 있었는데 뜬금없이 공원이나와서 깜놀했어요! 입구 앞 커피집 커피도 맛있고... 특히 착륙하는 비행기 많이 볼수있어서 좋아요!,별표 5개,2년 전
최혜정,봄이라 여기저기 핀 꽃들이 어우러져서 ....이팝나무꽃이 많아져서 좋았어요,별표 4개,수정일: 3년 전
이언호,밤에가면 엄청 예쁘고 좋아요 분수가 비행기가 날아올때마다 켜지는데 그것도 좋아요 계절마다 다른 매력이 있습니다,별표 5개,수정일: 3년 전
WJ Lee,공원  배치가  아기자기 해요 작은호수에  엄청 큰  물고기가  있어요 비행기가  지나가면  분수가  올라와요 산책하기  좋은곳입니다 또한 공원 정상에 풋살장과 족구장 배드민턴장이 있어서 공차기 좋은곳입니다 가끔 저녁마다 아들과 축구연습하러 갑니다,별표 5개,수정일: 3년 전
봄산쥬니,서울 서쪽 최대 인공호수공원 비행기가 자주 뜨고 내리는 지역이라 비행기가 오면 분수가 터지는 쇼를 볼 수 있다. 낮게 내리는 비행기와 봄철 벚꽃길은 지역의 명소이다. 강서구의 삶의 질을 한껏 끌어올린 문화공간,별표 5개,6년 전
권선미,분위기가 힐링되는 느낌~~ 화장실도 좋았어요,별표 5개,2년 전
이재석,우리나라에도 이런 공원이있나 싶을 정도로 참 풍경이 아름답고 힐링이 되는 곳 강추!,별표 4개,6년 전
she보스톤,강아지와 운동하는사람들도 혼자 운동하기에도 연인과 산책하기도 좋은곳,별표 5개,5년 전
ANNA,저녁시간에도 호수주변.산책하기에 좋은 곳인 것 같아요.낮에는 아이들이랑 오기에 좋고 강아지 산책에도 찰떡인 곳이에요 배드민턴장 아이들물놀이장 책방 몬드리안도 있고 운동하기에도 좋아요 :) 공용주차장 이용할 수 있고 근처 스벅이용 맥드라이브이용해서 공원가면 찰떡이에요~!,별표 5개,5년 전
Wondae Kim,꽃내음과 봄내음을 물씬 느낄 수 있는곳. 사계절 찾아 산책하기에 좋은 곳이다.,별표 5개,6년 전
양명선,가까워서 아이들과 함께 일주일에 3~4번은 산책하러 가는 곳입니다. 코로나로 멀리 못가고 답답한 마음을 달래기엔 충분한듯 합니다.  비행기 소음에 맞춰 분수를 볼수 있는 유일한 곳이지 않을까 싶네요.  지방에서 올라온 지인들은 신기해 하고 너무 좋아했습니다.,별표 4개,4년 전
이인철,이뻐요 조금 더 공원이 넓었으면 좋았을텐데 아쉽습니다,별표 5개,1년 전
Hun Huy Jung,교통이 편리하고 도심지 내에 있고 면적도 넓어서 좋았어요. 하지만 주차장이 협소하기 때문에 서둘러서 주차하셔야 합니다.,별표 4개,4년 전
Rora Oh,"밤에가도 좋고 낮에가도 좋아요. 엄청 넓어요~~ 그리고 주변에 스벅DT, 편의점, 맥날DT 등 있는것도 넘 좋아요. 그리고 사람도 덤으로 많아요",별표 5개,4년 전
보거스,강서구를 대표하는 공원이라 불려도 손색없음 바람쐬고 휴식하기 좋고 주차비도 완전 저렴,별표 5개,5년 전
