작성자,내용,별점,작성일
Andy Kim,"애국 선열들이 잠들어 있는 국립서울현충원. 현충지와 공작지 연못이 두군데 있고 전직 대통령의 묘소, 산책로들도 잘 조성되고 수양버들, 은행나무, 단풍나무, 산수유, 메타세콰이어 등 나무들도 수령이 오래되고 정돈되어 있다.",별표 4개,수정일: 10달 전
블루라군,"동작현충원 국립묘지.. 5월에 날씨좋은날 방문하기좋은 공원입니다. 누구든 무료로 방문가능하고.. 이승만,박정희,김대중.김영삼 대통령의 묘소를 참배할수 있습니다.",별표 5개,수정일: 2년 전
jade chun,"4/3 운동을 마치고 경환씨가 점심을 같이 하자고... 박형, 영선,영미, 경환 5명이 설렁탕, 갈비탕을 먹다. 무세티에서 라떼를 마시면서 창밖에 폴폴 날리는 벚꽃 비를 보고는 도구머리 길을 거쳐 능수벚꽃을 보러 현충원에 가다.  6/13 화 애슐리에서 점심을 먹고 현충원에 오다.",별표 5개,수정일: 2년 전
Didion,"아직은 때가 아니지만, 봄 가을로 정말 좋아요. 현충사둘레길이 좋아요",별표 3개,5달 전
신정명,나라도 생각하고 나라를 위해 애쓰다 잠드신 분들도 생각하고 나 자신도 한번 생각해 보고...  봄에 가면 좀 더 좋은 곳입니다.,별표 5개,10달 전
national_jiographic,"대한민국의 순국선열을 위한 곳이며, 오늘날 우리를 있게 해주신 분들께 경의를 드리는 곳입니다.",별표 5개,1년 전
BRIANNA “소피” Sopi,"한번도 가본적없었는데,오늘가보았습니다,셔틀이 9시10분부터1시간 단위로있어요,현충원을 셔틀버스로 한바퀴돌수있고,둘레길이 있다는데 오늘은못가봤어요,,,",별표 4개,1년 전
한지현,"68회 현충일 추념식에 다녀왔습니다. 애국지사, 순국선열님들의 묘역을 묵상속에 돌아보았습니다.",별표 5개,2년 전
Sungtae Jung,예쁜 벚꽃구경이 가능해요. 돗자리깔고 쉬기도 좋아요.,별표 5개,1년 전
B.S Choi,경건한 마음으로 산책하며 명상할 수 있는 호국영령들의 쉼터입니다. 벛꼴길이 아름답습니다.,별표 5개,1년 전
박상배,현충일을 맞아 아버님께 미리 다녀왔어요 갈때마다 느끼지만 시설이 정말 잘 되있고 주변에 산책로와 경관이 좋아서 인근 주민들이 많이들 오시네요,별표 5개,1년 전
토실씨,무료로 방문이 가능하고 갈때마다 마음이 슬퍼지는곳. 건물들은 모두 깨끗하게 관리가 잘되있습니다. 항상 고맙습니다.,별표 5개,1년 전
정연민,서울에 거주중이시라면 한번이라도 다녀오면 좋을 것 같습니다,별표 5개,2년 전
김성근,석촌호수등은 벚꽃이 지고 있는데 현충원은 강바람과 산이 있어 아직 이쁘네요,별표 5개,2년 전
한상대,저의 부친께서 국가유공자신데 현재 천안공원묘지에 계십니다. 오늘 아버지.어머니를 납골당에 모시는것에 상담받았고 상담직원께서 친절하고 자세하게 설명해주었습니다. 감사합니다. 한경수의 자(한상대),별표 5개,1년 전
한강석,"여름 날씨라 반바지 차림인 사람이 눈에 자주 띠고 정숙한 곳인 만큼 정장 차림이면 좋겠고, 아쉬운점은 일요일에도 셔틀버스를 운행하면 좋겠습니다!",별표 4개,1년 전
"Wahnkil, Gilbert CHUNG",625 전쟁 중 전사 하신  두분 삼촌  영전에  무성화랑무공훈장 수여받은 훈장 실물 보여드릴려고  동생과 큰 조카와 아들.손주들과 인사드리기 위해 다녀왔어요   직계 가족이 없어서 많이 아쉽네요 편안히 쉬세요,별표 5개,1년 전
차세대,지금은 벗꽃이 만발하여  보는이로하여금  감탄과  조용함과  충절의  마음을 볼수있다,별표 5개,4달 전
정룡,감사합니다,별표 5개,3달 전
김형동,"서울의 아름다운 벚꽃명소입니다, 경건한 마음으로 벚꽃을 감상하며 호국영령들의 숭고한 희생을 가슴속에 깊히 새기고 왔네요!",별표 5개,1년 전
호신찬,"과거 고국을 위해 목숨걸고 지켜주신 참전용사 분들, 독립운동가 분들이 묻히신 고귀하고도 가슴 아픈 곳 입니다. 저희 할아버지도 참전용사셨는데 암으로 고통스럽게 돌아가셨지요. 저희 할아버지도 현충원에 뭍히셨습니다. 나중에도 그런 아픈 역사가 없길 기원합니다.",별표 5개,2년 전
차선희,영영님들이잠들어있는곶매년 가보지만마음이뭉글하고눈물이납니다.오늘도나오면서영영님들덕분에저희들이살고있는거라고 말하고나왔습니다.,별표 5개,1년 전
Kwanak,호국영령들을 모신 경건하면서도 공원으로도 훌륭한 공간입니다~,별표 5개,1년 전
Chang Lee,친일파들을 파묘하라!,별표 2개,2년 전
Sand,광활한 녹지의 호국 시설.,별표 5개,1달 전
정원식,경건하게 참배했습니다 조용한 일요일입니다,별표 5개,1년 전
김기수,추석명절 6.25전사자 위패 봉안당 참배하고옴,별표 5개,11달 전
이정우 (율운 이정우),호국영령들께 머리숙여 감사와 경의를.,별표 5개,1년 전
구희전,의장대 동작 시범을 멋지게 잘 봤습니다.,별표 5개,1년 전
장세혁,순국선열의 정기를 느낄 수 있는 장소,별표 5개,1년 전
김용년,매년 6월초에 다녀옵니다.,별표 5개,1년 전
Capt Miller,잊지 않겠습니다. 감사합니다.,별표 5개,1년 전
이경진,추모합니다 감사합니다,별표 5개,1년 전
용승이,나중에요,별표 4개,6달 전
리모콘콘,도심의 소리가 하나도 들리지 않아서 신비로운 느낌도 듭니다,별표 5개,3일 전
fly onn,"잘 관리되어 있습니다. 고인들에게 경의를 표하는 동시에 넓은 추모 공원을 산책하거나 하이킹을 즐길 수 있습니다. 가을에는 정말 아름다우며, 봄에는 벚꽃이 만발합니다. 여름에는 콘서트도 열립니다. 존경하는 대한민국의 영웅과 지도자들에게 경의를 표하며 방문하기 좋은 아름다운 곳입니다.",별표 5개,1년 전
Alex,아름다운 묘지와 주변 환경. 화창한 가을날 운 좋게 볼 수 있었어요🍁🍂…,별표 5개,9달 전
Mònica Bartrolí,조용하고 깨끗한 곳. 수천의 역사를 지닌 사람들을 걷고 생각하는 것. 사람이 많지 않고 방문은 무료입니다.,별표 5개,9달 전
Finn Mund,"서울에서 꼭 가봐야 할 곳! 잘 관리되고, 전망도 최고예요",별표 5개,1년 전
Heungsoon Park (Hanson),아침 산책하기 좋은 곳이에요. 사람도 없고 조용해요. 정화되는 기분이에요. 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요,별표 5개,2년 전
G Dutcher,자유는 공짜가 아닙니다.,별표 5개,2년 전
Franklin Chi,"아름답고, 방문하기 좋은 곳이에요!!",별표 5개,2년 전
Rolando Francisco,이곳은 역사적인 장소입니다. 한국의 영웅들은 모두 여기에 누워있습니다...그들 안에는 역사박물관이 있어요,별표 5개,2년 전
신동한 (bapshin),대기 시간 대기 시간 없음 예약 권장 아니요,별표 5개,수정일: 2년 전
Sugeng Riyadi,엄청난,별표 5개,2년 전
