작성자,내용,별점,작성일
Hoon (Curtainman),가깝고 크고 깨끗하고 좋아요. 방문일 평일 대기 시간 대기 시간 없음 예약 권장 예,별표 5개,4달 전
Diver aanything,가볍게 나들이하기에 정말 좋은 곳. 다만 주차하기 어려울 수 있으니 늦어도 오전 11시30분 이전(주말 기준)에 오는 것이 좋다. 그리고 미술관 주차장은 매우 협소하여 정말 일찍 올 생각이 아니라면 여기에 주차할 생각은 안하는게 좋다.,별표 5개,4년 전
최홍렬,가족이 오랜만에 전원 모였습니다. 오붓한 시간을 보내기 위해 선택한 곳이 서울대공원입니다. 취학 전 어린 손주들과 보내기 딱 좋은 곳입니다. 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요,별표 5개,1년 전
이시영,술 마시며 떠드는 중년 이상의 남녀를 빼면 완벽한 곳입니다. 고성방가하며 노상방뇨를 일삼는 어른이 되지 말고 아이들을 배려하는 어른으로 공원을 즐깁시다. 방문일 공휴일 대기 시간 대기 시간 없음 예약 권장 아니요,별표 5개,2년 전
Dara,"코로나때문인지 무슨관무슨관 하나도 안 열려있어서 시무룩했는데, 호랑이 보고나니까 다 좋았다 라고 기억에 저장시켜버렸다....오랜만에 많이 걷고 호랑이해에 🐅 호랑이위엄 영접까지... 재밌었다..b (동물원에서 살수밖에 없는 아이들 제외하고는..웬만하면 자연에서 잘 살았으면 하는 생각이 들긴 했지만..)…",별표 4개,3년 전
eunsil Lim,가을단풍 보며 산책하려는 코스로 갔었어요~  주차장에서 동물원 입구까지 가는 길에 저수지를 지나가며 걷기 좋게 되어 있어서 걸을만 한 것 같아요. 대략 10분~15분 정도 걸려요. 근처에 테이블과 의자도 있어서 가볍게 도시락 먹을 수도 있었어요~  동물원 입구에서 성인은 발열체크 후 입장했는데 공원도 크고 평일에 가서 인지 비교적 사람도 없어서 산책하기 좋았어요~ 뒤쪽 산책로가 꽤 좋았어요. 꼭 동물원 구경 말고도 산책로도 추천해요!,별표 5개,4년 전
나름의이유,서울 인근에 이렇게 자연속에서 많은 동물을 볼수있다는 사실만으로도 대 만족입니다. 다만 유모차를 끌고 코끼리 열차를 타러 가기위해 유모차를 접고 계단을 한참 올라야하는 사실에 별하나를 뺍니다. 유모차 없이 올수있는 저학년 아이들을 가진 부모 또는 연인들 데이트 장소로도 부족함이 없네요. 물과 간식이나 김밥을 싸오는걸 추천드립니다. 동물원안에 간식을 안파는건 아닌데 너무 비싼가격에 쉽게 손이가진 않네요. 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요,별표 4개,1년 전
NAMTAEK KIM,"서울생활할 때 과천과학관, 서울랜드 이용할 때 자주 놀러 다녔던 장소네요. 애들이 성장했지만 오랜만에 다시 방문하고 싶은 곳입니다. 처음에는 세종대 쪽 어린이공원에 자주 다녔지만, 과천 대공원에 방문하면서 규모나 볼거리 등이 특히 애들과 함께 구경할 때는 좋았던 것 같습니다.",별표 4개,1년 전
Sung Eon Lee (Musicsin),"인생에 있어 이곳이 세대를 되물림하는 장소라는 부분에서 인상깊어집니다. 나의 어릴적 스페셜한 장소였던 이곳을 내가 성인이 되서 나의 가족들과 다시 찾는다는 것이 생각해보면 얼마나  감격스러운 부분일까요? 크게 변하고 개선된 것이 없을 수도 있지만, 조금씩 바뀌는게 다행이기도 한 그런 곳입니다. 주차만 좀 어떻게.. 방문일 주말 대기 시간 1시간 이상 예약 권장 아니요",별표 5개,3달 전
홍차,주말은 가능한 피하시고... 무조건 오픈런 추천드려요. 여유있게 보실 수 있음. 오전에 보고 점심때쯤 나왔는데 그 넓은 주차장이 꽉차고 진짜 줄이 어마어마했음... 방문일 주말 대기 시간 10~30분 예약 권장 예,별표 5개,1년 전
박영우,"가을 단풍도 멋지고,한가로위 풀뜯는 동물들 보면서 마음의 여유를 찾을 수 있는 곳~~~ 대공원 둘레길도 한번 가보셔요.~~~ 숨은단풍 비경들이 곳곳에 있어요. 강~~추~~~둘!레!길! 겨울에는  이런느낌!!! 봄에는 벗꽃 만개, 야간에도 좋은 곳!!! 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요",별표 5개,수정일: 1년 전
행복한하루,아이가 동물을 좋아해서 자주 가요 더 더워지면 동물도 사람도 힘들어서 7월 되기 전에 갔는데도 동물들이 더워서 그늘에서 누워 일어나지 않네요 공작관은 이번에 처음 방문했는데 큰 새장에 사람이 들어간 느낌이었어요 새들이 자유롭게 날아다니는 모습을 가까이 봐서 좋았어요,별표 5개,수정일: 6년 전
Rosie,"햇볕이 쨍쨍할 때 가서 비록 더웠지만 코끼리 열차, 리프트 타고 편리하게 이용했어요. 동물들이 많이 없어서 아쉬웠고 갇혀 있는 동물들 보니 마음이 아팠네요🥹 그래도 호기심 많은 아이들이 보기엔 좋을 것 같아요! 푸릇푸릇한 자연환경 속에서 걸으니 기분이 리프레쉬되고 좋았어요👍🏻…",별표 4개,2년 전
김태선 (줄리브광교),미술관에서 주차하는데만 30분기다리고~미술관안에 있는 식당들어갔는데 거기서도 대기줄~약20분 기다린끝에 어찌어찌 점심먹고~평일인데도 단체들이 많이 와서 사람들이 많았는것 같았다.아기랑 즐겁고 유쾌하게 돌아다니고 잘왔다 싶어서 아주만족한 하루였는데~주차요금때문에 주차원들과 싱갱이~ 카드결제했는데 주차요금이 11500원이 나와서 주차원한테 경차라고 말했는데 미리 말해주지 않았다고 승질내면서 취소가 안된다며 이천원으로 해결보려는걸 내려서 삼천원더 달라고 이야기해서 겨우 받아왔는데 기분이 이런건 왜일까?그래도 나라에서 대표하는 동물원에서 이렇게 해도 되는건가?의아스럽다. 방문일 평일 대기 시간 10~30분 예약 권장 모르겠음,별표 3개,1년 전
파란하늘,산책하러가기 넘좋은곳이에요 친구연인가족들과 가고좋고 혼자가도 볼거리가많아서 재밌고 산책도많이되요 코로나라서 못보는 동물들도 꽤있어서 아쉬웠지만 넓은 서울대공원 한바퀴 돌면서 동물친구들보면 힐링이 절로되어요 계절바뀔때마다 예쁜자연풍경도 넘좋구요. 서울대공원이 가깝게 산다는게 참 고맙습니다~~ 요즘 방문객이 별로없어서 시설물 관리가 조금 안되고있는거같아 아쉽긴해요 먹거리도 좀 다양했으면좋겠는데말이죵~~,별표 5개,4년 전
Jaehyung Park,서울대공원 동물원 방문 일요일 오전 10시 도착. 주차장 들어가는데 약간의 대기가 있었으나 주차 공간 여유 있었음. 코끼리 열차 줄이 김 동물들도 더운지 누워있는 애들이 좀 있었음 유아 휴게실 잘 되어 있음 아기와 함께 가기 정말 좋음 방문일 주말 대기 시간 대기 시간 없음 예약 권장 예,별표 5개,3달 전
서몽카,"개인적으로 서울랜드 보다 좋았음. 공작마을 너무나 인상 깊었음. 가까이서 동물을 볼수 있어 좋았음 이쁜 꽃 핀 계절에 재방문 하고 싶음. 체력부족시 코끼리열차,리프트 필수! 리프트타고 입장후 걸어 내려오면 편함 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요",별표 5개,2년 전
Ray Jo,리프트 안타고 걸어서 올라갔다가 내려왔는데 15000보는 걸어요. 발이 좀 아픈데 넓고 괜찮음. 다만 동물들 중에 스트레스성 행동장애인지 제자리에서 왔다 같다 하거나 그래서 동물원에 잘온건가 싶기도 했어요.,별표 5개,6년 전
장국영,깨끗하고 날씨 좋을 때 가면 좋습니다. 시간이 4시가 넘으면 못보는 동물들이 있으니 빨리가시는걸 추천드려요! 방문일 평일 대기 시간 최대 10분 예약 권장 아니요,별표 5개,1년 전
여비라이프,총각때 와본 이후로 처음으로 내 아이를 데리고 와보니 아이와 놀기 너무 좋은 곳이었네요. 아이가 무척 좋아하고 잘 놀다 왔어요~ 조금 더 선선해지면 조만간 다시 방문 계획입니다. 유인원관이 5시 30분에 문을 닫아서 조금 늦게가서 못봐서 아쉬었어요.,별표 5개,5년 전
승데렐라,간만에 산책을 하려고 찾아갔는데 아주 좋았네요~~ 다만 통제구역이 꽤 있어서 아쉬웠어요~그런 부분을 입장권 할인으로 찾아가는 사람들의 아쉬움을 조금이나마 해결해줬으면 하는 생각을 해보았네요~일요일치고는 사람이 별로 없어서 한가롭게 산책할수있었어요~^^,별표 5개,2년 전
알콩,더운 여름엔 가지 마세요 ㅜㅠ 매점도 다 문 안열고 만일 호랑이 버스 운영하는 날이면 리프트 말고 호랑이버스 타고 다니시길 추천드립니다. 개인적으로 실내관이나 동물 테마의 아이들이 쉴 수 있는 실내놀이터가 하나만이라도 있으면 좋겠어요. 에어컨이 절실합니다 리프트 생각보다 길고 오래걸리고 무서워요. 호랑이버스 10분이면 꼭대가 호랑이관까지 갑니다. 아니면 호랑이버스 처음에 쭉 타고 지리 익힌다음 다시호랑이버스 타서 위에서 내려오는게 좋을듯해요. 저는 월요일에 갔는데 주말에도 하는지는 모르겠어요,별표 3개,1달 전
story bus 스토리버스,아이들과 주말 나들이 하기 좋은곳. 다양한 동물도 구경하고 산책도 할 수있고 돗자리 하나 준비해서 가면 피크닉 장소로 제격인듯. 패키지 상품을이용하면 입장료 +코끼리 열차와 리프트까지 함께 이용할 수 있어서 더운 날에는 더욱 추천드리네요 ^^ 즐거운 시간 이었습니다. ㅎㅎ,별표 5개,5년 전
박현욱,엄청나게 넓고 맨위부터 모든것을 다보려면 많이 걸어야한다 그러므로 미리 입구에서 리프트를 타고 올라가는 것이 체력을 아끼는데 도움이 될듯하다 코로나 때문에 실내로 들어가서 보는 곳이 다 닫혀서 아쉬웠다 우리나라에서는 이정도면 아주 훌륭한 동물원이라고 생각된다 많은 종류의 동물이 있지만 각 개체수는 많지 않다 낮이라 많은 수의 동물이 자는 모습만 보여서 아쉬웠다 9,별표 4개,5년 전
JY Lee,처음으로 아기와 서울대공원에 방문했는데 진입로가 너무 좁아서 교통이 아주 혼잡했습니다. 주차장도 진입로 가까운곳에 너무 몰려서 조금 안쪽으로 돌아서 들어간 주차장은 상당히 여유가있었네요. 시설들은 조금 낡았지만 특별히 문제는 없어보였고 어렸을때 타봤던 코끼리 열차는 전기차로 변신해있어 반가웠습니다. 동물들은 다양하게 있었지만 시간대가 안맞았는지 몇빼고는 그다지 활발해보이지는 않았네요,별표 4개,7년 전
Sarah Kim,날씨 좋은 평일방문입니다 코끼리차타고 들어가 리프트로 맹수사로 이동합니다 코로나로 실내관람중지... 조류독감으로 관람중지... 그렇지만 다른동물들은 다 관람가능했습니다 내려올때는 다시 리프트타며 호수구경 잘하고 왔습니다 도보로 먼길을 다녀야해서 꼭 운동화 신어야합니다,별표 5개,4년 전
seung yun Noh,역시 최고의 동물원입니다.주차장에 주차는 너무멀고 걸어서는 힘드네요.그것 빼고는 전부만족하네요 대기 시간 1시간 이상 예약 권장 아니요,별표 5개,1년 전
Jongrack Lee,절대 주말에 차를 가지고 가면 안되는 곳 갈려면 일찍 차를 가지고 가야함.  넓은 공간 만큼이나 공기도 좋고 풍경도 좋고 볼거리도 많아 즐거운 놀이공원 입니다.  평일을 이용하면 더더욱 사람없이 즐길 수 있어 좋은곳 입니다.,별표 4개,7년 전
이덕주,가족과 나들이 하기 좋아요 유모차는 코끼리 열차와 리프트를 이용할 수 없어요 간단한 간식 및 식사를 가져가는 것을 추천 드려요 입장권은 어른 5000원 청소년 3000원 소아 2000원 티머니로 바로 결재가능해요,별표 5개,1년 전
Flamingo,간만에 갔더니 너무 예뻤다. 동심으로 돌아간 기분. 동물들 구경하는 건 좋은데 어른아이 할 거 없이 너무 개념없이 굴어 안에 갇힌 동물들이 몹시 불쌍하게 느껴졌음.. 공원 자체는 좋은데.. 새삼 갇혀 사는 동물들이 너무 가여워 다시는 가지 못할 것 같다.,별표 4개,4년 전
육천수 (Carlos),최고!!!! 각종 동물을 볼 수 있다 방문일 평일 대기 시간 대기 시간 없음 예약 권장 예,별표 5개,4달 전
Alice Kim,야외 나들이하기 좋은곳 남녀노소 누구나 즐겁고 행복한 시간이 되는 마법같은곳이에요. 코로나 때문에 실내는 개장하지 않아 야외만 다녔는데 기분전환에 최고네요,별표 5개,5년 전
수호랑,"남미관, 아프리카관, 호주관, 동양관, 유인원관, 대동물관, 야행동물관, 곤충관, 열대조류관, 해양관, 맹수사, 곰사, 늑대사, 코요테사, 퓨마재규어사, 렛서팬더사, 낙타사, 사슴사, 맹금사, 황새마을, 공작마을, 큰물새장이 있다. 수많은 동물종을 볼 수 있어 어린이 교육용으로 적합하다. 오후에 사람이 많이 몰리므로 오전에 가는 것이 좋다.",별표 4개,4년 전
리테임 (19CM),리프트 통해서 들어가면 볼것은 많으나 느림  코끼리열차 대기가 길지만 더 빠름.  눈치싸움 실패시 심각한 주차대기시간. 고가도로부터 주차장까지 2시간 생각해야함.,별표 3개,수정일: 1년 전
Jooyong Maeng,90년대 느낌 물씬 느껴지는 향수 그치만 대체적으로 정비가 잘 된 동물원 시설 아이보다 더 신난 엄마 아빠 점심 먹을 만한 곳이 없는 아쉬움 오픈 전 도착하여 주차 수월 방문일 주말 대기 시간 대기 시간 없음 예약 권장 예,별표 4개,1년 전
hj Byun,기분 전환 데이트 코스로 최고~~ 미술관 가는 길에 피어있는 꽃들이 너무 아름답고요^^ 주차 시설도 놀러라고 먹거리들도 팔고 있어서 먹고놀기 너무 좋아요!!,별표 5개,1달 전
Yunhee Han,"동물들 참 가엽네요.. 실내는 4시, 실외는 5시까지 동물들을 만날수 있고 코끼리 열차는 5시 10분이 막차에요!  호랑이 엄청 멋졌어요 어흥~!",별표 4개,3년 전
Jaejin Kim,솔직히 다 좋았습니다 모든 직원분들도 친절하셨고 그리고 휴일의 많은 인파나 줄을 오래 기다려야 하는 어려움 등도 예상 했던 바였습니다. 근데 정작 중요한 동물들을 볼수가 없었네요...;;;무슨 무슨 사정이 있다는건 알겠는데..그래도 동물보러 동물원을 온건데 어느 한국역은 때 아니 조류 인플루엔자 때문에 아예 못들어가게 돼있던데 지금 조류계가 비상이긴 한건가요??그냥 머 이런 저런 이유로 제약된 부분이 좀 많지 않았나 싶습니다~그때문인지...다른 참고 넘겼던 부분들까지 별점 삭감에 일조된것 같습니다 방문일 공휴일 대기 시간 최대 10분 예약 권장 아니요,별표 2개,2년 전
변상언,"서울대공원의 호수둘레길, 동물원둘레길, 그리고 산림욕장(등산) 모두모두 걷기좋은 길입니다. 특히 산림욕장은 숲이 우거진 푸른 숲길이라 산림욕 하면서 걷기 좋은데 북문입구 들어가 전망대 지나 남미관샛길로 내려왔어요.",별표 5개,수정일: 3년 전
Chris Park,리프트 타고 위로 가서 보면서 내려오는걸 추천함. 쭉 오르막길이라 그냥 걸어가면 힘들어서 다보고 내려올때쯤 짜증나서 싸움날수도...  주차는 1일 5천원이고 여유있다. 입구에 편의점에서 물챙겨서 표끊고 들어가면 되는데 제로페이는 30% 할인해줌.  인터넷에도 패키지 티켓 저렴하게 파는것 같으니 잘 알아보고 갈것.  처음 들어가서 코끼리 열차 타고 동물원까지 올라갔다가 한 3시간동안 보고 내려올땐 걸어내려왔는데 한 10킬로 이상 걸은듯..ㄷㄷ  녹지는 좋은데 동물원 시설만 보자면 해외 동물원들과 비교해서 아쉬운 수준. 그래도 날좋을때 가면 커플 데이트나 애들 데리고 가기 좋다.,별표 4개,4년 전
Young kyu Kim,"사진이 가족들 찍은것 뿐이라 올리기는 애매합니다만 참 넓고 여유 있는 공간 입니다 동물들도 좁은 데 몰려있지 않아서 보는 마음이 덜 불편했고요  ""동물이 보고 싶으면 궤짝에 가둬놓지말고 그들이 사는 곳에 가서 니들이 움직여라"" 느낌이랄까요  먼지만 좀 좋아지면 가족들과 여유를 즐기고 오기 좋겠습니다 주변에 서울랜드나 경마장, 과학관, 미술관 등등 많아서 다음에 또 가기로 했습니다  ^^",별표 4개,6년 전
권기운,정말 오랫만에 방문했습니다. 예전에 방문했을때의 기억이 가물가물 한데. 넓어서 꼭 보고 싶은곳맛 들러도 시간이 금방 갑니다. 북문 입구를 들어가서 중앙 호수를 통과해서 호랑이를 보러 가기로. 호랑이 사육장이 동물원 위쪽에 위치해 있어 가면서 보는 동물들도 멋있습니다. 아이들이 있을때는 도시락을 싸와서 하루 종일 구경하다 갔던듯 한데. 제일 먼저 본 황새가 털갈이를 하는듯 분홍색 자태가 예쁩니다. 코뿔소도 덩치가 정말크고. 코끼리들은 등긁기에 여념하고 있는듯. 코요테 우리를 지나서 늑대를 보고. 곰을 보내 불곰 크기가 정말 크네요. 열심히 업드려서 낮잠을 자고 있는 모습이 너무 정겨워 보인다는. 호랑이는 정말 크게 만들어 놓은데다 테마별로 구분해 놓아서 정말 보기가 좋았습니다. 호랑이 개체수도 많은듯 하여 시간 가는줄 모르고 보게 됩니다. 다음에는 좀더 여유를 가지고 와야 겠다는. 방문일 평일 대기 시간 대기 시간 없음 예약 권장 예,별표 5개,2년 전
도사아몬드,서울대공원 주말 방문객들 주차에 다들 골머리 아프실껍니다. 선택된 몇명만 마지막 사진에 보이는 곳에 주차할수 있음^^ 기다릴필요도 없으니 검색해서 꼭 저기에 차대시고 일반 주차장말고 현대미술관쪽이나 캠핑장쪽에 주차 하시면 수월합니다. 가을 단풍이 가득하여 가족 연인이 들리기에 아주 좋은 시기입니다.,별표 5개,3년 전
byeongeok lee (늑대와춤을),"5년 만에 방문한 서울대공원~ ^^ 5년 전에는 여자 친구와 함께, 이번에는 아내(5년 전 여자친구)와 아이들과 함께~  오랜 만에 방문 했지만, 어제 있었던 일과 같이 기억이 나네요.  ps. 코로나만 아니었다면, 더욱 즐거운 시간이 될 수 있었을 텐데, 조금은 아쉽네요.",별표 5개,5년 전
bong jin park (babyStar),멋진 나무들과 넓은 공원 동물들도 넓은 공간에서 지내서 보기 좋아요 음식도 저렴하고 아이들이 매우 즐거워 해서 자주 오고 싶은데 어른들 다리가 아플거에요 방문일 주말 대기 시간 최대 10분 예약 권장 예,별표 5개,2년 전
GS Kim,"여유롭게 거닐고 휴식할 수 있는곳! 36개월 미만은 무료, 입구에서 코끼리 열차와 리프트 패키지 구입후 꼭대기에서 내려 관람하며 내려오는것 추천! 입구지나 오른편에 유모차대여소 있으니 이용하면 편해요",별표 5개,4년 전
조은진,"리프트 입장권 패키지 있어서 좋아요.현장에서는 리프트1회,코끼리열차,입장권이 11000원이고 소셜에서는 리프트2회권,입장권이 만원이네요. 리프트는 안전해보이고 전경도 멋있어서 좋네요^^ 리프트타고 동물원 정상까지 가서 내려오면서 봤어요. 중간에 화장실, 의자가 많아서 쉬기 좋아요. 바람은 시원해졌지만 아직 날이 더워서 동물들이 그늘에 많이 피해 있네요ㅋㅋ 먹이주는 시간 확인해서 동선 계획하면 좋을것같네요.",별표 5개,5년 전
최현경,"얼마전에! 가족들과 한번, 남자친구와 한번 장미축제겸 동물원 보려구 패키지 끊어서 다녀왔습니다>-< 오랜만에 동심으로 돌아와서 구경하고 사진만 찍은거 같네여 ㅎ 동물들도 많이 구경하고 특히 호랑이가 깨어난 시간에 구경한게 제일 신기하고 좋았던 거 같아여!!! 날씨가 따뜻해서 아이들과 나오기도 좋고 또 장미축제는 데이트하기 좋은 코스인거 같아요 지금음 축제가 끝났지만... 패키지 쿠팡이론데서 더 저렴하게 구매할 수 있더라구여! 좋은 추억과 이쁜 사랑 하시길 바랄게요~",별표 4개,6년 전
이카리,"처음 가봤습니다. 주말인데도 코로나 때문에 사람들 없고 모두 마스크 착용. 사회적 거리 두기 잘 되어 있습니다. 동물원이 매우 넓고 동물 보며 산책한다는 생각으로 잘 다녀왔습니다. 돗자리와 도시락을 싸서 그늘 밑에서 먹을 수 있고, 케이블 카가 매우 길고 전망도 좋아 꼭 타보시길 추천드립니다. 입구에서 케이블카 1호선 탑승, 동물원 돌고 꼭대기에서 2호선 타고 내려오고 (이거강츄) 1호선 내리는 곳에서 코끼라 열차 타고 주차장으로 복귀하는 루트를 추천! 재방문의사 있습니다. (기념품 판매점은 닫혀 있습니다)",별표 5개,5년 전
