작성자,내용,별점,작성일
ys Ko,서울강남을 270도 조망할수 있다. 특히 야경은 멋지다.,별표 2개,7년 전
지지미니,저녁에 운동삼아 운동하고 왔어요 너무 좋아요,별표 5개,3년 전
yongho row,멋진 야경을 볼수 있는곳.,별표 5개,3년 전
김태헌,약간 걸어오르는 수고만 감수하면 예쁜 곳!!,별표 5개,5년 전
김완섭,밤에 오면 한강 야경감상도 가능합니다 놀이터 적당한 사이즈의 놀이터 & 체육시설이 있어요 화장실 놀이터 바로 옆 화장실이 있어서 사용하기 편리합니다 반려견 동반 환경 산책로가 조성되어 강아지들도 많이 지나다닙니다,별표 4개,2년 전
김푸풋,도심 한복판 멋진 야경이 위안을 주는곳,별표 5개,4년 전
김민석,한번 보면 계속 보고 있게 되는 야경,별표 5개,3년 전
김씨,한강쪽에서 올라가는길은 경사가 가팔라 힘들다,별표 5개,6년 전
박한영,일출보기도 좋고 지대가 높지 않아 10분 이내로 정상까지 왔다갔다 할수있습니다. 아침에 간단하게 운동하기 좋은 코스라고 볼 수 있어요. 옛날에는 약수터도 있었는데 지금은 아마 없을 듯 하네요. 야경도 좋고 강력하게 추천합니다.,별표 4개,5년 전
Dajung Kim,"산책하기 좋은 동네 뒷산입니다. 야경이 좋아 코로나 전에는 사진 찍으러 오는 분들도 많었어요. 최근엔 코로나로 인해 배느민턴 니트 철수, 기구에 비닐테입으로 사용 못하게 묶어둔 곳도 있어요.",별표 5개,4년 전
Simon K,멋진 데이트 코스입니다 강추,별표 5개,6년 전
엄계연,남편과 함께 걷기운동도 할겸해서 달맞이공원에 올라 왔는데 이곳은 길은 평탄해서 좋은데 계단이 조금 많고 전망과 조경관리를 안해서 보잘것이 없는게 흠인것 같아요~♡ 그래도 한강이 보이고 차들이 다니는게 보이니 괜찮은것 같네요~,별표 4개,4년 전
윤정우,한강과 서울숲 보러 나들이가기좋다,별표 4개,4년 전
ri mo,5분이면 올라가고 경치가 너무 좋다 동호대교 서울숲 성수대교 롯데타워 관악산등 날씨좋은날에 가면 조망하나는 최고!,별표 5개,4년 전
박운규,야경이 아름다운 곳,별표 5개,5년 전
Songyi Lee,소문대로야경맛집이예요♡그냥 바라만보아도너무좋아요.벌레는많으니 입구에 서 벌레퇴치 칙칙이 꼭뿌리고가셔요,별표 5개,4년 전
신현식,서울 야경 찍기가 좋았습니다.,별표 5개,6년 전
두부두부,사람이 적어서 야경구경하기 좋음. 다만 동네 근린공원이라 구경할게 큰 곳은 아니고 잠깐 야경좀 보고 내려올만한 곳.,별표 5개,4년 전
최용이,전망 좋음. 모기 많음,별표 3개,3년 전
White Saint,숨은 한강의 명소입니다. 하지만 교통약자는 옥수역에서 접근하기가 쉽지 않습니다. 교통약자는 경사심한 언덕을 넘어 금호동으로 와야합니다.,별표 4개,4년 전
opinion minority,오전 중엔 조용하네요. 입구가 대로변에 있고  경치가 아주 좋아요 !  금옥초등학교 후문 길건너 에도  입구가있네요.,별표 4개,4년 전
이은정,아이가 좋아해서 더 좋았어요~,별표 5개,4년 전
JI HYUN YOON,한강 뷰가 장관이고 조용하고 산책코스 걷기 좋습니다. 숨겨진 서울 명소네요,별표 5개,4년 전
Sukwoon Choi,접근성 좋은 달맞이 공원입니다.,별표 5개,3년 전
Kwang Seak Oh,"멋진 경관에 사로잡힌 곳, 서울의 한강을 제대로 볼수있는 몇안되는곳인거 같습니다 정말 멋지네요^^",별표 5개,7년 전
미소,서울남쪽야경관람장소는여기가최고ㆍ연애인들이주말낮에혼자와서놀다가는장소ㆍ족발ㆍ치킨사다팔각정에서먹은면최고의기분만끽한다,별표 5개,5년 전
JH YUN,나무 없는 풍경은 꼭대기에 나무다리로,별표 5개,3년 전
황규홍,"한강의 전경을 가까이 볼수 있는, 서울에서 몇 안되는 야경 명소중 하나.",별표 5개,8년 전
LEE HJ,산책 나가기 좋습니다. 데크도 잘 되어 있어서 5살 아들도 신나게 다녀왔습니다.,별표 5개,4년 전
jinsung park,데이트하기에 갠찬음... 위에서 바라본 한강,별표 4개,5년 전
박근덕,서울에서 일출 일몰 서울야경을 제대로 감상할 수 있는 곳입니다. ^^,별표 5개,5년 전
Sam Nam,달을 정면으로 볼 수있고 롯데타워 성수대교 한강 등 파노라마뷰가 펼쳐지는 곳,별표 5개,3년 전
Seunghwan Lee,간단히 산책겸 운동할수 있는 언덕이에요. 한강도 볼 수 있어요.,별표 5개,5년 전
Chang Hyun Jeon,"공원 내 일부 지역 하수도 비슷한 냄새 남 허가 받고하는지 모르겠으나 내부 트랙에서 미취학 또는 저학년 대상 유료 인라인 강습으로 실시중, 자전거와 킥보드 타는 사람과 충돌의 위험이 있어 보임",별표 4개,7년 전
beach wing,응봉산과 더불어 한강뷰가 정말 좋아요. 개나리가 샛노랗습니다.,별표 4개,3년 전
정대성,뷰가 좋았습니다,별표 4개,6달 전
송재훈,한강 뷰가 좋다. 강변북로 야간 사진 찍기 좋음.,별표 4개,8년 전
안종제,작은 공원입니다. 한강뷰가 좋고 옥수역 한강나들목에서 바로 올라갈 수 있습니다.,별표 5개,5년 전
김상욱,성수대교  롯데타워등을 조망 할 수 있는 최고의  지점,별표 5개,4년 전
INSUK HAN,모래놀이터도 있어 아이들이 좋아함.,별표 5개,1년 전
Young Sang Cho,야경 일출 장소로 좋습니다. 지하철에서 가깝고,별표 4개,2년 전
김기우,산책하기 좋은공간,별표 4개,4년 전
QOO,달맞이공원 정말 좋았어요 자전거타고 갔는데 자연이 아름다웠어요,별표 5개,6년 전
최종관,한강을한눈에볼수있고매년달맞이을할수있는곳,별표 5개,5년 전
백패커,서울에 숨겨진 미경.. 이기적인 생각이지만 이런곳은 많이 안알려지딜바래봅니다.,별표 5개,6년 전
lilllio lill,좋아요,별표 5개,4년 전
Belight,따스한 서울.,별표 4개,6달 전
hyunwoo,집 바로뒤에 있어서 가끔 가는데 경치가 진짜 좋아,별표 5개,5년 전
Kyle Jeon,하늘이 예뻐서 한강이 예뻐서 사랑하지 않을 이유가 없어서 사랑합니다.,별표 5개,5년 전
Jonghack Yi,서울에서 경관이 제일 좋은 조망소입니다.,별표 5개,3년 전
황용하,한강 야경 맛집 화장실 공원 위에는 화장실 없음. 옥수역에서 해결하고 올라가야 함.,별표 5개,1년 전
eungi kim,경치구경 및 해돋이하기에 적합한장소 놀이터 없음. 운동기구 있음 화장실 없음 반려견 동반 환경 가능 피크닉 구역 없음,별표 4개,수정일: 1년 전
강수정,한강의 아름다운 풍경이 한 눈에 들어오는 곳.,별표 5개,3년 전
양미희,한가롭게 가벼운 산책코스로 좋아요,별표 5개,4년 전
이럴줄알았지,도심속 탁트인 한강전경을볼수있는 곳,별표 4개,7년 전
Hyobin Yang,한강 조망하면서 산책하기 좋음. 조경이 아쉬움,별표 4개,5년 전
베리지터,어릴적부터 올라가던곳인데 까맣게 있어버리다가 이제야 기억이나서다시올라가네..,별표 5개,6년 전
강희영,아름다운 명소..개나리 필때오면..야경도,별표 5개,4년 전
Jini CHA,산책로 로는 야간 추천 합니다.,별표 5개,5년 전
박주원,서울 야경을 즐기기 좋은 곳,별표 5개,2년 전
이샐리,서울에 이런 뷰 가 있다니  넘 아름다웠어요,별표 5개,7년 전
박덕길,야경이 좋아~~,별표 5개,4년 전
이미스워리,조용하고 한강 전망이 좋아요,별표 5개,5년 전
황태일,한강과 강남쪽 전망을 잘 볼수있는 곳,별표 5개,6년 전
소피,집앞 공원인데 아주 좋아요!,별표 4개,5년 전
sonia K,새롭게 공사해 놓으니 좋네요,별표 5개,4년 전
정원기,한강이 내려다 보이는 옥수역 부근 공원. 계단이 가파르다.,별표 5개,6년 전
이상태,응봉산 보다 사람도 없고 경치는 비슷.,별표 5개,5년 전
Keyvilla,저는 한국이 꿈이 일어나는 곳이라고 생각합니다 😊…,별표 5개,4년 전
larry choi,오늘 추석날 밤에 달 구경 했다~~ ㅋ,별표 4개,4년 전
Inwoo Nam,운치있고 조용하고 경치좋고,별표 5개,6년 전
찬찬,이쁘지만 높음 비오면 위험할듯,별표 4개,4년 전
HyoShik Kim,가볍게 마실용으로 가기 좋아요,별표 5개,8년 전
임정현,야경이 정말 좋은 서울 야경 맛집,별표 5개,4년 전
Dong-Woo Parker Kim,모기 기피제 필수 태극모기한테 개뜯김,별표 5개,4년 전
나와같이레벨업,지금 딱 좋음. 산책하기,별표 5개,4년 전
June,야경보기 좋은 곳,별표 5개,1년 전
김경환,옥수역과 응봉역 사이에있는 공원임니다,별표 4개,4년 전
한우영,유기견 주의. 사람을 공격하지는 않지만 때지어 몰려다님.,별표 5개,8년 전
김창진,아침 운동하기 최적 입니다,별표 5개,4년 전
조성훈,옥수동 뷰 맛집,별표 5개,4년 전
엣지엄마,너무 멋진곳,별표 5개,4년 전
No꼰 TV,지하철에서 가깝고 한강뷰가 끝내줌ㅋㅋ,별표 5개,4년 전
이형식,야경이 멋있는 곳,별표 5개,1년 전
suk yeoul yu,옥수역에서가깝고 조금만 오르면됨,별표 4개,6년 전
Anthony Khim StockPhoto,개나리가 피니 더 멋지네요^,별표 4개,6년 전
에트라마,최고지요 뭐,별표 5개,6년 전
양진영,한강야경보기 좋은곳,별표 5개,3년 전
김태욱,가볍게 산책하기 좋은곳,별표 5개,수정일: 3년 전
다랑어,산책하기 좋아요,별표 5개,8년 전
박석원,뷰 맛집..,별표 5개,3년 전
강찬지혜아빠,야경이 멋찌네요!!!,별표 5개,4년 전
고지욱,최고의한강명소 !,별표 5개,6년 전
Jaewon Jang,전망이 좋다,별표 5개,3년 전
Gunil Hwang,한강의 멋진 장소,별표 4개,5년 전
전해욱,음식의 전문화 깔끔,별표 2개,5년 전
박상현,전망좋아요 ^^,별표 4개,4년 전
한상우,자전거타고 다니기 좋음,별표 4개,5년 전
Jaehoon Kim,모기가 참 많다..,별표 3개,6년 전
정웅,조망 굿이죠 언제나,별표 5개,4년 전
Jongkwan Kim,산책로 좋아요,별표 5개,4년 전
이영수,그냥좋아요 !,별표 4개,4년 전
채영,달이 예뻐요,별표 5개,5년 전
노랑고양이,안녕ㅗㅛㅡㅜ. 이 대통령은,별표 5개,5년 전
김남훈 Kim Namhoon,전망 좋은 뒷동산,별표 4개,4년 전
황유천,달맞이 와 서울야경 명소,별표 5개,5년 전
오일주,고향의 동산입니다,별표 3개,6년 전
Hyungsun Seo,전망좋은곳,별표 5개,8년 전
Oz Kang,한강 야경이 멋짐,별표 3개,수정일: 3년 전
김계용,경치 좋아요,별표 5개,4년 전
안벤자민,환상적인야경,별표 5개,6년 전
Kim Seungwook,야경이 최고죠,별표 5개,7년 전
이진영,최고,별표 5개,5년 전
오인선,야경 멋진명소,별표 5개,4년 전
EUN-SOO JUNG,굳,별표 5개,4년 전
HyangMin Yang,좋아요,별표 5개,5년 전
Aung Ko,너무 예쁘다,별표 5개,3년 전
Ryu Ryu,산책좋음,별표 3개,7년 전
품바둥이,달맞지공원,별표 5개,4년 전
Sue Le,소중한 공간,별표 5개,수정일: 5년 전
풉풉,전망 짱,별표 5개,4년 전
에스지주식매매일지,한강조망,별표 5개,5년 전
Yejin Lee,공원 한강뷰,별표 5개,6년 전
CH Cho,야경 디짐,별표 5개,5년 전
Howoong Kang,굿 경치,별표 5개,5년 전
MK KANG,농구왕,별표 4개,9년 전
오돌오돌,공원공원ㅋ,별표 3개,6년 전
lowpanpan,"이곳은 한때 ""성균관대교""(서울시 지정 명승지)로 불렸으며, 월미공원의 ""포토 아일랜드""로도 알려져 있습니다. 옥수역 4번 출구에서 도보로 5분, 계단을 따라 10~15분 정도 올라가면 정상에 도착합니다. 조금 힘들지만, 분명 그만한 가치가 있습니다!  이곳은 특히 일몰 시간대에 인기가 많아 많은 사람들이 일몰과 야경을 포착하기 위해 이곳을 찾습니다. 이곳에서 바라보는 광활한 바다와 동호대교의 숨 막힐 듯 아름다운 풍경은 정말 숨이 멎을 듯 아름답습니다. 놀랍게도, 이곳에는 생각보다 다양한 운동 기구들이 있어 자연을 만끽하며 운동할 수 있습니다. 다양한 운동 기구들이 있어 다양한 운동 요구를 충족시켜 줍니다.  첫째, 다리 근육을 강화하고 하체 근력을 강화하는 데 도움이 되는 레그 프레스 머신이 있습니다. 다음으로, 허벅지 앞쪽 근육에 집중하는 레그 익스텐션 머신이 있는데, 다리 근육을 탄탄하게 만들고 싶은 분들에게 안성맞춤입니다.  상체 운동으로는 등과 팔 근육 강화에 도움이 되는 랫 풀다운 머신이 있습니다. 상체 근력과 지구력 향상에 좋은 턱걸이 머신도 있습니다.  가슴 운동으로는 벤치 프레스 머신과 버터플라이 머신이 가슴 근육과 어깨를 단련하는 데 도움이 됩니다. 마지막으로, 팔, 가슴, 코어 운동에 완벽한 전신 운동인 딥스 머신이 있습니다.  운동을 좋아하거나 산책 중 다리를 쭉 뻗고 싶은 분이라면, 달맞이공원의 다양한 운동 기구를 이용해 보세요. 아름다운 경치를 감상하며 운동하세요!",별표 5개,수정일: 4달 전
Emjay Kimi,훌륭한 작은 공원. 몇 분만 계단을 올라가면 정상에 도달할 수 있습니다. 멋진 풍경. 정상에는 좋은 바람이 불어요. 초보자를 위한 훌륭한 경사 운동. 계절마다 방문하여 다양한 전망을 감상해야 합니다. 숨겨진 보석!,별표 5개,3년 전
Jaewook J,"아파트 건물 바로 옆에 위치한 언덕/작은 산으로, 인근 옥수역에서 접근 가능합니다.  한강과 양쪽 다리, 그리고 멀리 보이는 롯데월드타워의 풍경은 매우 아름다워 방문할 가치가 있습니다. 맑은 날에는 아름다운 풍경을 자랑하지만, 밤에는 더욱 아름다워질 것입니다.  공원 자체는 작지만 조용하며, 산책을 즐길 수 있는 좋은 산책로와 그늘이 있는 휴식 공간이 마련되어 있어 휴식을 취하기에 좋습니다.",별표 5개,2년 전
Han Wu,야경이 정말 멋지네요,별표 5개,2주 전
Pat Mlt,멋진 전망을 갖춘 멋진 작은 공원,별표 5개,10달 전
JH LEE,동네에 있는 작은 공원. 남쪽으로 전망이 좋습니다. 개를 조심하세요.,별표 4개,6년 전
Tommy Chang,야간 사진을 찍기 좋은 곳이에요!,별표 5개,1년 전
James Bong-Hoon Cheon,접근성이 좋은 멋진 풍경. 좋은 한강뷰를 보고 싶다면 꼭 방문해보세요.,별표 5개,4년 전
Hasmiera Hashim,새해 복 많이 받으세요!,별표 5개,7달 전
John Lee (KH Lee),서울을 구경하기 아주 좋은 곳,별표 5개,3년 전
Young HO Choi,달맞이공원 포토아일랜드에서 보는 아름다운 풍경.,별표 5개,2년 전
Amit Eilat,다리의 경치를 보기 위해 밤에 갔어요,별표 4개,1달 전
Micky Kie,훌륭한 공원. 깨끗하고 깔끔합니다. 추천,별표 5개,5년 전
R “Ima” Imai,훈련할 수 있는 편안한 장소,별표 4개,3달 전
Jihwan Kim,좋은 전망이에요 🤩…,별표 5개,11달 전
D M,한 강과 강남 지구의 탁월한 전망이지만 공원의 크기는 너무 작습니다.,별표 4개,1년 전
Livia,훌륭한 전망.,별표 5개,8년 전
中村てる美,도시의 오아시스💕 녹색으로 둘러싸인 멋진 공원…,별표 5개,3년 전
Yoochun Hwang,한강을 바라보기에 아주 좋은 곳이에요. 서울 강남,별표 5개,5년 전
Ludwig Rivera C.,역대 최고의 장소,별표 5개,4년 전
Hwiyoung Kim,전망이 좋고 사람이 많지 않음,별표 5개,5년 전
johwi Park,야경이 좋다,별표 5개,1년 전
Elisa Nsnty,"달맞이 공원은 너무 높이 올라갈 필요가 없어 매우 쉽게 접근할 수 있습니다. 공원에서는 한강과 롯데타워의 아름다운 전망을 감상할 수 있으며, 특히 해 질 녘에는 더욱 아름답습니다. 힘들이지 않고 편안하게 휴식을 취할 수 있는 평화로운 곳입니다.",별표 5개,3일 전
