작성자,내용,별점,작성일
이동훈,"작은 아이와 함께 간만에 찾았어요. 평소라면 주말에 사람이 정말 많을텐데 장마철이라 조금은 한산했습니다. 몇가지 좋은 점 1. 무료 2. 동물 구경 3. 식물 구경 (식물원) 4. 산책하기 좋은 널찍한 공원  등등. 그외 나쁜 점은 딱히 없네요. 시설이 좀 오래되긴 했는데 사용상 불편한 점은 전혀 없으니까요. 아무튼 간만에 코끼리나 원숭이, 프레리독, 얼룩말, 물개 등 동물들 많이 보고 왔어요. 아이도 무척 좋아하고 신기해 하니 뿌듯했지요. 다음에 또 와야 겠습니다. 추가로 공원안에 물놀이 수영장 있습니다 입장료는 인당 12,000원인데 좋은 점은 내부에 매점은 물론이고 바베큐장이 있어서 고기를 사다가 구워먹을 수 있다고 합니다. 장비는 대여가 가능해서 말그대로 몸만 가면 된다고 하니 한여름철 놀러가서 놀고 먹고 하기 좋을거 같더라구요. 담에 꼭 가볼려구요. 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요",별표 4개,1년 전
Jini Koko (고탐),추석연휴에 갔다가 그늘은 넘 시원했는데 찌는듯한 태양에 땀샤워에 더위 먹었던.... 하지만 무료라서 넘 좋아요. 공휴일이라 주차 자리가 없어서 주차하기 힘들었어요. 웨건 빌릴수 있어서 아기 둘은 덜 힘들었겠지만... 더운 날씨속에 동물원의 동물들도 많이 안보이고 활동을 안해서 아쉬웠어요. 그래도 애들이 좋아 하니 담에 또 놀러 갈 것 같아요. 방문일 공휴일 대기 시간 대기 시간 없음 예약 권장 아니요,별표 5개,10달 전
SEUNG JOON LEE,"1973년 5월 5일 어린이날 개장한 가족 단위 휴식공간으로, 당시 서울컨트리클럽 골프장 부지를 무상기증받고 사유지를 매입하여 공원을 건설하였다. 1986년 5월 5일부터 어린이 입장료를 무료화하였으며, 2006년 10월 14일부터 전 연령 무료 개방하였다. 2007년 11월 공원 재조성사업 공사를 시작하였고, 완료 후 2009년 5월 5일 재개장하였다. 면적은 전체 약 53만 6,088㎡로, 녹지 및 수림 약 27만 2,422㎡, 잔디 약 5만 836㎡, 시설 약 21만 2,829㎡ 등이며, 전체 둘레는 약 4㎞이다.  공원 출입문은 정문, 동문, 서문, 남문, 북문, 후문, 능동문, 회관문, 구의문 등 9개가 있으며, 주요 시설로 동물나라, 놀이동산, 자연나라 등이 있다.  동물나라에는 95종 4,100마리의 동물들이 있으며, 초식동물마을에는 큰뿔소, 캥거루, 얼룩말 등이 있다. 원숭이마을에는 침팬지와 일본원숭이 등이 있으며, 맹수마을에는 사자 등이 있다. 꼬마동물마을에는 미어캣, 프레리독, 왈라루, 사막여우, 스컹크 등이 있으며, 물새장에는 자카스펭귄이 있다. 이외에도 사슴마을, 들새마을, 열대동물관 등이 있으며, 동물 먹이주기 관람과 체험을 할 수 있다.  자연나라의 식물원에는 1,500㎡ 면적에 286종의 온실식물이 있으며, 500㎡ 면적에 66종의 야생화가 전시되어 있다. 생태연못에는 해오라기, 고방오리, 백로 등이 생활하고 있으며, 그 옆에 전래동화마을이 있어 '햇님달님', '선녀와 나무꾼' 등의 전래동화 조형물과 대형 동화책을 볼 수 있다. 정문 주변에 있는 환경연못에는 도루박이, 미나리 등의 습지식물과 붕어, 미꾸라지 등의 어류가 서식하고 있다. 이외에도 공원에서 발생한 폐기물로 예술작품을 만든 상상마을, 산책로를 따라 천하대장군과 지하여장군이 있는 장승촌, 텃밭 체험을 할 수 있는 어린이 텃밭 등이 있다.  재미나라의 놀이동산 아이랜드(iLAND)에는 슈퍼바이킹, 드롭타워, 범퍼카, 하늘열차, 웨이브스윙, 후룸라이더, 패밀리코스타, 유령의 집 등 다채로운 놀이기구가 있으며, 동물공연장과 돔아트홀이 있어 공연을 관람할 수 있다. 또한 모험의나라 놀이터, 오즈의마법사 놀이터가 있으며, 어린이숲속캠핑체험장, 어린이교통안전체험관 등이 있다. 물놀이를 할 수 있는 물놀이형 수경시설도 있으며, 음악분수와 무지개 분수도 있다.  부대시설로 야외공연장, 축구장, 테니스장, 풋살경기장, 키즈 오토파크 등이 있으며, 현충시설로 유관순열사상, 박연상 동상, 고하 송진우 선생 동상, 소파 방정환 선생 동상, 김동인 문학상, 남강 이승훈 선생 동상, 고당 조만식 선생 동상, 백마고지 3용사의 동상, 을지문덕 장군상, 존비코울터 장군상, 통일과 번영의 상 등이 있다.  공원 이용시간은 오전 5시~오후 10시이며, 동물원은 오전 9시~오후 5시, 식물원은 4~10월에 오전 9시~오후 6시, 11~3월에 오전 9시~오후 5시, 놀이동산 아이랜드는 오전 10시~오후 6시 30분이다. 공원입장료는 무료이며, 놀이동산 아이랜드·공연·잔디구장 등의 관람·이용은 유료이다.  서울특별시 광진구 능동로 216(능동 18)에 있다. [두산백과] 방문일 공휴일 대기 시간 대기 시간 없음 예약 권장 아니요",별표 5개,10달 전
나밤,항상 갈때마다 재밌어요. 무료고 7호선 어린이대공원역에서 내리면 바로 갈수있어서 좋습니다 방문일 평일 대기 시간 대기 시간 없음,별표 5개,6달 전
BRIANNA “소피” Sopi,"동물원,식물원,재미있고 팔각정에카페있어요,놀이공원은 유료예요~^^ 분수쇼도볼만하네요, 동물원, 식물원pm5시까지만open 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요",별표 4개,수정일: 3달 전
Pot Dooshami,공원이 크고 아무런 계획 없이 공원을 거닐어도 계속 새로운 풍경이 이어집니다.,별표 5개,3달 전
Judy Kim,"저녁에 현대백화점 가면 음식 마감세일 해요. 백화점에서 저녁음식 사서 어린이대공원 가는 코스 추천. . 어린이대공원 입장은 열려있고, 동물원이나 내부 시설은 오후5시까지 입니다. . 주차요금 매우 저렴합니다. . 돗자리 가지고 가세요! 잔디밭에 앉아있기 좋아요.",별표 5개,2달 전
Kyuwan Kim,"서울도심에 이만한 녹지와 공원은 잘 없습니다. 특히 이름에서와 같이 어린이들에게 특화되어 있어, 킥보드나 자전거, 애완동물은 공원 안으로 입장이 불가합니다. 공휴일에는 차량으로 방문하는 방문객들이 많으니 특별한 날보다는 일반적인 공휴일에 와서 여유롭게 쉬다가면 좋을것 같네요 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요",별표 4개,11달 전
피부가알고싶다!닥터송,"동물원 무료입장 볼만한동물들 엑기스는 다모여있음 놀이기구 입장료없이 타고싶은것만 횟수에 맞게 티켓팅, 자유이용권도  있으나 의무가 아님 가성비최고의 놀이공원 아이들과 가기에 최고의 장소! 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요",별표 5개,1년 전
NAMJU brand,"서울을 대표하는 어린이 대""공원"". 무료입장하여 넓은 공간을 즐길수있다는 점이 가장 큰 메리트이다. 십지어 동물원과 식물원이 무료라는 말. 놀이공원내에 놀이기구 예전에 BIG3, 5라고 하던 위용있던 놀이기구는 없지만 아이와 함께 타기에 즐거운 것들이 있다. 아이 키는 100cm이상 되어야 보호자동반으로라도 탈수있으니 참고하시길 :) 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요",별표 4개,1년 전
Didion,"시설관리가 너무 안되고 있습니다. 동물원의 동물들은 하나같이 몇가지의 질병에 시달리고 있는듯보이고, 환경이 너무 열악합니다. 눈물날지경이예요. 놀이터는 그나마 놀만합니다. 편의점&푸드코트도 가격이 넘 비싸요. 동물원은 없어졌으면합니다. 방문일 평일 대기 시간 대기 시간 없음",별표 3개,1년 전
Marzo Soo,"사랑하고 아끼는 곳. 어릴 적부터의 추억으로 가득한 곳.  동물원은 규모가 크진 않으나 동물들을 가까이서 관찰하기 좋았고, 수령이 오래된 벚나무들이 많아 봄 산책 코스로도 제격이다. 삼삼오오 돗자리 깔고 잔디밭 앉은 모습 보니 센트럴 파크 부럽지 않더라. 놀이기구들도 가볍게 재미로 타기 좋았고.  오래오래 남아 주었으면🌸🫶🏻",별표 5개,1년 전
JAEKYUN KIM,"주말에 오전 10시 이후는 주차하기 힘들어요(후문 주차장 기준). 놀이 동산은 10시부터 운영합니다. 아이들과 함께 온다면 빅5권(자유이용권 비추천) 구매하고 10시부터 1,2시간 타고 동물원, 식물원 구경하는 코스를 추천합니다. 부지가 넓고 쉴곳이 많아 도시락, 돗자리 가져와서 놀다가도 좋아요. 방문일 공휴일 대기 시간 10~30분 예약 권장 아니요",별표 4개,1년 전
Peri Kim,"어린이대공원역 바로 앞에 정문있음. 군자역에서 후문까지 걸어서 10분거리. 애완견 출입불가능. 정문으로 들어가는데 출입 제지당했다. 다른 출입구들은 경비도 없는데 아떤 방식으로 관리를 하는지 의아하다. 그리고 강아지를 공원에서 산책시키지 못한다는게 조금 이해가 어렵다. 대공원인만큼 볼거리가 다양하다. 식물원,동물원, 북카페, 공연장, 놀이동산 등등. 대부분의 시설을 무료로 이용할수 있어 사람이 항상 많다. 시설들은 보통 5시에 문을 닫는다. 산책길 이용은 그 뒤에도 가능하다. 놀이공원의 먹거리들은 좀 많이 비싸다(콘아이스크림 4000원) 역근처에도 먹을게 많고 좀 걸으면 건대입구라 공원안에서 배고픔을 해결할 필욘 없다.  한가지 불편했던 점은 정문말고 다른 출입구에 길안내가 체계적으로 잘 되어있지않다는 것? 처음 방문하는 입장에서 놀이공원이나 동물원을 가기위해 표지판을 보고 길을 찾는게 쉽지않았다.",별표 3개,수정일: 1년 전
sungbum hong,낙후된 시설이 아쉽지만 추억이 잘 간직되어 있어 좋기도 합니다. 귀여운 동물들을 보며 힐링했습니다. 식물원에서의 세월의 흔적은 오히려 더 멋진 것 같습니다. 방문일 평일 대기 시간 대기 시간 없음,별표 5개,1년 전
Robin Nam,"도심 한가운데 있는 대한민국의 자랑 어린이대공원. 동물원과 식물원, 어린이놀이터, 놀이동산까지 있는 진정한 테마파크. 입장은 무료. (놀이기구는 유료) 곳곳에 잔디밭과 쉴 수 있는 공간이 있고, 포인트마다 있는 편의점에서 간단한 식사나 간식을 살 수 있다. 사람들이 많이 몰리는 곳도 있지만 넓은 부지에 걸맞게 조용히 휴식을 취할 수 있는 곳도 있다. 많은 동물이 있는 건 아니지만 그래도 아이들이 보고 좋아할 동물들은 다 있고 알차게 구성된 공원. 어린이대공원이란 말에 걸맞게 다른 곳과 어린이 친화적인 공간이 많다. 요즘 찾기 힘든 모래사장 놀이터도 있고... 아이들과 함께 하기에 너무 좋은 곳. 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요",별표 5개,2년 전
정태호 (애드쿡),주말이나 공휴일에 주차대란이 일어납니다.주차하기까지 기다림이 꽤 오래갑니다. 주차 빼고는 전체적으로 매우 만족스럽습니다 무료입장에 다양한 동식물을 볼 수 있거든요 아이들에게는 최상의 장소이고 천천히 걸으며 운동하기에도 좋아서 남녀노소 누구에게나 좋은 장소입니다 커플이 가도 좋을 장소겠네요 다만 아직 코로나시국이니만큼 많은 사람들이 이용하는 장소이니까 마스크 착용 및 방역수칙을 반드시 지켜주셔야 합니다 동물들은 원숭이 사자 호랑이 코끼리 등 많이 있는데 울타리안에 갖혀있는 동물들을 보는 내내 마음이 펴치는 않았어요 갇혀산다는 느낌...,별표 5개,4년 전
jounghun ha,오늘은 날씨가 따뜻해서 사람들도 많고 동물들도 많이 나와있네요 부모님들이 아이들하고 동물구경하고 도시락을 싸와서 야외식탁에서먹는 모습들이  보기가 너무 좋네요 그런데 푸드코트에서 파는음식은 가격에비해서 질이 좋지가 않네요,별표 4개,2년 전
Digital Nomad,"넓은 공원과 동물원, 식물원 무룝니다. 커다란 놀이터와 놀이기구(유료)까지 있어서 아이와 하루종일 있을 수 있습니다. 대중교통을 이용한 접근도 좋습니다.  가까이 있는 분들이 부럽습니다.  차분히 시간을 보내고 싶다면 어린이대공원을 추천합니다.",별표 4개,2년 전
día,"무료입장이고 식물원, 동물원, 아이들 놀이터, 산책하기도 너무 좋아요. 유료 놀이기구도 탈 수 있고 먹거리와 휴식 장소 많고 옆에 건대와 세종대 대학가라서 먹을 곳도 많아요. 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요",별표 5개,2년 전
이냥,"추석에 오랜만에 집근처여서 산책하러 갔다가 동물원도 가고, 식물원도가고 놀이동산까지 신나게 놀다왔네요😂😂😂 동물원은 바다동물, 맹수, 열대동물 , 소동물 이렇게 돌았고 식물원은 열대식물, 관목, 다육식물, 실내정원 이렇게 다녀왔네요~ 예전에는 있었는데 지금은 조류들이 없더라구요, 놀이기구는 어른 5개 이용권이 19000원, 1개 이용권이 5000원인데 패밀리코스터만 타고싶어서 어른 1개 이용권 구매해서 타고 마무리하고 집에 왔습니다ㅋㅋㅋ 패밀리코스터는 은근 어른들도 많아요. 놀이동산은 6시에 끝나는거 같기는 한데 시간 확인해보시고 가는게 좋을 것 같습니다~…",별표 5개,수정일: 1년 전
RRRAYYY PARK,날씨 좋은 날 바람 쐬러 어린이대공원에 갔는데 걸으면서 산책하기 좋네요. 걸어다니다가 세모도 봤네요. 세모가 좀 더 좋고 넓은 환경에서 지낼 수 있길 바랍니다.,별표 5개,수정일: 2년 전
Metaler메탈러,"무료인데 공원도 넓고 놀이기구도 있고, 잘 꾸며져 있습니다. 아이들 데리고 주말에 놀기 좋습니다. 야외 음악당 무대가 아주커서 공연하는날 와보고 싶네요",별표 5개,4년 전
정수정,"무료입장 할 수 있는데 동물과 식물들을 볼 수도 있고 지하철역과도 가까워서 교통편이 편리해요. 가족 단위로 많이 놀러오는데, 제가 아이 낳아도 아이 데리고 올 것 같아요. 조류는 현재 조류독감 때문에 볼 수 없어서 아쉬웠지만 다음에 또 와서 구경할려구요.",별표 5개,3년 전
나현,예쁜 분수와 나무와 잔디가 있는 아름다운 공원이에요 5월말에 방문했는데 선선하고 따뜻해서 참 좋아요 까치와 나비도 많아서 마음이 푸릇푸릇해집니다 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요,별표 5개,1년 전
성수민,동물들도 너무 귀엽고 넓어서 돌아다니기 좋았어요! 식물원도 시원하니 좋았어요! 주말인데도 불구하고 사람이 그렇게 많지 않아서 더 좋았습니당 방문을 망설이시는 분들은 더 더워지기 전에 빨랑 다녀오세요!,별표 5개,3년 전
DK K,"ㆍ동물원과 놀이공원 등이 함께 있습니다. ㆍ입장료가 별도로 없어서, 산책하기 좋습니다. ㆍ놀이기구 가격이 저렴합니다. ㆍ인근 잔디마당 등 쉴곳도 많습니다. 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요",별표 5개,1년 전
임정현 (네르만),평화로운 봄날 오후 갑자기 표범이 보고싶어져서 혼자서 동물원으로 향했습니다. 입장료 무료로 전세계동물들을 볼수 있어서 너무 좋았어요. 가족들 특히 어린아이를 동반한 분들이 많았습니다. 세로는 실내에서 휴식을 취하는 중이라네요 ㅋㅋ 원숭이 전시구역에서 어르신 한분이 오징어 땅콩을 원숭이들에게 던져주시는게 조금 아쉬웟습니다. 뭐라도 주시고픈 마음은 알겠지만 동물들의 건강을 위해서라도 참아주시길,별표 5개,2년 전
렛츠 (Lets),"산책로, 동물원, 식물원, 놀이공원 등 종합적인 공원 입니다. 그 중 동물원이 핵심 역할을 하는 듯 해요. 요즘 날이 더워서 그런지, 대부분의 동물들이 바닥에 누워 있어요... 그 중에 비둘기 떼들만 제일 활발히 움직이는 듯;;  안에서 파는 간식 및 음료들은 맛이 so so 한 듯 합니다. 몇 번 먹고 마시다보면, 공원 안에 편의점을 이용하게 되더라고요...  식물원은 볼거리가 없어서, 그냥 패스하셔도 되시고요, 후문 쪽(아차산 역)에 놀이공원이 위치해 있으니, 무서운 거 못타시는 분들도 후룸라이더 한 번씩 타보시길 추천 합니다~ 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요",별표 4개,수정일: 11달 전
H.C Shin,"무료로 입장가능한 서울시내 여유를 즐길 수 있는 곳. 주차비는 승용차 기준 한시간 1,800원으로 저렴하며 곳곳에 주차장이 많으나 주말에는 많이 붐빈다. 곳곳에 편의시설이 있어 간단한 먹거리도 즐길 수 있으나 가격이 조금 비싼편이다. 입구쪽에서 배달음식을 시켜 이용하는편이 나아보이며 간단한 도시락으로 여유를 즐기기 좋은 곳이다.",별표 5개,6년 전
LDN CFC,나들이 하기에 참 좋은 공원입니다. 사람과 아이들은 조금 많아서 북적대지만 엄청 복잡하진 않습니다. 넓은 잔디밭이 있어 피크닉 즐기기에도 좋을것 같고요 공원 안에 동물원이 있어서 아이들 대려가기에도 좋은장소입니다. 무엇보다 입장료가 없는것이 더 좋은것 같습니다.,별표 5개,6년 전
이까까머리,코로나 풀린뒤 또 방문 반가운 놀이공원 개장 아이들 탈꺼 많아서 좋았고 동물원 동물들이 누워있지 않고 서있어서 다보고 왔네요 먹거리  완비되어있고 요새가기 좋네요 날씨가좋아서,별표 5개,수정일: 3년 전
Horror Panda,요즘에는 너무 빨리닫고 동물도 없드라 그냥 주변 산책할 곳이라 샹갓하면됨 근데 밤에 혼자 이어폰 끼고 돌면 굉장히 분위기 있고 좋다. 놀이기구도 평일엔 줄 안서도 되서 좋음 나 어릴땐 줄서고 난리도 아니였는데 ㅠㅠ 무료로 데이트하기 딱 좋음 날이 추워서 그런지 동물들은 안에 들어가면 포유류나 조류는 다 봏수있음 그리고 저녁엔 분수 감상하면 댐 그리고 옆 어린이대공원 정문쪽 가서 2차가면 꿀. 자전거나 뭐 타고 들어가면 안되여 그리고 아침새벽무터 사람들 운동하러 엄청나옴 ㅎㅎㅎ 그때가 점심보다 많은듯,별표 4개,6년 전
Kim땡이,평일시간  소소하게 구경하고 왔어요 사람도 붐비지도 않고 놀이기구는 안 기다리고 바로바로 탔어요 추워서  안보이는 동물들이 보여서 입장료없는 어린이대공원 좋아요 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요,별표 4개,1년 전
Se Kweon Roh,"좋은 접근성과 다양한 프로그램으로 시민들을 편하면서도 즐겁게 해주는 곳.  어린이대공원은 공원, 동물원, 놀이동산으로 크게 3부문으로 나뉩니다.  공원에는 상상마당, 분수대, 꿈마루 등이 위치해 있습니다. 어린이대공원역으로 접근 시 가장 먼저 공원을 만나게 됩니다. 공원의 분수대에서는 정오 쯤 분수쇼가 이루어집니다. 더운 날 사람들이 분수대 근처에 갑자기 모여든다면 분수쇼가 곧 시작할 때 입니다.  동물원에는 다양한 동물들이 있고, 놀이공원에도 많은 놀이기구가 구비되어 있습니다.  어린이대공원역이 이름값 하듯 입구 코앞이라 접근성이 아주 좋습니다! 그뿐만 아니라 시간적으로도 이용이 편리합니다. 연중무휴이고, 공원은 새벽 5시에 개장합니다. 동물원과 놀이동산은 10시에 개장해요.  영업종료시간은 공원은 저녁10시, 동물원은 저녁5시, 놀이공원은 저녁6시로 서로 다 다르므로 이용에 참고하세요!",별표 5개,수정일: 2년 전
베지밀스파클링,무료로 입장 할 수 있다는게 너무 좋았고 생각보다 다양한 동물들이랑 식물원가서 잔잔하게 구경도 하고 놀이기구도 타다가 잔디에 돗자리깔고 노는 것도 다 재밌었습니다. 어린이대공원 이름처럼 어린이들이 좋아할만한 장소이고 실제로 아이있는 가족들이 많이 보였어요. 안에 음식이 막 맛있지는 않아서 포장해 오시는 것을 추천드립니다. 놀이공원은 평일인데도 사람이 꽤 많았어요 특히 패밀리코스터 줄이 너무 길어서 더운 날에 1시간 정도 기다려서 겨우 한 번 탔는데 오후 5시쯤 넘어서 보니까 줄이 확 줄어있더라구요. 놀이기구 타실 분들은 오후 5시 넘어서 가시는 것을 추천드립니다.,별표 5개,3년 전
꽃보라,"어린이 대공원에 피크닉 다녀왔어요. 💕 도시락 싸가서 벚나무 밑에서 먹고 동물들 구경하고 놀이동산 가서 5회 이용권 성인 19,000원 끊고 바이킹/회전그네/자이로드롭/패밀리 코스터/슈퍼점프 타고 젤라또/회오리 감자/슬러시 사 먹었습니다. 여기 진짜 벚꽃 명소답게 너무 예쁘고 가성비 좋아요. ❤️👍…",별표 5개,수정일: 2년 전
쮸뀨쀽쀼,어릴 때와 많이 달라졌지만 그때의 향수가 느껴진다. 방문일 주말 대기 시간 대기 시간 없음,별표 5개,3달 전
유맘,"도심에 이런 곳이 무료라 아주 좋아요. 옛날엔 입장권 끊어서 갔었는데. . 추억이 새로새록 돋아요. 오래된흔적들이 많지만, 근처 상상나라도 좋고 동물도많고, 그늘이 많아 쉴곳도 많은 어린이대공원 참 좋아요. 무료이기에 이정도면 모든것이 다 만족스럽습니다.",별표 5개,6년 전
정h,세상에...이렇게 환상적인 곳 처음..입장료 없는 놀이공원이라니...아이들만 자유이용권 끊어주고 어른들은 식당이나 편의점 동물원 식물원 산책하면 되니까. 예전에 사라져버린 빅3가 아직 남아 있는 곳 ㅎㅎ 주체성이 살아난 느낌임 귀여운 동물도 보고 넘넘 좋았어요 시민들이 선진시민의식으로 잘 지켜줬으면 좋겠네요 방문일 공휴일 대기 시간 10~30분 예약 권장 예,별표 5개,1년 전
Kyan Lee,"우연히 들렸는데 그냥 방치된 공원이네요. 동물들도 말라서 불쌍하고 대책이 필요합니다. 어릴때 내가 놀던 공원이 맞나싶네요, 눈물 날뻔. 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요",별표 1개,1년 전
Austin Yun,서울에서 가장 접근성이 가장 좋은 어린이대공원과 동물원 및 놀이시설 까지 편하게 이용할 수 있어 좋습니다. 시설 인프라도 쾌적하여 최고의 가족 연인을 위한 공간입니다. 어린이대공원역에서 정문으로 시작하여 후문 아차산역 방향의 먹자골목으로 들어서면 유명한 맛집들이 즐비해서 항상 사람들이 줄서있습니다. 에너지 넘치는 풍경이 주말마다 펼쳐지고 재미있습니다.,별표 5개,수정일: 2년 전
S.D Jeon,50여년전에 갔었던 추억이 ~~~ 방문일 공휴일 대기 시간 대기 시간 없음 예약 권장 아니요,별표 5개,수정일: 3달 전
DJ K,몇년만에 방문했는데... 많이 노후되고 동물도 좀 줄어든거 같네요. 입장료 무료에 동물원과 놀이터 그리고 산책 만족합니다.,별표 4개,2년 전
안주희,어린이대공원이지만 정작 유치원생 탈만한 기구는 없다고 봐야합니다. 범퍼카 키 120 제한도 맘에 안드네요. 롯데월드는 동반이면 가능한데 키 100이상도 아니고 120 이후부터라니.. 비싸기만하고 별루. 동물원 동물들도 관리가 잘 안된듯 호랑이나 사자가 같은 자리만 맴돌질않나..무료라하지만 너무 관리를 안해서 안타깝네요.,별표 2개,1년 전
