작성자,내용,별점,작성일
양재근,여름밤에 산책하기 최고의 장소입니다. 시원한 강바람과 잠실대교 하부의 예쁜  조명 바이크족들도 생생 달리고 걷는  도보족들과 구분되있어 안전합니다.,별표 5개,5년 전
Yonghwa Kwon,"어린이날에 모처럼 한강에서 바람막이 펴놓고 쉬다왔습니다. 외부에서 마스크 벗어도 되는 상황이어서 뭔가 오랜만에 숨을 크게 쉴 수 있었네요. 서울주변에 한강 시민공원이 있다는건 참 행복한 일인 것 같습니다. 많은 가족, 친구들, 연인들이 와서 즐거운 한 때를 보내는 일상의 모습을보니 마음이 참 흐뭇했네요. 어째껀 일단 나무밑에 자리를 잡으려면 무조껀 9시 이전에는 가셔야 나름 좋은자리 확보가능할 것 같고, 텐트는 2미터이상…",별표 5개,3년 전
정세진,주말 오전에 일찍 가지 않으면 그늘막 칠 곳을 찾기 어려움 서울에서 한가로이 시간을 보낼수 있는 멋진 곳! 가끔 불어오는 강바람은 정말 시원하고 기분을 좋게한다,별표 5개,5년 전
till the day,아파트 북문으로 나가면 바로 잠실공원이여서 하루에 몇번도 가고 못가도 일주일에 두세번은 가는 한강공원 사시사철 다른 정취와 휴식 힐링에 필요한 공원 벤치 꽃과 나무 재배하는 식물들까지 일상에 힐링을 준다,별표 5개,3년 전
장덕규,잠실 한강 공원  한강 주변에 위치하고 있는 예쁜 공간…,별표 3개,수정일: 3년 전
클립,"잠실 한강공원은 밤, 낮에도 이쁘고 편이점, 치킨집이 있습니다. 코로나임에도 불구하고 생각보다 사람이 많아 놀랐습니다. 마침 사진을 찍으러 왔기 때문에, 사진도 몇장 올립니다",별표 4개,3년 전
SunHee Kim,시원한 바람 ㅡ> 서늘한 바람이 코로나로 낀 마스크 사이로 들어온다ᆞ풀냄새도 좋고 이 가을의 낙엽 빛깔도 좋다ᆞ가을의 끝자락의 정취를 놓치기 싫어 자전거로 출퇴근 한다ᆞ 천호동 출발 풍납 나들목으로 접어든 후  한강자전거 길  ㅡ길지 도 짧지도 않게 잠실나들목으로 나와서 잠실 리센츠ᆞ 트리지움을 통해 지나 삼전역 지나 탄천1교를 건너서도 가을길 풍경이 아름답다ᆞ,별표 5개,4년 전
박태규,대한민국에는 한강이 있다. 매일 매일 달라지는 한강의 뷰! 혹자는 삭막한 서울이라 하지만…,별표 5개,4년 전
초록나무,동네에서 조금걸어가면 한강공원이라 강아지와 산책하러 가끔가요. 공원에 편의점도 일정한간격을두고 있고  쉴수있는의자와 꽃이있는정원.잠실선착장 한강시민공원. 산책로. 자전거길.다있어 좋아요.,별표 5개,5년 전
도목환,"강바람이 살짝 불기는 하지만, 탁트인 시야로 가슴이 넓어지는 것 같네요. 주말에는 레저와 산책을 즐기는 많은 시민들로 활기찬 곳 이지만, 평일에도 한적한 여유를 즐기며 자전거를 타거나, 산책을 즐기는 사람들이 꽤 많습니다. 자전거 길을 따라 중간 중간에 있는 편의점 옆 파라솔 아래에서 한잔 하며 쉬어 가는 주객들과 단체로 소풍을 나온 학생들이 잔디밭에서 즐거운 시간을 보내고 있고, 그 주변에서는 연날리기 연습에 여념이 없는…",별표 5개,6년 전
최단비,"지방사는 사람들이 서울오면 꼭 가는 곳, 무료로 즐길 수 있는 야경. 무료로 쓸 수 있는 깨끗한 공중화장실.…",별표 5개,6년 전
김준연,산책하기 좋아요,별표 5개,3달 전
miri Jeon,"가족, 연인들끼리 피크닉하기 좋고 자전거도로가 잘 되어있어서 조깅이나 자전거타기에 좋다. GS편의점안에 미니카페도 있어 커피나 음료를 즐길 수 있고 편의점 바로옆에 BHC치킨집도 있어 치맥즐기기에 좋다.",별표 5개,6년 전
신인우,캠핑의자나 돗자리 하나만 있으면 여유있게 시간보내기엔 접근성이나 시설수준이나 관리수준이나 모두 월드클래스급,별표 5개,1년 전
배재영,봄꽃이 아름다운 각원사 수양벚꽃 왕벚꽃 명소중 한곳 입니다,별표 5개,1년 전
Ek H,주차장에서의 접근이 쉬워 차로 방문하기 편합니다. 서쪽이 잘 보이기 때문에 특히 남산타워를 배경으로 해가 넘어가는 멋진 일몰을 볼 수 있습니다. 맑은날 저녁에 방문하는 것을 추천드립니다.,별표 4개,수정일: 7년 전
윤하린,한가하게 자전거 타기 좋아요 라면이랑 음료수 사마실 수 있는 매점 시절도 잘되어있어요,별표 5개,5년 전
jolly,다른 한강공원보다 좋았어요 물론 날씨 좋을때지만~ 주차장은 공휴일도 유료인듯..?,별표 5개,4년 전
Kyuha Lee,여유있는 잠실한강공원  다른 한강 공원에 비해 한적하고…,별표 4개,7년 전
Chisung Kim,선선하고 경치도 좋고 주차하기도 나쁘지 않고 운동하기도 좋고 산책하기도 좋고 주말이라 많이들 나오셨네요. 다 좋았어요,별표 5개,6년 전
freessul01 Joo (freessul01),너무 좋네요 이 동네에 살고 싶네요 ㅎㅎ 그런 날이 오기를,별표 5개,1년 전
송구리당당,자전거타기 좋은 장소다. 추우면 멈췄다가 라면먹기도 좋다. 저녁에 가면 더더 좋다. 야경이 너무 멋지다. 운동하는사람도 많아서 더 부지런히 살아야겠다는 생각도 든다. 암튼 좋다.,별표 5개,5년 전
Soon teak Chung,잠실 주민으로서 언제든 방문할 수 있는 친근하고 자연친화적인 공원이 반겨주는 장소입니다. 서울에서 강을 바라볼 수 있다는 것은 참 축복입니다.,별표 5개,5년 전
신은경,5시 이후 어느정도 해가 진다 싶을때 가면 강바람이라 크게 덥지도 않고 멋진 노을도 감상할수있어요! :-) 한강에서 저런 뷰를 바라보며 먹는 치킨맛은 오지쥬 bbbbb,별표 5개,6년 전
기영이 형 기철이,"치킨집도 있고,편의점도 있고, 따릉이도 많이 있고 한강을 즐길만한 편의시설이 많아서 좋았어요. 역에서도 가까운 잠실 한강공원",별표 5개,3년 전
ᅳ그늘안,하늘도 열일했고 텐트 허용구간도 열려서 멀리 여행가지 않아도 아이들이 최고의 어린이날이었다고 하네요^^,별표 5개,4년 전
남초희,"여유가 느껴졌던 이곳. 잠실한강공원 바람쐬기, 수다떨기, 먹으러가기 좋은 곳! 날씨좋을때 행복지수 업! 갈때마다 행복해♡",별표 5개,5년 전
최영길,저녁노을지기전 방문하여 라면과 맥주는 최고의 가성비를 선사함,별표 5개,11달 전
박주형,자전거 라이딩 장소 코스중하나 중간에 치킨집 편의점 잔디가 있고…,별표 5개,6년 전
반승현,여름의 무더위가 한풀 꺽이고 시원한 바람을 누비며 유람선타고 서울을 만끽. 주말의 여유를 즐기는 사람들 사람들~ 이것이 소확행^^한강이 있는 서울사는 소소한 기쁨^^,별표 5개,6년 전
심힝,"롯데월드타워도 보이고, 지금 단풍도 절경이고 자전거타는 많은 사람들..여유롭고 참 좋네요",별표 5개,5년 전
김은미,나무그늘이 좀 더 많으면 좋겠어요 ㅎㅎ 그래도 좋아요 ㅎㅎ 잠실새내에서 걸어가기 좋아요 접근성 굳,별표 5개,4년 전
EunJu Yun,"이랜드 크루즈를 잠실로 예약해서 처음 방문했는데 전철로 2호선 잠실새내역 7번출구에서 15분정도 였고 찾기는 어렵지 않았고, 롯데월드타워건물 야경도 이뿌고 선착장 매표소 앞에 gs25시 편의좀도 있고, 치킨과 맥주 또는 커피를 마실수 있는 까페가 분위기 있고 가격도 비싸지 않아서 좋았음.",별표 4개,6년 전
후룻비타민펀치,자전거로 양재천부터 잠실한강공원까지 라이딩을 했는데.. 현재(2020.3.17) 편의점 두 곳이 모두 내부수리중 이라는 표지만 붙어있어서 실망스러웠음. 자전거도로와 화장실은 잘 정비되어 있음.,별표 4개,5년 전
Hyunmin Yoon,"깨끗하고 넓으며 시원시원한 강변 경치를 감상할 수 있어 좋습니다. 주차공간도 넉넉하게 제공되어 운동, 산책, 데이트 등 다양한 목적으로 찾을 수 있는 곳이라 생각합니다. 날씨 좋을 때 다시 찾고 싶은 곳입니다.",별표 4개,수정일: 6년 전
용품범,이곳은 조용히 태닝하기 좋은곳 입니다.,별표 5개,1년 전
kyoowon Shim,도심에서 넓은 시각적 여유를 즐길 수 있는 곳입니다,별표 5개,3달 전
YJ chi,날도 좋고 뷰도 이쁘네요.자전거 타는 사람들이 많아 걸어다닐 때 조심하세요.편의점도 곳곳에 있어 간식 먹기도 좋아요,별표 5개,5년 전
정봉천,주간 야간 데이트 걷기 산책 잔디 피크닉 자전거 조깅 전망 물멍 비멍 트렁크 차피크닉 라면먹기 치킨먹기 아무거나 다 가능한곳,별표 5개,수정일: 3년 전
김태강,잠실새내 6번출구에서 직진으로 걸어서 15분정도 걸리는 곳이라 역에서 그럴게 멀지않고 잠실역에서도 적당히 걸어서 방문가능한 한강공원이다 다만 여름철 날벌레가 너무나도 많아서 습하고 불쾌지수가 높은날에 방문하는것은 피하는 것이 좋다,별표 4개,4년 전
Andrew Ku,가까운 곳에 시원하게 트인 경치와 한강이 있고 휴식과 운동을 취할 수 있는 공간이 있어서...,별표 4개,수정일: 3년 전
e pasteIblu,날 따뜻할 때 광합성하기 좋음. 봄에는 장범준 노래 들으면서 산책하면 최고입니다. 근처에 치킨집이나 편의점도 있어서 접근성도 좋아요. 잠실의 명물 사우론 타워도 잘 보입니다.,별표 4개,3년 전
유주,"판도라라는 조개구이집 다녀왔는데, 진짜 뷰가 최고에요! 맛있었어요~",별표 5개,3년 전
Pilwoon Kang,가족과ㆍ친구들과ㆍ연인이 함께하기 좋은 곳,별표 5개,수정일: 3년 전
유연,꽃들도 예쁘고 산책나온 사람들도 많아 좋네요 💕…,별표 5개,4년 전
SW Choi,편의점 라면 4500원 4200원 치킨 23000원 싸진 않지만 경치 값이다...,별표 5개,2년 전
박혜수,사람도 많지않고 남산타워와 롯데타워가 다 보여요 뷰가 좋습니다 지하철역에서 걸어갈 수는 있는데 여름엔 더워요 킥보드나 따릉이 추천합니다,별표 4개,5년 전
HarkLim Choi,한강의 조망이 한눈에 펼쳐있고 탄천과 양재천이 합류하는 지점 ㅡ 자전거 길로 라이딩하면서 잠시 쉬어가는장소,별표 3개,7년 전
Jungbai Park (Chungbae PARK),송파둘레길 21km를 완주 중에 만나는 한강공원 구간은 주말아침에도 언제나 사람도 많고 활기가 넘친다!,별표 5개,1년 전
심피디,말해입만아프죠^^ 서울사람은 좋겠수다 이런곳이 지방에 더 많아야하는데…,별표 4개,5년 전
Genie,요즘 이렇게 날씨 좋을 때 돗자리나 텐트 깔고 여유로운 시간을 보내기 너무 좋네요! 노을지는 하늘도 굳,별표 5개,3년 전
이광식,경치도 좋고  남녀노소 젊은이들도 많고 요즘같은 코르나엔 땀도 흘리고 참좋은 장소인듯,별표 4개,4년 전
sooyeun Lee,"평일과 주말에 다 가보았으나 여의도에 비하면 뭐가 별로 없음. 대여소나 그런것도 적음. 그러나 화장실이 더 자주 있고 편의점 옆에 작게 치킨집이 딸려있음.(사람이 많으면 무용지물) 주말에 가면 공방?류와 플리마켓, 공연 등도 소소하게 하지만 딱히 볼건 없음. 평일에 사람 적은 한강을 원한다면 괜찮으나 여의도를 생각하고 가면 규모가 작은 편. 유람선을 탄다면 만 오천원에 40분간 물과 바람, 떠드는 아이들, 애매하지만 열심히 하는 밴드와 비싼 매점을 경험할 수 있다.(유람선은 정각에 탑승하고 평일/주말 시간대별로 약간 상이한 가격이다.)",별표 3개,6년 전
프랑이,"한국인의 휴식공간, 한강💙 돗자리 가져가서 근처 편의점 라면을 사먹어도 좋고, 치킨을 시켜먹어도 좋고~ 그냥 여기선 뭘 해도 좋아요…",별표 5개,4년 전
Ki Ho Hong (큐피트),가족여인 모두가 편하게 휴식을 취할수있는곳 가깝지 않아도 편하게 갈수있음,별표 5개,6년 전
홍영구,"자전거를 타고 한강변을 달리기에 좋은 가을. 자전거를 타고 잠실부터 반포까지 자주 방문함. 여름엔 더운데 자전거의 속도감으로 시원함을 느끼고, 가을에는 천천히 가을 풍경을 감상하면서 따뜻함을 느낄 수 있음. 가을 산책장소로 강추.",별표 4개,4년 전
정래원,"주차비가 있지만 저렴합니다. 한강 공원에서 치맥하시고~ 편의점 조리라면도 먹고,…",별표 4개,6년 전
Beomseok Ko,자전거 길 이 잘 되어있고 넓은 강은 보기만 해도 시원합니다,별표 5개,5년 전
김석범,"자전거, 즉석 라면, 젊은이, 아가, 강아지, 그리고꽃님이",별표 5개,2년 전
Msk,가을이라 시원한 바람 맞으며 라이딩 또는 소풍하기 좋고 야경 맛집 입니다.,별표 5개,1년 전
Mia Song,미세먼지가 조금 있는 한강 아침입니다.,별표 5개,수정일: 1년 전
SK Kim,집 부근에 한강공원이 있어 텐트도 치고 재미나게 놀수 있었네요,별표 5개,6년 전
노아,깨끗하고 다 괜찮은데 초파리?하루살이?무진장 많네요..소독차 한번 지나가야 할듯ㅠㅠ 와 진짜 한강 아래는 내려가지 마세여..엄청 많아여 여기 많아서 저리로 가면 이게 또 무리로 다녀서 이쪽 저쪽 겁나 많아여..겨울에 가면 괜찮을듯..계단에 좀 앉아야지 했는데 벌레들이 많아서 없는곳으로 계단 위로 올라가고 올라가고 여기는 좀 없네 싶어서 앉으려고 하면 이게 벌레가 또…,별표 4개,5년 전
ilgui PARK,한여름철 가장 시원한 장소입니다 쉴장소도 많고 데크를 깔아놓아 앉아서 쉬기도 좋고 수중보쪽에서 불어오는…,별표 5개,3년 전
ᄂᄂ,너무 날씨도 좋았어요❤ 나중에도 또놀러 올게요❤,별표 5개,6년 전
smile always Ahn,깔끔하고 시원해서 좋아요. 요즘 송파둘레길 잘되어 있네요,별표 5개,3년 전
Sanghoon Kang,잠실부근에서 우울하다 -  한강공원에 간다! 매연 없는 곳에서 걷고 싶다 -  한강공원에 간다! 강아지 산책시킨다 - 한강공원에 간다.…,별표 4개,6년 전
Sarahlee Lee,날씨 좋은날 한강은 사랑 입니다 ^^ 유람선 타실려면 신분증 꼭 지참하세요,별표 5개,6년 전
쏘뀻 (sso_cute),한강 걷기 1인 뚜벅이인데요. 2인 이상 같이 뛰는 분들은 왜 길 안비켜주세요? 잠깐  1줄로 가는게 그렇게 싫으신건지...…,별표 5개,2년 전
minilife (미니라이프),조용한 한강뷰 산책로 추천합니다 밤늦게산책을한다면 고라니를 만날수도 있는 천연자연환경입니다~^^,별표 4개,2년 전
young 4305,박태기나무에 꽃이 활짝 너무 예쁜 광경에 기분까지 좋아졌네요,별표 5개,4년 전
MJ Kim,여의도나 반포처럼 화려한 한강뷰는 아니지만 오두막?에서 여유롭게 노을과 잔잔한 서울야경을 볼수있다. 사람이 상대적으로 적어서 좋다.,별표 4개,수정일: 6년 전
mylife75,"그늘막은 8시까지 입니다, 그 이후에는 접어야됨",별표 5개,2년 전
Jason J.,"여름, 다리 너머로 해가 지는 것을 볼 수 있는 한강공원 잠실역에서 어느정도 거리가 있으나 잠실한강공원 버스정류장이 잠실대교 위에 있으니 이용하시면 좋아요…",별표 4개,6년 전
gi tae shim,매주 토요일 밤바람을 맞으며 분당서 한강 잠실선착장까지 달린다. 같은 하늘인데 날마다 다르다.,별표 5개,6년 전
캐논데일 F300,잘 정비된 자전거 도로와 보행로 그리고 간편하게 쉬면서 이용할수 있는 각종 편의시설이 잘 갖춰져 있습니다.,별표 5개,5년 전
Mito,한적해서 너무 좋음,별표 5개,4주 전
한병윤,시원하고 공기 맑고  최고지요 대중교통 이용 접근방법이 아주 쉽고요,별표 5개,5년 전
cactus lee,나무 밑에서 돗자리 깔고 놀기 좋은 곳.,별표 5개,4년 전
Young Cho,"봄을 맞은 꽃들이 있고, 바람마저 상쾌했다.",별표 5개,5년 전
J Ch,편의점이나 이동식화장실도 중간 중간 있고 사람도 적당히 있어서 주말 오후를 잠시 즐기기에 좋았다..주차장 빠져나갈 때 최악 ㅋㅋㅋㅋ 너무 막히는데 따로 길 정리해주거나 하는 사람이 없다보니 그냥 막 chaos였음...앞으론 주말 저녁 즈음인 낮에는 안가는 걸로...,별표 4개,수정일: 3년 전
여울!,저렴한 가격에 깨끗함 물놀이를 즐길 수 있어 너무 좋아요.,별표 5개,1년 전
김유빈,좋습니다. 편의점도 가깝고 잔디밭도 넓고 뚝섬보다 사람도 적어서 즐겨찾는 곳!,별표 5개,4년 전
Yeon L,런던에 하이드파크가 있다면 서울에는 한강공원입다!!돗자리 하나면 최고예요!,별표 5개,수정일: 3년 전
박기철,드론쑈 대박 이었내요.,별표 5개,1년 전
mi rinae,일출 보러 갔어요 공휴일에도 주차비 받네요 사람 많고 운동도 많이들 하시네요 바람 쐬러 가기 좋아요,별표 4개,3년 전
FBI연방수사국,밤에 가면 되게이뻐요! 코로나때문에 지금은 어렵지만 나중에 가보는거 추천해요~,별표 4개,5년 전
Bart Chang,언제나 시원한 바람과 아름다운 풍경을 볼수 있어요 비록 멀지만 재미있었다…,별표 5개,수정일: 5년 전
강윤희,돗자리깔고 쥐에스에서 라면끓여먹으면 좋아요👍…,별표 5개,6년 전
karin H,평일 점심때 가니 사람도 없고 너무 좋아요 평상에 돗자리 깔고 피크닉 즐기고 왔습니다,별표 5개,3년 전
minji Kim,"잠실 주변에 살아서 자주 가는데 산책하러 가기에 정말 좋고, 친구들이랑 놀러 가기에도 좋고 사람들도 많아 무섭지 않아요!! 역시 한강에는 치킨이죠!! 치킨 시킬 때 잠실나들목 얘기하고 편의점 몇 호점인지 얘기하면 배달 가능할 거예요. 근데 이번에 갔을 때 네네치킨 시켜 먹었는데 닭고기도 너무 싼 닭처럼 별로였고.., 음료수도 서비스로 주지 않아서 사 먹었어요. 그리고 대부분 치킨 시킬 때 물티슈랑 젓가락 넣어달라고 하면 넣어주세요.",별표 4개,7년 전
쏭ssong,주차비 싸고 라면도 맛있어요 짜장면 배달도 됩니다 일몰보며 맥주한잔  좋아요 👍…,별표 5개,5년 전
KWANGSOO Lee,기분이 좋아지는 곳... 라이딩하기도 좋은곳...,별표 5개,수정일: 4년 전
Meehee Jang,파라솔벤치가 많아서 편한데 역이랑 거리가 좀 있음,별표 5개,3달 전
조귀연,시원해여 근데 거리두기 3인이상집합금지 안지키는성인이많네요.. 밤되니 모기많아요 그래도 좋긴좋아요,별표 5개,4년 전
이주희,라이딩하러자주가는곳. 가면 항상 편한곳. 산책하기 너무 좋다.,별표 5개,4년 전
신희준,자전거 운동하기 좋아요. 연인 및 가족 친구 다 괜찮아요 단 날씨가 좋으면 나오세요,별표 5개,4년 전
어쩌라구?,미세먼지 없을땐 술마시고 운동하고…,별표 4개,6년 전
김성범,날씨 좋은 날 가면 더 좋아요! 편의점 공사하는데 열긴 열더라구요~,별표 5개,4년 전
seeun lee,사람이 숨쉬고 웃는 장소! 마음의 치유와 몸의 치유공간이다.,별표 5개,5년 전
송승후,사람많은거빼고좋아요,별표 4개,3년 전
s k,도심속 힐링공간. 대한민국 넘버원 플레이스,별표 5개,4년 전
Love Tree (사랑),자장구 탈 때 양수가기전 꼭 보급지로 들리는곳~ 요즘은 나무그늘아래 돗자리 깔구 나와계신분들이 많다~,별표 5개,3년 전
Young Lee,오늘 날이 너무 청명하고 맑아서 집에 있기에  너무 아까웠어요~,별표 5개,3년 전
Simon Lee,"편의점과 화장실,벤치와 정자.시원한 강바람,그리고 즉석라면!",별표 5개,8년 전
Jae Young Jang,라이딩하다 아이스 아메리카노 한잔하기 딱 좋은 곳. 사진은 view  from  잠실한강공원,별표 4개,6년 전
Munhee Lee,둘레길이 있어 코로나 시대에 최적화된 운동 장소입니다!,별표 5개,4년 전
인생의맛,요증엔 편의점서 bbq도 팔고 커피도 팔고있음. 한강의 따뜻한 햇볕은 또 강바람은 언제나 좋음.,별표 5개,4년 전
김퓨리,이제 날이 좀 추워져가지만 아직까진 따릉이 타고 한바퀴 돌기엔 무리가 없다,별표 4개,5년 전
손동환,4월부터 10월까지  밤9시까지 2면 개방된 4인이하 텐트 그늘막 설치 가능,별표 5개,8년 전
Issue SON,코로나 언니때문에 더 소중한 한강공원 쓰레기는 각자 알아서 챙기세요,별표 5개,3년 전
마늘,나두 서울 살고싶다 짱이에요,별표 5개,2주 전
송상아,유람선이용도 할수있고 가족들과함께 산책하기 좋은곳,별표 4개,5년 전
Hana Hyun,요즘 쌀쌀해져서 그런지 사람이 그리 많지 않았어요. 한강은 언제나 좋네요,별표 5개,3년 전
종이빨대시러욥,너무좋아요. 돗자리펴고 치킨시켜먹는거 제 버킷리스트였는데 드디어 이뤘네요 ㅠ,별표 5개,4년 전
jjun lee,언제나 힐링되는 한강 항상 좋아하는 곳이예요,별표 5개,5년 전
winner IM,산책하며 강바람  쐬기 좋다 지금은 코로나로 카페나 선상 음식들이 중단된 상태다,별표 4개,4년 전
Weeyoung kim,잠실대교 부근 물비린내 심해요.날벌레도 아직 있습니다. 그래도 노을은 죽이네요!!,별표 4개,2년 전
yongse kim,서울의 한강공원은 어느곳이든 최고의 공원이다.,별표 5개,3년 전
볼빨간갱년기,아름다운 노을을 볼수 있는 최고의 장소,별표 5개,5년 전
TERRY,그늘아래는 시원하고 먼지없는 날에는 최고.그늘막설치장소가 따로 정해져있으니 확인하고 설치해야함.,별표 5개,수정일: 3년 전
배수학,멋진 야경 꼭 한번 보세요,별표 5개,수정일: 2년 전
jj p,판도라 눈꽃빙수 맛있어요. 아이들 보트타는것도 넘 좋아해요~,별표 5개,3년 전
왕락열,상쾌한 강바람을 만끽해요,별표 5개,5년 전
곤듀,코로나때문에 차안에만 있고 사진만 찍으러 나갔는데 악악 날씨도 넘 좋고 악악악 코로나 빨리 물러가ㅠㅠㅠㅠㅠ한강에서 치맥하디 좋은날씬데ㅠㅠㅠ엉엉,별표 5개,4년 전
Forest Park,한강과 더불어 아이들과 산책나들이하고 싶다면 좋은거같아요,별표 5개,5년 전
Dong Yun Kim,"저는 잠실대교 아래를 지나 한강공원쪽으로 매일 산책 다니는 사람입니다.  길가 휴게소옆에 흰모란 무더기가 두군데 심어져 있는데 평소 관리가 소홀해 보여서 안타까웠는데, 오늘 어린이 둘이서  꽃봉오리가 맺혀져 있는 가지를 3개나 꺾고  있는 걸 보아서 주의를 주었습니다.…",별표 2개,1년 전
Duke Park,날씨가 좋아 산책하기에 좋았습니다. 한강 풍경이 너무 아름다워요.,별표 5개,5년 전
YOUNGHEE Jeremiah,가끔 오는 곳... 한강 뷰^^ 멋져요^^,별표 5개,4년 전
권순각,체육활동과 자전거 도로가 있어 접근성이 좋다-,별표 5개,7년 전
Yumi Kim,겨울엔 사람이 없어요.. 그리 늦은 시간대가 아닌데..^^;;;,별표 4개,5년 전
정혜련,시원하고 운동하기 좋고 잔디밭에서 참 좋으네요,별표 5개,3년 전
정인수,강변따라 산책로가 잘 되어있네요.,별표 5개,2년 전
abrooyal K,한강 유람선타며 요트 타는 모습 구경하기.,별표 3개,3년 전
Kent Lee,아침에 운동하기 딱 좋음 성수대교 근처까지 갔다오면 딱 10키로 강츄!,별표 5개,7년 전
Sunghyun Choi (최성현),잔디와 강이 있고 자전거도로가 있다. 사람이 많은게 흠이지만 생기가 있는 곳이다.,별표 3개,4년 전
มัมี สน (Mommy Son),한강에서 쉬었어요. 너무 좋아요 ㅋㅋ,별표 5개,3년 전
Bart Life,한강의 풍경과 주변 경치가 참 좋음. 중간중간 편의점과 화장실이 있어 편리함.,별표 5개,5년 전
환쨩팬써이,돗자리 필곳이 많지 않아서 좀 아쉬웠지만 친구들과 추억을 많이 쌓은거 같다,별표 4개,5년 전
James Park,석양과 하늘이 너무이쁘고 상쾌한 곳 연인과함께 걸어보세요,별표 5개,5년 전
예헷,요약: 산책로와 뷰가 좋은 한강공원,별표 4개,2년 전
Julie Yang,크루즈 타고 내려서 앞에있는 치킨 집에서 치맥 하시면 기분 좋게 알딸딸 해져요~^^,별표 4개,5년 전
SANGYON LEE,숨쉬는 한강은 모든이에게 평온함을 제공하는 쉼터,별표 5개,7년 전
Jeongmin Park,아름다운 경치와 시원한 풍경이 있는 곳,별표 5개,7년 전
고이삭,운동으로 갔다 왔는데 깨끗하고 정돈되어 있어서 굿,별표 5개,4년 전
Tak Jang,아들과 한강 라면 먹으러 갔었어요. 우리는 좋았는데 사람들이 많지 않았던 이유도 알 수 있었어요. 많이 추웠어요.ㅠㅠ. 따뜻한 날에 가세요.,별표 5개,1년 전
Kim Kwanghoo,돗자리만있으면  앉은자리가 쉼터네요 바람도시원하고 화장실도 깨끗하고 편의점도 가까워좋네요 다만 좀어두워 별하나 내렸습니다,별표 4개,6년 전
최태환,시원한 강물을 보며 넓은 잔디 위에서 산책하기 좋아요,별표 4개,6년 전
dogsound,10월 4일 서울체전 100주년 기념 불꽃놀이,별표 5개,5년 전
최인정,다른 공원에 비해 여유있는 공원 드론쇼도 해서 좋았고 피크닉가기좋음 물놀이장도 생겨 여름에 좋을듯.,별표 5개,1년 전
Jeehyun Kim,새로 생겨서 깨끗하고 아이들 놀기 좋아요 물깊이가 조금 아쉽지만 이번 여름에 자주 갈것 같아요^^,별표 5개,1년 전
