작성자,내용,별점,작성일
Y오키도키 (여행준비),"옛서울역 광장, 연남방앗간 좌측에 위치한 엘볘를 타고 하늘공원으로 올라갔다.  남대문시장쪽으로 가는 길을 택하여 걸어가다보면 중간중간 쉼터도 있고 까페도 있어서 시간이 있다면 햇빛도 즐기며 천천히 즐기면 좋을장소라 생각했다.  지금은 아직 겨울날씨이니 두 달정도 지나면 더 멋있는  장소가  되리라! 지금도 밤에는 야경이 꽤 멋있다는 말을  들었는데 곳곳에 조명이 있는 것을 보니 그럴만도 할 것 같았다.",별표 4개,1년 전
Lonely JB,서울역에 위치한 너무 아름다운 워킹스트리트입니다. 낮에도 이쁘고 저녁에도 이쁘고 밤에도 이뻐요. 윗쪽은 남대문시장과 연결되어 한국의 전통미를 구경할수 있구요 남쪽은 만리단 길과 연결되어 예쁜 카페들을 많이 구경하실수 있습니다. 이른 새벽에 조깅하기도 아주 좋은 코스랍니다. 화장실 서울역이나 롯데마트 이용하세용,별표 5개,1년 전
YJ Oh,"서울역앞의 노후된 옛 고가차도를 개보수하여 만든 도심공원. 도시재생 프로젝트 일환으로 높이 17미터의 고가교 위에 세워진 공원은, 콘크리트 바닥위에 커다란 화분 800여개를 설치해 녹색정원으로 꾸며 놓았다. 숫자 7017의 '70'은 서울역 고가차도가 완공된 1970년을, 그리고 '17'은 공원화사업이 완료된 2017년을 의미한다고 한다. 총 길이가 1024미터에 이르고 공원에는 카페, 아담한 간이도서관, 실내쉼터 등이 마련되어 있고, 주변 빌딩들과도 연결되어 있다. 공원아래로 복잡하게 얽혀있는 도로들과 통행하는 수많은 차량들을 바라볼수 있어 뭔가 색다른 느낌을 받게된다. 퇴계로와 반대편 지역을 공중 보행로로  연결해 주는 역할도 의미가 있어 보인다. 한번쯤 방문해볼 만한 장소이다.",별표 4개,1년 전
hyun jo park,공중정원같은 고가공원길  엘리베이터 에스컬레이터등 올라갈수 있는 시설이 많고 서울역이나 남대운쪽등 전망도 좋은곳  야간에도 조명시설이 잘되어 있어 야경을 감상하기도 좋음  나무를 심은 큰화분이나 꽃을 심어놓은 위치들이 일정하지 않아 걸어갈때 주의가 필요하며  햇빛이 강한날은 그늘이 부족하다는게 조금 아쉬운점,별표 3개,4년 전
MB KIM,서울역 근처 서울 시내 산책하기 좋은 곳입니다. 남대문시장까지 길이 이어져있어서 남대문시장 구경가기 좋습니다. 길을 따라 꽃과 식물이 가득하기 때문에 삭막하지 않고 힐링되는 공간입니다.,별표 5개,1년 전
오진실,문화역서울284 무료전시 보러 갔다가 올라가본 서울로7017 예전 고가도로를 산책길로 만들었다고 보긴 했는데 이제서야 와보네요ㅎㅎㅎ 그 길이 생각보다 엄청 길더라고요~  동과 동이 연결될 만큼~  중간중간 예쁜 꽃들과 나무들이 구경하기 좋았고 아래로 내려다 보이는 서울역의 전경이 멋졌습니다~  날씨가 많이 더웠던터라 얼마 걷지 못하고 내려오는데 쉼터도 중간중간 시원하니 휴식하기 좋았고요~  서울역 롯데마트로 바로 연결되서 내려오니 지하철 타기도 편했어요~  좀 더 선선해진 후라면 걷기 더 좋았겠지만 이번에 아이들과 좋은 경험하고 왔네요,별표 5개,1년 전
높이뛰기9,5년전에 왔을 때에 비해 세월의 흔적이 여기저기 남아 있네요. 오늘 날씨가 더워서 인지 오래 치분히 걷기가 어렵네요. 봄과 가을철에는 걷기 좋을 것 같아요. 여름철 더위를 피할 공간이 있으면 좋을 것 같아요.  -----  빌딩 사이에 있는 정원 느낌 콘크리트 길이 아니라 흙길 이었으면 더 좋았을 것 같네요.,별표 4개,수정일: 2년 전
Yeon Woo Kim,더울때는 가기힘들지만 선선할때는 걷기도좋고 나무와꽃향기도 느낄수있어 좋다. 서울에서 차를 인식안하고 다닐수있는 좋은곳이다 생각보다 훨씬 만듬새가좋았다 화장실 화장실은 1층에있다,별표 5개,2년 전
변상언,언제가도 좋은곳. 밤에가면 멋진 야경이 아름다워 더욱 좋은곳. 회현역 앞에서 서울역까지 고가정원을 걸어가며 멋진 야경을 담았습니다.,별표 5개,수정일: 3년 전
상엽정,"과거에 서울역 뒷길 청파로와 퇴계로를 잇던 고가차도를 지상도로로 분산 연결하고 그 고가차도를 보행자 도로로 전환하면서 각종 수목과 꽃으로 약간의 그늘 쉼터를 제공한다... 많은 시만이 이용한 색다른 가로공원이랄까?  만리동,봉래동 그리고 중림동에서 시작해 남대문시장(퇴계로 방면)까지 걸을수 았다. 고가도로 보행중 대형빌딩과 연결되어 있어서 커피점, 레스트랑, 전시장등에도 들려볼수 있다. 서울역앞 버스환승센타도 한눈에 조망할만하다! 야간엔 서울스퀘어 빌딩의 LED투시 쇼도 즐길수 있고 롯데마트서울역점 연결공간의 문화 휴계공간도 둘러볼만 하다!",별표 5개,1년 전
Casper,도심을 거닐수 있는 좋은 산책로 입니다. 반려견 동반 환경 가능,별표 4개,7달 전
강데레사,온갖 꽃과 나무들을 잘 가꾸어 휴식 공간으로 최고의 명소가 되었다. 건강을 생각하여 자동차보다는 대중교통을 이용할 수 있도록 마련해 준 곳이기도 하다. 환경을 생각하여 자연과 더불어 즐길 수 있는 장소이다.,별표 4개,4년 전
홍곡 (honggok),"구경할만한 장소입니다. 끝까지 천천히 걸어도 20~30분 소요. 복합한 서울역 근처에서 다양한 꽃, 나무를 보는 즐거움 누릴 수 있습니다.",별표 4개,5년 전
sungsoon Han (YUNA),예전엔 이길로 차량이 다녔는데 차량통행을 없애고 걸을 수 있는  산책로 형식으로 바꾸고 나니 몇년사이 나무들이 제법 자라서 걷기에 참 좋다. 간간히 바람도 불고 햇살이 좋아 한참을 만끽하다 왔다.,별표 5개,5년 전
최상희,"서울의 교통 중심지?를 한눈에 볼 수 있어서 좋다.무엇보다 어렵게 시간을 많이 들여 걷던 길을 편하게 질러 갈 수 있어서 좋다. 주변 경치도 보고, 멀리 남대문도 보이고, 옛서울역사 건물도 보고,  멀리서 찍는 사진도 멋있고, 길위를 걷는 산책코스로도 좋다. 남대문시장과 롯데마트를 오갈 수 있고, 무엇보다 시간이  많이 단취되서 너무 좋다. 시간에 쫒길  염려없이 좁은 도로위에서 차와 마주 할 일 없고, 차위의 육교라 공기도 다른거 같다. 계절마다 피는  꽃과 나무를 보면서 걷고, 한눈에 내려다 보이는 경치를 한진찍기에도 안성맞춤이다. 이곳도 쉬어가는 여행지로 좋은거 같다~~그 끝에 남대문 전통시장들이 마주하고 있으니까.. 그리고 깔끔한 쇼핑으로 롯데마트도 있으니 여행자에겐 꿀팁일듯~~~^^",별표 4개,수정일: 3년 전
오윤석,이제는 서울역의 랜드마크입니다. 도심의 쉼터로 자리메김합니다. 공연과 작은 상점이 야시장처럼 문을 엽니다. 접근성이 쉽지만 아직 핫플레이스로 되기위해서는 꺼리를 민들어야 할 것 같습니다. 토요일에는 각종 집회의 시작점이기도 합니다.,별표 4개,5년 전
Hyeonu,"낮 시간에 방문했습니다. 회현역에서 이동했습니다. 육교 자체에서 서울만의 특색 있는 느낌은 크게 없었습니다. 하지만 서울역과 남대문이 보이고, 서울 도심을 바라보며 여유롭게 산책하기에 좋았습니다. 밤에 다시 와 보고 싶어요.",별표 4개,1년 전
휘자,25.1.1. 방문 그냥 서울역 근방으로 산책하는 다리 중간중간 쉼터도 있어서 겨울이나 여름엔 비나 추위 피할공간 사람들이 많지는 않음 @93hwijim,별표 4개,7달 전
이윤성,예전 서울역앞에 고가도로를 공원과 산책로로 만들었죠. 덕분에 이곳에서 서울역 앞의 생생한 모습들을 산책하면서 즐길수 있습니다. 이렇게 이런 산착로로 서울 곳곳이 연결되면 좋겠습니다~~^^,별표 4개,6년 전
모야모,"1970년 건설된 서울역 고가도로를 2017년 사람들이 걸어다닐 수 있는 고가인도 공원으로 만들었다 해서 7017이라 명명했다 한다 회현역 5번 출구부터 만리동 까지 풀, 꽃, 나무를 나름 정리하여 심고 군데군데 안내소, 카페, 빵집, 다방, 기념품점,빌딩 연결로, 엘리베이터 를 설치하고 나무를 그늘삼아 벤치도 만들어 쉴 수 있게 하였다 각각의 나무는 입양절차를 밟아 개인에게 입양도 하는듯하다 꽃과 나무를 좋아하거나 공부하는 사람에게는 조은 쉼터이자 참고장소가 될듯 한데 유난히 덥고 가물었던 탓인지 나무들 상태가 만족스럽지는 않았다",별표 4개,수정일: 3년 전
바푸리,공중 정원이 너무 인상적이고 좋았어요 자전거 타고 와서 오래 보진 못했지만 근처 직장인들이라면 정말로 좋을 것 같네요 :),별표 5개,4년 전
gyeol ha,구)서울고가도로를 공원화 한 서울역 고가공원 조성된지 몇년이 지났지만 아직 안정되어 보이지는 않다. 조망할수 있는 공간도 3곳이 있지만 좁고 불편한 부분이 있다. 휴게 공간도 부족하고 보여지는 것에 너무 많은 신경을 쓴듯...,별표 3개,5년 전
Yd Park,2017년에 처음생겼을때보다 각종 식물들을 많아졌고 군데군데 피아노가 비치되어 있습니다. 뮤지션 연주공간도 있고 퇴계로 방면으로는 대형빌딩들과 연결되어 있습니다. 여름철에는 뜨거운 햇볕을 피할곳이 마땅치 않았는데 가을에 가족이나 연인들이 산책을 즐기기 좋은 길입니다.,별표 4개,5년 전
EJ K,거북이 마라톤행사에서 갔다왔어요.. 예전에 차로 많이 지나다녔던 길이 사람이 걷는 길로 바뀌어서 좋았습니다~   곧곧에 쉴곳도 많고 의자랑 꽃과 나무가 많았습니다. 도심속 뻥~  뚫린곳에 위치해 있어서 햇볕을 피하기는 조금 힘들어요..   그래서 초록 양산을 준비해 놓으셨는데..    집에 갈때보니 지하철에서 들고계시는 할머니 뵜네요..  --;;,별표 4개,6년 전
smilan87 yangdng13,서울 도심 한복판에 잠시 휴식을 취하며 걸을 수 있는 산책로가 생겨 좋았습니다. 나무며 꽃들을 잘 가꿔 놓아 보기 좋았네요.,별표 5개,4년 전
망초,걷기좋은 도심공원. 고가도로 철거  안하고 공원만드니 좋네. 4월되어 파릇파릇해지면 정말 좋을듯. 점심시간 산책하기 좋음.,별표 5개,2년 전
JinYoung Lee,고가도로가 산책로가되어 좋아요. 하지만 커다란 화분들 때문에 걷는 동선이 자연스럽지는 않아요. 옛날 서울역을 새로운 각도에서 볼수있다는 점은 좋았어요.,별표 3개,7년 전
Sangeon Byun,"서울로7017 이 개장 2주년 됐더군요. 그동안 여러번 가봤지만, 주간에도 좋지만 야간에 멋진 야경보면서 걸으니 더욱 좋습니다. 회현역 앞에서부터 서울로 고가정원을 지나 서울역까지 멋진 야경 사진들을 담았습니다.",별표 5개,수정일: 6년 전
HJ Cox,어릴적 서울역 구역사에서 기차탈일이 있을때면 늘 지나다녔던 고가도로인데 이렇게 옥상정원으로 바뀐걸보니 신기해요. 산책하기 좋아요 :),별표 4개,수정일: 2년 전
A A,"공원은 참 잘해놓았다. 생각보다 넓어서 휠체어 이용에도 무리없어보였고, 버스킹 자리를 마련한 것도 좋았다. 다만 아직 유의미한 컨텐츠가 들어와야 제 몫을 다 할듯 싶다. 한편 서울역에서 시위하는 (ㅋㅋ)분들을 한눈에 바라볼수 있어 나름대로 볼거리였다 참..오만가지 생각 다듬",별표 5개,7년 전
Ilhyun Kim,서울역 고가를 개조해서 만든 공중공원. 디자인에선 호불호가 갈리지만 주변을 시원하게 관람할 수 있다는 면에서 개인적으로 만족스러움. 생각보다 산책할 수 있는 거리는 길지 않은 편.,별표 4개,7년 전
Tov Mazel,"서울 도심 한복판을 이렇게 여유롭게 누빌 수가 있을까?  자동차 조심할 필요 없고, 오토바이 자전거 PM도 다니지 않아서 정말 느긋하게 산책할 수 있는 곳  음악 들으면서 야경 보면서 산책할 수 있는 좋은 곳이라고 생각한다  꽃들과 각종 식물들, 피아노가 어우러지는 낭만적인 곳  에스컬레이터와 엘리베이터도 참 잘 되어 있다",별표 5개,4년 전
Jaebong Jang,서울역지척에 있는 랜드마크 서울역 고가도로를 철거하고 남은 일부를 꾸민 시민의 공간.각종나무가 식재되어 있어 산책의 공간을 만들어 주네요~ 메타세콰이어 나무를 만날수 있는 좋은기회,별표 5개,6년 전
jay Kim,"7017에서 서울정원박람회가 열리는 기간이었어요.10월3일부터 10월9일까지 열리며 재생 도심의 씨앗이 되다라는 주제로 열리며 처음보는 행사라 ㄱ궁금해서 가보기로 한거였어요.어제보단 조금 덜 추워서 곁옷하나만 걸치고 나갔는데 산책하며 구경하기딱좋았어요.만리동광장부터 남대문시장까지 걸으면서 조경수도 바라보며 야경까지 보니 느낌이 굉장히 좋았어요.외국인분들도 많아 느낌이 더 좋았던거같아요.저는 개인적으로 7017위에서 서울역을 바라보며 사진찍는걸 정말좋아해요.그런데 저만 그런게 아니었나봐요. 오후 6시되니 파장이여서 정원박람회를 보고싶다면 서두르셔야해요,",별표 4개,5년 전
김승훈,의미있는 건축물을 활용도있게 재활용 가능하다는 영감을 받았습니다. 길이 깔끔하고 서울역 옆에 있어 가볍게 들러 산책하기 좋습니다.,별표 5개,4년 전
Rosa Kim,"-낮에도 좋지만 노을 지는 블루아워에 한 번 가보시길 추천드립니다. -환승센터의 수많은 버스들, 퇴근하는 사람들, 하나둘씩 들어오는 도시의 불빛에 평소에 보지 못했던, 고단하지만 아름다운 서울에 눈이 부십니다..",별표 5개,4년 전
lang hei,서울역과 회현역이 쭉 다리로 연결되어 있습니다. 야경이 너무 예뻐요. 작은 식물원처럼 많은 식물들이 있고 동화속처럼 아기자기한 느낌도 있습니다. 도로와 도시 속 풍경이 의외로 잘 어우러져 예쁩니다. 산책하기도 좋고 가끔 공연도 한다고 하네요. 추천합니다.^^,별표 5개,6년 전
DuckWon Kang,오래전 서울역 고가차로를 다시 리모델링하여서 만든 거리 공원. 원래는 다시 고쳐서 차로로 계속 이용하고 싶었지만 다리의 하중 안전성 이슈로 일반인이 거닐 수 있는 거리 공원으로 바꿈. 공원이 시내 한복판에 있어서 생각보다 한번정도 걸어 갈 볼만함.  단점으로는 그늘이 없어서 태양이 강렬할 때는 피하는게 좋음.  그래도 가끔 거리 공연도 있어서 시간과 정보를 잘 맞추면 무료 거리 공원도 볼 수 있어요.  생활적 이슈로는 원래 남대문 시장과 마포를 연결 하는 도로가 없어져서 너무 너무 불편해졌다는 동네 사람들 애기가 많음.,별표 4개,7년 전
Brian Park,서울역 근처에 있는 보행로. 한국 여행가시면 꼭 한번 방문해보시기를 추천합니다. 저녁때 특히 너무 아름다워요.,별표 4개,2년 전
이득준,여러가지나무와식물을 테마별로 심어놓았는데 뭔가 산만한 느낌이 많이 들고 제대로 관리가 안되는듯한 느낌이들었어요 주변분들은 가끔 걸으면 좋겠지만 일부러 찿아갈것까진 없는듯합니다,별표 3개,5년 전
빅마우스,"여름에 방문했을때는 꽃이 많아서 이뻤고 낮에는 햇살이 뜨겁고 더워서 힘들었지만 저녁무렵에는 시원하고 꽃구경, 초록 나무들구경에 산책하기 넘 좋더라구요~ 겨울에 가보니 풀도 없고 나무가지들도 앙상해서 볼게 없네요ㅋ 트리라도 있었으면 좋았을텐데~",별표 3개,5년 전
한정원,"충정로에서 회현역까지, 서울역 끝부터 끝까지 길이가 길지 읺아서 가볍게 산책하기 좋습니다~^^  겨울에 조명 달았을 때도 철거했을 때도 자주 걷는데 좋습니다~  벌써 봄에 꽃피었을때가 기대됩니다~^^",별표 5개,4년 전
bird L.,산책로 아주 좋습니다 기차타고 서울 방문하신분들은 걸어보실 가치가 있어요 나무 종류별로 생태별로 나눠서 테마가 조성되어 있고 고가도로 복원한거라 높이에서 오는 뷰도 쏠쏠합니다,별표 5개,1년 전
유맘,찻길을 이렇게 만든 아이디어에 극찬을 한다. 걸으면서 다양한볼거리도 제공해주니 즐거운 하루를 보낼수있었다. 남대문시장과 연결되어있어서 간식하나 사들고 걷기 참좋은곳,별표 5개,6년 전
윤선하,걷기좋은 넓은 옥상정원 느낌입니다. 가을이라 시원하고 적당히 산책하기 좋은 거리로 야경이 기대되는 곳 입니다.,별표 4개,7년 전
Tina,산책 로로좋고 지름 길이 될수있어 좋왔어요. 지나가는 행인들이 피아노도 즐겨 쳐주시고 다만 좀더 가든관리를 해주면 더 예쁘고 아름다운 길이 될거같아요.,별표 4개,4년 전
Bettie Bae,"서울로에 식물이 많아져서 걷기에도 좋고 보기에도 좋습니다. 식물로 인해 계절감을 다시금 느끼는 거 같아요. 또 식물 관리하시는 분들이 낮에 수고하시는 거 같아요. 밤이되면 식물 이름표에 불이 들어와서 한눈에 보입니다.! 그리고 밤엔 순찰 도시는 분들도 수고 많으세요. 서울역을 배경으로 펼쳐지는 전경도 꽤나 멋있어 포토 스팟도 몇군대 있습니다. 피아노도 두세대 정도 마련되어 있어서 누구나 연주할 수 있구요 쉬어가기에 좋습니다. 엘레베이터, 계단, 에스컬레이터도 잘 되어있고요",별표 5개,5년 전
Les Miserables,회현역을 시작으로 서울역 방향으로 이어지는 고가공원!! 고가차로를 없애면서 조성된 곳으로 많은 사람들이 방문하는 곳이며 중간에 건물사이를 연결한것도 괜찮아 보인다.,별표 4개,7년 전
박현 (카이로스),전에는 빌딩 위에서 야경을 촬영할 수 있어서 간 기억이 있는데... 이젠 그러지 못 하고 서울로 7017에서 야경을 촬영하게 되었네요. 궤적을 그리는 야경이 정말 예쁩니다. 언제 한 번 사진 찍으러 방문하셔도 좋지 않을까 싶네요. ^^,별표 5개,5년 전
Tbro K,주변에서 밥먹고 산책하기 좋아요! 밤에는 조명도 켜지고 좋습니다. 다만 조금 아쉬운건 산책로가 그리 긴편이 아니에요 한 20~30분 정도?인것 같아요,별표 4개,4년 전
BSD2 Kim,오래된 고가도로를 철거하지 않고 활용하여 서울역주변의 작은 녹지공원으로 만들어 색다른 경험을 할수 있었습니다.,별표 4개,2년 전
박우일,서울에서 걷기가 좋은 장소입니다. 남산공원과도 연결이 돠지요. 계절의 정취를 느껴보세요. 보안관이 근무중이라 더욱 안전하지요,별표 5개,5년 전
김미화,날씨도 따사롭고 답답해서 오랜만에 서울로를 걸었다 많은 사람들이 걸어다니던 이곳도 코로나 때문에 많이없구 서울로 끝 남대문도 마찬가지다 사람들이 없엇니 많이 썰렁해졌다 코로나에 힘겨운 나날들을 지내면서도 꽃들은 아무것도 모른체 고개를 내밀고 있다 개나리를 닮은 장수만리화라는걸 처음 알게됐다 영춘화도 이쁘게 피어오르고 개나리는 아직  피지는 않았다 나무도 초록아가 고개내민것이 기분은 상쾌하다,별표 4개,5년 전
Mint Kim,서울역에서 도시의 야경과 자연물이 있고 쉼터가 있습니다. 쉼터는 오후6시까지 운영하고 서울역에 도킹서울 미술조형물 전시관이 있습니다.(오후8시까지 운영) 저녁에 방문 추천!!,별표 4개,2년 전
traces of life,한번쯤은 가도 괜찮은듯 여러가지 몰랐던 식물들도 알수 있게 되었구.사울역사 기준으로 탁트인 도시전경도 볼수 있어 강추 사진촬영도 강추,별표 4개,7년 전
벨로나,꽃들이 저물어가는 늦가을에 온게 아쉬웠는데도 참 이쁘고 관리잘된 공원이었어요. 나중에 꼭 늦봄이나 여름에 와야겠네요.,별표 5개,3년 전
하늘나무,가볍게 걷는 산책로로서 완벽. 도시안에 있어서 다양한 시설과의 연계도 매우 훌륭함. 타 관광지와 기차역을 자연스럽게 이어줌.,별표 5개,5년 전
jong kon park,"서울역에서 남대문 방향으로 연결된 지금은 사용하지 않은 고가도로를 활용하여 서울시에서 개발한 관광코스입니다. 서울역 옥상정원과 연결되어 있는곳으로 야경이 아릅다운 곳입니다. This is a tour course developed by the Seoul Metropolitan Government by utilizing an overpass that is now unused from Seoul Station to Namdaemun. It is connected to the rooftop garden of Seoul Station, and the night view is beautiful.",별표 4개,2년 전
Se Kweon Roh,"1970년 '차량길'로 만들어진 서울역 고가도로가 2017년 '사람길'로 만들어진 곳입니다. 역사적 배경이 어떠하든 현재 이 길은 서울의 교통의 한 축을 잘 보여주는 곳입니다.  과거 조선시대에 서울의 출입을 담당한 숭례문, 근대기 한국에서부터 현재에 이르기까지 중요한 교통기능을 담당하는 서울역, 그리고 서울역으로 인해 단절된 양 공간을 이어주는 서울역 고가도로 자체를 모두 보여주고있습니다.  더하여, 현재에는 쉼과 문화의 공간으로 활용되기까지 하고있습니다. 7017의 위에는 여러 식물과 이벤트 장소가 있습니다.  다만 아쉬운 점은 자연을 담는 그릇이 좀 더 자연친화적으로 지어지지 못한 점입니다. 또한 미국 뉴욕의 하이라인파크를 모티브로 했지만, 이미지에서부터 큰 차이를 보이는 점입니다.  그럼에도 불구하고 큰 사랑을 받고있는 공간임은 틀림없어 보입니다.",별표 4개,수정일: 4년 전
박은희,아직은 봉오리들이지만 조만가 피어날 꽃들이 기대가 됬어요. 이미 피어난 꽃들도 있어서 더 좋았어요. 다시 찾게 될 날이 기다려지네요~♡,별표 5개,5년 전
Chuja Im,밤에 걸으면 예쁨~ 근데 짧아서 아쉬움. 그래도 태양열로 밝히는 전등불이라니 다행이고~ 그냥 열차시간 기다리다 잠깐 나가면 서울야경은 이쁘게 볼 수 있음.,별표 4개,6년 전
김만호,"길이 약간 좁긴했지만, 전체적으로 걷기에는 좋았습니다. 중간중간에 재미있는 요소도 잘 배치해두셨더군요.",별표 5개,6년 전
전재필,빈약한 고민과 스토리로 흉내만 낸 도심 도행로. 한국 그리고 서울에 이런 보행로를 만들었다는 시도 자체는 평가받을만 하지만 이 통로로 연결되어질 지역과 건물들..그리고 그 통로가 담고있는 스토리는 빈약한 그래서 그 구조물의 부실함이 더욱 민낯으로 드러날수 밖에 없었던 대로위 통로임. 번잡한 남대문 시장에서 시작해서 너무나도 고요한 동네에서 끝남. 그 과정에 볼 수 있는 것들도 그리 신통치 않아서 끝까지 가보면 실소를 머금고 되돌아 와야함. 그러나 역시 한번씩은 가보아야 할 장소.,별표 3개,7년 전
이유진,"생각했던 것보다 너무 좋아서 놀랐어요. 곳곳에 더위를 피할 수 있는 곳도 준비되어 있고, 족욕탕도 있고! 포토스팟도 많아요. 다리 위에서 바라보는 서울역 풍경이 정말 예쁩니다.",별표 5개,7년 전
Julie Kim,좀 좁지만 식물 종류도 많고 관리도 잘 되는 것 같아서 보기 좋았습니다,별표 4개,2년 전
