작성자,내용,별점,작성일
우문명,서울국제정원박람회 열러서 방문했습니다 메타몽 가든이 인긴데 귀여운것에 비해 너무 작고 웨이팅이 길어서 주변만 둘러봤습니다,별표 5개,2달 전
렛츠 (Lets),"공원에 산책로가 있어도, 보통은 바닥 고르지 않거나 경사가 있어서, 런닝하기에 불편할 수 있는데, 여기는 평평한 트랙이니, 런닝족에게는 아주 좋을 듯 합니다 일부러 멀리서 찾아오기에는 좀 그렇지만, 인근 주민들에게는, 산책 겸 운동 하기에, 괜찮은 공원으로 보입니다 (옛날 비행기들도 모여 있긴 한데, 생각보다 감흥은 없습니다) 런닝이 가능한 트랙이 있는 것이, 보라매 공원 최대의 장점 같아요",별표 4개,5달 전
양미숙,서울시에서 2025 서울 국제정원박람회 구경했어요 예쁜 정원에 꽃을 감상하면서 산책하고 다양한 정원 보고 먹거리장터에서 음식먹고 추억을 만들었어요,별표 4개,2달 전
손뻐꾸기,"원래 이곳은 1958년부터 1985년까지 공군사관학교가 있던 자리였으며, 1986년 5월 5일 시민공원으로 새롭게 개장했습니다 동작구와 관악구 경계에 위치한 서울 서남권을 대표하는 대형 공원입니다 공원의 이름 ‘보라매’는 공군사관학교의 상징을 이어받은 것입니다",별표 5개,2달 전
JOODY AHN,사람이 많아서 1시간 너무게 기다렸어요 좋음즈는 거의 품절이어서 아쉬워요,별표 4개,수정일: 2달 전
Sungsoo Moon (보 우),접근성 좋은 도심속 녹지 환경에서 운동과 산책을 겸하여 즐길수 있어서 좋아요,별표 4개,1달 전
박나영,국제정원박람회 볼거리도 많고 나들이하기 딱 좋아요 ^^ 놀이터랑 아이들 뛰어놀기도 좋아서 또 갈 예정이예요,별표 5개,2달 전
오땅,서울국제정원박람회 기간이라 예쁘게 조경을 해놓았습니다 각종 행사랑 반려견동반 행사가 많아요,별표 5개,2달 전
김수영,조경이 매우 관리가 잘 되어있는 공원 공원 이전의 옛 흔적을 찾아볼 수도 있음,별표 5개,4주 전
무탐,말해 뭐해 회사 옆 최고 공원임 지금 세계정원박람회 너무 이쁨,별표 5개,2달 전
이로운,지금 보라매공원에서 서울국제정원박람회 중입니다 볼거리 많고 좋아요,별표 5개,2달 전
김초코파이,입장료 없는 공원인데도 깨끗하고 걷기 좋았습니다,별표 5개,2달 전
ong H,화장실이 곳곳에 있고 공원이 깨끗하게 관리되고 있습니다 저녁에 공원 한편에서 진행되는 줌마댄스는 이 동네의 활력소처럼 느껴집니다 주거단지와 높은 건물들 사이에 있는 공원으로 분위기가 부드럽습니다,별표 5개,11달 전
A.K Kim,너무 더운 날이었지만 지하철이 가까이 있어 잠시 다녀옴,별표 5개,1달 전
차효준,공원 조성이 참 잘 되어있음 밤에 와도 안전함👍,별표 5개,2달 전
Key Kim,놀이터 다양한 놀이 기구가 많이 있어요 화장실 화장실은 공원 곳곳에 있어요 반려견 동반 환경 반려견 동반 가능하고 끈만 있으면 돼요 새로운 아이들 공원이 생겼어요 한참공사를 하더니 마무리 되었네요 보라매공원은 원래 공군사관학교가 있던 자리가 진해로 옮기면서 생긴 공원입니다,별표 5개,수정일: 1년 전
최윤정,서울 국제정원박람회 열리는중인데 너무 좋네요 밤공기도좋고 꽃 나무 너무예쁘고 푸드트럭까지 있어서 좋았습니다,별표 5개,2달 전
노지환,다른 공원에 비해 다양한 스포츠를 즐길수있는 공간이 많고 산책로와 자전거 코스가 잘 되어 있어요 넓지만 둘러보는데 오랜 시간이 걸리지 않아서 부담도 적어요,별표 5개,1년 전
Jini Koko (고탐),"반려견 동반 환경 반려견들 데리고 산책하기 너무좋아요 애견인, 운동, 유모차부대 많아요 무더위가 한풀 꺽여서 아기랑 잠시 방문했는데 잔디밭도 좋고 트렉도 좋은데 지는 해가 너무 쨍해서 모자 필수네요",별표 5개,10달 전
김영훈,너무 깨끗하게 정돈 되었습니다 예뻐요,별표 5개,1달 전
이주현,적당히 큰 넓이에 즐길거리가 많고 조경도 굉장히 잘 해놓았다 서울 최고의 공원 중 하나라고 생각한다 운동하러 매주 몇 번씩 들르는 공원,별표 5개,수정일: 1년 전
SB “Duubee” kim,정원박람회 개최덕인지 앉을 자리도 많고 피크닉하기 좋네요,별표 5개,2달 전
Jamie Dimon,사실 큰 뷰포인트는 없지만 일상 속에 숲이 주는 효과때문인지 평화로운 분위기 입니다 동네 사는 사람에게는 참 좋은 곳 반려견 동반 환경 동반 가능 관악구 도심속의 공원,별표 5개,1년 전
Yoori Kwak,"화장실 입구쪽에 그리고 안쪽끝에 화장실이 있어요 근처동네에서 가장 좋은 공원이 아닐까 싶습니다☺️분수대도 있고 연못,트랙,축구장,농구장,배드민턴 장, 인라인스케이트 장 다 있어요",별표 5개,1년 전
Andy Kim,"과거에 사용하던 비행기들과 헬리콥터도 전시하였고, 분수 호수와 꽃밭, 운동시설, 메타세콰이어와 포플라 등 나무들도 오래되어 그늘을 제공하고 벤치도 많아 휴식을 취하기 좋은 장소이다 넓은 운동장에는 잔디를 심고 주변에 산책로를 만들어 주변 시민들에게 좋은 환경을 제공하고 있다 공군사관학교가 이전하고 그 자리에 공원을 조성하고 이름도 보라매공원으로 하였다",별표 4개,수정일: 2년 전
임레이,관리도 잘되어있고 동네 애정하는 공원,별표 5개,4달 전
김현수,너무 좋아용 산책하기도 좋고,별표 5개,2달 전
YOUTUBE Seobunam,"24시간 개방되는 서울 몇안되는 초대형 공원, 개공원 어린이놀이터 비행기 등 가볼만한 요소가 많고 지금 세계정원박람회 기간이라 한번 꼭 가보시길",별표 5개,2달 전
김영준,4호선 인덕원역에서 승차하여 이수역에서 7호선으로 환승하여 보라매역 2번출구로 나가 10여분을 걸으면 공원에 이른다 예전의 공군사관학교 부지라 넓고 쾌적하며 좋았다,별표 5개,2년 전
YMK WEBFEST,산책하기에 아주 좋은 공원입니다 매점이 있고 매점뒤에 화장실이 붙어 있어요 화장실벽 바둑판 타일이 갑자기 3D로 보이네요,별표 5개,5년 전
meeracle,"애견산책 하시는 분들도 많아서 편하게 산책 했습니다 반려견 동반 환경 반려견 과 산책하기 너무 좋아요 도심 한복판에 비행기, 전투기를 관람할 수 있고, 녹음이 우거진 사이 트랙에서 걷기운동 할 수 있어 좋았습니다",별표 4개,수정일: 2년 전
C.H Shin,주차장(많이오른주차요금포함)부족함과 관변단체인 자유총연맹이 자리한것외엔 완벽한 공원 놀이터 새로생긴 놀이터와 반대편에 기존놀이터 그리고 물놀이할수있는 놀이터등 규모나 시설이 타공원에 비해 훌륭함 피크닉 구역 곳곳에 돗자리필수있는 그늘과 (7월이후) 넓은 잔디를 이용할수있어서 아이동반가족들에겐 최고,별표 4개,1년 전
유레카,"주요 시설물로는 대운동장을 비롯하여 잔디광장 ·독서실 ·청소년수련장 ·소동물원 ·체육관 ·수영장 ·장애자복지관 ·남부노인종합복지관 등이 있으며, 그 밖에 연못 ·녹지 ·산책로 ·조깅코스 등이 마련되어 있다 공군사관학교로 쓰여오다가 1985년12월 서울시에서 인수, 1986년 5월에 복지시설 위주의 시립공원으로 개원하였다 따뜻한 사랑이 너무치는 곳, 관악구를 더욱 멋진 지역으로 만들어 주는 곳, 사계절 모두 좋습니다",별표 4개,수정일: 4년 전
Brus Lee,공중화장실도 있고 시설이 잘 되어 있는편입니다 관리가 잘되고 있는 도심속 공원입니다,별표 5개,수정일: 3년 전
권혁만,운동하기 좋아요 건강은 운동이 최곱니다,별표 5개,8달 전
Traveler Kim,"꾸준한 관리로 잔디밭에는 가족 단위, 연인단위로 모여 놀기 좋고, 밤에는 야간 분수도 작지만 음악분수로 활용한다 근처에 있다면 가기 좋은 곳이다",별표 5개,2년 전
SEUNGSSEOB SONG,"몇년간 계속 정비공사를 하면서 최근엔 더 예뻐지고 편리한 휴식처가 되었습니다 아이들과 산책하기에도 좋고 혼자서 운동하거나 러닝하는 분들도 많아요 테니스나 배드민턴, 축구처럼 체육시설도 수준높게 갖춰져있습니다 숨겨져있던 보라매공원의 예쁜 모습을 많은 분들이 눈치채셔서 인근 동네 주민으로서 슬프긴 하지만, 정말 추천합니다",별표 5개,3년 전
kyung music분홍나비,"운동하기좋고 아이들노는 놀이터 농구장,축구장, 음악분수,지압공원,배드민턴장,암벽등반등등 이있고 도림천변과 바로 연결이 되어 있어 자전거, 도보 모두 하기 좋은 곳입니다~ 앞으로는 경천철도 연결됩니다 지금도 좋지만 미래가 더 기대되는 곳",별표 4개,6년 전
YoungMeen Chung,요즘은 공원 내에 지하철 공사가 있어서 곳곳이 좀 불편하지만 공사가 마칠 때까지 참아야겠지만요~^^ 보라매공원에서 잘 가꾼 예쁜 꽃들을 몇 커트 찍어 봤어요~ 주민들에게 사계절의 변화와 휴식을 제공하는 보라매공원이 참 좋다~,별표 5개,수정일: 5년 전
SeaRainX,보라매공원은 규모가 큰 공원인데도 관리가 잘 되어 있어서 깨끗하고 청결합니다 그리고 보라매공원은 다른 공원과 다르게 나무가 많아서 편하게 쉴 수 있는 그늘과 쉼터가 어디든지 있어서 4계절 관계 없이 편하게 쉴 수 있는 보라매공원 이에요 보라매공원은 다른 공원과 다르게 여러가지 테마별로 구경할 곳도 많아요,별표 5개,3년 전
LEO SHIN,"복잡한데 반려견과 같이 산책하시는 분들이 많아서, 혹시 반려견을 기피하시는 분들은 자주자주 피해서 산책하셔야 합니다 가장 큰 단점은 주차장이 협소하다는 것이라고 생각합니다 자전거타기, 잔디밭에서 연날리기, 공놀이, 산책, 달리기 등을 할 수 있습니다",별표 4개,3년 전
박경란,커다란 연못도 산책하는데 좋을것 같아요 볼거리가 좀더 추가되면 참좋겠어요 도심에 속에 있다는 장점과 트렉이 아주좋아 워킹하는데는 좋을것 같습니다,별표 3개,4년 전
혜혜,"뉴욕엔 센트럴파크가 있다면 서울엔 보라매공원이 있어요 평화롭고 멋진 경치를 즐길 수 있습니다 가족끼리 가도 좋고 친구, 연인과도 좋아요 돗자리, 캐치볼, 책, 도시락 등 챙겨서 여유를 즐길 수 있는 공원이에요 생각보다 넓어서 놀라실거고 생각보다 예뻐서 놀랄거에요 전체공원 한바퀴 꼭 도세요 입구쪽에 편의점이 있어서 한강공원처럼 라면기계도 있답니다 사진은 다음에 갈때 또 찍어서 업데이트할게요 아주 일부만 올렸어요",별표 5개,2년 전
전까꿍,신대방동에 위치한 큰 공원이고 주말 낮에 가족들과 즐기기에 참 좋습니다 주변에서 이정도로 넓고 시설이 좋은 공원은 없을 것 같네요 동작구 뿐 아니라 관악구 주민들도 잘 이용하는 것 같고 도림천 자전거길과도 연결되어 자전거 타는 분들도 한번쯤 지나가곤 합니다,별표 5개,수정일: 1년 전
ASK,"달리기트랙, 농구장등 시설이 많고 넓어서 좋아요",별표 5개,9달 전
Sangeon Byun,"며칠전 처음으로 신대방역 4번출구를 나와 한참 걸어서 보라매공원에 도착, 호수의 경치가 참 좋고, 주변에 고목들이 어울어져 분위기를 한껏 돋굽니다 잔디마당쪽에는 산책하는 사람들도 많이 보이고, 에어파크라는 공군기 전시장도 둘러보고 보라매역 방향으로 나왔습니다",별표 5개,6년 전
Hana Hyun,근처 지역중 규모가 있는편의 공원으로 여러 시설이 잘 조성되어있다고 느낍니다 현재 신림선 공사중으로 공사가림막이 없었다면 좋았을텐데,별표 4개,6년 전
Yongki Kwon,"넓은 잔디 운동장과 트랙, 연못, 축구장, 반려견 놀이터, 전투기 전시공간 등 편하게 산책하기에도 좋고 운동하기에도 좋습니다 과거 공군사관학교가 있던 곳으로 여타 일반 공원에 비해 여러가지 다양한 시설들이 있습니다 빌딩 숲으로 둘러싸인 서울 한복판에 이런 공간이 있다는 것이 다행입니다",별표 5개,6년 전
soundsony k,국제정원박람회 보라먜공원 일요일,별표 5개,2달 전
김샤이나 (샤이나),도심속의 공원 너무 좋아요 지하철도 연계되어 가기좋고 운동하고 힐링업 되는곳이에요,별표 5개,2년 전
자영이 (Monica),집 근처라 매일매일 자전거 타러 가는데 아주 크고 나무들이 많고 연꽃호수가 있고 운동시설들과 어린이 놀이터가 있어 동네주민들이 애용하는 휴식터입니다,별표 5개,3년 전
아서포,서울 서남부 최대규모 공원으로 한바퀴만 돌아도 운동 뚝딱이고 중간에 호수공원이나 트랙도 있어서 정말 쉬어가기 좋은곳 입니다~,별표 4개,3년 전
김경지,"반려견 놀이터, 암벽등반장, 축구장, 게이트볼장 등 다양한 시설이 깔끔하게 유지되는 멋진 공간입니다 서울에서 이렇게 탁 트인 하늘과 예쁜 자연을 볼 수 있다니 너무 좋아요 😍",별표 5개,1년 전
윤원규,봄을 좀 더 일찍 느낄 수 있는 공원이네요 도심 속에서 자연을 즐길 수 있는 곳,별표 3개,1년 전
E L,다양한 시설들도 많은데 특히 클라이밍 암반코스가 거대하게 있어서 구경거리가 됩니다 공원은 상당히 넓고 공원 속 산이 있어서 가볍게 등산도 할 수 있습니다 축구장을 비롯 테니스장 그리고 트랙도 공원내에 있어서 조깅 동호회들이 많이 방문합니다,별표 5개,수정일: 2년 전
유의,"산책이나 자전거타기에도 좋고 반려견 놀이터,클라이밍,어린이놀이터,간단한 운동이 가능한 곳등 다양하게 준비돼있음",별표 4개,6년 전
Rosie,공원에 트랙이 있어서 러닝하기 좋아보였어요~ 저녁시간대엔 사람들이 많은 편입니다:) 산책하기 좋아요~,별표 5개,3년 전
김기정,항상가도 좋은공원 넓고 쾌적하고 모든 운동시설이있어 스포츠와 힐링이 가능한 도심속의 공원,별표 4개,수정일: 10달 전
이상익,주변에 이렇게 좋은 공원이 있다는 게 삶의 질을 한층 높여 준다고 봅니다 손자 놀이터로서도 최고의 공원입니다,별표 5개,5년 전
김성근,4월12일방문 겹벚꽃과 복숭아나무 박테기나무 너무 예쁘게 피었네요,별표 5개,1년 전
이여ᄋ대,도심과 가까운 최고의 휴식공간과 넓은 운동장 많은 사람들이 트래킹과 산보로 여유로운 석양의 낭만을 만끽하고 있어요,별표 5개,4년 전
sun mi Kim,낮에는 애들이 놀수있는 공간이 있어 함께 산책하기도 좋아요 그늘이 없지만 놀이시설공간도 있어서 애가 좋아해요 놀이터 여름엔 물놀이도 할수 있는 공간도 있고 바닥분수도 있어요,별표 5개,3달 전
Carly,아주 예쁘고 넓고 한적하니 좋아요,별표 5개,2년 전
배성인,오늘은 음악분수 운영시간에 맞춰 가서 분수도 구경해서 더 좋았어요 :) 가까워서 매번 운동하러 가는곳이에요~ 트랙도 너무 좋구요,별표 5개,6년 전
김주연,많이하며 산책하기 좋은코스임 화장실 장애인 화장실도 있으며 비교적 청소가 잘되어 있음 반려견 동반 환경 반려견동반 놀이터 유치원생 들이 자주 방문함,별표 5개,2년 전
Bill,편의시설이 그만큼 많아서인 것 같네요 :) 산책 나오신 분들 많아요,별표 4개,1년 전
나윤채,"산책과 운동, 휴식과 놀이를 할 수 있습니다",별표 4개,5년 전
리예술,작은 체육시설도 있고 벤치 편의점 베드민턴장 그 위엔 공군공원 벚꽃 많고 적절히 갈 곳 없으면 여기가서 운동장 돌면 시간 가고 이야기 하기 좋타 ㅋㅋ,별표 5개,4년 전
남유진,만족함 풍경은 좋으나 운동목적일때 트랙이용시 규칙을 안지키는 인간들이 날좋은날엔 많아 운동원할시 피하는게 도움,별표 4개,2년 전
윤창석,뛸수 있는 트랙도 있고 큰 연못도 있고 여러 체육 시설도 갖춰져 있다~ 집에서 그리 멀지 않아 가끔 답답할때 바람 쐬러 자주 가는 곳임,별표 5개,6년 전
남성이승대,봄 전령사 벚꽃이 망울을 터떨일준비를 잔뜩하고있사오니 4~5일후 방문하시면 화사한봄을 맞이하실것 같읍니다,별표 3개,수정일: 4년 전
박춘진,호수과 이루어져 힐링할수있는곳 도시 중심에 산과 공원,별표 4개,6년 전
한성희,나무와 호수가 있어 매우 사진찍기 좋은 장소이며 운동시설로 주민들에게 유용한장소이다,별표 4개,6년 전
순댓국집,정말 조성이 잘되어있고 위치도 좋어요 산책하기에도 운동하기에도 밤늦은시간은 조금 조심해야하는곳이긴합니다,별표 5개,2년 전
송삼공주맘,보라매공원 할꺼 정말 많아요 아이들과 같이 놀이터나 잔디밭도좋지만 소방체험이나 박물관도 있구요 숲속놀이터도 좋네요,별표 5개,6년 전
설맘,공군사관학교 자리에 공원을 만들어 도시안에 쾌적한 휴식처,별표 5개,1년 전
YOUNGSUN PARK,산책길도 잘 되어있고 운동시설도 많습니다 축구 테니스 운동장도 따로 있습니다 반려견 동반 환경 반려견운동장 따로있음,별표 4개,2년 전
체리씨유,현재는 신림선 지하철공사때문에 공원이 좀 어수선하지만 공사가 다 끝난다면 공원이 더 활기를 찾을 것 같네요 주변 시설로는 2호선 신대방역 신림역 7호선 보라매역 신대방삼거리역이 있습니다 공원 한 가운데 트랙이 있어서 걷거나 뛰는 운동하기가 좋습니다,별표 5개,수정일: 6년 전
찌빠바,다만 주차가 어려운 것이 좀 아쉽네요 조그만 호수에 쉴수 있는 공간과 벚꽃이 지니 겹벚꽃과 철쭉이 가득입니다 잘 꾸며진 공원입니다,별표 4개,6년 전
허승애,따로 있구요 산책하기 좋습니다 넓고 반려동물 데리고 오는 사람 많아요 비교적 쾌적합니다 축구장 배드민턴장,별표 4개,4년 전
BigEmpty,편의점과 카페가 안에 있으며 주변식당가도 많아 가족동반으로 놀러오기 좋습니다 전투기 전시와 호수 분수대 공원이 있고 운동시설등이 갖춰져 있습니다,별표 4개,6년 전
Delirain Lee,"신림선 전철역 바로 앞이고 근처에 식당 많고 스타벅스도 있고 소중한 공원 잘 관리되고 있고, 강아지 놀이터 암벽등반장 중앙트랙도 있고 자전거 도로 관통되고 호수와 분수도 있고 운동하러 또는 가족이랑 한번 가볼만함 정원과 나무도 잘 관리되는데, 현재는 정원박람회로 꾸며져 있음",별표 5개,수정일: 2달 전
한여혜,넓은 트랙이 있어서 운동하기도 좋고 공원 전체가 산책하기 좋게 잘 조성되어 있어요 분수쇼도 예쁘고 봄에는 꽃 관리도 철저하게 잘하셔서 너무 예쁘고 편한 공원입니다,별표 5개,5년 전
Minsu Kim,테마가 있는 대형공원,별표 5개,4년 전
전지은,넓고 예쁘게 잘 해 놓은 곳 입니다~ 오랜만에 저녁에 걷기 운동하러 갔더니 음악분수도 하더라고요 예뻤어요 강아지 놀이터도 있고 날 좋을 때에는 돗자리나 그늘막치고 편히 쉬기 좋은곳 입니다,별표 5개,4년 전
정창욱,서울 시내 최고의 공원 넓고 그늘이 많고 음수대도 있으며 운동시설들이 많이 있습니다,별표 5개,7년 전
박선옥,도심속 가까운 공원 볼것도 많고 오후엔 음악분수까지 좋아요,별표 5개,5년 전
장홍식,"많은 사람들의 건강을 지켜주는 도심 속의 공원, 뜨거운 여름엔 그늘을 제공하고 가을 단풍 속에 여유와 낭만을 찾을 수 있는 많지않은 훌륭한 공간입니다",별표 5개,수정일: 5년 전
김선영,언제가도 좋은 장소에요 날씨좋을때 근처사시는분들 돗자리에 간단히 도시락싸고 놀러가보세요 충분히 기분전환 된답니다,별표 5개,6년 전
알에스 (알에스),더운날 아이들과 함께하기에 좋습니다 문제는 그늘이나 쉴곳이 없습니다 놀이터 모래놀이터가 크고 좋습니다,별표 4개,1년 전
김류랴류랴,예전과 달리많이 좋아졌어요 분수도 시간정해서 가동되네요 산책하기도좋고 운동하기도 좋습니다 하지만 주변 곳곳에 강아지 변을안치운 몇몇 견주들때문에 보기가 좀 그러네요,별표 3개,5년 전
Ravely Song,"(농구장, 테니스장, 걷기좋은 대운동장, 춤추는분수대 등등) 명성대로 유명한 공원답게 사람많고 조경도 깔끔 가족끼리 가볍게 주말 나들이 하기 좋음 공원에 다양한 시설이 많음",별표 5개,2년 전
gllen baljao,"19년 1월 현재 신림경전철 공사로 일부 구역을 사용할수 없지만, 반려견 공원, 암벽등반 구조물 등 이용할만한 시설도 많다 인근 주민들에게 넓은 공간에서 휴식과 운동을 할수 있게 만들어주는 대형공원",별표 5개,6년 전
서유석,오늘은 헬스클럽에서 옷만 갈아입고 공원에서 운동,별표 5개,수정일: 2년 전
송태인,큰 공원이고 운동 주말에 텐트치고 놀고 하기도 좋음 하지만 보라매 쓰레기장이 바로옆에있는것이 단점,별표 4개,7년 전
Kang-hyeok Lim,서울 도심지에서 이만한 공원은 없음,별표 5개,수정일: 4년 전
Hang-deok CHO,2호선 신대방역과 가깝고 새로운 지하철 역이 건설중입니다,별표 5개,4년 전
밍밍,청결하고 아늑한 공원입니다,별표 5개,4달 전
TY H,공원내에 편의점이 없어서 음료수를 사려면 좀 걸어나가야함 지도보니까 원래 중앙에 편의점이 있었던듯한데 신림선 공사하느라 없어진것같다 그리고 특이한게 반려동물을 풀어놓고 쉴수있는 반려동물 공원이 있음,별표 5개,7년 전
Ji-soo Kim,동작 영등포 일대에 큰 공원이 있다는 데에도 만족도가 높지만 꾸준히 관리 잘 되는 느낀이 있는 곳 가족단위부터 개인들까지 많은 이들이 오가는 소중한 공간이라 생각 된다 더 자주 오고 싶은 공원,별표 5개,5년 전
Yohan Ko,분수도 나오고 놀이터 재정비로 깔끔해서 주말 나들이에 좋아요,별표 5개,1년 전
원송연,코로나로 나라꼴이 말이 아니지만 공원에서는 마스크를 착용하신 많은 분들이 산책을 하고 계셨습니다 오랜만에 가본 보라매공원인데 시설이 잘 꾸며져있어서 조금 놀랐습니다 주말 오후에 보라매공원을 다녀왔습니다,별표 5개,5년 전
JEONGYOOL KIM (YOOL),"넓은 잔디밭 주위로 달리기 트랙있고, 놀이터, 암벽등반, 게이트볼, 연못, 작은 동물원, 소방안전체험관, 도서실 등 다양한 시설이 넓은 공원안에 있어서 남녀노소 즐기기 좋음 사람이 많지만 그만큼 넓고 여유롭게 즐기고 올 수 있는 곳",별표 4개,5년 전
Tommy Choi,공원이 생각보다 꽤 커서 걷기 좋습니다,별표 5개,5년 전
uu W,아침 저녁할 것 없이 산책하러 나오기도 좋고 매트깔고 쉬기도 좋은 곳이라 관악구민들은 다 좋아하는 곳인듯하다 공원조성이 잘 되어있다,별표 5개,6년 전
TM [작은세상] ([작은세상]TM),가볍게 산책하기 좋습니다 점심시간은 주위 회사원들도 많습니다,별표 4개,1년 전
고지방맥주,아이들과 함께 공원 운동장서 신나게 뛰어놀다왔네요 30년 전보다 많이 변했네요 119소방헬기가 이착륙하는것도 보고 다소 추웠지만 좋았네요,별표 5개,4년 전
Minseok Kim,크기도 크고 구성고잘되어있음 산책하기좋음,별표 5개,2달 전
잔디,서울에 넓은 공원이 있어서 너무 좋습니다,별표 5개,2년 전
Inseok Cho,보라매 공원 어렸을때 종종 가던 곳이었는데 오랜만에 다시 찾았습니다^^ 숲이라는 느낌도 들어서 그런지 마음이 편하해지는 공원이에요 산책하기 좋고 데이트 장소로도 나쁘지 않다고 생각해요,별표 5개,5년 전
Jy Hwan Kim,가족들과 산책하기 정말 좋다 어린이가 있는 가정이면 정말 강추,별표 5개,4년 전
김동은,공원이 매우 넓고 저녁엔 노래에 맞춰 분수쇼도 해줍니다,별표 5개,6년 전
hyun lee,최고 산책하거나 운동 모두 좋음 금연 금주 주의,별표 5개,3주 전
EUNJOUNG SHIM,보라매공원은 평지를 걸을 수 있어 가끔 가지만 이번엔 봄기운이 완연해서 너무예뻤어요,별표 5개,수정일: 3년 전
오성호,"공원 내에 자그마한 산, 호수에 넓은 운동장 만한 잔디밭, 야외 비행기 전시장, 카페, 청소년 수련장 등 잘 갖추어져 있습니다 반려견 많이 데리고 오네요",별표 5개,3년 전
JinS Ch,지금은 잔디밭 이용 못해서 아쉽지만 아이들과 주간 캠핑 느낌내기 좋아요,별표 4개,2년 전
오석진,넓고 관리 나름 잘되는 큰 공원 놀이터 어린이 놀이터 있음 화장실 있음 반려견 동반 환경 가능 피크닉 구역 모름,별표 4개,1달 전
김건수,시민휴식처와 볼거리도많고 운동시설도 잘돼고 공원도깔꿈하고 너무좋아요,별표 4개,수정일: 4년 전
배추몬,19 보라매 병원 입구쪽 공사가 거의 끝나감 22,별표 5개,수정일: 1년 전
장원석,"공원이 넓어 산책, 조깅 다 가능해서 자주 오고싶습니다",별표 5개,4년 전
김바삭,ㅠㅠ 외국공원 못지않게 멋지게 잘되어있어 갈때마다 좋아요 경전철공사로 아름답던조경이 많이없어져 아쉽고 번잡함,별표 5개,6년 전
함옥미,부모님 들이 함께 모여 즐거운시간을 갖었습니다 깨끗하게 정돈된 공터에서 즐겁게 놀이하며 소방역사박물관까지 관람하고 비행장도 둘러보고 왔는데 주변환경이 깨끗하게 잘 정돈되어 보기 좋았습니다 가까이 분리수거함들이 비치되어 행사 치르고 잘 정리하고 왔는데 모두 아끼는 마음으로 관리하며 이용한다면 모두가 행복 하게 이용할 수 있는 장소가 되겠죠,별표 5개,6년 전
이남희,지금은 지하철역 공사 가림막으로 조금 어수선하긴 함,별표 4개,6년 전
