작성자,내용,별점,작성일
Jaehyung Ahn,아주 잘 가꿔진 산책형 공원,별표 5개,6년 전
younghye kim,아이와 함께 나들이 힐링,별표 5개,3년 전
이해광,관악산입구에 있어 접근성 양호,별표 4개,4년 전
김일철,연주대 등산하며 잠깐 들린곳,별표 3개,4년 전
Young Ho Kim,연주대 올라가기 전에 들리는 곳,별표 4개,8년 전
황상규,관악산과 삼성산 길 햇갈리지 마세요,별표 5개,4년 전
이형재,호수공원이라 하기엔 그냥 공원이죠,별표 2개,6년 전
윤00,그냥 연주대 가는 길에 지나치는 곳,별표 3개,6년 전
Hyejin Shim,관악산 등산시 지나치는 호수,별표 4개,7년 전
색깔쟁이,관악산 연주대 코스 초입,별표 4개,수정일: 5년 전
Trân,이 호수는 가을에 매우 아름다워서 제 시간에 맞춰 여기에 왔습니다 지하철역에서 여기까지 걸어서 15분 정도 걸렸어요 서울대학교 옆이라 운동하러 오는 학생들도 보였습니다,별표 5개,9달 전
Sangmin Park,또한 활동적인 모험 코스도 이용할 수 있으며 인터넷을 통한 예약이 필요합니다 숲에서 휴식을 취하기에 강력히 추천합니다,별표 5개,6년 전
mar nam,단풍이 아름다운 공원 강변의 카에데도 좋다,별표 5개,7년 전
Semone Anne,루트가 너무 많아서 그냥 스트림에 앉아 있는 걸 좋아해요,별표 5개,4년 전
vipin menon,시간을 투자할 가치가 있습니다,별표 4개,5년 전
Ayşe Işılay Konuk,저녁 산책하기 참 좋았어요,별표 5개,4년 전
Diptiman Dinda,그것은 follage 시간 동안 매우 아름답게 보입니다,별표 5개,수정일: 3년 전
