작성자,내용,별점,작성일
BH J (Zivel),2021년 12월 현재 기존의 편의점업체(711)가 모두 폐점 후 빠졌고 별도의 부유시설을 갖춰서 이마트24를 위시한 SSG 계통 점포들로 채워져 있습니다 특히 라면같은경우엔 인덕션 조리용기와 기계이용료까지 포함된 가격(평균 2500원)이기 때문에 주의를 요합니다 서울 서북부 지역 한강공원중엔 제일 인지도가 높은 곳입니다,별표 4개,3년 전
vavi Lee,마린복도 착한가격에 모자까지 3천원대여해서 입고 체험해볼수있어서 너무 좋았죠~시간맞춰 가면 야전식량도 먹어볼수 있어요~여러번 둘러볼수있고 바로 앞에 폭신한잔디와 나무그늘밑에 돗자리하나면 이 보다 좋은 휴식은 없을듯해요 장교가 꿈인 아이를 데리고 한번쯤을 가보면 좋을듯해요 서울함에 있는 잠수정까지 대령으로 퇴역하신분의 훌륭한 도슨트~ 자세한 설명과 체험가짓수가 많아서 넉넉히 시간을 갖고 미리 둘러보고 들으면 머리에 쏙쏙들어오는 해설,별표 5개,5년 전
매젠틀,한강유원지가 여러곳에있지만 상암동 월드컵공원과연결되어 접근하기도쉽고 넓은잔디공원 체육시설과 공연장과 캠핑장은 너무좋아요,별표 5개,5년 전
EDWARD HWANG,"한강공원 까지 쾌적한 산책길과, 행복한 휴식을 취할수 있는곳 꾸준히 걷거나 뛰다보면 건강이 아주 좋아집니다",별표 4개,수정일: 2년 전
아라,스타벅스에서 커피마시고 공원도 산책하고 좋았어요 ^^,별표 5개,1년 전
trip camper78 (Riu J),강아지들하고 산책하기 너무좋아요,별표 5개,3년 전
KIUP KWON,아이들이 엄청 좋아합니다^^ 입장료 싸고 유치원 무료 수도권에선 강력추천합니다~학교나 유치원 모두 가성비 최고인듯,별표 5개,6년 전
이세정,걷기 좋고 자전거 타기 좋은 곳 하늘이 아름답고 휴식공간이나 운동기구들이 잘 되어있다 나무들도많아서 소풍하기딱 좋은곳,별표 5개,5년 전
루잔,제가 가본 한강공원은 여러곳이지만 망원 한강공원은 사람들도 많지않고 그냥 여유롭게 산책하기 좋았어요,별표 5개,5년 전
JIN',아주좋아요♡ 오늘은 사람이 많이없어서 편하게 잘쉬다가왔네요 더불어 하트모양 해까지,별표 5개,4년 전
김동석,도심 한가운데 이런 시설 조성이 되어있다는건 큰 장점,별표 5개,4년 전
예온,날씨 끝내줄 때 꼭 가세요 카페 peak 옆에 대여점에서 텐트랑 이것저것 대여해서 갔습니다 화장실도 깨끗하고 편의점도 가깝고 너무 좋아요,별표 5개,2년 전
김가은,오오랜만에 만난 친구들이랑 간 망원한강공원ㅋㅋ코로나 따위는 무섭지 않다 마스크 항상 꼈으니까ㅋㅋ 망원역에서 걸어간다면 걷다가 굴다리를 지나 한강이 보이면 매점옆 화장실 뒤에 사람들 많이 앉아있는데 있는데 거기 자리는 솔직히 좋지않다 까치인지 까마귀인지 하여튼 새가 나무위에 앉아서 응아도 싸고 음식을 노린다ㄷㄷ 그래서 우리는 무슨 함장모형과 농구장 옆에 있는 갈색빛 잔디밭으로 자리를 옮겼는데 거기가 완전 좋다 강바람도 솔솔 불고 햇살도 잘들었다ㅋㅋ 흑흑 얼마만의 피크닉이여ㅠㅠ 또 가서 치킨과 피자와 라면과 과자를 먹고싶다 진짜 맛있게 잘먹을 자신있다ㅋㅋ,별표 4개,5년 전
여행자Dewey,"날씨가 좋을때 더 좋은 장소 운동하는 사람, 산책하는 사람 많음 가서 한강도 구경하고 한낮의 휴식을 만끽하시길",별표 5개,4년 전
David Kim,현재는 공사중이라 막힌곳이 많지만 그래도 저녁에 운동하며 여유를 즐기기엔 좋습니다,별표 4개,1년 전
regi Kim,집에서 한강공원까지 걸어서 한시간 살이 너무쪄서 걷기 시작 사람들이 그리 많은지 몰랐어요 5kg 감량을 위해,별표 5개,2년 전
SAN_GOK,사람은 좀 많지만 해질녘 뷰가 너무 좋은 곳,별표 5개,1년 전
LUCIA KIM,스타벅스때문에 갔다가 앉을 자리가 없어 그냥 한바퀴 돌다 왔는데 좋았다 날씨가 좋은게 한몫했다,별표 5개,2년 전
Hyun Chul Kim,연세 있으신 어르신들이 꽤 많이 오셔서 공원이 반반으로 나뉘어 가족/커플 존과 어르신 존으로 나뉘는것 같습니다 공연장이 공원 내에 있는데 코로나 때문에 조용했다가 얼마 전부터 주말마다 트로트 공연을 하네요 망원시장이 가깝고 군함도 볼수 있어 좋네요,별표 5개,2년 전
Insang Kauh,그리고 이 위치에서 보는 한강은 더 웅장하고 아름답습니다,별표 5개,1년 전
풍류남아,여느 한강공원중 깨끗하게 유지 관리가 되는거같다 아이들도 모래놀이터가 있어서 좋아한다 주차장 차는 많지만 질서는 잘지키는편,별표 4개,2년 전
Lion Daddy,^_^ 단 장비는 본인이 가지고 지참하고 한강시설공사홈페이지에서 예약한 후에 사용가능합니다 아이들과 즐거운 야구연습을 할 수 있었네요,별표 5개,6년 전
소소한한라봉 (소소),한강공원에서 앉아서 치맥이 버킷이었는데 분위기 좋았어요 기분도 좋고 즐겁고 시간가는지 몰랐어요,별표 5개,4년 전
ddolai97,대한민국이 정말 살기 좋은 곳이야 돈만 있으면ㅋ,별표 5개,9달 전
정Sue,주문처리속도가ㅠ 화장실뷰가 좋음,별표 4개,3년 전
김용길,운동하기에 너무최적의장소이기에추천합니다 경치가 짱이예요~매일매일이 새로운 느낌을주는망원한강공원에서 건강한몸으로 즐거운 생활 누리세요~^^,별표 5개,수정일: 3년 전
백희정,"늦겍까지 돗자리 피고 쉬기 좋습니다 함께 나들이 하기 좋은 장소입니다 저녁 가족들과, 친구와",별표 5개,2년 전
박정은,추석 다음날이라 한강시민공원 주차는 무료였습니다 날씨가 흐린 날은 햇빛으로 인한 눈뽕은 없어 좋네요 한강뷰는 날씨에 영향을 많이 받을 듯,별표 5개,2년 전
몽이맘,시원한강바람~ 요즘 즐겨찾는 핫한곳ㅎ 잔디에 앉아서 음악도듣고 휴식하기좋은곳♡,별표 5개,5년 전
김승현 (SeuKim),망원한강공원 산책하기 좋으네요 2023년10월14일,별표 5개,1년 전
Richard Kim,"망원유수지공원은 주변 여타 한강공원보다 인프라가 발전되어있고 경관도 수려하며 양화,성산대교 야경과 산책로또한 너무좋습니다",별표 5개,2년 전
Ghost Leon,자전거 시즌이 시작되어 늘어나는 라이더들과 따릉이나 킥보드 데이트족들 ㅎㅎ 역시 망원한강공원만의 운치~,별표 5개,4년 전
MARA LEE,스타벅스도 생기고 밑에 이마트편의점도 생겨서 좋아요 근데 스벅이 너무일찍닫네요ㅋ 겨울에 편의점 밖에 앉아있기는 추운데 ㄷㄷ,별표 4개,3년 전
레오,그리고 편의점 라면 최고였습니다,별표 5개,2년 전
Stan,날씨 좋은날 자전거 타고 쏘기에 참 좋아요,별표 5개,6년 전
이순이,야경 사진이라도 같이 보시고 우리모두 화이팅해요 ^^ 집 근처라 잠시 운동 나왔다가 사진올립니다,별표 5개,수정일: 5년 전
황종각,숲과강이 어울어지는 한강공원 잠시 피곤한 몸을 위로받는 휴식 공간이네 요 낮에나 밤에나 이른 새벽에도 많은 사람들이 거니는 모습이 너무너무 좋아요,별표 4개,4년 전
Being Bright,"탁 트여서 너무 마음이 힐링이 되고 산책도 하기 좋고, 운동장도 있어서 축구나 농구, 배드민턴 등 다양한 활동을 할 수 있습니다 서울함 박물관도 있고 강이랑 맞닿아있는 곳에서 앉아서 다리 보는 것도 힐링됩니다",별표 5개,5년 전
Sunny kim,갠적으로 망원한강공원보다는 난지한강공원이 좀 더 여유있고 좋았습니다 망원한강공원에서 난지한강공원과 여의도쪽으로 자전거 탔는데요,별표 5개,1년 전
백승지,가족 단위로 텐트치고 노시는 분들이 많았는데 그런 식으로 노시면 좋을거 같긴해요 휴일에 가서 그런지 사람도 엄청 많았고 강아지들도 엄청 많았어요 하지만 다음엔 다른 한강공원으로 갈거 같습니다 다른 한강공원들과 비교해 엄청 작더라고요,별표 3개,6년 전
김나현,"사람 완전 많고 분위기 좋아요 저녁때 바람불어서 쌀쌀해서 가벼운 담요, 바람막이외투 필요해용",별표 4개,3년 전
한주영,군함 시설도 잘되어있고 자리 펴고 쉴수 있는 공간이 많아서 아이와 같이 가기 너무 좋았어여~,별표 5개,4년 전
배상길,퍼온 사진이지만 너무좋아서 올려봅니다 우리나라에 밤야경이 좋을줄은,별표 5개,5년 전
youngcheor kim,5월에 한강공원 은 환상적인 야경과 시원한바람 가까운 최고의 힐링 장소,별표 4개,3년 전
카약오딧세이KAYAK ODYSSEY,카약 과 캠핑의 서울 놀이터,별표 4개,5년 전
김현식,여기 한강공원중 강추요 한적하니 아주 뷰도 좋구망원시장 장보구 먹방찍으러 오기좋습니다^^,별표 5개,7년 전
jisoo kim,여의도만큼 넓진 않지만 망원만의 감성이 있음 집에서 가까운 곳이라 런닝하러 자주 가는데 너무너무 좋고 낭만있는 곳 치킨도 쉽게 가까운 곳에서 시켜먹을 수 있다,별표 5개,1년 전
박주호,요트가 있고 맛있는 음식점이있는 아름다운곳,별표 5개,1년 전
받아받아,한강에 운동하기도 좋고 편의점도 잘 되어있어서 라면은 필수 코스입니다 ㅎ ㅎㅎ,별표 5개,1년 전
홍동철 (troitroi),탁트인 한강공원과 한강야경이 멋진 스타벅스까지 주말은 사람구경 평일은 경치구경 에너지 충전하기 좋은 곳 걷기도 자전거타기도 좋음,별표 5개,3년 전
감성카르텔 (감성카르텔),야경이 죽이는 한강라면 순삭맛있게먹었어요 분위기좋음,별표 5개,수정일: 1년 전
JONGHO KIM,"야경이 아주 멋있고, 군함도 볼 수 있어 좋았어요",별표 5개,3년 전
Momo Mo,주차장 요금도 저렴한 편이어서 2시간 너무게 있었을때 2천원 정도 나왔다 적당한 거리에 한강편의점이 위치하고 많은 사람들이 강가에 모여 앉아 봄밤을 즐기는 모습을 볼 수 있다 5월에 딱 걷기 좋다,별표 5개,6년 전
PAUL SHIN,강변북로를 따라 마포구에서 조성한 한강변길은 최근 몇년사이 나무숲으로 변했다 주변의 아름다운꽃과 잔디를 보면 더없이 상쾌한데 여의도쪽에 있는 국회 의사당만 보면 짜증난다,별표 5개,4년 전
Changho lee,배타는곳 풀밭위에서 자리 펴고 여유를 가질 수 있어 좋았다,별표 5개,3달 전
Hyundae Jo,자리 하나 들고가서 나무 아래 잔듸밭에 깔고 책 보다가 멍 때리다가 산책 좀 하다가 음악도 듣기에 너무 좋은 곳 주말에는 사람들이 많으니 그늘에 자리잡으려면 일찍 가시기를 그늘막 텐트는 5월에서 10 월까지 아침 9시부터 저녁 7시까지 설치할 수 있어요,별표 4개,5년 전
정봉재,자전거 도로와 자전거 대여소가 있고 편의점에서 텐트도 대여를 해주더군요,별표 3개,4년 전
Jinny Jinny K,예쁜 강물과 다리가 있는 뷰가 멋진 망원지구 배도 멋지고 ᆢ,별표 5개,5년 전
임성빈,공원에 앉아서 저녁해지는 풍경은 정말 아름다워요,별표 5개,1년 전
ᆞ꼬꼬마초,"귀여운강아지들도볼수있고 한국에서 외국같은 여유로움느끼고갑니다 젊고예쁜대학생들이 즐겁게이야기하는소리, 오랜만에만난동창들과 대화하는소리 그사이에서 즐거웠어요 다음에또오려구요 텐트나돗자리빌리는곳도많고 예약하는게꿀이득입니다 밤되면전구있는게 분위기쩔어요 쓰레기는 꼭챙깁시다",별표 5개,5년 전
Min,편의점라면도 먹고 오리배도 타고 아주 즐거운경험이였습니다,별표 5개,2년 전
jung-in Andrea kang,날씨 좋을 때 가면 좋아요 한강 라면 짱,별표 4개,4년 전
에보루스터,경치좋고 이용시설 많고,별표 5개,1년 전
육효진 (May),애완토끼가 망원 한강공원에 출몰,별표 5개,6년 전
염경수,"뷰가 좋지만, 뭔가 새로운 생각을 해야겠다는 다짐이 생길때 가보면, 다리의 불빛이나 가끔 노을등 변화가 좋음",별표 4개,3년 전
맛집탐방가은설푸디 (리얼먹방),오랜만에 다녀왔고 힐링하러 다녀왔는데~너무 좋았습니다,별표 5개,2년 전
유연,망원한강공원 입구에 텐트 설치 가능한 구역이라 놀기에 너무 좋다 저녁에 사람도 많고 선선하니 지금 즐기기에 가장 좋음 2022년에도 좋음,별표 5개,수정일: 3년 전
안Somi,날씨 좋은 날 제대로 놀고 갑니다 남녀노소 다양한 세대가 함께하는 공원이에요,별표 5개,2년 전
Ryan Shin,"석양이 아름답고 전망이 좋은 곳이며, 운동하기 딱 좋은 곳이죠 먼저 집과 가깝고 주로 강아지 산책을 하는 곳",별표 5개,4년 전
DJ맘,화장실도 나름 깨끗합니다~ 화장실 깨끗해요 더워서 사람은 많지 않아요~ 편의점은 시원하니 좋습니다~ 안에서 음료한잔하시고 더위식히세요,별표 5개,2년 전
박종채,어제도 산책갔다 산수유와 매화가 꽃을 피기 시작하여 사진 몇장 남깁니다^^ 이제 봄이 와군요^^ 집에서 산책하로 자주 가는 공원입니다,별표 5개,3년 전
허진하,강바람이 시원하고 한강의 뷰가 해질 저녁노을 부터 야경이 아주 멋지다,별표 5개,3년 전
강강민지,밤에 오니 야경도 예쁘고~ 편의점 라면도 너무좋아용 ㅋ너무추워서 한강이 얼었네요,별표 5개,2년 전
Daehyun Kim,날씨도 무척좋고 사람들도 많고 산책하기 너무 좋습니다,별표 5개,6년 전
MIEKO MATSUI,자전거 타기 좋은 곳 운동하면서 마음이 평안해져요^^,별표 5개,4년 전
박현진 (Hyunjin Park),편의시설두 잘 돼잇구 데이트하기 좋아요,별표 4개,5년 전
JINA KIM,신랑과 야라 즐기고 라면 때렸어요~ 운동하는사람 많고 시원하고 야경도 예뻐서 힐링하고 갑니다❤️,별표 5개,2년 전
crebtive,자전거 타고 자주 들리는데 강도 보면서 휴식하기 너무 좋습니다,별표 5개,1년 전
박도,가족 끼리 와서 놀기에 참 좋은 곳입니다 ^^ 바로 앞에 먹을거 파는 편의점과 카페도 있어서 참 좋아요,별표 5개,5년 전
Peter,"1주차장 주변은 돗자리 펼곳이 없도 2,3주차장으로 오면 근처에 많이 있다",별표 4개,3년 전
JS JUNG,한강자도 옆에 위치하여 일몰뷰는 장관입니다,별표 5개,1년 전
cache,자전거 타기 좋고 해질때 가면 사진찍기 좋음,별표 5개,11달 전
Livy K,"주말 사람많음, 주차 거의 어려움",별표 3개,10달 전
정정종혁,지금 이시간 벚꽃이 만개 운동 코스로는 최상 인듯 합니다,별표 5개,수정일: 4년 전
WAN BA,"근처 망원시장 맛집에서 식사후에 한강공원 산책하세요~너무 좋아요 자전거(따릉이)대여소도 근처에 많이 있어서 라이딩 즐기기에도 좋고, 반려견들도 주인이랑 많이 보입니다 미세먼지 없는 좋은날에는 망원한강공원을 추천합니다",별표 5개,6년 전
Minnng Ming,심하지않을때 잠깐 갔엇는데 너무 좋았음 석양도 그렇고 물흘러가는 소리도 그렇고 언젠가 좋아지면 다시또 갈것,별표 5개,4년 전
happyon,오전 일찍 걷기 시작하여 망원한강공원에서 한강 쳐다보며 바람 맞으며 먹는 라면 한번쯤 느껴보세요,별표 5개,수정일: 11달 전
송송이,경치도 좋고 산보하기 좋으나 자전거길 때문에 산보길이 좁아서 위험할때도 있어요,별표 3개,수정일: 3년 전
송영태,시원한 바람^ 억새의 흔들림~ 걷기에 단연 최고 입니다,별표 5개,5년 전
KOO K,행주대교쪽에서 성산대교방향으로 한강북단 자전거길 편의점 두곳은 문을 닫아서 성산대교북단에 편의점을 이용하러 갔네요,별표 5개,3년 전
김경실,가족나들이 여인과 데이트 라이딩 산책 다좋아요 분수광장 예뻐요,별표 5개,수정일: 3년 전
난나야나,스타벅스 한강공원망원점 갔었는데 음청좋았음 좋은사람들과함께라서,별표 5개,1년 전
Sehyeon Lyu,"한강쪽으로 들어가기 전 주변 근처에는 치킨집이 많았고, 강 주변으로는 편의점 하나가 있었습니다 간단히 맥주 한잔 하기에 좋은곳",별표 5개,5년 전
진한규,"편의점과 화장실이 인근에 위치해 편리하기는 하나,많은 사람들이 이용하다보니 화장실 위생상태는 불량임",별표 3개,4년 전
Haekyoung Seo,자전거도로는 괜찮았는데 한강변에 앉을데도 없고 사람은 많고 물에서 비릿한 냄새도 남,별표 3개,3년 전
류하미,강변에 새로운 마포인트라는 유리빌딩이 새워져서 멋지고 그안에 스타벅스와 이마트가 있어서 강변을 보면서 담소도 나누기 좋다,별표 5개,수정일: 3년 전
김미선,한강이 정말 좋다 야경이며 시설이며 놀공간으로도 만족 다만 보행자인도가 좁다,별표 5개,5년 전
Jedd Lee,"참 좋음 공중화장실, 놀이터, 편의점 근처에 있어서 크게 불편한거 없음 가족끼리 텐트 치고 한강바람 맞기",별표 5개,6년 전
Osung Kwon,고즈넉한 한강을 바라보면서 연인이던 친구들간이던 이야기하기에 너무 좋은 이 곳,별표 5개,4년 전
이회장님,참좋습니다 운동기구까지 잇서서 개가많고 개똥이 가끔잇서 싫습니다 개출입금지가 안될까요,별표 5개,7년 전
이유미,아이들이 즐길수있는 놀이공간이랑 있어서 좋아요,별표 4개,4년 전
Sam Nam,썬셋과 야경이 멋진 낭만있는 한강공원,별표 5개,수정일: 1년 전
유재빈,한강뷰 야경이 아주 멋진 곳이 있다 성산대교 조명이 너무 예쁘죠,별표 5개,2년 전
Kid Cozyboy,강을 바라보고 랜드마크인 서울함좌측으로 양화대교 우측은 성산대교인데 성산대교의 야경은 황홀하고 좋은사람과 맥주를 곁들인다면 금상첨화,별표 5개,6년 전
