작성자,내용,별점,작성일
지둥이,집 근저라 생각보다 자주오는 편인데 산책하기도 좋고 자전거 타기도 좋아요 따릉이 타고 한바퀴 돌아보세여 단돈 이천원의 행복^^♥ 근처에 소마미술관도 있어서 다방면으로 문화생활 하기 좋습니당 아래는 평화의 문 + 나홀로 나무 (방문일자 2024년 10월 31일),별표 5개,9달 전
BRIANNA “소피” Sopi,"몽촌토성길 둘레길 좋아요,재즈음악회가 열려서 , 공원안에 음악이 들려서 좋았어요#",별표 4개,수정일: 2달 전
토토로,공원이 커서 넉넉히 시간 잡아야해요 생각없이 걷기 좋은 장소입니다 지금같은 날씨에는 양산이나 모자 꼭 챙기시길요,별표 5개,1년 전
Sue Jeong Lee,산책하다가 쉴만한 벤치가 많아서 좋아요 화장실 공연장 부근은 붐비지만 더 걸어서 산책로 피크닉존 부근은 한가한 편이에요 작은 카페부스나 카페트럭같은거 있음 좋겠다 싶던데요~ 반려견 동반 환경 강아지 운동시키는 분들 많아요 피크닉 구역 잔디밭 벤치부근 피크닉 할만한 곳 많아요,별표 5개,1년 전
charly stein,공원 규모도 매우 넓고 돗자리깔고 피크닉 하기 좋네요 사람이 많은데도 워낙 넓어서 복잡하 않았네요,별표 5개,9달 전
national_jiographic,"말 그대로 88올림픽을 준비하며 만든 기념공원이며, 이 올림픽과 더불어 개발도상국에서 중진국으로 올라갔고, 현재는 선진국 반열에 오르게 된 그 과정이 묻어있는 곳입니다",별표 5개,1년 전
김예진,조용하고 평화로우며 도심과 가까워 안전한 공원입니다 곳곳에 지도가 있어 처음 방문하는 사람들도 공원을 오롯이 즐길 수 있다고 생각합니다 공원에 있는 유명한 장소들을 찾으며 스탬프를 찍는 것도 또한 즐거운 경험이 될 거라 확신합니다,별표 5개,1년 전
Jungbai Park (Chungbae PARK),👉일년 내내 행사와 공연이 끊이지 않는 올팍♡ 🌐광활하고 아름다운 조경,별표 5개,수정일: 11달 전
Yongku Kim,"전체 공원을 천천히 돌면 총 3시간 정도 걸린다고 하는데, 원하는 코스나 spot 중심으로 산책해도 좋음 - 평화의 문 - 엄지손가락 - 음악분수 - 대화 - 몽촌토성 산책로 - 나홀로 나무 - 88호수 - 들꽃마루 - 장미광장 공원관리사무소에서 종이로 스탬프를 주기도 하지만, 앱스토어에서 “올림픽공원 앱”을 다운 받는 걸 추천~ (기념품은 올림픽공원 관련 자석 냉장고 부착용) 개인적으론 몽촌토성 산책로, 들꽃마루, 조각공원은 꼭 방문하는 걸 추천함",별표 4개,4년 전
ᄋ음파,집 근처라면 자주 산책할듯 해요 아이돌콘서트를 많이 하는것 같더라구요 그냥 넓고 큰 공원,별표 5개,6달 전
하지영,"역사박물관,미술관,흰 모래,숲의 다체로움 보고 느끼다 올림픽공원 쭉 한바퀴 돌았습니다 언제나 힐링이 되는 이 곳",별표 5개,1년 전
Sanwo,"피크닉, 반려견과 산책, 운동, 사진 촬영 등등 전부 다 할 수 있습니다 반려견 동반 환경 산책하기 너무 좋음 일몰 일 때 맞춰서 가면 언덕에서 인생샷 건지기 가능, 그 외 볼 것도 많고, 입구 쪽에 음식점과 투썸플레이스도 있습니다",별표 5개,1년 전
배태천,도심한가운데 쉼터겸 편의시설을 잘갖추고 있고 공연장 운동시설을 있고 주변에 식사하기 좋은곳도 많습니다 사울에서 이만한 공원이 없다고 생각합니다,별표 5개,1년 전
Kevin P,"넓은 공원길 위 점점이 모든것에 햇빛 쫘아~내리쬐니, 올림픽9경길따라 동서남북, 오르내림길을 쬐끄만 그림자 달고들 건강하게 나아간다",별표 5개,수정일: 2년 전
이정식,올림픽 공윈은 서울에서 보기 드문 훌륭한 공원이다,별표 5개,1달 전
Curio 0414,"여유있게 산책을 하시거나 자전거를 타며 공원을 돌아보는 걸 추천드립니다 공원내 토성이 있어, 성 위를 거닐어볼 수 있습니다 서울에서 가장 큰 도심 공원입니다",별표 5개,수정일: 10달 전
변상언,"핑크뮬리, 황화코스모스 모두 다 좋습니다 사시사철 산책하기 좋은곳인데요 평화의 광장, 몽촌호, 야생화학습장, 몽촌토성, 나홀로나무, 피크닉장, 송파둘레길, 성내천, 88호수, 들꽃마루, 장미광장, 위례성길",별표 5개,수정일: 2년 전
나윤채,산책로와 다양한 편의시설은 잘 관리되고 있으며 오늘도 수 많은 시민들이 찾는 곳입니다 역사적으로도 큰 의미가 있는 올림픽공원은 시민들에게 너무 소중한 공간입니다,별표 5개,2년 전
Flynn,공원 가운데에서는 유적 발굴이 진행중이라 들어갈 수 없었다 평일 낮에 갔는데도 날씨가 좋아서인지 사람이 많았다 두시간 반정도 둘러보았다,별표 5개,2년 전
YeauNam Kim,도심 내 유산소 운동 하고 건강한 몸 관리 하고 자연과함께 할수있게 배려해준 88 올림픽공원 입니다 ㆍ,별표 5개,1년 전
최현정,아이들이 뛰어놀기도 좋고 산책하기도 좋고 곳곳에 구경할 꺼리도 있어서 아침부터 밤까지 충분히 즐길 수 있는 곳이었어요 저는 딸아이의 콘서트 구경 때문에 갔는데 아이가 없었던 4시부터 10시까지 혼자 여기저기 구경다니며 행복했습니다 공원을 떼어다 으리 동네에 가져다 놓았으면 했어요,별표 5개,5년 전
SungKun Lee,화장실 깨끗하게 유지하고 있습니다 개회식을 본다고 잠실 근처로 버스를 타고 가서 폭죽이 오르는 것을 보았다 놀이터 눈썰매장을 만들고 있었습니다,별표 5개,8달 전
박정식,도심 속 이만한 공원이 어딨겠어요,별표 4개,1년 전
miwave,"- 2020년 5월 현재, 코로나로 인하여 애들 놀이터 및 상당수가 띠로 막혀져 있음 - 2022년 4월 현재, 코로나로 인하여 폐쇄했던 놀이터는 다 개방되어 있음 - 사계절 모두 풍경도 뛰어나고 야외에서 콘서트도 자주 열려서 좋은곳입니다",별표 5개,수정일: 1년 전
Samuel Han,온전히 공원을 느낄 수 있어 좋아요 비가 조금 내려서 그런지 산책 나온 분이 많지 않네요,별표 5개,1년 전
시가 아름다운 우리 가곡-Shine,"도심의 공원이라고는 믿기지않는 오솔길과 언덕길, 그리고 호수 한가지 아쉬운 점은 근처에 식사할 곳이 그다지 많지않고 그나마 있는 몇 곳은 브레이크타임으로 인해 시간놓치면 점심먹기 힘들다 넓고 쾌적하여 도심의 오아시스같은 공원",별표 5개,5년 전
이인수 (스포츠지도자),"저 역시 송파구에 살고, 자전거로 5분 이내 접근이 가능한 곳에 있어서 더더욱 운동삼아 들리기도 합니다 사계절 많은 사람들이 찾고 있는데, 운동, 산책, 식물탐사, 공연관람, 수영,테니스 등등 여가 선용에도 도움이 됩니다 올림픽공원은 바로 앞 아파트에 부모님이 거주하셔서 자주 들리는 곳입니다",별표 5개,2년 전
Raymond Park,서울의 좋은 자리에 이만한 규모와 품질를 갖춘 공원을 찾아보기 어렵다고 생각됩니다 근교 외각으로 나온것같은 여유와 휴식을 주네요,별표 5개,5년 전
고불가이,"주민들의 건강을 위한 산책로가 잘 조성되어 있다는 점이 5점을 주기에 아깝지 않습니다 자연 산책로 조성과 소마 미술관,각종 경기센터등에서 문화공연들이 열리기도합니다 인근 학교의 학생들에게는 지겨울 정도로 소풍이나 사생대회가 열리기도 하지만^^; 이곳의 의미와 가치를 생각해 본다면 훌륭한 장소임에 틀림없습니다",별표 5개,7년 전
Munhee Lee,걷기도 좋고 호수와 나무도 많아 도심속 숲속 느낌이 나는 곳입니다,별표 5개,4년 전
hyun jo park,알고있는 공원중에 최고의 공원 넓은 공원에 멋진 조경과 조각들이 있으며 평화의 문이나 나홀로나무 몽촌토성 들꽃광장등 볼거리도 많고 뒷편으로는 실제 사용되고 있는 스포츠 경기장이 있는 공원 너무 커서 제대로 다 보려면 하루정도는 잡아야 걷다가 쉬다가 하면서 널널하게 볼수 있음 지하철이나 버스등 교통편도 잘되어 있고 인근에 롯데타워나 롯데월드 석촌호수가 있어 다양한 볼거리가 연계되어 있으며 주변에 식당이나 한강공원도 멀지않아 가족이나 친구끼리 가도 좋고 혼자 가더라도 편하고 쉬고 구경하고 운동하기 좋은 최고의 공원 사계절 언제 가더라도 다양하고 아름다운 모습의 멋진 공원,별표 5개,4년 전
Sangeon Byun,올림픽공원은 산책하기에 정말 좋은곳인데요 장미광장쪽에서 평화의 문 앞까지 산책하면서 주변의 멋진모습도 담았습니다,별표 5개,수정일: 6년 전
혁진,"올림픽 공원내 주차 시설도 잘되어있고, 연인 혹은 가족과 피크닉 오기에 적합한 곳이라고 생각합니다 올림픽공원 내 GS편의점도 있으니 도시락 싸기 귀찮으신 분들은 편의점에서 해결하셔도 괜찮을 듯합니다 사진 핫스팟도 굉장히 많아서 웨딩촬영하는 커플들도 많이 봤습니다",별표 5개,4년 전
ing End,"어느 곳에서나 보이는 롯데타워는 꽤 괜찮은 배경이 되어주기도 하고, 날이 좋을때면 비추는 음악분수와 산책로의 전경도 꽤 괜찮습니다 사진 촬영에 관심이 많은 분들이라면 공원의 곳곳을 다 돌아다녀보시길 추천드립니다 운동다니기도 좋고 촬영하기도 좋은 올림픽공원 꼭 방문해보시길 추천드려요",별표 5개,2년 전
Junu Moon,반려견 동반 환경 제가 아끼고 사랑하는 강아지외 고양이들이 뛰어놀 수 있었으면 좋겠습니다 올림픽공원에 대한 산뜻한 즐거움이 가득했으면 좋을것 같습니다 사람들과 더불어 사이좋게 지냈으면 하는 바람이 되었으면 좋겠습니다,별표 5개,1달 전
Hyj Kim,"지금은 시민들에게는 아름다운 산책로가 되었다 하지만 백제가 고구려에 함락된 후 이곳은 고구려인들의 초소, 그 뒤 통일 신라와 고려, 조선의 유물들이 발굴 되기도 한, 역사의 켜의 동산이다 남한산 자락이 내려온 구릉에 토성을 쌓아 만들었다",별표 5개,3년 전
J,경관이 아름다고 산책로가 잘 정비되어 있으며 공원내 조각상이나 미술관도 있다,별표 5개,2년 전
_ Haechi,산책하거나 운동하기에도 좋고 데이트하기에도 좋은 곳 서울 동부권에서 가장 크고 좋은 공원,별표 5개,수정일: 4년 전
나라사랑,국민 체력 100과 다시 걸어봄 캐쉬워크 챌린지로 2023년 4월 23일 천안에서 새벽 첫기차로 출발 8시쯤 공원 방문해서 코스완료함으로 즐거운 시간을 보냈네요,별표 5개,수정일: 2년 전
Donna Kim,"올림픽공원에서 가장 아름다운 ‘9개 장소’와 ‘구경하다’라는 의미를 가지고 있는 ‘9경’이 있는데 한국사진작가협회에서 추천한 사진촬영 명소라고한다 <1경 세계평화의 문 - 3경 몽촌해자 음악분수 - 4경 대화 (조각) - 5경 몽촌토성 산책로 - 6경 나홀로 나무 - 7경 88호수 - 8경 들꽃마루 - 9경 장미광장 - 2경 엄지손가락 (조각)>의 코스로 9경 스탬프 투어를 할 수 있는데 개인적으로는 5경 몽촌토성 산책로, 6경 나홀로나무, 7경 88호수, 8경 들꽃마루를 즐겨 찾는다 들꽃마루는 양귀비꽃이 피는 5월과 황코스모스가 피는 10월에 인생사진을 찍을 수 있는 명소이며 나홀로나무에는 항상 사람이 많으니 오전 일찍 방문하는 것을 추천한다",별표 5개,6년 전
shinjohnss,이 동네 토백이로서 자랑 스럽기까지 합니다 ㅎㅎ 올림픽이 끝나고 얼마간은 입장료를 받았지요 그럼에도 그때도 사람이 엄청 많았답니다 무료가 되고 나서도 역시 많았고요 토성을 그대로 살리어 공원을 조성 했기에 그 조형의 멋이 타 공원과 아주 다르답니다 ㅎㅎ 공원이 되기전 그옛날 한 40 여년전 그 때도 이 토성에서 돗자리 펴고 놀았는데 그 모습은 지금도 여전 하네요 현재 나홀로 나무 가 굉장히 유명하죠~ 헌데 올공 구석 구석 않 좋은 곳이 없답니다 오늘 볓이 좋아서 사진을 찍으러 갔었는데 옛 추억에 스르르 잠겨 버리네요 옛날이나 지금이나 청춘 남녀들의 데이트 장소 ㅎㅎ 단풍구경 하시러 멀리 가실거 없어요 세상 이케 멋진 공원이 또 있을까요 올림픽 공원 가세요 ㅎㅎ^^,별표 5개,4년 전
GH H,여름에 가면 덥긴 하지만 넓고 푸른 들판덕에 힐링됩니다,별표 5개,수정일: 1년 전
염주희,새로 만드는것도 좋지만 만들어놓은거 관리를 잘하길 바래봄 서울 올림픽을 기념하는 공원 이것저것 많은것을 넣을려고 담을려고 노력한듯,별표 4개,5년 전
ks shin,"비오는 가을, 올림픽공원에 들러 울창한 숲과 공원안 모든 나무들을 보니 세월의 흐름이 느껴지고 88올림픽 그시절을 회상해보면서 한참을 걷고 또 걸어봅니다 숲을 거닐며 상쾌함이 너무 좋았어요",별표 5개,수정일: 2년 전
schubert dip,8호선 몽촌토성역에서 내리면 바로 입구로 연결이된다 상당히 깨끗하게 관리가 되고 있으며 산책로가 정말 예쁘다 4인용 자전거를 타고 공원을 한바퀴 돌아 보는 것도 괜찮다 패스트푸드점이나 카피숍 미술관까지 있으며 신책로에서 토끼도 볼 수 있다,별표 5개,7년 전
김영준,인덕원역에서 4호선을 타고 동작역에서 9호선으로 환승하여 올림픽공원역에서 하차하여 1번 출구로 나가 공원을 다니며 여러가지 의미있는 것을 구경하며 왜 이곳을 이제야 와봤는지 후회를 하며 즐거운 산책을 했다 주변에 살면서 올림픽공원을 처음 찾아보게 되었다,별표 5개,4년 전
JunHyuk Kwak,굳이 먼곳에서 올 필요까지는 없겠지만 공원과 산책을 좋아 하는 사람들에게는 가치가 있음 콘서트 장으로 쓰이는 큰 경기장도 있고 호수도 있고 산책로도 잘 되어 있어서 사람도 많다 도심속에 있는 아주 큰 공원,별표 5개,4년 전
Hana Hyun,정말 아끼고 좋아하는 공원입니다,별표 5개,수정일: 4년 전
Seve7 Lucky,서울숲과는 비교가 안될 정도로 저 자연적이고 예쁘다고 생각합니다 공원 바깥으로 한바퀴를 도는 것에만 45분 정도 소요되니 규모도 꽤 큰 곳이죠,별표 5개,6년 전
Sungsik Shin,역사박물관이 있어 외국인이 방문 하기 좋아요 산책과 조깅에 좋아요,별표 5개,1년 전
hope p,"따로 휴대폰을 충전할 곳은 없으며 적당한 수의 공공화장실이 존재합니다 올림픽 전당부터 나홀로 나무 동산, 장미파크 등 다양한 볼거리가 많으며 수시로 행사도 진행됩니다 나홀로 나무 동산에 갈 계획이라면 작은 돗자리를 챙겨 가는 것이 좋습니다",별표 4개,7년 전
Photowriter (Photowriter),산책하기 좋음 강동 송파에 가고 싶은것들과 함께 방문하는 것을 추천 공원 근처에 맛있는 식당과 카페가 많음,별표 5개,2년 전
김명진,가을이나 봄에 가세요 가면 커플들이랑 신랑신부 사진찍고 있을텐데 전 저 혼자 갔거든요 진짜 눈 딱 한 번만 감고 얼굴에 철판 깔고 찍으세요 삼각대 가져가든 셀카봉 가져가든 진짜 풍경도 예쁘고 좋습니다 밥에도 좋아요~,별표 5개,6년 전
서관범,주차하는데 너무 오래걸려서 짜증이 나긴 했지만 맑은공기와 잘 어우러진 공원들이 가족 오랫만에 가족과 함께 갔는데 좋았습니다 칭구들과 자연을 만끽하는 모습들이 좋았어요,별표 4개,5년 전
shineui mo,사진 콜라보 도 만들어 봤다 주말이라 사람도 많고 좋았다,별표 5개,3년 전
Kevin Shin,많은 체육시설들이 있으며 잔디광장이 넓게 펼쳐져 있어서 주말이면 많은 시민들이 찾는 공원이다 월드컵공원 서울숲과 함께 서울을 대표하는 공원,별표 5개,3년 전
박동환,운동 산책 데이트 풍경 등등 최고의 공원입니다,별표 5개,1년 전
난나,"평일임에도 불구하고 사람들이 많고, 삼성카드행사 준비 중이라 나홀로 나무를 가는길에 한참을 돌아갔지만 풍경이 너무 좋았다 풀밭에 사람들이 다 돗자리를 피고 앉아있거나 누워있는 분위기도 너무 좋았고, 가을이라 날씨가 선선해서 근처 벤치에 앉아있는데 절로 기분이 좋아지는 느낌이였다 생각이 많아질 때 한 번쯤 가보는 것도 괜찮을 것 같다",별표 5개,5년 전
신차정보 연못구름,"평소에는 공원으로 산책하기에도 좋고, 주말에는 문화공연 등이 개최되어서 좋아요 서울의 대표적인 문화시설",별표 4개,8년 전
김지혜,홍화코스모스랑 핑크뮬리까지 볼거리도 다양하고 댕댕이랑 산책하기좋아요~주차비가 비싼게아쉽네요~,별표 4개,3년 전
Seong-Man Ha,"도심 속 이 만한 규모의 잘 가꿔진, 역사(한성 백제)를 간직한 공원이 있다는 건, 정말 축복임",별표 5개,7년 전
Jake Lee,산책하기도 운동하기도 좋은 곳이에요 미술품도 많고 수목도 잘 가꿔져있어서 너무 좋았어요,별표 5개,수정일: 4년 전
dong-gun kim,"주차장도 넓은편이어서 차가지고 가족과같이 피크닉 가기 좋습니다 가족, 연인 등 가을 산책하기 너무 좋은 장소입니다",별표 5개,1년 전
jeongtae lee,"올림픽, 몽촌토성 등 역사성이나 여러 조각작품 등 예술성 등 서울 최고의 공원으로 손색없다",별표 4개,2년 전
김진희,"- 꼭 가보길 추천함 편의점 : 올림픽공원역 근처 CU, 한얼광장 GS25, 평화의 광장 미니스톱 화장실 : 곳곳에 표지판이 있음 음식점 : [만남의 광장--파리크라상, 차이나팩토리, 빕스, 제일제면소] [평화의 광장--계절밥상, 롯데리아] 카페: EAT, 커피빈 자전거 대여소 : 우리금융아트홀 앞, 평화의 광장 굉장히 넓으며 자전거타기, 산책, 사진찍기 등 다양한 여가활동을 즐길 수 있음",별표 5개,8년 전
조영란,도심속에 자연을 느낄수있는곳입니다 편리한 교통 초록초록나무와 호수 넓은잔디 힐링하고 왔습니다,별표 5개,수정일: 2년 전
김태훈,송파구 대표적인 시민휴식처로 올림픽 경기장들과 도시공원인 몽촌토성이 어우러져 대규모 공원을 형성하고 있는 곳 경기장들에서 스포츠 행사가 없을 때 공연예술이 벌어지기도 합니다 공원전체가 금연공원이고 내부에 몽촌토성이 있습니다,별표 4개,5년 전
SJ Yoo,아름답고 넓어서 산책하기도 좋다 관리도 잘 되어있는편,별표 5개,1년 전
Guering Lee (채널키키무무라이브),"코로나 시기에 외출을 계획한다면, 탁 트인 실외 공원 산책을 추천합니다 탁 트인 공간을 바라보는 것만으로도 힐링됩니다 서울에서 이런 공원 보기 어렵습니다",별표 5개,수정일: 3년 전
KyungSam Jung,올림픽공원역 근처에 있는 농구장 좋다 다른 건 다 좋은데 골대 그물 상태가 안 좋더라 관리 필요해 보인다,별표 4개,5년 전
서윤,여기를 온 이유는 제가 정말 좋아하는 그룹 여자친구 오늘부터 우리는이라는곡 뮤비촬영지라 와보고싶기도했었고 산책로가 많아 좋았어요 제가 2015년쯤에 이 공원을 3살짜리아이와 함께 방문한 경험이있었어요,별표 5개,8달 전
Yujiho,올림픽공원 벚꽃이 너무 예쁘네요 한번씩가는것도 추천드려요^^,별표 5개,1년 전
Marcus Odin,"각종 스포츠 시설이 자리잡고 있어 단지 산책 뿐 아니라 레저용으로도 활용될 수 있다는 점이 올림픽공원으 가장 큰 장점이라 하겠습니다 서울에서 가장 넓고 쾌적하게 관리되고 있는 대표적 공원입니다 조경,시설 어느 것 하나 모자람이 없는 곳이고 실제로 주변의 많은 사람들이 이용하고 멀리서도 찾아 오는 곳입니다",별표 4개,수정일: 3년 전
N. L.,산책하고나 나들이하기 너무 좋았고 공원이 깨끗하게 관리되고 있어서 좋습니다,별표 5개,7년 전
beach wing,몽촌토성과 함께 걷기 좋은 곳으로 백제 유적까지 함께 볼수 있어 좋습니다,별표 4개,수정일: 7달 전
smc_vibe,멋있어요~ 한국와서 가본 공원 중 제일 크고 아름다워요,별표 5개,3년 전
73 CODE,역시 좋은 공원이네요 오래간만에 갔는데 좋았습니다,별표 5개,3년 전
Un Hyeon Baik,5km 몽촌토성 산책길을 자연의 숲과 함께 걸어면서 중간 중간 쉼터에 준비되어 있는 벤치에 않아 마음의 여유와 힐링도 눈 앞쪽에 펼쳐져 보이는 남한산성도 좌우측 예봉산과 잠실의 롯데 월드 타워도 북쪽에는 도봉산과 백운대까지 볼수 있는 훌륭하고 좋은 공원이니 놀러 많이 오셔서 행복한 삶을 누리시길 소망 합니다 올림픽 공원에는 설치 되어 있는 많은 조각물 감상을 즐길수도,별표 4개,7년 전
Pot Dooshami,밤에도 산책하기 편하게 조명이 잘 되어있습니다 오랜만에 만난 친구와 함께 걸으니 좋네요,별표 3개,2년 전
김동규,공원이 매우 넓고 산책하기에 좋았어요~,별표 5개,1년 전
Helena,산책로가 다양해서 산책이 지루하지 틈이 없다 송파둘레길과 성내천과 잘 연결되어 있다,별표 5개,5년 전
다이아모어,탁트인 공원 화장실이 매우 많은게 특징,별표 4개,1년 전
황서하,화장실 비교적 쓸만합니다 다만 길이 매우 미로같이 꼬여있어 길을 찾기 매우 어렵습니다,별표 3개,3달 전
jh l,데이트 코스로도 길이 잘 되어 있어 좋다 가족단위로 소풍 오기도 좋고 안쪽으로 들어가면 도심속 휴양지 같은 느낌이다 방이동에서 식사하고 가볍게 이야기하며 돌아보면 참 좋을듯,별표 5개,5년 전
쩡민,가족이 함께 즐기에게 최고인곳 산책하기도 아이들이 놀기에도 좋은곳,별표 5개,3년 전
파워배추,서울 중심에서 편하게 산책하고 즐길 수 있는 멋진곳~,별표 5개,6년 전
나혜선,평일에는 주차가 가능하지만 주말에는 대중교통이 좋아요 올해 단풍은 예쁘지 않아서 살짝 아쉽지만 서울에서 여유롭게 나들이 하기엔 최고예요,별표 5개,5년 전
J Persona (myaongjji),따뜻한 어느날의 올림픽공원 사진들,별표 5개,2년 전
휘자,공원 화장실도 불편 바닥 타일이 많이 깨진곳이 있음,별표 2개,1년 전
임승필,서울 한 켠에 있어 자주 찾기는 힘들지만 규모가 커서 산책하기도 쉬기도 좋아요,별표 4개,8년 전
임동영,서울에서 가장 애정하는 공원 대학시절 추억이 있기도 하지만 그런걸 다 떠나서 가장 넓고 볼거리도 많은 공원이 아닐까 생각합니다,별표 5개,2년 전
최장환,"이것은 초고층에서 이루어지기 때문에 낙진 화재의 위험을 감소하기 위해서 올해는 저소음 저연 및 친환경적인 고도의 기술로 이루어졌다 공원 내의 체조경기장에서는 TV조선 미스트롯의 출연한 분들이 팬서비스 차원의 공연이 있었습니다 올림픽공원에서 잠실롯데월드타워 ""드래곤 불꽃쇼""를 보기위해 찾았다",별표 5개,6년 전
YOUNGSUN PARK,산책하기 좋고 공원내 조각이나 미술관등 볼거리도 많다 지도를 보고 잘 계획해서 다니지 않으면 너무 넓어서 한시간이 금방 간다,별표 5개,2년 전
Minwoo Kim,서울의 대표 공원으로 가장 크고 벚꽃구경에도 좋다,별표 5개,4년 전
조선혜,"산책하기 좋고 남문 주차장쪽으로는 커피숍이랑 레스토랑이랑 많아서 한번에 해결 가능해요 ~ 너구리 토끼 고양이 다람쥐등이 있어서 운이 좋으면 볼슈 있어요 ~가족들,연인들이 산책하기 좋아요",별표 4개,6년 전
활사모,그냥 앉아있기만 해도 좋은곳 가을이라 단풍이 짙어갑니다,별표 5개,3년 전
Manzu Lobo,넓은 토성산책길을 걸으면 운동도 되고 경치도 나름 괜찮음,별표 4개,7년 전
강데레사,아름다운 사계절을 경험할 수 있는 드넓은 공원이다,별표 5개,4년 전
이규성,올림픽공원과 몽촌토성은 도심에 있는 좋은 산책길과 환경을 제공함,별표 4개,3년 전
Himummu Y,공원이 넓고 잘 가꾸어져 있어서 계절마다 방문하기에 좋아요🍁,별표 5개,2년 전
Jinsu Park (진수포토),공원 자체가 매우 넓기 때문에 가려고 하는 곳 또는 보고자 하는 것을 명확히 설정하면 좋을듯 4계절 특색이 뚜렸하여 언제 가도 좋음,별표 4개,5년 전
마지마타,공원 서쪽길에 드문드문 있는 조각상들도 멋지고 각종 어린이 시설과 많은 구경거리가 볼거리를 중족시켜준다 규모도 즐길만큼 크고 조경도 뛰어난 서울의 대표 공원 중 하나 오래된 공원이지만 낡은 모습이 느껴지지 않는 근사하고 멋진 휴식장소,별표 5개,11달 전
김현우,종합 다목적 공원으로서 이용할 것도 많고 해 볼것도 많음,별표 5개,수정일: 8년 전
KDR,나홀로 나무에가서 사진찍기 좋고 산책하고 휴식하기 좋음,별표 5개,6년 전
Sangwook Heo,공원이 넓고 산책하기 좋아요~,별표 4개,3년 전
Brad,Jason mraz 공연보러옴 잔디광장도 좋고 이 동네 살고싶다,별표 5개,6년 전
classic crossover,아이들하고 나들이 하기 너무 좋아요 ^^ ㅎㅎ 가족단위로 피크닉하러 오는 사람들도 너무많고 소마미술관도 있도 찾아보면 좋은 프로그램이 너무 많아요,별표 5개,6년 전
ace Jerry,"잔디도 잘 깔려있고, 행사와 자전거 타기 좋아요",별표 5개,5년 전
KEVIN Park,공원이 넓어서 가족들이 함께 놀러가기 좋은곳입니다,별표 4개,5년 전
Chanyou Hwang,"산책하기 좋은 공원입니다 주차료가 다소 비싸나, 입장료는 무료에요",별표 5개,5년 전
Wonil Shim,산책로가 잘 되어있고 계절의 변화에 따라 다양한 풍경을 볼 수 있어요,별표 5개,4년 전
조매자,잠실 주변 사람들의산책 지,별표 4개,2년 전
hoh H,"구석구석 아름답고, 운동하기 좋은곳으로 언제 가도 싱그럽다 사계절 편안한 휴식을 주는 올림픽공원",별표 5개,4년 전
