작성자,내용,별점,작성일
김운용,도심속에 휴식공간으로서 아담하고 조용해서 좋았습니다~만은 한가지 내부에 산책로가 모두 시멘트 도로라서 반쯤은 흙길로 만들었으면 물론 주변사람들의 먼지에대한 불편함도있겼지만 반쯤은 흙길로 만들었으면 훨씬 운치도있고 걷는겄도 훨씬 편할것같은 아쉬운 생각이~,별표 3개,6년 전
S D (h1c),산책도 좋고 산에 가기도 좋아 인라인 자전거 타기도 좋고 탁 트여서 아이들을 한 눈에 볼 수 있으니 더 좋다,별표 5개,3년 전
탁수봉,활동지원사 선생님과 산책을 하는곳 입니다,별표 5개,2년 전
Jaegun,"작은 트랙과 농구대, 놀이 시설이 있어서 아이들이 뛰어 놀기 좋은 곳 입니다 개화산이 인접해 있어서 주변 경치를 보기 좋고, 산책하기도 좋습니다",별표 5개,3년 전
김선영,"중앙에 트랙이 있어 퀵보드, 자전거 타기 좋습니다 놀이터는 규모가 크지 않지만 있을건 다 있답니다",별표 5개,5년 전
김양선,워킹 이 원형의 부드러움과 잘배치된 운동기구들 - 반대편 상황을 서로 보완시키는 공원으로써 최고 바로앞에 파출소가 치안을 맡아주어 든든,별표 5개,4년 전
오공만두,강서구에서 초등학교 대상으로 행사가 있었어요~ 공원도 크고 행사에 적합한곳이라 생각해요 놀이터 아이들 놀기좋지만 햇빛이 강해서 더움 화장실 깔끔하고 좋네요 피크닉 구역 돚자리가져가면 그늘 밑에서 있기 좋음,별표 5개,1년 전
비유비유,서울 주거공간사이에 숲과산과공원이 있다는건 축복,별표 5개,5년 전
황인호,서울 개화산과 연계되어 좋은데 요즘 공사 중이라 단풍도 작녀만 못하네요 작년에는 깔끔하고 공원도 예쁘고 오미자도 잘 열렸는데 공사로 아쉽네요,별표 2개,4년 전
dayoung Yun,넓은 공터는 운동하기 좋고 둘레길은 산책에 좋음 운동기구들과 코트가 있어서 다양한 운동을 즐기기에 좋은 공원임,별표 4개,4년 전
KS민,개화산 자락아래 울창한 숲을 이루어 공기가 매우맑고 편의시설과 체력단련시설도 잘 되어 있습니다,별표 5개,1년 전
윤선식 (Edward yoon),적당한 산옆에 자리잡고 야산둘레길과 여러가지 운동기구 있어 자연과 벗삼아 공기좋은 근교 공원인거 같아요~약간의 노후 시설이 개선 됬으면,별표 4개,4년 전
아메,힘들지 않게 한바퀴 돌수 있고 조용하니 좋아요,별표 5개,3년 전
민미숙,아이들과 유아 숲체험하러 2주마다 방문합니다 숲자라미의 자세한 숲해설과 체험 존 자연은 아이들의 마음도 예쁘게 만들어 주네요,별표 5개,7년 전
황종원,동네 공원으로는 최고지요 산밑이어서 공기도 좋고 볼거리도 있고 코로나가 아니면 대중공연도 자주 하는 곳이지요,별표 5개,4년 전
K Spirit,깨끗하게 잘 관리되고 아름다운 공간,별표 5개,7년 전
영lee,"접근성도 좋고 운동시설도 잘 갖추어져 있으며, 바로 옆에 개화산과 연계되어서 매우 괜찮은 공원이네요",별표 4개,4년 전
ᄋ맨투맨실용음악학원SHY,둘레길도 구청에서 시민들 편의를 위해 많이 애써 주셔서 이용하기 좋아요 강서구의 힐링 핫 플레이스라고 할까요,별표 5개,3년 전
Bs Kim,"코스에 개화산이 있어 더불어 좋은곳 공원은 사계절 특색의 봄에는 ,벗꽃이 흐드러지구 가을에는 단풍이 좋은곳입니다 집근처 가까운곳에 가볍게 운동할수있구 가볍게 트레킹",별표 4개,4년 전
Y LEE,반려견 동반 환경 산책할 때 반려견 데리고 하면 좋아요 화장실 깨끗하고 항상 편리하게 이용할 수 있도록 준비되어 있어요 그래도 공원으로서 휴식과 치유의 기능은 아주 좋아요,별표 5개,2년 전
리코꼬꼬,점점 시설이 좋아지고 있다,별표 5개,수정일: 3년 전
한선미,선선한 가을에 접어들어 시원했고 풍성한 한가위 연휴에 만끽한 휴식과 운동겸 산책으로 한결 몸이 건강해지는 느낌이 들었어요,별표 5개,3년 전
황종각,공원이 너무좋아요 평지가 아니라 양쪽이 경사 지네요 개화 산과 연결 되고 요즈음은 나무가 너무 많아서 더욱 좋아요,별표 4개,5년 전
김영섭,시민들의 휴식터 방화근린공원,별표 4개,3년 전
악당꽃돼지,산책로 내 체력은 완전 깡통🤯😩😏,별표 5개,2년 전
Sam Kwon,공원의 규모가 작기는 하지만 아늑한공간과 야외 공연장과 개화산이 연결되어있어 워킹트랙이 잘어우러져있는 휴식 공간입니다,별표 5개,6년 전
도토리,조용한 공원은 아닌거 같아요,별표 4개,5년 전
김승엽 (아재 아재 발암 아재),특히 화장실 관리가 잘되어 있어 깨끗하다 주말이면 수시로 오는 곳으로 특별함 없이 그냥 넓고 편한 공원이다,별표 5개,6년 전
크라켄,아이들과 놀 수 있는 공간도 많고 아기자기한 느낌을 주는 공원입니다 좋아하는 장소 중 하나에요,별표 5개,4년 전
이이미숙,방화근린공원은 내가좋왕사는장소지요 운동도하고 계절도 느낄수있고 맑은공기도마시고 꼬마들 천진한 웃음소리도들을수있고 바로여기가 진정한 공원이아닐까,별표 4개,6년 전
Ih Lee,특히 봄에 벚꽃필때랑 단풍철에는 환상이예요,별표 4개,4년 전
Richard Han,"자전거, 인라인, 농구할 공간도 있고, 어르신들 운동기구, 아이들 놀이터, 산책로 통해서 개화산 등산도 가볍게 가능합니다",별표 4개,3년 전
여제제,아이들과 함께하기 좋은 공원이예요 계절마다 다 아름답고요 화장실도 청결한편이고 교통도 좋아요,별표 4개,6년 전
최명옥,아기자기 장식이 잘되어 있어 볼거리 좋음,별표 5개,3년 전
RAHA BA,진돗개정도 되는 큰개들이 가끔 배회하는것 빼고 산책하기도 좋고 시민들이 잘이용합니다,별표 3개,3년 전
Vine루디아,누구나 부담없이 다닐수있고 요즘은 가을 풍경은 보기 어렵지만 공기좋고 어느곳을가든 좋은곳이라 늘 생각 합니다,별표 4개,수정일: 6년 전
이형준,생각보다 넚음 공원 중앙에 호수 빼고는 다있음 간의 공연장 까지 개화산 과 연결되어 있어 간단한 산책 운동 하기 좋음,별표 4개,5년 전
탐험가JAMES,등산도 할수있는 공원입니다 최적하고 적당히 넓고,별표 4개,5년 전
Skye “World Wide Guider” Jeong,"생각보다 넓고 다양한 시설물들이 있어요 민속촌, 어린이 숲체험 공간 등이요",별표 5개,3년 전
이또또,맛집이 주변에 많지 않은 점만 빼곤 만족스런 공원,별표 5개,5년 전
정승욱,"운동기구 공연장 놀이기구들이 있어서 가족 연인이 와서 즐기기 너무 좋아요 *,^",별표 4개,4년 전
오진호,주차장이 없어서 대로변 주변에 주차해야 해요 시설들이 관리가 잘 안되서 많이 노후 되었어요,별표 3개,6년 전
차세대,너무좋아요 놀이터 좋고 화장실 깨끗하고 반려견 동반 환경 있음 피크닉 구역 있음,별표 5개,1년 전
노광열,개화산과 개화아파트 사이에있는 조그마치만 아기자기한 멋진 공원입니다,별표 4개,수정일: 1년 전
김영옥,가족이 있었으면 함께 산책도하고 등산도하고 싶은 생각이 들더군요 날씨도 참좋고 즐거워요,별표 5개,7년 전
이명호,동네 마실 나가기 좋은 곳,별표 4개,1년 전
일구니,개화산자락 아래에 있어서 공기도 좋고 넓고 잘 꾸며진 공원입니다,별표 5개,4년 전
윤연흔,개화산 한강변에 위치한 방화근린공원 수목이 우거지고 조용하고 넓고 조금 있으면 온산천에 벛꽂이 휘들어지게 만발한다,별표 5개,수정일: 2년 전
Jihyung Ha,산책하고 운동하고 아이들 놀기 좋은 작은 공원입니다,별표 4개,수정일: 1주 전
Sungkwang Park,짱 좋음 갈데마다 힐링됨 조깅코스도 좋고 개화산 둘레길이랑도 이어져 전체적으로 한바퀴돌기에도 좋음 입구에 뻥튀기 맛있니 현미튀긴걸로 드시길,별표 5개,7년 전
Bill B W Choi,시설이 넓고 걸어서 운동하기 적당한 곳 둘레길이 편리하게 돌수 있는 곳,별표 5개,5년 전
이현숙,개화산과 치현산이 에워싸고있어 경관도 좋고 산책하기 좋아요,별표 5개,2년 전
서동현,둘레길이 조성 되어있어 산책 하기에 좋고 공기도좋아요~,별표 4개,7년 전
정승무,서울 강서구 개화산 경치와 야외활동시설 을갖춘 시민들의 좋은 휴식 공원,별표 3개,5년 전
kyohyeok yu (저탄돼지),밪꽃구경 나이스 공원도 꽤 넓어서 걷기 나이스 황토로된 맨발로 걷는 코스도 있어서 나이스,별표 5개,2년 전
BILL KILL,지금은 무지개 다리를 건넌 슈나우저가 좋아하던 산책 코스였습니다 반려견 동반 환경 개 줄만 확실히 단속하면서 산책하면 뭐라고 하는 사람이 없음,별표 5개,1년 전
송석원,이곳은 넓고 쾌적한 공원 어린이들도 많이오는 곳 으르신 운동하기 좋은 곳,별표 5개,5년 전
홍옥기,운동장둘레길 강서둘레길 산길 선택해서 산책할수 있어 좋은 공원입니다,별표 5개,수정일: 4년 전
Hanra Ma,둘레길과 연결되어 산책이나 가볍게 운동하기 좋은 곳입니다,별표 4개,6년 전
수인,조경이 잘되어있고 산책로가 좋음,별표 5개,2년 전
안중석,많은사람들이 많이 오셔서 휴식을 즐기고 있네요 깨끗하게 잘 관리가 되어 있네요,별표 4개,6년 전
신승현,여유있게 산책하기 좋은 공원입니다~,별표 4개,2년 전
유영재,방화동안 깊숙히 자리한 곳에 있어 조용하고 높지는 않지만 개화산이 있어 걷기에 좋은 곳이네요,별표 4개,4년 전
민장기,ㅎㅎ 근린공원에 오면 마음이 상,별표 5개,3년 전
하나사랑,시설좋고 자연경관과 편의시설 산행 연계등 만족도 최고,별표 5개,수정일: 3년 전
김영훈,넓은 공원과 분수와 놀이터가 있으며 등산로가 있어서 좋습니다,별표 4개,7년 전
서선교,"청순한 곳이라생각합니다 좋았습니다 땡큐, 도심의 공원이라 맑고",별표 5개,수정일: 2년 전
김경희,걷기 운동 했어요 ^^ 무난한 코스로 남녀노소 즐겁게 운동할수 있어요,별표 5개,3년 전
Bruce LEE (이명우),주변에 숲속 산책로가 있고 광장이 있고 주민들이 인라인 자전거 퀴보드 등을 즐길 수 있는 광장과 무대가 있슴,별표 3개,7년 전
방구석박지성,공원이 깔끔하고 좋네요 근처에 산도 있어서 좋아요,별표 5개,6년 전
Youngsik EOM,"산책하기 좋고, 아이들과 같이 놀기 좋은 곳입니다",별표 5개,5년 전
김효규,간단히 산책하기 좋습니다,별표 4개,5년 전
ymym kk,공기좋고 운동하기좋고 공원으로서 갖출건 다 갖춘 좋은공원입니다,별표 5개,수정일: 2년 전
노마쿠,"새가 많고 나무가 많은 산책이나 운동, 아이들과 놀기에 아늑하고 좋은 장소 놀이터 기존의 놀이터 시설이 멀쩡하고 좋았는데 예산 소진을 위해 멀쩡한 놀이터와 바닥을 다 파헤치고 이상한 아이들로 다운그레이드 됨 화장실 있던 입구화장실이 없어지고 간이화장실 카라반으로 변경 됨, 지금은 정식 화장실은 1개만 남았음",별표 5개,수정일: 2년 전
박박미숙,동네에 이런곳이있어 너무 좋아요^^ 산책하기 아주좋아요,별표 5개,3년 전
신병철,좋은데 관리를 좀 더 신경써야 합니다,별표 5개,10달 전
임명화,공기좋고 여기를오면 마음이편해요,별표 1개,1년 전
minjoo_karma kim,매일 가는곳 입니다 산책및 운동 모두좋아요,별표 5개,7년 전
정수진,집 가까운곳에 이런곳이 있어서 산책하기 너무 좋아요,별표 5개,4년 전
HT J,쉬고 산책하고 조깅하고 낮은 산도있고 매우 좋은 휴식처입니다,별표 5개,6년 전
조권수,교통 편리하고 조용하고 공원 분위기가 온화합니다,별표 5개,4년 전
Young-Sun Ryu,공원에 사람도 많고 잘되어있다,별표 5개,4년 전
김희,확트임같은 예전공간이 없어진듯하고 이것저것들이너무좁아보였다,별표 5개,4년 전
안용식,산책과 운동을 할 수 있어 너무좋아요~^^👍🤞,별표 4개,5년 전
Chyho Choi,자주 가는곳은 아니지만 이곳 주민들의 유일한 운동코스,별표 3개,6년 전
김진원,운동기구 많고 환경 조성이 잘 되어있음,별표 5개,5년 전
이형기,여가 및 취미 그리고 체력단련 하기 좋은 곳,별표 5개,2년 전
이은희,개화산과 치현산을 끼고있어 공기도 좋고 관리가 잘되고있음,별표 5개,6년 전
김윤아,깨끗하고 둘레길 같은 곳도 잘 되어있어서 괜찮다,별표 4개,3년 전
안명순,어르신과 어른 아이없이 편하게 놀수있는공간 좋아요,별표 3개,3년 전
Kwangho Moon,아이와 벚꽃 구경다녀왔는데 좋았습니다~,별표 5개,1년 전
세사미엘모,산책하기 좋아요 개화산과 연결되어 편리 합니다,별표 4개,5년 전
심상협,분위기 좋은 아늑한 환경 운동 하기좋아요,별표 4개,5년 전
como co,아이와 산책겸 운동삼아 자주 가는데 좋습니다,별표 4개,7년 전
이태헌 (갈피아),나무들이 커서 그늘이 많고 산책로가 잘되있습니다,별표 5개,4년 전
길홍,조용하고 한적한 곳에서 운동하기 좋은 곳으로 평가 합니다,별표 3개,4년 전
오석환,다좋은대 다만 유아 숲채험장이 안전 성이 좀부족한편입니다,별표 4개,5년 전
Rachel Lee,멀리 가지 않아도 아름다운 벚꽃을 볼 수 있는 공원,별표 4개,5년 전
B.K Han,개화산 트레킹을 시작하는 장소로 적합함,별표 4개,1년 전
호주,아담하고 산책하기가 좋습니다,별표 3개,6년 전
오뎅신당동,개화산 마스크 착용하고 천천히 산책하기 좋네요,별표 5개,5년 전
Karolos,주변에 살아 종종 운동하러가는데 조깅하기 좋습니다,별표 4개,6년 전
이명희,항상깨끗하고 쾌적해서 만족입니다^^,별표 5개,1년 전
김명희,손주 손녀와 등산하고 산책도하고,별표 5개,1년 전
김종천,산책하기에 딱 좋은곳입니다,별표 4개,3년 전
Lee이지윤,조용한 카페~날 좋은날 노천테이블 좋아요~,별표 5개,3년 전
전종섭,한강을 조망하며 산책하기 좋은 근린공원~좋음,별표 4개,7년 전
우희재,나무에 공기가 나와서 산보하기에 아주 좋을 것만 같습니다,별표 5개,5년 전
이재항,유치원생 애기도 부담없이 걷기 좋네요,별표 5개,2년 전
Sungrae Kim,근린공원 중 가장 이상적인 면적의 근린공원이라고 느낌,별표 5개,수정일: 5년 전
서숙녀,예전에 없었던 계곡같은 물소리에 너무 좋았어요~,별표 5개,4년 전
최우용,운동 하기 좋아요 힐링하는곳~,별표 5개,2년 전
SK A-,덩네에 이런 공원 있으면 집값 오름 ㅇㅇ,별표 4개,5년 전
Ever Green jidae,계절을 제대로 느끼고 왔음 화장실 용슈 모두 맘에 듦,별표 5개,6년 전
Chanmo Yim,화장실 이용이 편리하고 주변 산으로 접근이 용이함,별표 4개,수정일: 6년 전
아무개,공기좋고 깨끗하고 산책하기 최고예요,별표 5개,7년 전
안중태,아이들에 노는 모습이 행복해 보였어요,별표 5개,1년 전
박병천,가끔 산책으로 다니는 동네공원 넓고 쾌적함,별표 4개,4년 전
Ignatius Choi,가족이 함께하기 좋은 공원입니다,별표 5개,7년 전
한주연,밤에도불을 켜놓아 걷기 좋았어요,별표 4개,수정일: 2년 전
봉우근,공기 좋고 가벼운 운동하기가 너무 좋습니다,별표 5개,7년 전
Jongeun Lee,꽃도 예쁘게 피고 산책하기 좋음,별표 5개,6년 전
Jinyong Lee,편하고 행복한 시간이었어요,별표 5개,1년 전
YT현왕,서울의 어느 공원보다도 좋다고 생각함,별표 4개,3년 전
안미숙,가까운곳에 이리 좋은 곳이 있을줄이야~,별표 5개,3년 전
Gee의일상,개화산과 맏물려있어서 공기좋아요,별표 5개,5년 전
김영자 (yz),소박하지만 꽃구경 할수있는 편안한 공원,별표 5개,7년 전
TJ CHUNG,산책하거나 운동하기 좋아요^^,별표 4개,4년 전
조준혁,꽃피는 춘삼월엔 아주 좋은 장소,별표 5개,4년 전
이건일,주말 산책하기 좋은 곳,별표 4개,5년 전
Lux C,산책하기좋은 넓은 공원,별표 5개,3년 전
김수진,서울에서 보기 드문 공원 산과 산책로와 체육활동,별표 4개,7년 전
Sowupa,잘 관리된 방화동 주민들의 놀이터,별표 4개,수정일: 5년 전
김은호,공원이 많이있었으면 좋겠어요,별표 5개,3년 전
HAN MR.,주말에 어이들과 시간 보내기 좋은곳,별표 5개,4년 전
차만성,우리 에게 운동을 하는 좋은 공간입니다,별표 5개,수정일: 2년 전
양윤정,화성이 지구와 가깝게 다가와 있어 반짝이는 별,별표 5개,7년 전
Azurewind,걷기좋고 개화산이랑 이어져서 더좋음,별표 5개,7년 전
짱가,이런공원이 이곳저곳에 많았으면~^^,별표 3개,5년 전
J B,방화동에서 산책겸 조깅겸 좋은것같아요,별표 3개,5년 전
DH Y,산책 및 운동하기좋습니다,별표 5개,7년 전
이범,가벼운 산책&아침운동의명소,별표 5개,5년 전
최진화,매번 갈때마다 힐링하고 옵니다,별표 5개,5년 전
올라,개화산을 한바퀴 돌고 내려오는 개화둘레길의 베이스입니다,별표 4개,4년 전
전선영,아담하고 산책하기 좋은 곳,별표 4개,7년 전
Dawson Hwang,개화산입구에다 다양하게 할게 많음,별표 4개,3년 전
정요한,아이들 뛰어놀기 좋습니다,별표 5개,3년 전
by kim,즐겁고 편안한 가족 공원,별표 4개,7년 전
조정근,강서구 둘레길이 이렇게 좋아졌답니다 ^^,별표 5개,7년 전
아우터레위Outerlevi,가족끼리 올 수 있는 여유,별표 5개,6년 전
김한옥,개화산 둘네길 약사사도 들러보고,별표 5개,7년 전
쥬끄,"드넓은 공원, 산내음",별표 4개,6년 전
문봉기,강서구 방화동 버스 종점 근처에 있는 공원,별표 4개,수정일: 3년 전
하광헌,좋음 트레킹 코스 입니다,별표 4개,3년 전
g k,운동 산책 다되는곳,별표 5개,1년 전
Ethan,방화동 최고의 공원,별표 5개,3년 전
BEATitude,반려견 동반 환경 많이들 반려동물 데려옵니다,별표 5개,수정일: 1년 전
김홍겸,방화동공원 운동화 달리기,별표 5개,1년 전
S.H Jo,"동네 공원,개화산과 연결",별표 5개,7년 전
고재국,강서구 최고 근린공원,별표 4개,수정일: 2년 전
물보라,지역민 산책코스로 최고예요죠,별표 5개,6년 전
baby soo,강아지 천국 반려견 동반 환경 아가들이 좋아합니다,별표 2개,수정일: 1달 전
그린애플,강서구 제일의 공원,별표 5개,6년 전
Joanna Kim,"이 공원은 운동, 놀이, 상쾌함을 위한 많은 시설을 찾을 수 있고 가족, 어린이, 개도 데리고 올 수 있기 때문에 정말 편안합니다 이 공원을 관리하는 아주 좋은 관리 🥰 장소는 매우 좋고 깨끗합니다",별표 5개,수정일: 5년 전
Chris Horna,누구라도 가면 너무 좋아요 같이 갈 수 있게 알려주세요,별표 4개,6년 전
Joohyung Hahm,마을 사람들을 위한 적절한 공원,별표 4개,7년 전
ASSA world,환상적인 동네 공원,별표 5개,수정일: 5년 전
