작성자,내용,별점,작성일
정수재,"억새풀축제 너무쳐나는 인파로 어쩔 수 없이 찾게된 난지한강공원 중앙에 넓은 잔디밭에 텐트 그늘막 설치 가능하고, 놀이터 농구장 풋살장 등이 있고, 자전거도로 따라 한강둘레길 정말 좋았다 코스모스길은 환상 억새풀 축제 못 간게 하나도 아쉽지 않았다 다만 이젠 주차장 요금을 일요일에도 낸다는 것 쓰레기를 많이 버려서 관리가 안되서 그런지 ㅠㅠ 다둥이카드 50% 할인 됩니다 ♥",별표 5개,6년 전
김동욱,"20년 너무게 다니지만 잘 돌아다니다보면 내가 못가본곳이 또 나오더라, 그만큼 넓고, 항상 가도 좋은곳",별표 5개,수정일: 1년 전
김민정,그리고 이마트24 앞에서 사진찍으면 전체가 내려다 보여요~ 갈대보러 친구들과 갔는데 4시에 도착해서 걸어 올라가면 정말 노을까지 딱이에요,별표 5개,1년 전
Kylian,미개통된 월드컵 대교 북단에서 강변북로 진입 램프를 통해 난지 한강 공원 주차장으로 들어 갔습니다 이른 아침이라 그런지 주차장은 여유가 있었습니다 넓은 잔디밭과 주변을 약 한시간 정도 산책 했는데 정말 많은 분들이 자전거 라이딩을 즐기시고 계셨고 애견과 함께 산책을 하시는 분들도 아주 많았습니다,별표 4개,4년 전
홍PD파이팅,하늘공원 억새 축제를 갔는데 재밋고 좋았으며 매점 가격도 적당해 기분 좋은 하루가 됐습니다 피크닉 구역 억새밭 외에도 코스모스 군락지 쉼터 등이 잘 돼있어 가족 나들이 하기 좋은곳이란 생각이다,별표 4개,9달 전
j.c Ryu,"도심속 한강변을 따라 산책 할 수 있는 곳, 캠핑장 생태공원 자전거도로 등 정비가 잘되어 있으며 특히 야경은 예술임",별표 4개,2년 전
변상언,"가양대교 북단에 있는 난지생태습지원 그리고 한강의 야경, 난지물놀이장, 난지한강공원등을 돌아봤는데 생태습지원이 아주 잘돼있네요",별표 5개,6년 전
Slowlife Juju,우리모모콘 콘서트 보고 피크닉도하고 즐거운 시간을 보냈어요 피크닉 구역 피크닉구역에서 오후 즐거운시간 보냈어요,별표 5개,10달 전
황종각,난지한강공원 무더위에도 강바람이 부니 시원하네요 자전거타시는 분들이 많네요 그늘밑에 삼삼오오 모여서즐겁게 담소하시는 분들 오늘도 멋진하루 되셔요,별표 4개,수정일: 4년 전
sugil kim,"방문하는게 힘들지만, 깔끔한 공원을 느낄 수 있어요",별표 4개,9달 전
정정종혁,난지생태 습지원을지나 난지 한강공원에 ~ 푸르름이 더해가고 세월도 잘도가니 즐기며 살아보자구요~♡♡,별표 4개,수정일: 4년 전
Kyung Shik Jung,"좋아하는 운동, 가족단위 휴식에도 좋아요 X-SPORTS공간으로 묘기를 위한 공간과 오프로드 경기장이 있고 한강 가족야외수영장도 있습니다 단 일찍와서 좋은 자리를 선점해야 합니다",별표 4개,6년 전
上善如水,"온종일 서울시내 곳곳을 주차장으로 만드는 축제의 계절 아아, 서녘 끝 산비탈에 서서 지는 해를 바라보았는가, 그대",별표 5개,수정일: 5년 전
Ocean K,"놀이터 넓은 잔디밭에서 마음껏 뛰어 놀 수 있고, 곳곳에 어린이 놀이터도 있음 화장실 한국의 공중화장실은 어디나 무료 반려견 동반 환경 개 똥 봉지는 필수",별표 5개,1년 전
이재형,한강의 하늘과 음악 너무 좋네요,별표 5개,수정일: 1년 전
이진희,캠핑장 시설도 잘되잇구 경치도 예쁘구 좋앗어요~ 다만 꽃가루가 심하게 날려서 눈도 제대로 뜨고잇기 힘들고 음식위에도 계속 올라가서 많이 아쉬웟어요,별표 3개,6년 전
"Nick, Young Ok KIM",가을에 강변 선선한 바람과 함께 느긋한 날씨 즐기기 좋은 곳 오전에 너무 늦지 않게 와서 자리를 선점하면 더욱 좋을 듯,별표 3개,5년 전
Phillip Jai,난지 한강공원 아들과 자전거로 도보로 자주 가고있습니다,별표 5개,4년 전
Snoopy Herh (hsnoopy),다음에 기회가 되면 날씨 좋을 때 또 오고싶어요,별표 4개,2년 전
k_ jung,"페스티벌이 아니어도 바이크를 즐길 수 있는 곳이나 놀이터 등 여러 시설이 잘 되어있음 피그닉하기 좋고, 각종 페스티벌을 즐기기엔 최고",별표 5개,5년 전
호철이 (솜다리),공원과 야구장 편의점이 가까워 매우 편하다,별표 5개,6년 전
Eun Yu,탁 트인 전망이 좋습니다 산책하거나 자전거를 타는 사람도 많았습니다,별표 5개,2년 전
정현희,탁트인 전망과 여러가지 부대시설들이 편리합니다,별표 4개,2년 전
DONGSOOK JANG,교통너무불편함 택시를 타도 기사님들도 위치를 잘모름 매점도 급 사라져 아쉽다,별표 3개,2년 전
JM JEON,2022년 락페스티벌 놀러갔는데 공원이 잘 꾸며있어서 피크닉하러 놀러가기 좋네요,별표 5개,2년 전
Kay,주차장이 협소한게 흠이지만 안에 미스트탑이 2개 있으며 라면을 끓여먹는 시설도 있다 다만 가격은 다소 비싼편 음료와 과자등 간단한 먹을 거리는 사오는게 좋을것 같다,별표 4개,6년 전
김신디,넓고 좋다 공연 보고 기분 좋았다 봄에 가면 좋다 대신 대중교통과는 거리가 멀다,별표 5개,6년 전
Todd Cho,나무도 많고 숲도 많고 그 자리에 그늘막도 치고 쉴수도 있어서 매우 좋았다 그리고 아이들 놀 공간도 많고 여러가지 행사도 많이 열려서 볼거리도 많다,별표 5개,5년 전
김재환,"강아지랑 산책하기 아주 좋아요 넓어서 사람들이 많이 있어도 붐비지 않음 화장실 구역마다 있어요 반려견 동반 환경 잔디밭, 평일에는 사람들이 거의 없어서 풀어놔도 될듯 피크닉 구역 주위를 둘러보면 모든곳이 피크닉 장소예요",별표 5개,1년 전
Heeje Lee,서울에 이런 강과 이런 공원이 있다는 건 정말 큰 행운,별표 5개,1년 전
올라,4월은 어딜가나 예뻐요 상암동 메타세콰이어길과 연결되어 상큼한 초록을 볼수 있어요 난지도의 냄새가 가끔 나기는 해요,별표 4개,4년 전
신영주,도심에서 짧지만 즐길 수 있는 산악코스 MTB 자전거 코스 있음,별표 5개,6년 전
achae채상희,휴식공간으로 더 할 나위없습니다ㆍ 잔디광장도 좋고 산악 자전거 및 묘기 자전거 체험장도 인상 깊으며 특히 근처 하늘공원과 노을공원은 많은 시민들의 사랑을 받는 장소입니다ㆍ~,별표 4개,5년 전
염탱,여러모로 산책도좋고 공연도하고 나들이가기좋은곳,별표 5개,5년 전
Junpil Kim (믿을맨),우리은행 모모콘 콘서트 보고왔는데 주차가 헬 빠져나가는데 1시간 ㅋ,별표 4개,1년 전
군만두,하늘공원 서울함공원 문화비축기지 한강등이 가까워 매우 좋습니다,별표 5개,4년 전
youn ju choi,난지 한강공원 물놀이장 이번 주 일요일까지입니다,별표 5개,2년 전
SeongWook Heo,연인들이 공원내에서 거닐며 대화하기에 좋은듯 EDM등 음악공연들 보기좋네요,별표 4개,6년 전
Myeongsu Kim,섬 페스티벌때문에 방문했는데 너무 좋아요,별표 5개,5년 전
오정은,썸페때문에 왔는데 교통상의 불편함이 여길 거부하는 이유도 있음,별표 3개,5년 전
전진영,노인정 너무 힘들엇다구 ㅠㅠ다음에 날 좋을때 봐요 락페 ㅠㅠ 아 참고로 나무 큰거 하나 있으면 그밑에 자리 잡는거 추천 위에 가지에 우산 큰거 달고 아래 돗자리깔고 의자 깔고 저녁추움대비를 위한 옷챙기고 오늘 고수 봄 ㅋㅋ,별표 4개,6년 전
이주원,정말 재밌고 넓고 아름다운 공원 입니다,별표 5개,10달 전
Yuni Kim,원피스런인한강 전반적 사회분위기탓에 많은 사람들이 오지않았지만 물총놀이 하는 아이들은 너무 즐거웠지요,별표 5개,6년 전
minjung suk,썸데이페스티벌 보려고 다녀온건데 요즘 한강에 돗자리깔고 누워있기 너무 좋은날씨예요,별표 5개,1년 전
박영태,수양버들 이름모를 들꽃 봄 풍광 너무좋아요,별표 4개,6년 전
STELLA SEO (스텔라),오프루트페스트 통해 방문했어요 힙합페스티발 열리기에 최고의 장소입니다 멋진 공연에 좋은 장소 열일하는 스탭들,별표 5개,5년 전
도레미,바로 앞에 다리가 있어서 좋아요👍,별표 5개,1년 전
김정부,정리정돈이 잘된 깨끗한 공원 사계절 꽃피고,별표 5개,6년 전
송경원,예전만큼은 아니지만 편의점 끓여먹는라면 맛있어요,별표 5개,6년 전
W.S. Ryu,"캠핑, 바베큐와 낮술, 한강보며 명상, 자전거타기, 연날리기, 잔디밭에 돗자리 깔고 낮잠, 요트타기, 윈드서핑 등을 즐길 수 있는 멋진 장소",별표 4개,6년 전
그린애플,편하고 산책하기좋인요 특히 세쾨이아나무 산책로가 좋습니다 사진찍기좋은 포인트입니다,별표 5개,5년 전
genie hong (kong),좋은데 뚜벅이들은 교통편이 너무안좋아서 힘들더라구요ㅜㅜ,별표 2개,7년 전
김정준,자연의 꽃도많고 사람들이 자전거잘탄다고 칭찬도 해줘서 기분도 좋았습니다,별표 5개,6년 전
Alla Koh,"난지야구장, 난지캠핑장 야외 수영장, 하늘공원까지 세트로 경험 가능",별표 5개,6년 전
행동하는돼지,친구들끼리 놀기도 좋고 데이트하기도 좋습니다,별표 5개,2년 전
요리캠핑,겨울빼고 다 좋은곳 사진찍기도 좋은곳,별표 5개,5년 전
Mooks,억새밭과 강가 조용힘과 새들의 맑은 소리가 들리는 곳이네요,별표 5개,4년 전
박말려니,"화장실도 깨끗하고 풀냄새도 나고 좀 멀긴해도 가족끼리와서 놀기좋은 공간, 휴식하기 좋은공간",별표 5개,5년 전
황우재,서울 도심에서 한적한 공원을 원하시는 분은 강추 난지캠핑장 근처는 엄청 시끄럽습니다,별표 4개,6년 전
HJ P,"좋은 분위기의 공원, 공연있을때마다 활기차고 좋은 곳",별표 5개,6년 전
강동석 (허허실실),"그 아래를 지나다보면 잘 다듬어진 넓은잔디밭과 훤히 트인 한강의 전망은 가슴을 설레게한다 불광천 출발해서 월드컵 경기장옆을 지나, 한강입구 그리곤 가양대교를 향하면 넓직한 잔디밭과 올려다보는 높은 다리를 지나는 차량들이 분주해 보인다 주변의 경치에 매료되어 지루할 틈도없고 아무생각도 없이 무작정 발걸음만 세면서 걷게된다",별표 4개,1년 전
김남윤,자전거 타거나 산책하기 좋다,별표 3개,6년 전
엄정원,라이딩중에 휴식하고 목 축이기좋은 장소입니다,별표 5개,1년 전
그래그래,코스모스는 늘 피어있는듯~ 겨울만 빼고 한강공원은 다녀갈수록 *이득,별표 5개,6년 전
강공윤,난지공원이 예전보다 깨끗해졋고요 월드컵대교가 완공되고나서 아래쪽은 테니스장과 운동시설하고 그늘진 곳에서쉴수있는공간이 만들어져있네요 좋아졋슴니다,별표 4개,2년 전
Duksoo Moon,매년 시설관리 상태나 안전한 방범 활동이 엄청난 발전을 거듭하고 있어요 시민 의식도 나날이 향상되고 있는거 같아요^^,별표 5개,2년 전
김류랴류랴,"아이들과 뛰어놀기 좋다 그늘막텐트,돗자리등 나무아래 깔고 독서,게임등 하면좋습니다 간단한 간식거리 싸오셔도되고요~ 자전거,퀵보드,캐치볼 이런거하기고 좋아요 넓고 쾌적해서 좋다 다만 주말에늦게오면 주차장자리, 나무아래 자리가없다 참고하시길 그리고 무료로 개방하시오 주차비 빼주세요",별표 4개,수정일: 2년 전
김용귀,물 가까이에서 운동하니까 조코 많은 사람들이 운동하는것을 보니 더조코 그속에서 아기가 뛰어 노는것을 보니 더더욱좋더라,별표 5개,11달 전
이대성,가족과 함께 봄소풍 장소로 좋아요~,별표 5개,7년 전
cloud,"화장실도 깨끗하고, 공원도 잘 관리되고 있다 코로나 때문에 놀이터 등을 사용할 수 없지만, 넓은 잔디밭, 꽃밭, 깨끗한 개울, 연못 등이 있다, 유아, 어린이등 온 가족이 함께 휴식하고, 즐길 수 있다",별표 5개,4년 전
황규혁,평일 너무 좋다 여유롭고 평화롭다,별표 4개,6년 전
강진수 (백말띠비),- 시원하고 좋은 곳 - 문화 콘서트가 많이 열림,별표 5개,1년 전
원유창,그늘막 설치 시설이 매우 잘 되어 있고 예쁘다,별표 5개,6년 전
ToTheRain,난지 익스트림장은 기물 비기너에게 최고의 공간이다,별표 4개,2년 전
박세원,코로나로 마음대로 음식을 포장이든 배달이든 제대로 못하지만 그러면 어떤가요 그냥좋은걸 ㅎ 다들 바람쐬러 나오세요 여기말고도 한강은 다좋아요,별표 4개,4년 전
Marbinsoul,서울에서 가장 자연적으로 편하게 쉴 수 있는 곳 자연보호,별표 4개,6년 전
김동현,뒤로는 하늘공원을과 앞으로는 한강이 시원하게 보여서 너무 좋습니다~,별표 4개,6년 전
Daewon Kim,지금은 자전거 도로 공사중이라 통행이 불편해요 앞으로 하루 이틀은 불편할거 같네요,별표 4개,1년 전
이원재,돗자리펴고 놀기 너무 좋았어요,별표 5개,3년 전
Gi Hoon Kim (소수정예후니),"우거진 숲, 귓가에 쨍쨍하개 들라는 매미 울음",별표 3개,5년 전
ks shin,멀리 강건너 시원합니다,별표 5개,2년 전
Shinho Lee,넓고 잘 정비된 한강공원,별표 5개,3달 전
Jyoung L,강을 가장가까이 볼수있어서 좋고 넓은 잔디밭에 깨끗해서 너무 좋아요 월드컵경기장 산책하다가 너무어서 가곤하는데,별표 4개,4년 전
Rockavatta chung,안좋음 교통 비추 걸어가면 30분 ㅠㅜ,별표 1개,6년 전
Paul Kim,주차단속반이 별도로 있어서 주차장 말고는 가차없이 과태료 매깁니다 관리가 잘 되있습니다,별표 5개,1년 전
Myeong hun Ch,좋은 날씨에 좋은 사람과 캠핑 음주 즐기기 아주 좋음,별표 5개,5년 전
narae jang,"산책하고 놀기에 좋은곳이지만, 대중교통으로 가기에는 너무 헬인곳 버스타고 한참걸어가거나, 빨간버스타고 안으로 들어가야하는ㅠㅠ 그래도 다른 한강공원에 비해서 다양한 시설을 갖추고 있어서 좋다",별표 4개,5년 전
이회장님,"한적하고 넓고 께끗하고 광활하여 마음이트이고 즐거워집니다 고양이도 평화롭게 잠들고,^^",별표 5개,수정일: 6년 전
serin min,교통편도 나름 괜찮고 시설도 잘 되어있다 주변에 하늘공원도 있어 같이 보고 오면 더 좋을 듯 하다,별표 4개,5년 전
김망고,강을 따라 걸을 수 있는 산책로가 참 좋았네요~,별표 5개,1년 전
이청희,"여긴 코로나만 괜찮아지믄 캠핑장에서 노지캠핑느낌으로 고기궈먹고 한강 감상 및 요트나 윈드서핑등 각종 레져 선수들 장비나 훈련 모습구경가능해요 텐트치고 한강에서 노는건 정말 포근한 느낌을주고, 아이들 자전거 서킷도 있고 흙장난할수있는 큰 흙놀이터도 구비되어있어요 공원규모가 꽤크니 주차시 즐기실 용도에 맞추어서 근처에 주차하심을 추천드려요",별표 5개,4년 전
유선영,"아이들 에게는 자전거,줄너무기,원반 등등이 좋습니다 텐트를치고 쉬면 좋습니다",별표 5개,6년 전
Kyounghwa Lee,"간만에 산책했는데, 공원 수종도 다양하고 특히 조성된 수종 안내가 있어 나무를 찾아보게 되더라고요 호랑가시나무도 있고 ^^",별표 5개,1년 전
추기식남,다른 한강공원보다 여유가 있어서 좋아요 코로나 규칙도 거리유지하며 모두 잘 지키고 오랜만에 선선한 바람을 쏘이고 왔어요,별표 5개,3년 전
summer haze,한강공원은 늘 좋지만 난지 공원은 난지만의 널찍한 느낌이 좋다 주변에 월드컵 공원이나 하늘공원으로 빠져도 좋은 곳 다른 곳보다 더 자유롭고 사람이 없는 편이라 자전거 타기에도 좋다,별표 4개,5년 전
전전상운,코로나 때문에 집에만 있다가 오랜만에 날씨도 좋고해서 나들이 나왔는데 아이들이랑 자전거도타고 공놀이도하고 가족끼리 소풍나오기 너무좋아요^^ 담주에도,별표 5개,5년 전
kim newest,평일 김밥 사가서 먹기 좋은 곳,별표 5개,2년 전
김김,나는 집이 멀어서 별로임,별표 4개,6년 전
Ricky Kim,피크닉하기에 아주 좋은 장소였습니대,별표 5개,5년 전
Flora,돚자리 펴놓고 놀았었는데 진짜 좋았어요,별표 5개,7년 전
Robin Kim,우거진 나무숲도 있고 공원도 넓고 애기들 모래 놀이터도 있어서 가족나들이에 좋을 것 같다 대중교통으로 교통 접근성이 떨어져서 그렇지,별표 4개,5년 전
국대몬스타,술한잔하려고 차 놓고갔다가 버스기다리는데만 3시간 걸렸다 차를 안가지고가면 집에 못가는곳이다,별표 3개,수정일: 2년 전
더블모카,근데 교통편이 없어서 차 없는 사람들은 힘들듯 가을에 한강변의 코스모스 정말 많고 야생( )의 느낌이라 매우 아름답다,별표 3개,6년 전
Bokjin heo,여유롭고 편의점 라면에 맥주하나 개꿀띠,별표 5개,6년 전
반은옥,시간이 없어 그냥 지나치듯 왔지만 복작복작한 서울에서 지내다가 넓고 산뜻한 초록색 공원에 다녀오니 자연적으로 힐링이 되었어요 다음에 아이들과 마음껏 뛰어놀다 와야겠습니다 ^^,별표 5개,4년 전
Jung Rim Lee,바람도 불고 그늘만 있으면 도서하긴 정말 좋아요~ 담에 또 가려고요 날도 더운데 도서도할겸 갔는데 정말 좋았어요,별표 5개,7년 전
곽인호,난지천 공원어서본 월드컵 대교,별표 5개,3년 전
DH K,페스티벌때문에 갔는데 좋았으나 장소가 협소하다,별표 4개,6년 전
권세진,"단지 난지한강공원 자체를 즐기러 가는 것도 좋지만, 그 주변에 있는 하늘공원, 서울월드컵경기장 등 다른 공원/시설들과 함께 코스에 넣어 즐긴다면 좀 더 효율적이고 알찬 경험을 할 수 있을 것입니다 개인적인 팁을 적자면, 따뜻한 계절에 방문하시는 분의 경우 주변 공원을 거닐다 보면 가족이 함께 나와 피크닉을 즐기는 것을 쉽게 볼 수 있는데, 이런 따뜻한 광경을 쉽게 볼 수 있다는 점이 이 장소의 또다른 장점이라고 생각합니다 한강과 함께 조화를 이루고 있는 수풀은 굉장히 아름다우며, 강변을 따라 천천히 거닐며 주변의 분위기를 느끼는 일 또한 즐거운 일입니다",별표 4개,7년 전
박루시,난지 한강공원이 예전과 다르게 꽃과 나무들을 방치해 두어 속상했어요 캠핑장은 시끄럽고 고기타는 냄새로 힘들었음 ㅠㅠ,별표 3개,5년 전
sang-mi lee,다만 가을철 페스티벌 있을 때 차 가지고 간다면 주차대란과 교통체증에 접근조차 어렵지만~,별표 5개,5년 전
김동연,산책로와 자전거길이 옛날과는 다르게 잘 정비되어 있다 강변으로 접근하기가 어렵게 되어 있는 점이 아쉽다,별표 4개,6년 전
JW CHO,쉽게 캠핑을 즐길수 있고 왠만한 부자재들은 실내 마트에서 구입가능 하지만 시설이 오래되었고 너무 밀집해 있음,별표 3개,5년 전
비밤,차가 있으면 더 좋겟지만 버스 등이 있어서 대중교통도 갈만합니다 서울 도심에서 놀기 너무 좋습니다,별표 5개,5년 전
moon kiss,2021 마지막 벚꽃^,별표 5개,4년 전
방랑캠퍼머쉰,"근데 그늘이 많았으면 좋겠다 추석연휴에 주차비 다 무료던데 여기는 좋다,바람도 하늘도,공기도",별표 5개,5년 전
효니,"자가용으론 가기 편한데, 대중교통편은 좀 불편해요 여의도 한강공원과는 좀 다른 분위기인데 여의도보단 좀더 가족단위로 많이 오는 것 같아요",별표 5개,5년 전
이혜민,좋네요 돗자리펴고 좋음뜨,별표 4개,4년 전
이헌구,걷거나 자전거타기좋은도로 시민이 쉬기좋은장소잎니다,별표 4개,5년 전
Sjm심우광,가을 에 오면 넓은 잔디밭에서 축구,별표 5개,5년 전
이윤재,여름에 캠핑과 수영장을 이용할수있고 자전거도로를 따라 산책이 좋았어요,별표 5개,6년 전
Jaemo Na,난지 한강공원에서 행주산성 방향 1km,별표 5개,4년 전
Jay Jang,넓고 자리가 좋아서 잘봤는데 햇빛이 매우 강하니 양산 챙겨가세요,별표 5개,2년 전
안아무개,피톤치드를 즐길 수 있늑 곳,별표 5개,3년 전
심형준,"다양한 시설 있고, 하늘공원과 연결통로 있음",별표 4개,1년 전
김복녀,한강에서 방화대교 방향으로 가가보면 공기도 좋고 주변경치도 너무좋아요 많은분들이 함께 즐기셨으면 해요,별표 2개,7년 전
고니,캠핑하는 느낌은 좋지만 이리저리 나가는돈 계산하면 차라리 펜션이 낫지않나 싶음 ㅎ,별표 4개,5년 전
최엔젤,불 피우는 피크닉으론 좋다,별표 4개,6년 전
나이스라이프나이스디노,서로 매너있게 공간을 즐기시면 더없이 좋은 곳입니다 탁트인 한강 풍경을 맘껏 즐길 수 있습니다,별표 4개,5년 전
woori ko,한산하고 깨끗한 공원입니다 평일에 즐길때 진가를 발휘하는곳입니다,별표 4개,1년 전
김세진,이런 시설이 서울에 있어서 너무 좋음,별표 4개,6년 전
하나,낮에가면 텐트치기 좋고 밤에는 강건너 야경도 예쁘요 핀박는건 안되는걸로 알고있어요,별표 5개,5년 전
허찬미 (Only Praise),"셔틀 운행도 행사관계자랑 기사님이랑 전혀 연계도 안되어있고 기사님 두분이서만 전화로 결정하고 운행간격도 15분에 탄력적운행이라고만 해놔서 몇시 몇분에 오는지도 모르고 무작정 기다리기만하고 셔틀위치도 지도를 뒤집어놔서 반대로갔다가 헤매고 막상 위치로 가도 정차구역표시도 없이 화살표만 있어서 저포함 10팀 정도가 전혀 엉뚱한곳에서 버스 기다리고 있었는데 안내하는분들은커녕 버스조차도 오지 않아서 한시간기다림 스탭들이 쓰레기정리 하는분들이랑 행사부스 진행하는분들, 촬영하는분, 매표소 이렇게밖에 없었음 심지어 그늘도없는곳에서 행사한다고 게스트분들도 뙤약볕 드는 무대에 올라가고",별표 1개,6년 전
단짝친구TV,옆에 하늘 공원과 난지천 공원이 있어서 산책하기 좋습니다 넓은 광장과 한강이 있어서 놀기 좋았습니다,별표 5개,5년 전
김은희,요즘처럼 2미터 거리유지가 필요할때 딱입니다 널찍한 곳에 흩어져서 시원한 바람쐬니 좋아요,별표 5개,5년 전
김완수,넓은 잔디밭과 수풀이 아울러진 공원,별표 5개,4년 전
이명오,바람이 적당히 불어 시원하고 강변이라서 좋고 자전거도로를 새로 포장했어요,별표 5개,6년 전
최종하,시원한 바람쐬면서 맥주한잔하고 하늘공원쪽으로 너무러가도 좋습니다,별표 4개,6년 전
Sungjong Woo,자연과 가까운 열린 공간에서 가족과 함께 즐기기에 최적화된 한강 공원입니다,별표 5개,3년 전
MALVO SALON,"조용하고 편안함 , 주차도 수월하고 편하게 도심속 자연을 즐길 수 있음",별표 4개,5년 전
JongHyuk Park,걷는게 힘드시면 나오기 전에 미리 택시 호출하시는게 좋을듯합니다,별표 3개,5년 전
킁킁,청춘페스티벌을 보기위해 갓다 교통이 다소 불편하나 셔틀버스를 운행한다 화장실을 늘리거나 청결부분을 신경써야 할 것같다 누가 화장실 문 앞에 대변을 누엇다 이해할 수가 없다,별표 4개,7년 전
s y,깨끗하고 사람 적어서 좋음~ 쉬어가는 자전거 라이더들 많음,별표 4개,5년 전
양윤모,사람 진짜 많아요 사진찍을때는 좋고 풍경이 예쁘던데요,별표 5개,6년 전
beach wing,걸어서 하늘공원까지 갈 수 있어 좋아요,별표 4개,2년 전
n mi,2022어썸뮤직페스티벌 참여하려고 방문했는데 좋았어요,별표 5개,2년 전
You Jin Oh,주차장이 있기는 하지만 가급적이면 대중교통을 이용하는것이 좋습니다,별표 4개,7년 전
Minjung Park,애견 산책하기 좋은 코스인 것 같다 다른 한강공원보다 조용하고 한적하다,별표 5개,5년 전
도전 건프라,기분 좋게 많이 걸을 수 있어서 좋습니다,별표 5개,1년 전
이루,서울에 있는 강으로 산책하러 가기 좋고 외국인들도 오기에 매우 좋다,별표 4개,5년 전
김경실,가끔 라이딩을 가는데 갈 때마다 좋아요 😀,별표 5개,2년 전
Junho Choi (Bintube),교통이 불편하고 주차비를 받지만 야구를 할 수 있음,별표 4개,6년 전
너무멋진나I'm so cool,강바람의 시원함과 세계 어느 도시에 비교해도 뛰어난 뷰가 매력적임,별표 5개,5년 전
꽃사슴,라이딩길 왕복 78km탔어요~ 공사구간 곳곳 있었지만 나들이 장소 최고예요,별표 5개,4년 전
sungsoon Han (YUNA),자전거 전용도로가 있어서 한강나들이하기 좋아요,별표 5개,3년 전
걸어가는여우,가족 연인과 함께 보내기 좋은 장소에요 👍🏼,별표 5개,3년 전
서경미,복잡하지 않고 조용합니다 건너편과는 완전 다른 분위기입니다,별표 5개,5년 전
Haruki,"탁 트인 공원, 공연 혹은 페스티벌 장소로도 쓰임",별표 5개,2년 전
의정전,넓고 좋은데 나오자마자 대로변이라서 교통이 좀 불편함,별표 4개,3년 전
