작성자,내용,별점,작성일
Mirae Kim,전시회나 마켓같은 행사도 많이 합니다 내부 시설도 깨끗하고 카페도 있고 아주 마음에 드는 곳이에요 산책하기도 좋고 문화비축기지가 만들어진 역사도 알아보고 좋아요,별표 5개,5년 전
Daniel You,"근처에 월드컵경기장과 하늘공원도 있어 산책하기 좋음 석유비축시설을 문화공간으로 바꾼 문화비축기지, 과거의 석유비축기지의 모습과 다양한 문화공연을 볼 수 있음",별표 5개,7년 전
김나경,특별히 볼 건 없지만 한적한 공터에서 가족들과 도시락 먹고 담소나누기 좋은곳 특히 가을이 좋아요~,별표 4개,2년 전
막걸Lee,상암동 월드컵 경기장 맞은편에 있어요 예전에 관광버스들이 주차하던 곳이었는데 월드컵대교 공사를 하던 삼성물산 현장사무실도 있었고 어쨌든 새롭게 관광지가 되었네요,별표 4개,수정일: 4년 전
임미숙,여유롭게 시간을 가지고 산책을 하셔도 좋을 숲입니다 만약 식사를 하길 원하시면 월드컵경기장 안에 간단한 식사를 할 수 있는 푸드점이 2층에 있습니다 6호선 월드컵경기장역 2번 출구로 나오시면 문화비축기지로 가실 수 있습니다,별표 3개,3년 전
Sean Oh,이런 선진적인 개발사례가 한국에 실현되었다는 것 자체로 의미가 있다,별표 5개,7년 전
비단,다양한 문화프로그램과 축제가 열리는 곳으로 창의적인 작품도 지원하는 흥미로운 공간 가는 것이 불편하지만 행사 있을 때 가면 좋은 곳,별표 5개,수정일: 6년 전
오다리아저씨,"대박 데이트 코스, 행사도 많고 볼거리 많음 가족과도 좋은 곳입니다 다만 아쉬움은 주차가 약간 어려울수 있음 멋진 카페와 전시장 최고 입니다",별표 5개,7년 전
양진희,넓은 자연에 떼구르르 잔디밭 구르며 놀기에 아이들이 좋아하네요 겨울 한철 아이들을 위한 실내썰매장이 무료여서 너무 좋습니다 거리만 가깝다면 자주 이용 강추입니다,별표 5개,6년 전
시진,2002년 월드컵이 계최 되면서 비상시 비축해 놓은 석유를 안전을 이유로 옮겨 가고 그 자리에 시민들의 아이디어로 지금의 문화비축기지가 탄생 하게 되었습니다 아쉬운점은 볼만한 공연은 인터넷접속으로 금방 매진 된다는 것 입니다,별표 4개,6년 전
신수원,문화비축기지는 독특한 공간으로 다양한 볼거리가 있어서 마음에 듭니다,별표 5개,6년 전
차지현,사진찍기 좋은 스팟이 많음 그러나 편의점이나 레스토랑이 없음 카페가 유일,별표 5개,7년 전
Kwanjun Paek,유류저장고를 문화시설로 활용하고 있는곳 왜 이제 알았을까 너무 좋았던 곳,별표 5개,2년 전
Chung Ms.,"그러나 온라인 서커스 공연을 연습하고 있었고, 한가롭고 여유롭게 탱크 사이를 산책하다 보면 다가오는 가을을 더 가깝게 느낄 수 있는 곳입니다 서울월드컵경기장을 건설할 때 위험시설로 분류되어 폐쇄되었다가 원래 있던 5개의 탱크는 공연장, 전시장으로 탈바꿈되었고, 새롭게 신축한 1개의 탱크는 커뮤니티 센터로 재생되었습니다",별표 5개,4년 전
임동영,가족 나들이 산책 겸 가면 참 좋을 장소 역사적으로도 의미가 있고 건축물로써도 매력이 있는 곳 카페도 있고 공연 전시 등 다양한 문화생활을 즐길 수도 있습니다,별표 4개,3년 전
Y2 KIM,사진찍기 좋아요 그늘이 없지만 예쁘고 넓어서 나들이가기 좋습니다 방문일 주말 대기 시간 대기 시간 없음 예약 권장 모르겠음,별표 5개,1년 전
빈터의 삶의 여정,석유비축기지의 잔재도 멋있고 각종 창작활동과 공연까지 아이들과 함께 가도 좋을듯~ 상암 월드컵컵 경기장 건너편에 있어 찾기도 쉽고 교통편은 전철이용하면 좋을거 같아요,별표 5개,5년 전
Seonhee Choe (Sunny),"최근 T2에서 진행하는 저녁 공연을 관람하였는데요, 귀뚜라미 소리가 들려오고 풀냄새가 진하게 나서 참 좋았습니다",별표 5개,5년 전
HW S,월드컵공원이 초만원인 반면 여기는 잘 모르는 곳인지 여유로왔음 이만한 공원 없지요,별표 5개,6년 전
kovski tsiol,사람 없어서 한가하고 산책하기 좋다 유류창고를 개조해서 홀같은게 있는데 사람이 없다 가운데 건물에 카페와 전시공간있음,별표 4개,5년 전
혼뜨 수니(혼뜨),"석유가 비축된 탱크가 있던 곳이 공원 및 공연,전시장으로 활용되고 있는 장소입니다 한 번 둘러보긴 좋은데 약간 방문하기에 어려운 위치입니다",별표 4개,5년 전
Wonsun Lee,6개의석유 비축기지 T6의 저장고마다 전시관 ㆍ카페ㆍ공연장등 다양한 공간의 문화공간으로 만들었다,별표 5개,4년 전
김massy7,까페도 있고 공연도 있고 전시도 있고 탐방도 있고 땅으로부터 읽어낸 시간이 간단하지 않죠 정부지원으로 시민이 참여하는 이제 막 활성화 하려고 도약중인 곳입니다 시민들이 많이 찾아주어 발전해 가야할 장소입니다 석유를 비축했던 무거운 장소에서 시민들이 참여하고 아껴주는 즐겁고 알찬 문화로 가꿔가야할 장소입니다,별표 5개,수정일: 7년 전
Yongjin Jo,"근처에 월드컵경기장 내 메가박스와 연계 데이트도 좋고, 하늘공원을 연계해도 좋습니다 가족 나들이 하기에도 넓은 잔디, 뛰놀 수 있는 광장이 있습니다 데이트 하기 좋은 장소입니다",별표 4개,6년 전
babastobi,수유실도 있고 해서 유모차 가지고 가기에도 좋아요 입장료는 없고 주차비만 있어요 일반적인 공원과는 다르게 약간은 쓸쓸하지만 매력적인 공간이에요,별표 4개,5년 전
윰윤율 (Rachel),산속에 있는 느낌들어서 좋다 천정이 다 높아서 좋가 조경이 잘 되어 있어서 걷기 좋다,별표 5개,3년 전
양미숙,동네 산책하는 기분으로 방문했는데 녹색식물이 싱그러워 힐링했어요 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요,별표 4개,1년 전
난나,이야기로만 듣던 이곳의 설립취지와 배경 이제는 문화공간의 보존지역을 함께 공감하며 휴식공간으로 좋습니다 한번은 들러봐야할듯하며 커피도 마실수있는 Tank6도 들러보았습니다,별표 5개,5년 전
박기철,방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요 하늘공원 이신김에 꼭한번 들려 보세요,별표 3개,1년 전
Chris Bang,멋진 예술 공연도 관람할 수 있고 넓은 광장에서 이이들 뛰어놀기에도 좋아요 석유저장고 건물을 멋지게 살려낸 건축물이 멋집니다,별표 5개,7년 전
인공지능,예쁘게 잘꾸몄습니다 카페도 있고 여러 잔잔한 행사도 있는 것같습니다 하늘공원이랑 가까워서 둘다 가봐도 좋을 것 같습니다,별표 5개,5년 전
여김은경,경외로울 정도로 신비하고 아름다운 곳이었습니다 종종 와서 자세히 둘러보고 전시 체험 공간도 이용해야겠습니다 방문일 평일 대기 시간 대기 시간 없음 예약 권장 예,별표 5개,1년 전
이민지,하늘공원에는 사람이 바글바글 많은데 상대적으로 굉장히 한산하고 산책하기좋음 전시관도있어서 적당히 구경하기 좋음,별표 4개,6년 전
songkyeong park,산책하기 좋은 곳이였어요,별표 5개,2년 전
홍진영,복잡한 상암월드컵경기장 바로 맞은편에 있지만 너무 조용하고 산책하기 좋은 장소입니다 석유비축시설을 그대로 문화시설로 만들었고 의미가 있어 좋았습니다,별표 5개,7년 전
J A,"2021-08-22 널찍하고 여유로운 공원과 함께, 공연을 할 수 있는 장소까지 마련되어 있습니다",별표 4개,3년 전
abrooyal K,"30여년전, 이 기지를 지키기 위해 당직을 서면서 밤새 일하던 근로자가 비오는 새벽 순찰이 무서웠던 일화가 안내판에 붙여져 있었는데 그 모습을 상상하니 처연해진다 옛 석유를 비밀리에 비축하던 공간으로, 지금은 문화 행사를 치르는 공간으로 탈바꿈했다",별표 4개,4년 전
Eun Hye Baek,산책하기도 좋고 석유탱크였던 곳이 멋진공간으로 바뀌어 멋스럽습니다 아이들데리고 나와서 같이 즐기는 모습들을 많리 볼 수 있었어요,별표 4개,5년 전
Peter Jang (Speak Easy),뒤의 매봉산까지 다녀오니 더 좋다 :) 좋은 과거 재활용의 예인듯,별표 5개,6년 전
민경자,전에는 석유 파동 이후에 서울 시민이 3년간 쓸 석유양을 비축해두었던 곳이나 방치되었다 문화공간으로 만들어 다양한 볼거리 공연등을 하고있는 곳이랍니다,별표 5개,3년 전
Jh Kim (zephy),빛 축제 같은 걸 한다고 해서 일부러 가봤는데 소문난 잔치에 먹을게 없다고 볼것이 그리 많지 않아서 상당히 아쉬웠습니다 근처 사시는 분들이 산책겸 가면 모를까 일부러 찾아갈 곳은 아닌거 같아요,별표 3개,4년 전
한대웅,주차장등 잘 마련되어 있으나 바로 앞 도로 공사중이라 늘 차량이 많음,별표 5개,4년 전
방뱅방,주차공간이 적어 만차시에는 노을공원 주차장 이용 공간이 넓어 조용하게 산책을 즐기기 좋다,별표 4개,4년 전
Sangmoon Lee,"아직은 적막해서 좋은, 곧 전시와 공연으로 북적일 것 같네요",별표 4개,7년 전
Vita Noh,여기 정말 좋앗어요 석유 비축 창고 였다고 하던데 진짜 볼만 했어요 전시도 종종 있다던데 더 가보고 싶네요,별표 5개,4년 전
김범준,"사람도 그렇게 많지않고 산책하기 딱 좋았습니다 오랜만에 다녀왔는데, 아직까지 단풍이 남아있더라구요",별표 5개,5년 전
DigitArts 2018,외부 방문객에게는 주차문제만 해결된다면 더할 나위 없이 멋진 곳 역시 대중교통을 이용하는 것을 추천합니다 월요일은 휴무일,별표 5개,6년 전
Hye ju Jeon,산책로가 잘되어있어요~ 화장실도 깨끗하고 ㅎㅎ 사진찍기 참 좋았습니다~,별표 5개,4년 전
JH,기존 시설을 재활용해서 공원으로 조성했습니다,별표 5개,6년 전
최윤창,많은 의미를 갖고 있는 문화비축기지 서울의 석유를 저장하던 시설을 공원으로 탈바꿈한 장소,별표 5개,3년 전
AA A,서울의 북적이는 다른 곳과 달리 여유와 자유를 느낄 수 있는 공간입니다,별표 5개,수정일: 5년 전
H. J,뒤에 매봉산도 살짝 다녀오기 좋고요 넓고 한적하니 좋습니다,별표 4개,5년 전
임태욱,"비 오는 날 오면 딱 좋을 장소, 강추",별표 4개,1년 전
Seonghun An,숨겨진 보물은 맞고 공간이 너무 예쁘고 사진 찍을 스팟도 많아서 한 번 가보고 괜찮으면 또 가보시길 추천 (개인적으로) 장애인 분과 동행 했는데 워낙 넓은 부지에 오르막도 있어 올라가는데 애를 먹음 ㅋㅋ 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요,별표 3개,10달 전
DJ맘,뒤쪽으로 둘레길이 연결되있어 산책하기도 좋아요 공중화장실 깨끗해요 코로나 때문에 사람 없는곳을 찾고있을땐 이곳 넓은 시멘트바닥과 잔디공원이 같이있어요 묵화비추기지 라고 쓰여진 둥그런 건물엔 카페도있어요,별표 3개,수정일: 3년 전
CN Dream,한번은 둘러볼만 해요 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요,별표 4개,3달 전
ㅅㅅ,서울에 이런곳이 있었고 지금 현재 문화공간으로 쓰이고 있다는걸 처음 알았다,별표 5개,2년 전
고래상어,산으로 둘러싸여 공기좋고 안에 까페도 분위기있어 연인과 가족들이랑 오면 좋아요,별표 4개,5년 전
SANGYON LEE,"석유파동 대비한 비축탱크로 월드컵으로 폐쇄하여 문화공간으로 재탄생, 주변의 공원시설과 함께 좋은 곳 앞에 잔디조성이었으면 하는 아쉬움도 조금",별표 5개,5년 전
Jong Min Park,석유비축기지에서 문화비축기지로 바뀐 이 곳에 처음 와봤는데 정말 좋은 것 같다,별표 5개,5년 전
김영섭,가족나들이로 좋은 문화비축기지에요 가을단풍이 진하게 들어가는 중입니다,별표 4개,5년 전
마이노,기피시설로 느낄 수 있는 공간을 이렇게 도심 속에 순응하는 공간으로 만들 수 있다니~ 내부에 프로그램도 재미있고 좋았어요 공간 재활용의 아주 좋은 예라고 생각합니다,별표 5개,6년 전
김상길,가볍게 둘러보며 산책하기 좋네요,별표 4개,2년 전
SHIN PD 신피디 (신피디),단점은 근처 편의시설 부족,별표 4개,6년 전
ska Vi,지난주 한번갔더니 무슨 전시회인지뭔지하는데 설명도없고 직원처럼보이는사람은 널부러져있고 무슨 실내 전시보는데 코로나때문에 서명하는거 이름 없어진지가 언젠데 이름까지 다쓰라고하고 막상들어가보니 전시한것도 두개인가 그것도 빔프로젝트쏜거 왜하는지도 왜있는지도 모르겠는 전시때문에 시끄럽기만하고 제대로둘러보지도못함 허허벌판에 신발이나 의자가져다두면 그게다 예술인가요,별표 1개,4년 전
yongho row,한적하고 산책하기 좋은 코스,별표 5개,6년 전
kyoung il kim,문화비축기지는 서울 미래유산으로 아이들과도 좋고 데이트하기도 좋은 곳입니다,별표 5개,6년 전
Yunsu Bae,이 시설 자체도 한번쯤 볼만하며 공간을 활용한 다양한 문화 컨텐츠도 많으니 방문할만한 가치가 있다 주차 공간이 좀더 많았으면 하는 아쉬움은 있지만 옛 유류저장 탱크 5개를 활용해 만든 시설,별표 5개,6년 전
브래드삐뚤,깔끔하고 넓직해서 좋다,별표 4개,4년 전
Sunsky Math,방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요,별표 4개,1년 전
김윤석,연인과 손잡고 둘레길 걸어보기 추천 ^^,별표 4개,6년 전
jeongtae lee,"문화비축기지, 시간의 흔적은 느낄수 있었지만 문화 비축량은 빈약했다",별표 3개,2년 전
JEE SOO MOON,"간혹 열리는 야시장이나, 푸드트럭을 구경하러 가기에는 정말 좋은 장소입니다 근처에 올 일이 있다면 이 곳 보다는 하늘공원을 더 추천드립니다 재미있는 공연, 전시회가 있다고는 하지만, 생각보다 허허벌판이며, '찍으면 인생샷'이라고는 하지만, 기본적으로 비슷한 것들의 연속이기에 아쉬운부분이 더 큽니다",별표 3개,7년 전
SUNG HEE SHIN,건축가들의 창의적인 아이디어로 문화와 자연이 가득찬 공간이었습니다 아이와 여유있는 산책원하실때 가보면 좋을거에요 사진도 참 예쁘게 나오네요,별표 5개,5년 전
황승현,어러가지 시설들이 어린이와 같이 시간 보내기 좋습니다 실내썰매는 주말에만 운영하는데 추운겨울에도 탈수 있어서 아주 좋았습니다,별표 4개,6년 전
이카루스,접근성도 좋고 분위기도 아주 좋았습니다,별표 5개,5년 전
이하율,레고를 너무 좋아해서 아마도 샘플 판매했으면 다 사고 싶을정도 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요,별표 5개,1년 전
hoonsik cho,"잘 활용한 케이스로 보이고, 주차장이 협소했는데, 맞은편 월드컵경기장 주차장을 연계하여 운영했으면 합니다",별표 5개,4년 전
임광,과거 석유 비축 시설이었던것을 문화공간으로 변경한 시설입니다,별표 5개,2년 전
Sungkuk An,마포구 상암동 월드컵경기장 서문 건너편에 위치한 곳이며 이전에는 유류비축을 하던 곳을 문화비축기지로 활용하고 있으며 쇼셜박스에 카페와 다양한 체험을 할수 있습니다,별표 3개,6년 전
강기욱,"문화비축기지는 일반적으로 접하기 어려운 형태로 석유비축기지의 기름탱크를 철거하지 않고 리모델링하여 활용한 것에 대해서는 호기심을 유발 하기 충분하고 주변 난지도 하늘공원, 월드컵경기장이 있어 나들이에 안성 맞춤임 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요",별표 3개,1년 전
김승재,산책하기 좋아요 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요,별표 5개,10달 전
CHUNJA DOLCE&,뒤에 낮으막한 매봉산이 있어서 걷기 좋아요 이공원안 길은 시멘트길이라 별론데 뒤에 숲속도서관등 예쁜 산이 숨어있어요,별표 5개,수정일: 6년 전
상수역에사는김상수,넓고 한적한 좋은 공원이다 스케이드 보드 타기에도 좋을 것 같다,별표 4개,수정일: 6년 전
풀꽃향기,석유 보관 창고에서 문화의 공원으로 변신한 공원 각종전시와 공연을 준비중인곳 도심속의 휴식공간,별표 3개,수정일: 6년 전
장국주 (Justin),30분간 자락길을 걸을 수 있습니다 중간중간 저 멀리 여의도를 볼 수 있습니다,별표 4개,6년 전
beclear jeong,아이들 데리고 가서 많은 경험과 새로운 지식도 쌓고 좋았어요 서울 스마트 모빌리티 엑스포는 좋은 전시 및 박람회입니다,별표 5개,4년 전
토리질러,애견동반 행사로 방문하였습니다 저는 너무좋은 자리였습니다 방문일 공휴일 대기 시간 대기 시간 없음 예약 권장 아니요,별표 5개,1년 전
blue O,주차장과 까페가 멀어 더운날엔 쪼꼼 힘들지만 까페가 넓어 좋습니다,별표 5개,6년 전
j s,공연 없는 날에 와서 볼거리가 조금은 부족한 느낌이지만 평화로워서 좋았어요,별표 3개,7년 전
윤정빈,겨울과 여름을 제외하면 데이트하기 좋은장소^-^ t6 지역은 카페가 있다 :),별표 5개,5년 전
Joseub,아무것도 하지 않으면 좋겠다,별표 5개,2년 전
김주연,가끔 공연이 있다 어제 천원주고 아이 공연보러가서 버블공연 보고왔는데 참 저렴하게 이용할수 있어서 좋당,별표 4개,6년 전
chanhoon jung,거대한 기름통을 개조하여 문화공간으로 꾸며놨으며 각종 미술전시를 감상할 수있어 좋았음,별표 5개,5년 전
김학민,뻥 뚤링 공원에서 유유자적 여유로운 시간을 보낼 수 있는 곳이라 강추,별표 5개,4년 전
전형,주차장 좁은것 외에는 장소가 넓어서 아이들 뛰어 놀기 좋아요 사진 찍으러 오는 사람도 많구요,별표 4개,6년 전
상암동,평소에도 연인과의 데이트나 아이들과 함께가시거나 강아지와 함께라도 좋은 곳이죠 오월에는 가족행사가 많아서 더 좋지만,별표 5개,6년 전
원송연,산책로만 다녀도 즐겁고 쾌적합니다,별표 5개,4년 전
하늘tv,상암동 문화비축기지 주말엔 야시장이 열리고 넓은 뜰이 있어서 가족과 함께 놀러가기 좋구 행사를 많이 해요~^^,별표 5개,6년 전
이정옥,코로나로 행사가 줄어들어 좀 아쉽지만 탁 트인 공간이 시원해서 좋네요,별표 4개,3년 전
Eva Sohn,"재밌는 사진도 찍을수 있고, 폐시설을 이용해서 분위기도 독특해서 좋아요",별표 5개,5년 전
Seok Tae Park (바삭구름),멋진 전시장 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요,별표 5개,1년 전
별이,"산책로가 좋고,식물설명이 잘 되있고,전시되어있던 것 들이 예뻤다",별표 4개,6년 전
Jun Kim,신설이라 그런지 아주 예쁘게 잘 해뒀음,별표 4개,5년 전
알랭들롱,별거없긴하지만 한번쯤은 가보는 것도 좋을듯 싶다,별표 4개,7년 전
이연제,가을을 제대로 느끼고돌아가요 가족나들이로 좋아요♡♡,별표 5개,6년 전
화수분유,과거 석유보관창고를 잘 활용하여 좋은 휴식 공간이 되었음,별표 4개,6년 전
JS Yoon,석유 비축 기지를 멋지게 재활용한 곳이네요,별표 4개,6년 전
랄라라,여름에오면 시원할듯해다 이색적인분위기가사진찍기좋다,별표 3개,7년 전
장ejj,주말에 여러 행사들도 있어 가족끼리 즐기기 좋아요~,별표 5개,7년 전
Han Jin Joo,방문일 평일 대기 시간 대기 시간 없음 예약 권장 모르겠음 특별 전시전 없으면 멀리서 오그엔 비추입니다,별표 3개,11달 전
김상희,넓고 볼꺼리 많고 좋네요 서울에도 놀꺼리가 많아져서 좋습니다,별표 4개,7년 전
강수정,유아체험숲 작지만 좋아요ㅋ,별표 4개,3년 전
라젤,산책하고 쉬기 좋아요 아름다워요,별표 5개,3년 전
송홀씨,조용하고 깨끗한 공원,별표 5개,6년 전
양지웅,ㅜㅜ 다른 건 좋았어요 장소에 대한 안내가 부족해요 푸드트럭 음식 너무 비싸요,별표 4개,7년 전
yu jin kim,남아 있는 것이 재해석된다,별표 4개,5년 전
곰두마리,사진 촬영의 핫 플레이스가 될듯,별표 4개,7년 전
Sunny Moon,탱크별로 어떤 볼거리가 있는지 입구에서부터 안내가 필요합니다,별표 3개,4년 전
길치여행 Gilchi trip,가을에 다녀오기 너무 좋네요,별표 5개,4년 전
b 9,"인근에 공원이 많지만 월드컵 공원, 하늘공원, 문화비축기지 세곳 다 각각 특징이 명확해서 공원 산책만 해도 즐거울 것 같습니다 그리고 독특한 분위기로 하여금 사진 찍으러 오시는 분도 많고 재미있는 사진을 찍을 수도 있습니다 나름 독특한 분위기를 느낄 수 있는 공원 겸 문화공간입니다",별표 5개,4년 전
sang ho Lee,풍경과 건물 조형만으로도 볼거리가 충족되는 장소,별표 5개,6년 전
tax shina,바쁜 서울 안에서 시간이 멈춰있는 듯한 여유를 즐길 수 있는 곳,별표 5개,4년 전
Seungyul Chang,주말 편히 쉴 수 있는 공원 다양한 컨텐츠 좋은 공간,별표 5개,5년 전
skict,겨울에 가보니 남겨신 시설의 느낌이 좋다,별표 5개,6년 전
Hoon Hoon,생각 외로 아름다운 산책 명소,별표 4개,4년 전
lena,아미피디아 때문에 가게 되었는데 생각보다 쾌적하고 좋앗서여,별표 5개,6년 전
LEE JUN YEON,월드컵경기장역에서 내리면 가깝습니다,별표 4개,7년 전
김정환,주말에 아이들 데리고 아무 생각없이 다녀왔는데 생각보다는 좋았습니다 아이가 관심있어하는 건축 관련 전시를 하고 있어서 재미도 있었습니다 나들이 삼아 가보는 것도 좋습니다,별표 5개,5년 전
광진구청장,날씨 좋을때 데이트코스로 좋아요,별표 5개,6년 전
수르,행사안하면 넓기만하고 별거없슴,별표 4개,5년 전
jun tai Seo (Kenneth),주차장 협소하고 축구경기나 행사가 있으면 안오시는걸 추천드립니다 다양한 행사와 문화공연이 있고 편하게 쉴수있는 시설들이 있어서 좋아요,별표 4개,2년 전
hyoungjin kim,"그냥 산책하는 장소 정도로, 주차장이 부족함",별표 3개,6년 전
KYLE,카페와 공원 정도로의 활용 문화비축기지라고 하기엔 거창함,별표 3개,3년 전
TAE YANG Yi,"주차장이 꽉차면 더이상 사람을 받지 않아서 한정된 공간에도 사람 밀집도가 그리 높지 않아서 좋은 곳이에요~ 아이 놀기 좋고 숲도 있고, 그리 높지 않은 매봉산도 있어서 한달에 2~3번씩 방문하는 곳입니다",별표 4개,수정일: 3년 전
우아미,"문화비축기지는 가족과 편하게 나들이, 피크닉하기에는 너무좋은곳 같아요 집가까이 멋진 쉼터가 있어 좋아요",별표 5개,3년 전
photo dain,야간 산책도 조용해서 좋아요~ 차분하게^^,별표 5개,6년 전
Jonghee KIM,대중교통이용시 월드컵경기장역으로 다니셔요~ 버스는 너무멀게 느껴지네요 숲 아래 있는 또다른 도시같아요~ 신시대적이면서도 옛느낌도 나고 참 신비하고 아름다운 곳이예요♡ 너무 안타깝지만,별표 5개,5년 전
