작성자,내용,별점,작성일
안가희,야경이 너무 예쁘서 잘 보고왔어요 날씨도 좋아 산책하기도 좋아서 제대로 힐링하고 왔어요^^,별표 4개,10달 전
김재윤,공원화가 잘 되어있네요 수상생물과 자연의 조화가 멋있어서 사진찍기도 좋구요,별표 4개,1년 전
유성욱,"서울 쪽 꽃구경 및 가볍게 산책하기 좋은 공원이에요 한강을 보면서 바베큐를 먹을 수도 있고 오리배, 수상 레저활동 등 다양한 경험을 기분좋게 할 수 있는 곳이라 생각합니다",별표 5개,1년 전
WONI,"봄 꽃이 만연해 더욱 이쁜 선유도 공원🌸 연인이나, 가족, 모임 단위의 방문객들이 많아요👣 저는 편의점을 들렸다가 방문했는데, 선유도 공원 내에 미니스톱도 있고, 소떡소떡 파는 카페도 있고 있어요",별표 5개,2년 전
나마늘 (마늘),작고 예쁜 공원으로 집 근처에 있으면 자주 찾고 싶은 공원이다,별표 4개,1년 전
비단,밤새 비가 내린 후여서 그런지 물에 비친 하늘도 구름도 멋지네요 서울 근교라 가깝고 대중교통으로도 가기 편해요 걸어서 합정역 가기에도 좋구요 자전거 타기 보다는 산책 하면서 수중식물과 기획전시 보는 걸 추천합니다 벤치도 많은 편이구요 편의점 하고 카페는 딱 한군데 있어요 ~ ㅋ,별표 5개,3년 전
YoungMeen Chung,전에 비해 요즘은 나무나 식물들의 관리도 비교적 잘 되어 있어 사계절 아름다운 모습으로 관람객을 맞는다 내부에 카페가 한 곳 밖에 없는 것 같은데 주위 풍경을 해치지 않는 멋진 카페가 더 들어 왔으면 좋겠다 과거에 수도정수장이었던 선유도공원은 내부의 풍경이 정수장의 설비들을 활용하여 꾸며졌기 때문에 다른 어느 곳에서도 볼 수 없는 독특한 풍경을 보여주는 멋진 곳이다,별표 4개,수정일: 2년 전
황종각,9호선 선유역에서 5분거리 과거에 수도정수장 이였죠 그시설바탕으로 아름답게 꾸며 주네요 식물원 도 있고 요 화장실도 깨끗한 편이고요 아름답게 꾸며진 커피 까페라고 부를까요 전경이 멋지네요 근데 커피 가 좀비싼것 같아요 식물원은 수리중 이래요 아쉬워 요 훨체어타신분들 다니기도 좋아요 맛지네요,별표 3개,4년 전
Eddy Seong,")곳 여름 산책 코스로 내륙 공원보다 100배 더 추천한다 또한 공원 내 나무와 담쟁이덩쿨이 많은것이 이 곳 만의 특징으로써 풀내음 하나는 왠만한 수목원 만큼 마음껏 느낄 수 있다:) 여름에 와도 섬이라 그런지 바람이 꽤 불어서 시원하다, 여름에 돌아다니는걸 극혐하지만 그나마 물가라 산책해도 덜 힘든(",별표 4개,5년 전
national_jiographic,"한강 중간에 있는 하중도인데, 가볍게 강변 보면서 산책하기 좋습니다",별표 5개,9달 전
Glass LEE,대중교통으로도 접근성이 좋고 자차로는 양화한강공원 주차장을 이용할 수 있음 조경이 예쁘게 잘 되어있고 입구도 두 방향이라 매우 편리 오전 6시부터 밤 24시까지 운영하는 선유도 공원,별표 5개,4년 전
황서하,화장실 깨끗하고 여러 곳에 위치해 있습니다 선유도 내에 위치에 있는 편의점은 매우 비싸니 음식이나 간식을 미리 가져오는 것을 추천드려요 자전거 타고 가다가 좀 멈춰서 나들이하기 좋은 곳 입니다,별표 5개,3달 전
시바멍멍,주차장을 직접 공원 쪽에 두지 않고 걸어야 들어갈 수 잇음 대신 넓고 쾌적해서 산책하기 아주 좋은듯 주변 경관을 보는 것보다 천천히 도란도란 돌아다니는 좋은 공원 같음,별표 4개,5년 전
김경식,"카페, 벤치, 강당 계단 등 쉴 수 있는 공간이 많아 데이트코스로 적합합니다 한강공원에서 섬으로 접근하기 쉽게 넓은 다리가 2군데에 위치해있어서 걸어가기에 적합합니다 노들섬과 달리 돗자리를 펴고 피크닉을 즐길 수 있는 들판 보다는 잘 조성된 대나무길들을 걷는 즐거움이 있는 곳입니다",별표 5개,3년 전
호주,자연 녹지 조성을 꽃과 나무들로 제대로 구성이 되어 있었고 밤에는 조명도 예쁘게 밝혀 주고 있어서 산책하기가 너무도 좋은 장소였습니다 양화대교 문래동 방면으로 가다 보면 중간에 버스 정거장이 있는데 그곳으로도 들어가실수 있기 때문에 대중 교통을 이용할 수도 있으니 반드시 방문해 보시기 바랍니다 양화 한강공원에 갔다가 연결 도로가 있어서 선유도 공원을 방문하게 되었습니다,별표 5개,4년 전
이원이,자주가는곳이였는데 오랫만 간 선유도 공원주말이라 사람들 많음 여기저기웨딩촬영하는분들도 있고 가족끼리 연인 등등 그늘에서 쉬기좋게 만든 공원,별표 5개,2년 전
이채연,아이들 데려가면 모래놀이도 가능하고 일반 한강공원보다 위험요소가 덜해서 좋음 지형상 바람도 많이 불지 않아 그늘자리에 돗자리 깔고 앉아있으면 딱 좋음 한강같지 않고 외국같은 느낌의 공원,별표 5개,3년 전
시가 아름다운 우리 가곡-Shine,선유교에서 보는 일몰도 아름답고 조명이 들어온 밤풍경 역시 볼만하다 선유교에서 한강길로 내려가 당산역으로 이어지는 한강길 또한 운치있다 집에서 가까워 늘 가는 선유도공원,별표 5개,5년 전
이선희,제가 간날은 평일 이라 사람도 많이 없어서 한가롭게 한강을 즐기수 있어서 좋았습니다 한강물멍 최고 최고 👍🏻,별표 5개,수정일: 1년 전
변상언,선유도역 2번출구 직진해 걸어가도 되고 양화대교의 선유도공원 버스정류장에서 들어가도 됩니다 푸르름 가득한 한강섬 꽃들도 많고 한강의 경치도 좋고 수생식물원에 수련이 피어나고 있어요,별표 5개,수정일: 3년 전
장유나,"서울에 살면서 말로만듣고 처음가본 매력만점 공원입니당:-) 많은 나무들과 너른 잔디밭에 여러가지 수생식물과 꽃들, 탁트인 한강풍경까지 정말 최고예요^-^Vvv 자연속에서 여유를 느끼며 쉬어가기 좋은 장소로 강추에요~* 사진찍기 좋은 장소도 곳곳에 많고요",별표 5개,5년 전
정승환,대중교통이나 승용차로도 접근성도 좋고 작지도 않으면서 경치도 좋은 공원입니다 가을 단풍도 좋습니다 60이 너무게 서울에 살았어도 이런 공원이 있다는 것을 처음 알게 되었습니다,별표 5개,4년 전
즐겁다,"선유도역에서 걸어가도 되고 버스 타면 바로 앞에서 내릴 수 있어요 도심속에서 이런 장소를 찾기 어려운데 이런 곳이 있어서 좋네요 한적하고, 나들이 하기 좋은 장소",별표 4개,6년 전
정정종혁,양화대교 버스 정류장에서 가까이 접근성좋은 공원 벚꽃이 만발하여 힐링하기 좋은곳 ~♡♡ 선유도 공원 봄 가족나들이 코스로 최상의 공원 입니다,별표 5개,4년 전
Brus Lee,선유도 공원안에 카페에 야외 테이블에서 주전부리랑 커피한잔을 먹다보면 참새때가 다가와요,별표 5개,수정일: 3년 전
윤태완,"특정 구역(시간 정원, 전망대) 말고는 차에서 내려서 유모차나 휠체어가 가기도 편할 거 같아요 아이들 모래놀이 하는데랑 놀이터도 있는데 좀 공사장 느낌납니다 강아지 산책 시키는 사람 많아요",별표 4개,2년 전
NORA P,아름다운 사진을 찍고 한강을 보며 휴식을 취하기 좋은 공원이에요,별표 5개,1년 전
Y.M KWON (민이바라기),아이들 체험학습 겸 4월 초 다녀왔는데 여기 참 좋네요 연탄모양의 빵도 먹고 시간 보내기 좋더라고요 아이데리고 간게 5-6번 되는거 같은데,별표 5개,3년 전
김숭호 (퓨처),잠깐 산책하기 좋은곳이네요,별표 5개,1년 전
Sangeon Byun,모처럼 산책겸 양화대교 야경을 보기위해 저녁시간에 가서 찍은 사진들로 한강바람 꽤 쎄네요 공원을 지나 양화대교 남단까지 갔다 오면서 멋진 야경과 함께 했습니다,별표 5개,7년 전
Lena,"수도권에 있는 산책하기 좋은 공원이에요 :) 저는 혼자 노래들으면서 걸으려고 들렸었는데, 가족, 친구단위 등으로 와도 다 좋을 것 같아요 휠체어타신 분들도 다니기 좋게 길이 잘 정비되어있어요",별표 5개,4년 전
엄경택,"참새는 집에서 기르는듯 길들여져 있어 조류 관찰은 괜찮은 듯 카페 옆 데크 한강고수부지보다는 고즈녁, 조용히 걷거나 멍때리기 좋음 그러나 성수기 때는 모르겠음",별표 3개,4년 전
김진한,우선 입장이 무료고요 아기자기하고 잘 꾸며놔서 구경할 곳도 많아요 특히 저녁에 가면 조명때문에 그런지 더 예쁘네요,별표 5개,3년 전
모야모,"원래는 서울 정수장이었던곳을 리모델링하여 생태공원으로 선보인곳으로 빨강, 노랑, 초록과, 갈색의 조합이 멋져 사진을 찍기 좋고 평상시에도 한강 조망이 좋아 가족, 친지, 연인, 나홀로는 물론이고 웨딩 촬영도 많이 오는 곳이다 저무는 가을녁 황혼이 질 무렵이면 노을과 더불어 환상적인 색의 조화가 눈을 어지럽히며 쓸쓸했던 마음을 풍요롭게 해주고 스산한 강바람은 함께온 이들과 체온을 나누게 해주니 여러모로 우리에게 고마운 공원이다 가을녘 서울에서 가까운 쉼터로 좋은 공원이다",별표 5개,6년 전
Victor Nam,"용지 재활용 아이디어가 돋보이고, 나름 전망도 좋고 그래요~ 편의 시설을 조금만 더 보수하면 좋을듯~",별표 5개,6년 전
낭자객,특별히 볼 거리는 없지만 조용히 쉬면서 힐링할 수있는곳 같아요ㆍ다리 중간에 위치하고 전시관도 있네요,별표 3개,2년 전
Dewani Cage,"크진 않지만 길이 잘 닦여있는 데다 붐비지 않아 산책하기 좋고, 무엇보다 한강을 가까이서 조망할 수 있어 좋습니다 다만 해가 진 뒤엔 깜깜하고 볼거리가 없는 편 아포칼립스같은 분위기가 매력인 한적한 공원",별표 5개,2년 전
우화옥 (미미루나행복이),사계절 바람쐬러자주가는데 봄ㆍ가을에 너무좋아요 꽃도많구 단풍도 많구 ᆢ카페도있는데 2층도넓구 야외도있어서 개인적으로 너무좋아합니다 올봄엔 입구에 튤립도많이있어서 더예쁘더라구요,별표 5개,4년 전
안봄날,호젓하고 좋은데 접근성이 떨어져요 날 좋은 봄가을엔 괜찮지만 여름 겨울엔 가기 힘들 것 같아요 공원내 간단한 파스타& 피자 &매점 있어요,별표 4개,5년 전
BRIANNA “소피” Sopi,한강뷰도 시원하고 식물뷰도좋고 산책하고자전거타기도 좋은곳,별표 4개,11달 전
진짜내가참는다,"서울에서 산에 올라가지 않는한 시야가 트인 곳이 드문데, 한강도 볼 수 있고 식물도 다양하게 있고 강 건너 보는 재미도 있고 좋습니다",별표 5개,4년 전
robinhood sinchon (신촌로빈훗),"디이트, 가족 나들이, 나홀로 산책 모두 좋음 날씨가 좋을 때는 웨딩촬영이나 코스프레 모임을 하는 분들이 정말 많아요",별표 5개,5년 전
인공지능,공원 내에 매점이 하나있는데 가격이 좀 비싼 편이었습니다 규모는 크지않지만 사람이 북적이지 않아 조용하고 보기좋은 나무들과 식물들이 있었습니다 선유도 다리에서 바라보는 한강 경치가 좋았습니다,별표 3개,5년 전
Sun Eun Shim,깨끗하고 관리 잘 되어 있어요 한가하게 산책할 수 있어서 한강공원보다 훨씬 낫다고 생각합니다 상수 홍대 당산도 버스한번이면 금방가서 좋음 웨딩/스냅촬영하는 사람들이 많은거 보면 사진도 잘 나오나봅니다~,별표 5개,6년 전
Stephen Song,"산책, 운동하기에 참 좋은 곳인것 같아요 정수장 시설도 일부 남아있고 거기에 수생식물을 키워서 볼거리가 있네요 상수도 정수장으로 사용되던 곳을 공원으로 만든곳이라네요",별표 4개,3년 전
Sohyun Kwon (Emma),한강뷰를 즐길 수 있어서 데이트코스로 찾으면 좋을것같아요 무엇보다 공중화장실이 깔끔하게 관리되어서 좋더라구요 벚꽃이 막 필때쯤 평일에 방문했더니 아주 한가해서 좋았어요,별표 5개,6년 전
이유미,아이들과 함께 산책 & 놀기 좋아요 공원 반대편 숨은 장소에 조류전망대있어요,별표 4개,수정일: 4년 전
J Persona (myaongjji),단풍이 너무 예쁘고 산책길도 잘 되어있어서 좋습니다,별표 5개,11달 전
joon jay,"조금 실망할 수 있는 곳이지만, 한강 한 가운데 위치하여 강북 지역과 한강 이남지역의 풍경을 마음껏 즐길 수 있다",별표 3개,3년 전
YOUNG HAN,"오래시간을 보내시려면 식사시간때 나가서 먹고 돌아오거나, 도시락을 싸오는게 좋을 것 같아요 꽃구경 할 건 별로 없어서, 그냥 느긋~하게 돌아다니기 좋아요 내부에 매점이랄게 따로 없고, 카페가 하나 있어요",별표 3개,7년 전
남주영_Glo,장애인차량은 선유도공원 내 주차장에 주차할 수 있어요 오늘은 날씨도 그리 춥지 않아서 더 좋았네요 갈 때마다 좋은 곳이에요,별표 5개,4년 전
G W Park,사진 동호회에서 촬영을 자주올 정도로 풍경이 좋음 서울에서 한가하게 쉴 수 있는 조용한 곳 내부 편의점은 너무 비싼편,별표 4개,8년 전
한때왕팔뚝,주차는 공원내에 안되니 대중교통 추천드립니다,별표 5개,3년 전
H O,다른 한강 공원들에 비해 조용하고 사람도 별로 없고 예쁘서 좋다,별표 4개,1년 전
오준영,여기는 한강을 낀 양화대교 중간에 위치한 장소로 산책과 휴식을 겸하는 장소로도 좋다 그래서 잠시 가족들과의 나들이도좋은곳이다 주위 경관도 자연을 느끼며 눈을 멀리하면 문명의도시를 접하는 장소가 보이기도한다,별표 4개,5년 전
Kevin Shin,규모가 매우 크고 잔디밭도 넓어서 가족이나 연인들이 주말마다 많이 찾는 명소이다 양화대교 중간에 위치한 자연생태공원,별표 5개,3년 전
겨울이온다,산책하거나 피크닉가기 좋은 장소,별표 4개,2달 전
shineui mo,당산역에서 한강시민공원 경유하여 선유도공원까지 날씨가 좋아 오랜만에 주말외출 처음 가보는 선유도 공원(신선들이 놀다간 섬) 봄에 한번더 와야겠구다 생각한다,별표 4개,4년 전
오영옥,가을엔 단풍까지 심심치 않고 사진 찍기 좋은 장소도 많아서 좋고 강바람 맞으며 새떼 구경도 한몫하는 걷기 좋은 장소입니다,별표 5개,2년 전
김찜,"벚꽃이 다 안 폈을때 가서 그런지 모르겠지만, 생각보다는 볼 게 없었네요 그래도 한강 보면서 선선하게 다녀오기에는 좋습니다",별표 3개,2년 전
최상희,"교통도 편하고 ,산책이나 운동 쉬어가긴 좋은 도심속 공원이다 결혼식 화보나 웨딩사진도 많이 찍고, 티브 예능에서도 많이 나온다 암튼 소개나 추천해주고 주고 싶은 공원 중에 하나이다",별표 4개,6년 전
이상범,구석에 라일락 핫포인트가 있는데 여친사진 찍어주기 너무 좋습니다 ^^ 적극 추천 참 돗자리 챙겨가도 좋으실거 같아요 자리 잘 잡으면 너무 좋을것 같습니다 적당한 바람과 러일락향기도 좋아요,별표 5개,수정일: 3년 전
moonsun Lee,"작지만 메타세콰이어 길도 거닐수있고, 숲속에서 차한잔 하는 여유도 느낄 수 있어요 푸른 숲에서 한강을 가까이 볼수 있고 군데군데 그네의자도 있어서 쉬어가기 좋아요 참고로 카페와 전시관은 월요일 휴무에요",별표 4개,5년 전
뉴룩,한강 보면서 흔들의자에 앉아 커피 마시면 무릉도원 작은 식목원도 있고 산책 하기 너무 좋고 사진 여기서 찍으세요 걷다보면 겨울바람도 따뜻해짐,별표 4개,수정일: 3년 전
SEUNGMIN LEE,이미 선유도공원이라는 훌륭한 도시재생 케이스를 보유한 서울시가 뉴욕까지 가서 하이라인 베껴서 서울로 만든건 이해불가,별표 5개,수정일: 3년 전
DooHyun Hwang,"선유도 내에는 장애인 주차장이 있고, 보통은 양화한강공원 주차장을 이용하셔야해요 별도의 교각을 통해 연결된 선유도역 2,3 번 출구를 통해 걸어가시거나 다른 역에서 버스로 환승해가시면 됩니다 선유정수장 시설을 활용한 생태공원이라 그 흔적들이 여기저기 남아있어요",별표 3개,8년 전
신연선,선유도공원은 처진 벚꽃이 예쁘요 벚꽃이 활짝 폈어요,별표 5개,1년 전
이도형,연인끼리 가족끼리 삶의 여유를 즐길수 있는 공원이예요 서울이지만 이국적인 분위기로 사진 찍기 좋은 공원이예요,별표 5개,5년 전
이동한,연인들의 데이트 코스로 제격이며 산책하기 좋은 곳 전망대에서 바라보는 야경도 아름답다 하수처리장을 공원으로 탈바꿈하여 사용중이기에 기존에 사용중이던 시설물들을 그대로 보존하여 두었음,별표 5개,8년 전
이은재,다른 서울에 있는 공원이랑 느낌이 많이 다름 좋은 쪽으로 크고 넓고 사람 많고 나무도 많음 👍👍,별표 4개,5년 전
나리쌤,"선유도공원은 합정역에서 버스를 타면 공원입구에 바로내려줘서 접근성이 좋아요 선유도공원은 어린이와 연인, 가족과 함께 나들이 하기 좋은 장소에요 대신 자가용을 가져오면 주차장이 멀어서 좀 걸어야해요",별표 5개,5년 전
김의진,강바람도 쐬고 한강의 야경 보고싶으신분들한테 추천드립니다 곳곳에 벤치도 많아서 쉬기도 좋았네요~,별표 5개,4년 전
meeracle,"꽃들은 만발하고, 온통 초록이 가득해서 산책하기 참 좋았습니다 공원이 전체적으로 너무예쁘고, 사진스팟입니다 반려견 동반 환경 펫티켓 지켜가며 산책하기 좋아요",별표 4개,수정일: 2년 전
SEO DJ,밤에 산책하면 조용하고,별표 5개,1년 전
tour hong (tourhong),카페와 편의점이 한군데 공원안에 있습니다 예전 정수장터를 이용해서 생태자연공원으로 만든 선유도공원,별표 4개,5년 전
오늘,야간 조명을 너무 밝지 않은 좋화로운 불빛으로 하면 좋을 텐데 아쉬워요,별표 3개,수정일: 9달 전
Anthony Oak,아름다운 수목과 깨끗이 정돈된 부대시설 또 한강의 좋은경관을 가지고 있습니다 일주일에 2~3번 방문하는 내가 가장 좋아하는 공원중의 하나입니다,별표 5개,수정일: 3년 전
하상영,하지만 길고양이에게 먹이를 주시는 분들은 개념있게 하시면 좋을텐데 아쉽네요 깨끗하고 항상 잘 정돈된 느낌,별표 5개,수정일: 3년 전
이영숙,선유도이야기관에서 선유도를 다시 알았고 폐정수장을 이용한 공원 여러곳을 구경했습니다,별표 5개,2년 전
Juy,당산역에서 지하철통로가 연결되어있어 방문하기 편합니다 세세한 부분까지 관리가 잘 되어있다는 느낌입니다,별표 5개,수정일: 4년 전
Daeyoung Kim,양화대교 방면 주차장입구는 5월부터 폐쇄 선유도 공원 안의 선유도이야기 건물도 폐쇄된 상태라서 외곽만 산책하다 왔네요 5) 서유도 공원 방문하는데,별표 4개,3년 전
정주영,멋진 건축물과 아름다운 자연환경 바로 앞에 보이는 양화대교까지 두말할것 없는 최고의 공원이다,별표 5개,6년 전
잔액부족,도심의 쉼터 역활을 톡톡히 하는 곳 언제와서 사진을 찍어도 아름답고 예쁘게 나옵니다 가족 나들이 예비 신혼부부 출사 등등 언제와도 만족할 만한 장소지만 주차가 한강시민공원 주차장 뿐이라 걸어오기 멀다는 단점이 있습니다 돗자리와 도시락 필수 입니다 편의점과 식당이 있지만 그닥 추천하지 않습니다,별표 4개,6년 전
Bonbon Chemin,벚꽃지고 푸릇푸릇한 잎사귀피는 때 와도 좋을 곳입니다 사진도 찍고 천천히 쉬면서 갔더니 40분정도 소요된 것 같아요 4월 둘째주에 방문한 선유도의 벚꽃은 생각보다 많이 진 건 같았습니다,별표 5개,6년 전
김magaret,봄 가을 그리고 여름이 예쁜 곳~소풍이나 출사로 붐빌때가 많지만 조용히 산책할수도 있는 기회 종종 있습니다,별표 5개,수정일: 1년 전
King Yong,작지만 아름다운 공원 평일에 방문하면 한적한 곳에서 독서와 사색하기 참 좋다,별표 5개,5년 전
조문기,선유도 공원에서는 서울이 한눈에 보입니다,별표 5개,10달 전
Matthew Lee,너무 아름다운 곳입니다 ㅎ 이 정도로 잘 가꿔진 곳인 줄 몰랐어요 ^^ 날씨까지 도와주네요,별표 5개,5년 전
Jihye Brenda Cho,시설들은 이제 많이 낙후되었지만 그래두 꾸준히 관리되고 있는 느낌은 난다❣ 연인과 데이트하기 두말할것없이 좋지만~ 친구들과 한강을 바라보며 카페에 앉아 수다떨기에도 안성맞춤,별표 5개,6년 전
이윤아,진짜 너무너무 예쁘고 사람들이 북적북적 단란하게 돗자리깔고 피크닉 즐기는 모습이 너무 좋았어오 ㅠㅜ 사진찍기도 너무 좋고 뷰도 너무 좋았어요,별표 5개,4년 전
최고봉,"공원으로 개조한지 20년이상 지났지만, 손색이 없습니다",별표 5개,1년 전
박은해,가실땐 꼭 맛있는 음식과 돗자리를 가져가세요 근처 카페도 많구요,별표 5개,수정일: 3년 전
crimson Kim,양화한강공원에서 걸어서 갈 수 있는 곳 야경이 멋진 곳으로 선유도 안쪽에는 사진 찍을 hot spot이 많음 양화한강공원 주차비는 최초 30분 100원 이후 10분 200원임,별표 5개,5년 전
yongho row,산책하기 좋은 공원 재생공간으로 포토 스팟이 굉장히 많다,별표 5개,6년 전
임승필,매점겸카페는 방문하지 않길 추천 사람이 많이 찾지 않고 날이 좋을 때면 산책하기 좋음,별표 5개,7년 전
Iron Choi,"가을 정취 느끼기에 너무 좋아요, 연인,가족과 함께 걸으면 기분 좋아지는 공원 최애합니다 ♡",별표 5개,5년 전
이상훈,사진찍기좋은 스팟이 많아요 접근성도좋아요 화장실도입구마다있고 정비가잘된 곳이에요 지금계절엔 꽃이없어서 아쉬워요,별표 5개,수정일: 3년 전
나는,"맑은 하늘에 봄기운 가득한 따뜻한 햇살과 한강변 뷰는 마음을 편안하게 해준다 다만, 기존 밑에 조성된 공간은 현재는 정비중인 관계로 출입이 불가능하다",별표 5개,2년 전
jungsuk ko,날씨는 너무 더웠지맘 평화롭고 한적하니 좋았음 공원 규모는 작지만 사진 스팟은 많았던 곳 안에 매점 있지만 물건은 많지 않음,별표 4개,3년 전
난나,선유도 역에서 좀 걸어 내려와야 되지만 입장료도 없고 그냥 아무생각 없이 자연구경하다 가기 좋은 곳,별표 5개,5년 전
유은정,아이들이 쉬어서 가까운 선유도공원에 왔는데 환경의날 행사를해서 더좋았고 식물들을 잘 꾸며놀아 너무 좋았어요~,별표 5개,3년 전
TY,교통이 편리하며 쾌적하여 산책하기에 좋다 따뜻한 날엔 더 멋진 공원,별표 5개,7년 전
Mark Lee,양화3주차장 주차가 좋다 산책하며 그늘에서 조용히 쉴 수 있는곳,별표 5개,4년 전
홍현선,섬공원으로 조경도 잘되어 있고 청춘남녀가 데이트하기에 아주 좋은곳,별표 4개,5년 전
hak yeong,서울의 새로운 모습을 볼수있고 그리고 석양 야경이 좋은 해질때는 다리쪽이 더 멋있는것 같아요,별표 5개,6년 전
영순이,"셀프웨딩 촬영하기에 적합하고요 꽃과나무,하늘과 바람과 강물까지 너무 아름다운곳이네요 주차장이 약간 멀고 좁아서 대기시간이 오래걸리는게 흠이에요",별표 4개,6년 전
안재영,자주 가는곳 이지만 계절별로 다양한 풍경을 감상할 수 있어서 좋다 조용하며 한적하게 걷고 쉴 수 있다,별표 5개,3년 전
dong hyeon kim,아침에 산책 하기 좋은 장소로 추천 드립니다,별표 4개,2년 전
류성용,충분헤 넓고 볼 것도 많고 운동하기도 데이트하기도 참 좋아요,별표 5개,5년 전
