작성자,내용,별점,작성일
Jueon,편의점도 크게 있고 사람들도 많아서 밤 늦은 시간에 데이트하기 괜찮은 거 같아요 그리고 반포한강공원보다 조용한 분위기여서 연인이랑 떠들기 좋아요~ 그냥 맥주 한 캔 마시면서 한강 구경하기 좋습니다,별표 5개,10달 전
Kevin Dukho Lee,여름엔 수상스포츠도 할것이 많고 그늘막 텐트나 돗자리 들고 나와 쉬기에 딱 좋은 곳입니다,별표 4개,9달 전
Stella,"✨️^^ 반려견 동반 환경 반겨견을 데리고 나와 산책하기 편리하고, 강아지들이 좋아해요 어제 낮에 고기를 먹고나서 언니와 뚝섬 한강공원으로 산책을 갔어요 날씨가 따뜻해서 물멍하기도 좋고, 반짝이는 윤슬이 너무 예뻤어요",별표 5개,1년 전
양미숙,꽃들로 힐링하기 좋은 명소랍니다 곳곳에 쉼터가 마련되어 있어 시원한 한강바람에 힐링 할 수 있어요 피크닉 구역 그늘 막을 칠수 있고 한강변 라면 존 한강뷰와 멋진 추억을 남길 소중한 장소에요,별표 4개,1년 전
김창규,"화장실 화장실, 매점이 가까이에 위치하고 있었다 반려견 동반 환경 반려견 동반 가능함 피크닉 구역 가족, 연인, 친구들이 그늘막 텐트와 돗자리만 있어도 곳곳에 조성된 나무그늘로 시원한 강바람과 한강을 조망하면서 피크닉을 즐길 수는 좋은 장소다 한강 고수부지에 유명한 유원지라서 시설도 좋고 깨끗하고 잔디와 나무그늘도 잘 조성되어 있어서 어린 손녀를 데리고 가서 텐트치고 즐거운 시간을 가졌다",별표 5개,1년 전
daisung Kim,"수영장 방문,♡ 화장실 에어컨 설치 필요, 태양열 수증기는 인도(보행자 도로)에 설치해서 좋았다 가성비 80%로 (썬텐 이용시) 자주 애용할듯,",별표 5개,1년 전
BRIANNA “소피” Sopi,"서울정원박람회가 열리고있어서,꽃구경 실컷하고 한강도보고 음악분수도 구경하고^^ 구경하고,좋았어요^^",별표 4개,1년 전
신의연,올림픽대로 뚝섬 유원지 예쁜 골목골목 음흠흠~ 아이유 노래에서도 나오고 꽁꽁 얼어붙은 한강 위로 고양이가 걸어다닙니다,별표 5개,2달 전
Gemma Park,국제정원박람회 구경 다녀왔는데 시원한 한강과 푸르고 알록달록 예쁜 꽃들을 볼수 있어서 좋았고 힐링되었어요,별표 5개,1년 전
단하랑,"편의점이 근처에 있어서 필요할때 물건을 바로바로 수급할 수 있었고, 화장실과 흡연실도 그리 멀지 않고 가까워서 자주 가거나 필요하시다면 괜찮다고 생각합니다 잠실과 여의도에서 행사가 있어서 밤에는 간접적으로 불꽃놀이도 구경할 수 있었어요 배달존이 있어 배달로 음식을 시켜먹을 수 있지만, 미리 맛집을 찾아서 족발과 막국수를 준비해갔고 서로 집에서 간식들도 바리바리 싸들고 왔습니다 물론 쓰레기도 깨끗하게 치웠습니다",별표 5개,2년 전
요르,밤마실 가기 좋아요 더워도 운동하는사람 많네요 역시 한강 분위기 최고,별표 5개,수정일: 1달 전
김순희,너무 아름다운 곳이예요 정원이 휴식하기 좋게 예쁘게 꾸며져 있어요,별표 5개,11달 전
김은정,서울에 이런 곳이 있는 건 참 좋은 것 같습니다,별표 4개,1년 전
Mia Song,"근처에서 텐트, 돗자리, 보드게임 등 렌트할 수 있는 업체가 있어서 빈손으로 오더라도 한강에서의 시간을 즐겁게 보내실 수 있을 것 같아요 :) 가벼운 돗자리나 손수건, 썬글라스 챙기면 좋겠네요 오랜만에 방문한 뚝섬 한강공원",별표 4개,1년 전
닭사부일체,좋네요 쉼의 여유^^아름다운 밤,별표 5개,2달 전
아토밍,피크닉 산책 공원조경 너무 좋은곳 화장실 화장실이 깨끗하고 중간중간 위치가 찾기도 편해요 피크닉 구역 피크닉구역이 넓어서 돗자리 깔고 쉬기에 좋습니다,별표 5개,1년 전
harry Kim (harry63),공연등 수시로 열립니다 화장실 주변곳곳에 시설이 잘갖춰져 있어요 반려견 동반 환경 산책하기 좋은 장소임 피크닉 구역 배달 피크닉세트 임대등 환경이 잘갖춰져 있어요 피크닉품목 대여하는곳도 있고 편의점도 잘갖춰져 있고 자전거타고 트레킹하고 수영하고 다양한 먹거리 배달,별표 5개,1년 전
이냥,안쪽에는 전시와 도서관과 카페가 있다 피크닉 구역 엘리베이터 앞에 그늘이어서 돗자리 피고 계신 분들이 꽤있다 입구가 양쪽 끝에랑 중간에 두군데 엘리베이터가 있다,별표 5개,2년 전
김태양,시민들도 선민의식있게 사용한자리 또는 분리수거를 잘하면 앞으로 더 관리가 잘되지 않을까 합니다 몇년전보다 상당히 환경이라던가 위생관리가 좋아진것 같아요,별표 5개,1년 전
낭자객,덥지않고 조용히 피크닉ㆍ물놀이 하기 좋은곳으로 가족단위ㆍ연인들 데이트 딱 좋다 ㆍ멀리 잠실운동장과 롯데 타워가 보인다,별표 3개,2년 전
안정은,15분 거리에 이렇게 좋은 공원이 있다는 게 행복,별표 5개,2년 전
김정희,주말에내손으로직접체험하는게 너무좋아서 한번씩 가게되었습니다~(시원한 분수를보며) 화장실 올해처럼 폭염으로 고통스런시간을보내는데 인천에서 뚝섬까지 한시간시원하게지하절타고 내리면 또마치 태국비행기내렸을때를 연상케했지만 급히화장실 갔는데 에어컨시설이 너무잘되있어 행복할 정도였습니다 서유럽열흘여행갔을때 다 좋았지만화장실은 꽝 세계공원박람회 를돌아보았고 새로운 공원 조형물 등 신기했습니다,별표 1개,1년 전
구기모,"자전거 타기도 좋고 걷기도 좋고, 라면은 꿀맛 뚝섬유원지역에서 가깝고 역 앞에 자전거 대여서도 있고 따릉이도 있어요",별표 5개,2년 전
Slowlife Juju,가족 친구들 같이 놀러가기 좋고 가까운 편의점 라면도 맛있요^^ 화장실 화장실 곳곳에 있어 편합니다 반려견 동반 환경 공원 산책하는 애견들 많이 보이네요,별표 5개,수정일: 1년 전
송봉원,자벌레길 다양한 볼거리와 휴식시설이 참잘되있네요,별표 5개,수정일: 11달 전
강데레사,국제정원박람회가 진행되어 볼거리도 많고 먹거리도 좋네요,별표 4개,수정일: 1년 전
Kevin,근처 산다면 날씨 좋을때 계속 갈듯,별표 5개,1년 전
조현규,"한강뷰, 캠핑체험, 한국문화체험 - 신한대학교 국제대학 유학생 추석맞이 격려활동",별표 5개,11달 전
케로로,주변 시설이나 놀거리는 여의도 한강공원이 좀 더 나은 것 같습니다 드론쇼 보고 왔는데 예쁘고 좋았지만 많은 인파를 뚫고 가기엔 좀 아쉬웠구요 건대가 가까워서 한강 갔다가 놀러 가기 좋아요,별표 4개,1년 전
한금희,7호선으로 쉽게 접근할 수 있기도 하고 시원한 강바람과 숲을 즐길 수 있기에 좋았다,별표 4개,3주 전
안나수이,강아지와 산책하기 좋음 바람이 살짝살짝 불때 돗자리 펴놓구 누어있으면 시원하다,별표 5개,2년 전
한다솜,드론쇼보러~ 요즘 한강 가기 좋은날씨라 기분좋게 피크닉하고 드론쇼도 너무 환상이였음,별표 5개,1년 전
이상곤,정원박람회 다녀왔는데 꼭 가보시길 추천드려요,별표 4개,1년 전
Youngbok Kwon,드론쇼를 보기위해 뚝섬공원에 많은 임파가 모였어요 드론쇼가 나름 멋있어요,별표 5개,1년 전
김주란,뚝섬 한강공원에서 드론 라이트 쇼 보고 왔어요 세상에 이렇게 멋진 드론 라이트 쇼를 보게 되다니 정말 너무너무 좋았던거 같아요 뚝섬 한강공원에서 좋은 추억 남기고 왔어요,별표 5개,1년 전
이재규,불꽃놀이도 하고 드론쇼도 하고 정말 즐겁고 재밌는 추억과 시간을 보낼 수 있는 곳이예요 *^^* 앞으로도 쭉~ 한강과 제 몸이 함께였으면 좋겠네요,별표 5개,2년 전
SangWook Lee,오늘 국제정원박람회에 처음으로 공원을 가봤는데 날씨도 쾌청하고 너무 좋았습니다 ~^^,별표 5개,1년 전
ailee Yamada,날씨도 좋았고😆아는동생에초대로가게된곳 텐트치고 아름다운하늘 가을을 즐기고온곳,별표 5개,1년 전
Chris Lee,접근성이 좋고 데이트를 하거나 조용히 자연을 바라보기에도 좋은 곳입니다,별표 5개,2년 전
김상규,산책하기 좋은 공원이에요 느긋하게 시간 보낼때 오면 좋을것 같습니다,별표 5개,2년 전
life soso,다양한 이벤트가 있어 공원이 활기가 너무칩니다 피크닉 구역 한강뷰 피크닉,별표 5개,1년 전
관악구 햄최몇,평일 저녁엔 굳이 돗자리없어도 될듯합니다 벤치나 데크가 잘되어있어 간단한 마실것만 사서와도 좋을듯합니다 시원한바람 맞으며 이곳에서 시간보내면 지상낙원이 따로 없습니다,별표 5개,2년 전
Wany Yoo,가족과 다니기 좋아요 놀이터와 매점이 있는 곳은 3주차장으로 넓은 주차장과 잔디가 필요한 곳은 2주장으로 가시면 좋아요,별표 5개,2년 전
전순욱,꽃정원 아쉽다 ~ 좀 더 꽃이 다양하고 예쁘면 좋겠다,별표 3개,수정일: 1년 전
KYOUNGSUN YOON,지하철 7호선 바로 앞이라 접근성이 좋습니다 화장실 화장실이 잘 갖춰져 있습니다 그리고 한강을 볼 수 있어 좋습니다,별표 5개,2년 전
Leo,가볍게 나들이 가기 좋아요~ 음식가격은 좀 비싸요,별표 5개,2년 전
Tae Q,산책 또는 소풍하기 좋은 곳 뚝섬자벌레라는 카페도 있는데 가볼만하다,별표 5개,2년 전
홍영구,"주차장이 따로 있어서 차량을 가지고 가는 것도 가능했으나 워낙 사람들이 많이 구경올 것 같아서 차량이동은 포기하고 지하철을 이용했음 다른 지인은 한강 반대편 잠실 측에서 구경을 했다는데, 한강변 하늘 공연이라 맞은편 한강변에서 여유있게 관람하는 방법도 추천함",별표 4개,1년 전
seongeun A (canzo),시간 미리 확인 필 피크닉 구역 7시 이후 텐트 사용불가 요즘 5월 잠깐 피크닉하기 좋아요,별표 5개,2년 전
J Persona (myaongjji),미세먼지만 없다면 산책하기 너무조앙,별표 5개,2년 전
YUN SUN CHOI,아침 워킹 러닝 산책하기에 이만한 장소없죠 한강이 집근처라서 너무 좋아요♡,별표 5개,2년 전
이건일,뚝섬한강수영장은 벌레배양지 벌레가 너무많아도 수질관리안하고 구경함,별표 1개,1달 전
구돼,산책과 자전거와 밥먹는게 딱좋음,별표 5개,1년 전
강민석,경치가 아름답고 관리가 잘되어있어 산책하기 좋은곳 관리하시는분이 확인을 안하시는듯,별표 5개,10달 전
윤대용,이용하는데 큰 불편함은 없습니다,별표 3개,1년 전
afoofa Jung (inthezone),고구려 역사지키기 마라톤 대회 하프코스 참여 2024,별표 5개,1년 전
김재윤,정원축제도 하고 볼거리 많네요 다만 세븐일레븐 할인안되서 아쉬움,별표 4개,1년 전
DynamiteKorean,공원이 잘 정비돼 있어서 좋아요 여러가지 사회활동도 열려서 좋네요,별표 5개,1년 전
김영일,한강 뚝섬 공원에서 드론 쇼 관람 화장실 3개의 간의 화장실,별표 4개,9달 전
"Chang-Yong Park,",공원과 산책하기 좋은 강변길 수영장도 있고 길건너 잠실 경기장도 가깝게 보이네요 지하철역도 바로 연결되어 편리합니다,별표 4개,1년 전
jong kon park,서울시 뚝섬 한강공원은 시민들의 휴식터입니다 지금이곳에는 국제 정원박람회가 열리고 있고 해설가가 멋진 정원해설을 하고 있습니다,별표 5개,10달 전
장성호,멋진 정원 공원이 생겼어요,별표 5개,1년 전
박JH,"개인 취향상 혼잡한걸 좋아하지않아서 별은 4개지만, 많은 사람들이 5개라 여겨도 충분히 공감할 수 있음 화장실 곳곳마다 있음 깨끗한 느낌을 기대하는건 무리지만, 심각한 정도도 아님",별표 4개,1년 전
김도연,접근성도 역앞이라 좋고 물멍 때리기도 적당하고 친구들이랑 매트깔고 배달음식 시켜먹거나 라면먹기 딱 좋은 곳이라고 생각합니다 이따금씩 생각나면 찾게되는 한강공원이죠,별표 4개,1년 전
서정범 (슈레딩거의 도마뱀),잠실에서 드론쇼 할때는 강변 테크노마트 가서 보시길 오히려 늦게 가는게 좋을정도로 사람이 나무 많음,별표 4개,1년 전
Yujin Lee,금요일에 드론쇼 사람 무지많고 편의점줄 엄청길고,별표 4개,1년 전
Yoseon Choi,시설 확충이 되면 좋겠습니다 화장실 여자 화장실 수가 부족한듯 줄 서있는 모습이 보입니다 벚꽃이 절정인 휴일 오후에 다녀왔는데 사람들이 많이 찾아 그늘과 앉을 자리가 부족한 느낌입니다,별표 3개,2년 전
정태성,"바람 쐬면서 배달 시켜 먹고, 지역 축제도 즐기기 좋습니다",별표 4개,2년 전
진,조각 전시가 있어서 좋아요~재미있어요,별표 5개,1년 전
소재섭,원래는 씨름장인 공간에는 이제는 모래놀이터가 되어 어린 아이들이 놀기 좋다 산책하거나 돗자리 펴고 쉬기 좋다 한강 바라보며 배달 음식이나 도시락을 먹는 것도 좋다,별표 5개,1년 전
꼬물자전거,한강길로 자전거 타고 가다 공원 의자에서 편하게 쉬었다 갔습니다 잘 조성된 공원입니다,별표 5개,8달 전
beach wing,그리고 뚝섬한강공원부터 서울 타워를 바라보며 서울의 숲까지 걸어 볼만 하고 반대 방면으로 롯데타워를 바라보며 광나루까지 걷는 코스가 참 좋습니다 많은 젊은이들이 또는 연인들이 한강 뷰가 주는 탁트인 전망과 여유로움을 느끼기 위해 많이 찾는 곳 입니다 뚝섬한강공원은 모든 배달 음식을 주문 할 수 있고 근처 편의점을 이용하여 소풍 기분을 낼 수 있습니다,별표 5개,2년 전
지미영,뚝섬한강공원가봤지만모든가로등을환하게밝힐수 있도록하세요뚝섬한강공원은모든사람들이이용할수있지만모든치안을강화하고순찰대가오고갈수있도록하세요 치안을강화하고특히각구역마다쓰레기통설치하고 넣을수있도록하세요특히뚝섬한강공원보니까그때 어떤할머니가외부쓰레기갖고가라고해서킹받았어요 아무튼모든구역마다쓰레기통을구역별로하되 외부쓰레기갖고가라고하지않으셨음좋겠어요내가이용하는맘대로쓰레기를못버린다는게납득이가지않은거같아 남겨요뚝섬한강공원도과태료60만원물수있도록하고 쓰레기가져가지않는다고각구역마다공지하세요 내가두고볼거니까요,별표 5개,2년 전
Michael-9988 Lee,"청담대교의 야경과 경치도 좋고, 뚝섬 한강 공원 이 바오 뒤에있고 앞으로는 아리랑 웨딩하우스란 곳이 있다 엄청 많은 사진 동호인 들이 이곳을 방문하여 엄청 고생한 기억이 있다",별표 5개,2년 전
방은전,무선 충전기도 있고 좋네요,별표 5개,1년 전
박경미,좋아요 질서도 잘지키고 쓰레기도 잘 버리고요,별표 4개,1년 전
박명진,아기자기볼거리도 많고 좋네요^_^ 가족들과 다시 한번 꼭 와봐야 겟다는 생각을 주네요,별표 5개,11달 전
호프로,하지만 눈오는 겨울에는 더 좋다 한강은 언제나 좋다,별표 5개,2년 전
김경실,편의시설 볼거리 쉼터 나들이 데이트 휴식 산책 여름에는 수영장 운영 겨울은 눈설매장 미니 놀이기구 가족나들이 하기 좋아요,별표 5개,2년 전
오프로,"저녁 22시경에 약1시간 걸었어요 공기가 좋고, 강바람 시원해요 나무들의 향기도 아주좋아요 놀이터 캔맥주 사서 시원한 저녁에 한강을 보면서 마시는거죠 화장실 남녀 공용화장실 좋아요 반려견 동반 환경 반려견동반 좋아요 피크닉 구역 피크닉 가능합니다",별표 5개,2년 전
byoungman kong (닥터공),날씨가 너무좋네요 자전거 타시는분들도 많고,별표 5개,10달 전
녹색걷기,"*대중교통: 7호선)뚝섬유원지역 2 접근성이 좋은 것도 인기 요인이다 잠실대교와 영동대교 사이의 강변 북단에 있는 광진구의 한강공원으로, 1982∼1987년에 뚝섬 유원지를 개편하여 설립된 공원이다",별표 4개,수정일: 2년 전
박현석,아직 여름이 되지도 않았는데 날파리가 너무 많고 드문드문 공사를 하고 있어서 소리도 방해가 되고 생각 한것만큼의 힐링은 되지 못함,별표 2개,1년 전
Seung Youn Lee,시원한 강 바람을 맞으며 휴식을 취하기 좋은곳,별표 4개,2년 전
오순용,이런 저런 행사도 많이 하고 아이들이 놀기 좋은곳인데,별표 4개,1년 전
Dongjin han,공기도좋고 각종 꽃 식물들이 어울러져 한번쯤은다녀올만한곳 화장실 곳곳에 설치데어 있고 깨끗하고 관리를잘하고있다,별표 5개,1년 전
Taesub Chung,지하철 7호선 자양역(뚝섬유원지역)과 연결,별표 5개,1년 전
김병열,가보고 느껴보고 즐기시면 됩니다 마음편하게~ 공중도덕 지키면서~ 시민공원이잖아요,별표 4개,1년 전
C-min Yi (Min),"볼거리와 한강문화 즐기기에 정수입니다 피크닉 구역 그늘막치는곳, 의자자리등 많아요 편의점, 맘스터치도 있음",별표 5개,1년 전
Ryan KITAE KIM,터가 넓은 공원이라 여름엔 야외 행사(달리기) 겨울엔 아이들 전용(,별표 5개,1년 전
Shadrack Tab,야경이 좋은 한강공원,별표 5개,2년 전
동동이(까무잡잡),굉장히 오랜만에 다시 왔는데 이전보다 시설이 많이 좋아지고 편해졌는데 길은 그래도 아직 걷기 불편한 점이 많아서 아쉽다,별표 4개,1년 전
Hjwb lee,좋아요 오리보트타고 놀이터투어하고 그늘막도 칠수있고,별표 5개,2년 전
퐑예랑,"주차장, 교통수단, 시설 모두 좋음 산책로도 꽤나 좋았습니다",별표 5개,2년 전
남프로,곳곳에 화장실과 편의점이 잇어서 사용하기 편합니다,별표 5개,1년 전
윤대식,한강공원 걷기운동 후 차 한잔에 휴식시간이 정말 좋아요,별표 4개,2년 전
노문우,그냥 나들이하기 좋은 정도에 공원이었요~^^,별표 3개,1년 전
Seunghun Cho,드론쇼가 수변 공원에서 공연한다기에 일찍자리잡고 구경 잘하고 왔습니다,별표 5개,2년 전
ᅥ넌더나ᅡᄂ,그냥좋아그냥좋아좋다교요쿼댜놰ㅓ비ㅏㅂㅌ뉴ㅣ ㅂㅇ투윹ㅇㅌ버ㅠㄷ텁듀탭ㅇ쳐ㅐㅗㅂㄹ처ㅔㄹ저ㅣㄹㅈ칱뷰ㅗㅔㅈㅌ오ㅔㅓㅂㄷ차듀뱌ㅔㅏㅏㅠㅠ1ㅌ디ㅓㅠㅇ1튜ㅓ튜ㅠㅌ버ㅠㅓㅈㅈㅍ정퓨 ㅇ튜ㅣㅍ되ㅓㅌㅍㅂ터ㅣㅍㄷ터ㅣㅍㅂㄷ티ㅓㄴㅂ ㅣㅠㅇㅌ법ㅍ디ㅓㅠㅂㄷ티ㅓㅇㅌ쟈ㅔ종티ㅠㅈ이ㅓㅠㅇ2탸ㅗㅂ래ㅓ1래걷돕엪ㅂ디ㅓㅠㅇㅂ탖뉴,별표 5개,2년 전
SEUNGHWAN KIM (LANDING),주차장 및 지하철 접근성 좋아요^^ 한강바람 쐬기 좋은 곳,별표 5개,1년 전
박상길,너무좋았어요 기분 전환도 돼고 즐거웠습니다 놀이터 잘 돼있었어요 화장실 화장실도 깨끗 하고 외국 사 람들 한테도 칭찬 받을듯,별표 5개,1년 전
이정진,남녀노소 좋다 잘 만든 곳 화장실은 구리구리,별표 5개,1년 전
Hyun Brian,가볍게 산책하기 좋아요 한강공원에서 치맥하거나 자전거 타기 최적,별표 5개,2년 전
윤동성 (jjoodaddy),산책도 하고 구경도 하고,별표 5개,2년 전
김성식,뚝섬 한강공원 마라톤대회장 으로 많는 많이 분주합니다,별표 5개,1년 전
홍지윤,숲과 강과 사람이 어우러져 휴일에 힐링하기 좋은 곳이다,별표 5개,2년 전
단무지,너무좋아요 몇 년 전에 와보니 이동네로 이사했지요,별표 5개,2년 전
김백학 (백학),15년만에 가 보았는데 전보다 더욱 좋았어요,별표 4개,1년 전
June Ahn Park,날씨 좋을때가면 좋은곳 ㅋ,별표 5개,1년 전
골드엘리스,개장날이라 붐비지 않아서 좋았어요,별표 5개,1년 전
김동환,라이딩 날씨도 모처럼 너무좋고 라이딩도 잘 했네요,별표 2개,2년 전
이여진,"가성비 가심비 좋음, 사람 많고 화장실 깨끗하지 않은것이 단점",별표 4개,2년 전
장세일,가족과 좋은시간을보내서 최곱니다,별표 5개,1년 전
김채은 (시간이 지나면),2월은 추워서 좀더 따뜻할때 방문하면좋을듯 화장실 몇군다 다 막아놨어요 ㅠㅠ,별표 5개,2년 전
장경원,아이들과 다녀왔어요 한강보고 좋았어요,별표 5개,2년 전
김범수,여유 있는 서울을 느끼고 싶을 때 가시오,별표 5개,2년 전
Danye Kim,수영장은 아이 있는 분들이 오는게 나을듯,별표 5개,2년 전
태산,가족단위 피크닉에 최적의 장소입니다,별표 4개,2년 전
배부열,뚝섬 한강 수영장 아이들 놀기 좋아요,별표 5개,2년 전
Sunnia,날이 시원해서 좋네여~},별표 5개,1년 전
이석우,힐링되는 강아지 산책 공원 입니다,별표 5개,2년 전
oscilloscope oh,가족끼리 오기 참 좋죠,별표 5개,1년 전
이정헌,좋은 자전거 타새요 반려견 동반 환경 건강하세요,별표 5개,2년 전
박명욱,화장실 공영 화장실,별표 5개,1년 전
조진희,여유롭게 시간 보내기 좋아용,별표 5개,1년 전
조용호,괜찮았어요 좋음 피크닉 나이스,별표 4개,2년 전
김마리아,매일 위킹 갑니다 화장실 그런대로 관리가 잘되고있음 반려견 동반 환경 반려동물 천국,별표 5개,2년 전
KENZO불꽃 태성,반려견이랑 함께 할 수 있고 주변 인프라도 좋아서 자주갑니다 반려견 동반 환경 좋아유,별표 5개,4일 전
lowpanpan,"⚠️정면에서 사진을 찍고 싶다면 무대 왼쪽 중앙에 서세요 효과는 매우 충격적이며, 사운드트랙은 매우 좋고, 리듬은 강하며, 그림 디자인은 세밀하고 분위기는 매우 좋습니다 ⚠️팁: 드론 라이트 쇼만 보고 싶다면 너무 일찍 도착하지 않는 것이 좋습니다",별표 5개,수정일: 3달 전
Hyo Jin Kim,"공원 관리도 잘 되어 있고, 피크닉 매트 같은 걸 빌려주는 곳도 많아요 특히 서울의 대부분 지역이 도시화되어 있는 상황에서 방문하기 좋은 곳이에요",별표 5개,3달 전
Jacksy corraya,저녁시간에 방문하기 좋은 곳 아니면 아름다운 강과 도시를 함께 바라보며 휴식을 취할 수도 있습니다,별표 5개,3달 전
Yunita Tri,"드론 공연 근처에는 아주 인상적인 장미 정원이 있었는데, 정말 아름다웠어요",별표 5개,2달 전
Tonia C.,그리고 밤에 물가에 앉아 간식을 먹는 것도 확실히 재미있습니다 밤에 불이 켜진 다리는 아름다웠어요 잡을 수 있다면 꼭 잡으세요,별표 5개,9달 전
h t,"19:30경에 가도 실제 쇼가 시작된 것이 20:30경이었다고 생각하기 때문에, 장소를 고집하지 않는 사람은 직전이라도 좋을지도",별표 4개,3달 전
Ellana Nabilah Nur Averina Ansar,그래서 그냥 산책도 하고 사진도 찍고 일몰도 감상했어요,별표 5개,1년 전
aya,"화장실 화장실이 많이 있었기 때문에 곧 넣었지만, 남성은 줄 지어있었습니다 귀가는 택시를 부르는 것이 좋습니다 매우 혼잡했지만 앉을 수있었습니다",별표 4개,2달 전
LACAN carole,이곳은 라면을 끓여서 한강의 전망을 감상할 수 있는 유명한 세븐일레븐이 있는 곳입니다,별표 4개,3달 전
Dariusz Brzeziński,뚝섬한강공원 드론쇼는 수천 대의 드론이 밤하늘을 수놓는 숨막히는 영상을 연출하는 장관을 이룬다,별표 5개,10달 전
Iris Xu,지하철역과 가까워서 강남이나 성수에서 오시는 분들도 편리하게 방문할 수 있어요,별표 5개,1년 전
Sofia Sultana,"하지만 밤에는 지하철을 이용하는 것이 더 좋은데, 그 곳에서는 버스가 자주 오지 않거든요 뚝섬 지하철은 바로 앞에 있어서 어떤 교통수단으로도 갈 수 있어요 뚝섬 한강공원은 아름다운 한강을 감상할 수 있는 공원 중 하나입니다",별표 5개,2년 전
Shani Atta,"아니면 지하철을 타는 게 가장 좋은 방법이에요 이곳에서는 롯데타워 빌딩의 전망도 감상할 수 있고, 일몰과 서울의 다른 주요 랜드마크도 볼 수 있어요 하지만 차량으로 쇼 당일에 가시는 분들은 일찍 가시는 게 좋아요",별표 4개,1년 전
Yvi,전망이 매우 좋고 저녁 식사가 넓습니다 우리는 기차역 계단 근처 편의점에서 저녁을 먹었습니다 알고 보니 어린이 박물관이자 무료 카페 학습/업무 공간인 것 같죠,별표 5개,5달 전
Amakai,"관광지는 아니지만 깨끗한 한강을 바라볼 수 있고, 치킨이나 라면을 먹으면서 피크닉하거나 렌탈 자전거로 즐길 수 있어 추천합니다",별표 5개,2달 전
