작성자,내용,별점,작성일
ai “caiyeun” c,수목원에서 진행하는 프로그램도 많아서 더 재밌는것 같습니다 ㅎㅎ 요즈음에는 장미원에 장미들도 활짝 피고있어서 더 좋았습니다 방문일 평일 대기 시간 대기 시간 없음 공원이 크고 여러식물들과 동물들을 볼 수 있어서 좋아요,별표 5개,1년 전
이강희,하지만 입장료 없이 수목원에서 재대로 힐링하고와서 너무 좋았어요 숲해설가님과 함께 방문했는데 너무너무 좋았습니다 다만 주차비가 조금 비싼거같아요,별표 5개,4년 전
임경택,"따끈한 음료를 마시며 힐링할 수 있는 곳이예요 물론 다른 계절을 말할 것도 없이 좋죠 주차는 헬이지만^^; 겨울엔 사람이 많지 않아서 좋고 크진 않지만 실내 온실도 있고, 도서관도 있고",별표 4개,6년 전
김조헌 TV,"앉아 쉴수 있는 벤치와 까페등 편의시설도 잘되어 있고, 유료주차장인 관계로 주차여건도 양호한편 호수와 꽃과 잔디밭, 그리고 아파트까지 어우러진 공원으로, 잘 가꾸어진 시민들의 휴식공간",별표 5개,3년 전
김윤정,입장료가 없어요 그래서 계절마다 바뀌는 수목원을 맘편하게 찾아서 구경할 수 있어요 꽃도 나무도 수목원향기도 계절마다 달라서 변화한 모습을 찾는 재미도 쏠쏠해요 철길따라 길게 뻗은 공원이 산책하기 정말 좋아요,별표 5개,4년 전
홀로서기,조용하고 화장실도 깨끗하고 넓고 마음에 듭니다 주차장도 편하고 예쁜 꽃들이 다양하게 있어요 모든 꽃들이 만개하진 않았지만 5월에 다녀가면 경관이 아주 좋을 것 같아요,별표 5개,2년 전
heeyoun kim,꽃과 나무도 많고 잘 가꾸어 놓아 산책하기 딱 좋습니다 입구에 카페가 있긴하지만 음료를 사가지고 가는게 좋을것 같아요 안엔 쓰레기통이없어요 사람이 많을때는 주차장 진출입이 어렵네요 주차정산기를 조금더 주차장 쪽으로 옮기면 덜 붐빌것같아요,별표 5개,4년 전
여우비연우,기차가 다니지 않는 기차길을 쭉 걸을 수 있어서 좋아요 호수를 따라 산책길과 각종 나무들이 잘 꾸며져 있고 도서관도 짓고 있어요 입장료는 없고 매점이 없지만 들어가는 입구에 커피점이 있네요 화장실은 정문입구에 있구요 주차장은 크진 않지만 계속 차들이 나가니깐 붐비진 않아요 전 일요일11시쯤에 갓는데 차들이 많이 주차해있었지만 군데군데 비어 있어서 문제없이 주차했어요 ㅣ시간 좀 너무게 있었는데 2천백원 냈어요,별표 5개,3년 전
오오미용,이른아침 강아쥐 랑 산책하기 좋아요 넓고 의자도 많고 잘 정리되었어요 그런대 주차비를 받아서 좀 아쉬웠네요,별표 4개,1년 전
HA곰,"도심속에서 자연을 느낄수 있는 곳으로 항동철길도 있어서 사진을 찍기에 아주 좋은 장소이다 주차장이 전보다 잘 정도 되었으나, 방문자들이 많아서 대기시간이 있다",별표 4개,4년 전
Sangeon Byun,"이 철길을 따라 쭉 걸어가다보니 수목원이 나와서 내부의 아담한 식물원에도 가보고 전체적으로 산책겸 둘러보았는데, 꽤 넓네요 산책하며 구경하기 좋습니다 4/2일에 천왕역 2번출구 우측편으로 직진해서 쭉 가다보니 항동철길이 나옵니다",별표 5개,6년 전
beach wing,천천히 거닐기 좋고 저수지에는 팔뚝보다 더 큰 잉어들이 있고 물오리들도 있습니다 아이들이 뛰고 놀만한 잔디 공터도 있구요,별표 4개,3년 전
Buttersand Plastic,빛과 색온도가 좋으면 예쁜사진이 나오는 곳 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요,별표 5개,10달 전
김희윤,"주차장도 잘 되어있고, 바람쐬러 가기 딱 예쁜 꽃과 나무들도 잘 심어져 있구 날 좋을 때 또 가려고요 )^^",별표 4개,7년 전
김종빈,"철길뷰, 식목원 뷰, 연못 뷰, 정원 뷰 등 다양한 산책거리가 많습니다 다 돌아보는데에는 넉넉히 2~3시간 정도 소요될거구요 카페, 베이커리가 있어서 더할나위없이 좋습니다 사람이 붐비지않아서 산책하기에 더할나위 없습니다",별표 4개,5년 전
변상언,겨울이라 푸른색은 보기 어렵고 산책하기 좋은 장소입니다 온실은 작년 2월부터 폐쇄 화장실만 개방중이라 잠시 꽃구경 함,별표 5개,수정일: 4년 전
비단,걷기에도 좋고 꽃 피면 더 예쁠 것 같아요 사람도 많구요 항동철길에나 더불어숲까지 연결해서 걷기에 너무 좋네요 아담하고 ㅡ,별표 4개,5년 전
MrTanorus,호수가 크다 자연경관이 좋다 다양한 계절별 식물과 꽃 등이 지속적으로 관리됨 다양한 조류 및 어류 서식 노후화된 철도를 중심으로 한 산책로가 공원 주변에 있음 아이들 데리고놀기 좋음 반려동물 산책에도 좋음 커피점 싸고 맛있음,별표 5개,4년 전
한규숙,항동기찻길이 바로 옆에 있고 입장료 없고 잘 정돈 되어 있습니다 산책하기 좋코 메타세콰이어길도 멋스럽고 중간중간 앉을수 있는 벤치도 많코 좋아요,별표 5개,4년 전
미연이,입구 장미정원 정말 멋지고 저수지 위에 데크 꾸며놓은것도 정말 멋있어요 기찻길도 많이 유명해졌는지 사람들 많아졌네요 가을옷 입은 수목원 정말 예쁘답니다,별표 5개,4년 전
동네탐색,가까운 나들이 코스로 괜찮습니다 옛기차길을 따라 걸어가도 좋고 수목원 둘레길도 좋습니다 입장료는 없지만 주차비는 유료입니다,별표 4개,3년 전
sen sen,산책하기 좋아요 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요,별표 5개,4달 전
박윤주,"물소리 ,새소리 그리고 여러 종류 꽃들도 있어서 산책 하기 좋아요 멀리 가지 않아도 자연 보며 히링 할수있는곳입니다 넓은 호수도 있고 넓은 잔디에서 뛰어놀기 좋아요",별표 5개,2년 전
sung hoi kim,"아이데리고 산책하기 정말좋아요, 애견들하고 오신분들 많지만 다들 목줄하고 다니셔서 걱정없고요 꽃사진,주변 철길사진 찍으시며 하루를 여유있게 보내시는 분들에게는 추천드려요 수목원 바로 옆에는 일자로 길게 이어진 철길도 있어서 사진찍으러 출사도 많이 오세요",별표 5개,6년 전
Juah Eom,"수목원이 항동철길과 바로 연결되어 있구요, 기차가 다니지 않는 철길이라 철길 걸으면서 사진도 찍고 추억 남기기 좋을것 같아요 아마 개화 시기와 맞지 않았기 때문일 것 같은데, 4월말부터는 푸릇푸릇한 나무와 항동저수지 주변이며, 산책하기 정말 좋을 것 같다는 생각이 듭니다 03) 제가 방문했던 시기에는 중앙 잔디밭 정비중이었고, (4월 중순 이후에 정비 마치고 오픈 예정이라 했습니다) 벚꽃 시즌도 전이어서 수목원 내에 볼거리가 그렇게 많지는 않았어요",별표 4개,3년 전
아기공룡둘째,지하철역에 내려서 항동 철길까지 걸어가면 이쁜 철길과 그 길을 따라가면 서울 맞나는 생각이 들 정도의 수목원이 나오네요 서울에 오래 지냈지만 이런 곳이 있다는 게 놀랍고 근처에 살면 매일 오고 싶을 정도로 좋네요 경차만 보면 시골 좋은 곳에 와 있는 어 같은데 분명 서울이네요,별표 4개,4년 전
안선영,꽃이랑 나무 종류도 많아서 눈도 즐겁고 넓어서 산책하기도 좋다 후문쪽에 항동 철길이 있어서 사진찍으러 오는 사람이 많다,별표 5개,6년 전
황지연,푸른수목원과 항동철길의 만남~이두곳운 꼭 같이기봐야합니다 푸른수목원은 일띡5시에오픈해서 저녁까지 오픈되어있는 무료공간의 공원같은곳이며 산책하기가 너무 좋아요 날이 좋을때 가면더더욱 좋을테지만~ 항동철길을 꼭 같이 들러보세요^^ 운치있어요,별표 4개,4년 전
jeongtae lee,항동 철길에서 공원으로 들어갈수 있는 진입로가 있었으면 합니다 여러모로 양천구 신월동의 서서울호수공원과 비슷한 느낌의 공원입니다,별표 4개,3년 전
김준원,방문 시간이 오전 시간대 아니면 주차장이 만차 됩니다 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요,별표 5개,1달 전
Mocca park,🐶 입장료없음 강아지나 아이들과 가기 좋은 아기자기한 공원이에요 근처 산책코스로 추천합니다 지금은 이용하지 않는 기찻길도 있어서 나름 운치도 있답니다,별표 5개,3년 전
Hanel Nam,입구에는 철길도 있어 추억 만들기도 좋으며 살짝 언덕위에는 전원같은 고급빌라가 살고 싶어지는 곳이다 수목원에 호수가 있고 매우 가까이서 잉어을 비롯하여 원앙새가 즐겁게 노닐며 있다,별표 4개,3년 전
최영원,서울인데 시골처럼 공기가 맑고 깨끗한 곳이고 멀지않고 가까운곳에 힐링할수있는 수목원입니다 무료입장이고 7호선 타고천왕역에서 하차후 버스로 10분 거리에 있어서 나들하기 좋은장소로 추천합니다,별표 5개,5년 전
강이안,자연이 아름답고 바로 옆에 항동철길이 있어 산책하기 너무 좋다 저수지도 있어서 볼거리가 참 많은 곳이다,별표 5개,4년 전
서울엄마,모든 사람들이 좋아하는 산책장소 햇볕이 잘들어 산책하기 좋다 도서관 공사와 항동철길공사 등으로 어수선하지만 여전히 좋다,별표 5개,수정일: 3년 전
유승우,"가끔 산책하는곳으로 가벼운 운동하기에 안성맞춤, 안내판과 각종 꽃들과 진귀한 식물 잘 관리 조성되어있어 편안한 산책을 즐길수있다",별표 4개,3년 전
09270259,"철길도 걸어보고 저수지 구경도 하고, 아이는 스탬프 찍는다고 꽤 넓은데도 잘 다녔네요",별표 5개,6년 전
김진식,"서울,부천 경계지점의 작은 공원으로 근처에 지나가다 들리고 산책하기 좋은 곳입니다 또한 자세히 살펴보면 연꽃 및 여러 종특의 나무,식물을 볼수있습니다 비가 약간 오는날에 갔는데도 산책하기 좋았습니다 사진은 많이 못 찍어서 살짝 아쉽네요^^",별표 5개,수정일: 1년 전
Byung Ho Chung,"도심속의 정원,잘 설계된 호수가있고 다양한 식물,꽃이 도시생활에 쌓인 스트레스를 힐링하는 가족,연인들의 산책길로 서울내 서울숲 다음으로 최고입니다",별표 5개,4년 전
고광철,여기는 항동에 위치한 푸른 수목원 ^0^ 이른 봄산책 꽃들이 만개 하지는 않았지만 발걸음 가볍게 다녀올만한 입장료는 없지만 주차요금은 받아요 5분에 150원 ㅎ 코스도 길고 수목원 안쪽에는 온실이 있고 볼만한 꽃들이 있네요 끝까지 걸어가서 유턴으로 철길으로 돌아나오는 길 맞바람도 불어주고 시원하니 가벼운 발검음에 산책정도는 괜찮은 산책로 같아요^^,별표 4개,6년 전
꽃하나,볼거리가 많다~아이들과 소풍오기 딱 좋은곳 주차장이 있지만 작다 주변 아파트들 많이 생겼던데 이리좋은 수목원이 코앞에,별표 5개,6년 전
하춘근 (월천무근),산책하고 사진 찍기에 좋은 곳 입니다 아침 운동에도 좋아요~,별표 5개,수정일: 1년 전
박박치현 TV,아침마다 걷기운동가는데 좋아요 예쁜꽃이며 상쾌한공기 건강도찾고 덤으로 살좀 빠졌으면 좋겠네요,별표 5개,4년 전
Jimmy Butler,동네 주민들 산책하기 좋더라고요 예전 항동약수터 항동저수지를 이렇게 예쁘게 만들다니 새삼 시간의 빠름을 느낍니다 직원분들이 관리 잘 하시는 것 같습니다,별표 5개,1년 전
최명숙,햇볕이 너무 강해서 커피 한잔 마시고 산책은 안하고 왔어요 봄의 빛이 여물 때 가면 좋을 듯 입구 오른쪽에 영춘화가 활짝피어 봄을 맞이해 주었구요,별표 3개,6년 전
임윤숙,여기서 종이비행기도 날리고 산책도 하기 좋아요 😀 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요,별표 5개,수정일: 8달 전
혜정,입구에 작은 카페 하나있고 음식섭취는 입구 데크에서만 가능하고 쓰레기통 없는 곳이에요 잠깐 시간이 나서 들른곳이라 다 둘러보진 못 했지만 산책하기 좋고 푸릇푸릇 이쁜 곳입니다 다만 주차장이 좀 협소합니다,별표 5개,4년 전
복돌이,오는 길엔 천왕산을 올라 갔다 왔지요 집에서 멀리 가지 않고도 가을 정취를 만끽할 수 있는 수목원을 오늘 오후 다녀왔습니다,별표 5개,4년 전
yunee Jeong,자연을 편안하게 느끼고 산책할수있어요 옛날 기차길도 있어서 이쁜사진도찍을수있고 연못에 오리도볼수있어요,별표 5개,5년 전
고유진,교통이 조금 불편합니다 식물원이 엄청 잘 꾸며져있습니다 황동철길이라고 폐 철길이 있어 사진찍기도 좋고 식물냄새를 맡으면서 돌아다니기가 좋습니다,별표 4개,6년 전
serin min,나무도 많고 연못도 크고 예쁘다 다만 관리가 좀 덜 된 느낌이 있다 지금 주변 재개발중이라 자가용보다는 버스로 가는게 길 찾기가 더 쉽다,별표 3개,5년 전
three blackbeans,카페도 있고 커피 테이크아웃해서 돌아보기 좋아요 단점은 제 스스로가 늪지를 별로 안좋아한다는,별표 4개,수정일: 4년 전
폭풍선빈,"옆 철길도 좋고, 호수 근처에 서식하는 왜가리 보는 재미도 있음 남자인 나는 밤꽃향이랑 비슷해서 좀 그랬는데 여친은 좋아함 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요",별표 5개,1년 전
박승훈,다양한 식물 볼거리가 잘 가꾸어져 있는데 입장료가 없어 너무 좋아요,별표 4개,4년 전
H O,자연을 좋아하는 분들이면 한 번쯤은 가보는 걸 추천 생각보다 되게 넓고 힐링도 되고 좋았음,별표 4개,5년 전
Chong Yeol Kim,도심 공원으로는 잘되어 있습니다 남여노소가 줄기고 첯고싶은 공원입니다,별표 4개,수정일: 2년 전
seung hwan Cho,깨끗하고 관리가 잘되어 있습니다 주차시설도 좋습니다만 요금을 징수합니다 쓰레기통이 공원 어디에도 없다는게 아쉽습니다 멀리서 찾아갈 정도의 공원은 아니나 인근지역에 사신다면 가볼만한 곳 같아요,별표 5개,5년 전
by.가인서준맘,친정에 가까워서 들렸는데 너무좋았어요 산책하기 좋아요 물가주변에 강아지들은 출입금지입니다 참고하세요~,별표 5개,4년 전
주현희,"가까운 곳에 수목원이 있어서 너무 좋아요 가족과, 조카와 자주 갑니다",별표 5개,3년 전
TAE HWA Kim,그래도 옆에 항동철길 포함해서 가벼운 나들이 장소로는 충분합니다 의도는 좋았지만 조금은 정리가 안된듯 한 분위기,별표 3개,8년 전
빈터의 삶의 여정,교통편 7호선 청왕역 3번출구에서 약 500m 구로구 항동 철길옆에 있는 수목원 다양한 테마관식으로 조성되어 있음,별표 4개,5년 전
강민성,"보통 공원,수목원 같은 이름을 가진 장소들은 쉽게 상상할 수 있는 정도의 볼거리가 있는, 개인적으로 지루한 장소이다 물론 이곳도 조금 지루하긴 하지만, 내가 가본 무료 공원류 중에서는 매우 훌륭한편이다 귀여운 작은 식물원(겨울엔 따뜻해서 좋다) 2",별표 5개,4년 전
임경옥,가깝고 볼거리 만드는공원이에요 경기도쪽이나 서울끝쪽이시면 가족 나들이 강추강추요 할로윈데이라고 조그마하게 꾸며도 놓고 식물들 많아 좋아요,별표 5개,5년 전
김형준,규모는 큰편이고 철길따라 산책로가 계속 연결되어 걷기는 좋다,별표 4개,4년 전
오쏭쏭,산책하기에 좋은 곳입니다 가을을 여유있게 느낄수 있는 수목원입니다,별표 4개,1년 전
강원,산책 하기 좋은 공원입니다,별표 5개,3년 전
이보람,예쁜 꽃들도 많고 힐링되는 공원이였어요 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요,별표 5개,1년 전
티라노,자주오는 푸른수목원 입장료는 없고 주차료만 있어요 카페가있어 맛있는 커피도 먹을수 있고 간단하게 소풍 먹거리 싸와서 먹을수있게 잘 되어있어요 너무 사랑하는 장소면서 강력추천합니다,별표 5개,6년 전
Silver_ki,옛기차길의 낭만과 수목원의 아늑함을 함께 경험할 수 있는 서울안의 또 다른 힐링 공간,별표 5개,5년 전
l이원석.,다만 주차는 유료지만 명절 등 연휴에는 주차장도 무료 개방하구요 수목원 옆 철길을 걸으면서 인생사를 뒤돌아보고 앞으로 남은 시간들도 미리 만나보는 재미도 있어요,별표 4개,5년 전
음식요정 (정진수),입장료무료입니다 주차비있는어요 밤에산책하기너무좋아요,별표 5개,6년 전
여민선,걷기 좋구 추억돋는 기찻길도 사진 예쁘게 나와요 걷다보면 힐링도 되면서 좋았네요,별표 5개,1년 전
yj jeong,가벼운산책과 휠링을 할수 있는곳입니다 기차길이 향수를 불러일으키네요,별표 4개,5년 전
mirr p,방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요 )을 볼 수 있는 공원,별표 4개,9달 전
쥬쥬아빠,여러가지 꽃 식물을 볼수 있습니다 산책하기 아주 좋아요,별표 5개,5년 전
tour hong (tourhong),"호수를 중심으로 산책로가 있고, 호수를 가로 지르는 탐방로가 있어요 연꽃이 피는 시기에 가면 좋겠네요 항동 촐길이 바로 옆입니다",별표 3개,3년 전
정연민,항동 저수지도 예쁘고 기찻길이 완전 이쁩니다 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요,별표 5개,1년 전
슈슈,가까이 사는분들 운동하기 좋겠어요 해질녁 시원할때가니 걷기 좋더라구요,별표 5개,4년 전
이미숙 (mandakko),방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요 서울에 이런 공간이 있다니,별표 5개,1년 전
최홍준,산책하기좋고 특히 봄에는 애기대려와서 같이 산책하기좋은 곳입니다,별표 5개,6년 전
billy B,"산과 수목 조성이 아주 좋아요, 유럽에 온 느낌 나들이 또는 산책 또는 운동코스로 매우 훌륭~ 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요",별표 5개,11달 전
이상경,신영복 선생님 좋은 글도 있고요,별표 5개,6년 전
이언우 (Julius Cornelius),주차비는 1시간 2천원,별표 4개,4년 전
나뭇잎 (나뭇잎),주변에 이런 곳이 있었다니 경치도 좋고 산책 및 운동에 아주 좋습니다,별표 5개,수정일: 4년 전
Karam Jung,"언제나 좋은 곳:) 주민들은 세상 편한 차림으로 가서 아무때나 산책하고, 외부 관광객들은 세상 예쁜 차림으로 와서 사진을 엄청 찍는 곳 아이들 데리고 오는 가족들이 정말 많이 늘었어요-",별표 5개,4년 전
주미영,다양한볼거리와 한적하게산책할수잇는 휴식하기에안성맞춤의 공원 계절별로 다양한꽃의축제도잇고 자그마한호수도잇고 식물원도잇고 작은도서관도잇고 카페도잇고 철길도잇어 운치가잇다 소소한즐거움을주는 푸른수목원,별표 5개,6년 전
황동현,아주 멋지게 잘 조성되어 있습니다 카페는 줄이 깁니다,별표 5개,5년 전
GH PARK (꿈꾸는 어부),도심 속에서 자연을 느낄 수 있는 것이 좋습니다 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요,별표 4개,3달 전
김미향,그리 크지않아서 산채하기좋아요 근처에 항동기차길도가보세요,별표 5개,7년 전
꿈과희망,예쁘게 잘 꾸며놔서 날씨 좋을때 도시락싸서 나들이 가도 좋을 것 같아요 화장실이 중간중간 있는게 아니라서 그게 제일 불편했음,별표 4개,5년 전
조길자,산책하기에 딱 좋은 곳 이에요,별표 5개,2년 전
최수연,기분전환으로 힐링이 되네요,별표 4개,3년 전
김민우,넓고 좋아요 점심 전으로 가시는게 주차하기 편해요,별표 5개,수정일: 4년 전
웨일랜드,그에 비해 사람은 적어서 조용하고 철길과 연결 되어 있어 감성적이고 걷기 매우 좋네요 단점은 쓰레기통이 전혀 없어서 쓰레기가 생기면 불편하고 돗자리도 금지한답니다 생각보다 훨씬 조성이 잘되어 있고 넓습니다,별표 5개,5년 전
황혜정,꽃도 많고 날씨 화창할때 가면 엄청 좋아요♡♡,별표 5개,4년 전
Jung Hyun Jeon,넓고 쾌적해서 아이들 또는 어르신과 함께 산책하기 좋은 곳,별표 5개,수정일: 2년 전
Kyeong Ik Lee,생각보다 많이 넓음 항동철교로 돌아가려면 처음 들어온 입구로 나가야함 항동철교 입구에서부터 오다보면 자연스럽게 발견,별표 5개,8년 전
정종량,"넓직한 잔디밭, 꽃과 나무 숲이 어우러져서 아이들과 함께 거닐기에 환상적인 곳입니다",별표 5개,5년 전
mint,수목원이 있어서 이동네로 이사왔어요 너무좋아요^^,별표 5개,수정일: 4년 전
임재형,별5개에 사진도 올렸지만 암튼 별로에요,별표 5개,4년 전
나,"주말이어서 그런지 주차장이 좀 협소하게 느껴졌습니다 거의 평지라서 어르신들, 아이들도 오기 무난합니다 단풍이 곳곳에 물 들었네요",별표 4개,3년 전
Taehun Lim,관리조 잘 되어있구 깔끔해서 좋아요,별표 4개,5년 전
손현의,생각보다 크고 식물 종류가 다양해서 볼거리가 많아요 정원이 아름다웠습니다 방문일 주말 대기 시간 최대 10분 예약 권장 아니요,별표 5개,1년 전
차종순,계절의 시간을 보고 느깔수 있어요 반려견 동반 환경 반려견 과 산책하기 좋아요 수목원이라 자전거,별표 5개,1년 전
전선영,생각보다 좁지 않았고 가을느낄 1시간 30분 정도의 산책코스로 좋았어요 나와서 가까운 곳으로 소고기 먹으러 갔는데 그것도 좋음,별표 4개,4년 전
Do Hyun Park,가족끼리 연인끼리 아이들과 좋습니다^^ 먹을것 반입은 입구 밴치 까지만 가능합니다,별표 5개,5년 전
Tae-won Hwang,공기도 좋고 아기랑 산책하기도 너무 좋아요,별표 5개,1년 전
ᄋ돈키,깨끗하고 좋아요~ 카페도 있어서 좋고~ 화장실도 깨끗해요 자전거와 인라인은 못들어와요,별표 4개,5년 전
누쿠모리,가볍게산책하기좋고 너무 정비가 잘돼있어요,별표 5개,수정일: 5년 전
BH J,일상의 단조로움을 깨는 수목원의 산책길을 함께하면 좋겠습니다 나란히 뻗은 기찻길을 따라 온갖 꽃나무들이 겨울을 나는 중인 수목원은 늘 보는 것임에도 새로움을 전해줍니다,별표 5개,6년 전
이국희,전망도 좋고 산책하기 그만이에요,별표 5개,2년 전
Minja Jeong,푸른수목원 자연그대로의 모습을담고 너무 좋았어요 ^,별표 5개,5년 전
월향,주변에 아파트 단지 공사로 입구를 찾기는 어려웠지만 가볍게 산책하기 좋고 기찻길로 걷기도 재미있음,별표 5개,7년 전
지니,정원관리만 조금만 더 잘되어 있다면 산책하기에 좋아요,별표 3개,6년 전
오승희,조용하고 산책하기 좋았어요~ 울 강쥐도 아주 좋아해요^^,별표 5개,5년 전
황화진,산보하기좋고 사진찍기도 괜찮긴한데 근처 공사중이라 공기가 막좋진않더라구요 수목원내에 식물원에서 벌레에 물리지않게 조심하세요,별표 3개,8년 전
김용준,집근처에 있어서 자주 방문하는곳입니다 임신한 와이프랑 몇바퀴 돌고오는장소인데 서울에 몇없는 분위기있는 철길도 옆에있어서 연인들이 와서 사진찍고 놀기 좋은곳이에요,별표 5개,3년 전
다올하람(다올하람),나무도 많이 자라고 호수도 멋지고 꽂들도 예쁘게 자리 잡았네요,별표 5개,4년 전
임영현,철길도 놓치지 마세요,별표 4개,2년 전
Dong Jin Yoon,화장실과 음수대가 관리동과 저녁 5~6시까지만 개방되는 온실에만 있어서 노인과 어린이들에게 아주 불편하다 하지만 아기자기하고 친환경적이고 자연스런 환경의 산책하기 좋은 장소입니다 개장시간이 새벽 5시부터 밤 10시까지라서 꽃과 나무들이 사람들 등쌀에 휴식을 제대로 취하기 어렵겠다,별표 4개,수정일: 7년 전
안도르,카페도 있고 좋아요 다만 뭐먹는거나 ㅣ 잔디돗자리는 안되는거같으니 피크닉족은 피하세여,별표 5개,5년 전
Blue Sky,집에서 가까워 자주 가는 공원 사계절 편하게 산책하기 좋은 공원,별표 4개,6년 전
"이창률Lee, Chang Yool","서울시 관리, 조용하고 다양한 수목과 꽃, 편안한 산책로를 제공해요",별표 5개,4년 전
김승재,가족과 함께 산책하기 좋은곳,별표 5개,2년 전
박영자,"사진찍기도 좋고, 산책하기 좋은 곳 ♡",별표 5개,4년 전
SungWha Shim,도심 한가운데 수목원 너무 좋아요,별표 5개,2년 전
Sehun Jang,다양한 식물이 식재되어 있으며 규모도 꽤 큰편이다,별표 5개,6년 전
임병철,산책하는 기분으로 발걸음하면 될것 같아요,별표 4개,4년 전
해바라기,"철길도볼수있고 꽃도, 나무들이 너무 울창함",별표 5개,5년 전
설재연,봄꽃이 많은날 단풍이 물들기 시작하면 꼭 한번 다녀오세요 도심에서 이런 숲을 만나는건 행복입니나,별표 5개,4년 전
Grace Sion,습지도 잘 되어있고 길도 잘 되어 있어 가족들 산책길로 좋습니다,별표 4개,5년 전
Soo Kim,조용하고 힐링이 되는 장소 입니다,별표 5개,5년 전
Mihun Kim,쓰레기통이 없으니 주의하시고 강아지 산책은 가능하지만 목줄 착용이 필수고 잔디밭 출입도 금지예요 바퀴달린 도구들 타는 것도 안되니 딱 느리게 산책만 즐기시길 가볍게 산책하기 좋네요,별표 5개,6년 전
김명규,조용하고 산책하기에 매우 좋습니다,별표 5개,6년 전
당든,주차 하기도 혼잡해요 BUT 호수바람의 시원함과 풍경이 좋아요,별표 4개,4년 전
