작성자,내용,별점,작성일
J LEE,날씨 좋은날 낮에 가면 기절 가능,별표 5개,5년 전
천상임채섭,한강 옆 나무그늘 때문에 잠시 휴식을 취하고 강바람 시원하게 불고 입구에 있는 편의점에서 구입한 간단한 간식을 먹기도 좋습니다,별표 5개,4년 전
soobin Han,한강 공원 중에 가장 운치 있는 곳,별표 5개,4년 전
Matthew Lee,한적하니 너무 좋네요 모처럼 따뜻한 가을 날씨,별표 5개,5년 전
김정숙,한강이 바로 있어서 너무 좋아요,별표 4개,3년 전
cookie Mr.,주차장 대기 시간도 없었어요 가족단위로 오기 너무 좋아요~ 해지는 풍경을 즐기기 너무 좋네요,별표 4개,7년 전
hailey park,가을에 붉어지는 나무들 보기 좋은곳 길냥이들 많이 봐서 너무좋았어요 약간 유럽의 공원느낌이라 한적하고 좋았습니다,별표 5개,9달 전
Hye Kyoung Lee,길이 아닌곳으로는 들어가지 말아주시기를 ^^,별표 4개,6년 전
HiHi,편의점이 군데군데 있는데 컵라면이나 막걸리 한잔하면 좋죠 춥고 덥지 않을때만 가면 아주 좋아요,별표 4개,1년 전
민혜연,주차공간이 협소해요 한적하고 여유있어 좋네요 낚시할 수 있어요,별표 4개,6년 전
Youngpyo Hong,선유도공원과 같이 한강의 정취를 즐길 수 있는 휴식처,별표 5개,4년 전
김뚝딱공룡,자연친화적인 참새가 가득한 아름다운 공원 입니다,별표 5개,5년 전
은하수인간,다른 한강공원과는 조금 다른 분위기,별표 5개,2년 전
Su kyong Kim,걷고 자전거타기 좋음 가는길이 힘듬,별표 4개,6년 전
TY,한강공원은 어디라도 좋은편 선유도와 연결된 공원,별표 4개,7년 전
채영서,반포나 압구정과는 또 다르게 예쁘고 풍경도 좋아요,별표 5개,5년 전
박경숙,봄이 시작되는 길목에서 피크닉 구역 잔디와 한강을 가까이서 볼수있는 최고,별표 5개,1년 전
박윤수,이번에는 지인들과 만나 식사 후 한강공원에서 걷기를 함 좋은 일들만 다 가득하길 오랜만에 한강 바람을 맞으며 걸으니 정말 기분도 좋고 행복한 사람들과 함께 하신 더욱 기분이 좋다,별표 5개,2년 전
노시우,점심 식후 산책을 위한 좋은 곳,별표 5개,수정일: 4년 전
권영희,시원한 강가길을 산책해요,별표 5개,8년 전
진인영,오늘 날시도 좋고 오랜만에 자전거도 타서 재밌었어요,별표 5개,7년 전
dongbang min,"한강 접근, 자전거 타기, 걷기가 모두 용이하고, 대중교통 인접성도 좋음",별표 3개,6년 전
위세윤,가을에는 선선한 바람에 산책하기 좋아요,별표 3개,5년 전
김상재,한스장 양화대교점 벤치프레스 무게가 바 제외 30이 최대지만 한적하여 좋았습니다,별표 4개,수정일: 4년 전
김성배,부부가 가끔 산책하러 갑니다,별표 5개,4년 전
Soonshin Kook (Shane_Kay),주말에 주차하기 편합니다,별표 5개,1년 전
Sharon You,미세먼지 없는 날 놀러오기 너무좋네요^^,별표 4개,5년 전
Minjung Park,사람만 산책한다면 생태공원길도 있고 나쁘지 않음 반려견 동반 환경 여의도한강공원쪽으로는 길이 끊기는 부분도 있고 자전거도로와 너무 가깝고 좁아 위험했음 양화한강공원에서 여의도 방면으로 강아지와 산책겸 들렀는데 강아지 산책로로는 좋지않았음 길이 끊기고 좁고 자전거도로와 너무 가까워서 위험했음,별표 4개,2년 전
Ill Song (Happy SONG),양화대교 위의 카페에서 한잔 마시며 바라보는 경치가 아주 좋아요,별표 5개,6년 전
정훈희,날씨 좋은날 잘 쉬다 갑니다,별표 5개,5년 전
Ih Shin (NeoFirst),아기자기한 공원구성 저녁사진찍기좋은 포토스팟,별표 5개,6년 전
Minseok Kang,"분위기 너무 좋습니다, 실종된 시민정신이 큰 문제입니다",별표 5개,6년 전
김병완,자전거도로 타고 갈수 있는 아주 좋은 한강 입니다,별표 5개,5년 전
뒤뒤,한강변 주민을 위한 레저공원,별표 4개,5년 전
Ae Ri Joung,다리위에서 보이는 야경이 너무 예쁘고 복잡하지 않아서 좋아요~,별표 5개,6년 전
Minng Awesome,피크닉에 진심인편 😎 양화한강공원 비교적 사람 많지않고 초록초록해서 좋아해요,별표 5개,1년 전
HoSung Lee,자전거 타는 규칙만 잘 지키면 서로 좋은 시간이 될것 같네요 저녁 때 벚꽃이 빛나는 느낌도 좋구요 지금이 자전거타기 제일 좋네요,별표 4개,7년 전
남황무안,마음을힐링 시원한 저녁바람을 맞으며 야경도구경하고,별표 5개,6년 전
이상준 (작은천사),트레킹및 조깅코스로도좋고 혼자 산책하기도 좋네요 ^^,별표 4개,1년 전
coong0 kim,작지만 좋아요 조용하고 걷기 좋아요 주말 저녁에 갔는데 화장실도 너무 깨끗해요 남자 관리자분이 너무 깨끗하게 관리하고 계신것 같아서 기분좋게 시설 이용했어요,별표 5개,3년 전
KIM,낮에 가도 좋고 야경도 볼만하다,별표 5개,4년 전
SangWon Lee,"당산한강매점(새로 크게 짓는중)에 운동삼아 갔는데 비가 주르륵쥬르륵~빗소리가 너무좋고 우비입고 자전거타는 사람들, 우산쓰고 산책하는 사람들",별표 5개,4년 전
Edgesoon,자전거도로나 에스컬레이터로 다리위로 올라가 나가고 들어오기기 좋고 운동기구도 있고 산책로가 수변과 가까이 있어서 좋다 근처에 선유도가 있어서 산책하기 좋다,별표 5개,5년 전
오영옥,시기적으로 뭘 보려니 하지않았고 지나가는 길이었는데 코스모스가 것두 실하게 큰송이로 넓게 펴있어서 눈호강을 했네요,별표 3개,2년 전
hongjun an,"자전거, 피크닉 뭘로 가든 좋음",별표 5개,6년 전
김정엽,대중교통으로부터의 접근성도 매우 좋고 승용차를 이용해 접근하기도 용이한데다 편의점도 곳곳에 위치하고 텐트나 자리를 준비해서 놀고 휴식을 취하기에 아주 최적화된 가족 연인 단체 모두에게 적합한 여유공간^^,별표 5개,6년 전
박은정,밤산책겸 들렀어요 강변주변엔 낚시하는 분들도 꽤 있으시더라구요 친구랑 둘이 한잔하며 불금을보내는 외국인도 있구요 좀 어둡긴 했지만 밤다리는 아름다웠어요 주차20 여분했는데 100원 냈어요 국회의사당이 바로 옆에서 보여요 좀 일찍와서 밝을때도 산책 해보고싶드라구요^^,별표 4개,4년 전
Jessie Lee,자전거도 대여 가능하고 지하철역에서도 가깝고 여의도까지 도보나 자전거로 쉽게 갈수 있음 앉아 놀수 있는 잔디와 가까운 선유도 공원,별표 4개,6년 전
윤준현,야간에 방문했고 주차 편하고 깔끔하며 편의점 가깝고 직원도 친절하며 시원하고 사람 많고 좋았습니다 지인과 같이 갔는데 대화하기 좋았던것 같습니다,별표 4개,3년 전
강윤진,집에서 멀지않은 곳에 이렇게 좋은 공원이 있다는게 정말 감사한 마음입니다 계절에 어울리게 피어있던 아름다운 꽃들과 눈부시게 비추던 햇살과 바람에 대한 기억은 정말 오래도록 기억하게 될것 같습니다,별표 5개,7년 전
허기성,연녹색 프르름 샛강 사이사이 잘 가꾸어 놓은 생태공원과 어우러져 철새도 반겨주는 샛강 보호 가꾸어진 자연속 우리네 54말띠 42명 친구 옛추억을 이야기하며 연출 사진찍기에도 좋아 쭈아 이곳 저곳 포즈를 연출하며 선유도 까지 걷고 맘껏 줄거운 추억들 을 만드는 코스로 최상 도심속에도 이렇게 좋은 곳들이 숨어 있엇음 을 실감한 줄거운 시간이엇네요,별표 5개,6년 전
Philson P,👍 좋아요 ㅋㅋ 사람도 많지않아서 굳,별표 5개,4년 전
Buseob Lee,청소용품을 사러갓는데 원하는것 모두 살수잇어 좋앗구요 최우선은 주차장이 넓어 주차하기좋아 자주 찾는곳이기도 합니다,별표 5개,5년 전
mangle Shin (맹글맹글이),운동하고 잠시 앉아서 숨을 고르면 아름다운 그 모습이 눈에 들어옵니다 제가 본 걸 볼 수 있으시길 바랄게요,별표 4개,5년 전
박상화,접근성이 좋고 잘 가꾸어졌습니다,별표 5개,6년 전
TEN PARK (10),"국회의사당방향으로 가면 강보다는 숲이있고, 반대로 위로올라가면 강변이 쭉 나있어요~ 편의점 하나있어서 나름 유용함",별표 4개,4년 전
연두아빠,주변에 벚꽃구경하기 매우 좋으며 주변에 당산역 2로선이 있고 편의점등도 있어서 산책하기 매우 좋은 코스입니다 자존거 대여도 좋고 봄에 데이트하기 좋은코스입니다,별표 4개,3년 전
문주연,"선유도공원이랑, 선유카페가 연결 되어 있어서 가을과 노을을 만끽하기에 좋음 코스모스가 만개해 있어서 사진찍으니 예쁨 주차장이 붐비지 않음",별표 4개,5년 전
김보미,"원두막에서 카메라 분실했는데 누군가 맡겨 주셨는지 근처 편의점에서 찾았어요, 이쪽공원엔 좋은분들 많은거같네요 짱 산책하기좋아요, 금요일 9시 너무어서는 한적합니다",별표 4개,6년 전
심윤광,"접근성 좋고, 주변 볼거리 많고, 여유로운곳 자전거타기도 좋고, 산책하기도 좋고, 운동하기도 좋다 양화대교에서 여의도 방향은 아침 해돋이도 멋있고, 양화대교에서 성산대교 방향은 저녁 일몰 풍경이 멋있다",별표 4개,6년 전
JY Park,비는오니 한산하고 좋네요,별표 4개,5년 전
조운제,양화대교 남단에 위치한 고수부지 공원으로 시민들이 산책겸 소풍장소로 많이 이용한다,별표 4개,2년 전
김성연,주차장넓고 가볍게 산책하기좋아요 카패가 따로없어서 편으점에서 모든 먹거리를 해결해야해요,별표 3개,3년 전
원봉,"이번에는 선유도 선착장 겸 아리수만찬 선상 음식점 부근의 동영상도 촬영해 내 블로그에 올려 보았다 자전거로 자주 라이딩하는 곳인데, 이곳은 그 바운다리가 제법 길고 크다 특히 양화대교 부근의 편의점 앞은 항상 위험이 도사리고 있는 곳이다",별표 5개,3년 전
녹색걷기,"*대중교통편리:2호선)당산지하철 4번출구~육교보도 숭강장~한강공원 여의도 샛강 하구에서 가양대교까지 연결된 자전거도로가 있으며, 선유교 아래 자전거도로변의5월부터 꽃피우는 아름다운 장미꽃이 유명하여 연인 및 가족과 함께 사진 찍기에 좋은 곳입니다 둔치에 넓게 조성된 잔디밭에서 바라보는 탁 트인 전망이 다른 곳에서 쉽게 보기 힘든 풍광을 제공합니다",별표 4개,수정일: 3년 전
감자,거 참 걷기 딱 좋은 날씨네~,별표 5개,4년 전
Se-hyun Lee,자전거 타고 가다 쉬었다 가기도 좋은 곳이고 그냥 걸어와서 고기 구워먹고 술한잔 하기에도 좋은 곳,별표 5개,4년 전
Anthony Oak,선유도공원과 선유교로 연결되어 더욱 자주 방문하게 되는 곳입니다,별표 4개,3년 전
신선욱,"걷기 좋은 장소였던 것 같아요~ 낚시를 즐기는 분들, 산책하는 분들도 많구요 아주 아름답거나 하진 않습니다",별표 4개,4년 전
원필름(방송국),한강라면 먹기 좋았음,별표 4개,8달 전
석승호 (넬사랑),서울안에서 힐링 하기에는 최고예요,별표 5개,5년 전
Henry Kong,쾌적하고 버드나무가 많은 공원,별표 5개,2년 전
우윈드,화창한 날씨 정말 좋네,별표 5개,4년 전
추억비,"밤 10시 제한 덕분에 한강에 술마시고, 휘청거리는 사람들 너무쳐남",별표 2개,4년 전
Kim JoungTae,"조금 떨어진곳에 주차장이 있음 바로옆에 어린이놀이터, 양화교 위에 커피숖도있음",별표 5개,5년 전
Malee Lee,낚시터에 카메라달고 주변에 쓰레기버리는 사람만 규정하는식이면 좋을것을요 주차료 등 규제가많아요,별표 1개,6년 전
joonwoo ahn,산책길 도중 자전거 길을 지나야하는 ㅠㅠ 구간이 있지만 음 산책길이 넓지도 않고 음 그래도 한강이라 좋아요,별표 4개,4년 전
윤성숙,계절맞춰 꽃도 지천이고 벤치 등 쉴수있는 공간도 충분해 힐링 장소로 적극 추천합니다,별표 5개,5년 전
노경범,"서울로 가기전, 속초여행 마무리로 아주 좋아요",별표 5개,5년 전
황Jayden,"산책 다녀왔는데, 산책로 너무잘되어있고 주차장도 넓어서 주차하기 편해요 ^^",별표 4개,2년 전
노형운,다양한 볼거리가 있음,별표 4개,5년 전
太,길이너무 예뻐요 내사진도예쁘고,별표 5개,6년 전
시가 아름다운 우리 가곡-Shine,"구름다리끝까지 가서에 엘리베이터를 타거나 계단으로 내려가면 한강시민공원길과 연결됨 양화대교 지나자마자 봄에는 청보리밭, 가을에는 코스모스들판이 나옴 그 곳을 지나치면 양편에 드넓은 잔디밭, 더 지나치면 장미공원이 나오고, 선유도공원으로 연결되는 구름다리가 나옴",별표 5개,5년 전
Stephen Choi,쾌적하고 경관이 아름다운 공원,별표 5개,3년 전
YoungHoon Lee,온실과 내부 편의시설이 최고입니다 여인들과의 차한잔하시면 따봉입니다,별표 5개,2년 전
최명옥,포토존도 잘해놓고 강바람 쐬며 석양 노을질때 가면 환타직합니다 가을에 코스모스가 느러지게 피어 있어요,별표 5개,5년 전
David Han,"강바람이 솔솔 흘러가는 한강물 ,훌쩍 웃자란 억세풀숲, 다양한 운동기구등 어린이부터 노인들까지 쉼터공간으로 훌륭한 공원이다,",별표 3개,수정일: 5년 전
Alexander Hann,좋은 산책코스이나 불법 낚시인들과 2마리이상 대리고나온 애묘인들의 행렬들이 아쉽네요,별표 4개,5년 전
mom Suda,한강공원을 따라 선유도 공원까지 산책하고 오면 더할나위없는 데이트 코스,별표 5개,4년 전
김현석,도심속에 자리잡고 있는 선유도공원은 과거정수시설을 친환경적인 시설로 변모시켜 도시민들에게 안락한 여가공간을 제공하고 있다,별표 4개,6년 전
한해피,날씨도 좋아서 산책하기도좋고 주말이라 가족들이 텐트도치고 즐거운시간보내고 뭐든 만족해요,별표 4개,6년 전
Kmsmrt J,그늘진 곳이 많아 좋다,별표 5개,2년 전
김용경,여의도엔 사람이 너무 많아서 개인적으로 여기오는걸 좋아함 생각보다 뷰도 훌륭하고 편의점이용이나 화장실 이용도 편하고 선유도공원도 가까워서 좋음,별표 4개,6년 전
nanjeong kim,날이 좋으면 사람이 많지만 산책하기 좋습니다 선유도 공원 안에는 편의점이 머니 한강공원에서 노세요 선유도는 한두바퀴 돌기좋아요,별표 4개,6년 전
조현익,밤에 맥주 하나들고 조용히 산책~ 꽤 큰 매점이 있어 좋아요~,별표 4개,2년 전
Geuntai Kim,그냥 한강변에 있는 다른 공원과 별 차이 없이 주변 사는 사람들이 쉬러 오기 좋은 공원,별표 3개,2년 전
황야의프른들과,장어낚시 갔다가 비가 내려 손맛도 못봐서 아쉬웠어요,별표 1개,5년 전
이정우,선우도공원 일대를둘러보았고 우거진 나무숲에시원한 바람과 맑은공기 참 좋았습니다 사울시민 누구나돈 않 드리고 즐길수 있는 공간을 마련해주신 관계자분께 깊은 감사 드립니다,별표 1개,7년 전
신냥이,한강공원들중 나름 풍치있는 곳입니다~ 또한 넓은 공용주차장이 있어 편니하기도 합니다~,별표 5개,2년 전
조영환,전망좋고 선상바베큐 최고입니다,별표 4개,6년 전
Peter Hwang,다른 한강공원보다 한적해서 좋아요~,별표 5개,4년 전
박현경,"갈대와 억새가 어우러져있고, 자전거도 여유롭게 탈수있고 한강이 여유롭게 흐르고있어서 너무 좋아요",별표 5개,4년 전
진양희,운도우 편안한 간식과 먹거리가 좋아요,별표 4개,1년 전
관악 산 타이거근형,시야가 좋 아요 강북 도잘보이고 가끔 잘가요♡♡,별표 4개,5년 전
이영희,코스모스가 활짝 폈네요,별표 3개,5년 전
yo p,여유를 즐길수 있는 도심공원 강가를 걷는 오솔길과 자전거길 소풍하기 좋은 나무숲과 강풍경 거기에 낚시까지 좋음,별표 4개,6년 전
송영태,시민공원임에도 불구하고 하천공원이라는 이유로 흡연을 단속하지 않는 것은 가족과 함께 운동하거나 쉬러가는 장소로 적당치 못합니다,별표 5개,5년 전
한용녀,지하철이 한강시민공원 에 날 데려다줘 예쁘게 몸단장을 한 연산홍이 맑은 웃믐으로 반기네,별표 3개,6년 전
정태민,좋은 공원이나 사진찍는 사람들이 대부분이다 일단 사진보단 여유로운 사유아닐까 공원의 본질은 글쎄,별표 4개,6년 전
장면,"가족 ,친구,연인 등 추억등 ᆢ군함등 안보견학에도 짱",별표 5개,5년 전
김유수,운동하고 자전거타고 산책하고 시간을보내지요 아주즐거워요 또무엇을할까 명상도하고 아주좋아요,별표 5개,수정일: 5년 전
박재필,날 좋은 주말인데 다른 한강 공원에 비해 붐비지 않아 좋음 큰 코스모스 밭이 있고 다리 건너면 선유도가 있어 좋음,별표 4개,6년 전
박동태,공기가좋고 운동하시는분들이많아서 너무좋습니다 물론풍경도좋구요,별표 5개,3년 전
김형수,아침에 자전거 타기 좋아요 여기 저기 운동시설이 설치되 있고 한가히 운동하기 좋아요,별표 5개,5년 전
박진호,뭐 공원이랄게 별로 없는듯,별표 4개,5년 전
IlYoung Son,연인과 방문하여 강을 바라보며 바람 쐬기에는 적당히 좋습니다~ 근데 12월 한강 공원은 어딜가나 드럽게 춥다~,별표 4개,4년 전
최수영,산책하기 참 좋네요,별표 4개,5년 전
김솔로몬,가족과 함께하는 즐거운 주말 보내세요,별표 5개,6년 전
아아아,주변에 먹거리 먹을 곳도 많고,별표 5개,4년 전
"점심맛집과 카페탐방, 간혹 술집",잠시 산책하러 가는곳인듯 편의점도 작고 한강도 잘 안보임,별표 3개,1년 전
김은형,"봄, 가을에 피크닉하기 정말 좋아요~",별표 5개,3년 전
정삼용,양화대교 밑에 운동 기구가 있어서 가끔 갑니다 계속 해서 운동기구가 잘보존되길 바랍니다,별표 5개,4년 전
Shin Myoung Kim,점심시간에 자전거로 바람쐬기 좋은 장소 날은 따뜻하고 바람은 시원하고 사방은 조용하고,별표 4개,8년 전
도려니,스트레스 풀리고 힐링되요 가실때 외투 필수 추워요,별표 5개,4년 전
이우석,아름다운 한강양화공원 입니다나드리 산책하면서 걷기딱좋은 곳입니다 선유도와 함께그닐며 산책 하기에좋읍니다 유유히흐러는 강물을보면서,별표 5개,5년 전
천년후에,"라이딩할때 꼭 들러 쉬는곳입니다, 커피 마시면서 커피의 진한맛도 느낄수있어 좋습니다^^",별표 5개,5년 전
권영희 (유월의준),가깝게 한강물을 만날수 있는 시원함,별표 5개,8년 전
쑥이,산책코스길이 강변하고 살짝 떨어져있어요 탁 트인 전망은 아니에요,별표 3개,3년 전
진주현,"깨끗하게 관리된 공원, 근처에 편의점, 화장실 시설등 적당한 거리 간격으로 너무 좋아요:)",별표 5개,4년 전
