작성자,내용,별점,작성일
이상봉,자주찾는 주거인근 산책길 반려견 동반 환경 반려견 동반 가능한 산책길,별표 4개,1년 전
장용국,운동 산책하기 좋은 곳 요즘같은 9월에 저녁이나 밤에 운동하기 딱 좋은 곳,별표 5개,수정일: 1년 전
명산김사장,걷기운동하면 좋은 곳으로 여러가지 운동기구도 잘 준비된 주민들의 휴식공간으로 많은 사람들이 이용하고 있습니다,별표 4개,수정일: 6년 전
MEIYU JIN,운동 설비가 잘 되여있고 공기 좋고 운동하기는 너무좋은것 갔습니다,별표 5개,2년 전
qiuyinxianseng nam,체육공원인데 산속이라공기좋고 등산로있으며체육시설이 구전하여 서울시내고뭔들중에 단연 최고라말할수있어유,별표 4개,7년 전
김강산애,마사토로조성된운동장과 농구대및 운동시설있음 그늘이 있고 나무가않아 도심속휴식공간으로 최적임,별표 5개,7년 전
남김원봉,금천구가한눈에보이는해발950높이에있어서정말공기좋고 운동기구도많아서 정말좋아요,별표 5개,6년 전
한호춘,다 좋은데 매점이용이 불편함(문이 닫혀있어서 한참 걸어서 편의점 다녀옴),별표 4개,7년 전
박춘길춘길,쉴수있는곳이 만이있지안아어요 쉴만하면 여자분들이 찾이하고 남자들은갈곳이없소이다 가까운화장실 있어면해요,별표 4개,7년 전
김영길,도심속에 체육과 힐링을 맛볼수 있는 최적의 요건이 갖춰진곳입니다,별표 5개,2년 전
윤선옥,공원 대체적으로 양호,별표 3개,수정일: 5년 전
It's me Lucky,운동하기 좋음임다 농구코트 배드민턴장 미니헬스기구등 걷기트렉도 좋아요~,별표 4개,수정일: 1년 전
존천사,가벼운 운동하기에 좋은곳,별표 3개,수정일: 5년 전
김성현,개방형화장실 사람들의 생기 가득한 모임의 장 동네에 이런 공원하나 있으면 참 좋을듯,별표 5개,2년 전
김영조,동반자 덕분에 아주아주 즐겁고 빡쎈게임하고 배드민턴체육관도 공기좋고 깨끗해서 좋았습니다,별표 5개,6년 전
최재홍,부탁의 말씀 공원한바퀴 도는데 512미터에 너무질고 ㆍ때로른 너무 먼지가 많이 나는때가 만습니다 예산이 허락되신다먼 고무메트로 깔아주시면 어떨게 해서 글을 오립니다 ㆍ건강하시고 수고하세요 ㆍ,별표 4개,6년 전
문도근,잘 가꾸어진 환경ㅈ에 여러가지 운동 기구가있어서 운동하기 좋다,별표 5개,5년 전
남이원석,"운동기구,운동장,도심속 줗은공기,등산로연결",별표 4개,7년 전
Dohyun Kim,요즘 여러 운동기구들도 있고 넓고 사람들도 많고 운동할 기분 나는 곳이다,별표 5개,5년 전
hj jun,"놀이터, 숲속길등등 다양하고 넓습니다",별표 5개,4년 전
서동규,입구 옆 주차장에 벌레퇴치제 있음,별표 3개,5년 전
김영선,놀이터도 있고 아이들 체험장도 있고 좋아요 동네에서 가장 큰 공원입니다,별표 4개,6년 전
김영수,그리고 매년 5월에는 아카시아꽃향기로 공원전체가 가득합니다,별표 4개,6년 전
한임석,저는 모든시설 감사하게 잘사용하고있습니다,별표 4개,2년 전
레몽구,헬스하기도좋음 테니스 배드민턴 달리기 등등 산책하기에도 좋음,별표 5개,5년 전
이정길,운동하기 좋아요 화장실도 있구요,별표 3개,2년 전
문종환,금천구에서 구민에대한 복지에 많은 예산을 사용한것으로 느꼈음 주민들의 편안한 휴식공간으로 타 주민들의 부러움을 살만했음,별표 5개,6년 전
김용자,너무좋았어요 공원에는 봄이왔는데 코로나땜에 나에게는 봄이 언제올련지,별표 4개,5년 전
이재복,걷기운동을 가족과하고 오니 좋아요,별표 5개,2년 전
이지혜,운동할곳도 기구 시설도 너무좋아요,별표 5개,5년 전
이윤동,둘레길과 운동기구및 여러므로 즑ㅣ고운동할수있어좋음,별표 5개,5년 전
송정일,그늘도 잇고 운동기구들도 많아서 운동하기에 아주좋은 공원입니다,별표 5개,6년 전
YongZhe Quan,산책하기좋고 배드민턴 체육관도있고 도서관도있어 좋음,별표 5개,5년 전
Mobile legend Bangbang,옆에 배드민턴 체육관 신발 빌려야지 들어갈수있는데 신발에서 개역겨운 냄새남 그래도 무조건 빌려야된다고함 쓰레기임,별표 1개,2년 전
강용구,공기도 좋고 운동하는 환경도 좋은 것 같습니다,별표 5개,5년 전
김hyunsok,아이들과 뛰어놀수있어좋아요 주차도 가능해요,별표 5개,7년 전
Hi,체육공원은 어떤 운동이든지 할수 있는곳 입니다 그러니 이곳을 한번 꼭 와보았으면 좋겠습니다,별표 5개,4년 전
꺼꾸리,운동도 하고 산책도 하고 푸르른 나무들도 보고 너무좋아오,별표 5개,4년 전
박세현,운동하거나 산책하기에 아주좋아요,별표 4개,4년 전
강원석,놀기 좋고 체육시설 잘 되어 있네요,별표 5개,수정일: 3년 전
서경숙,답답함을 잠시나마 잊고 운동할수 있어서 좋아요,별표 3개,4년 전
조재희,농구시설도 괜찮고 공터도있어서 좋았어요,별표 4개,5년 전
1A_강수한,오후 8시부터하는 건강체조 너무 좋아용,별표 5개,3년 전
디딤,한적해서 조용히 운동하기 좋아요,별표 3개,7년 전
효신중독(사과꽃향기),벚꽃도 예쁘고 이용하기 좋았습니다,별표 5개,2년 전
김재현,간단하게 운동하기 좋은 장소입니다,별표 4개,6년 전
ksbae717 Bae,가벼운 운동하기에 아주 좋은 공원이라는,별표 5개,6년 전
EUNGA,금천쪽 적당하게 운동하고 산책할만한 공원,별표 5개,5년 전
박세홍 (파도),깨끗하고 관리가 잘 되어있어요,별표 5개,5년 전
최석환,공원에서 연결된 뒷산이 더 좋아요,별표 3개,6년 전
김성호,산책하기 좋은 장소,별표 4개,6년 전
hyochul heo,코트는 9개나 대기시간이 많음,별표 3개,7년 전
김경남,집근처 공기가 좋아 자주갑니다,별표 4개,수정일: 5년 전
luis lee,산책하기 좋음 애견 산책도 좋음,별표 5개,수정일: 6년 전
김희년,저녁에는 운동하기가 너무좋아 ~^,별표 5개,수정일: 4년 전
Seok한돌,서민들이 많이 찾는 좋은 체육공원,별표 5개,7년 전
유창화,도심에서 운동하기 좋은장소임,별표 3개,6년 전
김현구,조용하고 시설이 잘돼있습니다,별표 4개,5년 전
ssjung100 Jung,가벼운 등산코스로 좋습니다,별표 5개,5년 전
변정섭,좋다 삼성산 호암산관악산 가기도^^~,별표 1개,10년 전
정태수,운동하기 딱 좋은곳,별표 5개,7년 전
한충수,금천 체육 공원 네마음이 괴롭고 고독할때 찻는 천국과 같은 공원,별표 5개,10년 전
전상명,공원에 와이파가 없어요,별표 1개,3년 전
권희란,편만하게 힐링이 됩니다,별표 5개,3년 전
Dongjoo Lee,"가볍게 트래킹, 산책하기 괜찮습니다",별표 3개,5년 전
한경아,금전구에서 젤 좋은 곳,별표 5개,6년 전
신병렬,조용하고 시민들의 휴식처,별표 4개,7년 전
붕붕이TV,아름다운 금천 체육공원,별표 5개,5년 전
Thippaya Sukpornwittawat,서울 중심부에 있는 놀라운 공원,별표 5개,2년 전
John Pax,"산책은 물론 농구, 배드민턴, 축구 등을 즐길 수 있는 넓은 공원",별표 5개,1년 전
