작성자,내용,별점,작성일
한웅수,"모든 체육시설을 보수했고,계속 보수중이라서 산책과 운동하기에 최적인 장소",별표 5개,6년 전
박상아,가족단위로 많이 오는 공원이라 아이들이 많아요 한강 공원 중에 그나마 한산한 편인 것 같습니다,별표 4개,6년 전
JuhnWan KIM김 준완,작은 공원이지만 운동기구 놀이기구와 러닝트랙 그리고 무엇보다도 햇빛과 눈비를 피할 수 있는 지붕이 있는 벤치가 있어 좋다 단 삼정호텔 큰 에어컨 실외기 소리가 제법 커서 작동시간에는 낭만적이지 않다,별표 4개,1년 전
SK,우리 사랑하는 강아지 머루랑 자주 산책을 가던 곳이예요:) 우리 머루가 무지개 다리를 건너서 이제는 같이 갈 순 없지만 여기서 행복한 시간을 많이 보냈었어요 많은 아이들도 여기서 좋은 시간을 보냈겠죠 가까이 사시는 분들 부럽습니다 다들 여기서 행복한 시간들 되세요:),별표 5개,2년 전
Chris Park,잔디가 좋고 한적함 한강공원 중 탑급,별표 5개,5년 전
윤호영,"저녁에 길을 잘못들어 주차장으로 잘못 들어갔는데, 한참 사색에 잠겼습니다",별표 5개,5달 전
이은이,겨울이라도 아름답다고 공기 너무좋아,별표 5개,5년 전
Kevin Chiwan Kim,아이들과 잔디밭에서 뛰어놀수 있는 곳입니다 현재 편의점은 운영하고있지 않습니다,별표 3개,1년 전
최강원,근처 이벤트있을때 주차장 이용 어려움 근데 근처 이벤트가 언제 있는지 알기어려움,별표 4개,6달 전
개조저항 115편성,한강물이 맑고 시설이 🖒,별표 4개,7년 전
M.J. CHO,매번 올때마다 느끼는 거지만 깨끗하고 경치 끝내주네요,별표 5개,5년 전
DK K,"ㆍ주차장에서 이촌동까지 걸어서 15분 정도 소요 되지만, 주차요금도 저렴해서 이용함 ㆍ이촌동에 주차장이 많지 않아서, 한강 주차장을 이용합니다",별표 4개,1년 전
권준현,"조용하고, 주차장 , 매점 , 운동시설과 걷기에 좋음 화장실 깨끗하고 곳곳에 위치해 있음 반려견 동반 환경 괜찮음 피크닉 구역 좋음",별표 4개,8달 전
Dong-seok Lee,산책하기 좋고 운동하기에도 아주 좋아요,별표 5개,5년 전
Analog Pulse_TV,놀이터 아이들이 놀곳이 많은곳 화장실 비교적 깨끗한 화장실 반려견 동반 환경 가능합니다 피크닉 구역 구역은 따로 정해진게 없습니다 이촌 한강 공원은 반려견및 레저스포츠를 즐기기에 좋은곳 입니다,별표 5개,11달 전
최광호,한강 공원인데 나무도 많고 사람도 너무 많지 않고 좋아요 차 끌고 오기에는 망원지구보다 더 좋아요,별표 4개,2년 전
Hyun Han,분위기좋아용 근처에 교촌이랑 엽떡있어서 픽업했더니 배달비 세이브,별표 4개,2년 전
softikitty,조형물이 많아서 사진찍기 좋고 런닝하시는 분들이 많아요 미세먼지가 없고 좋은 날씨에 산책하기 좋습니다,별표 5개,3년 전
SJ Park,걷고 쉬기 좋은 곳,별표 5개,6년 전
Bird Tiger,공원은 좋은나 이곳에 있는 자전거 대여점은 신중하게 이용하시는게 좋습니다 특수자전거 (2인용 아이용 안장이나 어린이 자전거) 있다는 점 빼고는 자전거 너무 낡아서 이런걸로 장사하는게 신기할 정도입니다 서비스에 비하면 너무 비싸고 좋지 않습니다,별표 4개,6년 전
윤몽충,그리고 자전거 탈거면 여의도쪽이 뷰가 더 좋아여 여의도에서 보는것보다 이쪽에서 보는게 사람 적어서 좋아요,별표 3개,5년 전
이효섭,어린이 놀이터와 자전거 차량이 같이 다니는곳이라 복잡하고 어린이 노는곳과 자전거 도로 펜스로 구역설정필요,별표 3개,1년 전
삼남매이야기,쓰레기 관리가 잘안되네요,별표 3개,1년 전
견민,한적하고 분위기있고 북적대지 않아서 참 좋은 곳,별표 4개,5년 전
최대균,새로공사해서 산책로 잘조성했으나 거북선나룻터에서 동작대교방향 약100m간격으로3곳에서 악취가발생하는데 지금(동절기)은 안나는데 추위가풀리면 악취가 발생될것으로 판단됨,별표 3개,6년 전
Grace Cho,산책길도 너무 예쁘게 조성되있고 자전거 타기도 좋아요 다만 공원내 매점이 요즘 인테리어 공사로 닫겼으니 참고하세요,별표 5개,5년 전
안혜숙,"자연성 회복한다고 오랜기간 폐쇄하고 세금 잔뜩 쓰더니 한강 뷰를 가리는 결과를 낳았습니다, 시원한 강바람도 이전보다 못하고 꽃 조금 심고, 나무 좀 심고",별표 2개,4년 전
Timmy Lim,공원 크기에비해 화장실같은 시설물이 많이 눈에띄지않는점이 좀아쉽네요 63빌딩을 뒤로놓고 불꽃축제 관람하기에 아주 좋습니다 4호선 이촌역에서 내리시면 가깝구요,별표 4개,6년 전
Krystal,땅을 다 파해치고 곳곳에 가림막을 처놔서 볼것고 없고 쉴곳도 마땅치않아서 불편했어요,별표 2개,1년 전
JAY LEE (LJKR),고민하다가 가보게 되었다 텐트를 치고 놀았는데 생각대로 사람도 그렇게 많지않고 뷰도 좋았다 약간의 흠이 있다면 철도가 지나가기때문에 약간 시끄러울수 있다 많은 한강공원중 어디가 사람이 적을까,별표 4개,5년 전
JADE KELLY,마포대교에서 반포대교까지 산책 죠아♡,별표 5개,5년 전
my1sec m (my1sec),인근에 공영주차장은 서너 곳 있고 주말 및 휴일에도 요금을 받고 있습니다 한강 북단의 공원 중 가장 한적하고 여유로운 공원으로 추천할만 합니다 어느 한강 공원을 가더라도 사람이 북적거리는 요즘입니다,별표 5개,8년 전
Chul Jin Hwang,거북선나루터 산책하기 좋습니다,별표 5개,1년 전
임맴맴,아주 좋아요 사람이 그렇게 많지않아요,별표 5개,2년 전
모아,주차하기도 괜찮고 걸어서 이촌동 맛집 가도 되고 한강공원 중에 쉬기엔 젤 좋은듯 사람도 많지 않고 여유로운 분위기,별표 5개,9년 전
퀸서울,산책로가 가장 잘되어있는 한강공원,별표 5개,5년 전
김동기,운동 시설도 있고 맨발 걷기도 할 수 있고 수도 시설도 있어 운동하고 발 씻을 수도 있음,별표 5개,11달 전
한주영,"산책하기 좋고, 주차장도 무난함 여러 한강공원 중에서는 가장 한적하고, 반면에 관리도 다른 곳보다 안된다는 느낌이 듬 C 상반된 평가를 주는 한강공원",별표 4개,5년 전
Chris Fisher,잘 안가는 한강공원이지만 나름의 특색이 있어서 가끔 산책하러 오기 좋은 공원이네요,별표 4개,2년 전
Sunguk Shin,산책보다는 풀밭의 의자에 앉아서 쉬기 좋습니다 예쁘고 정부에서 여러가지로 꾸미고 있습니다 사람이 적어서 더 좋네요,별표 5개,5년 전
정보영,모래로 되어있는 놀이터 있어서 한강산책중에 아기놀기는 좋을것같아요,별표 4개,수정일: 6년 전
SR스튜디오,강바람이 시원하고 넓고 조용하고 좋아요 ~,별표 5개,10달 전
Young chur Song,10월 국화가 멋지네요,별표 5개,5년 전
이종열 (물불),요즘은 너무더워 그렇지만 한강둔치가 멋진 장소예요 운동 산책 등등 한강에서 자연을 만끽한다는 것 서울시민의 행복중 하나죠,별표 4개,4년 전
­김문식 | 국제관광대학원 국제관광학과 | 겸임교수 | 한양대(서울),산책과 마라톤 자전거 타기도 너무 좋다 다름 지구보다 좋다 아이들과 같이 놀기 딱좋다,별표 5개,1년 전
한주희,나무가 많아요 그리고 가기도 좋아요 반려견 동반 환경 반려견 길이 있어 좋아요,별표 4개,10달 전
배양,"현재는 한강변 호반공사로 인하여 제한이 있지만 가족단위 또는 레저를 위한 취미활동 축구, 농구, 족구, 로라스켔트, 자전거 라이딩, 텐트족, 낚시등 잘 조성되어 있습니다",별표 4개,7년 전
모야모,"다른 한강공원들에비해 사람이 적은편이라 이용하기 좋습니다 수영장,풋볼장, 롤라장, 식물학습원등 시설은 좋습니다",별표 5개,7년 전
JONGHO KIM,가족들과 나들이 코스,별표 5개,4년 전
정재웅,다른 한강공원에 비해 가족단위가 많아 조용한 편 여름에 그늘막 펴놓고 편히 쉬기 좋음,별표 5개,6년 전
Silver Stone CH,장소는 아주 좋은데 주차장이 작아 저 멀리까지 주차하려고 줄을 서거나 불법주차를 무지막지하게 하는 것이 단점,별표 4개,1년 전
Yonghyun Lim,주차장이 협소한 관계로 돌아가는 수 밖에 사람들이 모를 때 이 곳은 더 좋았다,별표 5개,5년 전
김승기,가족들 나들이하기 좋고 그늘막칠수있는 공간 따로 있어서 날 좋을때 놀러가기 좋음 한강 남쪽보다 덜붐벼서 더 좋음,별표 4개,5년 전
Eun Kyung,초가을의 정취가 끝내줬습니다 반려견 주인들은 배변은 치웠음 하구요 본인이 먹은 음식물쓰레기 처리는 꼭 잘 하도 돌아갔음 합니다,별표 4개,6년 전
JeongOk Moon,반포 한강공원보다 한산하고 강아지랑 산책하기 좋습니다 뷰도 한강 북쪽에서 강남쪽 바라보니 좋네요~,별표 5개,6년 전
강태용,아름다운 공원이며 옆에 콤비니언스스토아가있고 가까이에 인라인스케이트장이있어 분위기가 차분하고 한강경치가 최고,별표 3개,3년 전
HYEYOUNG KANG,밤에 산책하기도 좋아요 놀이터 다양한 놀이기구 화장실 곳곳에 화장실 배치 반려견 동반 환경 자유롭게 반려견과 산책가능 피크닉 구역 잔디밭,별표 5개,10달 전
Misun Kim,산책했는데 야경이 너무좋고 요즘 선선한 날씨까지 어우려져 너무 좋았습니다,별표 5개,5년 전
자유인자유인의자유세상,라이딩하기 좋고 나들이 장소로 좋은곳 한강전망이 좋은곳,별표 4개,1년 전
완별,자전거 한 시간에 300원,별표 4개,6년 전
짹슨,가족들이 좋아했습니다 잔디밭,별표 4개,6년 전
정헌재,피크닉 구역 장치도 있어 잠자기 좋은곳이에요 한강도 보이고 놀러가기좋은곳이에요,별표 4개,11달 전
soul tree,조명이 더 있었으면 좋겠음 이쪽은 그나마 청소가 잘되어 있는편이긴하나 그래도 너무 더럽다,별표 4개,6년 전
donghyun Kim,조용히 쉬기에 제격,별표 4개,6년 전
Yongjin Nah,잔디밭에서 가을 한 때를 보내기 좋았어요,별표 4개,1년 전
덕광행시기리야,"교통이 불편한 것만 제외하고는 주말에 친구들과 놀러, 혼자 쉬러, 운동하러 아니면 강아지와 산보하기에 참 좋은 곳같아요",별표 5개,5년 전
Jay Yang,한가롭게 쉬기 좋은 장소입니다,별표 4개,6년 전
왠지뮤직,길게 뻗어있는 언덕으로 높새바람이 쉬질 않는다 글라이더를 날리기에 매우 적합한 포인트,별표 5개,5년 전
sam sam,저녁에 돈내기 싫어서 인도랑 자전거도로 막고 있는 차량가 있어서 너무 화가났는데 아무도 관리를 안하시더라구요; 주변에 물어봐도 자기 관리 아니라고 하시고 ㅋㅋ,별표 2개,5년 전
Red Milan,상대적으로 여기는 사람이 많지 않은 한강공원 자전거 타고 지나가거나 산책 삼아 걷는 사람들은 제법 있다,별표 3개,9년 전
이우현,숲 공작품 어린이놀이터 농구장등 여러 가지가 잘 어우러져 가벼운 운동하기 좋아요,별표 4개,5년 전
몬스티,휴일에 가족들과 같이 오기에는 좋은 것 같아요,별표 5개,2년 전
박성진,커피 한잔에 강가를 바라보며 사색하기 좋고 산책하기도 너무좋아요,별표 5개,5년 전
한승완,깨끗하고 축구교실도 있고 장어낚시도 할수도있고 여러가지할수 있는것같애서 좋습니다,별표 4개,6년 전
Vert Nako,편의점 주인아저씨가 화를 잘내서 -1점ㅋ,별표 4개,3년 전
헌짱구,자전거로만 지나치다가 걷기운동삼아 지나가니 평소 못보던 것들도 보이고 좋군요,별표 4개,3년 전
hj choi,자연학습장은 어린 자녀아이들과 부담없이 가기에 최적의 장소에요,별표 5개,4년 전
김현석,많은 사람과 시설이 있으나 방문전에 무엇을 랄 것인지 사전 계획이 필요 하다,별표 4개,수정일: 7년 전
정익중,"걷기도, 자전거 타기에도 좋습니다 나만의 시간을 보내기에도 좋구요",별표 5개,4년 전
장명환,편의시설이 잘되어있어서 산책하기 좋아요,별표 4개,6년 전
기원배,이곳은 다른 한강공원 대비 찾는 사람이 적어 강아지 뛰어 놀기 좋아요,별표 5개,5년 전
Eugene Woo (Eugene.Woo),강북에 있는 한강공원중에서는 쾌적하고 좋은 편,별표 4개,2년 전
Youngjun Jeon,"누구나 알고 있겠지만, 서울 시내에서 바람 쐬기 좋은 곳",별표 4개,1년 전
Cindy,노을이 질 때 너무 아름다운 곳 빛나는 대교로 야경도 너무 예뻐요,별표 5개,5년 전
김선주,턱걸이기구등 운동시설이 잘 갖추어 있어요,별표 4개,6년 전
김세진,산책하는 사람들 많아요~ 조경이 잘되어있어 좋습니다,별표 5개,6년 전
Yunsung Chin,한강쪽으로 공사중이고 자잔거길 옆으로 도보가 좁게 있어서 위험하기도하고 걷기에는 문제가 많아서 현재는 비추임,별표 2개,7년 전
Whiskey S,한강을 끼고 이런공원이 있다는 것만으로도 큰 축복이죠,별표 5개,6년 전
Simon K,이촌역에서 접근하기엔 거리가 멉니다,별표 4개,6년 전
류하겸,겨울이면 공원주위에 눈이 소복히 쌓여 있어서 머무르기가 좋지않아요,별표 4개,7년 전
사동환,놀이터와 주차시설이 잘 되있어서 아이들이 놀기 좋습니다,별표 3개,5년 전
Karl,베르가모앞에서 따릉이 빌려서 성수대교까지 다녀오기 아주 좋은 길,별표 5개,6년 전
박세훈,산책하기엔 더없이 좋은 곳 자전거만 조심하면 된다,별표 4개,6년 전
Kwangs Kim,최고의 뷰와 컬렉션 그리고 즐거움이 가득한 시원한곳입니다,별표 5개,5년 전
Weon-Doo Lee,다른 한강공원에 비해서 사람이 덜 붐빕니다 한적한 나들이를 위한 공원입니다,별표 5개,7년 전
길가에잡초,께긋하고 편리시설이 잘되어있씁니다,별표 5개,3년 전
P Sue J,자연친화적 강변뷰가 어느 시간이든 사계절 모두 좋아요,별표 4개,6년 전
Yong Min Bang,원래 좋은데 미국사람들 때문에 많이 더러워요 그놈들 쓰레기를 엄청 버려 우리 나라에서,별표 5개,5년 전
Hyoungseok Moon,강변 산책로 조성 공사가 마무리된 듯 이제 미세먼지만 줄어들면 좋겠는데,별표 4개,6년 전
전민수,제2주차장으로 가야 편의점이 가까워요,별표 5개,2년 전
bareun seo,다른 한강공원에 비해 한적해서 휴식하기에 좋았습니다^^,별표 5개,9년 전
soung-jun kim,강북에서 여의도지역 야경 감상에 좋은 곳입니다,별표 4개,4년 전
DongWoon Yoo,타 한강공원들보다는 작은 편,별표 3개,1년 전
강호준,맞은 편의 건물들도 너무 아름답고 잘 보였습니다,별표 5개,6년 전
Hwi Kang,한강공원 중 베스트,별표 5개,5년 전
MINSEOK JEONG (운덩킴),한강공원 중 조용해서 제일 좋아하는 곳,별표 5개,2년 전
배우*,산책과 자전기 타기 잔디밭 가족 피크닉 좋아요,별표 4개,5년 전
이성철,사진찍기 좋은 뷰포인트,별표 5개,4년 전
lIIlIIlIIlIIl,한강이어서 그런 지 걷기도 좋고 가을 쯤에는 강가바람이 불어서 선선해요,별표 5개,8년 전
윤여신,도보길이 안전하고 좋아요ᆢ미세 먼지없고 청명~,별표 5개,6년 전
Steve Kim,한강변 공원 가운데 여의도 다음으로 멋진곳,별표 3개,6년 전
오마리아,요즘 같은 날씨에 자전거 타기 정말 좋습니다,별표 5개,6년 전
권의현,지금은 공사중이라 그런지 아쉬웠는데 다음에 오면 만족할 만한 뷰,별표 4개,7년 전
Meden Agan,다른 한강공원보다 쾌적해서 행사하기 좋아보여요,별표 5개,5년 전
냐야나,넓은 곳이 많아 공차기가 좋네요,별표 5개,6년 전
성재윤,서울에서 여유를 느낄 수 있는 몇 안도는 장소,별표 5개,3년 전
용산언니,산책하기 좋아요 불꽃축제 명당,별표 5개,6년 전
sunny sun,그냥 한강공원 아이들 데리고와서 그늘막치고 아예 살림차린듯한 사람들 보면 인상찌뿌려짐,별표 3개,5년 전
곡식남매,엄청 좋아요 넓고 탁 트여있습니다,별표 5개,6년 전
고홍석,산책코스가 잘 정비되어 있음,별표 5개,5년 전
이면식,입출구가 불편하고 주차장도 너무 협소해서 불편한점이 많았다,별표 1개,7년 전
제옥김,"주차시설, 생태학습장, 고수부지시설 최고",별표 5개,6년 전
SK Jeh,시원한데서 경치구경하면 좋을듯,별표 3개,6년 전
Chatty Hermit,시민공원으로 휴식하기 좋은 장소,별표 3개,2년 전
윤기석,달리기코스로 좋음 편의점서 먹을거 충전 가능,별표 5개,2년 전
Sam Nam,여의도뷰가 가장 이쁜 곳,별표 5개,6년 전
신중선,한강과 공원이 잘 어울리는곳이라,별표 5개,6년 전
보라매,자전거타기 좋아요ㅎㅎ펼쳐진 풍경이 예쁩니다,별표 5개,9년 전
김성재,라이딩중 휴식하기 좋은지점 입니다,별표 5개,5년 전
Test Dna,시민공원이 더 많이 생겼으면좋겠네요,별표 5개,6년 전
한종,요즘 날씨에 좋아요ᆢ백만불,별표 5개,6년 전
최윤경,붐비지 않고 관리잘된 아름다운 한강공원,별표 5개,5년 전
Kyung Kwon,한강 여의도 뷰를 한눈에 볼수있는 곳,별표 4개,4년 전
Ben “Jo Harper” Rogers,동작대교 밑 제2주차장이 좋은것 같아요,별표 5개,6년 전
Ws Jung,탄산물 좋아좋아 나머지는 기냥기래요,별표 4개,6년 전
SAM KOH,남녀노소 가족동반 산책하기 좋음,별표 4개,6년 전
pollen,한강공원중에 이촌을 제일 좋아해요,별표 5개,4년 전
노시경 TRAVEL,한강과 강남을 보며 한가한 산책을 즐길 수 있습니다,별표 3개,수정일: 5년 전
강정모,그냥 한강 주차장 좁아서 차끌고가가 불편 걸어가기도 불편,별표 3개,7년 전
용하,여의도 불꽃축제 최적의 스팟,별표 5개,5년 전
Karen,아름답고 운동하기 딱이예요,별표 5개,6년 전
