작성자,내용,별점,작성일
김태선 (줄리브광교),아기랑 즐겁고 유쾌하게 돌아다니고 잘왔다 싶어서 아주만족한 하루였는데~주차요금때문에 주차원들과 싱갱이~ 카드결제했는데 주차요금이 11500원이 나와서 주차원한테 경차라고 말했는데 미리 말해주지 않았다고 승질내면서 취소가 안된다며 이천원으로 해결보려는걸 내려서 삼천원더 달라고 이야기해서 겨우 받아왔는데 기분이 이런건 왜일까 미술관에서 주차하는데만 30분기다리고~미술관안에 있는 식당들어갔는데 거기서도 대기줄~약20분 기다린끝에 어찌어찌 점심먹고~평일인데도 단체들이 많이 와서 사람들이 많았는것 같았다 방문일 평일 대기 시간 10~30분 예약 권장 모르겠음,별표 3개,1년 전
파란하늘,산책하러가기 너무좋은곳이에요 친구연인가족들과 가고좋고 혼자가도 볼거리가많아서 재밌고 산책도많이되요 코로나라서 못보는 동물들도 꽤있어서 아쉬웠지만 넓은 서울대공원 한바퀴 돌면서 동물친구들보면 힐링이 절로되어요 계절바뀔때마다 예쁜자연풍경도 너무좋구요 서울대공원이 가깝게 산다는게 참 고맙습니다 요즘 방문객이 별로없어서 시설물 관리가 조금 안되고있는거같아 아쉽긴해요 먹거리도 좀 다양했으면좋겠는데말이죵,별표 5개,4년 전
Jaehyung Park,주차장 들어가는데 약간의 대기가 있었으나 주차 공간 여유 있었음 코끼리 열차 줄이 김 동물들도 더운지 누워있는 애들이 좀 있었음 유아 휴게실 잘 되어 있음 아기와 함께 가기 정말 좋음 방문일 주말 대기 시간 대기 시간 없음 예약 권장 예 서울대공원 동물원 방문 일요일 오전 10시 도착,별표 5개,3달 전
서몽카,"리프트타고 입장후 걸어 내려오면 편함 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요 가까이서 동물을 볼수 있어 좋았음 이쁜 꽃 핀 계절에 재방문 하고 싶음 체력부족시 코끼리열차,리프트 필수",별표 5개,2년 전
Ray Jo,발이 좀 아픈데 넓고 괜찮음 리프트 안타고 걸어서 올라갔다가 내려왔는데 1500보는 걸어요,별표 5개,6년 전
장국영,깨끗하고 날씨 좋을 때 가면 좋습니다 시간이 4시가 너무으면 못보는 동물들이 있으니 빨리가시는걸 추천드려요 방문일 평일 대기 시간 최대 10분 예약 권장 아니요,별표 5개,1년 전
여비라이프,총각때 와본 이후로 처음으로 내 아이를 데리고 와보니 아이와 놀기 너무 좋은 곳이었네요 아이가 무척 좋아하고 잘 놀다 왔어요~ 조금 더 선선해지면 조만간 다시 방문 계획입니다,별표 5개,5년 전
승데렐라,간만에 산책을 하려고 찾아갔는데 아주 좋았네요 다만 통제구역이 꽤 있어서 아쉬웠어요~그런 부분을 입장권 할인으로 찾아가는 사람들의 아쉬움을 조금이나마 해결해줬으면 하는 생각을 해보았네요~일요일치고는 사람이 별로 없어서 한가롭게 산책할수있었어요~^^,별표 5개,2년 전
알콩,더운 여름엔 가지 마세요 ㅜㅠ 매점도 다 문 안열고 만일 호랑이 버스 운영하는 날이면 리프트 말고 호랑이버스 타고 다니시길 추천드립니다 개인적으로 실내관이나 동물 테마의 아이들이 쉴 수 있는 실내놀이터가 하나만이라도 있으면 좋겠어요 아니면 호랑이버스 처음에 쭉 타고 지리 익힌다음 다시호랑이버스 타서 위에서 내려오는게 좋을듯해요,별표 3개,1달 전
story bus 스토리버스,아이들과 주말 나들이 하기 좋은곳 다양한 동물도 구경하고 산책도 할 수있고 돗자리 하나 준비해서 가면 피크닉 장소로 제격인듯 패키지 상품을이용하면 입장료 +코끼리 열차와 리프트까지 함께 이용할 수 있어서 더운 날에는 더욱 추천드리네요 ^^ 즐거운 시간 이었습니다,별표 5개,5년 전
박현욱,엄청나게 넓고 맨위부터 모든것을 다보려면 많이 걸어야한다 그러므로 미리 입구에서 리프트를 타고 올라가는 것이 체력을 아끼는데 도움이 될듯하다 코로나 때문에 실내로 들어가서 보는 곳이 다 닫혀서 아쉬웠다 우리나라에서는 이정도면 아주 훌륭한 동물원이라고 생각된다 많은 종류의 동물이 있지만 각 개체수는 많지 않다 낮이라 많은 수의 동물이 자는 모습만 보여서 아쉬웠다 9,별표 4개,5년 전
JY Lee,주차장도 진입로 가까운곳에 너무 몰려서 조금 안쪽으로 돌아서 들어간 주차장은 상당히 여유가있었네요 처음으로 아기와 서울대공원에 방문했는데 진입로가 너무 좁아서 교통이 아주 혼잡했습니다 시설들은 조금 낡았지만 특별히 문제는 없어보였고 어렸을때 타봤던 코끼리 열차는 전기차로 변신해있어 반가웠습니다,별표 4개,7년 전
Sarah Kim,그렇지만 다른동물들은 다 관람가능했습니다 내려올때는 다시 리프트타며 호수구경 잘하고 왔습니다 도보로 먼길을 다녀야해서 꼭 운동화 신어야합니다 날씨 좋은 평일방문입니다 코끼리차타고 들어가 리프트로 맹수사로 이동합니다 코로나로 실내관람중지,별표 5개,4년 전
seung yun Noh,주차장에 주차는 너무멀고 걸어서는 힘드네요 그것 빼고는 전부만족하네요 대기 시간 1시간 이상 예약 권장 아니요,별표 5개,1년 전
Jongrack Lee,넓은 공간 만큼이나 공기도 좋고 풍경도 좋고 볼거리도 많아 즐거운 놀이공원 입니다 평일을 이용하면 더더욱 사람없이 즐길 수 있어 좋은곳 입니다,별표 4개,7년 전
이덕주,가족과 나들이 하기 좋아요 유모차는 코끼리 열차와 리프트를 이용할 수 없어요 간단한 간식 및 식사를 가져가는 것을 추천 드려요 입장권은 어른 500원 청소년 300원 소아 200원 티머니로 바로 결재가능해요,별표 5개,1년 전
Flamingo,동물들 구경하는 건 좋은데 어른아이 할 거 없이 너무 개념없이 굴어 안에 갇힌 동물들이 몹시 불쌍하게 느껴졌음 공원 자체는 좋은데,별표 4개,4년 전
육천수 (Carlos),각종 동물을 볼 수 있다 방문일 평일 대기 시간 대기 시간 없음 예약 권장 예,별표 5개,4달 전
Alice Kim,야외 나들이하기 좋은곳 남녀노소 누구나 즐겁고 행복한 시간이 되는 마법같은곳이에요,별표 5개,5년 전
수호랑,"남미관, 아프리카관, 호주관, 동양관, 유인원관, 대동물관, 야행동물관, 곤충관, 열대조류관, 해양관, 맹수사, 곰사, 늑대사, 코요테사, 퓨마재규어사, 렛서팬더사, 낙타사, 사슴사, 맹금사, 황새마을, 공작마을, 큰물새장이 있다 오후에 사람이 많이 몰리므로 오전에 가는 것이 좋다",별표 4개,4년 전
리테임 (19CM),고가도로부터 주차장까지 2시간 생각해야함 눈치싸움 실패시 심각한 주차대기시간 리프트 통해서 들어가면 볼것은 많으나 느림 코끼리열차 대기가 길지만 더 빠름,별표 3개,수정일: 1년 전
Jooyong Maeng,90년대 느낌 물씬 느껴지는 향수 그치만 대체적으로 정비가 잘 된 동물원 시설 아이보다 더 신난 엄마 아빠 점심 먹을 만한 곳이 없는 아쉬움 오픈 전 도착하여 주차 수월 방문일 주말 대기 시간 대기 시간 없음 예약 권장 예,별표 4개,1년 전
hj Byun,기분 전환 데이트 코스로 최고 미술관 가는 길에 피어있는 꽃들이 너무 아름답고요^^ 주차 시설도 놀러라고 먹거리들도 팔고 있어서 먹고놀기 너무 좋아요,별표 5개,1달 전
Jaejin Kim,솔직히 다 좋았습니다 모든 직원분들도 친절하셨고 그리고 휴일의 많은 인파나 줄을 오래 기다려야 하는 어려움 등도 예상 했던 바였습니다 다른 참고 너무겼던 부분들까지 별점 삭감에 일조된것 같습니다 방문일 공휴일 대기 시간 최대 10분 예약 권장 아니요 ;;무슨 무슨 사정이 있다는건 알겠는데,별표 2개,2년 전
변상언,"특히 산림욕장은 숲이 우거진 푸른 숲길이라 산림욕 하면서 걷기 좋은데 북문입구 들어가 전망대 지나 남미관샛길로 내려왔어요 서울대공원의 호수둘레길, 동물원둘레길, 그리고 산림욕장(등산) 모두모두 걷기좋은 길입니다",별표 5개,수정일: 3년 전
Chris Park,주차는 1일 5천원이고 여유있다 ㄷㄷ 녹지는 좋은데 동물원 시설만 보자면 해외 동물원들과 비교해서 아쉬운 수준 쭉 오르막길이라 그냥 걸어가면 힘들어서 다보고 내려올때쯤 짜증나서 싸움날수도,별표 4개,4년 전
Young kyu Kim,"사진이 가족들 찍은것 뿐이라 올리기는 애매합니다만 참 넓고 여유 있는 공간 입니다 동물들도 좁은 데 몰려있지 않아서 보는 마음이 덜 불편했고요 ""동물이 보고 싶으면 궤짝에 가둬놓지말고 그들이 사는 곳에 가서 니들이 움직여라"" 느낌이랄까요 먼지만 좀 좋아지면 가족들과 여유를 즐기고 오기 좋겠습니다 주변에 서울랜드나 경마장, 과학관, 미술관 등등 많아서 다음에 또 가기로 했습니다 ^^",별표 4개,6년 전
권기운,호랑이는 정말 크게 만들어 놓은데다 테마별로 구분해 놓아서 정말 보기가 좋았습니다 아이들이 있을때는 도시락을 싸와서 하루 종일 구경하다 갔던듯 한데 북문 입구를 들어가서 중앙 호수를 통과해서 호랑이를 보러 가기로,별표 5개,2년 전
도사아몬드,선택된 몇명만 마지막 사진에 보이는 곳에 주차할수 있음^^ 기다릴필요도 없으니 검색해서 꼭 저기에 차대시고 일반 주차장말고 현대미술관쪽이나 캠핑장쪽에 주차 하시면 수월합니다 가을 단풍이 가득하여 가족 연인이 들리기에 아주 좋은 시기입니다 서울대공원 주말 방문객들 주차에 다들 골머리 아프실껍니다,별표 5개,3년 전
byeongeok lee (늑대와춤을),"5년 만에 방문한 서울대공원~ ^^ 5년 전에는 여자 친구와 함께, 이번에는 아내(5년 전 여자친구)와 아이들과 함께~ 오랜 만에 방문 했지만, 어제 있었던 일과 같이 기억이 나네요 코로나만 아니었다면, 더욱 즐거운 시간이 될 수 있었을 텐데, 조금은 아쉽네요",별표 5개,5년 전
bong jin park (babyStar),멋진 나무들과 넓은 공원 동물들도 넓은 공간에서 지내서 보기 좋아요 음식도 저렴하고 아이들이 매우 즐거워 해서 자주 오고 싶은데 어른들 다리가 아플거에요 방문일 주말 대기 시간 최대 10분 예약 권장 예,별표 5개,2년 전
GS Kim,"입구지나 오른편에 유모차대여소 있으니 이용하면 편해요 36개월 미만은 무료, 입구에서 코끼리 열차와 리프트 패키지 구입후 꼭대기에서 내려 관람하며 내려오는것 추천 여유롭게 거닐고 휴식할 수 있는곳",별표 5개,4년 전
조은진,"리프트는 안전해보이고 전경도 멋있어서 좋네요^^ 리프트타고 동물원 정상까지 가서 내려오면서 봤어요 중간에 화장실, 의자가 많아서 쉬기 좋아요 바람은 시원해졌지만 아직 날이 더워서 동물들이 그늘에 많이 피해 있네요ㅋㅋ 먹이주는 시간 확인해서 동선 계획하면 좋을것같네요",별표 5개,5년 전
최현경,"가족들과 한번, 남자친구와 한번 장미축제겸 동물원 보려구 패키지 끊어서 다녀왔습니다>-< 오랜만에 동심으로 돌아와서 구경하고 사진만 찍은거 같네여 ㅎ 동물들도 많이 구경하고 특히 호랑이가 깨어난 시간에 구경한게 제일 신기하고 좋았던 거 같아여 날씨가 따뜻해서 아이들과 나오기도 좋고 또 장미축제는 데이트하기 좋은 코스인거 같아요 지금음 축제가 끝났지만 좋은 추억과 이쁜 사랑 하시길 바랄게요~",별표 4개,6년 전
이카리,"입구에서 케이블카 1호선 탑승, 동물원 돌고 꼭대기에서 2호선 타고 내려오고 (이거강츄) 1호선 내리는 곳에서 코끼라 열차 타고 주차장으로 복귀하는 루트를 추천 돗자리와 도시락을 싸서 그늘 밑에서 먹을 수 있고, 케이블 카가 매우 길고 전망도 좋아 꼭 타보시길 추천드립니다 동물원이 매우 넓고 동물 보며 산책한다는 생각으로 잘 다녀왔습니다",별표 5개,5년 전
Joseph Kim,그늘이 많아서 자리를 깔고 앉아서 간단한 음식 먹으며 쉬엄쉬엄 볼 수 있음,별표 5개,7년 전
cloud,"ㅡ 화장실은 깨끗한 편이다, 그러나 시설이 오래되어, 기저귀 갈고, 모유구유하거나 하는 애들 케어할 수 있는 공간이 없어 아쉽다 주차장은 5천원 내는데, 현금으로 내면 빠르다고 써놓았다 유모차에 어린 얘들 데리고 다니는 부모는 고행길이다",별표 3개,수정일: 6년 전
소울캐서린,지도에 체크해 가면서 아이들과 미션을 하듯이 동물들을 보는 시간이 즐거운 하루였다 어렸을때 갔던 기억보다 더 좋게 많이 발전했단 느낌을 받아서 좋았고 동물복지에 대해 신경쓴 부분이 많아서 좋았다 타이페이동물원보다 크기는 좀 작지만 더 다양하고 알차게 동물들이 많아서 볼거리가 충분히 많았다,별표 5개,5년 전
Hotaek Yi,아직까지는 날도 좋고 실외에 동물이 많아서 좋았습니다,별표 5개,4년 전
도탱이아빠,"지금은 입구와 중간 중간에 공사를 많이 하지만, 평일에는 사람들도 적어서 여유있게 산책과 관람을 할 수있다",별표 5개,4년 전
태보마스터,다양한 동물들이 전시되어 있고 즐길거리가 많아서 좋은것 같아요 코끼리가 물 뿜는 모습도 봤어요 현장 체험학습때 간 거라 2시간 밖에 못 봤지만 정말 재미있었어요 오리 가족도 있었어요,별표 5개,7년 전
또롱과아론,코스중간 정도 지나자 산바람과 간간히 시원한 계곡물이 맞이해줘서 기분좋게 트레킹 했습니다 중간사진은 두꺼비를 찍은건데 찾기힘드시죠 아무튼 동네형님들과 즐거운 산행이였습니다~^^ 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요,별표 5개,2년 전
Moon Sun,가족끼리 나들이 하기에는 역시 이만한 곳이 없는 것 같네요 2주만에 다시 왔는데 오늘은 날도 선선하고 좋네요,별표 4개,5년 전
u only,방문일 공휴일 대기 시간 대기 시간 없음 예약 권장 예 근데 리프트 정상서 내리는곳에있는 편의점 걍 릴렉스하기 좋은곳,별표 4개,2년 전
이성철 (아미쿠스),방문일 주말 대기 시간 대기 시간 없음 예약 권장 모르겠음 방문객도 많지않아 한가하고 좋았슴,별표 5개,1년 전
토끼장,녹음이 우거진 산 중심에 큰 동물원을 구경하니 마음 속까지 힐링하는 기분 오후 늦게 가서 걱정했는데 2~3시간이면 충분히 다 구경하고 와요,별표 5개,4년 전
Minjeong Kim,어렸을 땐 더 자주 왔었는데요~초등 아이들도 여전히 좋네요 더우니 무료 순환버스 타고 위에 맹수관 먼저 보고 내려오면서 관람하는 거 추천이요 호랑이 봐서 좋았고 물범도 너무 귀여웠어요~^^,별표 5개,6년 전
KYOUNGSUN LEE,"스카이리프트 타고 올라가는데 정말 단풍이 너무너무예쁘더라구요>_< 꽤 역사가 오래된 동물원이라서 냄새가 나지 않을까 걱정했는데 관리도 잘되어 깨끗했습니다 무튼 가족나들이 장소로, 데이트코스로도 좋은선택이 될것같은곳ㅇㅣ에요 ㅎㅎ 동물들도 볼겸, 단풍도 구경할 겸 데이트코스로 방문했어요",별표 4개,4년 전
Seoyoon Jang,"그래도 옆에 놀이공원도 있으니 아이들이 있는 가족이 함께 주말을 보내기 최적화된 곳이다 그리고 상대적으로 나무에 잎이 피기 시작하는 시기 혹은 단풍이 물들기 시작하는 시기에 와야 아름다운 자연을 눈에 담을 수 있을 것 같다 다양한 동물들을 만나볼 수 있어 즐거웠지만,마음 한 켠으로는 365일 내내 우리에만 갇혀있는 동물들의 답답해보이는 모습에 좀 복잡했다",별표 4개,6년 전
제이더블유,리프트 구간이 너무길어서 좋았구요 :) 코끼리열차는 전체적으로 그늘도 많고 곳곳에 벤치도 있어서 너무 좋았네요,별표 4개,7년 전
solsam Kim,둘레길이 완만하고 걷기 좋게 되어 있다 동물원 외곽길인데 쉬엄쉬엄 2시간 30분이면 족하다 댐까지 갔다가 팔각정에서 쉬었다 오면 좋다,별표 4개,3년 전
이동규,저는 오전 9시 30분경에 탔는데 20분은 줄서서 기다린듯 하고 오후 2시30분경에 나올때 언듯보니 대기줄이 1시간은 기다려야할것 같은 정도로 길었습니다 주차비가 카카오T주차 자동결제로 가능하게 바뀌었고 저렴해진것같습니다 거리두기 해제의 반향인지 이용자가 어마어마하게 많았습니다,별표 5개,수정일: 3년 전
Kevin Shin,사울랜드와 미술관이 함께 있어 더욱 다채롭게 즐길 수 있는 공원 사계절 내내 바뀌는 자연을 감상할 수 있고 남녀노소 가족 연인이 하루를 보내는 데 최적화 된 장소라 할 수 있다 서울근교의 대표적인 공원,별표 5개,수정일: 3년 전
장호엥,더욱 자연임을 표현하고 싶었다면 사람에 치중한 모습이 아닌 동식물 조형물이 더 좋지 않았나 싶습니다 제가 다시 왔을 때 더 나은 모습으로 볼 수 있었음 좋겠습니다 다문화가족들이 상처를 받진 않을까 생각이 드네요,별표 2개,7년 전
jong kon park,둘례길은 청계산 주변 중턱에 만든 산책로로 많은 사람들이 칮는 명소입니다 리프팅카도 있습니다 Seoul Grand Park is located under Mt 서울대공원은 경기도 과천 청계산 아래에 위치하고 있습니다,별표 5개,2년 전
빈둥빈둥,에버랜드와 비교할때 동물원만 본다면 훨씬싸고 좋습니다 동물들도 다양하고 기다리지않고 볼수있어요 특히 최근 에버랜드 초식동물사파리가 차타고멀리서 보는구조로 바뀌어서 서울랜드가 훨씬 좋다고보여집니다 내부도 숲으로되어있어서 좋아요 다만 너무 넓어서 처음에는 꼭 리프트나 코끼리열차로 깊숙이 올라가서 내려오기를추천합니다,별표 5개,5년 전
Seokhwan Kim,"걷는 걸 좋아하시는 분들은 여유있게 걸어다니셔도 좋을 거 같아요 아이들이 참 좋아하는 장소입니다 단, 날이 너무 더울때는 피하시는 게 좋습니다",별표 4개,7년 전
Junho Lee,넓은 공원에 많은 동물들만으로도 가볼 가치가 있지 않을까 싶습니다 방문일 공휴일 대기 시간 대기 시간 없음 예약 권장 예,별표 5개,2년 전
Asura king,산책하기 좋고 소풍와서 부담없이 동물 구경하기 좋고 요즘은 주차장도 널널해서 너무 좋네요 동물원 입장료보다 리프트 가격이 더 비싸다는건 안비밀~,별표 5개,4년 전
김Uk,방문일 주말 대기 시간 최대 10분 예약 권장 예 너무 관리가 잘되어있고 볼게 많았어요 어린아이 데리고가기는 최고인거같어요,별표 5개,1년 전
정보영,"아이를 키우고 있어서 3번이나 가봤는데 가격도 저렴하고 풍경이 너무 예쁘고 좋아요 이번에 동물원 가보니 조금씩 리뉴얼을 해서 기존에 가보신분들도 다시한번 방문해보면 좋을것같아요 공원 안에는 음식점들이 있으나, 맛이 없으니 ^^;; 도시락을 싸가거나 햄버거 사가시는것을 추천드립니다",별표 4개,5년 전
YoungMeen Chung,걷기에 부담이 있다면 입구에서 코끼리 열차를 이용할 수도 있고 스카이 리프트로는 동물원 내부까지 데려다 주니 좋다 서울에서 가깝고 지하철로도 갈 수 있어 각 계절 마다 다른 아름다운 모습을 갖고 있는 공원이다 어디든지 유아들을 위한 유모차 이동이 가능하여 젊은 부부들의 나들이에 좋다,별표 5개,3년 전
papa NGR,산책하는 기분으로 둘러보기 좋고 아이들도 좋아합니다 리프트가 비싸긴해도 경치가 좋습니다 일찍 단풍이 시작되었네요,별표 4개,4년 전
안준일,아이들과 하루종일 시간 보낼 수 있어 좋았습니다 다만 더위 때문인지 잠 자고 있는 동물들이 많아서 아쉬웠고 푸드코트 음식이 가격에 비해 형편 없어서 실망했습니다 간단한 도시락 준비해서 야외에서 드셔도 좋을 듯 합니다,별표 5개,4년 전
김에스더 (향기나),가장 좋은건 아이들이 좋아하고 바로 옆에 서울랜드도 있어서 오전에 대공원들렀다 오후에 놀이공원가면 코스로 딱 좋은거 같습니다 입장료가 있는데 개인적으로 비싸지 않은 느낌이고 아이들과 꼭한번 가셔서 관람하길 강력추천합니다 저희집 근처 인천대공원과 비교해서 정말 볼거리도 많고 돈이 아깝지 않았습니다,별표 5개,3년 전
Luke Choi,다양한 클래식카들이 너무 잘 전시되어 있어서 아이들도 어른들도 볼거리가 풍성 했습니다 야외에 잔디도 예쁘게 잘 관리되어 있어서 좋았습니다 방문일 주말 대기 시간 대기 시간 없음 예약 권장 예,별표 5개,2년 전
Sangeon Byun,이번에 4/21일까지 개최되는 벚꽃축제에 가서 활짝핀 벚꽃들을 많이 보았는데요 평일이라 사람들이 많지않아 여유롭게 구경했습니다,별표 5개,6년 전
임대호,비가 조금씩 내렸는데 일요일임에도 사람이 별로 없어서 여유있게 구경할 수 있어 좋았어요 동물들도 비를 피해 집에 많이 들어가 있던건 좀 서운 리프트가 진짜 재밌네요,별표 5개,6년 전
DongWook Ahn,더워도 아이들과 산책하기엔 좋네요 비싸도 리프트타고 끝꼬지 올라가는게 체력을 아끼는데 좋습니다 호랑이랑 표범이 반겨주네요,별표 5개,6년 전
Maekgguk Hong (Dosik King),적극적인 코끼리 열차 이용으로 체력을 아끼는 것도 좋음,별표 5개,2년 전
H O,초딩때 가본 이후로 회사 야유회로 회사 사람들이랑 갔었는데 내 기억보다 엄청 크고 괜찮았다 방문일 평일 대기 시간 대기 시간 없음 예약 권장 모르겠음,별표 4개,1년 전
D ragon,오랜만에 다시 방문했는데 너무 넓어서 다 보지도 못하고 그랬지만 즐거웠습니다,별표 3개,4년 전
Slay Iron 좌슬 우아 No.1 in Typing 5 Languages,동물들도 무쟈게 많고 보기도 편하고 교통도 좋고 가성비도 좋고 이 좋은곳을 오늘에서야 알게 되었네요,별표 5개,5년 전
