작성자,내용,별점,작성일
강규홍,도시일탈 자연과 더불어 힐링,별표 4개,4년 전
윤경석,급경사도 아니고 완만하다 급 경사도 있고 운동하며 산 책 하기 적당 함 칠십 이상 분 은 산책 로 둘레길 이용 하시고 중년은 산행도 좋음,별표 5개,5년 전
박홍식,용마산 자락에 자리잡은 숲속의 작은공원 각종운동기구와 쉴수있는 작은공간에 의자 가족이나 친구 연인 누구나 편한하게 쉬어가는 쉼터,별표 4개,5년 전
Ha insoo,조용하고 산책하기 좋아요~^^,별표 4개,5년 전
장인동,매주 정기적으로 산행 하는대 공원 부터둘레길 이 잘돼 잇어요 용마산 아차산 등산코스 로는 최고 입니다,별표 5개,5년 전
안준호,모기 기피제 바르고 가서 발 담그기 좋아 여름에 산에서 내려오는 물에 발을 담굴 수 있는 공간이 생겼다,별표 5개,3년 전
Jason Park,용마산 등산로 입구 사가정역에서 시작하는 코스,별표 3개,6년 전
eun mi Kim,강아지랑 자주 산책가는곳입니다,별표 5개,2년 전
김용범,주변 시설이 잘 되어 있어서 쉬었다 가기에 매우 시설이 잘 되어 있슴,별표 5개,5년 전
ILJIN KIM,화장실 입구에 깨끗한 화장실이 있음 도심속의 조용하고 소박한 공원 용마산에서 아차산까지 이어지는 등산로가 있음,별표 5개,수정일: 8달 전
백백병호,웰빙공원 입니다 ^^ 적당한 높이의 산자락에 이런공원이 서울에 있어 행복해요 ㅋ,별표 5개,6년 전
김경순,집 가까운 곳 좋은 휴식처예요,별표 5개,4년 전
윤혁,그리 크고 넖지는 않지만 산등성이쪽으로 올라가는 길이라 등산 하는 기분으로 한바퀴돌면 기분이 좋아집니다,별표 4개,4년 전
이미영,저희집 주변 가까이 위치한곳 이번에 전동휠체어 다니게 새롭게 꾸며서 걷기 불편한 모든이들이 걷기 좋게 조성되어 더욱더 좋아요,별표 5개,6년 전
Shadrack Tab,산책하기 좋은 공원,별표 5개,1년 전
도깨비,사가정역 에서 용마산 갔다 내려와서 운동하고 내려오면 좋음~ 진달래,별표 4개,4년 전
임영준,"아차산행에서 사가정역으로 하산하는 코스인데, 겨울이라 분위기 싸늘",별표 3개,1년 전
최세영,사가정공원은 용마산과 아차산을오르는 진입로 로서 산행객들의사랑을 받는 아름다운 공원입니다,별표 5개,6년 전
MS Kim,요즘 산모기가 진짜 기승이네요😭 주로 동네 어르신들이 많이 다니시는 작은 공원이에요,별표 3개,4년 전
조장길,용마산을 품고 잇어 경관이 좋으며 산길이 험하지 않아 어린이를 동반하여 함께 시건 보내며 놀기 좋습니다,별표 4개,3년 전
뚝배기,계곡물도 시원하고 계곡 끝쪽가면 웅덩이가있는데 정강이까지 오는 깊이고 놀기 아주 좋습니다,별표 5개,4년 전
최낙식,제가 가끔 운동겸 산책하기에 아주 좋은곳 같아요 제가 공원옆에 살거든요,별표 4개,4년 전
제갈봉두,"근처에 이런곳이 있다는것은 ,어른에겐 하군보다,중요하다 생각합니다",별표 5개,4년 전
Joonho C,도심 속 아주 훌륭한 힐링 장소임,별표 5개,2년 전
김진희,산책하기 좋고 벤치에 앉아 책 읽고 싶은 맑은공기 좋아요,별표 5개,7년 전
찬물,산책로길이 잘 되어 있어 가볍게 산책하기 좋았어요,별표 5개,4년 전
엄강진,좋은시설 그런데 시설을 이용하시는 주민은 별로없어요 그래서인지 음침한 느낌,별표 4개,6년 전
애아빠,단 주말에 술먹은 등산객들이 많은건 마이너스 최근 조성 되어서 깔끔,별표 4개,3년 전
Ga Hyun Kim,산책이나 공원에서 맑은 공기 마시며 걷기 좋아요,별표 4개,6년 전
강대선,넓고 깔끔한 인테리어가 돋보이는 편안한 공원 입니다,별표 5개,수정일: 4년 전
이대근,"운동,편의시설 있으며 용마산 둘레길 연결 좋아요",별표 1개,4년 전
박장호,주민편의 시설이 참 잘되어 있네요 ^^,별표 4개,5년 전
YB K,간단한 산책 정도 좋습니다,별표 5개,4년 전
김유선,비가 많이 올때 작은 개울이 만들어져서 너무 좋아요,별표 5개,6년 전
yohan,왔다가 근처 시장에서 맛있는것도 먹고 가기 좋음,별표 4개,3년 전
한원준,운동하기 아주좋아요~둘레길이 좋아요^^,별표 5개,6년 전
황지연,계절별로 기분좋은 산책길이예요,별표 5개,수정일: 2년 전
펀치,조깅하면서 산책 기계체조하기 딱 좋은 1시간 코스,별표 4개,4년 전
김진철,강아지 들 하고 즐거운 시간,별표 4개,4년 전
강현구,공기가 너무좋고 운동하기도 좋아요,별표 4개,6년 전
Soyeon Kim,잘 관리되고있어서 편하게 다니기 좋아요~,별표 5개,4년 전
이춘희,좋아요 일주일에 한번씩 꼭 가고있지요,별표 5개,6년 전
심언호,서울과 구리의 경계 공기 좋아요 👍,별표 5개,3년 전
초이스쥐킬엔닼킬,나의 동선을 내려다 보면서~ 감놔라~배놔라~giral이니~기분나쁘게~,별표 4개,7년 전
이규협,깨끗하고 산을 끼고 있어 맑은 공기좋았습니다,별표 5개,5년 전
박골든,잘만들어진 공원같았으나 관리부실로 이용 편리성측면에서 미흡했다,별표 3개,4년 전
백사휘,망우공원과 용마산을 오르는 입구,별표 4개,4년 전
김성우,"잠시쉬기좋아요 단, 음로수등은 미리 준비하세요",별표 3개,6년 전
김드래곤,용마산 자락에 아기자기하게 공원이 조성됐어요,별표 5개,4년 전
신동훈,신도시 가운데 위치해 휴식공간으로 매우 좋다,별표 4개,6년 전
이상윤 (서울 유니 42),용마산 주변 주민들 산책다니기 좋아요,별표 4개,6년 전
ICS,한적하고 등산코스연계되어 운동하기 좋음,별표 4개,6년 전
Kairos,등산과 산책 그리고 휴식을 취하기 안성맞춤인 곳,별표 5개,2년 전
이철우,공기좋고 산책하기 딱좋습니다,별표 5개,7년 전
염종호,새로 정비공사를 다 해서 공기도 좋쿠 산책하며 운동하기 초적의 장소,별표 5개,수정일: 6년 전
김경환,등산코스 용마봉으로가는 중랑둘래길스도있어요,별표 5개,5년 전
지니,좋아요 잘해놔서 종종 가요ㅎ,별표 5개,4년 전
Lee이근욱,쾌적하고 생태보전지역이 있어 수목이 아름답습니다,별표 4개,5년 전
박정자,사가정 새로운 건물 많이 올라옴,별표 3개,5년 전
최인현,아파트와 공원이 잘 조성되어 있다,별표 4개,6년 전
재미있다,산책로 좋아요 가볍게 준비해도 좋아요,별표 5개,5년 전
이광원 (Kakal),집앞 운동 하기 좋은곳 포켓몬고 체육관위치,별표 4개,8년 전
이해근,55년 지기친구랑 행복한 시간 보냈습니다,별표 5개,4년 전
김희숙,고기맛도 좋고 깨끗하고 서비스도 좋습니다,별표 5개,5년 전
이주헌,"아주 공기좋고, 조용하며 좋음입니다",별표 5개,4년 전
Enderson CCC,도심속 이동네에는 그나마 쉬기 좋은곳,별표 4개,6년 전
김세정,쾌적하고 운동하기 좋은곳이예요,별표 5개,4년 전
동그란세모,공원은 많을수록 좋아요 ^^,별표 5개,2년 전
김정순,경치가 좋아서 행ㅂㆍㄱ한 산행,별표 4개,6년 전
김태욱,이른시간이라 글쌔요 한가해보이더군요,별표 4개,4년 전
Blue Village,날씨 좋은날 공기가 상쾌합니다,별표 4개,8년 전
laf y,아차산 하산하기 좋은 7호선길,별표 4개,5년 전
chorlho lee,등산하기 좋은 공원입니다,별표 4개,수정일: 3년 전
김경동,좋은환경 산아래쪽이라 시원한느낌,별표 4개,6년 전
양회운,도시주변에 이런곳이 참 좋은 곳,별표 3개,6년 전
서임수,대기시간이길어 부모는지쳐도 애들은신남,별표 5개,6년 전
정성희,공기좋은 아름다운 공원입니다,별표 5개,5년 전
김이라,용마산 멋진 힐링 공간입니다,별표 4개,5년 전
김상엽,중랑둘레길 시작하기 좋은 곳입니다,별표 5개,3년 전
이경순,560대 운동하기 좋와요,별표 5개,4년 전
윤성용,도심 공원에 넓고 아늑한 힐링 공간,별표 4개,4년 전
My O,산기슭에 만들어놓은 평범한 동네 공원,별표 3개,4년 전
공재동,가족여행으로 좋은 하루 되세요,별표 5개,6년 전
김현근,아이들과 간단히 놀기 좋은곳,별표 4개,5년 전
카라비너,시설과 환경 좋습니다,별표 5개,4년 전
Dae geun Jin,공원이라기 보단 등산코스 입니다,별표 4개,5년 전
jupiter,좋음 사람이 좀 많음,별표 5개,4년 전
김혜영,좋아요 낮은 발목 담그기,별표 5개,4년 전
KAN JOSEPH,지하철 7호선 중곡역,별표 5개,4년 전
김성태,동네 좋은 공원~^^,별표 3개,4년 전
김명성,산책로 및 휴식 공간,별표 5개,4년 전
do-guyn Jung,시원하니 꽤 괜찮네요,별표 3개,3년 전
