작성자,내용,별점,작성일
BeomJoo Park,계단 좀 있는데 그래도 올라가면 예쁘네요,별표 5개,4주 전
김기범,여름에 간단히 산책하러갈겸 오르거나 들리기 좋은 곳 입니다,별표 5개,3년 전
최윤전,"멀리롯데타워와 동호대교까지한눈에보이는 뷰가 장난아님 가을햇쌀좋은날 ,흐린날 ,눈오는날,모든날이 좋은 풍경입니다",별표 5개,3년 전
TL,날씨만 좋으면 달과 함께 촬영할수있어요 야경 촬영하기 좋은 장소인것 같아요,별표 5개,2년 전
김태훈,금호동과 옥수동 주민들에게 운동할 수 있는 좋은 공원으로 전망도 좋고 운동시설도 잘 갖춰져 있습니다 그리 높지 않아 오르내리기 좋아요,별표 4개,5년 전
HEON,지나다니면서 와봐야지 하다가 이번에 방문했는데 높지 않으며 전망이 좋은 곳,별표 5개,수정일: 2년 전
햇살쨍 (햇살쨍),야경이 아름다운 공원 봄에는 개나리가 활짝피어서 상춘객이 많아요,별표 5개,4년 전
김상길,야경 맛집 큰힘 들이지 않고 멋진 야경을 보고 적당히 산책이 가능하다,별표 5개,2년 전
장은미,"낮은 언덕으로 체력이 약한분들이나 어린이도 쉽게 오를수 있고, 산책하기 좋은 곳이며, 한강 전망이 좋습니다",별표 3개,8년 전
김민정,개나리가 피는 3ㅡ4월 꽃구경하며 산책하기 좋은 공원 내려보면 한강이 보이고 이따금씩 지나가는 전철이 예쁘보이네요,별표 4개,5년 전
김병수,밤에도 산책가능하도록 잘 정비되어 있고 금호동 대우아파트쪽으로 진입하면 유모차로도 전망대까지 다녀올수 있음,별표 5개,4년 전
yj s,별 기대 안하고 갔는데 정말 야경이 아름다웠다는 옥수역 3~4번 출구에서 내려서 가시면 빨라요,별표 5개,수정일: 3년 전
대박황성,너무 멋진 경치 운동하기 딱 좋은 높이 나만의 산책코스,별표 5개,1년 전
ys Ko,특히 야경은 멋지다 서울강남을 270도 조망할수 있다,별표 2개,7년 전
지지미니,저녁에 운동삼아 운동하고 왔어요 너무 좋아요,별표 5개,3년 전
김완섭,밤에 오면 한강 야경감상도 가능합니다 놀이터 적당한 사이즈의 놀이터 & 체육시설이 있어요 화장실 놀이터 바로 옆 화장실이 있어서 사용하기 편리합니다 반려견 동반 환경 산책로가 조성되어 강아지들도 많이 지나다닙니다,별표 4개,2년 전
김씨,한강쪽에서 올라가는길은 경사가 가팔라 힘들다,별표 5개,6년 전
박한영,아침에 간단하게 운동하기 좋은 코스라고 볼 수 있어요 일출보기도 좋고 지대가 높지 않아 10분 이내로 정상까지 왔다갔다 할수있습니다 야경도 좋고 강력하게 추천합니다,별표 4개,5년 전
Dajung Kim,야경이 좋아 코로나 전에는 사진 찍으러 오는 분들도 많었어요 산책하기 좋은 동네 뒷산입니다,별표 5개,4년 전
Simon K,멋진 데이트 코스입니다 강추,별표 5개,6년 전
엄계연,남편과 함께 걷기운동도 할겸해서 달맞이공원에 올라 왔는데 이곳은 길은 평탄해서 좋은데 계단이 조금 많고 전망과 조경관리를 안해서 보잘것이 없는게 흠인것 같아요~♡ 그래도 한강이 보이고 차들이 다니는게 보이니 괜찮은것 같네요~,별표 4개,4년 전
윤정우,한강과 서울숲 보러 나들이가기좋다,별표 4개,4년 전
ri mo,5분이면 올라가고 경치가 너무 좋다 동호대교 서울숲 성수대교 롯데타워 관악산등 날씨좋은날에 가면 조망하나는 최고,별표 5개,4년 전
박운규,야경이 아름다운 곳,별표 5개,5년 전
Songyi Lee,벌레는많으니 입구에 서 벌레퇴치 칙칙이 꼭뿌리고가셔요,별표 5개,4년 전
신현식,서울 야경 찍기가 좋았습니다,별표 5개,6년 전
두부두부,다만 동네 근린공원이라 구경할게 큰 곳은 아니고 잠깐 야경좀 보고 내려올만한 곳 사람이 적어서 야경구경하기 좋음,별표 5개,4년 전
White Saint,교통약자는 경사심한 언덕을 너무어 금호동으로 와야합니다 하지만 교통약자는 옥수역에서 접근하기가 쉽지 않습니다,별표 4개,4년 전
opinion minority,금옥초등학교 후문 길건너 에도 입구가있네요 입구가 대로변에 있고 경치가 아주 좋아요 오전 중엔 조용하네요,별표 4개,4년 전
이은정,아이가 좋아해서 더 좋았어요~,별표 5개,4년 전
JI HYUN YOON,한강 뷰가 장관이고 조용하고 산책코스 걷기 좋습니다,별표 5개,4년 전
Sukwoon Choi,접근성 좋은 달맞이 공원입니다,별표 5개,3년 전
Kwang Seak Oh,"멋진 경관에 사로잡힌 곳, 서울의 한강을 제대로 볼수있는 몇안되는곳인거 같습니다 정말 멋지네요^^",별표 5개,7년 전
LEE HJ,산책 나가기 좋습니다,별표 5개,4년 전
Sam Nam,달을 정면으로 볼 수있고 롯데타워 성수대교 한강 등 파노라마뷰가 펼쳐지는 곳,별표 5개,3년 전
Seunghwan Lee,간단히 산책겸 운동할수 있는 언덕이에요,별표 5개,5년 전
Chang Hyun Jeon,"공원 내 일부 지역 하수도 비슷한 냄새 남 허가 받고하는지 모르겠으나 내부 트랙에서 미취학 또는 저학년 대상 유료 인라인 강습으로 실시중, 자전거와 킥보드 타는 사람과 충돌의 위험이 있어 보임",별표 4개,7년 전
beach wing,응봉산과 더불어 한강뷰가 정말 좋아요,별표 4개,3년 전
안종제,한강뷰가 좋고 옥수역 한강나들목에서 바로 올라갈 수 있습니다,별표 5개,5년 전
INSUK HAN,모래놀이터도 있어 아이들이 좋아함,별표 5개,1년 전
Young Sang Cho,야경 일출 장소로 좋습니다,별표 4개,2년 전
QOO,달맞이공원 정말 좋았어요 자전거타고 갔는데 자연이 아름다웠어요,별표 5개,6년 전
hyunwoo,집 바로뒤에 있어서 가끔 가는데 경치가 진짜 좋아,별표 5개,5년 전
Jonghack Yi,서울에서 경관이 제일 좋은 조망소입니다,별표 5개,3년 전
황용하,한강 야경 맛집 화장실 공원 위에는 화장실 없음 옥수역에서 해결하고 올라가야 함,별표 5개,1년 전
eungi kim,운동기구 있음 화장실 없음 반려견 동반 환경 가능 피크닉 구역 없음 경치구경 및 해돋이하기에 적합한장소 놀이터 없음,별표 4개,수정일: 1년 전
강수정,한강의 아름다운 풍경이 한 눈에 들어오는 곳,별표 5개,3년 전
양미희,한가롭게 가벼운 산책코스로 좋아요,별표 5개,4년 전
베리지터,어릴적부터 올라가던곳인데 까맣게 있어버리다가 이제야 기억이나서다시올라가네,별표 5개,6년 전
Jini CHA,산책로 로는 야간 추천 합니다,별표 5개,5년 전
박주원,서울 야경을 즐기기 좋은 곳,별표 5개,2년 전
이샐리,서울에 이런 뷰 가 있다니 너무아름다웠어요,별표 5개,7년 전
황태일,한강과 강남쪽 전망을 잘 볼수있는 곳,별표 5개,6년 전
sonia K,새롭게 공사해 놓으니 좋네요,별표 5개,4년 전
정원기,한강이 내려다 보이는 옥수역 부근 공원,별표 5개,6년 전
larry choi,오늘 추석날 밤에 달 구경 했다 ㅋ,별표 4개,4년 전
Inwoo Nam,운치있고 조용하고 경치좋고,별표 5개,6년 전
찬찬,예쁘지만 높음 비오면 위험할듯,별표 4개,4년 전
임정현,야경이 정말 좋은 서울 야경 맛집,별표 5개,4년 전
김경환,옥수역과 응봉역 사이에있는 공원임니다,별표 4개,4년 전
No꼰 TV,지하철에서 가깝고 한강뷰가 끝내줌ㅋㅋ,별표 5개,4년 전
suk yeoul yu,옥수역에서가깝고 조금만 오르면됨,별표 4개,6년 전
Anthony Khim StockPhoto,개나리가 피니 더 멋지네요^,별표 4개,6년 전
김태욱,가볍게 산책하기 좋은곳,별표 5개,수정일: 3년 전
전해욱,음식의 전문화 깔끔,별표 2개,5년 전
정웅,조망 좋음이죠 언제나,별표 5개,4년 전
Emjay Kimi,초보자를 위한 훌륭한 경사 운동 계절마다 방문하여 다양한 전망을 감상해야 합니다 몇 분만 계단을 올라가면 정상에 도달할 수 있습니다,별표 5개,3년 전
Jaewook J,"공원 자체는 작지만 조용하며, 산책을 즐길 수 있는 좋은 산책로와 그늘이 있는 휴식 공간이 마련되어 있어 휴식을 취하기에 좋습니다 한강과 양쪽 다리, 그리고 멀리 보이는 롯데월드타워의 풍경은 매우 아름다워 방문할 가치가 있습니다 아파트 건물 바로 옆에 위치한 언덕/작은 산으로, 인근 옥수역에서 접근 가능합니다",별표 5개,2년 전
Pat Mlt,멋진 전망을 갖춘 멋진 작은 공원,별표 5개,10달 전
JH LEE,남쪽으로 전망이 좋습니다 동네에 있는 작은 공원,별표 4개,6년 전
Tommy Chang,야간 사진을 찍기 좋은 곳이에요,별표 5개,1년 전
James Bong-Hoon Cheon,접근성이 좋은 멋진 풍경 좋은 한강뷰를 보고 싶다면 꼭 방문해보세요,별표 5개,4년 전
John Lee (KH Lee),서울을 구경하기 아주 좋은 곳,별표 5개,3년 전
Young HO Choi,달맞이공원 포토아일랜드에서 보는 아름다운 풍경,별표 5개,2년 전
D M,한 강과 강남 지구의 탁월한 전망이지만 공원의 크기는 너무 작습니다,별표 4개,1년 전
中村てる美,도시의 오아시스💕 녹색으로 둘러싸인 멋진 공원,별표 5개,3년 전
Yoochun Hwang,한강을 바라보기에 아주 좋은 곳이에요,별표 5개,5년 전
Hwiyoung Kim,전망이 좋고 사람이 많지 않음,별표 5개,5년 전
Elisa Nsnty,"공원에서는 한강과 롯데타워의 아름다운 전망을 감상할 수 있으며, 특히 해 질 녘에는 더욱 아름답습니다 달맞이 공원은 너무 높이 올라갈 필요가 없어 매우 쉽게 접근할 수 있습니다",별표 5개,3일 전
