작성자,내용,별점,작성일
yoon0207,도심에 운동하며 여유를 갖을 수 있는 곳이며 요즈음 서서울공원은 단풍이 지고 있는 풍경이다 공원을 관리하는 건물은 11월 중순까지 공사기간이라 위쪽일부는 통제되고 있고 그곳을 지나 야구장에는 가을이라그런지 사람들이 많이 운동을 즐기고 있다 내가 가는 곳은 주로 서서울호수공원의 GATE5를 통해서 다니는데 고리울초등학교를 지나가면 작은 정자가 있어 항상 사람들이 앉아 쉼을 얻고 있다 그곳을 지나 공원에 들어서면 위에서 내려다 보이는 시원한 잔디와 돌담이 있고 오른쪽에는 운동기구에 사람들이 요즘 많이 들어서 있다,별표 4개,수정일: 7년 전
변상언,서서울호수공원의 가을풍경도 멋지네요 가을이 끝나가는 시점이라 비가오는 가운데 호수의 둘레길을 걸어보았고 열린마당 있는 곳에서 너구리를 처음 보았습니다,별표 5개,4년 전
조길자,"서서울호수공원 산책할 수 있도록 공간이 마련 되어있기도 하고,가족이 모여 함께 쉴 수있는 쉼 장소들도 있어요 비행기가지날때 비행기소리에 치솟는 물길도 볼 수 있지요",별표 5개,2년 전
수인,"강아지를 키우지는 않지만 강아지 산책장소로 좋아보여요, 사람 반 강아지 반입니다 ㅎㅎ 주차장 가격도 저렴함 시간당 600원으로 기억합니다 (주말에는 자리가 없는경우도 있습니다) 산책로도 좋고 넓어서 좋습니다 아이들 놀이터도 있어요",별표 5개,2년 전
lucy M,"정수장시설을 재활용한 독특한 분위기와 비행기소리에 반응하게 설계되었다는 분수,작지만 소소한 아름다움이 있는 휴식공간입니다",별표 4개,5년 전
라일락,연인과 친구들이 거닐기 딱좋은 장소 여유로움이 한껏 묻어나는,별표 5개,수정일: 3년 전
조매자,"산책로 좋고,비행기사진찍기 최고 양천구 의 자랑거리가 될만큼 깨끗하게정리되고",별표 4개,2년 전
Josh Hekate,"관리하는 측에서도 좀 제지하든가 해야지, 원 시민의식이 사라진 못 볼꼴 보고 기분 상해서 바로 자리 떳네요😔 근처에 산도 있어서 사진 하는 사람들이라면 가보는 것 추천드립니다 제에에발 부탁인데 애들 동반하는 부모들아 개념이란게 있음, 아이들이 물가 주위의 생물을 함부로 채집 못 하게 하세요 표지판 앞에서 잡는건 좀 씨게 선 너무었는데",별표 5개,4년 전
Blueisle,주차장은 협소하니깐 대중교통이 편할꺼에요 물론 소음은 좀 있지만 비행기 좋아하시면 아주 볼만해요 그리고 여러가지 꽃과 나무 잔디밭 등 가족나들이에 아주 좋은 장소에요,별표 5개,5년 전
CHOI Dr,매우 큰 호수가 있어 분위기있고 낮은 구릉이라 산책하기 매우 좋다 인근 공영주차장이 작은 것은 흠이다,별표 5개,7년 전
Young me Shin,산책하기 너무좋고 비행기 지나가는거 구경하면 심심하지도 않고 너구리가 심심찮게 나오는지 도망도 안가고 다들 신기해하지도 않았다 밤에 가도 좋음,별표 5개,3년 전
Hyeon Jin Jo,너굴맨 가족들 귀엽다고는 하지만 공격성이 강하고 병균의 위험이 있으니 주의하시길 바랍니다,별표 5개,1년 전
Jae-shin Byun (쭈삼진율),부천 식물원에 갔다가 18시 문닫고 출입금지라 서서울 갔는데 너무 좋네요 사람 많아도 좋네요 너구리도 있고 꽃도 있고 비행기도 있고,별표 5개,수정일: 10달 전
이선희,날은 더웠지만 호수와 녹색의 아름다움을 막끽 할수 있어서 좋았습니다 마침 버스킹 공연 까지 보고 왔습니다,별표 5개,수정일: 1년 전
최명옥,넓고 정돈 잘 된 공원이며 비행기 지나갈 때마다 분수가 켜지는 색다른 공원이예요,별표 5개,2년 전
손세영,모래놀이터 모래도 깨끗하고 아이들이 좋아해요 주차장들어가기가 하늘의 별따기ㅜㅜ 근데 주차장좀 어떻게 안되나요,별표 5개,6년 전
아저씨,"결론 : 소음도 음악이 되는 곳 - 서울 주거지에 있는 멋진 공원 - 사실 이 주변 동네는 김포공항에서 들이는 비행기 이 착륙 소음이 심각한 곳인데, 복지성 인프라가 생겨 좋음 - 비행기 소음을 인식해 비행기가 뜰 때마다 호수의 분수가 작동하는건 좋은 아이디어 - 공원 내 농구 코트, 야구장 등 인프라가 아주 좋음 - 그러나 주변에 식당이나 먹거리가 한참 부족 - 교통도 좋은 편은 아님 - 가까운 곳에 스타벅스가 있어서 커피 한 잔 사와서 산책하기 좋음 - 주차장은 있지만 자리가 적어서 경쟁이 심함",별표 5개,5년 전
pilyong moon,공원이 잘관리되어 있으며 멀리 산에 갈필요없이 여기서 단풍구경할수 있습니다,별표 5개,4년 전
Sangeon Byun,"이번에 신월동에 있는 서서울호수공원을 처음 가봤는데, 호수주변과 능골산산책길 산책하기 좋고, 호수중앙의 소리분수 위로 비행기들이 낮은 높이로 수시로 지나가고 있습니다",별표 5개,6년 전
Choi hongjung,"호수있고, 놀이터있고, 여름에는 물놀이 공간도있고, 농구장, 휴계소같은 청결한 화장실, 그늘막치고 놀 수있는 잔디, 그리고 비행기도 엄청 가까이 볼 수있어서 겁나 좋아요^^ 서울숲 공원보다 백배는 좋은듯 한강공윈보다 천배는 좋은듯",별표 5개,7년 전
DooHyun Hwang,나들이 오면 좋을 것 같은 공원,별표 4개,6년 전
이원혁,매일 아침마다 한시간정도 산책하며 운동하는 곳인데 가까이에 있어서 참 좋습니다,별표 4개,수정일: 5년 전
패닉어택 (박종수),주차 공간이 협소해서 좀 힘들었지만 조용하게 비행기 랜딩 방향만 맞으면 가까이서 볼 수 있어서 좋음 장소인거 같네요,별표 4개,2년 전
Jin-Wook Lee,공원이 쾌적하고 넓은 공간을 자랑 한답니다 호수보면서 가족하고 도시락 먹기 너무 좋아요 그리고 5분~10간격으로 비행기가 등장하는데ㅋㅋ 비행기 많이 못본 저와 딸은 너무 신기했어요 다른사람은 시끄럽다고 그러는더 공영주차장이 만차라 주변을 한참을 돌다 다시 가보니 한자리가 비어 있었어요 예민하신분들은 신경쓰일듯 주차장이 애매합니다,별표 5개,5년 전
올리브마크라메,걷기도 좋고 멍때리기도 좋은 강서구 최고의 근린시설 :) 해질녘에 가도 좋겠어요,별표 5개,2년 전
리타이시,경치좋고 산책코스좋고 걷기운동하기 좋은곳 👍 화장실 깨끗하고 넓고 좋습니다,별표 4개,1년 전
SEUNG JOON LEE,"능골산을 숲으로 복원하고 등산로를 정비하였다 이후 물과 재생을 주제로 한 친환경공원으로 조성하여 2009년 10월 개장하였다 비행기소음을 활용한 소리분수, 추상 미술기법을 도입한 몬드리안정원, 100인의 식탁 등을 설치되어 있다",별표 5개,4년 전
고미녕,단풍구경을 위해 갔는데 깔끔하게 잘되어 있습니다 반려견 동반 환경 잔디로 잘되어있습니다,별표 5개,9달 전
Joann Kim,눈내린후 산책을 갔어요 뽀드득 거리며 걷는 발자국 소리가 기분을 아주 좋게 하네요~,별표 4개,3년 전
김성희,꽃도예쁘고 호수위에 떠있는 수란도 예쁘고 소리 분수도 시원하고 너무 좋아요,별표 5개,3년 전
Young,강아지 산책시키는 사람들 많고 밤에 너구리 나와요ㅋㅋ 데크 쪽에 돗자리 깔고 간식 먹기도 좋아요,별표 5개,2년 전
Chunsic Kim,애견 밤탱이와 퇴근후 300일정도는 찾을정도로 넓고 쾌적한 호수 에 자라~비단잉어~ 거북이~메기~오리가 사람보다 더 많은곳 서서울 공원만 오면 힐링이 저절로 됩니다^-^ 꼭 한번 오셔서 즐거운 추억 많이 만드시길~,별표 5개,8년 전
Jeoni,산책 과 휴식 그리고 아이들 놀이 공간이 어우러진 공원입니다 아이들과 김밥 싸서 소풍 나와도 좋은 곳입니다,별표 5개,2년 전
Jessica Choi,사람들이 음식을 먹어서 비둘기가 계속 날라다녀요 예전에는 비둘기가 아예 없어서 좋았는데 요즘은 비둘기가 많아서 좀 힘드네요ㅠㅠ 주차하기는 좀 힘든것 같구요~ 그리고 오늘같이 날씨 좋은 날 즐기기 좋은것 같아요,별표 4개,3년 전
Jin Soichiro,산책하기 좋고 주변에 스벅이랑 맥도널드있어서 좋아요 비행기 지나가면 나오는 분수도 좋고요ㅎㅎ 개랑 산책하는분 많은데 대형견은 입마개하고 다녔으면 좋겠어요 견주분들은 괜찮다고 생각할지 몰라도 주변에 있으면 무서워요,별표 4개,3년 전
Chorong Jang,비행기도 볼수있고 (아이들이 매우좋아하네요^^) 멋진 놀이터 호수 산책길 쉼터 멋진곳이에요 아이와 어른 조부모님까지 모두가 만족하는 공원이에요,별표 5개,5년 전
오현월,삼월의 구도 신화 오현월 아직은 창백한 능골산 계곡 3월의 아침에 프리즘을 투과한 빛의 굴절된 영롱함이 머무는 곳 마른 이팝나무 가지를 희롱하다 내 미간을 간질이는 저 바람 끊임없는 현화를 반복하고 세월의 모퉁이를 돌아와 시간의 회로를 더듬어 당도하는 햇살의 의미 깊은 춤사위 숲의 정령들이 날선 한랭을 꺾고 머무는 곳 마다 환희로 치닫는 아드레 날린 부활하는 완벽한 메타포 비운으로 치닫던 기억들의 조각과 아침 햇살의 그 한아름의 은총과 그리움이 부유하는 봄날의 언어가 산재한 서서울 호수공원,별표 5개,6년 전
이선영,눈오는 날 이곳은 가을이 제일 좋음 개인적으론ㅋ,별표 5개,1년 전
TY,비행기가 지나가면 호수에 분수가 솟고 안쪽에 몬드리안 공원도 있다,별표 4개,수정일: 7년 전
wonbae jang,"꽃 나무 호수가 예쁘게 어울려진 공원,가볍게 올라갈수 있는 작은 등산로,단 공항 활주로 옆이라,항공기 착륙 소음이 귀가 아품",별표 3개,6년 전
story bus 스토리버스,가족들끼리 혹은 애완동물과도 함께 방문하면 좋은추억 쌓기 참 좋겠네요^^,별표 5개,5년 전
Beyond Be,잘 가꾸어진 아름다운 공원,별표 5개,3년 전
HEALING HOUSE힐링하우스,텐트치고 하루종일 놀아도 좋은곳이네요,별표 5개,2년 전
J.H Choi,꽃도 아름답게 잘 가꿔 놓아서 힐링 됩니다 답답할때 가면 기분전환되고 좋아요,별표 5개,4년 전
Skye “World Wide Guider” Jeong,비행기 소리 듣는 댓가로 얻어진 정말 멋진 공원입니다 제가 가면 무료입장 공원 중에 2번째 손가락 안에 드네요 특히 몬드리안의 책방이라고 꾸며진 정원은 굉장히 세련되고 힙합니다 비행기가 굉음내며 지나갈 때 분수가 파도타기로 뿜는 게 장관이거든요 근데 잘 안 틀어주는 게 함정이네요,별표 5개,3년 전
Sungmin Yoo,하하 웃음소리 타닥타닥 산책소리 붐벼지는 주차장엔 부모들과 아이들이 폐정수장 바꾼 공원 양천구의 큰 공원 이것이제가 서서울호수공원에 간뒤 시로 리뷰를 쓴 것 입니다 놀이터 다양한 기구가 있지만 안전에 유의해야 겠다 하늘 보다 푸른 호숫가엔 아이들이 뛰어논다,별표 5개,7달 전
한순심,조경도 잘되어 있고 넓고 탁 트여 좋기는하나 노인분들을 모시고 가기에는 주차장이 멀어서 불편해요,별표 3개,3년 전
자몽몽 (자몽),옛날 학교앞에서 먹던 맛 오랜만에 가서 그런가 공원은 주말에가니 사람 많고 복잡하고 정신없었어요ㅠ 입구 떡꼬치 맛있네요,별표 3개,2년 전
이규임,겨울에 산책하기 좋은 공원이에요,별표 4개,3년 전
온지시,아이들과 함께 놀거나 운동하기 좋아요~^^ 연인들도 좋고요~ 놀이터 아이들이 놀기 좋은 놀이터가 있어요~^^ 화장실 화장실은 살짝 지저분한데 사용할만해요 반려견 동반 환경 강아지와 산책하기 좋아요 피크닉 구역 호수 앞에 피크닉할만한 장소 있어요~ 넓고 좋아요~,별표 5개,수정일: 2년 전
Jeizin Lee,소음에 반응하는 분수가 매력이죠,별표 3개,수정일: 1년 전
최희준,볼거리나 즐길거리는 많지 않고 항공기 소음이 생각보다 큼 주차 공간이 제한적이라 차를 가지고 간다면 이용시간을 잘 생각해야 합니다,별표 3개,4년 전
조순,운동하기에 호수공원을 끼고 있어 뷰가 너무 좋아요 화장실 깨끗해요 반려견 동반 환경 동물들도 함께 할수 있어요 피크닉 구역 네 가능합니다,별표 5개,수정일: 1년 전
콜드K,"평평한 동산이라 트레킹에 부담이 없고, 탁트인 전망에 가슴이 뻥 뚫리는 느낌입니다",별표 5개,5년 전
박찬영,특히 호수를 2층위에서 편하게 의자에 앉아서 호수를 구경할 수 있는 곳이 있는데 너무 좋아요 밤이되면 본격적으로 소쩍새 맹꽁이 개구리 소리가 나요 그리고 밤에는 경치가 예쁜 공원이예요 근처에 편의점도 있어서 라면먹으면 꿀맛,별표 5개,6년 전
meeracle,"입구 화장실앞에 재활용쓰레기 치우는 곳도 있구요 강아지 데리고 산책하시는 분들 진짜 많고, 물놀이장도 있어 아이들도 많아요 물놀이장도 있고, 근처에 분식집, 편의점도 있어서 공원에서 간단히 먹고 치우기도 편했어요",별표 4개,3년 전
곰곰이,비행기 지나가는 시간에 맞춰 물분수가 나오는게 너무 신기하고 예쁘네요~ 그늘도 많고 돗자리깔고 쉴곳도 많아 좋아요 아이들 물놀이터같은게 있으면 좋을것같아요~,별표 5개,7년 전
유선자,집 근처에 운동과 산책을 하면서 즐길수 있어 너무 행복합니다,별표 5개,수정일: 3년 전
한형곤,비행기를 정말 가깝게 볼수 있는 아름다운 공원,별표 5개,6년 전
이동운,옛날 정수장 자리에 호수공원을 만들어 주변에 거주하시는 주민들이 이용하는 서서울 명소가 되었습니다,별표 5개,4년 전
박상우,동네구경하고 있었는데 뜬금없이 공원이나와서 깜놀했어요 특히 착륙하는 비행기 많이 볼수있어서 좋아요 입구 앞 커피집 커피도 맛있고,별표 5개,2년 전
최혜정,이팝나무꽃이 많아져서 좋았어요,별표 4개,수정일: 3년 전
이언호,밤에가면 엄청 예쁘고 좋아요 분수가 비행기가 날아올때마다 켜지는데 그것도 좋아요 계절마다 다른 매력이 있습니다,별표 5개,수정일: 3년 전
WJ Lee,공원 배치가 아기자기 해요 작은호수에 엄청 큰 물고기가 있어요 비행기가 지나가면 분수가 올라와요 산책하기 좋은곳입니다 또한 공원 정상에 풋살장과 족구장 배드민턴장이 있어서 공차기 좋은곳입니다 가끔 저녁마다 아들과 축구연습하러 갑니다,별표 5개,수정일: 3년 전
봄산쥬니,낮게 내리는 비행기와 봄철 벚꽃길은 지역의 명소이다 서울 서쪽 최대 인공호수공원 비행기가 자주 뜨고 내리는 지역이라 비행기가 오면 분수가 터지는 쇼를 볼 수 있다,별표 5개,6년 전
권선미,분위기가 힐링되는 느낌 화장실도 좋았어요,별표 5개,2년 전
이재석,우리나라에도 이런 공원이있나 싶을 정도로 참 풍경이 아름답고 힐링이 되는 곳 강추,별표 4개,6년 전
she보스톤,강아지와 운동하는사람들도 혼자 운동하기에도 연인과 산책하기도 좋은곳,별표 5개,5년 전
ANNA,낮에는 아이들이랑 오기에 좋고 강아지 산책에도 찰떡인 곳이에요 배드민턴장 아이들물놀이장 책방 몬드리안도 있고 운동하기에도 좋아요 :) 공용주차장 이용할 수 있고 근처 스벅이용 맥드라이브이용해서 공원가면 찰떡이에요~ 산책하기에 좋은 곳인 것 같아요,별표 5개,5년 전
Wondae Kim,사계절 찾아 산책하기에 좋은 곳이다,별표 5개,6년 전
양명선,가까워서 아이들과 함께 일주일에 3~4번은 산책하러 가는 곳입니다 비행기 소음에 맞춰 분수를 볼수 있는 유일한 곳이지 않을까 싶네요 지방에서 올라온 지인들은 신기해 하고 너무 좋아했습니다,별표 4개,4년 전
이인철,예쁘요 조금 더 공원이 넓었으면 좋았을텐데 아쉽습니다,별표 5개,1년 전
Hun Huy Jung,하지만 주차장이 협소하기 때문에 서둘러서 주차하셔야 합니다 교통이 편리하고 도심지 내에 있고 면적도 넓어서 좋았어요,별표 4개,4년 전
Rora Oh,"엄청 넓어요 그리고 주변에 스벅DT, 편의점, 맥날DT 등 있는것도 너무좋아요",별표 5개,4년 전
보거스,강서구를 대표하는 공원이라 불려도 손색없음 바람쐬고 휴식하기 좋고 주차비도 완전 저렴,별표 5개,5년 전
민초,공원이 크고 사람도 적당히 있어 산책하기 좋음,별표 5개,6년 전
Jamie han,하수처리시설을 재활용 해서 만든 공원 생각보다 작지만 조경이 너무 아름답다 데이트 코스 추천합니다 봄이나 밤에 와도 예쁘고 멋있다,별표 5개,수정일: 6년 전
이영란,서서울호수공원10번째생일이라고 축제하네요 날씨가 더워서 빨리돌아왔지만 다음에 꼭 자주방문하고픈곳이네요ㅎ서울 신월동에위치했으니 가까이계시는분들 꼭~,별표 5개,5년 전
맑은하늘,산책하기 좋아요 ~♡ 놀이터에 모래랑 그네 시소만있는건 좀 아쉬워요,별표 4개,7년 전
Life Kim,주변 주민들이 자유롭게 산책과 데이트 할 수 있는 곳 주장장없습니다,별표 3개,6년 전
이훈주,예쁘고 산책하기 좋은 곳인데,별표 4개,6년 전
Seungmin Shin,지인 분들과 산책 겸 들른 곳인데 생각했던 것보다 훨씬 좋아서 판타스틱했어요,별표 4개,5년 전
김동현,아이들이랑 그늘막치고 나들이오기도 좋을 것 같아요👍👍,별표 5개,6년 전
최용의- Yong Eui Choi,"다만, 주차장이 좁아서 평일인데도 주차를 하지 못했다 큰 길가에서는 공원의 모습이 제대로 보이지 않는데 들어가면 상당히 넓다 생태공원처럼 꾸며놓았는데 선유도 공원과 약간 비슷한 느낌이 난다",별표 4개,4년 전
김미순,호수를 중심으로 풍경이 예쁘고 벤치가 많아 한가로이 여유를 즐길 수 있습니다,별표 5개,4년 전
피레이슨,"놀이터 평범한 한 곳, 물놀이 할 수 있는 곳 한 곳이 있는데 무난한 수준 화장실 2곳 다 준수한 관리상태 반려견 동반 환경 굉장히 많은 개들이 정모를 함 피크닉 구역 100인의 식탁, 텐트를 펼 수 있는 잔디밭 착륙하는 비행기의 소음 크기에 따라 높이가 달라지는 소리분수, 호수에 사는 각종 생물들, 너구리, 걷거나 조깅하기도 최적인 코스등 조용한 휴식이 필요할 때 가서 즐깁니다 데크로 크게 뻗은 호수 관망존등 곳곳에 피크닉을 즐길 수 있음",별표 5개,수정일: 5달 전
잔액부족,비행기가 지나갈때 마다 호수에서 분수가 나옵니다 깨끗하고 관리가 잘 되어 있습니다 여름에는 물놀이장을 개장 해서 좀 복잡합니다 가족 나들이로 좋고 호수에 물고기가 많아서 아이들이 좋아합니다 주말은 주차가 힘든 단점이 있습니다,별표 4개,6년 전
김보배,저녁 산책 자주 다니는 곳,별표 5개,10달 전
miya Pak,개장전에 무료일때 와보고 첨왔네요 여전히 온실은 잘 꾸며져있어서 만족도가 높구요 아쉽게도 시간제한에 걸려 야외공원을 못들어갔네요 가까우니까 여름 되기전에 다시 가려구요^^,별표 3개,4년 전
이윤희,최고의 공원 나무 분수 시원 정원,별표 5개,1년 전
Sungeun Kim,사람 반 강아지 반 일정도로 반려견 산책시키는 분들도 많습니다 반려견 동반 환경 목줄은 필수 입니다 많은 시민들이 운동과 산책을 하는 곳입니다,별표 5개,수정일: 10달 전
또바기,주차공간은 부족하지만 좋은공원 입니다,별표 5개,4년 전
고양이,꽃과 푸르름이 어우러져 산책과 조깅이 모두 가능한 호수가 절경인 공원,별표 5개,5년 전
wawa corgi,주차비도 매우저렴하고 관리가 잘되 있는 공원입니다 주변에 스타벅스와 편의점등도 있어서 매우 좋아요~ 주말에 애견 데리고 산책하기너무 좋은곳입니다,별표 5개,6년 전
박성희,너무좋아용 강서구에서 멀지않은 양천구 요런공원이 있다는것도 모르구 진짜 잘 가꿔놓은 정원느낌,별표 5개,6년 전
Nova,늘 힐링되는 곳입니다 산책하는 강아지들도 많고요 편안하고 좋은 공원입니다,별표 5개,6년 전
JE Lim,가족들과 가기 좋은 공원입니다 비행기가 지나갈때마다 맞춰 나오는 분수를 아이들이 가장 좋아했어요,별표 4개,5년 전
김진영,집주변에 물이 있는 공원이 있다는게 정말 좋습니다 걷기도 좋고 야구장도 있어 가끔 아마추어야구를 보는 재미도 있습니다,별표 4개,수정일: 5년 전
김종숙,집근처라 안갔었는데 우연히 근처갈일이있어 들려는데 그동안 이용안한게 너무억울하다는생각이 들정도로 너무좋아요,별표 5개,3년 전
Yumi Moon,요즘시국에도 가기좋은 집앞정원같은곳 힐링하세요,별표 5개,4년 전
정원준,화곡동 신월동 부근에서 산책하거나 런닝하기 좋은 곳입니다,별표 4개,2년 전
허정만,옛 정수장자리를 휴식은 공간으로 참 아름답게 꾸며진 공간이었습니다,별표 5개,수정일: 4년 전
